trial,kp,max_hold_speed,angle_deg,yaw_rate_deg_s,start_x,start_y,end_x,end_y,start_yaw,end_yaw,yaw_delta,final_drift,max_drift,mean_drift,samples,score
1,3.0,0.08,90.0,15.0,0.037300024181604385,0.02282121405005455,0.02560560777783394,0.0355965793132782,-1.9446604251861572,93.30558776855469,95.25024819374084,0.01731962276244944,0.04069387531003629,0.020897216814375612,120,0.10395762157626287
2,3.0,0.05,90.0,15.0,-0.0067091938108205795,0.049109626561403275,-0.0335349477827549,0.03479210287332535,93.06941986083984,-176.01210021972656,90.9184799194336,0.03040744252187978,0.04015955071078722,0.01826903464124954,120,0.11164502386288783
3,4.0,0.08,90.0,15.0,-0.05159315466880798,0.02201255038380623,-0.02540534920990467,-0.003475087694823742,-177.46527099609375,-87.17198181152344,90.29328918457031,0.03654341048096899,0.04093079781121143,0.018231851190242034,120,0.11869829528796216
4,4.0,0.05,90.0,15.0,-0.03622923418879509,-0.029508784413337708,-0.03589227423071861,-0.02950289286673069,-86.8835678100586,3.2937545776367188,90.17732238769531,0.00033701145925372307,0.029739022926784098,0.015254421672072443,120,0.05999237970051723
5,5.0,0.08,90.0,15.0,-0.02696605771780014,-0.031209856271743774,-0.045424964278936386,-0.004868407268077135,2.1707239151000977,94.58374786376953,92.41302394866943,0.032165247815702104,0.0367500234441024,0.019030998609315394,120,0.10807831865257633
6,5.0,0.05,90.0,15.0,-0.0666067898273468,0.002319086343050003,-0.10394266992807388,0.001991872675716877,93.9935073852539,-172.763427734375,93.2430648803711,0.03733731393231118,0.029568309416865533,0.01582548774412818,120,0.09971699764641334
