trial,kp,max_hold_speed,angle_deg,yaw_rate_deg_s,actual_yaw_rate_deg_s,elapsed_s,home_x,home_y,hold_x,hold_y,start_x,start_y,actual_start_x,actual_start_y,end_x,end_y,start_yaw,end_yaw,yaw_delta,final_drift,max_drift,mean_drift,home_final_drift,home_max_drift,home_mean_drift,samples,score
1,4.5,0.05,90.0,15.0,14.413823780797575,6.540276765823364,0.0,0.0,0.022211585193872452,0.005845983512699604,0.022211585193872452,0.005845983512699604,0.022211585193872452,0.005845983512699604,0.019681895151734352,0.039797093719244,0.05746119096875191,94.3278579711914,94.27039678022265,0.034045223100549894,0.03784284345943603,0.019714440151161576,0.04439803672756437,0.05922268049111111,0.039286604816999,120,0.15839934352720897
2,4.5,0.03,90.0,15.0,13.73011299976192,6.541291236877441,0.0,0.0,0.010147519409656525,0.05496938154101372,0.010147519409656525,0.05496938154101372,0.010147519409656525,0.05496938154101372,-0.03167921304702759,0.07639733701944351,93.79640197753906,-176.39093017578125,89.81266784667969,0.04699609370988829,0.04405125556518581,0.022793073985960362,0.08270505210046963,0.08166510147661472,0.06674333200225577,120,0.21799098909404988
3,4.7,0.05,90.0,15.0,13.974047752380427,6.544615745544434,0.0,0.0,-0.03484326973557472,0.039123862981796265,-0.03484326973557472,0.039123862981796265,-0.03484326973557472,0.039123862981796265,-0.02250501699745655,0.014930889010429382,-177.11557006835938,-85.66079711914062,91.45477294921875,0.027157549046423833,0.03386732502872381,0.01659048817125103,0.02700754036741534,0.08617410777065539,0.05688716005761582,120,0.12335451242050555
4,4.7,0.03,90.0,15.0,14.171806196777842,6.54272198677063,0.0,0.0,0.0031037544831633568,-0.015211565420031548,0.0031037544831633568,-0.015211565420031548,0.0031037544831633568,-0.015211565420031548,0.08707105368375778,-0.02359860949218273,-87.07405090332031,5.648137092590332,92.72218799591064,0.08438512809322714,0.07244139227327878,0.040935520227167815,0.09021232044218998,0.08339751864311427,0.05306256618324512,120,0.32220242107788527
