trial,kp,max_hold_speed,angle_deg,yaw_rate_deg_s,start_x,start_y,end_x,end_y,start_yaw,end_yaw,yaw_delta,final_drift,max_drift,mean_drift,samples,score
1,4.0,0.05,90.0,15.0,0.026179993525147438,0.09489011764526367,0.014425205066800117,0.1168288141489029,0.9296542406082153,91.15095520019531,90.2213009595871,0.024889384403381436,0.06379123472494799,0.03230530575831606,120,0.1526931548128645
2,4.0,0.02,90.0,15.0,-0.008940867148339748,0.1385057270526886,-0.16162940859794617,0.12109243124723434,92.8534164428711,-176.8610382080078,90.2855453491211,0.15367827940478912,0.13544087893492385,0.06103332701397609,120,0.42484558262375793
3,4.5,0.05,90.0,15.0,-0.1576082408428192,0.14671622216701508,-0.14994096755981445,0.13437944650650024,-177.49468994140625,-84.83087921142578,92.66381072998047,0.014525257770316841,0.023502327115812315,0.013174484879425359,120,0.06419372273192193
4,4.5,0.02,90.0,15.0,-0.11841882765293121,0.1017782986164093,0.00849607028067112,0.09063538163900375,-86.81856536865234,4.026042938232422,90.84460830688477,0.12740312365190287,0.11938949435054387,0.06383629896441298,120,0.36702672065987535
