time_s,x_m,y_m,z_down_m
11.026,0.0003,0.0007,0.009
11.075,-0.0002,0.0015,0.011
11.127,0.0005,0.0005,0.009
11.174,-0.0005,-0.0006,0.012
11.224,0.0003,0.0007,0.008
11.275,0.0003,0.0015,0.009
11.326,0.0003,0.0005,0.01
11.375,0.0001,0.0014,0.011
11.424,-0.0002,0.0003,0.011
11.473,-0.0007,-0.0007,0.008
11.524,0.0003,0.0008,0.01
11.576,0.0004,0.001,0.012
11.624,0.0006,0.0008,0.01
11.675,0.0001,0.0008,0.01
11.725,0.0001,0.0013,0.01
11.775,0.0004,0.0013,0.01
11.825,0.0006,0.0008,0.01
11.874,0.0006,0.0008,0.012
11.925,0.0004,0.0008,0.011
11.974,-0.0003,0.0009,0.01
12.025,-0.0006,-0.0005,0.008
12.075,0.0006,0.0011,0.009
12.125,0.0004,0.0008,0.011
12.174,0.0002,-0.0003,0.009
12.225,0.0004,0.0011,0.011
12.274,0.0006,0.0009,0.008
12.325,0.0002,0.0015,0.008
12.374,0.0004,0.0009,0.008
12.425,0.0004,0.0015,0.009
12.475,0.0004,0.0009,0.008
12.524,0.0006,0.0009,0.01
12.575,-0.0003,0.001,0.01
12.625,0.0005,0.0014,0.008
12.674,0.0005,0.0018,0.01
12.724,0.0007,0.001,0.008
12.774,0.0005,0.001,0.009
12.824,0.0007,0.0007,0.01
12.874,0.0007,0.001,0.007
12.924,0.0007,0.001,0.008
12.975,0.0008,0.001,0.009
13.024,0.0005,0.0008,0.01
13.074,0.0009,0.0008,0.009
13.125,0.0008,0.0014,0.009
13.174,-0.0004,0.0019,0.009
13.224,-0.0001,-0.0151,0.006
13.276,0.0092,-0.0177,0.0
13.325,0.0461,-0.0219,0.0
13.373,0.0839,-0.0328,0.008
13.423,0.1162,-0.0336,0.039
13.474,0.1303,-0.0364,0.1
13.524,0.1536,-0.0392,0.149
13.574,0.1822,-0.0376,0.108
13.624,0.1882,-0.0427,0.097
13.673,0.1998,-0.0538,0.042
13.724,0.2072,-0.0572,0.051
13.773,0.2162,-0.052,0.05
13.824,0.224,-0.053,0.107
13.874,0.2573,-0.0393,0.575
13.924,0.3895,0.0576,0.273
13.973,0.4225,0.0777,0.494
