time_s,x_m,y_m,z_down_m
10.177,0.0326,-0.0139,0.19
10.228,0.0313,-0.0082,0.201
10.31,0.0289,-0.0033,0.205
10.342,0.0255,0.002,0.217
10.376,0.0206,0.0067,0.224
10.427,0.0167,0.0099,0.232
10.477,0.0125,0.0126,0.238
10.527,0.0091,0.0138,0.243
10.6,0.0055,0.0143,0.25
10.648,0.0036,0.0133,0.254
10.676,0.0028,0.0121,0.252
10.726,0.0016,0.0093,0.258
10.777,0.0026,0.0062,0.263
10.827,0.0038,0.0041,0.267
10.914,0.0061,0.0012,0.271
10.929,0.0095,-0.0016,0.278
10.976,0.012,-0.0031,0.279
11.026,0.0143,-0.0032,0.28
11.076,0.0174,-0.0026,0.289
11.126,0.0212,-0.0016,0.29
11.228,0.0231,0.0001,0.294
11.23,0.025,0.0036,0.298
11.277,0.0253,0.0067,0.299
11.327,0.0258,0.0108,0.305
11.377,0.0251,0.0126,0.306
11.427,0.0249,0.0165,0.31
11.487,0.0227,0.0197,0.311
11.543,0.0202,0.0231,0.312
11.576,0.0193,0.0255,0.315
11.626,0.018,0.0278,0.319
11.677,0.016,0.0285,0.318
11.726,0.0155,0.0272,0.316
11.777,0.0148,0.0261,0.319
11.855,0.015,0.0232,0.321
11.879,0.0147,0.0189,0.324
11.926,0.0164,0.016,0.324
11.977,0.0183,0.0161,0.33
12.027,0.0202,0.0124,0.327
12.077,0.0224,0.013,0.328
12.164,0.0241,0.0112,0.331
12.176,0.0289,0.0076,0.332
12.226,0.0296,0.0106,0.335
12.277,0.0322,0.0114,0.336
12.327,0.031,0.0097,0.336
12.376,0.0316,0.0106,0.337
12.473,0.034,0.0033,0.336
12.478,0.0335,0.0023,0.334
12.526,0.0296,0.0036,0.338
12.576,0.0362,0.0036,0.338
12.626,0.0342,0.0079,0.343
12.677,0.0337,0.0113,0.343
12.753,0.0338,0.0169,0.341
12.791,0.0329,0.0203,0.344
12.828,0.0307,0.0266,0.344
12.876,0.0295,0.0321,0.342
12.927,0.0282,0.036,0.342
12.976,0.027,0.0408,0.339
13.026,0.025,0.0436,0.344
13.098,0.0254,0.0477,0.343
13.133,0.0204,0.0501,0.341
13.177,0.0194,0.0496,0.344
13.225,0.0163,0.0468,0.343
13.276,0.0093,0.044,0.343
13.326,0.0114,0.0415,0.346
13.406,0.0142,0.0438,0.344
13.427,0.0204,0.0391,0.345
13.476,0.0249,0.0377,0.342
13.526,0.0306,0.0352,0.348
13.577,0.038,0.0329,0.347
13.626,0.0395,0.0343,0.345
13.718,0.0459,0.0348,0.344
13.726,0.0466,0.0362,0.344
13.775,0.0475,0.0351,0.337
13.826,0.051,0.0418,0.338
13.876,0.0507,0.0461,0.341
13.925,0.0502,0.0532,0.341
13.992,0.0468,0.0573,0.337
14.032,0.0448,0.0614,0.336
14.076,0.0422,0.0635,0.335
14.127,0.0396,0.0663,0.333
14.175,0.0357,0.0652,0.332
14.226,0.0323,0.0665,0.337
14.275,0.0278,0.0639,0.334
14.344,0.0241,0.0586,0.335
14.383,0.0217,0.055,0.334
14.425,0.02,0.0504,0.332
14.476,0.0186,0.046,0.329
14.526,0.0192,0.0431,0.332
14.576,0.0197,0.0397,0.329
14.658,0.0214,0.0341,0.33
14.686,0.0234,0.0334,0.329
14.726,0.0254,0.0319,0.329
14.776,0.0275,0.0344,0.327
14.826,0.03,0.0382,0.329
14.876,0.03,0.0418,0.327
14.969,0.0296,0.0467,0.329
14.978,0.03,0.0493,0.327
15.025,0.0292,0.0558,0.329
15.075,0.0253,0.0585,0.325
15.138,0.024,0.0613,0.326
15.176,0.0208,0.0626,0.328
15.235,0.0177,0.063,0.326
15.286,0.0149,0.0611,0.324
15.327,0.0113,0.0608,0.324
15.376,0.0092,0.058,0.324
15.425,0.0052,0.0534,0.325
15.475,0.004,0.0498,0.323
15.526,0.0034,0.0439,0.325
15.6,0.0024,0.0408,0.322
15.628,0.0003,0.0347,0.324
15.675,0.002,0.0309,0.324
15.724,0.0011,0.0283,0.324
15.775,0.0028,0.0252,0.324
15.826,0.0033,0.0201,0.326
15.912,0.0055,0.0191,0.324
15.926,0.0098,0.0171,0.323
15.974,0.0125,0.0157,0.322
16.026,0.0145,0.0187,0.327
16.076,0.0164,0.0203,0.322
16.125,0.0168,0.0243,0.325
16.192,0.0179,0.0278,0.322
16.232,0.0176,0.032,0.325
16.275,0.0189,0.0345,0.323
16.325,0.0174,0.0347,0.322
16.375,0.018,0.0344,0.324
16.425,0.0188,0.0363,0.322
16.475,0.0184,0.0329,0.319
16.552,0.0195,0.0274,0.321
16.58,0.0188,0.0249,0.322
16.624,0.0233,0.0208,0.321
16.675,0.0255,0.015,0.324
16.726,0.0319,0.0088,0.322
16.775,0.0392,0.0035,0.32
16.87,0.0466,0.0019,0.321
16.876,0.054,0.0007,0.321
16.931,0.0627,-0.0006,0.321
16.975,0.0721,-0.0013,0.326
17.025,0.0835,-0.0008,0.326
17.074,0.096,0.001,0.332
17.156,0.1075,0.0024,0.333
17.188,0.1192,0.0044,0.353
17.231,0.1344,0.006,0.365
17.275,0.1479,0.0073,0.389
17.325,0.1649,0.0092,0.41
17.376,0.1844,0.0115,0.401
17.425,0.2002,0.0125,0.389
17.504,0.2156,0.0151,0.37
17.535,0.2308,0.0171,0.353
17.575,0.2453,0.0188,0.334
17.625,0.2615,0.0216,0.315
17.675,0.2751,0.0243,0.296
17.725,0.2946,0.0269,0.283
17.818,0.3111,0.0298,0.279
17.824,0.3293,0.0312,0.275
17.874,0.3464,0.0331,0.275
17.925,0.3657,0.0342,0.274
17.975,0.3876,0.0358,0.282
18.025,0.4084,0.0364,0.282
18.088,0.4296,0.0372,0.285
18.136,0.4513,0.0372,0.29
18.18,0.4723,0.0376,0.291
18.225,0.4936,0.0371,0.291
18.275,0.5169,0.0361,0.298
18.325,0.5375,0.0361,0.299
18.375,0.5584,0.0352,0.303
18.444,0.5777,0.0343,0.301
18.483,0.5976,0.0349,0.307
18.525,0.6173,0.0342,0.307
18.574,0.6388,0.0339,0.31
18.625,0.6591,0.0335,0.307
18.674,0.6774,0.0332,0.308
18.754,0.6954,0.0322,0.31
18.779,0.7139,0.0324,0.308
18.825,0.7312,0.032,0.312
18.875,0.7517,0.0317,0.31
18.924,0.7686,0.0315,0.308
18.974,0.7856,0.0304,0.307
19.068,0.8009,0.0312,0.308
19.076,0.8153,0.0307,0.308
19.124,0.8295,0.0295,0.307
19.174,0.8444,0.0292,0.307
19.224,0.8575,0.0297,0.307
19.275,0.8694,0.0294,0.307
19.331,0.8804,0.0286,0.313
19.39,0.8917,0.0287,0.313
19.426,0.9019,0.028,0.311
19.474,0.9137,0.0275,0.313
19.525,0.9221,0.0275,0.312
19.573,0.9317,0.0268,0.311
19.625,0.94,0.0261,0.313
19.709,0.9477,0.025,0.314
19.728,0.9548,0.0246,0.314
19.774,0.9614,0.0236,0.311
19.824,0.9686,0.0234,0.311
19.874,0.9747,0.0225,0.314
19.924,0.9803,0.0204,0.309
20.024,0.9849,0.0184,0.311
20.027,0.9887,0.0174,0.311
20.074,0.9902,0.016,0.31
20.124,0.9896,0.0152,0.312
20.174,0.9883,0.0137,0.308
20.225,0.9859,0.0133,0.31
20.296,0.9862,0.0114,0.311
20.336,0.9875,0.0114,0.312
20.375,0.9893,0.0108,0.315
20.424,0.9949,0.013,0.315
20.475,1.0004,0.0136,0.312
20.524,1.0096,0.0131,0.31
20.574,1.0192,0.0133,0.308
20.674,1.0285,0.0117,0.308
20.676,1.0424,0.0095,0.307
20.723,1.0519,0.0052,0.304
20.773,1.0616,0.0002,0.305
20.824,1.0683,-0.0075,0.304
20.873,1.074,-0.0175,0.308
20.935,1.078,-0.0287,0.31
20.991,1.0797,-0.0448,0.31
21.024,1.0782,-0.059,0.307
21.074,1.0745,-0.0754,0.309
21.124,1.07,-0.093,0.308
21.174,1.064,-0.1104,0.309
21.225,1.0587,-0.1268,0.311
21.3,1.0489,-0.1459,0.309
21.332,1.0406,-0.1598,0.311
21.374,1.0329,-0.1731,0.309
21.424,1.0266,-0.1841,0.313
21.474,1.0202,-0.1942,0.312
21.524,1.0128,-0.2041,0.311
21.616,1.0087,-0.2103,0.308
21.623,1.0058,-0.2158,0.313
21.673,1.0033,-0.2206,0.311
21.723,1.0015,-0.2235,0.309
21.773,1.0017,-0.2237,0.311
21.824,1.0032,-0.2234,0.308
21.892,1.0053,-0.2227,0.309
21.935,1.0091,-0.2203,0.311
21.975,1.0107,-0.2192,0.311
22.024,1.0138,-0.2191,0.309
22.074,1.0174,-0.2192,0.307
22.123,1.0206,-0.2201,0.308
22.174,1.0231,-0.223,0.309
22.243,1.0269,-0.2252,0.309
22.277,1.0309,-0.2292,0.311
22.324,1.0347,-0.2336,0.312
22.374,1.0403,-0.2365,0.312
22.423,1.0459,-0.2393,0.31
22.474,1.0555,-0.2428,0.309
22.559,1.0652,-0.247,0.307
22.575,1.0746,-0.2492,0.308
22.623,1.0844,-0.2514,0.307
22.673,1.0942,-0.2529,0.305
22.723,1.1039,-0.2533,0.304
22.773,1.1142,-0.2535,0.302
22.876,1.121,-0.2541,0.308
22.878,1.1263,-0.2544,0.308
22.926,1.1311,-0.2538,0.306
22.973,1.135,-0.2528,0.304
23.025,1.137,-0.2505,0.306
23.073,1.1391,-0.2487,0.307
23.134,1.1388,-0.2477,0.306
23.195,1.138,-0.2462,0.306
23.233,1.1359,-0.2457,0.308
23.281,1.1331,-0.2463,0.306
23.323,1.1318,-0.2474,0.308
23.373,1.1297,-0.2494,0.307
23.422,1.1287,-0.2507,0.303
23.511,1.1287,-0.2529,0.302
23.525,1.1288,-0.2547,0.305
23.572,1.1316,-0.255,0.302
23.623,1.1329,-0.2544,0.303
23.673,1.1371,-0.2524,0.301
23.723,1.1394,-0.2509,0.302
23.804,1.1426,-0.2456,0.303
23.828,1.1452,-0.241,0.305
23.873,1.1483,-0.234,0.299
23.923,1.1503,-0.2266,0.304
23.973,1.153,-0.2156,0.3
24.023,1.1549,-0.2046,0.302
24.073,1.1551,-0.191,0.302
24.144,1.1546,-0.1775,0.3
24.175,1.1551,-0.1619,0.301
24.223,1.1544,-0.1459,0.299
24.273,1.1529,-0.1275,0.299
24.322,1.1517,-0.1125,0.303
24.372,1.1514,-0.0958,0.299
24.454,1.1501,-0.0791,0.3
24.474,1.1493,-0.0606,0.301
24.522,1.1474,-0.0427,0.303
24.573,1.1461,-0.0226,0.305
24.623,1.1464,-0.0046,0.307
24.673,1.1461,0.0127,0.305
24.772,1.1461,0.0299,0.308
24.774,1.1463,0.0488,0.308
24.822,1.1461,0.0694,0.311
24.873,1.1463,0.0868,0.309
24.923,1.1471,0.1036,0.306
24.973,1.1471,0.1199,0.306
25.031,1.1476,0.1356,0.306
25.088,1.1479,0.1512,0.305
25.126,1.1473,0.1665,0.307
25.173,1.1479,0.1819,0.307
25.222,1.1472,0.1941,0.306
25.273,1.147,0.2057,0.306
25.323,1.1458,0.2168,0.309
25.405,1.145,0.2257,0.31
25.427,1.1449,0.2339,0.31
25.472,1.1441,0.241,0.307
25.522,1.1437,0.2481,0.307
25.572,1.1435,0.2535,0.303
25.622,1.1443,0.2581,0.301
25.717,1.1457,0.2625,0.302
25.722,1.1485,0.2668,0.301
25.772,1.1499,0.2682,0.302
25.822,1.1517,0.2712,0.305
25.872,1.1546,0.2717,0.301
25.922,1.1572,0.2731,0.304
26.01,1.1606,0.2719,0.307
26.034,1.1658,0.2721,0.304
26.074,1.1731,0.2734,0.304
26.123,1.1806,0.2753,0.306
26.173,1.1889,0.2774,0.306
26.223,1.1996,0.2789,0.3
26.272,1.2095,0.2802,0.301
26.35,1.2242,0.2816,0.305
26.381,1.2354,0.2824,0.299
26.423,1.2453,0.2841,0.299
26.473,1.2542,0.2843,0.302
26.524,1.2626,0.2848,0.304
26.573,1.2724,0.2845,0.301
26.667,1.2792,0.2853,0.301
26.672,1.2839,0.2843,0.302
26.727,1.2876,0.285,0.302
26.772,1.2902,0.2824,0.304
26.822,1.2902,0.2805,0.301
26.873,1.2903,0.2805,0.301
26.938,1.2879,0.2778,0.302
26.982,1.2857,0.2758,0.3
27.021,1.2839,0.2749,0.302
27.073,1.2819,0.274,0.304
27.122,1.2803,0.2719,0.304
27.173,1.2777,0.2702,0.303
27.223,1.277,0.2685,0.301
27.301,1.277,0.2675,0.304
27.332,1.2791,0.2664,0.303
27.372,1.2817,0.2661,0.302
27.422,1.2847,0.2667,0.301
27.472,1.2882,0.2667,0.302
27.522,1.292,0.2681,0.299
27.616,1.2956,0.2686,0.299
27.621,1.2989,0.2683,0.301
27.675,1.3003,0.2684,0.3
27.721,1.3023,0.2701,0.299
27.772,1.3048,0.2689,0.298
27.821,1.3064,0.2669,0.299
27.877,1.3074,0.2636,0.298
27.934,1.3077,0.2586,0.3
27.975,1.306,0.2558,0.299
28.022,1.3046,0.2501,0.301
28.072,1.3018,0.244,0.303
28.122,1.2997,0.2352,0.303
28.172,1.2975,0.2285,0.304
28.25,1.2958,0.2198,0.302
28.28,1.2936,0.2118,0.301
28.321,1.2934,0.2014,0.301
28.372,1.2937,0.1911,0.301
28.422,1.2921,0.1794,0.302
28.471,1.2925,0.165,0.301
28.567,1.292,0.1519,0.3
28.571,1.292,0.1367,0.302
28.621,1.2921,0.1216,0.299
28.672,1.2928,0.1048,0.299
28.721,1.2929,0.0861,0.301
28.771,1.2952,0.0681,0.299
28.832,1.296,0.0502,0.299
28.884,1.2963,0.0313,0.297
28.926,1.2961,0.0136,0.296
28.972,1.2966,-0.0055,0.297
29.022,1.2974,-0.027,0.299
29.072,1.2972,-0.0456,0.299
29.121,1.297,-0.0621,0.301
29.199,1.2957,-0.0791,0.301
29.226,1.2953,-0.095,0.3
29.271,1.2938,-0.1097,0.299
29.322,1.2923,-0.1259,0.303
29.371,1.2912,-0.1396,0.302
29.421,1.29,-0.1532,0.299
29.502,1.2888,-0.1651,0.299
29.524,1.2885,-0.1756,0.301
29.571,1.2884,-0.1851,0.3
29.621,1.2887,-0.1952,0.3
29.672,1.2879,-0.2032,0.303
29.722,1.2888,-0.2102,0.303
29.815,1.2904,-0.2175,0.301
29.821,1.2912,-0.223,0.301
29.871,1.2917,-0.2273,0.299
29.922,1.2932,-0.2337,0.299
29.971,1.2953,-0.2377,0.3
30.02,1.2971,-0.2429,0.303
30.082,1.299,-0.2454,0.303
30.126,1.3,-0.2502,0.299
30.17,1.3013,-0.2535,0.302
30.222,1.3021,-0.2565,0.301
30.271,1.3004,-0.2587,0.301
30.322,1.3009,-0.2603,0.303
30.382,1.2996,-0.2618,0.304
30.442,1.2992,-0.2632,0.306
30.474,1.3006,-0.2642,0.303
30.521,1.3034,-0.2652,0.308
30.57,1.3088,-0.2649,0.304
30.62,1.3149,-0.2662,0.306
30.671,1.3233,-0.2663,0.301
30.751,1.3317,-0.2656,0.299
30.78,1.3417,-0.2655,0.3
30.821,1.3547,-0.2657,0.301
30.871,1.3641,-0.2664,0.299
30.922,1.3744,-0.266,0.302
30.971,1.3825,-0.2665,0.303
31.057,1.39,-0.2657,0.304
31.072,1.3961,-0.2654,0.299
31.12,1.4027,-0.2654,0.302
31.171,1.4089,-0.2647,0.3
31.22,1.4133,-0.2636,0.302
31.27,1.4165,-0.2632,0.303
31.331,1.4176,-0.2621,0.3
31.376,1.4174,-0.2609,0.299
31.42,1.4159,-0.2594,0.302
31.471,1.4121,-0.2583,0.299
31.52,1.4083,-0.257,0.299
31.571,1.4054,-0.2571,0.298
31.622,1.4019,-0.2563,0.299
31.691,1.3996,-0.2556,0.299
31.728,1.3966,-0.255,0.299
31.773,1.3966,-0.2521,0.301
31.821,1.3987,-0.2501,0.304
31.871,1.3996,-0.2481,0.303
31.921,1.4024,-0.2464,0.302
32.012,1.405,-0.2473,0.307
32.02,1.4097,-0.2482,0.304
32.07,1.4145,-0.2483,0.304
32.12,1.4184,-0.2495,0.304
32.17,1.4242,-0.2498,0.303
32.22,1.4288,-0.2506,0.3
32.288,1.4327,-0.2526,0.301
32.33,1.4374,-0.2536,0.299
32.374,1.4397,-0.2565,0.3
32.42,1.4445,-0.2586,0.304
32.47,1.4471,-0.2614,0.303
32.52,1.4491,-0.2632,0.306
32.57,1.451,-0.266,0.31
32.644,1.452,-0.2683,0.308
32.679,1.4523,-0.2709,0.308
32.725,1.4514,-0.2742,0.31
32.77,1.4497,-0.275,0.309
32.82,1.4484,-0.2764,0.308
32.87,1.4475,-0.2759,0.309
32.956,1.4474,-0.2741,0.302
32.975,1.4482,-0.2725,0.304
33.019,1.4495,-0.2686,0.303
33.07,1.4522,-0.2632,0.299
33.119,1.4552,-0.2558,0.298
33.17,1.4601,-0.2513,0.298
33.266,1.4644,-0.2435,0.299
33.276,1.4659,-0.2328,0.296
33.32,1.4679,-0.225,0.298
33.37,1.4696,-0.2134,0.295
33.42,1.4692,-0.2023,0.295
33.47,1.4686,-0.1883,0.297
33.52,1.4686,-0.1721,0.299
33.592,1.4674,-0.157,0.297
33.626,1.4662,-0.1413,0.298
33.671,1.4628,-0.1247,0.272
33.72,1.4602,-0.1057,0.228
33.77,1.4571,-0.0838,0.206
33.819,1.4546,-0.0666,0.205
33.902,1.4507,-0.0497,0.214
33.919,1.4466,-0.0293,0.237
33.969,1.4447,-0.0069,0.262
34.02,1.4445,0.0151,0.282
34.07,1.4435,0.0394,0.305
34.12,1.442,0.0595,0.326
34.175,1.4419,0.0801,0.34
34.234,1.4417,0.0989,0.353
34.28,1.4416,0.1166,0.354
34.32,1.4414,0.1333,0.355
34.37,1.4404,0.1515,0.36
34.421,1.4395,0.1669,0.358
34.47,1.4386,0.1806,0.362
34.556,1.439,0.192,0.363
34.57,1.4391,0.2037,0.369
34.619,1.4389,0.2146,0.373
34.671,1.4392,0.2259,0.38
34.72,1.4377,0.2347,0.377
34.77,1.4375,0.2432,0.38
34.869,1.436,0.2491,0.363
34.877,1.4357,0.2523,0.349
34.929,1.4342,0.2574,0.329
34.97,1.4573,0.2488,0.305
35.02,1.4576,0.2515,0.291
35.069,1.4684,0.2698,0.273
35.12,1.4667,0.2731,0.265
35.202,1.4665,0.2801,0.257
35.225,1.4672,0.2856,0.254
35.269,1.4656,0.2905,0.25
35.319,1.4631,0.2943,0.252
35.369,1.4637,0.296,0.26
35.419,1.4671,0.2974,0.265
35.523,1.4721,0.2973,0.269
35.528,1.4778,0.298,0.27
35.581,1.4894,0.2963,0.272
35.619,1.498,0.2944,0.276
35.669,1.5088,0.2935,0.279
35.72,1.5205,0.2925,0.284
35.769,1.5316,0.2906,0.284
35.846,1.541,0.2887,0.287
35.873,1.5529,0.289,0.289
35.919,1.5626,0.2889,0.29
35.969,1.5695,0.2894,0.293
36.019,1.5761,0.2886,0.297
36.07,1.5844,0.2892,0.295
36.161,1.5891,0.2889,0.295
36.174,1.5915,0.2901,0.292
36.228,1.5914,0.2914,0.294
36.269,1.5913,0.291,0.291
36.319,1.589,0.293,0.291
36.37,1.5869,0.2925,0.297
36.431,1.5845,0.2922,0.295
36.488,1.5789,0.2909,0.296
36.529,1.5762,0.2898,0.295
36.568,1.5734,0.2893,0.299
36.619,1.573,0.2856,0.298
36.669,1.5726,0.2829,0.298
36.719,1.5732,0.281,0.3
36.81,1.5778,0.278,0.299
36.821,1.5796,0.2772,0.299
36.869,1.5833,0.2758,0.298
36.919,1.5873,0.2756,0.298
36.969,1.5919,0.2752,0.294
37.019,1.5975,0.2745,0.296
37.071,1.6024,0.2744,0.296
37.134,1.6067,0.2737,0.295
37.182,1.6108,0.274,0.294
37.225,1.6127,0.2738,0.297
37.269,1.6139,0.272,0.301
37.319,1.615,0.2702,0.302
37.369,1.6146,0.2684,0.3
37.457,1.6128,0.2673,0.298
37.468,1.608,0.2658,0.297
37.518,1.6032,0.2645,0.302
37.568,1.6005,0.2629,0.299
37.619,1.5963,0.2608,0.299
37.669,1.5936,0.2584,0.298
37.748,1.59,0.2551,0.295
37.778,1.5872,0.2508,0.291
37.828,1.586,0.2476,0.28
37.869,1.5856,0.2399,0.273
37.918,1.586,0.235,0.268
