time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.236,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.412,2.495,1.301,,,,,
0.24,,-1.1013,-0.0113,0.01,-101.14,-0.46,0.32,0.0,-0.0019,-0.004,0.0008,0.679,0.413,,1.301,,,,,
0.243,,-1.099,-0.0098,0.011,-101.58,-0.54,0.41,0.0,0.0111,0.0045,0.0,0.679,0.413,,1.3,,,,,
0.248,,-1.1002,-0.0102,0.01,-102.02,-0.49,0.37,0.0,-0.001,0.0026,-0.0003,0.675,0.415,,1.3,,,,,
0.301,,-1.1001,-0.01,0.012,-102.46,-0.49,0.39,0.0,0.0044,0.0031,0.0003,0.675,0.415,,1.3,,,,,
0.333,,-1.1013,-0.0111,0.01,-102.9,-0.46,0.34,0.0,0.0045,0.0018,0.0013,0.679,0.412,,1.3,,,,,
0.383,,-1.1,-0.0105,0.012,-103.34,-0.51,0.38,0.0,0.0056,0.0005,0.0027,0.679,0.412,,1.293,,,,,
0.432,,-1.1011,-0.0104,0.013,-103.79,-0.45,0.37,0.0,-0.0002,0.0005,0.0058,0.679,0.415,,1.293,,,,,
0.482,,-1.1009,-0.0105,0.012,-104.24,-0.46,0.37,0.0,0.0007,0.0004,0.0089,0.679,0.415,,1.293,,,,,
0.532,,-1.1011,-0.0102,0.012,-104.69,-0.44,0.38,0.0,-0.0002,0.0023,0.0082,0.674,0.412,,1.293,,,,,
0.585,,-1.1013,-0.0111,0.011,-105.13,-0.45,0.34,0.0,-0.0013,-0.0025,0.0074,0.674,0.412,,1.3,,,,,
0.667,,-1.101,-0.0102,0.013,-105.59,-0.45,0.38,0.0,-0.0002,0.0012,0.0059,0.675,0.413,,1.3,,,,,
0.701,,-1.099,-0.0098,0.012,-106.04,-0.53,0.42,0.0,0.0109,0.004,0.0068,0.675,0.413,,1.302,,,,,
0.736,,-1.1012,-0.0109,0.014,-106.5,-0.45,0.35,0.0,-0.0011,-0.0018,0.0058,0.678,0.415,,1.302,,,,,
0.782,,-1.1007,-0.0093,0.011,-106.95,-0.45,0.41,0.0,0.002,0.0069,0.0092,0.678,0.415,,1.295,,,,,
0.832,,-1.1002,-0.0105,0.012,-107.41,-0.49,0.37,0.0,0.0048,0.0007,0.0036,0.679,0.415,,1.295,,,,,
0.883,,-1.0999,-0.0105,0.013,-107.87,-0.49,0.37,0.0,0.0058,0.0007,0.0036,0.679,0.415,,1.295,,,,,
0.933,,-1.1008,-0.0102,0.013,-108.33,-0.45,0.37,0.0,0.0006,0.0022,0.0051,0.68,0.416,,1.295,,,,,
0.983,,-1.0986,-0.0097,0.012,-108.79,-0.53,0.42,0.0,0.0119,0.0059,0.0058,0.68,0.416,,1.286,,,,,
1.075,,-1.101,-0.0102,0.013,-109.25,-0.44,0.37,0.0,-0.0008,0.0034,0.0041,0.679,0.415,,1.286,,,,,
1.104,,-1.1011,-0.0104,0.011,-109.71,-0.44,0.35,0.0,-0.0008,0.0015,0.0048,0.679,0.415,,1.287,,,,,
1.157,,-1.1008,-0.0097,0.011,-110.18,-0.44,0.38,0.0,0.0004,0.0049,0.0006,0.679,0.418,,1.287,,,,,
1.198,,-1.1,-0.0108,0.013,-110.64,-0.49,0.35,0.0,0.0048,-0.0009,-0.0005,0.679,0.418,,1.3,,,,,
1.236,,-1.1004,-0.0106,0.012,-111.11,-0.47,0.34,0.0,0.0028,-0.0008,0.0033,0.679,0.415,,1.3,,,,,
1.282,,-1.0993,-0.0118,0.013,-111.58,-0.53,0.31,0.0,0.0083,-0.0071,0.0035,0.679,0.415,,1.301,,,,,
1.333,,-1.1,-0.0102,0.012,-112.04,-0.48,0.37,0.0,0.0046,0.0016,0.0062,0.679,0.413,,1.301,,,,,
1.388,,-1.1,-0.0102,0.01,-112.51,-0.48,0.38,0.0,0.0052,0.0017,0.0051,0.679,0.413,,1.286,,,,,
1.448,,-1.1003,-0.0104,0.012,-112.98,-0.47,0.37,0.0,0.0037,0.001,-0.0003,0.676,0.411,2.505,1.286,,,,,
1.487,,-1.0989,-0.011,0.01,-113.46,-0.53,0.37,0.0,0.01,-0.0022,0.0018,0.676,0.411,2.505,1.3,,,,,
1.542,,-1.1011,-0.0103,0.012,-113.93,-0.44,0.36,0.0,-0.0012,0.0011,-0.0015,0.68,0.413,,1.3,,,,,
