time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.239,,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.365,,0.256,,,,,
0.243,,-0.0054,0.0035,0.019,-0.11,-0.52,0.31,0.0,-0.0001,-0.0018,-0.0026,0.686,0.37,2.454,0.25,,,,,
0.247,,-0.0059,0.0039,0.018,-0.11,-0.54,0.32,0.0,-0.0021,0.0004,0.0009,0.688,0.37,2.454,0.25,,,,,
0.25,,-0.0059,0.0033,0.02,-0.11,-0.52,0.32,0.0,-0.0018,-0.0028,-0.0003,0.688,0.365,,,,,,,
0.318,,-0.0057,0.0039,0.017,-0.12,-0.54,0.32,0.0,-0.0003,0.0006,0.0039,0.687,0.365,,,,,,,
0.337,,-0.0064,0.0035,0.018,-0.12,-0.52,0.35,0.0,-0.0036,-0.0022,-0.0004,0.687,0.365,,0.255,,,,,
0.385,,-0.0062,0.0035,0.016,-0.12,-0.53,0.34,0.0,-0.0025,-0.0019,-0.0016,0.686,0.365,,0.255,,,,,
0.436,,-0.0057,0.0027,0.016,-0.11,-0.49,0.32,0.0,-0.0,-0.006,-0.0067,0.686,0.366,,0.256,,,,,
0.486,,-0.0064,0.0046,0.018,-0.11,-0.57,0.34,0.0,-0.0031,0.0039,-0.0094,0.688,0.366,,0.256,,,,,
0.536,,-0.0062,0.0037,0.018,-0.11,-0.52,0.33,0.0,-0.0023,-0.0009,-0.0057,0.688,0.369,2.433,0.258,,,,,
0.597,,-0.0063,0.0026,0.017,-0.11,-0.48,0.33,0.0,-0.002,-0.0063,-0.003,0.69,0.369,2.433,0.258,,,,,
0.644,,-0.0068,0.0047,0.017,-0.12,-0.55,0.34,0.0,-0.0047,0.0036,-0.0041,0.69,0.37,,,,,,,
0.712,,-0.0067,0.0034,0.018,-0.12,-0.5,0.34,0.0,-0.0042,-0.003,-0.0039,0.686,0.37,,,,,,,
0.752,,-0.0055,0.0039,0.018,-0.12,-0.53,0.3,0.0,0.0018,-0.0,-0.0023,0.686,0.367,,0.252,,,,,
0.797,,-0.0065,0.0046,0.018,-0.12,-0.55,0.34,0.0,-0.0036,0.004,-0.0012,0.688,0.367,,0.252,,,,,
0.835,,-0.006,0.0037,0.018,-0.12,-0.52,0.32,0.0,-0.0016,-0.0007,-0.0009,0.688,0.37,,0.259,,,,,
0.897,,-0.0062,0.0028,0.017,-0.12,-0.48,0.32,0.0,-0.0026,-0.0048,-0.001,0.689,0.37,,0.259,,,,,
0.947,,-0.0056,0.0037,0.019,-0.13,-0.52,0.3,0.0,0.0011,-0.0001,-0.0034,0.689,0.368,,,,,,,
1.007,,-0.0056,0.0037,0.016,-0.13,-0.52,0.3,0.0,0.0009,-0.0002,-0.0,0.69,0.368,,,,,,,
1.038,,-0.0063,0.0047,0.018,-0.12,-0.56,0.33,0.0,-0.0032,0.0044,-0.0044,0.69,0.367,,0.25,,,,,
1.098,,-0.0066,0.0046,0.019,-0.13,-0.56,0.34,0.0,-0.0038,0.0046,-0.0026,0.691,0.367,,0.25,,,,,
1.158,,-0.0064,0.003,0.02,-0.13,-0.49,0.33,0.0,-0.0026,-0.0039,-0.0001,0.691,0.366,,,,,,,
1.187,,-0.0064,0.0047,0.017,-0.13,-0.55,0.33,0.0,-0.0028,0.0048,0.004,0.687,0.366,,,,,,,
1.243,,-0.0059,0.0031,0.018,-0.13,-0.48,0.32,0.0,-0.0005,-0.0035,-0.0006,0.687,0.367,,0.258,,,,,
1.286,,-0.0061,0.0029,0.017,-0.13,-0.47,0.32,0.0,-0.0016,-0.0036,-0.0012,0.689,0.367,,0.258,,,,,
1.336,,-0.0063,0.0029,0.018,-0.13,-0.48,0.34,0.0,-0.0024,-0.0035,-0.0038,0.689,0.365,,0.252,,,,,
1.395,,-0.0066,0.0031,0.019,-0.13,-0.48,0.34,0.0,-0.004,-0.003,-0.0027,0.689,0.365,,0.252,,,,,
1.451,,-0.0062,0.0047,0.019,-0.13,-0.55,0.32,0.0,-0.0012,0.0059,0.0002,0.689,0.365,,0.249,,,,,
1.49,,-0.0062,0.0028,0.017,-0.13,-0.47,0.32,0.0,-0.0012,-0.0046,0.0018,0.687,0.365,,0.249,,,,,
1.536,,-0.0064,0.0046,0.017,-0.13,-0.55,0.32,0.0,-0.0021,0.0042,-0.0018,0.687,0.364,,0.249,,,,,
1.585,,-0.0064,0.0039,0.02,-0.13,-0.52,0.31,0.0,-0.002,0.0007,-0.0045,0.69,0.364,,0.249,,,,,
1.637,,-0.0057,0.0035,0.018,-0.13,-0.49,0.28,0.0,0.0015,-0.0022,0.0006,0.69,0.366,,0.252,,,,,
1.697,,-0.0064,0.0031,0.018,-0.13,-0.47,0.31,0.0,-0.0021,-0.0049,-0.0007,0.688,0.366,,0.252,,,,,
1.76,,-0.0062,0.0028,0.018,-0.13,-0.47,0.29,0.0,-0.0008,-0.0061,-0.0015,0.688,0.365,,,,,,,
1.799,,-0.0066,0.0033,0.02,-0.13,-0.49,0.31,0.0,-0.0026,-0.0036,-0.0019,0.686,0.365,,,,,,,
1.837,,-0.0058,0.0035,0.019,-0.13,-0.5,0.28,0.0,0.0018,-0.0026,0.0014,0.686,0.365,2.469,0.25,,,,,
1.886,,-0.0064,0.0028,0.018,-0.13,-0.48,0.31,0.0,-0.0017,-0.0058,0.0018,0.689,0.365,2.469,0.25,,,,,
1.942,,-0.0073,0.0035,0.019,-0.13,-0.5,0.34,0.0,-0.0062,-0.0021,-0.0009,0.689,0.365,,0.252,,,,,
1.993,,-0.0067,0.0028,0.016,-0.13,-0.48,0.32,0.0,-0.0024,-0.0057,-0.0008,0.686,0.365,,0.252,,,,,
2.052,,-0.0067,0.0046,0.017,-0.14,-0.56,0.31,0.0,-0.002,0.004,-0.0071,0.686,0.364,,0.25,,,,,
