time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.232,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.411,,1.313,,,,,
0.235,,-14.0399,-5.6141,0.012,-0.1,-0.29,0.41,0.0,0.0,0.0,0.0,0.674,0.408,,1.313,,,,,
0.237,,-14.0402,-5.6141,0.011,-0.1,-0.3,0.44,0.0,0.0,0.0,0.0,0.674,0.408,,1.306,,,,,
0.241,,-14.0404,-5.6141,0.011,-0.1,-0.3,0.43,0.0,0.0,0.0,0.0,0.678,0.408,,1.306,,,,,
0.305,,-14.0399,-5.6143,0.01,-0.11,-0.28,0.41,0.0,-0.0003,-0.0001,-0.0058,0.678,0.408,,1.309,,,,,
0.334,,-14.0401,-5.614,0.011,-0.1,-0.3,0.42,0.0,0.0032,0.0005,-0.0047,0.679,0.411,,1.309,,,,,
0.384,,-14.0415,-5.614,0.01,-0.1,-0.3,0.49,0.0,-0.0011,0.0005,-0.0065,0.679,0.411,,1.299,,,,,
0.434,,-14.0406,-5.6141,0.011,-0.11,-0.3,0.43,0.0,0.0016,-0.0024,-0.0045,0.677,0.414,,1.299,,,,,
0.485,,-14.0402,-5.6145,0.012,-0.11,-0.27,0.41,0.0,-0.0022,0.0006,-0.0003,0.677,0.414,,1.305,,,,,
0.535,,-14.0404,-5.6141,0.013,-0.11,-0.3,0.42,0.0,0.0008,-0.0009,0.0036,0.679,0.412,,1.305,,,,,
0.583,,-14.04,-5.6143,0.012,-0.11,-0.29,0.4,0.0,0.0023,0.0,0.0032,0.679,0.412,,1.301,,,,,
0.65,,-14.04,-5.6143,0.011,-0.11,-0.29,0.41,0.0,0.0005,-0.0039,-0.0008,0.676,0.411,,1.301,,,,,
0.696,,-14.0407,-5.6144,0.01,-0.1,-0.29,0.45,0.0,-0.0019,-0.0004,-0.0065,0.676,0.411,,1.306,,,,,
