time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.195,,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.37,,1.283,,,,,
0.196,,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.366,,1.283,,,,,
0.197,,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.366,,1.283,,,,,
0.25,,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686,0.37,,1.284,,,,,
0.275,,-0.0028,-0.0015,0.007,0.0,-0.62,0.48,0.0,-0.0022,-0.0063,-0.0073,0.686,0.37,,1.284,,,,,
0.321,,-0.0029,-0.0009,0.009,-0.0,-0.65,0.49,0.0,-0.0019,-0.0017,-0.006,0.685,0.368,,1.277,,,,,
0.37,,-0.0029,-0.0016,0.008,-0.0,-0.62,0.49,0.0,-0.002,-0.0062,-0.0003,0.685,0.368,,1.277,,,,,
0.42,,-0.0031,-0.0008,0.01,-0.0,-0.65,0.5,0.0,-0.0029,-0.0024,0.0004,0.686,0.367,,1.275,,,,,
0.47,,-0.0032,-0.0009,0.005,-0.0,-0.64,0.49,0.0,-0.0027,-0.0029,0.0054,0.686,0.367,,1.275,,,,,
0.529,,-0.0032,-0.0012,0.007,-0.0,-0.64,0.49,0.0,-0.0022,-0.0045,-0.0027,0.685,0.367,,1.284,,,,,
0.582,,-0.0029,-0.0017,0.009,-0.0,-0.62,0.49,0.0,-0.0008,-0.0073,-0.0026,0.685,0.367,,1.284,,,,,
0.63,,-0.0029,-0.0014,0.009,-0.0,-0.63,0.48,0.0,-0.0009,-0.0049,0.0019,0.684,0.365,,1.277,,,,,
0.673,,-0.0034,-0.0016,0.008,-0.0,-0.62,0.49,0.0,-0.0029,-0.0059,0.0043,0.684,0.365,,1.277,,,,,
0.726,,-0.0032,-0.0009,0.01,-0.0,-0.65,0.48,0.0,-0.001,-0.0028,0.0033,0.687,0.369,,1.287,,,,,
0.77,,-0.0029,-0.0007,0.008,-0.0,-0.65,0.48,0.0,-0.0002,-0.0015,0.0063,0.687,0.369,,1.287,,,,,
0.826,,-0.0041,-0.0007,0.008,-0.0,-0.66,0.52,0.0,-0.0067,-0.0019,0.0034,0.682,0.366,,1.277,,,,,
0.873,,-0.003,-0.0013,0.007,-0.0,-0.64,0.48,0.0,-0.001,-0.0041,0.0015,0.682,0.366,,1.277,,,,,
0.944,,-0.003,-0.001,0.008,-0.01,-0.65,0.48,0.0,-0.0014,-0.003,-0.0019,0.685,0.366,,1.288,,,,,
0.971,,-0.0034,-0.0017,0.008,-0.01,-0.62,0.5,0.0,-0.0032,-0.0073,-0.0014,0.685,0.366,,1.288,,,,,
1.028,,-0.0032,-0.0018,0.007,-0.01,-0.61,0.49,0.0,-0.0021,-0.0074,-0.001,0.688,0.368,,1.283,,,,,
1.07,,-0.0028,-0.0019,0.009,-0.01,-0.61,0.47,0.0,0.0007,-0.0081,-0.0026,0.688,0.368,,1.283,,,,,
1.119,,-0.003,-0.0011,0.009,-0.01,-0.66,0.48,0.0,-0.0007,-0.0035,0.001,0.685,0.368,,1.277,,,,,
1.169,,-0.0026,-0.0019,0.009,-0.01,-0.63,0.47,0.0,0.0011,-0.0068,0.0031,0.685,0.368,,1.277,,,,,
