time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.247,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691,0.415,2.321,1.215,,,,,
0.251,,-8.031,14.9173,0.011,13.96,-0.6,0.16,0.0,0.0035,0.007,-0.0022,0.694,0.414,,1.215,,,,,
0.254,,-8.0294,14.9178,0.013,13.89,-0.6,0.1,0.0,-0.0053,-0.0002,-0.0024,0.694,0.414,,1.218,,,,,
0.257,,-8.0276,14.918,0.013,13.82,-0.58,0.02,0.0,0.015,0.0037,0.0008,0.689,0.417,,1.218,,,,,
0.315,,-8.0278,14.9186,0.012,13.75,-0.61,0.06,0.0,0.0126,0.0039,0.001,0.689,0.417,,1.211,,,,,
0.336,,-8.0279,14.9181,0.013,13.68,-0.58,0.1,0.0,0.0106,0.0017,-0.0005,0.692,0.412,,1.211,,,,,
0.385,,-8.0277,14.9181,0.013,13.61,-0.58,0.11,0.0,0.0094,0.0009,-0.0012,0.692,0.412,,1.221,,,,,
0.434,,-8.0274,14.9184,0.012,13.54,-0.59,0.1,0.0,0.0092,0.0107,-0.0025,0.688,0.414,,1.221,,,,,
0.492,,-8.0273,14.918,0.01,13.47,-0.57,0.13,0.0,0.0036,-0.0002,-0.0029,0.688,0.414,,1.22,,,,,
0.534,,-8.0278,14.9176,0.01,13.41,-0.57,0.16,0.0,0.0037,-0.0004,-0.0113,0.688,0.416,,1.22,,,,,
0.596,,-8.0277,14.9189,0.014,13.34,-0.62,0.15,0.0,0.0002,-0.0015,-0.0112,0.688,0.416,,1.21,,,,,
0.638,,-8.027,14.919,0.01,13.27,-0.62,0.12,0.0,0.0075,0.0001,-0.0054,0.697,0.416,,1.21,,,,,
0.699,,-8.0277,14.9184,0.013,13.2,-0.6,0.17,0.0,0.0024,-0.0022,-0.0055,0.697,0.416,,1.226,,,,,
0.751,,-8.0278,14.9179,0.013,13.14,-0.58,0.18,0.0,0.0045,0.0088,0.0016,0.691,0.414,2.366,1.226,,,,,
0.784,,-8.0287,14.919,0.011,13.08,-0.63,0.2,0.0,-0.0014,-0.0027,0.0015,0.691,0.414,2.366,1.216,,,,,
0.849,,-8.0284,14.9171,0.01,13.01,-0.55,0.2,0.0,0.002,-0.0013,-0.0055,0.69,0.415,,1.216,,,,,
0.885,,-8.0265,14.9176,0.01,12.94,-0.55,0.12,0.0,-0.0003,-0.0035,-0.0062,0.69,0.415,,1.213,,,,,
0.952,,-8.0273,14.9181,0.011,12.87,-0.58,0.15,0.0,0.0007,0.0013,-0.0068,0.689,0.42,,1.213,,,,,
0.984,,-8.0267,14.9194,0.011,12.81,-0.63,0.11,0.0,-0.0045,-0.0038,-0.0071,0.689,0.42,,1.224,,,,,
1.045,,-8.0273,14.9181,0.013,12.74,-0.58,0.15,0.0,-0.002,-0.003,-0.0004,0.694,0.413,,1.224,,,,,
1.118,,-8.0277,14.9189,0.01,12.68,-0.62,0.16,0.0,-0.0008,-0.0029,-0.0009,0.694,0.413,,1.215,,,,,
1.163,,-8.0275,14.9179,0.011,12.62,-0.58,0.16,0.0,0.0059,-0.0012,-0.0043,0.695,0.417,,1.215,,,,,
1.203,,-8.0282,14.9173,0.009,12.55,-0.57,0.2,0.0,-0.0043,-0.0029,-0.0048,0.695,0.417,,1.217,,,,,
1.233,,-8.0274,14.9183,0.01,12.49,-0.6,0.15,0.0,0.001,0.0044,-0.0073,0.69,0.414,,1.217,,,,,
1.283,,-8.0267,14.9193,0.008,12.43,-0.64,0.11,0.0,-0.0034,-0.0036,-0.008,0.69,0.414,,1.214,,,,,
1.34,,-8.0281,14.9173,0.011,12.36,-0.57,0.19,0.0,-0.0009,-0.0031,-0.0058,0.691,0.415,,1.214,,,,,
1.402,,-8.0282,14.9183,0.012,12.3,-0.61,0.18,0.0,-0.0012,-0.0034,-0.0055,0.691,0.415,,1.199,,,,,
1.44,,-8.0283,14.9173,0.011,12.24,-0.58,0.19,0.0,-0.0011,0.0013,0.0014,0.695,0.417,,1.199,,,,,
1.483,,-8.0273,14.9182,0.01,12.18,-0.61,0.14,0.0,-0.0044,-0.0026,0.0009,0.695,0.417,,1.223,,,,,
1.534,,-8.0267,14.9192,0.012,12.11,-0.65,0.1,0.0,-0.0064,0.0075,0.0024,0.694,0.414,,1.223,,,,,
1.625,,-8.0269,14.9193,0.011,12.05,-0.66,0.11,0.0,0.0021,-0.0007,0.0026,0.694,0.414,,1.214,,,,,
1.66,,-8.0282,14.9174,0.01,11.99,-0.58,0.19,0.0,-0.0027,-0.0026,-0.0013,0.688,0.414,,1.214,,,,,
1.7,,-8.0275,14.918,0.01,11.93,-0.6,0.15,0.0,0.0002,-0.0002,-0.0021,0.688,0.414,,1.214,,,,,
1.736,,-8.0273,14.9182,0.01,11.87,-0.61,0.14,0.0,0.004,0.0098,-0.0044,0.694,0.415,,1.214,,,,,
1.784,,-8.0269,14.9192,0.012,11.81,-0.65,0.12,0.0,0.0012,0.0001,-0.0046,0.694,0.415,,1.213,,,,,
1.833,,-8.0271,14.9183,0.012,11.75,-0.61,0.14,0.0,-0.0014,-0.0004,0.0017,0.693,0.414,,1.213,,,,,
1.931,,-8.0272,14.9187,0.012,11.69,-0.63,0.13,0.0,0.0014,0.0007,0.0008,0.693,0.414,,1.219,,,,,
1.959,,-8.0273,14.9184,0.011,11.63,-0.61,0.14,0.0,-0.0042,-0.0003,-0.0001,0.693,0.413,,1.219,,,,,
1.99,,-8.0274,14.9188,0.011,11.57,-0.62,0.14,0.0,-0.0002,0.0006,-0.0009,0.693,0.413,,1.229,,,,,
2.053,,-8.0272,14.9186,0.01,11.51,-0.61,0.13,0.0,0.0029,0.0104,-0.0053,0.694,0.416,,1.229,,,,,
2.084,,-8.0269,14.9195,0.011,11.45,-0.65,0.12,0.0,-0.0009,-0.0,-0.0051,0.694,0.416,,1.201,,,,,
2.134,,-8.0277,14.9183,0.011,11.4,-0.6,0.17,0.0,-0.0055,-0.0004,-0.0035,0.698,0.415,,1.201,,,,,
2.193,,-8.0274,14.919,0.011,11.34,-0.62,0.15,0.0,-0.0033,-0.0007,-0.0042,0.698,0.415,,1.225,,,,,
