time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
0.25,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476,,,0.633,,,
0.254,,-0.914,-3.5779,0.012,-3.93,-0.4,0.49,0.0,0.0008,-0.0087,-0.005,1.484,,,0.633,,,
0.258,,-0.9139,-3.5761,0.013,-3.92,-0.47,0.49,0.0,0.0016,0.0003,-0.006,1.484,,,0.63,,,
0.262,,-0.914,-3.5769,0.014,-3.9,-0.44,0.5,0.0,0.001,-0.0027,-0.0041,1.479,,,0.63,,,
0.327,,-0.914,-3.5779,0.01,-3.88,-0.4,0.49,0.0,0.0012,-0.0087,-0.0013,1.479,,,0.633,,,
0.35,,-0.914,-3.5771,0.012,-3.87,-0.44,0.49,0.0,0.0015,-0.004,-0.0087,1.491,,,0.633,,,
0.4,,-0.9144,-3.5759,0.011,-3.86,-0.49,0.51,0.0,-0.001,0.0023,-0.0073,1.491,,,0.638,,,
0.45,,-0.914,-3.5778,0.012,-3.84,-0.41,0.49,0.0,0.0007,-0.0073,-0.0076,1.486,,,0.638,,,
0.499,,-0.9144,-3.5759,0.014,-3.82,-0.49,0.51,0.0,-0.001,0.0024,-0.0057,1.486,,,0.632,,,
0.55,,-0.9147,-3.5777,0.013,-3.8,-0.42,0.53,0.0,-0.002,-0.0067,0.0016,1.48,,,0.632,,,
0.6,,-0.9147,-3.577,0.012,-3.79,-0.45,0.53,0.0,-0.0015,-0.0023,0.0026,1.48,,,0.634,,,
0.659,,-0.9147,-3.5759,0.012,-3.77,-0.5,0.54,0.0,-0.0017,0.0041,0.0001,1.481,,,0.634,,,
0.708,,-0.9143,-3.5768,0.012,-3.75,-0.45,0.52,0.0,0.0005,-0.0011,-0.001,1.481,,,0.633,,,
0.765,,-0.9141,-3.5778,0.013,-3.74,-0.41,0.51,0.0,0.0011,-0.0062,-0.0022,1.49,,,0.633,,,
0.817,,-0.9144,-3.578,0.012,-3.72,-0.41,0.52,0.0,-0.0006,-0.0066,-0.0003,1.49,,,0.632,,,
0.849,,-0.9143,-3.5769,0.015,-3.71,-0.45,0.53,0.0,-0.0008,-0.0004,-0.0014,1.477,,,0.632,,,
0.9,,-0.9141,-3.576,0.011,-3.69,-0.49,0.52,0.0,0.0005,0.0041,0.004,1.477,,,0.633,,,
0.96,,-0.9146,-3.5777,0.012,-3.68,-0.41,0.54,0.0,-0.0021,-0.0055,-0.0021,1.483,,,0.633,,,
1.015,,-0.9141,-3.5769,0.012,-3.66,-0.45,0.52,0.0,0.0006,-0.0014,-0.0031,1.483,,,0.633,,,
1.049,,-0.914,-3.5761,0.013,-3.64,-0.49,0.51,0.0,0.0013,0.0028,-0.0038,1.48,,,0.633,,,
1.102,,-0.9141,-3.5778,0.011,-3.63,-0.41,0.52,0.0,0.0005,-0.0068,-0.0018,1.48,,2.426,0.63,,,
1.169,,-0.9145,-3.5769,0.013,-3.61,-0.45,0.54,0.0,-0.0017,-0.001,-0.0054,1.48,,2.426,0.63,,,
1.205,,-0.9144,-3.5779,0.011,-3.6,-0.41,0.53,0.0,-0.0005,-0.0064,-0.0025,1.48,,,0.635,,,
1.263,,-0.9144,-3.5777,0.012,-3.58,-0.42,0.53,0.0,-0.0001,-0.0058,-0.0048,1.478,,,0.635,,,
1.3,,-0.9141,-3.5769,0.013,-3.57,-0.45,0.52,0.0,0.0013,-0.0013,-0.0044,1.478,,,0.633,,,
1.35,,-0.9174,-3.5763,0.013,-3.55,-0.46,0.64,0.0,-0.0145,0.0012,-0.0015,1.48,0.17,,0.633,,,
1.4,,-0.9169,-3.5769,0.011,-3.54,-0.43,0.59,0.0,-0.0092,-0.0031,0.0001,1.48,0.17,,0.631,,,
1.465,,-0.9163,-3.577,0.013,-3.52,-0.43,0.54,0.0,-0.0037,-0.0034,-0.0038,1.488,,,0.631,,,
