time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
41.428,ROTATION_SCAN,1.3654,0.4301,0.202,,,,68.08,0.9,-0.33,15.0,-0.0052,0.0014,-0.0025,,0.433,1.349,0.994,,,,,,,
41.476,ROTATION_SCAN,1.3676,0.4317,0.2,,,,68.82,0.78,-0.05,15.0,0.0086,0.0054,-0.0085,,0.433,1.349,0.994,,,,,,,
41.523,ROTATION_SCAN,1.3695,0.4339,0.2,,,,69.62,0.64,0.23,15.0,0.0182,0.009,-0.0134,,0.424,1.371,0.982,,,,,,,
41.573,ROTATION_SCAN,1.3715,0.4351,0.198,,,,70.42,0.47,0.47,15.0,0.0247,0.0072,-0.0106,,0.424,1.371,0.982,,,,,,,
41.623,ROTATION_SCAN,1.3737,0.4367,0.197,,,,71.23,0.29,0.7,15.0,0.0289,0.0061,-0.0148,,0.421,1.386,0.963,,,,,,,
41.687,ROTATION_SCAN,1.376,0.4372,0.197,,,,72.01,0.15,0.96,15.0,0.0314,-0.0002,-0.0129,,0.421,1.386,0.963,,,,,,,
41.757,ROTATION_SCAN,1.3789,0.438,0.199,,,,72.8,-0.13,1.06,15.0,0.0332,-0.0057,-0.0074,,0.413,1.412,0.958,,,,,,,
41.773,ROTATION_SCAN,1.3811,0.4374,0.199,,,,73.57,-0.28,1.14,15.0,0.0307,-0.0143,0.0001,,0.413,1.412,0.958,,,,,,,
41.823,ROTATION_SCAN,1.3831,0.4375,0.197,,,,74.32,-0.49,1.14,15.0,0.027,-0.02,0.0025,,0.41,1.429,0.943,,,,,,,
41.873,ROTATION_SCAN,1.3845,0.4354,0.201,,,,75.04,-0.54,1.02,15.0,0.021,-0.0302,-0.0009,,0.41,1.429,0.943,,,,,,,
41.924,ROTATION_SCAN,1.3839,0.4332,0.202,,,,75.77,-0.68,0.96,15.0,0.0095,-0.0391,0.0079,,0.408,1.469,0.934,,,,,,,
41.973,ROTATION_SCAN,1.3836,0.4316,0.201,,,,76.5,-0.75,0.74,15.0,0.0001,-0.0435,0.0114,,0.408,1.469,0.934,,,,,,,
42.023,ROTATION_SCAN,1.3825,0.4297,0.199,,,,77.19,-0.82,0.4,15.0,-0.0104,-0.0461,0.0034,,0.408,,0.924,,,,,,,
42.091,ROTATION_SCAN,1.3811,0.4283,0.2,,,,77.89,-0.79,0.28,15.0,-0.02,-0.0448,-0.0032,,0.408,,0.924,,,,,,,
42.125,ROTATION_SCAN,1.379,0.4254,0.204,,,,78.56,-0.76,0.17,15.0,-0.0299,-0.0472,-0.0022,,0.406,,0.92,,,,,,,
42.173,ROTATION_SCAN,1.3754,0.4241,0.198,,,,79.2,-0.53,0.01,15.0,-0.0417,-0.0437,0.0069,,0.406,,0.92,,,,,,,
42.224,ROTATION_SCAN,1.3731,0.4236,0.197,,,,79.87,-0.19,-0.09,15.0,-0.0453,-0.0381,-0.0092,,0.404,,0.921,,,,,,,
42.273,ROTATION_SCAN,1.3702,0.4229,0.197,,,,80.59,0.05,-0.11,15.0,-0.0477,-0.0336,-0.0141,,0.404,,0.921,,,,,,,
42.323,ROTATION_SCAN,1.3675,0.4215,0.199,,,,81.27,0.38,-0.18,15.0,-0.0471,-0.0319,-0.0099,,0.401,,0.917,,,,,,,
42.406,ROTATION_SCAN,1.3649,0.4207,0.195,,,,82.0,0.55,-0.19,15.0,-0.0442,-0.0284,-0.0034,,0.401,,0.917,,,,,,,
42.426,ROTATION_SCAN,1.3622,0.4208,0.196,,,,82.68,0.61,-0.24,15.0,-0.041,-0.0225,-0.009,,0.397,,0.919,,,,,,,
42.477,ROTATION_SCAN,1.3591,0.4206,0.198,,,,83.49,0.7,-0.27,15.0,-0.0391,-0.0182,-0.0071,,0.397,,0.919,,,,,,,
42.523,ROTATION_SCAN,1.3564,0.4206,0.195,,,,84.28,0.83,-0.42,15.0,-0.035,-0.013,0.0038,,0.399,,0.92,,,,,,,
42.573,ROTATION_SCAN,1.3547,0.421,0.196,,,,85.09,0.87,-0.25,15.0,-0.0279,-0.0072,-0.0035,,0.399,,0.92,,,,,,,
42.622,ROTATION_SCAN,1.3541,0.4221,0.197,,,,85.84,0.9,-0.18,15.0,-0.0184,-0.0014,-0.0025,,0.399,,0.92,,,,,,,
42.686,ROTATION_SCAN,1.3537,0.4237,0.199,,,,86.63,0.97,-0.04,15.0,-0.0094,0.0045,0.0037,,0.399,,0.92,,,,,,,
42.752,ROTATION_SCAN,1.354,0.4253,0.199,,,,87.49,1.05,-0.03,15.0,0.0006,0.008,0.0051,,0.406,,0.915,,,,,,,
42.775,ROTATION_SCAN,1.3542,0.4272,0.199,,,,88.3,0.98,0.07,15.0,0.0095,0.013,0.0071,,0.406,,0.915,,,,,,,
42.823,ROTATION_SCAN,1.3559,0.4293,0.197,,,,89.07,0.82,0.26,15.0,0.0202,0.0162,0.0033,,0.401,,0.913,,,,,,,
42.873,ROTATION_SCAN,1.3577,0.4317,0.198,,,,89.77,0.79,0.41,15.0,0.0288,0.0188,-0.0044,,0.401,,0.913,,,,,,,
42.923,ROTATION_SCAN,1.3598,0.4332,0.192,,,,90.5,0.54,0.71,15.0,0.0362,0.0162,-0.0042,,0.405,,0.912,,,,,,,
42.973,ROTATION_SCAN,1.3608,0.4355,0.194,,,,91.21,0.3,0.91,15.0,0.0374,0.0141,-0.0152,,0.405,,0.912,,,,,,,
43.066,ROTATION_SCAN,1.3637,0.4374,0.192,,,,91.98,0.09,0.89,15.0,0.042,0.0108,-0.012,,0.401,,0.905,,,,,,,
43.076,ROTATION_SCAN,1.3657,0.4385,0.197,,,,92.78,-0.09,1.01,15.0,0.0423,0.005,-0.0073,,0.401,,0.905,,,,,,,
43.136,ROTATION_SCAN,1.3681,0.4385,0.195,,,,93.56,-0.25,0.95,15.0,0.042,-0.0036,0.004,,0.398,,0.916,,,,,,,
43.176,ROTATION_SCAN,1.3699,0.4389,0.197,,,,94.34,-0.3,0.94,15.0,0.0399,-0.0097,0.004,,0.398,,0.916,,,,,,,
43.224,ROTATION_SCAN,1.3715,0.4386,0.194,,,,95.09,-0.44,0.95,15.0,0.0364,-0.0169,0.0067,2.401,0.386,,0.919,,,,,,,
43.273,ROTATION_SCAN,1.3725,0.4375,0.195,,,,95.85,-0.39,0.85,15.0,0.0313,-0.0255,0.004,2.401,0.386,,0.919,,,,,,,
43.367,ROTATION_SCAN,1.3731,0.4361,0.196,,,,96.58,-0.46,0.76,15.0,0.026,-0.0328,0.0035,2.532,0.383,,,,,,,,,
43.54,ROTATION_SCAN,1.3732,0.4345,0.194,,,,97.26,-0.32,0.77,15.0,0.02,-0.0392,0.0088,2.532,0.383,,,,,,,,,
43.632,ROTATION_SCAN,1.3723,0.4329,0.194,,,,97.97,-0.31,0.59,-0.0,0.0128,-0.0442,0.0049,,0.379,,,,1.62,0.16,,,,
43.643,ROTATION_SCAN,1.3701,0.4312,0.196,,,,98.67,-0.24,0.31,-0.0,0.0031,-0.0476,0.0032,,0.379,,,,1.62,0.16,,,,
43.657,ROTATION_SCAN,1.3698,0.4294,0.195,,,,99.32,-0.11,-0.14,-0.0,0.0004,-0.0469,0.0109,2.294,0.385,,,,1.62,0.16,,,,
43.677,ROTATION_SCAN,1.3678,0.428,0.198,,,,99.78,0.01,-0.51,-0.0,-0.0062,-0.0424,0.0094,2.294,0.385,,,,1.62,0.16,,,,
43.7,ROTATION_SCAN,1.3667,0.4265,0.199,,,,100.16,0.12,-0.61,-0.0,-0.0088,-0.0361,0.0125,,0.384,,,,1.62,0.16,,,,
43.727,ROTATION_SCAN,1.3645,0.4266,0.202,,,,100.4,0.25,-0.62,-0.0,-0.0133,-0.0258,0.0154,,0.384,,,,1.62,0.16,,,,
43.734,ROTATION_SCAN,1.3637,0.427,0.202,,,,100.75,0.46,-0.44,0.0,-0.012,-0.0166,0.019,,0.386,,,,1.62,0.16,,,,
43.773,ROTATION_SCAN,1.3619,0.4293,0.203,,,,100.98,1.68,1.25,0.0,-0.0082,-0.0075,0.0186,,0.386,,,,1.62,0.16,,,,
43.822,ROTATION_SCAN,1.3611,0.431,0.2,,,,101.01,2.48,2.8,0.0,0.0098,-0.0137,0.0122,,0.382,,,,1.62,0.16,,,,
43.883,ROTATION_SCAN,1.3622,0.4316,0.2,,,,100.89,2.98,3.73,0.0,0.0371,-0.0305,0.0016,,0.382,,,,1.62,0.16,,,,
43.931,ROTATION_SCAN,1.3657,0.4304,0.199,,,,100.68,3.23,4.27,0.0,0.0721,-0.0556,-0.0029,,0.383,,,,1.62,0.16,,,,
43.972,ROTATION_SCAN,1.3707,0.4272,0.197,,,,100.48,3.14,4.35,0.0,0.1078,-0.0859,-0.0034,,0.383,,,,1.62,0.16,,,,
44.023,ROTATION_SCAN,1.3763,0.4226,0.199,,,,100.22,2.81,4.15,0.0,0.1384,-0.1159,-0.0073,,0.376,,,,1.62,0.16,,,,
44.072,ROTATION_SCAN,1.3837,0.4159,0.199,,,,100.02,2.46,3.77,0.0,0.1664,-0.1464,-0.0003,,0.376,,,,1.62,0.16,,,,
44.123,ROTATION_SCAN,1.3937,0.4082,0.202,,,,99.76,2.1,3.21,0.0,0.1942,-0.1716,0.0046,,0.36,,,,1.62,0.16,,,,
44.214,ROTATION_SCAN,1.403,0.3996,0.201,,,,99.59,1.59,2.57,0.0,0.2121,-0.1923,0.0113,,0.36,,,,1.62,0.16,,,,
44.225,ROTATION_SCAN,1.4132,0.3901,0.201,,,,99.49,1.14,2.01,0.0,0.225,-0.2089,0.0096,,0.349,,,,1.62,0.16,,,,
44.28,ROTATION_SCAN,1.4233,0.3801,0.198,,,,99.48,0.72,1.39,0.0,0.231,-0.2202,0.0072,,0.349,,,,1.62,0.16,,,,
44.322,ROTATION_SCAN,1.4338,0.3705,0.2,,,,99.45,0.44,0.8,-0.0,0.2339,-0.2238,0.0019,,0.326,,,,1.62,0.16,,,,
44.374,ROTATION_SCAN,1.4436,0.3611,0.202,,,,99.45,-0.57,-0.66,-0.0,0.2291,-0.2203,0.005,,0.326,,,,1.62,0.16,,,,
44.423,ROTATION_SCAN,1.4559,0.3499,0.203,,,,99.4,-1.94,-2.47,-0.0,0.2203,-0.2105,0.0142,,0.31,,0.832,,1.62,0.16,,,,
44.475,ROTATION_SCAN,1.4655,0.3415,0.205,,,,99.27,-2.64,-3.58,-0.0,0.1947,-0.1838,0.0137,,0.31,,0.832,,1.62,0.16,,,,
44.535,ROTATION_SCAN,1.4721,0.3347,0.206,,,,99.18,-3.09,-4.05,-0.0,0.1579,-0.1499,0.0156,,0.301,1.544,0.811,,1.62,0.16,,,,
44.573,ROTATION_SCAN,1.4773,0.3305,0.205,,,,99.13,-3.12,-4.17,-0.0,0.1195,-0.1114,0.0158,,0.301,1.544,0.811,,1.3851,0.4,,,,
44.622,ROTATION_SCAN,1.482,0.3267,0.204,,,,99.16,-2.79,-3.76,0.0,0.0871,-0.0787,0.0091,,0.308,,0.794,,1.3851,0.4,,,,
44.673,ROTATION_SCAN,1.4859,0.3238,0.207,,,,99.18,-2.65,-3.6,0.0,0.0602,-0.0507,0.0023,,0.308,,0.794,,1.3851,0.4,,,,
44.722,ROTATION_SCAN,1.4879,0.3244,0.203,,,,99.26,-2.68,-3.28,0.0,0.0312,-0.0182,0.0078,,0.302,1.536,0.788,,1.3851,0.4,,,,
44.773,ROTATION_SCAN,1.4872,0.3257,0.204,,,,99.28,-2.59,-2.83,0.0,-0.0008,0.0098,-0.0016,,0.302,1.536,0.788,,1.3851,0.4,,,,
44.859,ROTATION_SCAN,1.4863,0.3276,0.204,,,,99.33,-2.23,-2.4,0.0,-0.0307,0.0348,-0.0013,,0.306,1.548,0.793,,1.3851,0.4,,,,
44.875,ROTATION_SCAN,1.4838,0.3323,0.204,,,,99.35,-1.82,-1.8,0.0,-0.0489,0.0535,-0.001,,0.306,1.548,0.793,,1.3851,0.4,,,,
44.924,ROTATION_SCAN,1.4806,0.3363,0.204,,,,99.35,-1.37,-1.12,0.0,-0.0684,0.0681,-0.0036,,0.298,,0.802,,1.3851,0.4,,,,
44.973,ROTATION_SCAN,1.4749,0.3408,0.202,,,,99.29,-0.95,-0.46,0.0,-0.0855,0.0763,-0.0031,,0.298,,0.802,,1.3851,0.4,,,,
45.023,ROTATION_SCAN,1.4712,0.3444,0.204,,,,99.25,-0.65,-0.01,0.0,-0.0902,0.076,-0.0084,,0.299,,0.805,,1.3851,0.4,,,,
45.074,ROTATION_SCAN,1.4663,0.3491,0.201,,,,99.22,-0.39,0.37,0.0,-0.0952,0.076,-0.0036,,0.299,,0.805,,1.3851,0.4,,,,
45.131,ROTATION_SCAN,1.4616,0.352,0.199,,,,99.17,-0.22,0.5,0.0,-0.0964,0.0698,-0.0124,,0.301,,0.822,,1.3851,0.4,,,,
45.214,ROTATION_SCAN,1.4561,0.3553,0.199,,,,99.18,-0.06,0.77,0.0,-0.0984,0.0638,-0.0135,,0.301,,0.822,,1.3851,0.4,,,,
45.23,ROTATION_SCAN,1.4512,0.3579,0.198,,,,99.22,0.06,0.88,0.0,-0.0973,0.0553,-0.0119,,0.302,,0.829,,1.3851,0.4,,,,
45.289,ROTATION_SCAN,1.4448,0.3603,0.202,,,,99.26,0.17,0.94,0.0,-0.0996,0.0476,-0.0121,,0.302,,0.829,,1.3851,0.4,,,,
45.337,ROTATION_SCAN,1.4407,0.3606,0.202,,,,99.32,0.1,0.91,0.0,-0.0946,0.0341,0.0004,,0.307,,,,1.3851,0.4,,,,
45.372,ROTATION_SCAN,1.4374,0.3611,0.202,,,,99.41,0.24,0.84,0.0,-0.0877,0.0236,0.0051,,0.307,,,,1.3851,0.4,,,,
45.422,ROTATION_SCAN,1.4346,0.3609,0.201,,,,99.47,0.33,0.62,0.0,-0.0793,0.0141,0.0028,,0.309,,0.854,,1.3851,0.4,,,,
45.485,ROTATION_SCAN,1.4301,0.3611,0.201,,,,99.46,0.22,0.39,0.0,-0.0781,0.0092,-0.0003,,0.309,,0.854,,1.3851,0.4,,,,
45.562,ROTATION_SCAN,1.4252,0.3608,0.2,,,,99.44,0.15,0.23,0.0,-0.0792,0.0045,-0.0036,,0.305,,0.862,,1.3851,0.4,,,,
45.572,ROTATION_SCAN,1.4206,0.3601,0.2,,,,99.38,0.09,-0.06,0.0,-0.0804,0.0013,-0.0035,,0.305,,0.862,,1.3851,0.4,,,,
45.623,ROTATION_SCAN,1.4167,0.3587,0.198,,,,99.29,0.06,-0.24,0.0,-0.08,-0.0019,-0.0043,,0.303,,,,1.3851,0.4,,,,
45.672,ROTATION_SCAN,1.4127,0.3585,0.199,,,,99.17,0.1,-0.46,0.0,-0.0796,0.0007,-0.0077,,0.303,,,,1.3851,0.4,,,,
45.722,ROTATION_SCAN,1.4098,0.3581,0.201,,,,99.17,0.16,-0.75,0.0,-0.0763,0.0048,-0.005,,0.309,,,,1.3851,0.4,,,,
45.772,ROTATION_SCAN,1.4068,0.3584,0.2,,,,99.17,0.23,-0.94,0.0,-0.0732,0.0106,0.0022,,0.309,,,,1.3851,0.4,,,,
45.824,ROTATION_SCAN,1.4032,0.3589,0.201,,,,99.2,0.37,-1.13,0.0,-0.0724,0.0187,0.0003,,0.311,,,,1.3851,0.4,,,,
45.909,ROTATION_SCAN,1.4001,0.36,0.201,,,,99.21,0.5,-1.23,0.0,-0.0688,0.0286,0.0032,,0.311,,,,1.3851,0.4,,,,
45.924,ROTATION_SCAN,1.3973,0.3629,0.198,,,,99.16,0.63,-1.14,0.0,-0.064,0.0438,0.004,,0.316,,,,1.3851,0.4,,,,
45.981,ROTATION_SCAN,1.3956,0.3667,0.199,,,,99.13,0.7,-1.12,0.0,-0.0554,0.058,-0.0055,,0.316,,,,1.3851,0.4,,,,
46.033,ROTATION_SCAN,1.3934,0.3699,0.201,,,,99.12,0.71,-0.98,0.0,-0.0491,0.0681,-0.0009,2.503,0.324,,,,1.3851,0.4,,,,
46.072,ROTATION_SCAN,1.3908,0.3743,0.201,,,,99.0,0.66,-0.85,0.0,-0.0453,0.0797,0.0088,2.503,0.324,,,,1.3851,0.4,,,,
46.166,ROTATION_SCAN,1.3902,0.3792,0.201,,,,98.94,0.69,-0.69,0.0,-0.0358,0.0891,0.0069,2.531,0.327,,,,,,,,,
46.245,ROTATION_SCAN,1.3878,0.3851,0.203,,,,98.87,0.72,-0.59,-0.0,-0.0327,0.0999,0.005,2.531,0.327,,,,1.56,0.18,,,,
46.285,ROTATION_SCAN,1.3861,0.3905,0.201,,,,98.78,0.76,0.32,-0.0,-0.0275,0.1044,0.0104,,0.335,,,,1.56,0.18,,,,
46.291,ROTATION_SCAN,1.3855,0.3956,0.203,,,,98.76,0.6,1.05,-0.0,-0.0188,0.0994,0.007,,0.335,,,,1.56,0.18,,,,
46.33,ROTATION_SCAN,1.3844,0.4007,0.197,,,,98.74,0.51,1.37,-0.0,-0.0135,0.0914,0.0074,2.554,0.351,,,,1.56,0.18,,,,
46.373,ROTATION_SCAN,1.3835,0.4048,0.2,,,,98.74,0.43,1.6,-0.0,-0.0088,0.0791,-0.0052,2.554,0.351,,,,1.56,0.18,,,,
46.423,ROTATION_SCAN,1.3831,0.4078,0.198,,,,98.83,0.33,1.75,-0.0,-0.0033,0.0633,0.0009,,0.357,,,,1.56,0.18,,,,
46.473,ROTATION_SCAN,1.3826,0.4118,0.199,,,,98.9,0.35,1.72,-0.0,0.0003,0.0527,0.0015,,0.357,,,,1.56,0.18,,,,
46.522,ROTATION_SCAN,1.3828,0.4147,0.203,,,,98.94,0.28,1.6,-0.0,0.0053,0.0412,0.0002,,0.361,,,,1.56,0.18,,,,
46.622,ROTATION_SCAN,1.3836,0.4163,0.205,,,,98.94,0.15,1.47,-0.0,0.0108,0.0281,0.014,,0.361,,,,1.2785,0.4,,,,
46.626,ROTATION_SCAN,1.3848,0.4167,0.204,,,,98.92,-0.0,1.1,0.0,0.0152,0.0145,0.0183,,0.364,,,,1.2785,0.4,,,,
46.678,ROTATION_SCAN,1.3852,0.4167,0.203,,,,98.87,-0.78,0.81,0.0,0.0131,0.0045,0.0118,,0.364,,,,1.2785,0.4,,,,
46.722,ROTATION_SCAN,1.3859,0.416,0.203,,,,98.8,-1.39,0.62,0.0,0.0058,-0.0055,0.0063,,0.364,,,,1.2785,0.4,,,,
46.772,ROTATION_SCAN,1.3859,0.4157,0.203,,,,98.73,-1.64,0.47,0.0,-0.006,-0.0116,0.0042,,0.364,,,,1.2785,0.4,,,,
46.822,ROTATION_SCAN,1.3847,0.4151,0.208,,,,98.66,-1.73,0.18,0.0,-0.0216,-0.0168,0.0018,2.596,0.365,,,,1.2785,0.4,,,,
46.887,ROTATION_SCAN,1.3815,0.4145,0.208,,,,98.61,-1.74,0.06,0.0,-0.0411,-0.0194,0.0121,2.596,0.365,,,,1.2785,0.4,,,,
46.95,ROTATION_SCAN,1.3782,0.4136,0.206,,,,98.63,-1.54,-0.07,0.0,-0.0579,-0.0213,0.0106,,0.364,,,,1.2785,0.4,,,,
46.977,ROTATION_SCAN,1.3749,0.4132,0.208,,,,98.68,-1.28,-0.1,0.0,-0.0701,-0.0205,-0.0009,,0.364,,,,1.2785,0.4,,,,
47.022,ROTATION_SCAN,1.3708,0.4129,0.208,,,,98.77,-1.04,0.01,0.0,-0.0814,-0.0197,0.0015,,0.361,,,,1.2785,0.4,,,,
47.072,ROTATION_SCAN,1.3664,0.413,0.205,,,,98.83,-0.68,0.03,0.0,-0.0894,-0.0177,0.0004,,0.361,,,,1.2785,0.4,,,,
47.122,ROTATION_SCAN,1.3619,0.4122,0.206,,,,98.87,-0.43,-0.04,0.0,-0.0939,-0.0184,-0.0081,,0.361,,,,1.2785,0.4,,,,
47.173,ROTATION_SCAN,1.3553,0.4117,0.202,,,,98.89,-0.27,-0.05,0.0,-0.1024,-0.0177,-0.0056,,0.361,,,,1.2785,0.4,,,,
47.253,ROTATION_SCAN,1.3506,0.411,0.201,,,,98.9,-0.11,-0.0,0.0,-0.1029,-0.0173,-0.0112,,0.364,,,,1.2785,0.4,,,,
47.297,ROTATION_SCAN,1.3465,0.4105,0.202,,,,98.86,0.17,-0.06,0.0,-0.0995,-0.0158,-0.0135,,0.364,,,,1.2785,0.4,,,,
47.33,ROTATION_SCAN,1.3418,0.4103,0.202,,,,98.77,0.17,-0.07,0.0,-0.0975,-0.013,-0.0051,,0.366,,,,1.2785,0.4,,,,
47.372,ROTATION_SCAN,1.3385,0.4097,0.205,,,,98.67,0.07,0.07,0.0,-0.0917,-0.0126,-0.0024,,0.366,,,,1.2785,0.4,,,,
47.422,ROTATION_SCAN,1.3338,0.4099,0.202,,,,98.54,-0.05,-0.02,0.0,-0.0918,-0.0107,0.0042,,0.365,,,,1.2785,0.4,,,,
47.472,ROTATION_SCAN,1.33,0.4099,0.203,,,,98.43,-0.09,0.01,0.0,-0.0901,-0.0088,-0.0021,,0.365,,,,1.2785,0.4,,,,
47.522,ROTATION_SCAN,1.3251,0.4094,0.202,,,,98.29,-0.13,0.02,0.0,-0.0921,-0.0093,-0.0008,,0.371,,,,1.2785,0.4,,,,
47.615,ROTATION_SCAN,1.3206,0.4094,0.201,,,,98.14,-0.35,0.15,0.0,-0.0933,-0.0089,-0.0,,0.371,,,,1.2785,0.4,,,,
47.622,ROTATION_SCAN,1.3167,0.4091,0.203,,,,98.05,-0.52,0.26,0.0,-0.0939,-0.0106,-0.0038,,0.366,,,,1.2785,0.4,,,,
47.672,ROTATION_SCAN,1.3117,0.4089,0.205,,,,98.02,-0.57,0.27,0.0,-0.0988,-0.0119,-0.0012,,0.366,,,,1.2785,0.4,,,,
47.762,ROTATION_SCAN,1.3068,0.4083,0.203,,,,97.98,-0.39,0.37,0.0,-0.1024,-0.0149,0.0047,,0.376,,,,,,,,,
47.836,ROTATION_SCAN,1.3015,0.4074,0.206,,,,97.96,-0.35,0.31,-0.0,-0.1053,-0.0186,-0.0007,,0.376,,,,,,,,,
47.844,ROTATION_SCAN,1.296,0.4063,0.204,,,,97.93,0.07,0.43,-0.0,-0.1078,-0.022,0.0051,,0.384,,,,1.52,0.18,,,,
47.878,ROTATION_SCAN,1.2912,0.4053,0.204,,,,97.88,0.67,0.27,-0.0,-0.1027,-0.0245,0.0026,,0.384,,,,1.52,0.18,,,,
47.946,ROTATION_SCAN,1.2854,0.4041,0.203,,,,97.86,1.08,0.09,0.0,-0.098,-0.025,-0.0022,,0.384,,,,1.52,0.18,,,,
47.975,ROTATION_SCAN,1.2789,0.4029,0.206,,,,97.86,2.46,1.45,0.0,-0.0906,-0.0265,-0.0014,,0.384,,,,1.52,0.18,,,,
48.021,ROTATION_SCAN,1.275,0.4015,0.202,,,,97.89,3.54,2.79,0.0,-0.0632,-0.0392,-0.0007,,0.38,,,,1.52,0.18,,,,
48.071,ROTATION_SCAN,1.2723,0.3988,0.203,,,,97.89,4.22,3.62,0.0,-0.0288,-0.0622,-0.0117,,0.38,,,,1.52,0.18,,,,
48.121,ROTATION_SCAN,1.272,0.3945,0.202,,,,97.89,4.54,3.87,0.0,0.0133,-0.0907,-0.0136,,0.378,,,,1.52,0.18,,,,
48.172,ROTATION_SCAN,1.2742,0.3891,0.2,,,,97.97,4.46,3.8,0.0,0.0579,-0.1186,-0.0139,,0.378,,,,1.52,0.18,,,,
48.251,ROTATION_SCAN,1.2777,0.3821,0.199,,,,98.11,4.16,3.48,0.0,0.0976,-0.1465,-0.0203,,0.365,,,,1.52,0.18,,,,
48.285,ROTATION_SCAN,1.2849,0.3725,0.2,,,,98.26,3.66,3.01,0.0,0.1403,-0.1765,-0.018,,0.365,,,,1.52,0.18,,,,
48.325,ROTATION_SCAN,1.2922,0.3638,0.198,,,,98.29,3.07,2.19,0.0,0.1708,-0.1932,-0.0122,,0.355,,,,1.52,0.18,,,,
48.371,ROTATION_SCAN,1.3,0.3543,0.2,,,,98.41,2.56,1.57,0.0,0.1933,-0.2046,-0.011,,0.355,,,,1.52,0.18,,,,
48.422,ROTATION_SCAN,1.3095,0.3442,0.195,,,,98.52,2.06,0.85,0.0,0.2123,-0.2114,-0.0062,,0.325,,,,1.52,0.18,,,,
48.473,ROTATION_SCAN,1.3194,0.3339,0.196,,,,98.58,1.53,0.4,0.0,0.225,-0.213,-0.0116,,0.325,,,,1.52,0.18,,,,
48.521,ROTATION_SCAN,1.3309,0.3231,0.197,,,,98.56,1.13,0.06,-0.0,0.2367,-0.2138,-0.0091,,0.287,,0.925,,1.52,0.18,,,,
48.606,ROTATION_SCAN,1.3409,0.3133,0.2,,,,98.56,0.73,-0.42,-0.0,0.2394,-0.2093,-0.0007,,0.287,,0.925,,1.52,0.18,,,,
48.624,ROTATION_SCAN,1.3513,0.3038,0.198,,,,98.58,-0.98,-2.01,-0.0,0.2331,-0.1975,0.0061,,0.266,,0.906,,1.52,0.18,,,,
48.671,ROTATION_SCAN,1.3602,0.2954,0.201,,,,98.48,-2.16,-2.94,-0.0,0.2095,-0.1746,0.0048,,0.266,,0.906,,1.52,0.18,,,,
48.722,ROTATION_SCAN,1.3688,0.289,0.199,,,,98.41,-2.86,-3.57,-0.0,0.18,-0.1443,0.0068,,0.252,,0.882,,1.52,0.18,,,,
48.772,ROTATION_SCAN,1.3751,0.2839,0.196,,,,98.33,-3.08,-3.72,-0.0,0.1441,-0.112,0.0023,,0.252,,0.882,,1.286,0.4,,,,
48.822,ROTATION_SCAN,1.3799,0.28,0.197,,,,98.28,-3.17,-3.52,0.0,0.1081,-0.0811,-0.0063,,0.248,,0.876,,1.286,0.4,,,,
48.873,ROTATION_SCAN,1.3828,0.2765,0.193,,,,98.16,-3.03,-3.27,0.0,0.0718,-0.0549,-0.0052,,0.248,,0.876,,1.286,0.4,,,,
48.952,ROTATION_SCAN,1.3842,0.2738,0.196,,,,98.06,-2.9,-3.35,0.0,0.0373,-0.0305,-0.0109,,0.24,1.463,0.868,,1.286,0.4,,,,
48.977,ROTATION_SCAN,1.3823,0.2731,0.195,,,,97.96,-2.29,-3.12,0.0,0.0009,-0.0031,-0.003,,0.24,1.463,0.868,,1.286,0.4,,,,
49.021,ROTATION_SCAN,1.3794,0.2752,0.197,,,,97.89,-1.65,-2.62,0.0,-0.0275,0.0254,-0.0014,,0.237,,0.872,,1.286,0.4,,,,
49.072,ROTATION_SCAN,1.3758,0.278,0.195,,,,97.83,-1.04,-2.16,0.0,-0.0482,0.0482,0.0037,,0.237,,0.872,,1.286,0.4,,,,
49.121,ROTATION_SCAN,1.3713,0.2802,0.196,,,,97.76,-0.37,-1.7,0.0,-0.0628,0.0641,0.0005,2.426,0.243,,0.876,,1.286,0.4,,,,
49.172,ROTATION_SCAN,1.3672,0.2849,0.195,,,,97.76,0.2,-1.09,0.0,-0.0683,0.0798,0.0022,2.426,0.243,,0.876,,1.286,0.4,,,,
49.221,ROTATION_SCAN,1.3636,0.2896,0.198,,,,97.75,0.65,-0.51,0.0,-0.0671,0.0892,0.003,,0.254,,0.891,,1.286,0.4,,,,
49.275,ROTATION_SCAN,1.3602,0.2944,0.194,,,,97.73,0.82,-0.08,0.0,-0.0617,0.0933,0.0074,,0.254,,0.891,,1.286,0.4,,,,
49.324,ROTATION_SCAN,1.3561,0.3002,0.197,,,,97.76,0.96,0.17,0.0,-0.0582,0.0976,-0.0004,2.353,0.26,,0.895,,1.286,0.4,,,,
49.373,ROTATION_SCAN,1.3531,0.3049,0.197,,,,97.82,1.03,0.44,0.0,-0.0502,0.096,0.0025,2.353,0.26,,0.895,,1.286,0.4,,,,
