time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.326,,0.0713,0.0474,0.01,-0.89,-1.53,0.61,0.0,-0.0072,-0.0001,0.0005,1.747,0.136,,0.508,,,
1.362,,0.0717,0.0471,0.011,-0.89,-1.53,0.59,0.0,-0.0044,-0.0019,-0.001,1.747,0.136,,0.497,,,
1.411,,0.0712,0.0469,0.012,-0.88,-1.52,0.61,0.0,-0.0066,-0.003,0.0011,1.751,0.137,,0.497,,,
1.461,,0.0717,0.0472,0.013,-0.88,-1.53,0.58,0.0,-0.0037,-0.0016,0.0042,1.751,0.137,,0.509,,,
1.512,,0.0712,0.047,0.012,-0.87,-1.52,0.61,0.0,-0.0072,-0.0021,0.0084,1.758,0.136,,0.509,,,
1.574,,0.0719,0.047,0.012,-0.87,-1.52,0.58,0.0,-0.0037,-0.002,0.0075,1.758,0.136,,0.486,,,
1.631,,0.0714,0.0472,0.012,-0.86,-1.53,0.59,0.0,-0.0056,-0.0009,0.0057,1.741,0.136,,0.486,,,
1.679,,0.0716,0.0472,0.011,-0.85,-1.53,0.58,0.0,-0.0042,-0.0008,0.0045,1.741,0.136,,0.507,,,
1.711,,0.0716,0.0472,0.012,-0.85,-1.53,0.58,0.0,-0.0041,-0.0009,0.001,1.754,0.136,,0.507,,,
1.761,,0.0715,0.0472,0.013,-0.85,-1.54,0.58,0.0,-0.0044,-0.0009,0.0007,1.754,0.136,,0.499,,,
1.81,,0.0722,0.0467,0.011,-0.84,-1.52,0.55,0.0,-0.0003,-0.0029,0.0031,1.747,0.135,,0.499,,,
1.866,,0.0713,0.0472,0.012,-0.83,-1.54,0.59,0.0,-0.0051,-0.0006,-0.0,1.747,0.135,,0.51,,,
1.927,,0.0721,0.0467,0.013,-0.83,-1.52,0.56,0.0,-0.0002,-0.0032,0.0006,1.744,0.135,,0.51,,,
1.961,,0.0712,0.0474,0.01,-0.82,-1.54,0.6,0.0,-0.0051,0.0004,0.0032,1.744,0.135,,0.505,,,
2.01,,0.0709,0.0471,0.012,-0.82,-1.53,0.61,0.0,-0.0066,-0.0011,-0.0022,1.752,0.133,,0.505,,,
2.062,,0.0711,0.0474,0.012,-0.81,-1.54,0.6,0.0,-0.0052,0.0004,-0.0009,1.752,0.133,,0.498,,,
2.116,,0.0708,0.0471,0.012,-0.81,-1.54,0.62,0.0,-0.0073,-0.0007,0.0004,1.75,0.135,,0.498,,,
2.162,,0.0709,0.0468,0.013,-0.8,-1.52,0.61,0.0,-0.0062,-0.0024,0.0009,1.75,0.135,,0.513,,,
2.211,,0.0707,0.0471,0.011,-0.8,-1.53,0.61,0.0,-0.007,-0.0011,0.0035,1.758,0.135,,0.513,,,
2.262,,0.071,0.0471,0.011,-0.79,-1.53,0.6,0.0,-0.0058,-0.001,0.0007,1.758,0.135,,0.513,,,
2.31,,0.0715,0.0471,0.013,-0.79,-1.53,0.59,0.0,-0.0038,-0.0013,-0.0015,1.748,0.136,,0.513,,,
2.361,,0.0715,0.0471,0.011,-0.79,-1.52,0.59,0.0,-0.0035,-0.0011,0.0016,1.748,0.136,,,,,
2.449,,0.071,0.0467,0.009,-0.78,-1.5,0.6,0.0,-0.0058,-0.0035,-0.001,1.749,0.135,,,,,
2.49,,0.0707,0.0469,0.01,-0.78,-1.51,0.61,0.0,-0.0069,-0.0028,-0.0065,1.749,0.135,,0.509,,,
2.512,,0.0729,0.0466,0.011,-0.78,-1.5,0.53,0.0,0.0043,-0.0037,-0.0066,1.746,0.133,,0.509,,,
2.561,,0.0706,0.0471,0.012,-0.78,-1.51,0.62,0.0,-0.0074,-0.0011,-0.004,1.746,0.133,,0.508,,,
2.611,,0.0,-0.0,0.012,-0.0,0.0,0.0,0.0,0.0001,-0.0003,-0.0,1.749,0.134,,0.508,,,
2.662,,0.0001,-0.0003,0.011,0.0,-0.01,0.07,0.0,0.0031,-0.0137,-0.0007,1.749,0.134,,0.482,,,
2.739,,0.0002,-0.0011,0.012,0.0,-0.15,0.19,0.0,0.0037,-0.0228,-0.0011,1.747,0.134,,0.482,,,
2.782,,0.0004,-0.0013,0.01,0.0,-0.48,0.2,0.0,0.0055,-0.0223,-0.0001,1.747,0.134,,0.505,,,
2.81,,0.0006,-0.0014,0.012,0.01,-0.79,0.25,0.0,0.0059,-0.0193,-0.0034,1.753,0.136,,0.505,,,
2.86,,0.0002,-0.0023,0.009,0.01,-0.82,0.39,0.0,0.0015,-0.0248,-0.0013,1.753,0.136,,0.51,,,
2.911,,0.0001,-0.0018,0.013,0.01,-1.08,0.43,0.0,0.0007,-0.0169,-0.0067,1.752,0.134,,0.51,,,
2.961,,0.001,-0.0017,0.011,0.01,-1.2,0.34,0.0,0.007,-0.0136,-0.0006,1.752,0.134,,0.48,,,
3.033,,-0.0001,-0.002,0.013,0.01,-1.24,0.5,0.0,-0.0012,-0.014,-0.0011,1.748,0.136,,0.48,,,
3.072,,0.0008,-0.0015,0.012,0.02,-1.34,0.43,0.0,0.0038,-0.0093,0.0029,1.748,0.136,,0.5,,,
3.11,,0.0007,-0.0017,0.011,0.02,-1.35,0.45,0.0,0.0039,-0.0097,0.0032,1.75,0.136,,0.5,,,
3.162,,-0.0002,-0.0011,0.013,0.02,-1.42,0.54,0.0,-0.0019,-0.0055,0.0008,1.75,0.136,,0.507,,,
3.21,,0.0012,-0.0015,0.012,0.02,-1.41,0.45,0.0,0.0053,-0.0076,0.0034,1.754,0.134,,0.507,,,
3.262,,0.0014,-0.002,0.009,0.02,-1.39,0.46,0.0,0.006,-0.0099,0.0025,1.754,0.134,,0.512,,,
3.324,,0.0008,-0.0014,0.012,0.02,-1.44,0.52,0.0,0.0022,-0.0064,-0.0056,1.754,0.136,,0.512,,,
3.369,,0.0005,-0.0008,0.01,0.02,-1.48,0.55,0.0,-0.0005,-0.0027,-0.0029,1.754,0.136,,0.501,,,
3.41,,-0.0004,-0.0012,0.011,0.02,-1.47,0.59,0.0,-0.0048,-0.0042,-0.0055,1.746,0.137,,0.501,,,
3.461,,-0.0004,-0.0006,0.012,0.02,-1.5,0.6,0.0,-0.005,-0.0017,-0.0039,1.746,0.137,,0.475,,,
3.51,,0.0007,-0.0008,0.013,0.02,-1.49,0.56,0.0,0.0003,-0.0027,-0.0011,1.744,0.138,,0.475,,,
3.56,,0.0001,-0.0008,0.011,0.02,-1.49,0.59,0.0,-0.0031,-0.0022,0.0028,1.744,0.138,,0.5,,,
3.616,,0.0004,-0.0008,0.01,0.03,-1.49,0.58,0.0,-0.0015,-0.0019,0.0006,1.75,0.135,,0.5,,,
3.671,,0.0007,-0.0019,0.01,0.03,-1.45,0.57,0.0,-0.0006,-0.0072,-0.0029,1.75,0.135,2.551,0.503,,,
3.71,,0.0001,-0.001,0.011,0.03,-1.49,0.6,0.0,-0.0033,-0.0032,-0.0043,1.746,0.137,2.551,0.503,,,
3.761,,0.0007,-0.001,0.011,0.03,-1.49,0.58,0.0,-0.0009,-0.003,-0.0027,1.746,0.137,,0.508,,,
3.81,,-0.0004,-0.0008,0.013,0.03,-1.5,0.63,0.0,-0.0062,-0.0017,-0.0016,1.749,0.133,,0.508,,,
3.86,,0.0001,-0.0007,0.011,0.03,-1.51,0.61,0.0,-0.0042,-0.001,0.0034,1.749,0.133,,0.515,,,
3.912,,0.0,-0.0007,0.01,0.03,-1.51,0.62,0.0,-0.0043,-0.0017,0.0018,1.753,0.135,,0.515,,,
3.968,,0.0003,-0.0015,0.011,0.03,-1.48,0.61,0.0,-0.0024,-0.0056,-0.0014,1.753,0.135,,0.51,,,
4.011,,0.0003,-0.0007,0.013,0.03,-1.51,0.61,0.0,-0.0027,-0.0015,-0.0012,1.742,0.136,,0.51,,,
4.06,,0.0001,-0.0007,0.013,0.04,-1.52,0.63,0.0,-0.0037,-0.0014,0.0027,1.742,0.136,,0.508,,,
4.111,,-0.0,-0.0007,0.012,0.04,-1.51,0.63,0.0,-0.0048,-0.0012,0.0051,1.76,0.135,,0.508,,,
4.195,,-0.0007,-0.0007,0.01,0.04,-1.51,0.65,0.0,-0.0078,-0.0013,0.0035,1.76,0.135,,0.505,,,
4.21,,0.0004,-0.0013,0.011,0.04,-1.48,0.6,0.0,-0.0021,-0.0042,-0.0022,1.761,0.137,,0.505,,,
4.277,,-0.0006,-0.0007,0.012,0.04,-1.51,0.65,0.0,-0.0078,-0.0013,-0.0028,1.761,0.137,,0.507,,,
4.309,,-0.0006,-0.0012,0.012,0.04,-1.49,0.65,0.0,-0.008,-0.0039,-0.001,1.753,0.134,,0.507,,,
4.36,,0.0004,-0.0007,0.01,0.04,-1.51,0.61,0.0,-0.0028,-0.0016,0.0,1.753,0.134,,0.494,,,
4.41,,-0.0003,-0.0004,0.009,0.04,-1.52,0.64,0.0,-0.006,-0.0002,-0.0043,1.749,0.135,,0.494,,,
4.492,,0.0001,-0.0007,0.012,0.05,-1.51,0.62,0.0,-0.0038,-0.002,-0.0086,1.749,0.135,,0.505,,,
4.53,,0.0004,-0.0009,0.012,0.05,-1.5,0.6,0.0,-0.003,-0.0029,-0.0033,1.755,0.136,,0.505,,,
4.56,,-0.0002,-0.0007,0.012,0.05,-1.51,0.63,0.0,-0.0057,-0.0014,-0.0003,1.755,0.136,,0.509,,,
4.61,,-0.0006,-0.0009,0.013,0.05,-1.5,0.64,0.0,-0.0079,-0.0027,0.0015,1.751,0.134,,0.509,,,
4.662,,-0.0006,-0.0006,0.013,0.05,-1.51,0.64,0.0,-0.008,-0.0013,0.004,1.751,0.134,,0.495,,,
4.71,,0.0005,-0.0013,0.013,0.05,-1.48,0.59,0.0,-0.0019,-0.0048,0.005,1.747,0.136,,0.495,,,
4.782,,-0.0007,-0.0006,0.012,0.05,-1.51,0.64,0.0,-0.0079,-0.0017,0.0049,1.747,0.136,,0.504,,,
4.822,,-0.0,-0.0006,0.01,0.05,-1.51,0.61,0.0,-0.0045,-0.0011,0.0016,1.751,0.136,,0.504,,,
4.875,,-0.0007,-0.0007,0.011,0.05,-1.5,0.63,0.0,-0.0072,-0.0016,-0.0049,1.751,0.136,,0.497,,,
4.91,,-0.0007,-0.0007,0.013,0.05,-1.5,0.63,0.0,-0.0068,-0.0016,-0.0063,1.751,0.137,,0.497,,,
4.96,,-0.0001,-0.0007,0.014,0.05,-1.5,0.6,0.0,-0.0038,-0.0025,-0.0026,1.751,0.137,,0.505,,,
5.01,,-0.0009,-0.0009,0.011,0.05,-1.5,0.63,0.0,-0.0075,-0.0028,0.0028,1.752,0.136,,0.505,,,
5.073,,-0.0009,-0.0007,0.012,0.05,-1.51,0.64,0.0,-0.007,-0.0016,-0.0013,1.752,0.136,,0.501,,,
5.112,,-0.0008,-0.0011,0.013,0.05,-1.49,0.63,0.0,-0.0069,-0.0041,-0.0014,1.747,0.134,,0.501,,,
5.16,,-0.0002,-0.0011,0.012,0.05,-1.49,0.6,0.0,-0.0038,-0.004,0.0009,1.747,0.134,,0.509,,,
5.211,,-0.0007,-0.0007,0.012,0.06,-1.51,0.62,0.0,-0.0061,-0.0016,-0.0005,1.76,0.137,,0.509,,,
5.261,,-0.0003,-0.0011,0.012,0.06,-1.49,0.6,0.0,-0.0038,-0.004,-0.0015,1.76,0.137,,0.501,,,
5.311,,-0.0007,-0.0007,0.011,0.06,-1.51,0.61,0.0,-0.0056,-0.0015,-0.0024,1.751,0.136,,0.501,,,
5.366,,-0.001,-0.0012,0.011,0.06,-1.49,0.63,0.0,-0.0071,-0.0039,-0.0043,1.751,0.136,,0.501,,,
5.415,,-0.0003,-0.0007,0.012,0.06,-1.51,0.6,0.0,-0.0036,-0.0016,-0.0048,1.754,0.136,,0.501,,,
5.46,,-0.0001,-0.0007,0.012,0.06,-1.51,0.59,0.0,-0.0027,-0.0018,-0.0033,1.754,0.136,,0.499,,,
5.51,,-0.0007,-0.0007,0.015,0.06,-1.51,0.61,0.0,-0.0055,-0.0023,-0.0016,1.752,0.136,,0.499,,,
5.56,,-0.0005,-0.0011,0.012,0.06,-1.49,0.6,0.0,-0.0041,-0.0048,0.0065,1.752,0.136,,0.494,,,
5.61,,-0.0003,-0.0012,0.014,0.06,-1.48,0.58,0.0,-0.0023,-0.0052,0.0031,1.752,0.134,,0.494,,,
5.662,,-0.0012,-0.0006,0.012,0.06,-1.51,0.62,0.0,-0.0071,-0.0023,0.0059,1.752,0.134,,0.501,,,
5.714,,-0.0008,-0.0007,0.012,0.06,-1.51,0.6,0.0,-0.0046,-0.0022,0.0019,1.754,0.136,,0.501,,,
5.759,,-0.0007,-0.0006,0.013,0.06,-1.52,0.6,0.0,-0.0042,-0.0016,0.0,1.754,0.136,,0.493,,,
5.811,,-0.0013,-0.0007,0.013,0.06,-1.52,0.62,0.0,-0.0066,-0.0013,0.0011,1.749,0.136,,0.493,,,
5.86,,-0.0013,-0.0007,0.011,0.07,-1.52,0.61,0.0,-0.0065,-0.0012,0.001,1.749,0.136,,0.507,,,
5.945,,-0.0004,-0.0007,0.013,0.07,-1.53,0.57,0.0,-0.0014,-0.0009,-0.0037,1.754,0.136,,0.507,,,
5.993,,-0.0013,-0.0005,0.011,0.06,-1.53,0.61,0.0,-0.0068,0.0005,-0.0016,1.754,0.136,,0.495,,,
6.015,,-0.0014,-0.0012,0.012,0.06,-1.5,0.61,0.0,-0.0055,-0.0029,-0.0041,1.751,0.136,,0.495,,,
6.059,,-0.0006,-0.0005,0.011,0.06,-1.53,0.58,0.0,-0.0011,0.0015,-0.0032,1.751,0.136,,,,,
6.111,,-0.0009,-0.0007,0.012,0.06,-1.52,0.62,0.0,-0.0024,0.0009,-0.0041,1.75,0.135,,,,,
6.161,,-0.0014,-0.0005,0.012,0.06,-1.53,0.64,0.0,-0.0049,0.0025,-0.0021,1.75,0.135,,0.493,,,
6.237,,-0.001,-0.0007,0.011,0.06,-1.51,0.62,0.0,-0.0016,0.0014,-0.0013,1.753,0.136,,0.493,,,
6.311,,-0.0015,-0.0004,0.011,0.07,-1.52,0.65,0.0,-0.0045,0.0025,-0.0022,1.753,0.136,,0.496,,,
6.327,,-0.0008,-0.0014,0.012,0.06,-1.46,0.63,-0.0,-0.001,-0.0035,-0.0031,1.749,0.136,,0.496,,,
6.359,,-0.0018,-0.0011,0.011,0.08,-1.52,0.72,-0.0,-0.0109,0.0102,0.0016,1.749,0.136,,0.505,,,
6.41,,-0.003,0.0032,0.01,-0.06,-1.69,0.86,-0.0,-0.0197,0.0411,0.0011,1.753,0.136,,0.505,,,
6.459,,-0.0074,0.0141,0.003,-0.13,-1.37,1.1,-0.0,-0.046,0.1011,0.022,1.753,0.136,,,,,
6.545,,-0.0195,0.0281,0.0,-0.25,0.16,0.68,-0.0,-0.0981,0.1415,0.0355,1.764,0.152,,,,,
6.598,,-0.0306,0.0286,0.0,-0.25,1.31,0.36,-0.0,-0.1378,0.1081,0.0853,1.764,0.152,,0.238,,,
6.623,,-0.0373,0.036,0.004,-0.29,1.85,-1.04,-0.0,-0.13,0.105,0.1047,1.754,,,0.238,,,
6.671,,-0.036,0.0329,0.015,-0.35,2.51,-2.35,-0.0,-0.0775,0.0405,0.1488,1.754,,2.482,0.718,,,
6.709,,-0.0351,0.0251,0.035,-0.39,2.72,-2.52,-0.0,-0.0335,-0.0312,0.1627,1.751,,2.482,0.718,,,
6.76,,-0.0294,0.0168,0.047,-0.55,2.13,-2.35,-0.0,0.0235,-0.0834,0.1973,1.751,,,0.743,,,
6.839,,-0.0234,0.0047,0.064,-0.64,1.45,-1.59,-0.0,0.0624,-0.1367,0.2144,1.766,,,0.743,,,
6.898,,-0.0178,-0.005,0.081,-0.73,0.28,-0.69,-0.0,0.0831,-0.1566,0.2318,1.766,,,0.735,,,
6.919,,-0.0147,-0.0144,0.095,-0.72,-0.8,0.03,-0.0,0.0795,-0.1601,0.2416,1.766,,,0.735,,,
6.968,,-0.0103,-0.0226,0.104,-0.68,-1.73,0.87,-0.0,0.0761,-0.1495,0.2284,1.766,,,0.719,,,
7.01,,-0.0055,-0.0291,0.114,-0.66,-2.37,1.07,-0.0,0.074,-0.128,0.2007,1.742,,,0.719,,,
7.06,,-0.0011,-0.0347,0.122,-0.54,-2.58,1.28,-0.0,0.0677,-0.1043,0.1843,1.742,,,0.708,,,
7.145,,0.003,-0.0393,0.129,-0.48,-2.7,1.25,-0.0,0.0617,-0.0815,0.1545,1.741,,,0.708,,,
7.176,,0.0073,-0.0429,0.132,-0.42,-2.61,1.28,-0.0,0.0581,-0.0585,0.1371,1.741,,,0.696,,,
7.213,,0.0111,-0.0452,0.134,-0.37,-2.37,1.16,-0.0,0.0531,-0.0366,0.1106,1.741,,,0.696,,,
7.259,,0.0153,-0.0464,0.136,-0.32,-1.88,1.17,-0.0,0.0504,-0.0172,0.1038,1.741,,,0.697,,,
7.309,,0.0182,-0.0467,0.144,-0.27,-1.38,1.17,-0.0,0.0431,-0.0019,0.0845,1.732,,,0.697,,,
7.36,,0.0204,-0.0456,0.147,-0.23,-0.86,1.13,-0.0,0.034,0.0115,0.0936,1.732,,,0.694,,,
7.441,,0.023,-0.0451,0.154,-0.19,-0.49,1.05,-0.0,0.029,0.0167,0.0854,1.726,,,0.694,,,
7.468,,0.0245,-0.0444,0.156,-0.23,-0.13,0.88,-0.0,0.0215,0.0182,0.088,1.726,,,0.702,,,
7.509,,0.0258,-0.0438,0.163,-0.32,0.11,0.69,-0.0,0.016,0.0172,0.0784,1.728,,,0.702,,,
7.559,,0.0261,-0.0423,0.169,-0.42,0.18,0.61,-0.0,0.0094,0.0183,0.0854,1.728,,,0.699,,,
7.609,,0.0265,-0.0414,0.173,-0.56,0.31,0.56,-0.0,0.0043,0.0162,0.0817,1.727,,,0.699,,,
7.659,,0.0275,-0.043,0.177,-0.73,0.23,0.27,-0.0,0.004,0.006,0.0771,1.727,,,0.702,,,
7.743,,0.023,-0.0573,0.178,-0.9,0.52,0.27,-0.0,-0.0136,-0.0456,0.0686,1.726,,,0.702,,,
7.8,,0.0236,-0.0588,0.18,-1.05,0.22,0.23,-0.0,-0.0114,-0.0461,0.0624,1.726,,,0.701,,,
7.819,,0.0239,-0.0606,0.187,-1.18,-0.38,0.09,-0.0,-0.0099,-0.0436,0.0567,1.724,,,0.701,,,
7.859,,0.0258,-0.0616,0.19,-1.24,-0.59,0.06,-0.0,-0.0033,-0.0356,0.0657,1.724,,,0.699,,,
7.909,,0.0259,-0.0631,0.197,-1.28,-0.77,-0.07,-0.0,-0.0022,-0.0292,0.0591,1.718,,,0.699,,,
7.96,,0.0281,-0.063,0.194,-1.27,-0.82,-0.21,-0.0,0.0059,-0.018,0.0638,1.718,,,0.701,,,
8.038,,0.0281,-0.0611,0.201,-1.18,-0.8,-0.16,-0.0,0.0067,-0.0036,0.0442,1.721,,,0.701,,,
8.075,,0.0298,-0.0603,0.203,-1.05,-0.72,-0.19,-0.0,0.0119,0.0053,0.0555,1.721,,,0.701,,,
8.108,,0.0341,-0.0595,0.207,-0.89,-0.48,-0.23,-0.0,0.0235,0.0115,0.0474,1.712,,,0.701,,,
8.16,,0.0364,-0.0567,0.208,-0.73,-0.35,0.02,-0.0,0.0272,0.0204,0.044,1.712,,,0.703,,,
8.209,,0.0407,-0.0548,0.212,-0.52,-0.26,0.21,-0.0,0.0331,0.025,0.0333,1.713,,,0.703,,,
8.26,,0.0417,-0.0523,0.209,-0.28,-0.03,0.35,-0.0,0.0291,0.0292,0.035,1.713,,,0.707,,,
8.345,ROTATION_SCAN,0.0457,-0.0484,0.215,-0.1,0.03,0.35,-0.0,0.0326,0.0356,0.0199,1.71,,,0.707,,,
8.358,ROTATION_SCAN,0.0468,-0.0465,0.213,0.09,0.29,0.48,-0.0,0.0279,0.0344,0.0286,1.71,,,0.713,,,
8.411,ROTATION_SCAN,0.0479,-0.0447,0.214,0.26,0.25,0.5,15.0,0.0231,0.0323,0.017,1.71,,,0.713,,,
8.46,ROTATION_SCAN,0.0489,-0.0427,0.214,0.37,0.34,0.49,15.0,0.0186,0.0307,0.0179,1.71,,,0.713,,,
8.509,ROTATION_SCAN,0.0503,-0.0404,0.215,0.58,0.46,0.51,15.0,0.0156,0.0292,0.0136,1.705,,,0.713,,,
8.559,ROTATION_SCAN,0.0517,-0.0393,0.218,0.91,0.47,0.55,15.0,0.013,0.0245,0.0137,1.705,,2.474,0.713,,,
8.611,ROTATION_SCAN,0.0522,-0.0382,0.219,1.38,0.52,0.66,15.0,0.0077,0.0198,0.0161,1.698,,2.474,0.713,,,
8.694,ROTATION_SCAN,0.0534,-0.0377,0.221,1.97,0.53,0.56,15.0,0.005,0.0143,0.0151,1.698,,2.5,0.715,,,
8.71,ROTATION_SCAN,0.0551,-0.0374,0.223,2.66,0.5,0.56,15.0,0.0042,0.0089,0.014,1.666,,2.5,0.715,,,
8.76,ROTATION_SCAN,0.0564,-0.0378,0.22,3.49,0.37,0.46,15.0,0.0026,0.0029,0.0139,1.666,,2.444,0.713,,,
8.809,ROTATION_SCAN,0.0578,-0.0385,0.222,4.39,0.45,0.41,15.0,0.0023,-0.0026,0.0051,1.589,,2.444,0.713,,,
8.858,ROTATION_SCAN,0.0555,-0.0406,0.221,5.37,0.41,0.4,15.0,-0.0067,-0.0113,0.0093,1.589,,2.43,0.711,,,
8.909,ROTATION_SCAN,0.0591,-0.0438,0.223,6.39,0.38,0.42,15.0,-0.0004,-0.0211,0.0045,1.475,,2.43,0.711,,,
8.969,ROTATION_SCAN,0.0642,-0.0402,0.222,7.34,0.23,0.36,15.0,0.0089,-0.013,0.0081,1.475,,,0.711,,,
9.027,ROTATION_SCAN,0.0653,-0.0413,0.221,8.28,0.22,0.47,15.0,0.007,-0.0162,0.0062,1.389,,,0.711,,,
9.073,ROTATION_SCAN,0.0673,-0.0428,0.221,9.15,0.09,0.56,15.0,0.007,-0.0195,0.0044,1.389,,2.468,0.709,,,
9.122,ROTATION_SCAN,0.074,-0.0445,0.225,9.91,-0.01,0.57,15.0,0.0171,-0.0223,0.0043,1.341,,2.468,0.709,,,
9.159,ROTATION_SCAN,0.0761,-0.0471,0.223,10.63,-0.17,0.63,15.0,0.015,-0.026,0.0101,1.341,,2.439,0.714,,,
9.209,ROTATION_SCAN,0.0782,-0.0477,0.221,11.29,-0.32,0.7,15.0,0.0122,-0.0233,0.0045,1.314,,2.439,0.714,,,
9.259,ROTATION_SCAN,0.0824,-0.0486,0.226,11.95,-0.46,0.79,15.0,0.0135,-0.0206,0.0049,1.314,,2.438,0.719,,,
9.346,ROTATION_SCAN,0.0864,-0.0486,0.227,12.61,-0.56,0.85,15.0,0.0132,-0.0154,0.0162,1.296,,2.438,0.719,,,
9.365,ROTATION_SCAN,0.0886,-0.0491,0.228,13.25,-0.75,0.94,15.0,0.0087,-0.0111,0.0099,1.296,,2.461,0.731,,,
9.412,ROTATION_SCAN,0.089,-0.0462,0.231,13.85,-0.76,0.93,15.0,-0.0002,0.0014,0.0083,1.295,,2.461,0.731,,,
9.458,ROTATION_SCAN,0.0907,-0.0448,0.229,14.51,-0.68,1.02,15.0,-0.0058,0.0082,0.01,1.295,,,0.744,,,
9.51,ROTATION_SCAN,0.0945,-0.042,0.23,15.24,-0.49,1.1,15.0,-0.0062,0.0159,0.0025,1.291,,,0.744,,,
9.559,ROTATION_SCAN,0.0951,-0.0394,0.227,15.99,-0.3,1.24,15.0,-0.0143,0.02,-0.0002,1.291,,,0.774,,,
9.609,ROTATION_SCAN,0.0936,-0.0368,0.231,16.82,-0.1,1.46,15.0,-0.0274,0.0219,-0.0085,1.296,,,0.774,,,
9.708,ROTATION_SCAN,0.0945,-0.0337,0.23,17.69,0.15,1.44,15.0,-0.0336,0.0224,-0.0018,1.296,,,,,,
9.738,ROTATION_SCAN,0.0924,-0.0311,0.229,18.6,0.37,1.49,15.0,-0.0451,0.0199,-0.0066,1.296,,,,,,
9.759,ROTATION_SCAN,0.0908,-0.0301,0.228,19.5,0.63,1.46,15.0,-0.0539,0.0117,-0.0091,1.296,,2.492,,,,
