time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
3.163,,0.0005,-0.0008,0.013,-0.01,-1.24,0.33,0.0,0.0021,-0.0075,-0.005,0.677,0.35,2.105,0.195,,,
3.205,,0.0002,-0.0008,0.013,-0.02,-1.25,0.34,0.0,0.0,-0.0076,-0.0041,0.674,0.35,2.105,0.195,,,
3.256,,0.0008,-0.0008,0.012,-0.02,-1.26,0.31,0.0,0.0031,-0.0067,-0.0035,0.674,0.358,,0.196,,,
3.307,,0.0011,-0.0004,0.015,-0.02,-1.28,0.3,0.0,0.004,-0.005,-0.0053,0.674,0.358,,0.196,,,
3.355,,0.0004,-0.0008,0.014,-0.02,-1.26,0.33,0.0,0.0007,-0.0065,0.0,0.674,0.349,,0.2,,,
3.431,,0.0004,-0.001,0.012,-0.02,-1.26,0.33,0.0,0.0007,-0.0074,0.0005,0.676,0.349,,0.2,,,
3.485,,0.0004,-0.001,0.014,-0.02,-1.27,0.33,0.0,0.0011,-0.007,-0.0028,0.676,0.362,,0.198,,,
3.515,,0.0001,-0.0006,0.014,-0.03,-1.29,0.35,0.0,-0.0007,-0.0051,-0.0006,0.673,0.362,,0.198,,,
3.555,,0.0007,0.0,0.014,-0.03,-1.31,0.32,0.0,0.0026,-0.0025,0.0004,0.673,0.354,,0.198,,,
3.606,,0.0004,-0.0005,0.013,-0.03,-1.28,0.33,0.0,0.0014,-0.0049,0.0011,0.672,0.354,,0.198,,,
3.656,,-0.0001,-0.0002,0.011,-0.03,-1.29,0.35,0.0,-0.0011,-0.0042,-0.0005,0.672,0.359,,0.198,,,
3.731,,0.0004,-0.0004,0.013,-0.03,-1.28,0.32,0.0,0.0026,-0.0057,-0.0065,0.673,0.359,,0.198,,,
3.791,,0.001,-0.0005,0.013,-0.03,-1.27,0.3,0.0,0.0052,-0.0056,-0.0052,0.673,0.362,,0.195,,,
3.808,,0.0009,-0.0001,0.013,-0.03,-1.28,0.3,0.0,0.0047,-0.0042,-0.0036,0.677,0.362,,0.195,,,
3.855,,0.001,-0.0005,0.013,-0.03,-1.28,0.3,0.0,0.0048,-0.0059,-0.0029,0.677,0.349,,0.197,,,
3.905,,0.0004,-0.0008,0.013,-0.02,-1.26,0.32,0.0,0.0021,-0.0076,-0.0022,0.672,0.349,,0.197,,,
3.956,,-0.0001,-0.0008,0.013,-0.03,-1.27,0.35,0.0,-0.0007,-0.0072,-0.0019,0.672,0.361,,0.198,,,
4.029,,0.0007,-0.0001,0.012,-0.03,-1.3,0.32,0.0,0.003,-0.0042,-0.0013,0.676,0.361,,0.198,,,
4.088,,0.0004,-0.0004,0.012,-0.03,-1.29,0.33,0.0,0.0018,-0.0051,-0.0029,0.676,0.351,,0.195,,,
4.118,,0.0004,-0.0007,0.011,-0.03,-1.27,0.33,0.0,0.0023,-0.0066,-0.0043,0.677,0.351,,0.195,,,
4.157,,0.0004,-0.0007,0.011,-0.03,-1.28,0.34,0.0,0.0022,-0.0065,-0.007,0.677,0.362,,0.198,,,
4.206,,0.0007,-0.0007,0.015,-0.03,-1.27,0.33,0.0,0.0031,-0.0061,-0.0081,0.674,0.362,,0.198,,,
4.256,,0.0004,-0.0007,0.013,-0.03,-1.27,0.34,0.0,0.002,-0.0061,-0.0009,0.674,0.353,,0.198,,,
4.319,,0.0006,-0.0007,0.014,-0.03,-1.27,0.33,0.0,0.0032,-0.0058,-0.0004,0.67,0.353,,0.198,,,
4.374,,0.0004,-0.0005,0.012,-0.03,-1.28,0.34,0.0,0.0013,-0.0045,0.0016,0.67,0.362,,0.195,,,
4.405,,0.0001,-0.0005,0.015,-0.03,-1.28,0.35,0.0,0.0002,-0.0046,-0.0017,0.673,0.362,,0.195,,,
4.455,,0.0006,0.0001,0.014,-0.03,-1.3,0.33,0.0,0.0029,-0.0021,0.0023,0.673,0.35,,0.197,,,
4.505,,0.0004,-0.0004,0.015,-0.03,-1.29,0.34,0.0,0.0015,-0.0049,0.0023,0.676,0.35,,0.197,,,
4.555,,0.0009,0.0001,0.011,-0.03,-1.31,0.32,0.0,0.0044,-0.0022,0.004,0.676,0.361,,0.196,,,
4.611,,0.0009,-0.0002,0.013,-0.03,-1.29,0.33,0.0,0.0039,-0.004,-0.0046,0.67,0.361,,0.196,,,
4.658,,0.0004,-0.0007,0.014,-0.03,-1.28,0.35,0.0,0.0015,-0.0067,-0.0049,0.67,0.347,,0.202,,,
4.705,,0.0009,-0.0005,0.015,-0.03,-1.29,0.33,0.0,0.0042,-0.0054,-0.0025,0.672,0.347,,0.202,,,
4.756,,0.0003,-0.0004,0.012,-0.03,-1.29,0.36,0.0,0.001,-0.0047,0.0012,0.672,0.361,,0.2,,,
4.805,,0.0003,-0.0004,0.016,-0.03,-1.3,0.36,0.0,0.001,-0.0048,-0.0043,0.679,0.361,,0.2,,,
4.865,,0.0001,-0.0004,0.013,-0.03,-1.29,0.37,0.0,-0.0002,-0.005,0.0013,0.679,0.351,,0.195,,,
4.905,,0.0003,-0.0004,0.013,-0.03,-1.29,0.37,0.0,0.0011,-0.0051,-0.002,0.674,0.351,,0.195,,,
4.96,,0.0001,-0.0005,0.014,-0.03,-1.29,0.38,0.0,0.0,-0.0049,-0.0037,0.674,0.359,,0.195,,,
5.01,,0.0001,-0.0004,0.012,-0.03,-1.29,0.38,0.0,0.0003,-0.0046,-0.0022,0.675,0.359,,0.195,,,
5.055,,0.0005,-0.0007,0.015,-0.03,-1.28,0.35,0.0,0.0026,-0.0058,-0.0056,0.675,0.359,,0.196,,,
5.105,,0.0003,-0.0005,0.013,-0.04,-1.29,0.36,0.0,0.0012,-0.0048,-0.0004,0.677,0.359,,0.196,,,
5.193,,0.0006,-0.0006,0.014,-0.03,-1.29,0.35,0.0,0.0023,-0.0051,-0.0026,0.677,0.348,,0.194,,,
5.23,,0.0004,-0.0007,0.014,-0.03,-1.29,0.36,0.0,0.0009,-0.0051,-0.0011,0.677,0.348,,0.194,,,
5.256,,0.0009,-0.0004,0.014,-0.03,-1.3,0.34,0.0,0.0031,-0.0033,-0.0004,0.677,0.36,,0.199,,,
5.305,,0.0009,-0.001,0.013,-0.03,-1.28,0.34,0.0,0.0029,-0.0065,0.0002,0.678,0.36,,0.199,,,
5.355,,0.0001,-0.0007,0.013,-0.03,-1.28,0.37,0.0,-0.001,-0.0054,-0.0021,0.678,0.346,,0.199,,,
5.404,,0.0004,-0.0007,0.013,-0.03,-1.28,0.36,0.0,0.0006,-0.0048,-0.0037,0.671,0.346,,0.199,,,
5.486,,0.0006,-0.0007,0.014,-0.03,-1.28,0.35,0.0,0.0017,-0.005,-0.0042,0.671,0.36,,0.202,,,
5.531,,0.0009,-0.0005,0.014,-0.03,-1.29,0.34,0.0,0.0031,-0.0036,-0.0022,0.674,0.36,,0.202,,,
5.572,,0.0009,-0.0002,0.013,-0.03,-1.29,0.34,0.0,0.0029,-0.0025,-0.0016,0.674,0.352,,0.197,,,
5.605,,0.0003,-0.0007,0.014,-0.03,-1.27,0.36,0.0,-0.0,-0.005,-0.0033,0.676,0.352,,0.197,,,
5.655,,0.0001,-0.001,0.012,-0.04,-1.26,0.37,0.0,-0.0012,-0.0062,-0.0023,0.676,0.357,,0.197,,,
5.705,,0.0008,-0.0002,0.012,-0.04,-1.29,0.34,0.0,0.0027,-0.0024,-0.0062,0.668,0.357,,0.197,,,
5.776,,0.0008,-0.0007,0.014,-0.04,-1.27,0.34,0.0,0.0031,-0.005,-0.0082,0.668,0.359,,0.196,,,
5.824,,0.0003,-0.0007,0.014,-0.04,-1.27,0.36,0.0,0.0009,-0.0049,-0.0037,0.672,0.359,,0.196,,,
5.861,,0.0008,-0.0007,0.014,-0.04,-1.27,0.34,0.0,0.0036,-0.0037,-0.0015,0.672,0.361,,0.197,,,
5.905,,0.0008,-0.0003,0.013,-0.04,-1.28,0.35,0.0,0.0046,-0.0011,-0.0005,0.673,0.361,,0.197,,,
5.954,,0.0004,-0.0009,0.013,-0.04,-1.25,0.37,0.0,0.0032,-0.0041,-0.0022,0.673,0.35,,0.198,,,
6.005,,0.0009,-0.0006,0.013,-0.04,-1.26,0.35,0.0,0.0061,-0.0021,-0.0028,0.673,0.35,,0.198,,,
6.067,,0.0009,-0.0008,0.013,-0.04,-1.25,0.36,0.0,0.0061,-0.0035,-0.0031,0.673,0.363,,0.196,,,
6.117,,0.0009,-0.0006,0.014,-0.04,-1.25,0.36,0.0,0.0065,-0.0021,-0.0027,0.673,0.363,,0.196,,,
6.159,,0.0008,-0.0003,0.015,-0.04,-1.25,0.37,0.0,0.0058,-0.001,-0.001,0.673,0.352,,0.2,,,
6.204,,0.0003,-0.0009,0.012,-0.06,-1.27,0.36,-0.0,0.0019,-0.0014,0.0048,0.672,0.352,,0.2,,,
6.254,,-0.0012,0.0007,0.009,-0.06,-1.41,0.5,-0.0,-0.0091,0.0167,-0.0022,0.672,0.359,,0.202,,,
6.304,,-0.0047,0.0042,0.007,-0.13,-1.63,0.67,-0.0,-0.0288,0.0408,-0.0103,0.673,0.359,,0.202,,,
6.368,,-0.0096,0.0113,0.001,-0.22,-1.47,1.09,-0.0,-0.0532,0.0798,-0.0125,0.673,0.355,,0.234,,,
6.405,,-0.0228,0.0229,0.0,-0.29,-0.52,0.95,-0.0,-0.1134,0.1261,-0.02,0.673,0.355,,0.234,,,
6.455,,-0.03,0.0284,0.0,-0.42,0.76,0.42,-0.0,-0.1256,0.1212,0.0081,0.673,0.401,,0.16,,,
6.505,,-0.0417,0.0317,0.0,-0.56,1.22,-0.41,-0.0,-0.1519,0.0989,0.0323,0.671,0.401,,0.16,,,
6.555,,-0.0481,0.0315,0.002,-0.6,2.22,-1.5,-0.0,-0.1397,0.06,0.0583,0.671,0.425,2.231,0.221,,,
6.604,,-0.0483,0.0259,0.016,-0.7,2.37,-2.46,-0.0,-0.0887,-0.003,0.0805,0.663,0.425,2.231,0.221,,,
6.671,,-0.0506,0.0325,0.027,-0.84,1.59,-2.47,-0.0,-0.0579,0.0157,0.1352,0.663,0.429,,1.359,,,
6.728,,-0.043,0.0263,0.042,-0.98,1.34,-2.72,-0.0,0.0144,-0.0322,0.1649,0.654,0.429,,1.359,,,
6.756,,-0.0351,0.0174,0.053,-1.05,1.45,-2.38,-0.0,0.07,-0.081,0.1865,0.654,0.45,2.264,1.364,,,
6.806,,-0.0274,0.0088,0.068,-1.07,0.78,-1.47,-0.0,0.1067,-0.113,0.1907,0.644,0.45,2.264,1.364,,,
6.855,,-0.0167,0.0012,0.082,-1.01,0.13,-0.45,-0.0,0.1422,-0.1269,0.1956,0.644,0.469,2.364,1.368,,,
6.904,,-0.0085,-0.0069,0.089,-0.83,-0.67,0.71,-0.0,0.1462,-0.1336,0.1906,0.628,0.469,2.364,1.368,,,
6.972,,-0.0008,-0.0131,0.099,-0.64,-1.28,1.59,-0.0,0.139,-0.124,0.1731,0.628,0.484,,1.362,,,
7.031,,0.006,-0.0186,0.103,-0.47,-1.71,2.38,-0.0,0.1245,-0.1094,0.1521,0.615,0.484,,1.362,,,
7.062,,0.0106,-0.0229,0.103,-0.38,-2.06,2.48,-0.0,0.0987,-0.0899,0.1314,0.615,0.495,,1.355,,,
7.105,,0.0135,-0.0257,0.108,-0.25,-2.05,2.65,-0.0,0.0704,-0.0667,0.0978,0.6,0.495,,1.355,,,
7.154,,0.0161,-0.029,0.115,-0.15,-1.89,2.32,-0.0,0.0471,-0.0513,0.0955,0.6,0.505,,1.35,,,
7.205,,0.0174,-0.031,0.119,-0.03,-1.71,2.07,-0.0,0.0255,-0.035,0.0937,0.595,0.505,,1.35,,,
7.274,,0.0183,-0.0329,0.122,0.04,-1.31,1.6,-0.0,0.0099,-0.0238,0.0829,0.595,,2.42,1.35,,,
7.332,,0.0186,-0.0331,0.116,0.12,-1.03,1.22,-0.0,-0.0024,-0.0105,0.0763,0.592,,2.42,1.35,,,
7.363,,0.0172,-0.0331,0.124,0.16,-0.81,0.95,-0.0,-0.0165,-0.0009,0.058,0.592,,2.389,1.346,,,
7.404,,0.0155,-0.032,0.129,0.18,-0.56,0.54,-0.0,-0.0261,0.0093,0.0759,0.593,,2.389,1.346,,,
7.455,,0.0137,-0.0319,0.133,0.22,-0.29,0.07,-0.0,-0.0307,0.0117,0.0814,0.593,,2.369,1.354,,,
7.505,,0.0127,-0.0312,0.136,0.26,0.03,0.0,-0.0,-0.0286,0.0129,0.0759,0.596,,2.369,1.354,,,
7.58,,0.0091,-0.0303,0.139,0.29,0.21,-0.17,-0.0,-0.0365,0.0132,0.0792,0.596,,2.374,1.349,,,
7.61,,0.0078,-0.0289,0.142,0.28,0.21,-0.4,-0.0,-0.0324,0.0143,0.0764,0.597,,2.374,1.349,,,
7.657,,0.0071,-0.0278,0.144,0.3,0.29,-0.53,-0.0,-0.0256,0.0137,0.0783,0.597,,2.356,1.351,,,
7.704,,0.0077,-0.028,0.155,0.28,0.3,-0.55,-0.0,-0.0144,0.0081,0.074,0.594,,2.356,1.351,,,
7.755,,0.0069,-0.0241,0.155,0.23,0.18,-0.47,-0.0,-0.0105,0.0192,0.092,0.594,,2.364,1.347,,,
7.815,,0.0079,-0.0236,0.162,0.2,0.11,-0.53,-0.0,-0.0012,0.0165,0.0806,0.593,,2.364,1.347,,,
7.873,,0.0123,-0.0235,0.168,0.14,0.28,-0.46,-0.0,0.0181,0.0125,0.0874,0.593,,2.355,1.355,,,
7.91,,0.0147,-0.0239,0.172,0.07,0.3,-0.23,-0.0,0.0261,0.0065,0.0903,0.592,,2.355,1.355,,,
7.955,,0.0184,-0.0249,0.177,0.06,0.29,-0.0,-0.0,0.0344,-0.0001,0.0842,0.592,,2.384,1.357,,,
8.005,,0.0212,-0.0251,0.18,0.06,0.1,0.16,-0.0,0.0374,-0.0021,0.0827,0.587,,2.384,1.357,,,
8.054,,0.0229,-0.0258,0.184,0.07,0.04,0.31,-0.0,0.0354,-0.0044,0.0782,0.587,,2.374,1.354,,,
8.104,,0.0282,-0.0277,0.189,0.08,0.06,0.31,-0.0,0.0437,-0.0098,0.0734,0.584,,2.374,1.354,,,
8.208,ROTATION_SCAN,0.0307,-0.0278,0.193,0.14,0.04,0.45,-0.0,0.0424,-0.009,0.0783,0.584,,2.408,1.355,,,
8.221,ROTATION_SCAN,0.0341,-0.0293,0.198,0.22,0.12,0.53,15.0,0.0422,-0.0127,0.0754,0.58,,2.408,1.355,,,
8.259,ROTATION_SCAN,0.0366,-0.0306,0.202,0.32,0.04,0.58,15.0,0.0389,-0.0155,0.0775,0.58,,2.374,1.355,,,
8.304,ROTATION_SCAN,0.0385,-0.0308,0.202,0.51,-0.05,0.74,15.0,0.0336,-0.014,0.0737,0.578,,2.374,1.355,,,
8.354,ROTATION_SCAN,0.0396,-0.032,0.207,0.79,-0.1,0.78,15.0,0.0263,-0.0147,0.0629,0.578,,2.362,1.353,,,
8.404,ROTATION_SCAN,0.0403,-0.0327,0.212,1.17,-0.1,0.62,15.0,0.0183,-0.014,0.0643,0.577,,2.362,1.353,,,
8.455,ROTATION_SCAN,0.0422,-0.0336,0.217,1.68,-0.12,0.6,15.0,0.0159,-0.014,0.0684,0.577,,2.349,1.359,,,
8.551,ROTATION_SCAN,0.0424,-0.0339,0.221,2.24,-0.2,0.35,15.0,0.0108,-0.0118,0.0627,0.58,,2.349,1.359,,,
8.564,ROTATION_SCAN,0.0439,-0.0339,0.223,2.8,-0.15,0.26,15.0,0.0107,-0.0092,0.0605,0.58,,,1.354,,,
8.616,ROTATION_SCAN,0.0451,-0.0348,0.223,3.5,-0.24,0.31,15.0,0.0101,-0.0089,0.0514,0.584,,,1.354,,,
8.653,ROTATION_SCAN,0.0478,-0.0341,0.226,4.23,-0.24,0.19,15.0,0.0138,-0.0043,0.0402,0.584,,,1.355,,,
8.704,ROTATION_SCAN,0.0522,-0.0307,0.232,4.96,-0.32,0.11,15.0,0.0213,0.0067,0.0371,0.593,,,1.355,,,
8.753,ROTATION_SCAN,0.0537,-0.0293,0.232,5.68,-0.34,0.24,15.0,0.0211,0.0121,0.0412,0.593,,,1.366,,,
8.804,ROTATION_SCAN,0.055,-0.0293,0.232,6.42,-0.07,0.31,15.0,0.0195,0.0123,0.0304,0.61,,,1.366,,,
8.908,ROTATION_SCAN,0.0562,-0.0249,0.235,7.19,0.02,0.37,15.0,0.0174,0.0211,0.0236,0.61,,,1.37,,,
8.913,ROTATION_SCAN,0.0581,-0.0225,0.232,8.0,0.13,0.43,15.0,0.0168,0.0232,0.0245,0.647,,,1.37,,,
8.957,ROTATION_SCAN,0.0581,-0.0194,0.234,8.84,0.11,0.39,15.0,0.0119,0.0265,0.0105,0.647,,,1.385,,,
9.003,ROTATION_SCAN,0.0575,-0.0173,0.236,9.71,0.19,0.43,15.0,0.006,0.0264,0.0127,,,,1.385,,,
9.054,ROTATION_SCAN,0.0585,-0.0135,0.239,10.57,0.14,0.36,15.0,0.0044,0.0303,0.0133,,,,1.4,,,
9.104,ROTATION_SCAN,0.0605,-0.0113,0.24,11.44,0.21,0.36,15.0,0.006,0.0302,0.0133,2.058,,,1.4,,,
9.16,ROTATION_SCAN,0.0604,-0.01,0.242,12.33,0.39,0.42,15.0,0.0027,0.0267,0.0089,2.058,,0.904,1.419,,,
9.232,ROTATION_SCAN,0.0611,-0.006,0.241,13.23,0.39,0.37,15.0,0.0013,0.0288,0.0079,,,0.904,1.419,,,
9.264,ROTATION_SCAN,0.0636,-0.003,0.239,14.11,0.44,0.39,15.0,0.005,0.0286,0.0008,,,0.883,,,,
9.318,ROTATION_SCAN,0.0652,-0.0012,0.238,14.97,0.4,0.33,15.0,0.0058,0.0254,-0.009,,,0.883,,,,
9.354,ROTATION_SCAN,0.0654,0.0002,0.241,15.87,0.46,0.32,15.0,0.0042,0.0222,-0.0116,,,0.868,,,,
9.404,ROTATION_SCAN,0.068,0.0014,0.237,16.75,0.58,0.29,15.0,0.0085,0.018,-0.0056,,,0.868,,,,
9.455,ROTATION_SCAN,0.0728,0.0032,0.237,17.62,0.66,0.39,15.0,0.017,0.0146,-0.0188,,,0.843,,,,
9.547,ROTATION_SCAN,0.075,0.0023,0.235,18.44,0.52,0.45,15.0,0.0183,0.0054,-0.0166,,,0.843,,,,
9.598,ROTATION_SCAN,0.0793,0.0035,0.235,19.25,0.38,0.34,15.0,0.024,0.0029,-0.014,,,0.836,,,,
9.604,ROTATION_SCAN,0.0828,0.0032,0.233,20.1,0.27,0.46,15.0,0.0274,-0.0017,-0.0133,,,0.836,,,,
9.657,ROTATION_SCAN,0.0861,0.0028,0.236,20.99,0.09,0.37,15.0,0.029,-0.0051,-0.0131,,,0.828,,,,
9.704,ROTATION_SCAN,0.0917,0.0033,0.236,21.86,-0.07,0.32,15.0,0.0358,-0.0046,0.0004,,,0.828,,,,
