time_s,x_m,y_m,z_down_m
13.53,0.1199,0.0254,0.323
13.579,0.1224,0.0239,0.318
13.629,0.1249,0.023,0.32
13.68,0.1266,0.0175,0.321
13.729,0.1285,0.0168,0.323
13.78,0.1361,0.0092,0.327
13.83,0.1414,0.0082,0.327
13.879,0.1453,0.0062,0.333
13.93,0.153,0.0025,0.336
13.98,0.1564,0.0015,0.346
14.029,0.1614,0.0008,0.358
14.079,0.1669,-0.0008,0.355
14.129,0.1713,-0.0021,0.354
14.18,0.1777,-0.0022,0.356
14.23,0.1836,-0.0021,0.353
14.28,0.1862,-0.0007,0.349
14.33,0.1847,-0.0241,0.333
14.38,0.1893,-0.0244,0.324
14.429,0.1911,-0.0224,0.311
14.48,0.1909,-0.0216,0.303
14.531,0.197,-0.0097,0.293
14.579,0.2011,-0.0062,0.292
14.631,0.208,-0.0036,0.286
14.678,0.2173,-0.0021,0.282
14.73,0.2235,-0.0006,0.278
14.78,0.2375,0.002,0.278
14.83,0.247,0.0032,0.28
14.879,0.2579,0.0028,0.279
14.931,0.2682,0.0034,0.283
14.979,0.2785,0.0036,0.283
15.029,0.2877,0.0027,0.289
15.08,0.2979,0.0026,0.29
15.128,0.3048,0.0025,0.292
15.179,0.3135,0.0026,0.298
15.229,0.3209,0.002,0.299
15.28,0.3267,0.002,0.3
15.329,0.3341,0.0031,0.309
15.379,0.3416,0.0037,0.306
15.43,0.3479,0.0037,0.306
15.479,0.3558,0.0053,0.306
15.53,0.3641,0.0072,0.307
15.58,0.3731,0.0076,0.31
15.63,0.3829,0.0083,0.311
15.679,0.396,0.0091,0.315
15.729,0.4078,0.0095,0.316
15.779,0.4196,0.0119,0.315
15.829,0.4325,0.0123,0.31
15.88,0.451,0.0148,0.285
15.928,0.4676,0.0167,0.244
15.98,0.4809,0.0188,0.225
16.029,0.4953,0.0213,0.226
16.079,0.5096,0.0231,0.243
16.13,0.5284,0.0276,0.259
16.18,0.5421,0.0286,0.269
16.228,0.558,0.029,0.291
16.279,0.571,0.0309,0.3
16.329,0.5859,0.0304,0.322
16.379,0.6009,0.0317,0.336
16.429,0.6134,0.0318,0.344
16.479,0.6244,0.0317,0.353
16.53,0.636,0.0316,0.36
16.579,0.6455,0.0304,0.358
16.628,0.6551,0.0296,0.358
16.678,0.6657,0.0295,0.36
16.728,0.6741,0.029,0.357
16.779,0.6824,0.0281,0.352
16.829,0.6916,0.0272,0.351
16.879,0.6999,0.0259,0.349
16.928,0.7082,0.027,0.345
16.979,0.7176,0.0269,0.344
17.028,0.7266,0.0273,0.337
17.079,0.7312,0.0294,0.335
17.129,0.7422,0.026,0.329
17.179,0.75,0.0261,0.329
17.229,0.759,0.0228,0.325
17.279,0.7702,0.0194,0.324
17.328,0.7776,0.018,0.321
17.379,0.7846,0.0147,0.325
17.428,0.7923,0.0129,0.324
17.478,0.8009,0.0113,0.33
17.529,0.8124,0.0083,0.336
17.578,0.8219,0.0071,0.344
17.628,0.8321,0.0071,0.365
17.678,0.8435,0.0074,0.38
17.728,0.855,0.0081,0.376
17.779,0.8666,0.0096,0.368
17.828,0.8777,0.0113,0.355
17.878,0.8893,0.0114,0.34
17.929,0.9002,0.0135,0.32
17.978,0.9117,0.0123,0.308
18.029,0.9219,0.0142,0.289
18.078,0.9343,0.0134,0.282
18.128,0.9428,0.0142,0.273
18.181,0.9513,0.0162,0.266
18.228,0.9597,0.0176,0.262
18.279,0.9669,0.0187,0.264
18.33,0.9741,0.0193,0.261
18.378,0.9826,0.0212,0.261
18.43,0.9914,0.023,0.263
18.479,1.0006,0.0245,0.265
18.528,1.0088,0.0235,0.27
18.578,1.0172,0.0252,0.279
18.629,1.0257,0.0221,0.282
18.678,1.0337,0.0191,0.287
18.728,1.0408,0.0162,0.294
18.779,1.0475,0.0137,0.294
18.829,1.0551,0.011,0.299
18.878,1.0626,0.0086,0.301
18.928,1.0716,0.0054,0.304
18.978,1.0805,0.0048,0.306
19.03,1.0898,0.0035,0.309
19.084,1.1015,0.0016,0.307
19.13,1.1114,0.0004,0.305
19.18,1.1241,0.0001,0.304
19.228,1.1372,-0.0003,0.291
19.282,1.1502,-0.0004,0.257
19.336,1.1603,-0.0003,0.212
19.379,1.1697,0.0007,0.202
19.428,1.1766,-0.0023,0.206
19.48,1.186,-0.0044,0.22
19.532,1.1921,-0.0022,0.245
19.578,1.1989,-0.0045,0.26
19.628,1.2014,-0.0178,0.29
19.678,1.2066,-0.0158,0.309
19.729,1.2093,-0.0245,0.327
19.778,1.2193,-0.0233,0.342
19.827,1.2284,-0.0208,0.355
19.878,1.2382,-0.019,0.367
19.928,1.2476,-0.0173,0.383
19.978,1.2585,-0.0147,0.39
20.028,1.2695,-0.0122,0.404
20.079,1.2816,-0.0091,0.41
20.128,1.294,-0.0042,0.414
20.178,1.3046,0.0006,0.424
20.227,1.3184,0.0056,0.428
20.278,1.3298,0.0106,0.43
20.332,1.3431,0.0142,0.419
20.38,1.3549,0.018,0.402
20.43,1.3684,0.0233,0.375
20.484,1.3803,0.0278,0.357
20.529,1.392,0.0301,0.334
20.578,1.4025,0.0349,0.312
20.629,1.4156,0.0384,0.288
20.679,1.4215,0.0407,0.277
20.728,1.4302,0.0425,0.264
20.782,1.4338,0.0413,0.254
20.828,1.4344,0.0406,0.252
20.879,1.4359,0.0376,0.249
20.927,1.4375,0.0342,0.249
20.979,1.4387,0.0329,0.25
21.028,1.4405,0.0293,0.248
21.078,1.4412,0.0231,0.258
21.128,1.4428,0.0209,0.258
21.178,1.4437,0.0177,0.259
21.228,1.445,0.0142,0.262
21.279,1.4465,0.01,0.267
21.328,1.4473,0.0065,0.271
21.378,1.4508,0.0045,0.274
21.43,1.4532,0.0005,0.279
21.478,1.458,-0.0008,0.278
21.528,1.4617,-0.0024,0.281
21.582,1.4652,-0.0048,0.282
21.634,1.4695,-0.0063,0.285
21.677,1.4728,-0.0063,0.289
21.728,1.477,-0.0064,0.293
21.778,1.4803,-0.0075,0.291
21.828,1.4827,-0.0072,0.292
21.879,1.4857,-0.0073,0.293
21.928,1.489,-0.0081,0.297
21.977,1.4908,-0.0088,0.296
22.028,1.4944,-0.0108,0.299
22.077,1.4969,-0.01,0.299
22.127,1.4994,-0.0117,0.299
22.178,1.5004,-0.0133,0.297
22.228,1.503,-0.0123,0.303
22.277,1.507,-0.0125,0.306
22.328,1.5112,-0.0118,0.301
22.381,1.5145,-0.0108,0.302
22.432,1.519,-0.0084,0.302
22.485,1.5227,-0.0079,0.303
22.528,1.5267,-0.0046,0.308
22.579,1.5296,-0.0031,0.306
22.629,1.532,-0.0025,0.304
22.679,1.534,-0.0024,0.307
22.73,1.5379,-0.0009,0.309
22.78,1.5392,-0.0029,0.305
22.829,1.5388,-0.003,0.306
22.877,1.5362,-0.0042,0.307
22.927,1.534,-0.0046,0.307
22.979,1.532,-0.0059,0.308
23.03,1.5312,-0.0123,0.307
23.082,1.532,-0.0164,0.303
23.132,1.5325,-0.0197,0.307
23.18,1.5327,-0.025,0.306
23.245,1.5343,-0.0293,0.306
23.282,1.5361,-0.0338,0.302
23.327,1.5385,-0.0377,0.3
23.38,1.5426,-0.0404,0.305
23.427,1.5481,-0.0405,0.3
23.479,1.5508,-0.0431,0.296
23.529,1.5545,-0.0419,0.292
23.579,1.5576,-0.0402,0.292
23.629,1.5599,-0.0388,0.289
23.677,1.5599,-0.034,0.288
23.729,1.5561,-0.0297,0.288
23.777,1.5545,-0.0279,0.287
23.828,1.551,-0.025,0.288
23.882,1.5477,-0.0218,0.289
23.928,1.5426,-0.0193,0.291
23.979,1.5393,-0.0167,0.288
24.031,1.5367,-0.0143,0.293
24.077,1.5343,-0.0105,0.293
24.128,1.5302,-0.0067,0.297
24.178,1.5258,-0.0023,0.299
24.23,1.5254,0.002,0.299
24.277,1.5258,0.0059,0.294
24.33,1.5252,0.0093,0.298
24.376,1.5241,0.0155,0.298
24.428,1.5262,0.0193,0.299
24.477,1.5299,0.0267,0.298
24.527,1.5328,0.0302,0.294
24.577,1.5345,0.0325,0.297
24.629,1.5342,0.0343,0.296
24.677,1.5351,0.0333,0.299
24.727,1.5379,0.0313,0.293
24.776,1.5369,0.0275,0.295
24.827,1.5383,0.0235,0.291
24.876,1.5386,0.0182,0.294
24.927,1.5394,0.0124,0.293
24.979,1.538,0.0066,0.291
25.028,1.5369,-0.0007,0.293
25.077,1.5351,-0.007,0.296
25.127,1.532,-0.0129,0.294
25.176,1.5306,-0.0175,0.298
25.226,1.5274,-0.0191,0.299
25.277,1.5233,-0.0209,0.299
25.326,1.5177,-0.0197,0.301
25.377,1.5136,-0.0167,0.301
25.426,1.5095,-0.01,0.303
25.477,1.5075,-0.0025,0.301
25.53,1.5056,0.0042,0.305
25.576,1.5053,0.0147,0.307
25.628,1.5038,0.0221,0.306
25.678,1.5028,0.0273,0.308
25.725,1.5037,0.0322,0.306
25.776,1.5041,0.0374,0.315
25.827,1.5052,0.0432,0.311
25.879,1.5066,0.0461,0.31
25.93,1.5082,0.0493,0.311
25.98,1.5101,0.0514,0.311
26.028,1.5103,0.0505,0.312
26.076,1.5122,0.0478,0.312
26.127,1.516,0.0455,0.311
26.177,1.5169,0.041,0.312
26.228,1.5174,0.0369,0.311
26.279,1.5188,0.0318,0.314
26.326,1.5201,0.0268,0.31
26.376,1.5198,0.0219,0.311
26.428,1.5192,0.0163,0.31
26.476,1.5182,0.0136,0.31
26.528,1.5161,0.0112,0.311
26.576,1.5124,0.0097,0.311
26.628,1.5091,0.0087,0.309
26.676,1.5044,0.0086,0.309
26.726,1.4995,0.0089,0.306
26.776,1.4948,0.0099,0.303
26.827,1.4901,0.0117,0.303
26.876,1.4868,0.0128,0.299
26.931,1.4825,0.013,0.301
26.978,1.4806,0.0175,0.299
27.027,1.4788,0.0169,0.299
27.077,1.479,0.0135,0.302
27.127,1.4797,0.0094,0.299
27.176,1.4815,0.0051,0.296
27.225,1.483,0.0014,0.297
27.277,1.4865,-0.0029,0.297
27.326,1.4905,-0.0058,0.299
27.376,1.4938,-0.0096,0.299
27.427,1.4962,-0.0107,0.298
27.476,1.5005,-0.0116,0.295
27.526,1.5046,-0.0112,0.297
27.576,1.5069,-0.0103,0.295
27.626,1.5104,-0.0083,0.297
27.676,1.5141,-0.0055,0.3
27.725,1.5156,-0.0029,0.299
27.776,1.517,-0.0011,0.3
27.826,1.5154,-0.0011,0.3
27.876,1.5128,-0.0016,0.305
27.926,1.5101,-0.0013,0.306
27.975,1.5083,-0.0021,0.311
28.025,1.5043,-0.004,0.309
28.076,1.5007,-0.0061,0.308
28.126,1.4958,-0.0108,0.308
28.179,1.4922,-0.0127,0.307
28.227,1.4873,-0.0135,0.307
28.277,1.484,-0.0153,0.306
28.326,1.4799,-0.0165,0.307
28.376,1.4776,-0.0194,0.308
28.427,1.4752,-0.0202,0.307
28.477,1.4721,-0.0243,0.304
28.525,1.4693,-0.024,0.301
28.576,1.4703,-0.0235,0.299
28.626,1.4695,-0.0232,0.297
28.676,1.4677,-0.0226,0.3
28.727,1.4676,-0.0191,0.296
28.776,1.4664,-0.0146,0.299
28.826,1.4684,-0.015,0.302
28.876,1.4692,-0.0121,0.301
28.926,1.4687,-0.0111,0.301
28.977,1.4658,-0.011,0.302
29.027,1.4633,-0.0122,0.303
29.078,1.459,-0.0129,0.306
29.125,1.4566,-0.0117,0.305
29.175,1.4496,-0.0106,0.308
29.228,1.4431,-0.01,0.304
29.275,1.4374,-0.0091,0.308
29.327,1.4302,-0.0077,0.307
29.376,1.4227,-0.0058,0.304
29.428,1.416,-0.0036,0.307
29.479,1.4085,-0.0014,0.304
29.527,1.3997,0.002,0.302
29.574,1.3908,0.004,0.307
29.625,1.3827,0.0063,0.306
29.674,1.3754,0.0085,0.303
29.725,1.3674,0.0104,0.301
29.776,1.3589,0.0112,0.3
29.824,1.3499,0.0133,0.298
29.874,1.3422,0.0147,0.291
29.925,1.3356,0.0163,0.272
29.975,1.329,0.0183,0.246
30.026,1.3227,0.0195,0.225
30.077,1.317,0.0195,0.217
30.127,1.3097,0.0197,0.22
30.176,1.3034,0.0186,0.229
30.226,1.3035,0.018,0.25
30.276,1.3001,0.0241,0.261
30.325,1.2921,0.0167,0.282
30.377,1.2891,0.0147,0.291
30.425,1.2863,0.0167,0.303
30.475,1.2778,0.0185,0.309
30.526,1.2722,0.0185,0.315
30.575,1.2664,0.0187,0.323
30.625,1.26,0.0177,0.326
30.675,1.2528,0.018,0.33
30.726,1.2452,0.0192,0.335
30.775,1.2358,0.0196,0.333
30.825,1.2262,0.0209,0.337
30.876,1.2168,0.0212,0.339
30.925,1.2082,0.0219,0.339
30.975,1.1973,0.0224,0.344
31.024,1.1875,0.0228,0.351
31.074,1.1805,0.0252,0.353
31.125,1.1712,0.0249,0.358
31.175,1.1618,0.0246,0.362
31.225,1.1517,0.0252,0.368
31.275,1.1434,0.0254,0.367
31.324,1.1337,0.0266,0.374
31.374,1.1259,0.0276,0.383
31.425,1.1141,0.0267,0.389
31.475,1.1033,0.0274,0.38
31.525,1.0921,0.0295,0.361
31.574,1.0804,0.0315,0.348
31.625,1.0694,0.0317,0.323
31.675,1.0608,0.0322,0.305
31.724,1.0526,0.0311,0.287
31.775,1.044,0.0304,0.272
31.824,1.0378,0.0325,0.262
31.874,1.0281,0.0293,0.255
31.924,1.0219,0.0268,0.252
31.974,1.0167,0.0246,0.249
32.024,1.0141,0.021,0.248
32.075,1.0092,0.0186,0.248
32.124,1.0059,0.016,0.25
32.174,1.0014,0.0129,0.255
32.224,0.9953,0.0099,0.26
32.274,0.989,0.008,0.261
32.325,0.9833,0.0057,0.265
32.374,0.9743,0.0034,0.267
32.424,0.9657,0.0012,0.269
32.474,0.9569,-0.0007,0.276
32.527,0.9472,-0.0019,0.279
32.575,0.9347,-0.0036,0.281
32.624,0.9193,-0.0048,0.287
32.675,0.9061,-0.0058,0.291
32.724,0.8921,-0.0054,0.296
32.774,0.8773,-0.0047,0.298
32.823,0.8625,-0.0036,0.299
32.874,0.8494,-0.0025,0.299
32.924,0.8342,-0.0001,0.3
32.974,0.8221,0.0023,0.3
33.025,0.8099,0.0035,0.302
33.074,0.7989,0.0047,0.303
33.124,0.7871,0.0063,0.302
33.174,0.7754,0.0076,0.303
33.224,0.7657,0.0085,0.3
33.274,0.755,0.0083,0.289
33.324,0.744,0.0091,0.259
33.374,0.7349,0.0099,0.243
33.424,0.7248,0.0092,0.232
33.475,0.7145,0.0077,0.227
33.525,0.7064,0.0071,0.239
33.573,0.6983,0.0034,0.241
33.624,0.6877,0.002,0.258
33.674,0.6773,0.0008,0.275
33.723,0.6676,-0.0018,0.296
33.774,0.6573,-0.0023,0.307
33.824,0.6478,-0.0033,0.322
33.874,0.6365,-0.0025,0.331
33.925,0.6257,-0.0003,0.343
33.973,0.6151,0.0011,0.348
34.025,0.6033,0.0039,0.353
34.073,0.5934,0.0059,0.357
34.124,0.5835,0.0076,0.359
34.174,0.5724,0.0105,0.358
34.223,0.5619,0.0123,0.354
34.275,0.5514,0.0154,0.353
34.323,0.5402,0.0182,0.352
34.374,0.5313,0.0193,0.349
34.423,0.5208,0.0223,0.344
34.474,0.5104,0.0246,0.337
34.524,0.4979,0.0253,0.323
34.573,0.4899,0.0254,0.319
34.624,0.4785,0.0256,0.312
34.673,0.4694,0.0257,0.303
34.724,0.4598,0.0247,0.291
34.773,0.4497,0.0247,0.282
34.824,0.4405,0.0233,0.277
34.874,0.433,0.0214,0.277
34.924,0.4246,0.0189,0.283
34.974,0.4144,0.0187,0.283
35.023,0.4059,0.018,0.292
35.074,0.3978,0.0169,0.298
35.123,0.3864,0.0158,0.309
35.174,0.3755,0.0159,0.315
35.223,0.3662,0.0171,0.339
35.274,0.3568,0.0179,0.347
35.324,0.3463,0.0197,0.345
35.373,0.337,0.0207,0.337
35.425,0.326,0.023,0.326
35.473,0.3161,0.0243,0.314
35.523,0.3074,0.0256,0.301
35.574,0.2996,0.0263,0.296
35.624,0.2921,0.0269,0.283
35.673,0.2838,0.0286,0.278
35.724,0.2759,0.0283,0.273
35.774,0.2683,0.028,0.271
35.823,0.2628,0.027,0.272
35.873,0.2559,0.0251,0.27
35.923,0.2512,0.0254,0.268
35.973,0.2465,0.024,0.27
36.023,0.2411,0.0216,0.268
36.074,0.2354,0.0192,0.276
36.123,0.2295,0.0156,0.276
36.174,0.2238,0.0131,0.278
36.224,0.2167,0.0087,0.284
36.273,0.2114,0.0041,0.286
36.323,0.2035,-0.0013,0.288
36.373,0.1967,-0.0064,0.287
36.423,0.191,-0.0111,0.29
36.473,0.1838,-0.0151,0.286
36.524,0.1787,-0.0195,0.29
36.574,0.1729,-0.0221,0.294
36.623,0.1659,-0.025,0.29
36.673,0.1579,-0.0261,0.289
36.725,0.1521,-0.0267,0.296
36.774,0.1431,-0.0257,0.295
36.824,0.1373,-0.0224,0.296
36.873,0.1282,-0.0205,0.297
36.923,0.1203,-0.0166,0.296
36.973,0.1138,-0.0126,0.297
37.023,0.1073,-0.008,0.296
37.073,0.0997,-0.0031,0.297
37.123,0.0939,0.0008,0.295
37.173,0.0881,0.0062,0.289
37.222,0.0838,0.0099,0.277
37.273,0.079,0.0149,0.275
37.323,0.0739,0.0171,0.266
37.373,0.0703,0.0193,0.264
37.422,0.0661,0.0208,0.259
37.472,0.0615,0.021,0.265
37.523,0.0552,0.0203,0.268
37.573,0.0532,0.019,0.27
37.623,0.0479,0.0176,0.275
37.674,0.0453,0.0168,0.278
37.723,0.0419,0.0149,0.286
37.774,0.0387,0.0128,0.295
37.824,0.0369,0.0107,0.299
37.874,0.0339,0.0066,0.299
37.922,0.0317,0.0047,0.307
37.974,0.0296,0.0032,0.314
38.023,0.0286,0.0026,0.317
38.072,0.0266,0.0014,0.323
38.123,0.0256,0.0012,0.329
