time_s,x_m,y_m,z_down_m
0.235,0.0,0.0,0.011
0.237,0.0,0.0,0.013
0.238,0.0,0.0,0.008
0.239,0.0,0.0,0.009
0.298,0.0,0.0,0.011
0.331,-0.0117,-0.0063,0.01
0.38,-0.0117,-0.0066,0.009
0.429,-0.0117,-0.0066,0.01
0.489,-0.0126,-0.0061,0.009
0.535,-0.0117,-0.0057,0.012
0.592,-0.0117,-0.0058,0.012
0.635,-0.0117,-0.0066,0.009
0.679,-0.0121,-0.0055,0.01
0.73,-0.0117,-0.0064,0.009
0.779,-0.0115,-0.0064,0.011
0.829,-0.0117,-0.006,0.011
0.887,-0.0117,-0.007,0.011
0.933,-0.0117,-0.0066,0.011
0.98,-0.0128,-0.0053,0.009
1.03,-0.0117,-0.0064,0.01
1.08,-0.0117,-0.0058,0.01
1.175,-0.0117,-0.0073,0.01
1.18,-0.0121,-0.0058,0.009
1.237,-0.0117,-0.0062,0.01
1.28,-0.0121,-0.0056,0.009
1.33,-0.0128,-0.0056,0.011
1.378,-0.0117,-0.0062,0.01
1.465,-0.012,-0.006,0.011
1.506,-0.0117,-0.0075,0.011
1.541,-0.012,-0.0066,0.01
1.579,-0.0124,-0.0058,0.009
1.628,-0.0118,-0.0066,0.012
1.679,-0.0118,-0.0061,0.009
1.757,-0.0118,-0.0062,0.01
1.794,-0.0123,-0.0055,0.01
1.829,-0.0118,-0.0067,0.009
1.879,-0.0118,-0.0069,0.01
1.929,-0.0118,-0.0063,0.01
1.979,-0.0118,-0.0069,0.011
2.047,-0.0118,-0.0067,0.01
2.1,-0.0121,-0.0067,0.01
2.132,-0.0121,-0.0058,0.009
2.179,-0.0119,-0.0074,0.011
2.228,-0.0127,-0.0054,0.01
2.278,-0.0118,-0.0074,0.008
2.336,-0.0127,-0.0054,0.008
2.386,-0.0118,-0.007,0.009
2.429,-0.0118,-0.0061,0.009
2.479,-0.0121,-0.0069,0.01
2.528,-0.0119,-0.0061,0.01
2.578,-0.0139,-0.0053,0.009
2.665,-0.0119,-0.0065,0.012
2.682,-0.0118,-0.0065,0.009
2.73,-0.0119,-0.0065,0.01
2.779,-0.0129,-0.0057,0.011
2.83,-0.0,-0.0,0.011
2.904,-0.0,0.0002,0.011
2.944,-0.0005,0.0007,0.011
2.978,-0.0007,0.0008,0.009
3.028,-0.0006,-0.0001,0.01
3.079,-0.001,0.0009,0.011
3.128,0.0,-0.0003,0.012
3.198,0.0001,-0.0006,0.011
3.242,-0.0012,0.0008,0.01
3.279,0.0,-0.0008,0.009
3.329,-0.0019,0.0014,0.012
3.379,0.0001,0.0001,0.011
3.429,-0.001,-0.0002,0.011
3.486,0.0001,-0.0002,0.01
3.538,0.0001,0.0001,0.009
3.579,0.0001,-0.0001,0.01
3.628,0.0001,-0.0009,0.011
3.678,0.0001,-0.0002,0.007
3.729,0.0001,0.0003,0.009
3.81,-0.002,0.0011,0.011
3.838,-0.0011,0.0013,0.013
3.879,0.0001,0.0003,0.01
3.929,0.0001,-0.0007,0.011
3.979,0.0,-0.0009,0.012
4.061,-0.0006,0.0011,0.011
4.101,0.0,0.0004,0.012
4.128,0.0,0.0007,0.01
4.179,0.0,0.0002,0.013
4.228,0.0,0.0,0.01
4.278,-0.0007,0.0009,0.011
4.349,0.0,0.0002,0.012
4.391,0.0,-0.0009,0.012
4.428,0.0,0.0002,0.012
4.478,-0.0007,0.0011,0.011
4.529,-0.0007,-0.0005,0.011
4.578,-0.0,-0.0,0.012
4.637,-0.0005,0.0009,0.011
4.682,-0.0,0.0004,0.011
4.728,0.0,0.0002,0.009
4.778,0.0,-0.0,0.01
4.828,-0.0009,0.0008,0.011
4.878,0.0,-0.0005,0.01
4.929,0.0,0.0004,0.012
4.984,-0.0,-0.0,0.01
5.028,-0.0,-0.0005,0.012
5.079,-0.0,0.0002,0.012
5.128,-0.0,0.0002,0.009
5.212,-0.0,0.0002,0.012
5.249,-0.0,-0.0005,0.01
5.278,-0.0001,-0.0003,0.011
5.327,-0.0001,-0.0003,0.013
5.378,-0.0,-0.0003,0.008
5.428,-0.0,-0.0006,0.009
5.5,-0.0001,-0.0004,0.01
5.54,-0.0,-0.0007,0.01
5.578,-0.0001,-0.0001,0.012
5.627,-0.0009,0.0005,0.011
5.678,-0.0001,-0.0003,0.008
5.728,-0.0001,-0.0003,0.012
5.788,-0.0001,-0.0001,0.009
5.835,-0.0001,-0.0001,0.008
5.878,-0.0001,-0.0006,0.011
5.927,-0.0001,0.0001,0.011
5.979,-0.0001,-0.0003,0.009
6.027,-0.0001,-0.0003,0.009
6.079,-0.0001,-0.0001,0.01
6.131,-0.0001,-0.0003,0.011
6.178,-0.0001,-0.0011,0.011
6.228,-0.0001,-0.0004,0.01
6.279,-0.0001,-0.0006,0.009
6.367,-0.0001,0.0004,0.01
6.406,-0.0015,0.0008,0.011
6.436,-0.0002,-0.0001,0.007
6.478,-0.0001,-0.0001,0.01
6.528,-0.0002,-0.0003,0.01
6.578,-0.0002,-0.0003,0.009
6.655,-0.0002,0.0001,0.011
6.703,-0.0004,-0.0003,0.01
6.74,-0.0002,0.0001,0.011
6.778,-0.0002,-0.0003,0.01
6.828,-0.0002,-0.0003,0.01
6.877,-0.0002,-0.0001,0.009
6.943,-0.0002,0.0001,0.011
6.993,-0.0002,-0.0001,0.008
7.027,-0.0002,-0.0001,0.008
7.077,-0.0002,0.0002,0.008
7.127,-0.0002,0.0002,0.008
7.178,-0.0002,-0.0001,0.01
7.231,-0.0002,0.0004,0.01
7.281,-0.0002,0.0004,0.01
7.328,-0.0002,-0.0001,0.011
7.377,-0.0002,-0.0003,0.01
7.428,-0.0007,0.0011,0.011
7.497,-0.0003,-0.0008,0.012
7.546,-0.0002,0.0004,0.01
7.577,-0.0002,0.0001,0.01
