time_s,x_m,y_m,z_down_m
4.978,-0.1606,-0.0242,0.02
5.026,-0.151,-0.013,0.013
5.077,-0.1097,-0.0202,0.013
5.127,-0.0903,-0.0113,0.027
5.178,-0.0594,-0.0147,0.027
5.227,-0.0285,-0.0067,0.046
5.277,0.0126,-0.0025,0.046
5.327,0.0475,0.0011,0.102
5.377,0.0804,0.0073,0.102
5.426,0.1203,0.0123,0.15
5.476,0.1498,0.0275,0.15
5.526,0.1849,0.0325,0.196
5.576,0.2034,0.0459,0.196
5.627,0.2279,0.0491,0.25
5.676,0.246,0.0552,0.25
5.727,0.2649,0.0576,0.326
5.776,0.2858,0.0607,0.326
5.826,0.3058,0.0658,0.327
5.876,0.3294,0.0737,0.327
5.926,0.3507,0.0809,0.302
5.976,0.3713,0.0982,0.302
6.026,0.3752,0.1045,0.3
6.076,0.3926,0.1293,0.3
6.127,0.3773,0.1169,0.258
6.176,0.3483,0.0931,0.258
6.227,0.289,0.0807,0.095
6.277,0.2021,0.0641,0.095
6.327,0.1536,0.0689,0.061
6.377,0.131,0.146,0.061
6.426,0.1126,0.1856,0.006
6.477,0.0818,0.2299,0.006
6.526,0.0412,0.2488,0.0
6.577,0.0556,0.268,0.0
6.627,0.0401,0.3168,0.0
6.676,0.0083,0.3065,0.0
6.727,0.0222,0.3086,0.0
6.776,0.0207,0.3068,0.0
6.826,0.0192,0.294,0.009
6.876,0.0322,0.2771,0.009
6.926,0.0464,0.2581,0.039
6.976,0.0845,0.2437,0.039
7.026,0.1253,0.2226,0.171
7.075,0.2117,0.2037,0.171
7.126,0.2671,0.1873,0.185
7.175,0.3486,0.1658,0.185
7.227,0.4038,0.1492,0.173
7.276,0.4428,0.1357,0.173
7.327,0.4872,0.1221,0.153
7.378,0.5165,0.1098,0.153
7.426,0.5415,0.0978,0.135
7.477,0.5546,0.0866,0.135
7.526,0.5604,0.0751,0.12
7.577,0.5616,0.0619,0.12
7.626,0.5546,0.0512,0.109
7.676,0.5453,0.0373,0.109
7.728,0.5336,0.0276,0.113
7.777,0.5238,0.0193,0.113
7.826,0.512,0.0126,0.131
7.876,0.4977,0.0081,0.131
7.926,0.4842,0.0047,0.15
7.976,0.468,0.0037,0.15
8.025,0.4536,0.0044,0.179
8.075,0.4397,0.0081,0.179
8.125,0.4273,0.0112,0.19
8.178,0.4163,0.0163,0.19
8.226,0.4055,0.023,0.21
8.276,0.3975,0.0303,0.21
8.326,0.3906,0.0379,0.224
8.375,0.3855,0.0454,0.224
8.426,0.3828,0.0532,0.238
8.476,0.3812,0.0604,0.238
8.526,0.382,0.0681,0.255
8.576,0.3831,0.0739,0.255
8.625,0.3854,0.0787,0.267
8.676,0.3884,0.0816,0.267
8.726,0.3916,0.0829,0.272
8.775,0.395,0.0839,0.272
8.825,0.3982,0.0821,0.282
8.875,0.3996,0.0805,0.282
8.925,0.4023,0.0775,0.288
8.977,0.4028,0.0746,0.288
