time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.274,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.437,,1.285,,,,,
0.313,,-1.0823,-3.1981,0.011,-4.24,-0.43,0.29,0.0,0.0082,-0.0056,-0.0085,0.666,0.437,,1.296,,,,,
0.363,,-1.0832,-3.197,0.012,-4.22,-0.47,0.33,0.0,0.0029,0.0008,-0.0098,0.668,0.432,,1.296,,,,,
0.411,,-1.0831,-3.1964,0.014,-4.2,-0.5,0.33,0.0,0.0031,0.0044,-0.0108,0.668,0.432,,1.298,,,,,
0.463,,-1.0824,-3.1961,0.013,-4.18,-0.51,0.29,0.0,0.0069,0.005,-0.0058,0.671,0.439,,1.298,,,,,
0.514,,-1.0826,-3.1965,0.013,-4.16,-0.49,0.31,0.0,0.0051,0.0022,-0.0058,0.671,0.439,,1.292,,,,,
0.571,,-1.0828,-3.1969,0.012,-4.14,-0.47,0.31,0.0,0.0084,-0.0019,-0.006,0.669,0.434,,1.292,,,,,
0.627,,-1.0832,-3.1967,0.013,-4.12,-0.48,0.33,0.0,0.0012,0.002,-0.0079,0.669,0.434,,1.291,,,,,
0.668,,-1.0826,-3.1964,0.011,-4.1,-0.5,0.3,0.0,0.0045,0.0035,-0.0071,0.668,0.436,,1.291,,,,,
0.714,,-1.0827,-3.1969,0.011,-4.08,-0.48,0.3,0.0,0.0043,-0.0006,-0.0113,0.668,0.436,,1.286,,,,,
0.763,,-1.0824,-3.1966,0.016,-4.06,-0.49,0.29,0.0,0.0045,0.0014,0.0012,0.671,0.433,,1.286,,,,,
0.811,,-1.0826,-3.1966,0.012,-4.04,-0.5,0.3,0.0,0.0049,0.0018,-0.0003,0.671,0.433,,1.292,,,,,
0.86,,-1.0815,-3.1962,0.013,-4.02,-0.52,0.25,0.0,-0.001,0.0048,-0.0038,0.667,0.439,,1.292,,,,,
0.917,,-1.0817,-3.196,0.014,-3.99,-0.53,0.26,0.0,0.0097,0.0054,-0.0033,0.667,0.439,,1.287,,,,,
0.977,,-1.0823,-3.1959,0.012,-3.97,-0.53,0.3,0.0,0.0057,0.0054,-0.0005,0.666,0.432,,1.287,,,,,
1.013,,-1.0827,-3.1962,0.013,-3.95,-0.5,0.31,0.0,0.0025,0.0026,-0.0053,0.666,0.432,,1.291,,,,,
1.06,,-1.0822,-3.1965,0.013,-3.93,-0.49,0.29,0.0,0.0036,0.0036,-0.0063,0.669,0.437,,1.291,,,,,
1.11,,-1.0824,-3.1964,0.013,-3.92,-0.5,0.3,0.0,0.0037,0.0013,-0.0062,0.669,0.437,,1.29,,,,,
1.167,,-1.0824,-3.1964,0.013,-3.9,-0.5,0.31,0.0,0.0039,0.0035,-0.007,0.669,0.433,,1.29,,,,,
1.213,,-1.0824,-3.1964,0.012,-3.88,-0.5,0.31,0.0,0.0041,0.001,-0.0073,0.669,0.433,,1.292,,,,,
1.267,,-1.0821,-3.1959,0.013,-3.86,-0.53,0.29,0.0,0.0079,0.0008,-0.0071,0.665,0.44,,1.292,,,,,
1.31,,-1.0825,-3.1958,0.011,-3.84,-0.53,0.32,0.0,0.0031,0.0048,-0.0086,0.665,0.44,,1.285,,,,,
1.36,,-1.0821,-3.1964,0.011,-3.82,-0.5,0.31,0.0,0.0055,0.0056,-0.0125,0.673,0.431,,1.285,,,,,
1.41,,-1.0825,-3.1963,0.014,-3.8,-0.5,0.33,0.0,0.002,0.0023,-0.0148,0.673,0.431,,1.292,,,,,
1.464,,-1.0823,-3.1961,0.013,-3.78,-0.5,0.33,0.0,0.0006,0.0041,-0.004,0.67,0.438,,1.292,,,,,
1.516,,-1.0825,-3.1958,0.012,-3.76,-0.51,0.34,0.0,0.0026,0.0043,-0.0058,0.67,0.438,,1.293,,,,,
1.56,,-1.0817,-3.1958,0.012,-3.74,-0.51,0.3,0.0,0.0068,0.0039,-0.0063,0.67,0.432,,1.293,4.045,,,,
1.61,,-1.0819,-3.1957,0.012,-3.73,-0.51,0.32,0.0,0.005,0.0037,-0.0076,0.67,0.432,,1.287,4.045,,,,
1.66,,-1.082,-3.1962,0.014,-3.71,-0.49,0.31,0.0,0.0046,0.0014,-0.0018,0.665,0.439,,1.287,,,,,
1.722,,-1.0811,-3.1957,0.015,-3.69,-0.52,0.28,0.0,0.0093,0.0024,-0.0033,0.665,0.439,,1.291,,,,,
1.775,,-1.0816,-3.1955,0.013,-3.67,-0.53,0.3,0.0,0.0005,0.0051,0.0001,0.669,0.433,,1.291,,,,,
1.814,,-1.0823,-3.1959,0.014,-3.65,-0.5,0.34,0.0,0.0019,0.0032,-0.0016,0.669,0.433,,1.281,,,,,
1.861,,-1.0814,-3.1957,0.013,-3.63,-0.51,0.29,0.0,0.0033,0.0026,-0.0015,0.667,0.435,,1.281,,,,,
1.91,,-1.0821,-3.1968,0.012,-3.62,-0.46,0.33,0.0,0.0043,0.0026,-0.0038,0.667,0.435,,1.282,,,,,
1.973,,-1.0821,-3.1965,0.011,-3.6,-0.48,0.33,0.0,0.0031,-0.0021,-0.0111,0.666,0.434,,1.282,,,,,
2.019,,-1.081,-3.1956,0.015,-3.58,-0.53,0.28,0.0,0.0088,0.0008,-0.0126,0.666,0.434,,1.284,,,,,
2.072,,-1.082,-3.1955,0.014,-3.56,-0.52,0.33,0.0,0.004,0.0039,-0.0054,0.669,0.439,,1.284,,,,,
2.11,,-1.0834,-3.1976,0.012,-3.55,-0.43,0.39,0.0,0.0026,0.0045,-0.0037,0.669,0.439,,1.284,,,,,
2.16,,-1.0822,-3.1955,0.012,-3.53,-0.53,0.34,0.0,0.0062,0.0018,-0.0073,0.671,0.433,,1.284,,,,,
2.21,,-0.0,-0.0001,0.013,0.0,-0.0,0.0,0.0,0.0007,-0.0051,-0.0007,0.671,0.433,,1.285,,,,,
2.272,,0.0002,-0.0003,0.015,0.0,0.01,-0.01,0.0,0.0089,-0.0084,-0.0031,0.668,0.441,,1.285,,,,,
2.329,,0.0002,-0.0005,0.01,0.0,-0.09,0.07,0.0,0.0026,-0.0047,-0.0033,0.668,0.441,,1.287,,,,,
2.363,,0.0003,-0.0007,0.013,0.0,-0.14,0.11,0.0,0.0056,-0.0036,-0.0107,0.667,0.429,,1.287,,,,,
2.41,,-0.0001,-0.0005,0.013,0.0,-0.27,0.25,0.0,0.0018,-0.0027,-0.0097,0.667,0.429,,1.299,,,,,
2.46,,0.0006,-0.001,0.013,-0.0,-0.25,0.16,0.0,0.0078,-0.0011,-0.0083,0.667,0.439,,1.299,,,,,
2.532,,0.0004,-0.0007,0.014,-0.0,-0.33,0.25,0.0,0.0142,-0.0044,-0.0079,0.667,0.439,,1.29,,,,,
2.577,,0.0001,-0.0001,0.015,-0.0,-0.43,0.32,0.0,0.0033,-0.0035,-0.0042,0.67,0.431,,1.29,,,,,
2.612,,0.0008,0.0002,0.013,-0.0,-0.47,0.27,0.0,0.0052,-0.0054,-0.0011,0.67,0.431,,1.29,,,,,
2.659,,0.0006,-0.0001,0.011,-0.0,-0.44,0.31,0.0,0.0041,0.001,-0.0043,0.666,0.438,,1.29,,,,,
2.71,,-0.0004,-0.0001,0.012,-0.0,-0.45,0.39,0.0,0.0001,0.0017,-0.011,0.666,0.438,,1.292,,,,,
2.76,,0.0008,-0.0,0.012,-0.0,-0.47,0.3,0.0,0.0049,0.0022,-0.0125,0.665,0.434,,1.292,,,,,
2.827,,0.0005,-0.0,0.013,-0.01,-0.47,0.33,0.0,0.0045,0.0028,-0.0129,0.665,0.434,,1.294,,,,,
