time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.284,,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,0.423,,1.32,,,,,
0.319,,-0.0001,0.0002,0.019,-0.02,-0.8,0.13,0.0,0.0034,0.0041,0.0009,0.678,0.425,,1.326,,,,,
0.371,,0.0009,-0.0012,0.02,-0.02,-0.74,0.1,0.0,0.0081,-0.0031,0.0035,0.678,0.425,,1.326,,,,,
0.423,,-0.001,-0.0012,0.019,-0.02,-0.79,0.14,0.0,0.0029,0.0035,0.0065,0.679,0.422,2.457,1.323,,,,,
0.469,,-0.0003,-0.0,0.018,-0.02,-0.8,0.15,0.0,0.0016,0.0043,0.0052,0.679,0.422,2.457,1.323,,,,,
0.525,,0.0007,0.0008,0.018,-0.02,-0.83,0.11,0.0,0.0068,0.0089,0.0026,0.674,0.421,,1.319,,,,,
0.576,,-0.0,0.0005,0.02,-0.02,-0.82,0.15,0.0,0.0023,0.0068,-0.0,0.674,0.421,,1.319,,,,,
0.621,,-0.001,0.001,0.017,-0.02,-0.84,0.18,0.0,-0.0025,0.0096,0.0026,0.677,0.423,,1.323,,,,,
0.669,,-0.0,-0.0002,0.017,-0.02,-0.78,0.14,0.0,0.002,0.0036,-0.0019,0.677,0.423,,1.323,,,,,
0.727,,-0.001,0.0011,0.018,-0.02,-0.84,0.18,0.0,0.0021,0.0053,-0.0043,0.677,0.424,2.45,1.324,,,,,
0.771,,0.0,0.0001,0.016,-0.02,-0.79,0.14,0.0,0.0019,0.0045,-0.0034,0.677,0.424,2.45,1.324,,,,,
0.824,,0.0009,-0.001,0.016,-0.02,-0.74,0.1,0.0,0.0065,-0.0017,-0.0067,0.678,0.422,,1.324,,,,,
0.868,,-0.0009,0.001,0.019,-0.02,-0.83,0.18,0.0,-0.0032,0.0089,-0.0079,0.678,0.422,,1.324,,,,,
0.935,,0.0009,0.001,0.017,-0.02,-0.82,0.1,0.0,0.0069,0.0087,-0.002,0.678,0.418,,1.319,,,,,
0.98,,-0.0009,-0.0009,0.016,-0.02,-0.73,0.18,0.0,-0.0025,-0.0019,-0.002,0.678,0.418,,1.319,,,,,
1.034,,0.001,-0.0009,0.018,-0.02,-0.73,0.1,0.0,0.0079,-0.0021,-0.0036,0.676,0.42,,1.321,,,,,
1.069,,-0.0001,0.0001,0.017,-0.02,-0.77,0.15,0.0,0.0015,0.0028,0.0005,0.676,0.42,,1.321,,,,,
1.119,,-0.0009,0.0015,0.017,-0.02,-0.83,0.18,0.0,-0.0026,0.0099,0.0004,0.676,0.421,,1.317,,,,,
1.169,,0.0002,0.0002,0.017,-0.02,-0.77,0.14,0.0,0.0036,0.0033,0.0006,0.676,0.421,,1.317,,,,,
1.223,,-0.0009,0.0014,0.019,-0.02,-0.81,0.18,0.0,-0.0017,0.0086,0.0003,0.678,0.423,,1.317,,,,,
1.281,,0.0001,0.0004,0.017,-0.02,-0.77,0.13,0.0,0.0036,0.0037,0.0042,0.678,0.423,,1.317,,,,,
1.32,,0.0012,0.0015,0.018,-0.02,-0.81,0.08,0.0,0.0099,0.0087,0.0017,0.68,0.422,,1.316,,,,,
1.37,,0.0002,0.0008,0.018,-0.02,-0.77,0.13,0.0,0.0037,0.0041,0.0024,0.68,0.422,,1.316,,,,,
1.42,,0.0011,0.0003,0.017,-0.02,-0.76,0.1,0.0,0.0085,0.0013,0.0024,0.679,0.42,,1.32,,,,,
1.472,,0.0012,-0.0004,0.018,-0.02,-0.73,0.1,0.0,0.0078,-0.0022,0.0,0.679,0.42,,1.32,,,,,
1.52,,0.0002,0.0004,0.017,-0.01,-0.76,0.14,0.0,0.0021,0.0013,0.0009,0.679,0.42,,1.317,,,,,
1.579,,0.0004,0.0006,0.02,-0.01,-0.78,0.13,0.0,0.0034,0.0031,-0.0013,0.679,0.42,,1.317,,,,,
1.619,,0.0012,0.0009,0.02,-0.01,-0.78,0.1,0.0,0.0071,0.0037,0.0039,0.679,0.42,,1.315,,,,,
1.668,,0.0005,0.0012,0.021,-0.01,-0.79,0.13,0.0,0.0033,0.0053,0.0067,0.679,0.42,,1.315,,,,,
