time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
2.485,,0.0033,-0.0015,0.015,1.35,-1.44,0.25,0.0,0.0047,-0.0029,-0.0017,0.679,0.337,,0.229,,,
2.535,,0.0034,-0.0018,0.015,1.35,-1.43,0.25,0.0,0.0044,-0.0038,-0.0037,0.679,0.337,,0.227,,,
2.6,,0.0,-0.0,0.013,0.0,0.01,-0.01,0.0,0.0058,-0.0062,0.0,0.68,0.34,,0.227,,,
2.643,,0.0004,-0.0005,0.017,0.01,-0.0,-0.06,0.0,0.009,-0.0158,-0.0007,0.68,0.34,2.572,0.23,,,
2.689,,0.0007,-0.0009,0.015,0.02,-0.29,-0.02,0.0,0.0095,-0.0193,0.0016,0.681,0.339,2.572,0.23,,,
2.736,,0.0009,-0.0011,0.014,0.02,-0.56,0.04,0.0,0.0089,-0.0191,0.001,0.681,0.339,,0.226,,,
2.785,,0.0,-0.0016,0.017,0.03,-0.72,0.35,0.0,-0.0024,-0.0211,-0.0014,0.682,0.338,,0.226,,,
2.835,,0.001,-0.0011,0.014,0.04,-1.04,0.17,0.0,0.0061,-0.0131,0.0036,0.682,0.338,,0.225,,,
2.913,,0.001,-0.0012,0.013,0.05,-1.12,0.2,0.0,0.0053,-0.0128,-0.0016,0.68,0.34,,0.225,,,
2.955,,0.0011,-0.001,0.015,0.06,-1.25,0.22,0.0,0.0048,-0.0098,-0.0061,0.68,0.34,,0.229,,,
2.985,,0.0004,-0.0012,0.016,0.07,-1.28,0.3,0.0,-0.0003,-0.0102,-0.0031,0.678,0.339,,0.229,,,
3.035,,0.0011,-0.0014,0.013,0.08,-1.3,0.24,0.0,0.0049,-0.011,0.0013,0.678,0.339,,0.228,,,
3.084,,0.0003,-0.0003,0.015,0.09,-1.44,0.31,0.0,0.0004,-0.003,-0.0029,0.678,0.338,,0.228,,,
3.142,,-0.0002,-0.0017,0.014,0.1,-1.34,0.35,0.0,-0.0033,-0.0111,-0.0015,0.678,0.338,,0.228,,,
3.2,,0.0001,-0.0012,0.016,0.1,-1.4,0.32,0.0,-0.0013,-0.0071,-0.0025,0.679,0.339,,0.228,,,
3.238,,0.0011,-0.0012,0.016,0.11,-1.42,0.26,0.0,0.0043,-0.0067,0.0012,0.679,0.339,,0.23,,,
3.284,,-0.0007,-0.0001,0.017,0.12,-1.49,0.37,0.0,-0.0055,0.0,0.0036,0.678,0.34,,0.23,,,
3.335,,0.001,-0.001,0.014,0.12,-1.43,0.26,0.0,0.004,-0.0053,0.007,0.678,0.34,,0.232,,,
3.386,,0.0003,-0.0011,0.016,0.13,-1.44,0.3,0.0,-0.0003,-0.0056,0.0015,0.678,0.342,,0.232,,,
3.461,,0.001,-0.0013,0.015,0.13,-1.43,0.27,0.0,0.0033,-0.0067,0.0022,0.678,0.342,,0.23,,,
3.494,,-0.0009,-0.0013,0.014,0.14,-1.43,0.36,0.0,-0.007,-0.0068,0.0002,0.677,0.338,,0.23,,,
3.535,,0.001,-0.0013,0.017,0.15,-1.43,0.26,0.0,0.0035,-0.0061,-0.0021,0.677,0.338,,0.234,,,
3.584,,0.001,-0.001,0.012,0.16,-1.45,0.27,0.0,0.0034,-0.0045,0.0026,0.68,0.338,,0.234,,,
3.635,,0.0003,-0.0011,0.017,0.16,-1.44,0.29,0.0,-0.0007,-0.0047,-0.0058,0.68,0.338,,0.236,,,
3.695,,0.0011,-0.0012,0.015,0.17,-1.44,0.26,0.0,0.0032,-0.0054,0.0008,0.679,0.337,,0.236,,,
3.747,,0.0001,-0.0012,0.016,0.17,-1.44,0.29,0.0,-0.0016,-0.0049,-0.0,0.679,0.337,,0.232,,,
3.787,,0.0001,-0.0007,0.015,0.18,-1.46,0.29,0.0,0.0032,-0.0019,0.0022,0.681,0.336,,0.232,,,
3.835,,0.0006,-0.0,0.015,0.19,-1.48,0.27,0.0,-0.0064,-0.0037,0.0002,0.681,0.336,,0.228,,,
3.884,,0.0011,-0.0007,0.014,0.2,-1.46,0.25,0.0,0.0027,-0.006,-0.0012,0.679,0.335,,0.228,,,
3.935,,0.0008,-0.0,0.015,0.2,-1.49,0.27,0.0,0.0023,-0.0066,-0.0039,0.679,0.335,,0.232,,,
4.007,,0.0011,-0.0011,0.016,0.21,-1.45,0.26,0.0,0.0018,-0.003,-0.0028,0.677,0.337,,0.232,,,
4.038,,0.0003,-0.0012,0.014,0.21,-1.44,0.28,0.0,-0.0018,-0.0049,-0.0002,0.677,0.337,,0.232,,,
4.085,,0.0011,-0.0013,0.017,0.22,-1.44,0.24,0.0,-0.0022,-0.0053,-0.003,0.68,0.34,,0.232,,,
4.135,,0.0001,-0.001,0.017,0.22,-1.45,0.28,0.0,0.0023,-0.0062,0.0014,0.68,0.34,,0.233,,,
4.184,,0.0001,-0.0012,0.015,0.23,-1.45,0.27,0.0,0.0027,-0.0057,0.0047,0.68,0.337,,0.233,,,
4.247,,0.0011,-0.0021,0.016,0.24,-1.41,0.23,0.0,0.0002,-0.0092,0.0013,0.68,0.337,,0.234,,,
4.307,,0.0004,-0.0009,0.014,0.25,-1.46,0.26,0.0,-0.0051,-0.0028,0.0009,0.679,0.34,,0.234,,,
4.34,,0.0011,-0.0005,0.016,0.25,-1.48,0.22,0.0,-0.0002,-0.0001,-0.0035,0.679,0.34,,0.233,,,
4.384,,0.0011,-0.0012,0.014,0.26,-1.45,0.22,0.0,0.0033,-0.0036,-0.0012,0.681,0.339,,0.233,,,
4.435,,0.0011,-0.0009,0.018,0.27,-1.45,0.23,0.0,0.0029,-0.0039,-0.0046,0.681,0.339,,0.23,,,
4.484,,0.0002,-0.0009,0.013,0.27,-1.45,0.27,0.0,-0.0016,-0.0036,0.0026,0.679,0.341,,0.23,,,
4.555,,0.0011,-0.0009,0.014,0.28,-1.45,0.23,0.0,-0.0012,-0.0047,-0.0042,0.679,0.341,,0.233,,,
4.591,,-0.0,-0.0005,0.013,0.29,-1.47,0.27,0.0,-0.0018,-0.0018,-0.0055,0.683,0.336,,0.233,,,
4.634,,0.001,-0.0011,0.015,0.3,-1.44,0.23,0.0,0.0043,-0.0051,-0.0082,0.683,0.336,,0.225,,,
4.685,,0.0004,-0.0011,0.014,0.3,-1.44,0.25,0.0,0.0009,-0.0048,-0.0046,0.68,0.342,,0.225,,,
4.735,,0.001,-0.0013,0.014,0.31,-1.44,0.23,0.0,0.0037,-0.0067,-0.0046,0.68,0.342,,0.23,,,
4.795,,0.001,-0.0011,0.015,0.32,-1.44,0.23,0.0,0.0033,-0.0054,-0.0032,0.684,0.341,,0.23,,,
4.851,,0.0002,-0.0009,0.017,0.32,-1.46,0.27,0.0,-0.0014,-0.004,-0.0005,0.684,0.341,,0.231,,,
4.89,,0.001,-0.0009,0.014,0.33,-1.45,0.23,0.0,0.0036,-0.004,0.0057,0.68,0.336,,0.231,,,
4.935,,0.0011,-0.0009,0.016,0.33,-1.45,0.23,0.0,0.0036,-0.0039,0.002,0.68,0.336,,0.234,,,
4.984,,0.0011,-0.0012,0.013,0.34,-1.44,0.23,0.0,0.0037,-0.0052,0.0043,0.679,0.335,,0.234,,,
5.034,,0.0004,-0.0008,0.016,0.35,-1.46,0.25,0.0,-0.0002,-0.0029,-0.0021,0.679,0.335,,0.231,,,
5.11,,0.0004,-0.0008,0.014,0.35,-1.46,0.26,0.0,-0.0,-0.0031,0.0019,0.678,0.34,,0.231,,,
5.147,,0.0002,-0.0008,0.014,0.35,-1.45,0.27,0.0,-0.0009,-0.0032,-0.0015,0.678,0.34,,0.235,,,
5.183,,0.0004,-0.0008,0.015,0.36,-1.45,0.26,0.0,0.0001,-0.0036,-0.0033,0.681,0.335,,0.235,,,
5.234,,-0.0006,-0.0011,0.015,0.37,-1.44,0.3,0.0,-0.0059,-0.0049,-0.0013,0.681,0.335,,0.23,,,
5.284,,0.0004,-0.001,0.015,0.37,-1.45,0.26,0.0,0.0001,-0.0046,0.0005,0.679,0.338,,0.23,,,
5.345,,0.0004,-0.0008,0.014,0.38,-1.45,0.26,0.0,0.0003,-0.0033,0.0011,0.679,0.338,,0.227,,,
5.401,,0.0004,-0.0007,0.016,0.38,-1.46,0.25,0.0,0.0,-0.0028,-0.0014,0.682,0.339,,0.227,,,
5.439,,0.0004,-0.0016,0.013,0.39,-1.42,0.25,0.0,0.0003,-0.0073,0.0015,0.682,0.339,,0.234,,,
5.485,,0.001,-0.0009,0.014,0.4,-1.45,0.22,0.0,0.0043,-0.0033,-0.0044,0.68,0.338,,0.234,,,
5.534,,0.0011,-0.0008,0.017,0.4,-1.45,0.22,0.0,0.0044,-0.0025,-0.0048,0.68,0.338,,0.233,,,
5.584,,0.0007,-0.0,0.013,0.42,-1.49,0.25,0.0,0.0016,0.0011,0.0026,0.674,0.337,,0.233,,,
5.66,,0.0004,-0.0006,0.015,0.42,-1.46,0.26,0.0,0.0007,-0.0016,-0.0027,0.674,0.337,,0.225,,,
5.697,,0.0002,-0.001,0.016,0.43,-1.44,0.27,0.0,-0.0011,-0.0042,-0.0015,0.679,0.339,,0.225,,,
5.734,,0.0012,-0.0,0.015,0.43,-1.48,0.23,0.0,0.0042,0.0012,0.001,0.679,0.339,,0.229,,,
5.784,,0.0002,-0.0011,0.016,0.44,-1.43,0.28,0.0,-0.0015,-0.0045,0.001,0.679,0.34,,0.229,,,
5.834,,0.0005,-0.0011,0.015,0.45,-1.44,0.26,0.0,0.0005,-0.0043,0.0029,0.679,0.34,,0.23,,,
5.896,,-0.0008,-0.0013,0.013,0.46,-1.43,0.31,0.0,-0.0058,-0.0054,0.0012,0.675,0.339,,0.23,,,
5.941,,0.0012,-0.0008,0.018,0.46,-1.45,0.22,0.0,0.0045,-0.0026,-0.0043,0.675,0.339,,0.231,,,
5.985,,0.0005,-0.0008,0.015,0.46,-1.45,0.25,0.0,0.0005,-0.0028,0.0039,0.679,0.338,,0.231,,,
6.034,,0.0005,-0.0001,0.017,0.47,-1.49,0.25,0.0,0.001,0.0012,0.0008,0.679,0.338,2.519,0.229,,,
6.084,,0.0011,-0.0007,0.014,0.48,-1.45,0.22,0.0,0.0054,-0.0022,0.0036,0.679,0.337,2.519,0.229,,,
6.134,,0.0011,-0.0001,0.015,0.48,-1.48,0.23,0.0,0.0055,0.0022,-0.0022,0.679,0.337,,0.227,,,
6.218,,0.0011,-0.0008,0.016,0.49,-1.44,0.23,0.0,0.0066,-0.0013,-0.003,0.679,0.336,,0.227,,,
6.255,,0.0003,-0.0012,0.013,0.49,-1.42,0.28,0.0,0.0023,-0.0033,-0.0018,0.679,0.336,,0.23,,,
6.283,,0.0011,-0.0006,0.015,0.5,-1.45,0.26,0.0,0.0078,0.0005,-0.008,0.682,0.34,,0.23,,,
6.334,,0.0011,-0.0006,0.014,0.5,-1.44,0.26,-0.0,0.0074,0.0002,-0.0069,0.682,0.34,,0.234,,,
6.384,,0.0003,-0.0009,0.016,0.52,-1.47,0.3,-0.0,0.0009,0.005,-0.0068,0.679,0.336,,0.234,,,
6.448,,0.0,-0.0008,0.016,0.51,-1.5,0.4,-0.0,-0.0031,0.0149,-0.0045,0.679,0.336,2.464,0.233,,,
6.491,,0.0001,0.0019,0.012,0.46,-1.25,0.47,-0.0,-0.0051,0.0368,0.0025,0.682,0.337,2.464,0.233,,,
6.539,,-0.0025,0.0078,0.013,0.22,-1.15,0.55,-0.0,-0.0224,0.0676,-0.0037,0.682,0.337,,0.221,,,
6.584,,-0.0064,0.0179,0.002,0.14,-0.51,0.81,-0.0,-0.0436,0.1087,0.022,0.679,0.349,,0.221,,,
6.634,,-0.0123,0.0252,0.0,0.03,0.57,0.98,-0.0,-0.0684,0.1201,0.0161,0.679,0.349,,0.197,,,
6.684,,-0.0164,0.0256,0.0,0.0,1.4,-0.3,-0.0,-0.0725,0.0807,0.0577,0.679,0.422,,0.197,,,
6.76,,-0.0136,0.022,0.001,0.06,2.02,-1.13,-0.0,-0.0341,0.0298,0.072,0.679,0.422,,0.236,,,
6.801,,-0.0146,0.0144,0.015,0.05,2.25,-1.0,-0.0,-0.0223,-0.0333,0.094,0.677,0.429,,0.236,,,
6.838,,-0.016,0.0052,0.027,-0.02,1.77,-1.0,-0.0,-0.0161,-0.0864,0.1346,0.677,0.429,,1.366,,,
6.884,,-0.0144,0.0024,0.041,-0.19,0.55,-1.1,-0.0,0.0053,-0.0877,0.1756,0.674,0.432,,1.366,,,
6.934,,-0.0158,-0.0047,0.057,-0.34,0.05,-0.77,-0.0,0.0044,-0.1054,0.2008,0.674,0.432,2.454,1.384,,,
7.003,,-0.0133,-0.0112,0.074,-0.55,-0.25,-0.57,-0.0,0.0211,-0.1106,0.2211,0.665,0.457,2.454,1.384,,,
7.05,,-0.011,-0.017,0.088,-0.75,-0.71,-0.47,-0.0,0.0312,-0.1073,0.247,0.665,0.457,,1.386,,,
7.088,,-0.0074,-0.021,0.098,-0.94,-0.94,-0.09,-0.0,0.044,-0.0934,0.2439,0.659,,,1.386,,,
7.133,,-0.0042,-0.0255,0.109,-1.08,-1.25,0.31,-0.0,0.0484,-0.0837,0.2426,0.659,,,1.387,,,
7.184,,-0.0005,-0.0297,0.12,-1.28,-1.26,0.49,-0.0,0.0523,-0.0748,0.2355,0.65,,,1.387,,,
7.233,,0.0024,-0.0319,0.135,-1.42,-1.54,0.8,-0.0,0.0496,-0.0571,0.2436,0.65,,,1.379,,,
7.284,,0.005,-0.0338,0.14,-1.55,-1.4,0.95,-0.0,0.044,-0.0411,0.2474,0.645,,,1.379,,,
7.345,,0.0078,-0.0354,0.144,-1.65,-1.24,1.02,-0.0,0.0399,-0.0287,0.2381,0.645,,2.463,1.373,,,
7.401,,0.0088,-0.0354,0.158,-1.61,-1.02,1.01,-0.0,0.0282,-0.0134,0.2161,0.644,,2.463,1.373,,,
7.434,,0.0113,-0.0343,0.168,-1.55,-0.82,0.82,-0.0,0.0259,0.002,0.2367,0.644,,,1.379,,,
7.483,,0.0118,-0.0317,0.181,-1.41,-0.55,0.63,-0.0,0.0172,0.0174,0.2187,0.646,,,1.379,,,
7.557,,0.0119,-0.0296,0.187,-1.24,-0.25,0.48,-0.0,0.0094,0.0257,0.2247,0.646,,,1.375,,,
7.609,,0.0125,-0.0281,0.205,-1.08,0.02,0.36,-0.0,0.0064,0.0278,0.2035,0.645,,,1.375,,,
7.647,,0.0119,-0.0269,0.214,-0.92,0.19,0.24,-0.0,0.0008,0.0262,0.2225,0.645,,2.371,1.386,,,
7.683,,0.0102,-0.0272,0.224,-0.8,0.5,0.27,-0.0,-0.007,0.0186,0.2039,0.646,,2.371,1.386,,,
7.734,,0.008,-0.0298,0.237,-0.65,0.58,0.17,-0.0,-0.0146,0.0028,0.1986,0.646,,2.382,1.386,,,
7.783,,0.0062,-0.0293,0.245,-0.52,0.5,-0.02,-0.0,-0.0189,-0.0002,0.1926,0.649,,2.382,1.386,,,
7.834,,0.0056,-0.0295,0.257,-0.35,0.35,-0.06,-0.0,-0.0173,-0.0041,0.1816,0.649,,,1.392,,,
7.904,,0.0134,-0.0144,0.267,-0.22,-0.03,-0.4,-0.0,0.0089,0.0383,0.1735,0.653,,,1.392,,,
7.934,,0.0139,-0.0137,0.265,-0.06,0.22,-0.17,-0.0,0.0115,0.0345,0.1663,0.653,,2.378,1.386,,,
7.984,,0.0138,-0.0126,0.274,0.08,0.45,-0.02,-0.0,0.0105,0.0299,0.127,0.655,,2.378,1.386,,,
8.034,,0.0248,0.0046,0.284,0.11,0.31,-0.15,-0.0,0.0384,0.0677,0.1383,0.655,,2.375,1.388,,,
8.109,,0.0266,0.0063,0.293,0.15,0.67,0.15,-0.0,0.0383,0.0596,0.1326,0.655,,2.375,1.388,,,
8.174,,0.0283,0.0086,0.295,0.13,0.96,0.36,-0.0,0.0359,0.0519,0.1245,0.655,,2.374,1.386,,,
8.209,,0.0281,0.0044,0.305,0.12,1.04,0.53,-0.0,0.0278,0.0278,0.1026,0.653,,2.374,1.386,,,
8.233,,0.035,0.0102,0.308,0.09,0.81,0.51,-0.0,0.036,0.0304,0.1081,0.653,,2.372,1.384,,,
8.284,,0.0337,0.0071,0.313,0.08,0.65,0.52,-0.0,0.0253,0.0141,0.0897,0.651,,2.372,1.384,,,
8.333,,0.0319,0.0015,0.321,0.06,0.5,0.52,-0.0,0.0144,-0.0045,0.0845,0.651,,2.363,1.381,,,
8.388,,0.0294,-0.0029,0.321,0.04,0.18,0.46,-0.0,0.0034,-0.0165,0.083,0.657,,2.363,1.381,,,
8.439,,0.0303,-0.0066,0.325,0.02,-0.04,0.31,-0.0,0.0019,-0.023,0.0663,0.657,,2.384,1.375,,,
8.506,,0.0267,-0.0123,0.328,-0.01,-0.35,0.16,-0.0,-0.0079,-0.0312,0.0606,0.658,,2.384,1.375,,,
8.535,,0.0231,-0.0183,0.334,-0.06,-0.48,0.17,-0.0,-0.0156,-0.0371,0.056,0.658,,2.373,1.37,,,
8.583,,0.021,-0.0226,0.339,-0.12,-0.66,0.02,-0.0,-0.0192,-0.0375,0.0546,0.656,,2.373,1.37,,,
8.683,,0.0195,-0.0265,0.338,-0.17,-0.8,-0.06,-0.0,-0.0201,-0.0358,0.0513,0.656,,2.396,1.364,,,
8.694,,0.0168,-0.0302,0.339,-0.19,-0.88,-0.16,-0.0,-0.0223,-0.0328,0.035,0.66,,2.396,1.364,,,
8.761,ROTATION_SCAN,0.0153,-0.0309,0.345,-0.23,-0.89,-0.19,-0.0,-0.0216,-0.0237,0.0324,0.66,,2.402,1.37,,,
8.812,ROTATION_SCAN,0.0136,-0.0317,0.343,-0.31,-0.82,-0.16,-0.0,-0.0213,-0.0159,0.038,0.66,,2.402,1.37,,,
8.851,ROTATION_SCAN,0.0135,-0.0311,0.346,-0.37,-0.67,-0.14,15.0,-0.0186,-0.0074,0.023,0.66,,2.402,1.363,,,
8.883,ROTATION_SCAN,0.0148,-0.0256,0.348,-0.34,-0.53,-0.1,15.0,-0.0152,0.0057,0.024,0.657,,2.402,1.363,,,
8.934,ROTATION_SCAN,0.0138,-0.0247,0.348,-0.21,-0.31,-0.08,15.0,-0.0127,0.0159,0.0214,0.657,,2.386,1.368,,,
9.015,ROTATION_SCAN,0.0133,-0.0225,0.347,0.04,-0.1,-0.09,15.0,-0.0119,0.0177,0.013,0.658,,2.386,1.368,,,
9.034,ROTATION_SCAN,0.0144,-0.0115,0.347,0.45,0.17,-0.1,15.0,-0.0081,0.0357,0.0102,0.658,,2.393,1.363,,,
9.095,ROTATION_SCAN,0.0132,-0.0074,0.347,0.93,0.39,-0.13,15.0,-0.0083,0.0377,0.0068,0.664,,2.393,1.363,,,
9.142,ROTATION_SCAN,0.0153,-0.0033,0.351,1.49,0.71,-0.2,15.0,-0.0051,0.0348,0.0035,0.664,,2.381,1.374,,,
9.208,ROTATION_SCAN,0.0131,-0.0037,0.351,2.06,0.95,-0.23,15.0,-0.0047,0.0265,0.0122,0.663,1.998,2.381,1.374,,,
9.237,ROTATION_SCAN,0.0136,0.0,0.349,2.65,1.25,-0.08,15.0,0.0011,0.0212,0.0046,0.663,1.998,2.37,1.371,,,
9.284,ROTATION_SCAN,0.0158,0.0002,0.348,3.23,1.4,-0.07,15.0,0.0036,0.01,-0.004,0.675,,2.37,1.371,,,
9.336,ROTATION_SCAN,0.0179,0.0012,0.348,3.87,1.43,-0.02,15.0,0.0081,-0.0009,-0.0036,0.675,,2.391,1.372,,,
9.394,ROTATION_SCAN,0.0189,-0.0045,0.351,4.55,1.49,0.03,15.0,0.0097,-0.0223,-0.0034,0.677,,2.391,1.372,,,
9.434,ROTATION_SCAN,0.0203,-0.0092,0.349,5.33,1.47,0.02,15.0,0.0122,-0.0404,0.0002,0.677,,2.381,1.376,,,
9.483,ROTATION_SCAN,0.0191,-0.0228,0.348,6.16,1.17,0.13,15.0,0.0102,-0.0706,-0.0064,0.681,,2.381,1.376,,,
9.534,ROTATION_SCAN,0.0182,-0.0231,0.348,7.0,0.66,0.05,15.0,0.0078,-0.0734,-0.0073,0.681,,2.4,1.377,,,
9.596,ROTATION_SCAN,0.0213,-0.0284,0.35,7.82,0.05,-0.09,15.0,0.0128,-0.0794,-0.0052,0.69,1.943,2.4,1.377,,,
9.653,ROTATION_SCAN,0.0235,-0.0329,0.348,8.65,-0.38,-0.08,15.0,0.016,-0.0791,-0.0058,0.69,1.943,2.413,1.374,,,
9.695,ROTATION_SCAN,0.0239,-0.0364,0.349,9.48,-0.79,-0.13,15.0,0.0154,-0.0737,-0.0088,0.706,,2.413,1.374,,,
9.748,ROTATION_SCAN,0.0271,-0.0388,0.344,10.33,-1.07,-0.04,15.0,0.0188,-0.064,-0.0075,0.706,,2.439,1.377,,,
9.783,ROTATION_SCAN,0.0316,-0.0387,0.344,11.17,-1.15,0.04,15.0,0.0233,-0.0493,-0.0188,0.734,,2.439,1.377,,,
