time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.246,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671,0.424,,1.256,,,,,
0.251,,2.072,-3.3712,0.014,-25.18,-0.37,0.44,0.0,-0.0001,0.0009,0.0031,0.671,0.425,,1.258,,,,,
0.257,,2.0726,-3.3708,0.013,-25.05,-0.39,0.42,0.0,0.0029,0.0022,0.0036,0.671,0.425,,1.258,,,,,
0.261,,2.0726,-3.3715,0.013,-24.92,-0.36,0.41,0.0,0.0025,-0.001,0.0042,0.672,0.423,,1.257,,,,,
0.33,,2.0728,-3.371,0.012,-24.79,-0.39,0.41,0.0,0.0041,0.0017,-0.0006,0.672,0.423,,1.257,,,,,
0.347,,2.0725,-3.3708,0.012,-24.66,-0.39,0.42,0.0,0.001,0.0022,-0.0003,0.667,0.423,,1.258,,,,,
0.383,,2.0727,-3.3706,0.013,-24.54,-0.4,0.41,0.0,0.0028,0.0027,0.0004,0.667,0.423,,1.258,,,,,
0.433,,2.072,-3.3722,0.013,-24.41,-0.32,0.41,0.0,-0.0019,-0.0071,0.0037,0.674,0.419,,1.255,,,,,
0.482,,2.0716,-3.3721,0.012,-24.28,-0.33,0.43,0.0,-0.0039,-0.0055,0.0006,0.674,0.419,,1.255,,,,,
0.532,,2.073,-3.3707,0.012,-24.15,-0.42,0.4,0.0,0.0038,0.0023,0.0016,0.665,0.422,,1.252,,,,,
0.581,,2.0733,-3.3711,0.012,-24.03,-0.41,0.38,0.0,0.005,0.0009,0.0026,0.665,0.422,,1.252,,,,,
0.631,,2.0722,-3.3714,0.012,-23.9,-0.38,0.42,0.0,-0.0008,-0.0009,0.0027,0.668,0.425,,1.249,,,,,
0.684,,2.073,-3.3717,0.015,-23.78,-0.38,0.39,0.0,0.0037,-0.0029,0.0051,0.668,0.425,,1.249,,,,,
0.734,,2.0722,-3.3713,0.015,-23.66,-0.39,0.43,0.0,-0.0006,-0.001,0.0109,0.67,0.425,,1.254,,,,,
0.791,,2.072,-3.3716,0.013,-23.54,-0.38,0.42,0.0,-0.0008,-0.0021,0.0086,0.67,0.425,,1.254,,,,,
0.831,,2.0727,-3.3713,0.013,-23.42,-0.4,0.4,0.0,0.0023,-0.0011,0.0069,0.671,0.424,,1.257,,,,,
0.888,,2.0716,-3.3721,0.013,-23.3,-0.35,0.43,0.0,-0.0022,-0.0047,0.0046,0.671,0.424,,1.257,,,,,
0.945,,2.072,-3.3712,0.013,-23.18,-0.4,0.43,0.0,-0.0005,-0.0004,0.0034,0.672,0.425,,1.24,,,,,
0.986,,2.0722,-3.3713,0.013,-23.06,-0.4,0.42,0.0,0.0004,-0.0004,0.0032,0.672,0.425,,1.24,,,,,
1.031,,2.072,-3.3712,0.013,-22.94,-0.4,0.43,0.0,-0.0008,0.0006,0.0032,0.669,0.423,,1.253,,,,,
1.1,,2.0722,-3.3712,0.014,-22.82,-0.4,0.42,0.0,0.0003,0.0003,-0.0016,0.669,0.423,,1.253,,,,,
1.132,,2.0727,-3.3707,0.014,-22.7,-0.43,0.42,0.0,0.0032,0.0032,0.0026,0.669,0.425,,1.262,,,,,
1.19,,2.0726,-3.3714,0.011,-22.59,-0.39,0.41,0.0,0.0024,-0.0008,-0.0017,0.669,0.425,,1.262,,,,,
1.231,,2.0718,-3.3721,0.011,-22.47,-0.36,0.43,0.0,-0.0018,-0.0044,-0.0038,0.669,0.424,,1.251,,,,,
1.281,,2.0719,-3.372,0.014,-22.35,-0.36,0.43,0.0,-0.0015,-0.0039,0.0009,0.669,0.424,,1.251,,,,,
1.363,,2.0726,-3.3714,0.014,-22.23,-0.39,0.41,0.0,0.0025,-0.0003,0.0054,0.669,0.424,,1.254,,,,,
1.42,,2.0719,-3.3713,0.013,-22.12,-0.37,0.44,0.0,-0.0016,-0.0003,0.0034,0.669,0.424,,1.254,,,,,
1.461,,2.0725,-3.3703,0.013,-22.0,-0.42,0.43,0.0,0.0025,0.0042,0.0051,0.671,0.427,,1.255,,,,,
1.49,,2.0722,-3.3712,0.013,-21.89,-0.37,0.43,0.0,-0.0003,-0.0017,0.0032,0.671,0.427,,1.255,,,,,
