time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.244,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.419,2.259,0.23,,,,,
0.247,,-0.0313,0.0149,0.014,0.09,-0.67,0.39,0.0,-0.0034,0.0028,-0.0059,0.675,0.419,2.259,0.228,,,,,
0.25,,-0.0319,0.0141,0.014,0.1,-0.63,0.42,0.0,-0.0067,-0.0013,-0.0037,0.679,0.418,,0.228,,,,,
0.254,,-0.0321,0.0141,0.011,0.1,-0.64,0.43,0.0,-0.0068,-0.0011,-0.004,0.679,0.418,,0.231,,,,,
0.327,,-0.032,0.0149,0.011,0.1,-0.67,0.41,0.0,-0.0052,0.0033,-0.0049,0.678,0.42,,0.231,,,,,
0.338,,-0.0324,0.0149,0.016,0.1,-0.67,0.43,0.0,-0.0071,0.0028,-0.0053,0.678,0.42,,0.227,,,,,
0.388,,-0.0312,0.0152,0.016,0.1,-0.68,0.38,0.0,-0.0003,0.0048,0.0041,0.676,0.421,,0.227,,,,,
0.438,,-0.0313,0.0142,0.012,0.1,-0.63,0.38,0.0,-0.0006,-0.0004,0.0041,0.676,0.421,,0.232,,,,,
0.489,,-0.0313,0.0142,0.012,0.1,-0.63,0.38,0.0,-0.0009,-0.0008,-0.0035,0.677,0.421,,0.232,,,,,
0.539,,-0.0325,0.0156,0.014,0.1,-0.69,0.43,0.0,-0.0069,0.0065,-0.0037,0.677,0.421,,0.227,,,,,
0.588,,-0.0313,0.0152,0.014,0.09,-0.67,0.38,0.0,-0.0005,0.0037,-0.0055,0.681,0.422,,0.227,,,,,
0.65,,-0.0331,0.0143,0.012,0.1,-0.62,0.46,0.0,-0.0101,-0.0018,-0.0058,0.681,0.422,,0.23,,,,,
0.707,,-0.032,0.0153,0.012,0.1,-0.67,0.4,0.0,-0.0026,0.004,-0.004,0.677,0.417,,0.23,,,,,
0.741,,-0.0326,0.0159,0.015,0.1,-0.69,0.42,0.0,-0.0062,0.0069,-0.0041,0.677,0.417,,0.22,,,,,
0.787,,-0.0324,0.0151,0.015,0.1,-0.66,0.41,0.0,-0.0051,0.003,0.0052,0.679,0.42,2.439,0.22,,,,,
0.845,,-0.0315,0.0144,0.011,0.09,-0.62,0.37,0.0,0.0006,-0.0015,0.005,0.679,0.42,2.439,0.227,,,,,
0.891,,-0.0324,0.0156,0.011,0.1,-0.67,0.42,0.0,-0.0048,0.0049,0.0004,0.681,0.421,,0.227,,,,,
0.963,,-0.0325,0.0154,0.013,0.1,-0.66,0.42,0.0,-0.0047,0.0033,0.0011,0.681,0.421,,0.231,,,,,
0.99,,-0.0325,0.016,0.013,0.1,-0.69,0.42,0.0,-0.0046,0.0065,-0.0025,0.679,0.419,,0.231,,,,,
1.039,,-0.0315,0.0155,0.013,0.1,-0.66,0.37,0.0,0.0012,0.0029,-0.0026,0.679,0.419,,0.231,,,,,
1.109,,-0.0328,0.0159,0.013,0.1,-0.68,0.44,0.0,-0.0063,0.0056,-0.0006,0.676,0.418,,0.231,,,,,
1.143,,-0.0317,0.0159,0.013,0.1,-0.68,0.39,0.0,-0.0014,0.0051,-0.0006,0.676,0.418,,0.237,,,,,
1.2,,-0.0322,0.0157,0.013,0.1,-0.67,0.41,0.0,-0.0039,0.0033,0.0025,0.679,0.414,,0.237,,,,,
1.237,,-0.0322,0.0145,0.014,0.1,-0.61,0.41,0.0,-0.0041,-0.0042,0.0023,0.679,0.414,,0.226,,,,,
1.288,,-0.0324,0.0145,0.014,0.1,-0.61,0.41,0.0,-0.0052,-0.004,0.0005,0.679,0.418,,0.226,,,,,
1.372,,-0.0318,0.0154,0.013,0.1,-0.65,0.38,0.0,-0.0016,0.0012,0.0005,0.679,0.418,,0.228,,,,,
1.405,,-0.032,0.0154,0.013,0.1,-0.66,0.39,0.0,-0.0027,0.0014,-0.0021,0.677,0.423,,0.228,,,,,
1.445,,-0.0316,0.0162,0.014,0.1,-0.7,0.38,0.0,-0.0002,0.0054,-0.0025,0.677,0.423,,0.227,,,,,
1.501,,-0.0325,0.0154,0.014,0.1,-0.66,0.41,0.0,-0.0043,0.001,-0.0007,0.675,0.418,,0.227,,,,,
1.538,,-0.0325,0.0154,0.013,0.1,-0.65,0.42,0.0,-0.0043,0.0013,-0.0007,0.675,0.418,,0.23,,,,,
1.589,,-0.0332,0.0163,0.013,0.1,-0.69,0.44,0.0,-0.0072,0.006,-0.0012,0.677,0.418,,0.23,,,,,
1.678,,-0.0334,0.0163,0.013,0.1,-0.69,0.44,0.0,-0.0077,0.0055,-0.0014,0.677,0.418,,0.223,,,,,
1.716,,-0.0324,0.0163,0.013,0.1,-0.68,0.4,0.0,-0.0021,0.0052,-0.0037,0.68,0.418,2.098,0.223,,,,,
1.768,,-0.0318,0.0163,0.016,0.1,-0.67,0.38,0.0,0.0013,0.0055,-0.0035,0.68,0.418,2.098,0.228,,,,,
1.81,,-0.0324,0.0162,0.016,0.1,-0.66,0.41,0.0,-0.0023,0.0042,0.0057,0.676,0.421,,0.228,,,,,
1.837,,-0.0325,0.0158,0.014,0.11,-0.64,0.41,0.0,-0.0022,0.002,0.006,0.676,0.421,,0.232,,,,,
1.889,,-0.0319,0.0147,0.014,0.11,-0.6,0.39,0.0,0.0008,-0.0042,0.0053,0.674,0.422,,0.232,,,,,
1.972,,-0.0331,0.0162,0.015,0.11,-0.66,0.44,0.0,-0.0066,0.0034,0.0051,0.674,0.422,,0.233,,,,,
1.996,,-0.033,0.0158,0.015,0.11,-0.64,0.43,0.0,-0.0058,0.0012,0.0016,0.677,0.422,,0.233,,,,,
2.055,,-0.0326,0.0156,0.015,0.1,-0.63,0.42,0.0,-0.0043,-0.0,0.002,0.677,0.422,,0.232,,,,,
2.09,,-0.0328,0.0158,0.015,0.1,-0.64,0.42,0.0,-0.0052,0.0016,0.0035,0.679,0.421,,0.232,,,,,
2.139,,-0.033,0.0161,0.015,0.1,-0.65,0.43,0.0,-0.0059,0.0026,0.0037,0.679,0.421,,0.229,,,,,
2.188,,-0.0324,0.0156,0.015,0.1,-0.63,0.4,0.0,-0.0019,0.0002,0.0005,0.677,0.419,2.304,0.229,,,,,
2.263,,-0.0332,0.0152,0.013,0.1,-0.6,0.44,0.0,-0.0069,-0.0017,0.0008,0.677,0.419,2.304,0.229,,,,,
2.317,,-0.0326,0.0159,0.013,0.1,-0.63,0.41,0.0,-0.0037,0.0015,-0.0042,0.679,0.416,2.355,0.229,,,,,
2.349,,-0.0329,0.0148,0.015,0.1,-0.58,0.41,0.0,-0.0044,-0.0041,-0.0044,0.679,0.416,2.355,0.228,,,,,
2.398,,-0.0327,0.0164,0.015,0.1,-0.65,0.41,0.0,-0.0036,0.0046,-0.0016,0.676,0.419,,0.228,,,,,
2.441,,-0.0337,0.0164,0.013,0.1,-0.65,0.46,0.0,-0.0089,0.0045,-0.0017,0.676,0.419,,0.23,,,,,
2.487,,-0.0321,0.0148,0.013,0.1,-0.59,0.39,0.0,0.0001,-0.0046,-0.0042,0.677,0.416,,0.23,,,,,
2.559,,-0.0328,0.0167,0.015,0.1,-0.67,0.42,0.0,-0.0038,0.0057,-0.0045,0.677,0.416,,0.229,,,,,
2.589,,-0.0331,0.0168,0.015,0.1,-0.67,0.43,0.0,-0.0048,0.0058,0.0011,0.679,0.418,,0.229,,,,,
2.658,,-0.0321,0.0168,0.015,0.09,-0.67,0.38,0.0,0.0001,0.0055,0.0015,0.679,0.418,,0.227,,,,,
2.689,,-0.0338,0.0165,0.015,0.1,-0.66,0.44,0.0,-0.0088,0.0039,0.0014,0.681,0.417,,0.227,,,,,
2.737,,-0.0321,0.0149,0.013,0.09,-0.59,0.37,0.0,0.0002,-0.0043,0.0019,0.681,0.417,,0.228,,,,,
2.788,,-0.0332,0.016,0.013,0.09,-0.64,0.42,0.0,-0.0052,0.0017,-0.003,0.679,0.421,,0.228,,,,,
2.856,,-0.0342,0.0167,0.014,0.1,-0.66,0.46,0.0,-0.0094,0.0051,-0.0022,0.679,0.421,,0.229,,,,,
2.89,,-0.0331,0.016,0.014,0.09,-0.64,0.41,0.0,-0.0033,0.0016,-0.0003,0.682,0.42,,0.229,,,,,
2.946,,-0.0326,0.016,0.012,0.09,-0.63,0.39,0.0,-0.0012,0.0018,-0.0006,0.682,0.42,,0.225,,,,,
2.99,,-0.0334,0.0168,0.012,0.09,-0.66,0.42,0.0,-0.0056,0.0053,-0.0022,0.679,0.418,,0.225,,,,,
3.037,,-0.0339,0.0158,0.016,0.09,-0.63,0.44,0.0,-0.0082,0.0001,-0.0025,0.679,0.418,,0.228,,,,,
3.088,,-0.0332,0.0161,0.016,0.09,-0.64,0.41,0.0,-0.0035,0.0014,-0.002,0.679,0.419,,0.228,,,,,
