time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.221,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.366,,1.288,,,,,
0.264,,-0.0009,0.0005,0.011,0.05,-0.85,0.56,0.0,-0.0043,0.0022,-0.0025,0.691,0.368,,1.288,,,,,
0.313,,-0.0006,0.0004,0.013,0.05,-0.85,0.55,0.0,-0.0026,0.0013,-0.0031,0.691,0.368,,1.286,,,,,
0.363,,-0.0013,0.0005,0.011,0.05,-0.84,0.58,0.0,-0.0067,0.0008,0.0021,0.689,0.369,,1.286,,,,,
0.413,,-0.001,0.0005,0.011,0.04,-0.85,0.56,0.0,-0.004,0.001,-0.0003,0.689,0.369,,1.289,,,,,
0.463,,-0.001,0.0005,0.011,0.05,-0.85,0.56,0.0,-0.0035,0.0012,-0.0015,0.691,0.364,,1.289,,,,,
0.515,,-0.0015,0.0008,0.01,0.05,-0.86,0.58,0.0,-0.006,0.0031,-0.0024,0.691,0.364,,1.287,,,,,
0.566,,-0.001,0.0005,0.009,0.05,-0.85,0.55,0.0,-0.0028,0.0015,-0.0044,0.692,0.366,,1.287,,,,,
0.614,,-0.0011,0.0002,0.012,0.05,-0.84,0.56,0.0,-0.0032,0.0,-0.0079,0.692,0.366,,1.291,,,,,
0.665,,-0.0018,0.0002,0.011,0.05,-0.84,0.59,0.0,-0.0068,0.0005,-0.0002,0.689,0.369,,1.291,,,,,
0.713,,-0.0008,0.0007,0.01,0.05,-0.86,0.55,0.0,-0.001,0.0026,0.0007,0.689,0.369,,1.29,,,,,
0.783,,-0.0008,0.0007,0.01,0.05,-0.86,0.55,0.0,-0.0009,0.0025,-0.0016,0.689,0.367,,1.29,,,,,
0.814,,-0.0008,0.0007,0.011,0.05,-0.86,0.56,0.0,-0.0015,0.0021,-0.0028,0.689,0.367,,1.294,,,,,
0.88,,-0.0012,0.0007,0.012,0.05,-0.85,0.57,0.0,-0.0028,0.0014,-0.0008,0.693,0.368,,1.294,,,,,
0.929,,-0.0016,0.0007,0.01,0.05,-0.85,0.58,0.0,-0.0046,0.0019,0.0026,0.693,0.368,,1.28,,,,,
0.978,,-0.0008,0.0007,0.012,0.05,-0.85,0.55,0.0,-0.0008,0.0016,0.0001,0.688,0.368,,1.28,,,,,
1.013,,-0.0012,0.0007,0.012,0.05,-0.85,0.56,0.0,-0.0024,0.002,0.0031,0.688,0.368,,1.286,,,,,
1.062,,-0.0012,0.0008,0.01,0.05,-0.85,0.56,0.0,-0.0026,0.0027,0.0045,0.693,0.367,,1.286,,,,,
1.112,,-0.001,0.0009,0.013,0.05,-0.86,0.55,0.0,-0.0016,0.0036,0.0006,0.693,0.367,,1.288,,,,,
1.175,,-0.0014,0.0009,0.011,0.05,-0.85,0.57,0.0,-0.0039,0.0033,0.0045,0.689,0.366,,1.288,,,,,
1.228,,-0.0025,0.0015,0.012,0.05,-0.87,0.6,0.0,-0.0088,0.0055,0.0023,0.689,0.366,,1.284,,,,,
1.264,,-0.0011,0.0011,0.012,0.06,-0.85,0.54,0.0,-0.0027,0.0035,0.0033,0.69,0.37,,1.284,,,,,
1.312,,-0.0011,0.001,0.012,0.06,-0.85,0.55,0.0,-0.0018,0.0023,0.0034,0.69,0.37,,1.292,,,,,
1.362,,-0.0011,0.001,0.013,0.06,-0.85,0.55,0.0,-0.002,0.0021,0.003,0.692,0.365,,1.292,,,,,
1.423,,-0.0015,0.001,0.012,0.06,-0.85,0.57,0.0,-0.0038,0.0018,0.0048,0.692,0.365,,1.284,,,,,
1.473,,-0.0019,0.001,0.012,0.06,-0.85,0.58,0.0,-0.0052,0.0018,0.0032,0.696,0.365,,1.284,,,,,
1.525,,-0.0011,0.001,0.013,0.06,-0.85,0.55,0.0,-0.0017,0.0019,0.0022,0.696,0.365,,1.287,,,,,
1.563,,-0.0011,0.0006,0.011,0.06,-0.84,0.55,0.0,-0.0016,0.0,0.0026,0.688,0.367,,1.287,,,,,
1.612,,-0.0011,0.001,0.01,0.06,-0.85,0.55,0.0,-0.0013,0.0015,-0.0016,0.688,0.367,,1.29,,,,,
1.662,,-0.0014,0.001,0.012,0.06,-0.86,0.56,0.0,-0.0032,0.001,-0.0062,0.688,0.368,,1.29,,,,,
1.715,,-0.0011,0.001,0.01,0.06,-0.86,0.55,0.0,-0.002,0.0013,-0.0044,0.688,0.368,,1.277,,,,,
1.768,,-0.0019,0.001,0.011,0.06,-0.86,0.57,0.0,-0.0053,0.0016,-0.0068,0.691,0.366,,1.277,,,,,
1.812,,-0.0015,0.001,0.011,0.06,-0.85,0.56,0.0,-0.0026,0.0015,-0.0054,0.691,0.366,,1.275,,,,,
1.863,,-0.0019,0.001,0.012,0.07,-0.86,0.57,0.0,-0.0044,0.0013,-0.0041,0.687,0.369,,1.275,,,,,
1.913,,-0.0012,0.0011,0.013,0.07,-0.86,0.55,0.0,-0.0021,0.0018,-0.0013,0.687,0.369,,1.287,,,,,
1.966,,-0.0017,0.0011,0.01,0.07,-0.86,0.57,0.0,-0.0043,0.0023,0.0029,0.691,0.367,,1.287,,,,,
2.016,,-0.0014,0.0012,0.012,0.07,-0.86,0.56,0.0,-0.0026,0.003,-0.0012,0.691,0.367,,1.279,,,,,
2.063,,-0.0018,0.0012,0.012,0.07,-0.86,0.57,0.0,-0.0041,0.0026,0.0008,0.695,0.368,,1.279,,,,,
2.112,,-0.0009,0.0013,0.011,0.06,-0.86,0.54,0.0,-0.0003,0.0029,0.0016,0.695,0.368,,1.289,,,,,
2.162,,-0.0,-0.0,0.011,-0.0,-0.0,0.01,0.0,-0.0037,-0.0008,-0.0,0.694,0.369,,1.289,,,,,
2.228,,-0.0001,-0.0002,0.013,0.0,-0.02,0.01,0.0,0.0006,-0.0067,-0.0001,0.694,0.369,,1.283,,,,,
2.265,,-0.0004,-0.0003,0.013,0.0,-0.16,0.16,0.0,-0.0013,-0.0086,0.001,0.693,0.37,,1.283,,,,,
2.314,,0.0002,-0.0008,0.012,0.0,-0.19,-0.0,0.0,0.0081,-0.0135,0.0017,0.693,0.37,2.511,1.284,,,,,
2.362,,0.0001,-0.001,0.012,0.01,-0.32,0.11,0.0,0.0063,-0.013,0.0001,0.694,0.368,2.511,1.284,,,,,
2.411,,0.0004,-0.0011,0.011,0.01,-0.43,0.12,0.0,0.0094,-0.0115,-0.0009,0.694,0.368,,1.282,,,,,
2.461,,0.0006,-0.0013,0.011,0.01,-0.5,0.16,0.0,0.0104,-0.0115,-0.004,0.693,0.368,,1.282,,,,,
2.528,,0.0005,-0.0011,0.011,0.01,-0.59,0.24,0.0,0.009,-0.0088,-0.0049,0.693,0.368,,1.287,,,,,
2.578,,-0.0008,-0.0005,0.012,0.01,-0.69,0.41,0.0,0.0004,-0.0041,-0.0052,0.688,0.368,,1.287,,,,,
2.613,,-0.0001,-0.0008,0.01,0.02,-0.69,0.37,0.0,0.0047,-0.005,-0.0027,0.688,0.368,,1.293,,,,,
2.662,,-0.0001,-0.0008,0.009,0.02,-0.71,0.39,0.0,0.0042,-0.0046,-0.0055,0.691,0.366,,1.293,,,,,
2.712,,0.0001,-0.001,0.01,0.02,-0.72,0.39,0.0,0.0047,-0.0048,-0.0087,0.691,0.366,,1.297,,,,,
2.778,,-0.0001,-0.0008,0.01,0.02,-0.75,0.42,0.0,0.0031,-0.0027,-0.0075,0.693,0.367,,1.297,,,,,
2.823,,0.0001,-0.0007,0.011,0.02,-0.76,0.42,0.0,0.0044,-0.0021,-0.0067,0.693,0.367,,1.285,,,,,
2.877,,-0.0002,-0.0007,0.012,0.02,-0.77,0.45,0.0,0.0026,-0.0019,-0.0021,0.694,0.368,,1.285,,,,,
2.912,,-0.0006,-0.0007,0.011,0.02,-0.78,0.48,0.0,0.0002,-0.0019,0.0025,0.694,0.368,,1.294,,,,,
2.962,,-0.0001,-0.0007,0.012,0.02,-0.79,0.47,0.0,0.0022,-0.0017,0.0021,0.693,0.367,,1.294,,,,,
3.012,,0.0003,-0.0007,0.011,0.02,-0.79,0.46,0.0,0.0031,-0.0013,0.0036,0.693,0.367,,1.288,,,,,
3.07,,-0.0002,-0.0006,0.012,0.02,-0.8,0.49,0.0,0.0006,-0.001,0.0023,0.692,0.369,,1.288,,,,,
3.122,,-0.0007,-0.0006,0.009,0.02,-0.8,0.51,0.0,-0.0011,-0.0008,0.0036,0.692,0.369,2.48,1.294,,,,,
3.162,,-0.0007,-0.0006,0.011,0.02,-0.81,0.51,0.0,-0.0009,-0.0005,-0.0029,0.688,0.37,2.48,1.294,,,,,
3.211,,-0.0003,-0.0006,0.014,0.03,-0.82,0.51,0.0,-0.0002,-0.0006,-0.0019,0.688,0.37,,1.285,,,,,
3.262,,-0.0004,-0.0006,0.01,0.03,-0.82,0.51,0.0,-0.0006,-0.0004,0.0056,0.692,0.362,,1.285,,,,,
3.316,,-0.0008,-0.0006,0.011,0.03,-0.82,0.53,0.0,-0.0021,0.0,0.0004,0.692,0.362,,1.287,,,,,
3.383,,0.0001,-0.0006,0.01,0.03,-0.82,0.49,0.0,0.002,0.0004,-0.0005,0.693,0.365,,1.287,,,,,
3.417,,-0.0007,-0.0006,0.012,0.03,-0.82,0.52,0.0,-0.0017,0.0007,-0.0032,0.693,0.365,,1.295,,,,,
3.462,,0.0,-0.0006,0.012,0.03,-0.82,0.5,0.0,0.0017,0.0007,-0.0005,0.693,0.367,,1.295,,,,,
3.512,,-0.0004,-0.0006,0.013,0.03,-0.82,0.51,0.0,0.0004,0.0008,0.0014,0.693,0.367,,1.29,,,,,
3.562,,-0.0004,-0.0006,0.011,0.03,-0.83,0.52,0.0,0.0,0.0011,0.0046,0.69,0.368,,1.29,,,,,
3.627,,-0.0007,-0.0005,0.012,0.03,-0.83,0.53,0.0,-0.0018,0.0003,0.0025,0.69,0.368,,1.29,,,,,
3.666,,-0.0004,-0.0005,0.01,0.03,-0.83,0.53,0.0,-0.0012,0.0006,0.0023,0.69,0.369,,1.29,,,,,
3.712,,-0.0004,-0.0005,0.013,0.03,-0.83,0.53,0.0,-0.0013,0.0009,-0.0023,0.69,0.369,,1.296,,,,,
3.762,,-0.0008,-0.0005,0.014,0.03,-0.83,0.54,0.0,-0.0027,0.0013,0.0021,0.692,0.371,,1.296,,,,,
3.811,,-0.0004,-0.0005,0.011,0.03,-0.83,0.53,0.0,-0.0012,0.0017,0.0063,0.692,0.371,2.399,1.29,,,,,
3.871,,-0.0001,-0.0005,0.011,0.04,-0.83,0.52,0.0,0.0003,0.0016,0.0015,0.693,0.369,2.399,1.29,,,,,
3.928,,-0.0004,-0.0005,0.011,0.04,-0.83,0.54,0.0,-0.0012,0.0016,-0.0019,0.693,0.369,,1.285,,,,,
3.965,,-0.0009,-0.0005,0.01,0.04,-0.84,0.56,0.0,-0.0033,0.0018,-0.0031,0.694,0.366,,1.285,,,,,
4.011,,-0.0001,-0.0005,0.011,0.04,-0.83,0.54,0.0,-0.0003,0.0017,-0.0054,0.694,0.366,,1.29,,,,,
4.061,,-0.0008,-0.0005,0.01,0.05,-0.84,0.56,0.0,-0.0038,0.002,-0.0041,0.689,0.366,,1.29,,,,,
4.127,,-0.0005,-0.0005,0.008,0.05,-0.84,0.55,0.0,-0.0022,0.0019,-0.0052,0.689,0.366,,1.284,,,,,
4.173,,-0.0005,-0.0005,0.013,0.05,-0.83,0.54,0.0,-0.0021,0.0016,-0.0098,0.686,0.365,,1.284,,,,,
4.226,,-0.0005,-0.0004,0.013,0.05,-0.83,0.54,0.0,-0.0022,0.0014,-0.0009,0.686,0.365,,1.292,,,,,
4.262,,-0.0009,-0.0004,0.01,0.05,-0.83,0.56,0.0,-0.0036,0.0019,0.0047,0.69,0.364,,1.292,,,,,
4.311,,-0.0006,-0.0004,0.01,0.06,-0.83,0.55,0.0,-0.0021,0.0015,0.0015,0.69,0.364,,1.29,,,,,
4.361,,0.0004,-0.0004,0.011,0.05,-0.83,0.52,0.0,0.0021,0.0013,-0.0006,0.691,0.366,,1.29,,,,,
4.422,,-0.0014,-0.0003,0.01,0.05,-0.83,0.59,0.0,-0.0063,0.0016,0.0003,0.691,0.366,,1.284,,,,,
4.477,,-0.0006,-0.0004,0.012,0.05,-0.83,0.56,0.0,-0.0025,0.0013,-0.0015,0.691,0.369,,1.284,,,,,
4.512,,-0.0011,-0.0003,0.011,0.05,-0.83,0.58,0.0,-0.0044,0.0015,0.0019,0.691,0.369,,1.286,,,,,
4.561,,-0.0012,-0.0003,0.01,0.05,-0.83,0.58,0.0,-0.0048,0.0014,0.0019,0.694,0.371,,1.286,,,,,
4.611,,-0.0015,0.0001,0.01,0.06,-0.85,0.59,0.0,-0.0066,0.003,-0.0005,0.694,0.371,,1.276,,,,,
4.671,,-0.0003,-0.0003,0.009,0.05,-0.84,0.56,0.0,-0.0012,0.001,-0.002,0.689,0.367,,1.276,,,,,
4.718,,-0.0015,-0.0003,0.011,0.06,-0.84,0.6,0.0,-0.0066,0.0007,-0.0046,0.689,0.367,,1.294,,,,,
4.772,,-0.0009,-0.0002,0.01,0.06,-0.85,0.58,0.0,-0.0035,0.0005,-0.0011,0.69,0.366,,1.294,,,,,
4.811,,-0.0008,-0.0003,0.013,0.06,-0.85,0.57,0.0,-0.003,0.0006,-0.0014,0.69,0.366,,1.29,,,,,
4.861,,-0.0,-0.0002,0.011,0.06,-0.85,0.55,0.0,0.0,0.0018,0.0061,0.692,0.365,,1.29,,,,,
4.911,,-0.0013,-0.0002,0.011,0.06,-0.85,0.59,0.0,-0.0054,0.0014,0.0057,0.692,0.365,,1.288,,,,,
4.968,,-0.0015,-0.0003,0.009,0.07,-0.85,0.6,0.0,-0.0065,0.0013,0.0044,0.691,0.367,,1.288,,,,,
5.015,,-0.0009,-0.0002,0.008,0.07,-0.85,0.59,0.0,-0.0043,0.0017,-0.0009,0.691,0.367,,1.287,,,,,
5.061,,-0.0015,0.0007,0.01,0.07,-0.88,0.61,0.0,-0.0063,0.0059,-0.0068,0.686,0.366,,1.287,,,,,
5.111,,-0.0004,0.0,0.012,0.07,-0.86,0.57,0.0,-0.0017,0.0028,-0.0043,0.686,0.366,,1.296,,,,,
5.161,,-0.0008,-0.0003,0.01,0.07,-0.85,0.58,0.0,-0.0035,0.0019,0.0015,0.692,0.367,,1.296,,,,,
5.213,,-0.0005,-0.0002,0.01,0.07,-0.85,0.58,0.0,-0.0023,0.0021,0.0005,0.692,0.367,,1.284,,,,,
5.264,,-0.0005,-0.0003,0.011,0.07,-0.85,0.58,0.0,-0.0022,0.0017,-0.0001,0.691,0.37,,1.284,,,,,
5.319,,-0.0011,-0.0002,0.009,0.07,-0.85,0.6,0.0,-0.0049,0.002,0.0015,0.691,0.37,,1.286,,,,,
5.361,,-0.0008,-0.0002,0.011,0.07,-0.86,0.59,0.0,-0.0036,0.0016,-0.0021,0.691,0.369,,1.286,,,,,
5.411,,-0.0008,-0.0005,0.01,0.07,-0.85,0.59,0.0,-0.0037,0.0006,0.0003,0.691,0.369,,1.279,,,,,
5.479,,-0.0006,-0.0002,0.013,0.07,-0.86,0.59,0.0,-0.0024,0.0021,-0.0006,0.692,0.367,,1.279,,,,,
5.525,,-0.001,-0.0001,0.01,0.07,-0.87,0.6,0.0,-0.0045,0.0028,0.0056,0.692,0.367,,1.291,,,,,
5.562,,-0.0007,-0.0001,0.012,0.08,-0.85,0.58,0.0,-0.0023,0.0022,0.0019,0.691,0.371,,1.291,,,,,
5.611,,-0.0008,-0.0001,0.011,0.08,-0.86,0.6,0.0,-0.0023,0.0029,0.0034,0.691,0.371,,1.287,,,,,
5.661,,-0.0008,-0.0001,0.012,0.08,-0.83,0.58,0.0,-0.0019,0.0034,0.0016,0.69,0.367,,1.287,,,,,
5.711,,-0.0012,-0.0,0.01,0.08,-0.85,0.62,0.0,-0.0033,0.0036,0.0036,0.69,0.367,,1.296,,,,,
5.771,,-0.0017,0.0002,0.01,0.08,-0.86,0.64,0.0,-0.0052,0.0051,-0.0004,0.692,0.368,,1.296,,,,,
5.825,,-0.0011,-0.0001,0.012,0.08,-0.84,0.63,0.0,-0.0022,0.0041,-0.0027,0.692,0.368,,1.279,,,,,
5.864,,-0.0009,-0.0001,0.011,0.07,-0.83,0.62,-0.0,-0.0009,0.0041,0.0019,0.688,0.37,,1.279,,,,,
5.911,,-0.0011,0.0,0.009,0.07,-0.84,0.67,-0.0,-0.0052,0.0089,0.0019,0.688,0.37,,1.295,,,,,
5.962,,-0.0007,0.0017,0.01,0.0,-0.73,0.57,-0.0,-0.0069,0.0212,-0.0004,0.691,0.37,,1.295,,,,,
6.023,,-0.0016,0.0012,0.01,-0.1,-0.34,0.36,-0.0,-0.0139,0.0186,0.0013,0.691,0.37,,1.269,,,,,
6.069,,-0.0053,-0.0015,0.0,-0.21,-0.07,0.58,-0.0,-0.0304,0.0021,0.0165,0.685,0.391,,1.269,,,,,
6.127,,-0.0114,-0.0066,0.0,-0.35,0.37,0.68,-0.0,-0.0566,-0.023,0.0234,0.685,0.391,,1.306,,,,,
6.161,,-0.0216,-0.0109,0.0,-0.47,0.0,0.44,-0.0,-0.0976,-0.0407,0.0489,0.685,0.412,,1.306,,,,,
6.211,,-0.0275,-0.0059,0.004,-0.63,-0.73,-0.26,-0.0,-0.1027,-0.0009,0.0905,0.685,0.412,,1.377,,,,,
6.261,,-0.0276,0.0088,0.018,-0.86,-0.86,-1.47,-0.0,-0.0697,0.0818,0.1137,0.684,0.422,,1.377,,,,,
6.319,,-0.0233,0.0057,0.033,-0.92,0.36,-1.94,-0.0,-0.0157,0.0456,0.1649,0.684,0.422,2.451,1.372,,,,,
6.365,,-0.0191,0.0072,0.052,-1.04,1.04,-1.77,-0.0,0.0228,0.0353,0.1891,0.676,0.431,2.451,1.372,,,,,
6.423,,-0.0143,0.0045,0.063,-1.05,1.13,-1.06,-0.0,0.0514,0.0024,0.221,0.676,0.431,,1.368,,,,,
6.461,,-0.0117,-0.0013,0.081,-1.06,1.19,-0.42,-0.0,0.0579,-0.0379,0.2284,0.674,0.44,,1.368,,,,,
6.511,,-0.0101,-0.0063,0.087,-1.1,0.92,0.34,-0.0,0.0505,-0.0629,0.2559,0.674,0.44,,1.372,,,,,
6.568,,-0.0082,-0.0111,0.106,-1.13,0.33,0.54,-0.0,0.0438,-0.0765,0.2382,0.666,0.471,,1.372,,,,,
6.618,,-0.0065,-0.0168,0.113,-1.12,-0.35,0.81,-0.0,0.0361,-0.0866,0.2644,0.666,0.471,,1.373,,,,,
6.668,,-0.0053,-0.0218,0.129,-1.19,-0.72,0.76,-0.0,0.0268,-0.0853,0.2504,0.656,,,1.373,,,,,
6.711,,-0.0039,-0.0281,0.132,-1.14,-1.04,0.7,-0.0,0.0217,-0.0886,0.2651,0.656,,,1.36,,,,,
6.76,,-0.0023,-0.0326,0.148,-1.09,-1.53,0.75,-0.0,0.0186,-0.0817,0.2375,0.658,,,1.36,,,,,
