time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.248,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.393,,1.241,,,,,
0.252,,-0.0074,0.0001,0.014,-0.06,-0.47,0.36,0.0,-0.0026,-0.0025,0.0016,0.714,0.393,,1.241,,,,,
0.257,,-0.0079,0.0016,0.014,-0.06,-0.53,0.38,0.0,-0.0026,0.0001,0.0025,0.714,0.402,2.49,1.245,,,,,
0.261,,-0.0079,0.0001,0.015,-0.06,-0.47,0.37,0.0,-0.0024,-0.001,0.0025,0.71,0.402,2.49,1.245,,,,,
0.277,,-0.0081,0.0019,0.013,-0.06,-0.55,0.38,0.0,-0.0051,0.0033,0.0047,0.71,0.391,,1.24,,,,,
0.327,,-0.0075,0.0012,0.015,-0.06,-0.52,0.36,0.0,-0.0028,0.0016,0.0014,0.715,0.391,,1.24,,,,,
0.378,,-0.0077,0.0012,0.015,-0.06,-0.52,0.38,0.0,-0.0034,-0.0018,0.0036,0.715,0.402,,1.234,,,,,
0.428,,-0.0084,0.0019,0.014,-0.06,-0.54,0.4,0.0,-0.007,0.0031,0.0044,0.712,0.402,,1.234,,,,,
0.478,,-0.0078,0.0017,0.013,-0.06,-0.53,0.36,0.0,-0.0077,-0.0007,0.0029,0.712,0.391,,1.231,,,,,
0.528,,-0.0082,0.0019,0.012,-0.06,-0.54,0.38,0.0,-0.004,0.0028,-0.0008,0.712,0.391,,1.231,,,,,
0.577,,-0.0086,0.0017,0.014,-0.06,-0.53,0.4,0.0,-0.0039,0.0026,-0.0051,0.712,0.403,,1.234,,,,,
0.629,,-0.0081,0.0017,0.013,-0.06,-0.53,0.37,0.0,-0.005,-0.003,-0.0026,0.707,0.403,,1.234,,,,,
