time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
3.929,0.0015,-0.0016,0.01,-0.03,-1.38,0.08,0.0,0.0056,-0.006,-0.0049,1.339,,,0.233,
3.978,-0.0003,-0.0003,0.011,-0.03,-1.44,0.16,0.0,-0.0044,0.002,-0.0052,1.342,,,0.233,
4.065,0.0015,-0.0014,0.008,-0.03,-1.38,0.07,0.0,0.0058,-0.0046,-0.0017,1.342,,,0.236,
4.113,0.0004,0.0001,0.011,-0.03,-1.46,0.13,0.0,-0.001,0.0048,-0.0079,1.341,,,0.236,
4.136,0.0008,-0.0014,0.011,-0.03,-1.38,0.11,0.0,0.0013,-0.0048,-0.0023,1.341,,,0.233,
4.177,-0.0002,0.0003,0.01,-0.03,-1.46,0.17,0.0,-0.0049,0.006,0.0011,1.342,,,0.233,
4.228,0.001,-0.0013,0.01,-0.04,-1.37,0.1,0.0,0.0033,-0.0045,0.0,1.342,,,0.235,
4.278,-0.0002,-0.0003,0.011,-0.04,-1.43,0.16,0.0,-0.0048,0.0024,-0.0003,1.337,,,0.235,
4.353,0.0006,-0.0007,0.011,-0.05,-1.4,0.11,0.0,0.0008,-0.0014,0.0021,1.337,,,0.232,
4.402,0.0004,-0.0003,0.011,-0.04,-1.41,0.12,0.0,0.0001,0.0009,0.0027,1.343,,,0.232,
4.429,0.0006,-0.0013,0.009,-0.05,-1.36,0.11,0.0,0.0019,-0.0058,0.0026,1.343,,,0.234,
4.479,-0.0002,-0.0003,0.013,-0.05,-1.42,0.15,0.0,-0.0035,0.0009,-0.0034,1.343,,,0.234,
4.529,0.0008,-0.0015,0.01,-0.05,-1.35,0.1,0.0,0.003,-0.0065,0.0041,1.343,,,0.231,
4.579,-0.0,-0.0005,0.01,-0.05,-1.41,0.14,0.0,-0.0024,0.0006,-0.0008,1.341,,,0.231,
4.652,0.0006,-0.0005,0.011,-0.05,-1.4,0.11,0.0,0.0018,-0.0002,-0.0029,1.341,,2.536,0.23,
4.699,0.0004,-0.0009,0.01,-0.05,-1.38,0.12,0.0,0.0003,-0.0035,-0.0007,1.341,,2.536,0.23,
4.727,-0.0,-0.0013,0.011,-0.05,-1.37,0.16,0.0,-0.0029,-0.0057,-0.0023,1.341,,,0.234,
4.778,0.0005,-0.0009,0.011,-0.05,-1.39,0.12,0.0,0.0015,-0.0026,-0.0003,1.344,,,0.234,
4.829,0.0013,-0.0013,0.01,-0.05,-1.37,0.08,0.0,0.0066,-0.0044,0.0006,1.344,,,0.237,
4.879,0.0006,-0.0016,0.012,-0.06,-1.36,0.12,0.0,0.0013,-0.0056,-0.0015,1.338,,,0.237,
4.946,0.0005,-0.0008,0.009,-0.06,-1.41,0.12,0.0,0.001,-0.0005,0.0021,1.338,,,0.236,
4.986,0.0007,-0.0012,0.009,-0.06,-1.38,0.11,0.0,0.0017,-0.0031,-0.0035,1.342,,,0.236,
5.027,0.0001,-0.001,0.012,-0.06,-1.4,0.15,0.0,-0.002,-0.0019,-0.0054,1.342,,,0.231,
5.078,-0.0003,-0.0008,0.009,-0.06,-1.41,0.16,0.0,-0.0045,-0.0009,0.0003,1.343,,,0.231,
5.128,-0.0003,-0.0014,0.01,-0.06,-1.38,0.16,0.0,-0.0047,-0.0048,-0.0034,1.343,,,0.235,
5.178,0.0003,-0.0008,0.012,-0.06,-1.42,0.13,0.0,-0.0007,-0.001,-0.0028,1.341,,,0.235,
5.238,-0.0004,-0.0006,0.011,-0.06,-1.43,0.16,0.0,-0.005,0.0004,0.002,1.341,,,0.233,
5.278,0.0009,-0.0015,0.013,-0.06,-1.38,0.1,0.0,0.0028,-0.0045,0.002,1.343,,,0.233,
5.334,-0.0002,-0.001,0.011,-0.06,-1.41,0.15,0.0,-0.0036,-0.0019,0.0062,1.343,,,0.239,
5.379,0.0007,-0.0008,0.011,-0.06,-1.42,0.12,0.0,0.0006,-0.0003,0.0043,1.344,,,0.239,
5.428,0.0003,-0.0008,0.01,-0.07,-1.41,0.14,0.0,-0.002,-0.0007,0.0027,1.344,,,0.231,
5.477,0.0,-0.0006,0.011,-0.07,-1.42,0.15,0.0,-0.0031,0.0004,-0.0015,1.34,,,0.231,
5.53,-0.0004,-0.001,0.01,-0.07,-1.4,0.17,0.0,-0.0061,-0.0016,-0.0021,1.34,,,0.235,
5.587,0.0003,0.0002,0.011,-0.07,-1.46,0.13,0.0,-0.002,0.0051,-0.0044,1.337,,,0.235,
5.627,0.0005,-0.0017,0.01,-0.07,-1.37,0.12,0.0,-0.0006,-0.0057,-0.0035,1.337,,,0.235,
5.677,0.0013,-0.0011,0.013,-0.07,-1.4,0.08,0.0,0.0037,-0.0021,-0.0047,1.34,,,0.235,
5.729,0.0007,-0.0015,0.01,-0.08,-1.38,0.11,0.0,-0.0,-0.0042,0.0013,1.34,,,0.231,
5.818,0.0013,-0.0017,0.012,-0.08,-1.37,0.09,0.0,0.0038,-0.0057,-0.0027,1.338,,,0.231,
5.858,0.0004,-0.0015,0.012,-0.08,-1.38,0.13,0.0,-0.0008,-0.0045,-0.0007,1.338,,,0.234,
5.879,0.0004,-0.0008,0.011,-0.08,-1.41,0.12,0.0,-0.0009,-0.0008,0.0004,1.341,,,0.234,
5.926,0.0002,-0.0011,0.011,-0.08,-1.39,0.12,0.0,-0.0019,-0.002,-0.0016,1.341,,,0.233,
5.977,0.0009,-0.0018,0.011,-0.08,-1.36,0.1,0.0,0.002,-0.0052,-0.002,1.335,,,0.233,
6.028,-0.0002,-0.0006,0.01,-0.08,-1.42,0.14,0.0,-0.0036,0.0014,-0.0021,1.335,,,0.232,
6.108,0.0013,-0.0015,0.011,-0.09,-1.37,0.08,0.0,0.0066,-0.0026,-0.0043,1.337,,,0.232,
6.152,0.0012,-0.0015,0.01,-0.08,-1.35,0.08,0.0,0.0071,-0.003,-0.0029,1.337,,,0.236,
6.177,0.0006,-0.0017,0.012,-0.08,-1.35,0.11,0.0,0.0037,-0.0034,-0.0041,1.34,,,0.236,
6.228,0.0012,-0.0017,0.014,-0.09,-1.34,0.09,0.0,0.0072,-0.0034,-0.0004,1.34,,2.532,0.238,
6.278,-0.0005,0.0002,0.013,-0.09,-1.44,0.19,0.0,-0.0011,0.0081,0.0065,1.335,,2.532,0.238,
6.328,-0.0006,0.0001,0.009,-0.08,-1.4,0.24,0.0,-0.0038,0.0172,0.0062,1.335,,,0.236,
6.4,-0.0004,0.0014,0.01,-0.18,-1.38,0.26,0.0,-0.0041,0.0304,-0.0041,1.34,,,0.236,
6.441,-0.0009,0.0082,0.011,-0.33,-1.55,0.29,0.0,-0.0073,0.0678,-0.0099,1.34,,,0.231,
6.478,-0.0012,0.0174,0.009,-0.42,-1.69,0.32,0.01,-0.0093,0.1081,-0.0115,1.346,,,0.231,
6.527,-0.0022,0.0283,0.01,-0.51,-1.79,0.39,0.01,-0.0139,0.1491,-0.011,1.346,,,0.229,
6.578,-0.0066,0.0413,0.001,-0.61,-0.88,0.45,0.02,-0.0356,0.1863,-0.0012,1.353,,,0.229,
6.627,-0.0103,0.0514,0.0,-0.58,-0.01,0.55,0.02,-0.0492,0.1945,-0.0207,1.353,,,0.167,
6.69,-0.0135,0.0569,0.0,-0.46,2.5,0.61,0.03,-0.0572,0.1674,-0.0027,1.353,,,0.167,
6.732,-0.019,0.0522,0.0,-0.38,4.7,0.7,0.04,-0.0755,0.0766,-0.0306,1.353,,,0.114,
6.776,-0.033,0.0443,0.0,0.03,5.77,0.71,0.05,-0.1306,-0.0228,-0.0435,1.348,,,0.114,
6.828,-0.0366,0.0036,0.0,0.36,7.13,-1.12,0.05,-0.1178,-0.2674,-0.0993,1.348,,2.472,0.11,
6.878,-0.0317,-0.0236,0.0,0.2,4.8,-3.22,0.06,-0.0454,-0.3868,-0.0522,,,2.472,0.11,
6.927,-0.0334,-0.0441,0.0,0.09,0.62,-3.5,0.07,-0.0158,-0.4153,0.0242,,,2.481,,
6.982,-0.0156,-0.0783,0.0,-0.29,-1.99,-4.09,0.08,0.1018,-0.4814,-0.0303,1.324,,2.481,,
7.032,-0.0011,-0.0951,0.006,-0.69,-5.92,-3.07,0.08,0.1765,-0.4091,0.0417,1.324,,,1.135,
7.076,0.0188,-0.1057,0.012,-0.75,-8.71,-0.95,0.09,0.2467,-0.303,0.06,1.345,,,1.135,
7.128,0.0305,-0.1036,0.016,-0.63,-9.89,1.43,0.09,0.2457,-0.1475,0.0542,1.345,,0.213,1.139,
7.177,0.0426,-0.0986,0.019,-0.46,-9.82,2.98,0.09,0.2295,-0.0121,0.04,1.328,,0.213,1.139,
7.266,0.0429,-0.0894,0.017,-0.67,-8.41,4.78,0.09,0.1457,0.1068,0.0661,1.328,,0.663,1.136,
7.276,0.0432,-0.0819,0.021,-0.84,-5.92,5.39,0.09,0.0764,0.1738,0.0507,1.283,,0.663,1.136,
7.328,0.0411,-0.0914,0.019,-1.37,-3.12,4.96,0.09,0.0073,0.1261,0.0809,1.283,,,1.134,
7.376,0.0352,-0.0743,0.02,-1.21,-2.35,4.51,0.09,-0.0567,0.2007,0.06,1.205,,,1.134,
7.426,0.0417,-0.0617,0.026,-0.78,-1.35,2.89,0.08,-0.044,0.2347,0.0851,1.205,,2.543,1.146,
7.477,0.0387,-0.0181,0.033,-0.03,-1.38,2.06,0.08,-0.0744,0.3963,0.0577,1.137,,2.543,1.146,
7.557,0.0335,0.0193,0.042,0.33,0.82,1.48,0.07,-0.1002,0.4804,0.1102,1.137,,,1.173,
7.595,0.0263,0.0571,0.05,0.6,4.09,1.03,0.07,-0.1223,0.5213,0.1482,1.095,,,1.173,
7.625,0.0193,0.0823,0.083,0.61,7.81,0.35,0.06,-0.1285,0.469,0.1757,1.095,,2.34,,
7.677,0.0129,0.0969,0.19,0.56,11.02,-0.96,0.05,-0.12,0.3527,0.219,1.081,,2.34,,
7.726,0.0007,0.1238,0.184,0.53,11.74,-1.52,0.04,-0.1254,0.2882,0.3867,1.081,,2.322,0.256,
7.777,-0.0054,0.1322,0.182,0.42,12.39,-2.22,0.03,-0.1101,0.1878,0.3348,1.082,,2.322,0.256,
7.852,-0.0087,0.1326,0.172,0.3,12.33,-2.93,0.03,-0.0854,0.0775,0.2208,1.082,,2.317,0.244,
7.887,-0.0097,0.1268,0.155,0.14,11.55,-3.03,0.02,-0.0533,-0.0385,0.0946,1.093,,2.317,0.244,
7.926,-0.0114,0.1082,0.006,0.14,10.21,-2.76,0.01,-0.0272,-0.1911,0.0351,1.093,,2.303,0.201,
7.976,0.0014,0.0781,0.002,-0.37,8.38,-2.58,0.01,0.0447,-0.3518,-0.3196,1.117,,2.303,0.201,
8.026,-0.017,0.0997,0.001,0.05,3.84,-1.11,0.01,-0.0013,-0.2931,-0.1588,1.117,,2.355,0.19,
8.077,-0.0052,0.1229,0.023,-0.66,0.83,-1.4,0.0,0.0558,-0.1938,0.0267,1.156,,2.355,0.19,
8.144,0.0037,0.0904,0.047,-0.39,1.18,-1.03,0.0,0.0915,-0.2909,0.0613,1.156,,,1.189,
8.184,0.0035,0.0787,0.08,-0.16,0.12,0.26,0.0,0.0767,-0.2861,0.214,1.202,1.759,,1.189,
8.225,0.0074,0.048,0.104,0.07,-0.2,0.83,0.0,0.0716,-0.3448,0.253,1.202,1.759,,1.164,
8.276,0.0133,0.0229,0.134,0.17,-1.33,0.98,0.0,0.0729,-0.3657,0.2857,1.272,,,1.164,
8.325,0.0181,-0.0016,0.151,0.15,-3.18,1.47,0.0,0.0671,-0.3688,0.3307,1.272,,,1.112,
8.376,0.0221,-0.0221,0.171,0.12,-5.04,1.77,0.0,0.0578,-0.348,0.2976,1.318,1.709,,1.112,
8.434,0.0269,-0.0404,0.18,0.11,-6.14,1.92,0.0,0.0532,-0.3107,0.2805,1.318,1.709,,1.083,
8.48,0.0292,-0.0555,0.197,0.01,-7.02,2.18,0.0,0.0384,-0.2658,0.217,1.331,1.701,,1.083,
8.526,0.0305,-0.0662,0.205,-0.01,-7.47,2.23,0.0,0.0201,-0.2039,0.1957,1.331,1.701,,1.07,
8.576,0.031,-0.0731,0.211,-0.01,-7.63,2.11,0.0,0.0033,-0.1387,0.1483,1.329,,,1.07,
8.626,0.0303,-0.0768,0.213,-0.04,-7.39,1.84,0.0,-0.0142,-0.0726,0.1115,1.329,,,1.063,
8.676,0.0289,-0.0771,0.216,-0.02,-6.75,1.57,0.0,-0.0295,-0.0083,0.0693,1.324,1.697,,1.063,
8.753,0.026,-0.0726,0.218,0.0,-5.88,1.31,0.0,-0.0453,0.0578,0.0478,1.324,1.697,,1.063,
8.776,0.0234,-0.066,0.217,0.06,-4.74,0.96,0.0,-0.0556,0.1118,0.0304,1.332,1.675,,1.063,
8.825,0.0205,-0.0573,0.222,0.11,-3.42,0.54,0.01,-0.0624,0.1546,0.012,1.332,1.675,,1.074,
8.876,0.017,-0.0467,0.218,0.17,-2.01,0.27,0.03,-0.067,0.1855,0.012,1.335,1.675,,1.074,
8.925,0.0141,-0.0359,0.222,0.23,-0.55,-0.06,0.06,-0.0667,0.2012,-0.0052,1.335,1.675,2.47,1.089,
8.975,0.0109,-0.0248,0.217,0.23,0.64,-0.34,0.12,-0.065,0.2041,0.0012,1.328,1.656,2.47,1.089,
9.068,0.0069,-0.0128,0.216,0.22,1.62,-0.56,0.21,-0.0638,0.2012,-0.0132,1.328,1.656,2.429,1.12,
9.077,0.0064,-0.0036,0.22,0.2,2.34,-0.8,0.33,-0.0507,0.1832,-0.0153,1.312,1.683,2.429,1.12,
9.125,0.0054,0.0053,0.218,0.14,2.94,-0.86,0.48,-0.0396,0.1615,-0.0032,1.312,1.683,2.416,1.142,
9.176,0.0056,0.0108,0.22,0.11,3.39,-0.75,0.66,-0.0275,0.1295,-0.0081,1.291,1.68,2.416,1.142,
9.225,0.0051,0.0173,0.216,0.11,3.52,-0.66,0.89,-0.0191,0.1019,-0.0033,1.291,1.68,2.405,1.161,
9.276,0.0056,0.0196,0.218,0.16,3.47,-0.54,1.15,-0.0104,0.0661,-0.0087,1.281,,2.405,1.161,
9.333,0.0062,0.0221,0.214,0.23,3.23,-0.51,1.46,-0.0028,0.0365,-0.0002,1.281,,2.402,1.158,
9.408,0.0069,0.0212,0.216,0.31,2.86,-0.39,1.81,0.0031,0.0046,-0.0068,1.273,,2.402,1.158,
9.431,0.0086,0.0187,0.216,0.42,2.34,-0.25,2.2,0.0098,-0.0242,0.002,1.273,,2.418,1.153,
9.475,0.0115,0.0149,0.217,0.51,1.76,-0.14,2.63,0.0183,-0.0476,0.0065,1.272,1.69,2.418,1.153,
9.527,0.0145,0.0095,0.217,0.62,1.1,0.07,3.11,0.0242,-0.067,0.0087,1.272,1.69,2.408,1.131,
9.576,0.0174,0.0052,0.217,0.77,0.42,0.31,3.62,0.0271,-0.0761,0.0116,1.27,,2.408,1.131,
9.625,0.0197,-0.0001,0.219,0.99,-0.21,0.65,4.18,0.0258,-0.0814,0.0144,1.27,,2.423,1.101,
9.73,0.0213,-0.004,0.217,1.19,-0.78,0.81,4.78,0.0209,-0.0772,0.0188,1.262,1.695,2.423,1.101,
9.737,0.023,-0.0074,0.22,1.39,-1.22,1.01,5.42,0.0153,-0.0685,0.0147,1.262,1.695,2.431,1.068,
9.78,0.0248,-0.0097,0.231,1.56,-1.49,1.04,6.09,0.0093,-0.0549,0.0211,1.26,,2.431,1.068,
9.826,0.0261,-0.0122,0.222,1.84,-1.6,1.24,6.8,0.0021,-0.0422,0.0418,1.26,,2.423,1.046,
9.877,0.0271,-0.0142,0.225,2.11,-1.6,1.16,7.54,-0.0054,-0.03,0.011,1.238,1.692,2.423,1.046,
9.925,0.0278,-0.0145,0.227,2.38,-1.57,1.17,8.31,-0.013,-0.014,0.0243,1.238,1.692,,1.019,
9.976,0.0269,-0.0131,0.226,2.66,-1.5,1.03,9.12,-0.0231,0.0032,0.0245,1.218,1.693,,1.019,
10.055,0.0264,-0.0104,0.229,2.96,-1.3,0.88,9.94,-0.0299,0.0205,0.0127,1.218,1.693,2.433,0.994,
10.077,0.0253,-0.0074,0.229,3.26,-0.97,0.87,10.79,-0.0363,0.0344,0.0194,1.19,1.685,2.433,0.994,
10.125,0.0239,-0.0023,0.233,3.63,-0.52,0.73,11.66,-0.0423,0.0489,0.0126,1.19,1.685,2.45,0.976,
10.175,0.0219,0.0021,0.234,4.05,-0.03,0.56,12.55,-0.0477,0.0558,0.0185,1.161,1.662,2.45,0.976,
10.225,0.0203,0.0056,0.231,4.53,0.56,0.46,13.45,-0.0497,0.0555,0.0161,1.161,1.662,2.456,0.959,
10.276,0.02,0.0085,0.228,5.04,0.97,0.21,14.36,-0.0469,0.0498,0.0009,1.124,1.66,2.456,0.959,
10.376,0.0188,0.0129,0.232,5.58,1.16,0.09,15.28,-0.0446,0.0461,-0.0023,1.124,1.66,,0.933,
10.383,0.018,0.014,0.235,6.2,1.41,0.03,16.21,-0.0403,0.0329,0.0071,1.097,1.662,,0.933,
10.427,0.0149,0.018,0.23,6.88,1.61,0.03,17.14,-0.0419,0.0269,0.0074,1.097,1.662,2.429,0.897,
10.475,0.0128,0.0196,0.234,7.61,1.76,0.05,18.06,-0.0403,0.0143,-0.007,1.066,1.669,2.429,0.897,
10.526,0.0112,0.019,0.232,8.38,1.85,0.04,18.99,-0.0378,-0.0033,0.0052,1.066,1.669,2.451,0.871,
10.576,0.0109,0.016,0.231,9.19,1.7,-0.03,19.9,-0.032,-0.0245,-0.0011,1.046,1.667,2.451,0.871,
