time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.12,1.4527,-1.9872,0.202,-0.0059,-0.0305,-0.0028
20.17,1.4531,-1.9881,0.202,-0.0072,-0.0225,0.0056
20.221,1.4538,-1.9897,0.202,-0.0079,-0.0162,0.0003
20.27,1.4527,-1.9901,0.202,-0.0129,-0.0067,0.0021
20.32,1.4527,-1.9878,0.201,-0.0136,0.0096,0.0053
20.37,1.453,-1.9859,0.201,-0.0129,0.0218,-0.0001
20.42,1.454,-1.9819,0.2,-0.0102,0.0375,-0.001
20.469,1.4553,-1.979,0.2,-0.007,0.0457,-0.0023
20.52,1.4567,-1.9756,0.199,-0.0042,0.0517,-0.002
20.569,1.4571,-1.972,0.199,-0.0053,0.055,-0.002
20.62,1.4579,-1.9691,0.201,-0.006,0.0524,0.0006
20.671,1.4581,-1.966,0.201,-0.0087,0.048,0.0051
20.721,1.458,-1.9627,0.203,-0.0119,0.0428,0.0048
20.769,1.4582,-1.9609,0.203,-0.0136,0.0335,0.0082
20.82,1.4585,-1.9585,0.201,-0.0142,0.0261,0.0098
20.87,1.4579,-1.9576,0.201,-0.0173,0.0154,0.0022
20.92,1.4567,-1.9573,0.203,-0.0209,0.0041,0.003
20.97,1.4557,-1.9582,0.203,-0.0234,-0.0083,0.0076
21.019,1.4555,-1.9603,0.202,-0.0225,-0.0217,0.0021
21.07,1.4557,-1.9618,0.202,-0.021,-0.03,0.0011
21.119,1.4555,-1.9632,0.2,-0.0202,-0.0356,-0.0009
21.17,1.4556,-1.9651,0.2,-0.0189,-0.039,-0.006
21.22,1.4557,-1.9676,0.199,-0.0175,-0.0425,-0.0016
21.269,1.455,-1.9694,0.199,-0.0189,-0.0417,-0.005
21.32,1.4549,-1.9715,0.2,-0.0185,-0.0407,-0.0038
21.369,1.4551,-1.9728,0.2,-0.017,-0.0362,0.002
21.42,1.4554,-1.9741,0.201,-0.0157,-0.0311,-0.0015
21.47,1.4549,-1.9748,0.201,-0.0171,-0.0243,0.0023
21.52,1.4554,-1.9749,0.203,-0.0161,-0.0173,0.0012
21.57,1.455,-1.9742,0.203,-0.0173,-0.0097,0.0047
21.619,1.4548,-1.9731,0.198,-0.0176,-0.0029,-0.0011
21.67,1.4561,-1.9713,0.198,-0.0134,0.0034,-0.0128
21.72,1.4567,-1.9686,0.2,-0.012,0.0104,-0.0063
21.77,1.4581,-1.9669,0.2,-0.0086,0.0122,-0.0007
21.82,1.4593,-1.9658,0.197,-0.0067,0.0104,-0.0045
21.87,1.4601,-1.9638,0.197,-0.0068,0.0093,-0.0061
21.919,1.4614,-1.9629,0.204,-0.007,0.0046,-0.0016
21.97,1.4612,-1.9619,0.204,-0.0113,-0.0001,0.0129
22.019,1.4602,-1.9621,0.201,-0.0184,-0.0076,0.0063
22.07,1.4598,-1.9627,0.201,-0.0221,-0.0146,0.0004
22.12,1.4577,-1.9642,0.203,-0.0294,-0.022,0.0052
22.169,1.4562,-1.9646,0.203,-0.0331,-0.0243,0.0064
22.221,1.4549,-1.9664,0.197,-0.0348,-0.0289,0.0027
22.27,1.4538,-1.9686,0.197,-0.0351,-0.033,-0.0102
22.319,1.4522,-1.9697,0.201,-0.0365,-0.0325,-0.0077
22.37,1.4516,-1.9708,0.201,-0.0339,-0.0309,0.0017
22.419,1.4507,-1.9719,0.199,-0.0319,-0.0285,-0.0033
22.469,1.4491,-1.9733,0.199,-0.0317,-0.0265,-0.0073
22.519,1.4472,-1.9745,0.2,-0.0317,-0.0237,-0.0036
22.57,1.4463,-1.9753,0.2,-0.0286,-0.02,-0.0029
22.619,1.4448,-1.9759,0.202,-0.0266,-0.016,-0.0022
22.67,1.4435,-1.9766,0.202,-0.0244,-0.0122,0.0047
22.719,1.4442,-1.9743,0.2,-0.0165,-0.0001,0.0014
22.77,1.4464,-1.9723,0.2,-0.0059,0.0089,-0.0012
22.818,1.4476,-1.9701,0.198,-0.0001,0.0159,0.0045
22.87,1.45,-1.9682,0.198,0.0061,0.019,-0.0036
22.92,1.4527,-1.9659,0.202,0.011,0.0207,0.0019
22.968,1.4542,-1.9639,0.202,0.0107,0.0192,0.0107
23.019,1.456,-1.9621,0.199,0.0095,0.016,0.0066
23.07,1.4574,-1.9607,0.199,0.0065,0.0111,0.001
23.118,1.458,-1.9601,0.199,0.0005,0.0039,0.0035
23.168,1.4595,-1.9597,0.199,-0.003,-0.0031,0.0012
23.219,1.4595,-1.9604,0.2,-0.0101,-0.0123,0.0033
23.269,1.4589,-1.9624,0.2,-0.018,-0.0232,0.0036
23.32,1.4578,-1.964,0.202,-0.0261,-0.031,0.0032
23.369,1.4561,-1.9659,0.202,-0.0339,-0.0366,0.0086
23.418,1.4539,-1.9681,0.198,-0.0412,-0.0411,0.0026
23.469,1.4523,-1.9685,0.198,-0.0448,-0.038,-0.0046
23.519,1.4492,-1.9712,0.2,-0.0508,-0.0399,-0.0026
23.568,1.4463,-1.973,0.2,-0.0546,-0.0379,0.0027
23.619,1.4449,-1.9735,0.199,-0.0525,-0.0318,-0.0006
23.669,1.4428,-1.9734,0.199,-0.051,-0.0244,-0.0015
23.719,1.44,-1.9741,0.199,-0.0512,-0.0199,0.0025
23.768,1.4385,-1.9738,0.199,-0.0472,-0.0135,0.0017
23.818,1.4358,-1.9734,0.2,-0.0473,-0.0082,0.0011
23.869,1.4347,-1.972,0.2,-0.042,-0.0006,0.0032
23.919,1.4332,-1.9714,0.2,-0.0386,0.0024,0.0045
23.969,1.4322,-1.9698,0.2,-0.0339,0.0071,0.0035
24.018,1.431,-1.9683,0.204,-0.0302,0.0091,0.0008
24.068,1.4304,-1.9668,0.204,-0.0266,0.0097,0.0101
24.118,1.4295,-1.9647,0.201,-0.0255,0.0113,0.0052
24.168,1.4288,-1.9637,0.201,-0.0252,0.0082,-0.0035
24.218,1.4275,-1.9629,0.205,-0.0279,0.0042,0.0003
24.268,1.4265,-1.9623,0.205,-0.0298,0.0009,0.0047
24.319,1.4258,-1.9611,0.198,-0.0305,-0.001,0.0017
24.369,1.4247,-1.9606,0.198,-0.0328,-0.0049,-0.0161
24.419,1.4228,-1.9598,0.2,-0.0378,-0.0082,-0.0063
24.468,1.4212,-1.9606,0.2,-0.042,-0.0154,-0.0024
24.519,1.4201,-1.9624,0.2,-0.0447,-0.0238,-0.002
24.568,1.4181,-1.9643,0.2,-0.0491,-0.0314,0.0015
24.619,1.4153,-1.9658,0.197,-0.0548,-0.0357,0.0026
24.668,1.4132,-1.9663,0.197,-0.0586,-0.0356,-0.0067
24.719,1.4104,-1.9684,0.201,-0.0633,-0.0382,0.0016
24.768,1.4068,-1.9697,0.201,-0.0694,-0.0372,0.0097
24.819,1.4048,-1.9719,0.201,-0.0704,-0.0372,0.0056
24.869,1.4007,-1.9729,0.201,-0.0762,-0.034,0.006
24.918,1.398,-1.9736,0.201,-0.0768,-0.0301,0.0025
24.969,1.3946,-1.9744,0.201,-0.0785,-0.0263,0.0007
25.018,1.3911,-1.9747,0.205,-0.0801,-0.0209,0.0015
25.069,1.3866,-1.9757,0.205,-0.084,-0.0189,0.0094
25.119,1.3821,-1.9763,0.199,-0.0865,-0.015,0.0073
25.168,1.3778,-1.9765,0.199,-0.0877,-0.0102,-0.0097
25.218,1.3734,-1.9768,0.2,-0.088,-0.0073,-0.0046
25.268,1.369,-1.9769,0.2,-0.0884,-0.0044,-0.0005
25.319,1.3638,-1.9766,0.203,-0.0908,-0.0005,-0.0029
25.368,1.3585,-1.9762,0.203,-0.0935,0.0018,0.0071
25.418,1.3545,-1.9758,0.201,-0.0918,0.0027,0.0029
25.468,1.3499,-1.9756,0.201,-0.0923,0.0024,-0.0013
25.519,1.345,-1.9755,0.202,-0.0942,0.0011,0.0026
25.568,1.3406,-1.9753,0.202,-0.0943,-0.0006,0.0025
25.619,1.3349,-1.9755,0.202,-0.0995,-0.003,0.0041
25.668,1.3308,-1.9751,0.202,-0.0981,-0.0035,0.0023
25.718,1.3264,-1.9754,0.2,-0.0984,-0.0057,0.0046
25.767,1.3222,-1.9753,0.2,-0.0981,-0.0059,-0.0038
25.818,1.3178,-1.9757,0.198,-0.098,-0.0064,-0.0003
25.868,1.3117,-1.9763,0.198,-0.1029,-0.0076,-0.0064
25.918,1.3081,-1.9759,0.2,-0.0996,-0.0048,-0.0019
25.968,1.3033,-1.9756,0.2,-0.1006,-0.0029,0.0041
26.018,1.2984,-1.9755,0.197,-0.1034,-0.0021,0.0045
26.069,1.2937,-1.9754,0.197,-0.1062,-0.002,-0.0024
26.119,1.289,-1.975,0.196,-0.1092,-0.0012,-0.0001
26.169,1.2834,-1.9744,0.196,-0.1158,-0.0001,0.0001
26.218,1.2788,-1.9742,0.2,-0.1187,-0.0007,-0.0002
26.268,1.2741,-1.9738,0.2,-0.1211,-0.0005,0.0132
26.317,1.2687,-1.9731,0.203,-0.1248,0.0003,0.0059
26.368,1.263,-1.9728,0.203,-0.1292,-0.0002,0.0105
26.419,1.2565,-1.9728,0.202,-0.1359,-0.0021,0.0097
26.469,1.2508,-1.9724,0.202,-0.139,-0.0028,0.0024
26.518,1.2448,-1.9721,0.197,-0.1432,-0.0035,0.0029
26.568,1.2384,-1.9718,0.197,-0.148,-0.0042,-0.0097
26.618,1.2322,-1.972,0.199,-0.1517,-0.0054,-0.0052
26.668,1.225,-1.9719,0.199,-0.1578,-0.0054,0.0009
26.718,1.2188,-1.9718,0.202,-0.1591,-0.0048,-0.0018
26.767,1.2112,-1.9715,0.202,-0.1652,-0.0033,0.006
26.818,1.2041,-1.9709,0.197,-0.1678,-0.0016,0.0043
26.868,1.197,-1.9708,0.197,-0.1698,-0.0023,-0.0077
26.918,1.1896,-1.9705,0.198,-0.172,-0.0027,0.0025
26.967,1.1806,-1.9703,0.198,-0.1796,-0.0034,0.0023
27.018,1.1728,-1.97,0.199,-0.1828,-0.005,0.0031
27.067,1.1645,-1.9698,0.199,-0.1867,-0.0073,0.0081
27.118,1.1555,-1.9695,0.201,-0.1935,-0.0089,0.0072
27.167,1.1459,-1.9696,0.201,-0.2005,-0.012,0.0072
27.217,1.136,-1.9699,0.201,-0.2073,-0.0149,0.0075
27.267,1.1268,-1.9698,0.201,-0.2097,-0.0156,0.0056
27.318,1.1168,-1.9715,0.201,-0.2135,-0.021,0.0074
27.367,1.1066,-1.9725,0.201,-0.216,-0.0231,0.0025
27.418,1.0963,-1.9729,0.203,-0.2174,-0.0215,0.0012
27.468,1.0837,-1.974,0.203,-0.2252,-0.021,0.0046
27.517,1.0735,-1.9749,0.201,-0.2234,-0.0185,-0.0017
27.568,1.0634,-1.9754,0.201,-0.2199,-0.0153,-0.0043
27.618,1.0527,-1.9757,0.201,-0.2177,-0.011,-0.0018
27.668,1.0434,-1.9758,0.201,-0.2113,-0.0076,-0.0049
27.717,1.0336,-1.976,0.199,-0.2081,-0.0057,-0.0017
27.768,1.0236,-1.975,0.199,-0.2065,-0.0003,-0.0058
27.818,1.014,-1.9738,0.2,-0.2051,0.0038,-0.0009
27.868,1.0055,-1.9734,0.2,-0.2014,0.0041,0.0019
27.918,0.9961,-1.9727,0.197,-0.202,0.0045,0.0029
27.967,0.987,-1.9725,0.197,-0.202,0.0025,-0.0025
28.017,0.9755,-1.9721,0.196,-0.211,0.0009,-0.0003
28.068,0.9661,-1.9724,0.196,-0.2125,-0.0036,-0.0002
28.118,0.9565,-1.9723,0.2,-0.2153,-0.0063,-0.0022
28.167,0.9462,-1.9722,0.2,-0.2189,-0.0088,0.0087
28.218,0.9356,-1.9731,0.2,-0.223,-0.0138,0.0036
28.267,0.9249,-1.9744,0.2,-0.2258,-0.0198,0.0028
28.317,0.9125,-1.9756,0.2,-0.2337,-0.0243,0.0028
28.367,0.9015,-1.9767,0.2,-0.235,-0.0273,0.0027
28.417,0.8896,-1.9789,0.2,-0.2382,-0.0326,0.0021
28.468,0.8785,-1.9798,0.2,-0.2368,-0.0317,0.0012
28.518,0.8668,-1.9819,0.204,-0.2367,-0.0329,-0.0003
28.568,0.853,-1.9845,0.204,-0.2418,-0.0337,0.0068
28.617,0.8422,-1.9864,0.203,-0.236,-0.0314,-0.0003
28.668,0.8306,-1.9884,0.203,-0.2321,-0.0288,-0.0021
28.717,0.8189,-1.9899,0.201,-0.2275,-0.0248,-0.0008
28.767,0.8074,-1.9915,0.201,-0.2235,-0.0212,-0.0053
28.818,0.7959,-1.9923,0.2,-0.2201,-0.0149,-0.0086
28.867,0.7835,-1.9937,0.2,-0.2208,-0.0106,-0.0092
28.917,0.7723,-1.994,0.202,-0.2191,-0.003,-0.0094
28.968,0.7611,-1.9946,0.202,-0.2178,0.0029,-0.0021
29.018,0.7497,-1.9951,0.198,-0.2177,0.0082,-0.0053
29.067,0.7388,-1.9953,0.198,-0.2163,0.013,-0.0102
29.117,0.7265,-1.9948,0.201,-0.2193,0.019,-0.0028
29.168,0.7159,-1.9946,0.201,-0.2172,0.0226,-0.0018
29.217,0.7054,-1.9931,0.197,-0.2139,0.0285,0.0
29.268,0.6952,-1.992,0.197,-0.2104,0.0321,-0.0066
29.318,0.6845,-1.9903,0.2,-0.2079,0.0355,-0.002
29.368,0.6725,-1.9884,0.2,-0.2103,0.0377,0.0046
29.418,0.6622,-1.9865,0.198,-0.2074,0.0388,0.001
29.467,0.6513,-1.9852,0.198,-0.206,0.0372,0.0014
29.518,0.642,-1.9827,0.195,-0.1993,0.0387,0.0043
29.568,0.6334,-1.9817,0.195,-0.1918,0.0345,-0.0032
29.617,0.624,-1.9797,0.199,-0.1881,0.0332,-0.0021
29.667,0.613,-1.9784,0.199,-0.1912,0.029,0.0115
29.718,0.6039,-1.977,0.198,-0.189,0.0249,0.007
29.767,0.5949,-1.9757,0.198,-0.1875,0.0207,0.002
29.818,0.5859,-1.9758,0.198,-0.1865,0.013,0.0021
29.867,0.5768,-1.975,0.198,-0.1869,0.0092,0.0
29.918,0.5673,-1.9743,0.196,-0.1885,0.0063,-0.0007
29.967,0.5572,-1.9742,0.196,-0.1927,0.0024,-0.0008
30.017,0.5476,-1.9743,0.197,-0.1942,-0.0009,0.0067
30.067,0.537,-1.9749,0.197,-0.1982,-0.0056,0.0064
30.118,0.526,-1.9755,0.201,-0.2029,-0.0088,0.0028
30.167,0.5151,-1.9763,0.201,-0.2066,-0.012,0.014
30.217,0.5029,-1.9766,0.201,-0.2134,-0.013,0.0082
30.266,0.4919,-1.9775,0.201,-0.2145,-0.0161,0.0061
30.317,0.4809,-1.9795,0.201,-0.2139,-0.0217,0.0062
30.367,0.4698,-1.9812,0.201,-0.2117,-0.025,0.0028
30.416,0.4588,-1.9828,0.202,-0.2084,-0.0273,-0.0039
30.466,0.4464,-1.9848,0.202,-0.2091,-0.031,-0.0068
30.517,0.4352,-1.9867,0.199,-0.2056,-0.0329,-0.0067
30.567,0.4242,-1.9888,0.199,-0.2018,-0.0354,-0.01
30.617,0.4143,-1.9909,0.198,-0.1941,-0.0398,-0.0015
30.667,0.4037,-1.993,0.198,-0.1881,-0.0431,0.0036
30.716,0.3953,-1.9958,0.199,-0.1745,-0.0471,0.011
30.767,0.3856,-1.9993,0.199,-0.1639,-0.053,0.0118
30.817,0.3786,-2.0036,0.203,-0.144,-0.0601,0.021
30.867,0.3719,-2.0079,0.203,-0.1287,-0.0568,0.0293
30.916,0.3672,-2.0113,0.204,-0.1108,-0.0458,0.0161
30.966,0.3622,-2.0141,0.204,-0.0975,-0.0304,0.0125
31.017,0.3595,-2.0149,0.205,-0.0825,-0.0098,0.0176
31.067,0.3554,-2.0158,0.205,-0.0778,0.0078,0.0112
31.117,0.3521,-2.0157,0.208,-0.0749,0.0265,0.0096
31.167,0.3497,-2.0143,0.208,-0.0712,0.0437,0.0188
31.216,0.347,-2.0111,0.206,-0.0712,0.0605,0.0195
31.267,0.3448,-2.0082,0.206,-0.0722,0.071,0.0031
31.317,0.3422,-2.0057,0.209,-0.078,0.0746,0.0029
31.367,0.3384,-2.0017,0.209,-0.0896,0.0813,0.0105
31.417,0.3333,-1.9992,0.207,-0.1042,0.0773,0.0085
31.466,0.3287,-1.9959,0.207,-0.1159,0.0744,0.0002
31.517,0.3221,-1.9927,0.209,-0.1322,0.0699,-0.0051
31.567,0.3148,-1.9893,0.209,-0.1498,0.0658,0.0004
31.617,0.3073,-1.987,0.208,-0.1633,0.0589,-0.0065
31.666,0.2989,-1.9855,0.208,-0.1762,0.0485,-0.0124
31.717,0.2907,-1.9833,0.203,-0.1848,0.0426,-0.0123
31.767,0.2801,-1.9822,0.203,-0.1967,0.035,-0.0229
31.816,0.2679,-1.9814,0.194,-0.2091,0.0287,-0.0208
31.868,0.2517,-1.9805,0.194,-0.2293,0.0249,-0.0347
31.916,0.2379,-1.9806,0.11,-0.2361,0.0195,-0.0273
31.966,0.2339,-1.98,0.11,-0.2085,0.0149,-0.1939
32.016,0.2232,-1.983,0.129,-0.1971,0.0021,-0.0317
32.066,0.2183,-1.9867,0.129,-0.17,-0.0114,-0.0042
32.117,0.2122,-1.9882,0.162,-0.1504,-0.0143,0.0265
32.167,0.204,-1.9904,0.162,-0.1411,-0.0164,0.1248
32.216,0.199,-1.9915,0.2,-0.1241,-0.0128,0.1099
32.266,0.1895,-1.9907,0.2,-0.1273,0.0016,0.1902
32.317,0.1833,-1.9901,0.226,-0.1189,0.0124,0.1478
32.367,0.1761,-1.9883,0.226,-0.1157,0.0257,0.1705
32.417,0.1697,-1.9853,0.241,-0.1089,0.0395,0.1184
32.466,0.164,-1.9831,0.241,-0.1022,0.0457,0.1125
32.517,0.157,-1.9796,0.25,-0.1017,0.0524,0.0634
32.566,0.1513,-1.9757,0.25,-0.0966,0.0572,0.0474
32.616,0.1443,-1.9714,0.246,-0.0966,0.0591,0.0118
32.666,0.1378,-1.9667,0.246,-0.0952,0.0588,-0.0237
32.716,0.1342,-1.9637,0.236,-0.0826,0.0494,-0.0327
32.766,0.128,-1.9601,0.236,-0.082,0.0412,-0.0722
32.816,0.1232,-1.9569,0.23,-0.0764,0.0312,-0.0684
32.866,0.1194,-1.9561,0.23,-0.0677,0.0142,-0.0729
32.916,0.1151,-1.9547,0.221,-0.0607,0.0016,-0.0763
32.966,0.1109,-1.9548,0.221,-0.0541,-0.0123,-0.0764
33.016,0.1092,-1.9551,0.213,-0.0396,-0.0231,-0.0688
33.066,0.106,-1.9551,0.213,-0.0319,-0.0287,-0.0717
33.116,0.1048,-1.9573,0.206,-0.0201,-0.038,-0.0651
33.166,0.1063,-1.9588,0.206,-0.0024,-0.0431,-0.0589
33.218,0.1066,-1.961,0.202,0.0078,-0.0467,-0.0491
33.266,0.1071,-1.9634,0.202,0.0148,-0.0482,-0.0423
33.317,0.1079,-1.9662,0.198,0.0205,-0.0498,-0.039
33.367,0.1092,-1.9691,0.198,0.0252,-0.0495,-0.0325
33.416,0.1101,-1.9708,0.198,0.026,-0.0458,-0.0279
33.466,0.1107,-1.9729,0.198,0.0233,-0.0422,-0.0158
33.516,0.1098,-1.9725,0.195,0.0159,-0.0315,-0.0118
33.566,0.1103,-1.9732,0.195,0.0129,-0.0249,-0.012
33.617,0.1096,-1.9713,0.192,0.0079,-0.0126,-0.001
33.666,0.1079,-1.9675,0.192,0.0018,0.0028,-0.0066
33.716,0.1063,-1.9652,0.194,-0.002,0.0087,-0.0035
33.766,0.1055,-1.9606,0.194,-0.0034,0.0171,0.0045
33.815,0.1032,-1.9573,0.195,-0.0072,0.0181,0.0002
33.866,0.1044,-1.9561,0.195,0.001,0.0104,0.0037
33.916,0.1051,-1.955,0.191,0.009,0.0014,0.0011
33.965,0.1061,-1.9559,0.191,0.0173,-0.013,-0.0059
34.015,0.1076,-1.956,0.192,0.0252,-0.0227,-0.0033
34.066,0.1117,-1.9586,0.192,0.0391,-0.0388,-0.0009
34.116,0.1135,-1.9605,0.192,0.0411,-0.0484,0.0041
34.165,0.1184,-1.9651,0.192,0.0493,-0.0633,0.0047
34.217,0.1209,-1.9681,0.196,0.0468,-0.0681,0.0068
34.265,0.124,-1.971,0.196,0.0444,-0.0688,0.0168
34.316,0.1253,-1.9746,0.199,0.0346,-0.0678,0.0172
34.366,0.1244,-1.976,0.199,0.0184,-0.0577,0.0197
34.416,0.1266,-1.9783,0.196,0.0133,-0.0498,0.0136
34.466,0.1229,-1.9785,0.196,-0.0084,-0.0355,0.0029
34.515,0.1208,-1.98,0.195,-0.0222,-0.0264,0.0063
34.565,0.1168,-1.9791,0.195,-0.0383,-0.012,0.001
34.616,0.1105,-1.9764,0.197,-0.0575,0.0047,0.004
34.666,0.1065,-1.9722,0.197,-0.0647,0.0228,0.0087
34.715,0.1025,-1.9686,0.199,-0.0671,0.0338,0.0094
34.766,0.1004,-1.9676,0.199,-0.0598,0.0314,0.0112
34.815,0.0977,-1.9636,0.199,-0.0525,0.0353,0.0052
34.866,0.0945,-1.9604,0.199,-0.0456,0.0331,0.0085
34.916,0.0927,-1.9584,0.199,-0.0351,0.025,0.0052
34.966,0.091,-1.957,0.199,-0.0255,0.014,0.0038
35.015,0.0912,-1.9573,0.201,-0.0124,-0.0018,0.0048
35.065,0.0929,-1.9592,0.201,0.0031,-0.0195,0.0056
35.114,0.0935,-1.9612,0.2,0.011,-0.0332,0.0025
35.166,0.0953,-1.964,0.2,0.0195,-0.0448,0.0002
35.216,0.098,-1.9668,0.203,0.0275,-0.0525,-0.0005
35.266,0.0987,-1.969,0.203,0.0254,-0.0539,0.0073
35.315,0.0998,-1.9722,0.199,0.022,-0.0563,0.0004
35.365,0.1003,-1.9734,0.199,0.0152,-0.0502,-0.0092
35.415,0.102,-1.9775,0.202,0.0123,-0.0526,-0.0022
35.466,0.104,-1.9815,0.202,0.011,-0.0543,0.0026
35.515,0.1031,-1.982,0.203,0.0006,-0.0434,0.0003
35.566,0.1009,-1.9844,0.203,-0.0122,-0.0394,0.0022
35.615,0.0996,-1.9836,0.2,-0.0203,-0.0257,0.0036
35.666,0.0994,-1.9852,0.2,-0.0223,-0.0209,-0.0065
35.716,0.0962,-1.985,0.201,-0.032,-0.0118,-0.0006
35.764,0.0936,-1.9833,0.201,-0.0372,-0.0002,-0.0025
35.815,0.0901,-1.9793,0.197,-0.043,0.0161,-0.0031
35.866,0.0883,-1.9787,0.197,-0.0408,0.0181,-0.011
35.915,0.0857,-1.973,0.197,-0.0396,0.0329,-0.0078
35.966,0.0832,-1.9701,0.197,-0.0369,0.0363,-0.0059
36.016,0.0818,-1.9682,0.196,-0.0307,0.0336,-0.0093
36.066,0.0827,-1.9668,0.196,-0.0173,0.0281,-0.0072
36.115,0.0802,-1.9649,0.198,-0.0146,0.0226,-0.0065
36.165,0.0801,-1.9633,0.198,-0.0059,0.0162,0.0002
36.215,0.0842,-1.964,0.199,0.0134,0.004,-0.0036
36.267,0.0875,-1.9656,0.199,0.0272,-0.0089,-0.0007
36.315,0.0897,-1.9668,0.195,0.0339,-0.0183,-0.0012
36.365,0.0969,-1.9706,0.195,0.0505,-0.0322,-0.0109
36.416,0.1009,-1.9748,0.197,0.0535,-0.0445,-0.0048
36.466,0.1052,-1.9783,0.197,0.053,-0.051,0.0009
36.515,0.1092,-1.9827,0.198,0.0489,-0.0571,0.0
36.565,0.1086,-1.9836,0.198,0.0301,-0.0497,0.0014
36.615,0.1079,-1.9871,0.201,0.0118,-0.0482,0.0049
36.666,0.1069,-1.9887,0.201,-0.0046,-0.0406,0.0079
36.716,0.1044,-1.9907,0.195,-0.0212,-0.0332,0.0029
36.767,0.1015,-1.9913,0.195,-0.0346,-0.0226,-0.0168
36.815,0.0977,-1.9914,0.192,-0.0451,-0.0111,-0.0196
36.866,0.0927,-1.9917,0.192,-0.0554,-0.0024,-0.0287
36.915,0.0892,-1.9894,0.189,-0.0566,0.0124,-0.0344
36.965,0.0843,-1.9862,0.189,-0.0586,0.0271,-0.0433
37.015,0.0799,-1.9833,0.19,-0.0566,0.0374,-0.051
37.065,0.0773,-1.9801,0.19,-0.0471,0.0444,-0.0469
37.114,0.0754,-1.9757,0.176,-0.0356,0.0513,-0.0695
37.164,0.0768,-1.9734,0.176,-0.0141,0.0484,-0.0968
37.215,0.0779,-1.9716,0.168,0.0035,0.0408,-0.1105
37.265,0.0807,-1.9718,0.168,0.0228,0.0268,-0.1166
37.314,0.0834,-1.9715,0.155,0.0356,0.0153,-0.1358
37.365,0.0878,-1.9738,0.155,0.0489,-0.0021,-0.15
37.415,0.0932,-1.9771,0.137,0.061,-0.0199,-0.1625
37.465,0.0971,-1.9791,0.137,0.0633,-0.0289,-0.1784
37.517,0.1005,-1.9827,0.119,0.0611,-0.0409,-0.1851
37.565,0.1017,-1.9842,0.119,0.0477,-0.0395,-0.1906
37.614,0.104,-1.987,0.102,0.038,-0.041,-0.2006
37.665,0.107,-1.987,0.102,0.0333,-0.0284,-0.1892
37.714,0.1075,-1.9869,0.077,0.0181,-0.0164,-0.1915
37.765,0.1056,-1.9898,0.077,-0.0062,-0.0255,-0.1997
37.815,0.1049,-1.9928,0.053,-0.0178,-0.0354,-0.1842
37.865,0.1069,-1.9933,0.053,-0.0106,-0.0185,-0.1816
37.915,0.1058,-1.9932,0.033,-0.0185,-0.0027,-0.1566
37.965,0.1018,-1.9921,0.033,-0.0453,0.0103,-0.157
38.016,0.0968,-1.9905,0.023,-0.0686,0.0225,-0.1265
38.065,0.0923,-1.989,0.023,-0.0791,0.0285,-0.1018
38.114,0.0859,-1.9862,0.017,-0.0974,0.0404,-0.0885
38.165,0.0843,-1.986,0.017,-0.067,0.0279,-0.0604
38.214,0.0819,-1.9833,0.013,-0.0446,0.0347,-0.0484
38.264,0.0785,-1.981,0.013,-0.0426,0.0364,-0.0373
38.314,0.0753,-1.9808,0.0,-0.0483,0.0248,-0.15
38.364,0.0673,-1.9786,0.0,-0.0911,0.034,-0.4322
38.414,0.0658,-1.9789,0.009,-0.0636,0.0074,0.0769
38.465,0.0626,-1.9785,0.009,-0.0595,0.0007,0.0921
38.515,0.0596,-1.9786,0.009,-0.0619,-0.0077,0.077
38.564,0.0562,-1.9786,0.009,-0.0664,-0.0128,0.082
38.615,0.0577,-1.9789,0.009,-0.0377,-0.0223,0.0847
38.665,0.0578,-1.9836,0.009,-0.0281,-0.0511,0.0577
