time_s,x_m,y_m,z_down_m
16.719,-0.0014,-0.0083,0.316
16.821,0.005,-0.0029,0.318
16.927,0.0092,-0.0013,0.318
17.022,0.0114,-0.0033,0.319
17.119,0.0127,-0.0094,0.316
17.22,0.0201,-0.0192,0.315
17.328,0.0296,-0.0229,0.316
17.42,0.0481,-0.0271,0.318
17.52,0.0725,-0.0275,0.318
17.619,0.0994,-0.0206,0.318
17.72,0.1302,-0.0136,0.318
17.819,0.1587,-0.0106,0.323
17.929,0.1899,-0.009,0.344
18.019,0.2251,-0.0093,0.389
18.119,0.2656,-0.0094,0.403
18.244,0.3036,-0.0103,0.376
18.319,0.3437,-0.0129,0.328
18.419,0.3782,-0.0142,0.285
18.557,0.4108,-0.0154,0.268
18.619,0.4524,-0.0167,0.266
18.719,0.493,-0.0166,0.273
18.865,0.5396,-0.0182,0.284
18.924,0.5841,-0.0211,0.286
19.02,0.6287,-0.0228,0.297
19.119,0.6764,-0.0218,0.304
19.22,0.7208,-0.0195,0.305
19.319,0.7616,-0.0149,0.309
19.418,0.8031,-0.0089,0.313
19.52,0.8357,-0.0016,0.312
19.619,0.8647,0.009,0.309
19.719,0.8893,0.0164,0.308
19.827,0.9066,0.022,0.309
19.918,0.9229,0.0295,0.307
20.02,0.9391,0.0344,0.31
20.147,0.9538,0.0382,0.31
20.219,0.967,0.0406,0.311
20.319,0.9794,0.0414,0.31
20.478,0.9903,0.041,0.31
20.519,0.9972,0.038,0.31
20.619,1.0029,0.0385,0.312
20.718,1.0065,0.0421,0.309
20.819,1.0146,0.0535,0.311
20.918,1.0247,0.0675,0.307
21.018,1.0445,0.0836,0.308
21.123,1.0652,0.0941,0.306
21.218,1.0877,0.0968,0.313
21.318,1.1031,0.0846,0.314
21.418,1.111,0.0568,0.311
21.518,1.1084,0.0143,0.304
21.618,1.0972,-0.0338,0.292
21.731,1.0785,-0.0815,0.291
21.818,1.0519,-0.1287,0.296
21.919,1.0308,-0.1637,0.306
22.046,1.0118,-0.1869,0.312
22.117,0.9995,-0.2009,0.31
22.219,0.9926,-0.2019,0.31
22.355,0.994,-0.1973,0.299
22.418,0.9995,-0.1924,0.299
22.519,1.004,-0.1918,0.305
22.648,1.0073,-0.1973,0.306
22.717,1.0075,-0.2069,0.309
22.819,1.0032,-0.2198,0.312
22.928,0.9957,-0.235,0.309
23.02,0.9872,-0.2487,0.312
23.118,0.9775,-0.2589,0.307
23.217,0.9716,-0.2635,0.31
23.321,0.9696,-0.2638,0.312
23.419,0.9776,-0.2621,0.312
23.519,0.9938,-0.2609,0.306
23.618,1.0209,-0.2603,0.302
23.718,1.0445,-0.2621,0.299
23.819,1.066,-0.2675,0.302
23.922,1.086,-0.2749,0.305
24.018,1.0961,-0.2816,0.308
24.117,1.1005,-0.2859,0.304
24.239,1.0982,-0.2911,0.301
24.317,1.0932,-0.2921,0.301
24.418,1.0878,-0.2885,0.299
24.548,1.0838,-0.283,0.3
24.617,1.0824,-0.2736,0.303
24.717,1.0872,-0.2629,0.305
24.853,1.0952,-0.2553,0.304
24.916,1.1047,-0.2471,0.302
25.017,1.1133,-0.2378,0.303
25.133,1.1191,-0.2227,0.306
25.22,1.1194,-0.2063,0.306
25.317,1.1176,-0.1817,0.307
25.418,1.1138,-0.1546,0.305
25.522,1.11,-0.1189,0.308
25.617,1.1073,-0.0832,0.308
25.716,1.1061,-0.044,0.305
25.822,1.1083,0.0004,0.301
25.917,1.1121,0.0394,0.304
26.017,1.1126,0.0771,0.307
26.119,1.1152,0.1138,0.307
26.217,1.1147,0.146,0.309
26.317,1.1135,0.1766,0.308
26.433,1.1117,0.2015,0.305
26.517,1.1082,0.2223,0.304
26.617,1.1029,0.2415,0.306
26.747,1.0992,0.2543,0.305
26.817,1.0951,0.2657,0.308
26.917,1.092,0.2765,0.308
27.062,1.0938,0.2843,0.307
27.122,1.1043,0.2891,0.305
27.217,1.1211,0.2928,0.3
27.338,1.1403,0.2948,0.299
27.423,1.1612,0.2939,0.297
27.516,1.176,0.2943,0.298
27.616,1.1859,0.2915,0.301
27.72,1.1941,0.2865,0.302
27.817,1.1941,0.2854,0.299
27.917,1.1895,0.2816,0.302
28.018,1.1832,0.2825,0.3
28.117,1.1788,0.2799,0.3
28.216,1.1771,0.2765,0.299
28.334,1.1812,0.2762,0.301
28.423,1.1875,0.2763,0.299
28.516,1.1938,0.2764,0.299
28.649,1.1981,0.2729,0.299
28.715,1.2017,0.2692,0.299
28.815,1.2027,0.2621,0.3
28.964,1.2015,0.2553,0.299
29.025,1.1982,0.2498,0.298
29.116,1.1941,0.2452,0.3
29.223,1.1909,0.2421,0.297
29.319,1.1895,0.2416,0.303
29.416,1.19,0.2396,0.303
29.516,1.194,0.2297,0.305
29.617,1.2018,0.2176,0.301
29.715,1.2097,0.2021,0.306
29.816,1.2129,0.1854,0.306
29.917,1.2147,0.1599,0.305
30.016,1.2121,0.1329,0.305
30.115,1.2062,0.0994,0.306
30.228,1.1994,0.0658,0.309
30.316,1.1909,0.0336,0.307
30.416,1.1838,-0.0057,0.308
30.544,1.1779,-0.0412,0.307
30.615,1.1733,-0.0746,0.306
30.716,1.1701,-0.1088,0.307
30.857,1.1682,-0.1379,0.301
30.915,1.1664,-0.1652,0.302
31.016,1.1637,-0.1861,0.301
31.132,1.1652,-0.2056,0.3
31.217,1.1659,-0.2229,0.302
31.316,1.1699,-0.2344,0.297
31.415,1.1737,-0.2426,0.296
31.523,1.1792,-0.25,0.294
31.615,1.1832,-0.255,0.291
31.715,1.1828,-0.258,0.293
31.816,1.1772,-0.2589,0.294
31.915,1.1713,-0.261,0.291
32.016,1.1695,-0.2621,0.291
32.131,1.1734,-0.2661,0.296
32.214,1.1853,-0.2704,0.295
32.315,1.2009,-0.2748,0.295
32.447,1.2187,-0.2788,0.292
32.515,1.2379,-0.2809,0.296
32.614,1.2543,-0.2806,0.294
32.763,1.2696,-0.2789,0.295
32.815,1.2816,-0.2756,0.298
32.915,1.2897,-0.2687,0.305
33.022,1.2901,-0.2682,0.303
33.12,1.2856,-0.2711,0.302
33.214,1.2847,-0.2758,0.303
33.315,1.2826,-0.281,0.3
33.414,1.2844,-0.2839,0.305
33.515,1.2922,-0.2834,0.305
33.614,1.3011,-0.275,0.302
33.717,1.3095,-0.2683,0.308
33.814,1.3156,-0.2562,0.307
33.914,1.3168,-0.2392,0.308
34.033,1.3157,-0.217,0.306
34.115,1.3142,-0.1902,0.306
34.214,1.3129,-0.1631,0.304
34.349,1.3118,-0.1332,0.304
34.414,1.3099,-0.0988,0.304
34.514,1.31,-0.065,0.305
34.666,1.3077,-0.0292,0.305
34.714,1.3053,0.0042,0.307
34.814,1.3042,0.0382,0.307
34.925,1.3013,0.073,0.302
35.02,1.3024,0.1058,0.305
35.114,1.3038,0.1358,0.299
35.213,1.3073,0.164,0.298
35.316,1.3102,0.1875,0.298
35.416,1.3114,0.2072,0.295
35.514,1.3142,0.2233,0.294
35.625,1.3156,0.2335,0.297
35.714,1.3165,0.2422,0.295
35.814,1.3164,0.2473,0.296
35.942,1.3168,0.2519,0.299
36.013,1.3164,0.2565,0.298
36.114,1.323,0.2622,0.3
36.256,1.3375,0.2668,0.299
36.314,1.3537,0.2707,0.299
36.414,1.3712,0.273,0.299
36.53,1.3881,0.275,0.3
36.618,1.3993,0.2743,0.304
36.715,1.408,0.2719,0.305
36.814,1.4114,0.2667,0.302
36.922,1.4098,0.2631,0.299
37.014,1.4054,0.2593,0.302
37.113,1.3998,0.2558,0.303
37.214,1.3945,0.255,0.304
37.314,1.3951,0.2577,0.306
37.413,1.4002,0.2606,0.308
37.526,1.4075,0.2611,0.304
37.613,1.4159,0.2552,0.302
37.714,1.4238,0.2449,0.301
37.839,1.4249,0.2295,0.3
37.913,1.4256,0.2076,0.3
38.012,1.4222,0.1818,0.299
38.157,1.4145,0.1498,0.296
38.212,1.4079,0.1167,0.296
38.313,1.4005,0.0827,0.297
38.442,1.3928,0.0428,0.299
38.513,1.3889,0.0063,0.303
38.613,1.3867,-0.0317,0.304
38.713,1.3867,-0.0677,0.301
38.82,1.3834,-0.1005,0.3
38.912,1.3802,-0.1313,0.305
39.012,1.3776,-0.1593,0.305
39.116,1.3731,-0.1813,0.308
39.213,1.3694,-0.2037,0.307
39.313,1.3649,-0.2216,0.306
39.423,1.3598,-0.2371,0.308
39.513,1.3554,-0.2502,0.306
39.613,1.3526,-0.2607,0.305
39.738,1.3484,-0.2678,0.303
39.812,1.3475,-0.2725,0.302
39.912,1.3531,-0.2735,0.304
40.053,1.3587,-0.2752,0.304
40.112,1.365,-0.276,0.302
40.213,1.3689,-0.2759,0.302
40.314,1.3732,-0.2749,0.306
40.421,1.3758,-0.2706,0.306
40.512,1.3766,-0.2709,0.304
40.612,1.3801,-0.2735,0.304
40.713,1.3852,-0.2792,0.301
40.812,1.3911,-0.2848,0.301
40.913,1.3987,-0.2908,0.3
41.012,1.4058,-0.2903,0.3
41.112,1.4155,-0.2844,0.3
41.212,1.4267,-0.2806,0.301
41.328,1.4411,-0.2733,0.298
41.412,1.4586,-0.2659,0.294
41.512,1.4774,-0.2629,0.262
41.643,1.4918,-0.2587,0.241
41.713,1.5042,-0.2589,0.246
41.812,1.5117,-0.2607,0.271
41.95,1.519,-0.2549,0.3
42.018,1.5193,-0.2538,0.322
42.112,1.5121,-0.2547,0.335
42.212,1.5108,-0.2546,0.341
42.314,1.5085,-0.2513,0.327
42.412,1.5085,-0.2473,0.308
42.512,1.5156,-0.2405,0.293
42.612,1.5197,-0.2306,0.283
42.713,1.5306,-0.2159,0.287
42.812,1.5387,-0.1989,0.292
42.917,1.5422,-0.1714,0.299
43.013,1.5465,-0.1366,0.305
43.112,1.5475,-0.0982,0.307
43.248,1.5472,-0.0579,0.306
43.311,1.546,-0.0145,0.304
43.412,1.5448,0.0213,0.333
43.566,1.5414,0.0609,0.394
43.622,1.536,0.097,0.377
43.711,1.5312,0.1281,0.35
43.811,1.5262,0.154,0.299
43.913,1.5222,0.1782,0.256
44.011,1.521,0.1956,0.243
44.112,1.519,0.2117,0.245
44.211,1.5181,0.2239,0.257
44.311,1.5156,0.2346,0.269
44.411,1.5098,0.2456,0.271
44.524,1.5044,0.2532,0.277
44.611,1.4988,0.2591,0.284
44.712,1.4937,0.2636,0.29
44.841,1.4941,0.2656,0.292
44.922,1.5038,0.2658,0.29
45.01,1.5195,0.2641,0.287
45.164,1.5374,0.264,0.289
45.217,1.5562,0.264,0.292
45.311,1.569,0.2657,0.293
45.411,1.5777,0.2672,0.297
45.514,1.5815,0.2731,0.293
45.611,1.581,0.2761,0.294
45.71,1.5795,0.2789,0.291
45.813,1.5787,0.2791,0.29
45.91,1.5783,0.2762,0.291
46.011,1.5823,0.2708,0.291
46.131,1.5866,0.2699,0.296
46.21,1.5926,0.2684,0.294
46.311,1.5993,0.2697,0.299
46.449,1.6015,0.2722,0.303
46.51,1.6076,0.2697,0.305
46.611,1.6072,0.2554,0.308
46.716,1.6018,0.2386,0.31
46.821,1.5955,0.212,0.307
46.911,1.5871,0.1873,0.306
47.011,1.5822,0.1546,0.302
47.111,1.5815,0.1166,0.3
47.211,1.5818,0.0765,0.303
47.311,1.5848,0.0233,0.233
47.424,1.583,-0.0187,0.213
47.51,1.5912,-0.063,0.241
47.611,1.5966,-0.1075,0.282
47.737,1.6025,-0.1441,0.326
47.81,1.6062,-0.1768,0.354
47.91,1.6065,-0.2083,0.362
48.058,1.6042,-0.2289,0.354
48.117,1.598,-0.2453,0.34
48.21,1.5908,-0.2517,0.33
48.32,1.5814,-0.2547,0.315
48.422,1.5723,-0.2527,0.311
48.51,1.5689,-0.2527,0.309
48.61,1.5733,-0.2554,0.304
48.712,1.5838,-0.263,0.301
48.812,1.6,-0.2726,0.298
48.91,1.6226,-0.2818,0.301
49.034,1.6424,-0.2901,0.303
49.128,1.6591,-0.2969,0.308
49.21,1.6724,-0.301,0.309
49.35,1.6816,-0.3005,0.299
49.419,1.6908,-0.2964,0.297
49.509,1.6946,-0.2919,0.292
49.621,1.6931,-0.2862,0.291
49.717,1.6938,-0.2821,0.295
49.81,1.696,-0.2809,0.299
49.91,1.704,-0.283,0.305
50.011,1.7182,-0.2877,0.309
50.109,1.7249,-0.293,0.312
50.209,1.7311,-0.2931,0.307
50.334,1.7366,-0.2904,0.304
50.409,1.738,-0.2836,0.299
50.509,1.7369,-0.2769,0.292
50.654,1.7341,-0.2698,0.295
50.714,1.7286,-0.2601,0.295
50.811,1.7225,-0.2488,0.297
50.967,1.7155,-0.2371,0.299
51.02,1.7121,-0.2272,0.299
51.109,1.7121,-0.2168,0.299
51.209,1.7122,-0.2028,0.303
51.314,1.7141,-0.1906,0.299
51.41,1.7144,-0.1742,0.299
51.509,1.7095,-0.1519,0.301
51.616,1.7029,-0.1244,0.3
51.71,1.6996,-0.0951,0.302
51.81,1.6974,-0.0598,0.301
51.933,1.6954,-0.0215,0.302
52.008,1.6937,0.0125,0.325
52.109,1.6937,0.05,0.361
52.253,1.6965,0.0865,0.389
52.31,1.6973,0.1193,0.365
52.409,1.6953,0.149,0.327
52.514,1.6928,0.177,0.284
52.61,1.6902,0.1976,0.262
52.709,1.6859,0.2158,0.254
52.809,1.683,0.2302,0.261
52.909,1.6824,0.2417,0.275
53.009,1.6823,0.253,0.279
53.108,1.6823,0.2627,0.286
53.22,1.6831,0.2731,0.293
53.31,1.6856,0.2798,0.294
53.408,1.6928,0.2841,0.295
53.536,1.7022,0.2872,0.293
53.608,1.7181,0.2886,0.291
53.708,1.7327,0.2904,0.289
53.849,1.7492,0.2926,0.295
53.911,1.7626,0.2935,0.296
54.008,1.774,0.2942,0.296
54.124,1.7817,0.2954,0.298
54.21,1.7874,0.2979,0.297
54.308,1.7934,0.2999,0.295
54.409,1.7992,0.2996,0.291
54.509,1.8033,0.2993,0.293
54.608,1.8049,0.2965,0.292
54.709,1.8053,0.2933,0.294
54.81,1.8024,0.2874,0.295
54.908,1.7978,0.2836,0.293
55.008,1.7956,0.2793,0.299
55.135,1.7922,0.273,0.297
55.208,1.7896,0.2687,0.301
55.308,1.7899,0.2735,0.3
55.454,1.7919,0.278,0.301
55.508,1.7925,0.2809,0.301
55.608,1.7901,0.2801,0.303
55.732,1.7889,0.2708,0.303
55.811,1.7869,0.2584,0.304
55.908,1.788,0.2403,0.305
56.008,1.7875,0.2208,0.304
56.113,1.7874,0.2021,0.303
56.208,1.7885,0.1812,0.301
56.308,1.7914,0.1572,0.305
56.41,1.7954,0.1325,0.302
56.508,1.7972,0.1066,0.301
56.608,1.7998,0.0704,0.301
56.728,1.8009,0.0301,0.223
56.807,1.7955,-0.007,0.207
56.908,1.795,-0.045,0.239
57.047,1.7968,-0.0857,0.285
57.108,1.8012,-0.1272,0.335
57.208,1.8055,-0.162,0.355
57.323,1.8087,-0.1905,0.366
57.424,1.8117,-0.2117,0.36
57.508,1.8129,-0.2279,0.342
57.609,1.8113,-0.2376,0.325
57.707,1.8038,-0.2412,0.308
57.808,1.7954,-0.2414,0.299
57.907,1.7893,-0.2424,0.301
58.02,1.7896,-0.246,0.301
58.107,1.8017,-0.252,0.308
58.206,1.8198,-0.2588,0.327
58.337,1.8425,-0.2639,0.368
58.406,1.8693,-0.2705,0.388
58.507,1.8897,-0.2749,0.366
58.64,1.9026,-0.28,0.325
58.711,1.9055,-0.2809,0.276
58.807,1.9076,-0.2755,0.252
58.907,1.8972,-0.2867,0.247
59.006,1.887,-0.2978,0.258
59.107,1.8829,-0.3062,0.27
59.208,1.8826,-0.3064,0.282
59.325,1.888,-0.3014,0.288
59.406,1.8944,-0.2899,0.289
59.508,1.9065,-0.2729,0.291
59.646,1.9154,-0.2544,0.291
59.706,1.9221,-0.233,0.291
59.807,1.9248,-0.2061,0.293
59.923,1.9247,-0.1789,0.29
60.009,1.9247,-0.1475,0.293
60.107,1.9217,-0.1117,0.291
60.207,1.9191,-0.0765,0.296
60.309,1.9165,-0.0349,0.295
60.406,1.9136,0.0062,0.297
60.508,1.9118,0.0442,0.295
60.611,1.9105,0.083,0.296
60.707,1.9096,0.1137,0.298
60.808,1.9081,0.1415,0.295
60.933,1.907,0.1667,0.297
61.006,1.9053,0.1868,0.295
61.107,1.9036,0.2036,0.294
61.246,1.9014,0.2181,0.296
61.306,1.8998,0.2293,0.296
61.407,1.8971,0.2401,0.297
61.513,1.8952,0.2465,0.297
61.612,1.8945,0.2524,0.301
61.706,1.8947,0.2561,0.299
61.807,1.8995,0.2581,0.3
61.906,1.9088,0.2588,0.3
62.006,1.9262,0.2599,0.299
62.107,1.9432,0.2596,0.298
62.22,1.9587,0.2615,0.298
62.306,1.9733,0.2629,0.299
62.407,1.9836,0.2647,0.299
62.539,1.9903,0.266,0.299
62.605,1.9918,0.2682,0.297
62.707,1.9894,0.2709,0.295
62.883,1.9821,0.2726,0.297
62.909,1.978,0.2724,0.299
63.006,1.9767,0.2682,0.299
63.106,1.9806,0.2595,0.297
63.212,1.9906,0.2505,0.301
63.306,1.9966,0.244,0.301
63.406,2.0034,0.2352,0.301
63.533,2.0062,0.2227,0.301
63.605,2.006,0.2057,0.302
63.706,2.0034,0.1863,0.301
63.842,1.9978,0.1608,0.304
63.911,1.9912,0.1299,0.304
64.006,1.9858,0.0921,0.302
64.116,1.9822,0.0532,0.305
64.213,1.9788,0.0086,0.302
64.307,1.9779,-0.0324,0.303
64.407,1.9753,-0.071,0.303
64.505,1.973,-0.1071,0.303
64.605,1.9722,-0.1353,0.3
64.706,1.9718,-0.1601,0.3
64.83,1.972,-0.1808,0.302
64.912,1.972,-0.1968,0.301
65.006,1.9744,-0.2119,0.299
65.144,1.9769,-0.223,0.298
65.209,1.9816,-0.2335,0.297
65.305,1.9828,-0.2413,0.298
65.419,1.9862,-0.246,0.296
65.515,1.9896,-0.2493,0.298
65.606,1.9851,-0.2538,0.298
65.706,1.9855,-0.2548,0.297
65.809,1.9942,-0.2549,0.294
65.905,2.0102,-0.2558,0.297
66.005,2.0292,-0.2557,0.296
66.117,2.0517,-0.2556,0.296
66.205,2.0721,-0.257,0.298
66.306,2.0866,-0.2566,0.3
66.435,2.0974,-0.2576,0.302
66.504,2.1041,-0.259,0.301
66.604,2.1029,-0.2618,0.308
66.747,2.0992,-0.2679,0.309
66.81,2.0967,-0.2737,0.308
66.905,2.0977,-0.2781,0.308
67.005,2.1036,-0.2783,0.308
67.105,2.1134,-0.274,0.304
67.205,2.1269,-0.2613,0.305
67.304,2.1367,-0.2453,0.305
67.418,2.1464,-0.2286,0.306
67.519,2.1521,-0.2047,0.303
67.605,2.1545,-0.1771,0.3
67.738,2.1528,-0.1446,0.303
67.804,2.149,-0.1049,0.299
67.905,2.146,-0.0662,0.295
68.056,2.1429,-0.0265,0.296
68.112,2.1413,0.0164,0.299
68.207,2.1388,0.0538,0.302
68.305,2.1363,0.0871,0.305
68.408,2.1315,0.1195,0.304
68.506,2.1271,0.1468,0.305
68.604,2.1219,0.1703,0.304
68.705,2.1159,0.1878,0.304
68.805,2.1087,0.2033,0.302
68.904,2.1001,0.2155,0.304
69.023,2.0946,0.2245,0.301
69.118,2.0892,0.2315,0.299
69.204,2.0861,0.2381,0.302
69.344,2.0841,0.2438,0.3
69.404,2.0844,0.2505,0.303
69.503,2.0891,0.2549,0.302
69.609,2.1018,0.2583,0.299
69.712,2.123,0.2605,0.299
69.803,2.1415,0.2615,0.293
69.904,2.1574,0.2624,0.297
70.006,2.1709,0.2617,0.299
70.105,2.1787,0.2615,0.299
70.205,2.1841,0.2605,0.3
70.304,2.18,0.2585,0.299
70.405,2.1736,0.2598,0.298
70.505,2.1666,0.2591,0.296
70.617,2.1629,0.2587,0.3
70.705,2.1634,0.2573,0.299
70.803,2.1689,0.2575,0.298
70.937,2.1754,0.254,0.298
71.003,2.1825,0.2471,0.3
71.104,2.1896,0.2362,0.303
71.257,2.195,0.2191,0.302
71.31,2.1974,0.2007,0.3
71.404,2.1968,0.1772,0.302
71.503,2.196,0.1523,0.304
71.607,2.196,0.123,0.304
71.703,2.1963,0.0897,0.301
71.803,2.196,0.055,0.304
71.905,2.1965,0.0196,0.302
72.004,2.1961,-0.0183,0.299
72.103,2.196,-0.0527,0.3
72.225,2.1939,-0.0858,0.303
72.303,2.1929,-0.114,0.304
72.403,2.1905,-0.1388,0.304
72.545,2.1887,-0.1611,0.303
72.602,2.188,-0.1786,0.299
72.703,2.1877,-0.1951,0.301
72.822,2.1881,-0.2073,0.3
72.914,2.1894,-0.2193,0.304
73.002,2.1854,-0.2282,0.301
73.103,2.1825,-0.2326,0.305
73.205,2.1775,-0.2347,0.301
73.303,2.1747,-0.2342,0.302
73.403,2.1743,-0.2353,0.3
73.51,2.1779,-0.2377,0.305
73.603,2.1935,-0.2403,0.308
73.703,2.2128,-0.2456,0.303
73.826,2.2339,-0.25,0.299
73.903,2.2577,-0.2555,0.302
74.002,2.2741,-0.2591,0.305
74.145,2.2845,-0.2632,0.306
74.203,2.2861,-0.2682,0.302
74.303,2.2833,-0.2721,0.299
74.447,2.2753,-0.2744,0.296
74.505,2.268,-0.2746,0.299
74.602,2.2625,-0.2714,0.304
74.704,2.2603,-0.2655,0.303
74.805,2.2624,-0.2578,0.299
74.903,2.2671,-0.2477,0.3
75.002,2.2732,-0.2376,0.299
75.121,2.2792,-0.2262,0.299
75.202,2.283,-0.2101,0.297
75.303,2.2849,-0.193,0.297
75.44,2.2877,-0.169,0.297
75.502,2.291,-0.1363,0.291
75.603,2.2965,-0.1006,0.294
