time_s,state,x_m,y_m,z_down_m,edge_event,edge_x_m,edge_y_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,local_x_min_m,local_x_max_m,local_y_min_m,local_y_max_m
4.124,,0.0013,-0.0008,0.016,,,,-0.11,-1.36,0.24,0.0,0.0034,-0.0062,-0.0012,0.693,0.412,1.046,0.225,,,,,,,
4.191,,0.0001,-0.0003,0.014,,,,-0.11,-1.39,0.29,0.0,-0.0024,-0.0031,0.0005,0.693,0.412,1.046,0.225,,,,,,,
4.224,,0.0001,-0.0001,0.014,,,,-0.12,-1.39,0.28,0.0,-0.0028,-0.0023,-0.0047,0.694,0.42,1.047,0.224,,,,,,,
4.275,,0.0001,0.0001,0.017,,,,-0.12,-1.41,0.29,0.0,-0.0031,-0.0004,0.0015,0.694,0.42,1.047,0.224,,,,,,,
4.325,,0.0001,-0.0001,0.017,,,,-0.13,-1.39,0.28,0.0,-0.0024,-0.002,0.0022,0.695,0.415,1.049,0.226,,,,,,,
4.388,,0.0003,-0.0001,0.016,,,,-0.13,-1.39,0.26,0.0,-0.0008,-0.0025,0.0045,0.695,0.415,1.049,0.226,,,,,,,
4.436,,0.0001,0.0006,0.016,,,,-0.13,-1.42,0.27,0.0,-0.0023,0.001,0.0015,0.697,0.417,1.038,0.222,,,,,,,
4.492,,0.0004,-0.0003,0.017,,,,-0.14,-1.38,0.26,0.0,-0.001,-0.0041,0.0032,0.697,0.417,1.038,0.222,,,,,,,
4.526,,-0.0005,-0.0003,0.017,,,,-0.14,-1.39,0.29,0.0,-0.0051,-0.0038,0.0017,0.697,0.41,1.035,0.222,,,,,,,
4.574,,0.0006,-0.0003,0.017,,,,-0.15,-1.39,0.24,0.0,0.0001,-0.0036,-0.0015,0.697,0.41,1.035,0.222,,,,,,,
4.625,,-0.0007,-0.0,0.017,,,,-0.15,-1.4,0.3,0.0,-0.0061,-0.0024,-0.0017,0.692,0.413,1.035,0.222,,,,,,,
4.705,,0.001,0.0002,0.017,,,,-0.15,-1.41,0.22,0.0,0.0033,-0.0016,0.0019,0.692,0.413,1.035,0.222,,,,,,,
4.741,,0.0001,-0.0,0.017,,,,-0.16,-1.41,0.26,0.0,-0.0014,-0.0024,0.0004,0.69,0.419,1.039,0.227,,,,,,,
4.774,,0.001,-0.0002,0.017,,,,-0.16,-1.4,0.22,0.0,0.0035,-0.0033,-0.0074,0.69,0.419,1.039,0.227,,,,,,,
4.824,,0.001,-0.0005,0.017,,,,-0.16,-1.39,0.22,0.0,0.0036,-0.004,-0.0049,0.694,0.416,1.042,0.22,,,,,,,
4.874,,0.0001,-0.0003,0.016,,,,-0.17,-1.4,0.25,0.0,-0.0008,-0.0029,-0.0048,0.694,0.416,1.042,0.22,,,,,,,
4.934,,0.0001,0.001,0.016,,,,-0.17,-1.45,0.26,0.0,-0.0008,0.0043,-0.005,0.693,0.417,1.04,0.223,,,,,,,
4.978,,0.0012,-0.0009,0.015,,,,-0.18,-1.37,0.21,0.0,0.0048,-0.0058,-0.0046,0.693,0.417,1.04,0.223,,,,,,,
5.026,,0.0003,0.0004,0.015,,,,-0.18,-1.42,0.25,0.0,0.0004,0.0011,-0.006,0.695,0.417,1.039,0.222,,,,,,,
5.075,,0.0003,-0.0008,0.016,,,,-0.19,-1.38,0.25,0.0,0.0002,-0.0048,-0.0063,0.695,0.417,1.039,0.222,,,,,,,
5.124,,0.0003,-0.001,0.016,,,,-0.19,-1.37,0.25,0.0,-0.0,-0.0061,-0.0032,0.694,0.412,1.045,0.222,,,,,,,
5.174,,0.0003,-0.0003,0.017,,,,-0.2,-1.41,0.25,0.0,0.0003,-0.0021,-0.0014,0.694,0.412,1.045,0.222,,,,,,,
5.246,,0.0003,-0.0007,0.017,,,,-0.2,-1.39,0.25,0.0,0.0005,-0.0046,0.0013,0.688,0.423,1.038,0.228,,,,,,,
5.281,,0.001,-0.0003,0.018,,,,-0.2,-1.41,0.23,0.0,0.004,-0.0018,0.0049,0.688,0.423,1.038,0.228,,,,,,,
5.324,,0.0009,-0.0031,0.018,,,,-0.21,-1.31,0.24,0.0,0.0041,-0.0153,0.0064,0.694,0.413,1.037,0.223,,,,,,,
5.374,,0.0001,-0.0024,0.017,,,,-0.21,-1.36,0.28,0.0,-0.0013,-0.0091,0.0044,0.694,0.413,1.037,0.223,,,,,,,
5.425,,0.0011,-0.0041,0.017,,,,-0.21,-1.3,0.24,0.0,0.0041,-0.0164,0.0026,0.695,0.419,1.034,0.22,,,,,,,
5.48,,0.0003,-0.0024,0.016,,,,-0.21,-1.39,0.28,0.0,-0.0015,-0.0056,-0.0013,0.695,0.419,1.034,0.22,,,,,,,
5.53,,0.0003,-0.0024,0.016,,,,-0.22,-1.4,0.28,0.0,-0.0025,-0.0046,-0.0033,0.695,0.413,1.048,0.223,,,,,,,
5.574,,0.002,-0.0035,0.015,,,,-0.22,-1.37,0.23,0.0,0.006,-0.0091,-0.0016,0.695,0.413,1.048,0.223,,,,,,,
5.625,,0.0009,-0.0024,0.015,,,,-0.23,-1.42,0.27,0.0,-0.0001,-0.0027,-0.0048,0.694,0.419,1.038,0.219,,,,,,,
5.674,,-0.0005,0.0003,0.016,,,,-0.23,-1.51,0.33,0.0,-0.007,0.0104,-0.0045,0.694,0.419,1.038,0.219,,,,,,,
5.749,,0.0005,0.0001,0.016,,,,-0.23,-1.49,0.28,0.0,-0.0004,0.0077,-0.0033,0.695,0.414,1.038,0.222,,,,,,,
5.813,,-0.0006,-0.0002,0.017,,,,-0.24,-1.46,0.32,0.0,-0.0063,0.0046,-0.0075,0.695,0.414,1.038,0.222,,,,,,,
5.828,,-0.0002,-0.0009,0.017,,,,-0.24,-1.42,0.29,0.0,-0.0032,-0.0,-0.0027,0.694,0.417,1.043,0.22,,,,,,,
5.874,,0.0005,0.0006,0.017,,,,-0.24,-1.47,0.26,0.0,0.0005,0.007,-0.0037,0.694,0.417,1.043,0.22,,,,,,,
5.926,,0.0,-0.0009,0.017,,,,-0.25,-1.4,0.27,0.0,-0.0015,-0.0026,-0.0,0.695,0.414,1.038,0.223,,,,,,,
5.974,,0.0,0.0006,0.014,,,,-0.25,-1.46,0.28,0.0,-0.001,0.0054,-0.0021,0.695,0.414,1.038,0.223,,,,,,,
6.029,,0.0001,0.0002,0.014,,,,-0.25,-1.43,0.27,0.0,-0.0006,0.0029,-0.0056,0.696,0.42,1.041,0.222,,,,,,,
6.08,,0.0003,-0.0,0.016,,,,-0.25,-1.41,0.26,0.0,0.0009,0.0021,-0.0051,0.696,0.42,1.041,0.222,,,,,,,
6.124,,-0.0004,-0.0007,0.016,,,,-0.25,-1.37,0.29,0.0,-0.0014,-0.0015,-0.0021,0.693,0.415,1.041,0.223,,,,,,,
6.174,,-0.0004,0.0,0.02,,,,-0.25,-1.39,0.29,0.0,-0.0006,0.0025,0.0045,0.693,0.415,1.041,0.223,,,,,,,
6.224,,0.0001,-0.0008,0.02,,,,-0.26,-1.35,0.28,0.0,0.0014,-0.0022,0.0121,0.692,0.423,1.035,0.222,,,,,,,
6.298,,-0.0002,-0.0008,0.015,,,,-0.26,-1.34,0.29,0.0,0.0005,-0.0022,0.0081,0.692,0.423,1.035,0.222,,,,,,,
6.368,,0.0001,0.001,0.015,,,,-0.26,-1.4,0.28,-0.0,0.0014,0.0092,0.0011,0.694,0.415,1.041,0.224,,,,,,,
6.383,,0.0,0.0001,0.018,,,,-0.31,-1.46,0.29,-0.0,-0.0008,0.0138,0.0064,0.694,0.415,1.041,0.224,,,,,,,
6.426,,-0.0008,0.0,0.018,,,,-0.39,-1.44,0.31,-0.0,-0.0064,0.0205,0.0036,0.696,0.42,1.037,0.235,,,,,,,
6.474,,0.0003,-0.0031,0.015,,,,-0.59,-1.23,0.4,-0.0,-0.0027,0.0141,-0.0023,0.696,0.42,1.037,0.235,,,,,,,
6.525,,-0.0044,0.012,0.015,,,,-0.73,-1.37,0.61,-0.0,-0.0287,0.0933,0.0037,0.696,0.414,1.033,0.22,,,,,,,
6.582,,-0.0105,0.0272,0.0,,,,-0.78,-0.04,0.58,-0.0,-0.0553,0.1511,0.001,0.696,0.414,1.033,0.22,,,,,,,
6.627,,-0.017,0.0378,0.0,,,,-0.79,1.38,0.44,-0.0,-0.0782,0.1612,0.0177,0.696,0.42,1.029,0.15,,,,,,,
6.677,,-0.024,0.0462,0.0,,,,-0.8,2.08,-0.36,-0.0,-0.0925,0.1433,0.0453,0.696,0.42,1.029,0.15,,,,,,,
6.724,,-0.0213,0.0437,0.0,,,,-0.93,3.32,-1.01,-0.0,-0.0431,0.071,0.076,0.694,0.419,1.042,,,,,,,,
6.775,,-0.0249,0.034,0.027,entry,-0.0213,0.0437,-1.0,3.39,-1.06,-0.0,-0.0505,-0.0146,0.1164,0.694,0.419,1.042,,,,,,,,
6.839,,-0.0244,0.0264,0.027,,,,-1.19,2.64,-1.0,-0.0,-0.0277,-0.0732,0.1733,0.687,0.431,1.031,1.368,,,,,,,
6.895,,-0.0244,0.0192,0.063,,,,-1.37,1.51,-0.95,-0.0,-0.0143,-0.1097,0.209,0.687,0.431,1.031,1.368,,,,,,,
6.955,,-0.0222,0.0065,0.063,,,,-1.54,0.59,-0.87,-0.0,0.0078,-0.1515,0.2332,0.679,,1.037,1.375,,,,,,,
6.985,,-0.0196,-0.002,0.089,,,,-1.69,-0.49,-0.66,-0.0,0.0244,-0.1613,0.2379,0.679,,1.037,1.375,,,,,,,
7.024,,-0.0173,-0.0125,0.089,,,,-1.78,-1.36,-0.28,-0.0,0.0333,-0.1617,0.2246,0.662,,1.039,1.37,,,,,,,
7.075,,-0.0149,-0.0187,0.109,,,,-1.87,-1.96,-0.02,-0.0,0.0384,-0.1429,0.2029,0.662,,1.039,1.37,,,,,,,
7.134,,-0.0118,-0.0247,0.109,,,,-1.9,-2.3,0.33,-0.0,0.0431,-0.12,0.1795,0.656,,1.039,1.364,,,,,,,
7.18,,-0.0083,-0.0289,0.122,,,,-2.0,-2.4,0.43,-0.0,0.0477,-0.0948,0.1493,0.656,,1.039,1.364,,,,,,,
7.229,,-0.0045,-0.0324,0.122,,,,-2.11,-2.35,0.48,-0.0,0.0521,-0.0714,0.1278,0.642,,1.038,1.364,,,,,,,
7.273,,-0.0007,-0.0342,0.129,,,,-2.24,-2.28,0.74,-0.0,0.0533,-0.046,0.1003,0.642,,1.038,1.364,,,,,,,
7.325,,0.0029,-0.0342,0.129,,,,-2.32,-1.95,0.82,-0.0,0.0526,-0.0202,0.091,0.635,,1.031,1.349,,,,,,,
7.374,,0.0059,-0.0336,0.131,,,,-2.37,-1.55,0.98,-0.0,0.048,0.0004,0.0716,0.635,,1.031,1.349,,,,,,,
7.472,,0.0093,-0.0319,0.131,,,,-2.39,-1.16,0.86,-0.0,0.0454,0.019,0.063,0.628,,1.024,1.356,,,,,,,
7.489,,0.0122,-0.0299,0.136,,,,-2.35,-0.64,0.78,-0.0,0.042,0.0307,0.0646,0.628,,1.024,1.356,,,,,,,
7.539,,0.0143,-0.0268,0.136,,,,-2.37,-0.26,0.62,-0.0,0.037,0.0409,0.0577,0.627,,1.013,1.363,,,,,,,
7.573,,0.0175,-0.0244,0.146,,,,-2.32,0.1,0.53,-0.0,0.0382,0.0433,0.0555,0.627,,1.013,1.363,,,,,,,
7.624,,0.0195,-0.0223,0.146,,,,-2.21,0.39,0.58,-0.0,0.0343,0.0417,0.0735,0.622,,1.007,1.363,,,,,,,
7.693,,0.0219,-0.0191,0.148,,,,-2.15,0.73,0.49,-0.0,0.0323,0.0419,0.0653,0.622,,1.007,1.363,,,,,,,
7.743,,0.0248,-0.0178,0.148,,,,-2.12,0.98,0.49,-0.0,0.0332,0.0327,0.0659,0.614,,1.007,1.365,,,,,,,
7.778,,0.0272,-0.0169,0.158,,,,-2.14,1.04,0.52,-0.0,0.0316,0.0224,0.0681,0.614,,1.007,1.365,,,,,,,
7.824,,0.0302,-0.0164,0.158,,,,-2.18,1.0,0.45,-0.0,0.0325,0.0121,0.0796,0.613,,1.0,1.363,,,,,,,
7.874,,0.0342,-0.0165,0.17,,,,-2.24,0.88,0.58,-0.0,0.037,0.0023,0.0826,0.613,,1.0,1.363,,,,,,,
7.925,,0.0365,-0.0175,0.17,,,,-2.35,0.66,0.55,-0.0,0.0337,-0.0074,0.0887,0.607,,0.992,1.37,,,,,,,
7.974,,0.0402,-0.0185,0.179,,,,-2.52,0.33,0.57,-0.0,0.0361,-0.0132,0.088,0.607,,0.992,1.37,,,,,,,
8.028,,0.0424,-0.0201,0.179,,,,-2.68,0.14,0.5,-0.0,0.0333,-0.018,0.0847,0.603,,0.992,1.372,,,,,,,
8.083,,0.0449,-0.0203,0.188,,,,-2.81,-0.07,0.52,-0.0,0.032,-0.0161,0.0793,0.603,,0.992,1.372,,,,,,,
8.124,,0.0476,-0.021,0.188,,,,-2.89,-0.18,0.45,-0.0,0.0315,-0.0145,0.0792,0.598,,0.986,1.369,,,,,,,
8.174,,0.0503,-0.0212,0.191,,,,-2.92,-0.27,0.61,-0.0,0.0311,-0.0108,0.0667,0.598,,0.986,1.369,,,,,,,
8.249,,0.0525,-0.0209,0.191,,,,-2.87,-0.26,0.65,-0.0,0.0281,-0.0063,0.0615,0.595,,0.986,1.362,,,,,,,
8.313,ROTATION_SCAN,0.0557,-0.0213,0.199,,,,-2.79,-0.34,0.66,-0.0,0.0283,-0.0039,0.0734,0.595,,0.986,1.362,,,,,,,
8.331,ROTATION_SCAN,0.058,-0.0209,0.199,,,,-2.69,-0.24,0.63,-0.0,0.0258,0.0004,0.0636,0.592,,0.988,1.373,,,,,,,
8.38,ROTATION_SCAN,0.0577,-0.0199,0.206,,,,-2.49,-0.26,0.77,15.0,0.0164,0.0052,0.0565,0.592,,0.988,1.373,,,,,,,
8.423,ROTATION_SCAN,0.0591,-0.0193,0.206,,,,-2.24,-0.13,0.64,15.0,0.0121,0.0082,0.0565,0.594,,0.985,1.369,,,,,,,
8.474,ROTATION_SCAN,0.0596,-0.0185,0.214,,,,-1.85,0.02,0.57,15.0,0.007,0.01,0.0493,0.594,,0.985,1.369,,,,,,,
8.565,ROTATION_SCAN,0.06,-0.0147,0.214,,,,-1.3,0.14,0.53,15.0,0.0026,0.0181,0.0561,0.596,,0.982,1.372,,,,,,,
8.581,ROTATION_SCAN,0.059,-0.0127,0.216,,,,-0.65,0.35,0.57,15.0,-0.0043,0.0193,0.0419,0.596,,0.982,1.372,,,,,,,
