time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.308,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.414,,1.27,,,,,
0.326,,-0.0233,-0.0009,0.012,-0.06,-0.36,0.45,0.0,0.0039,-0.004,-0.0035,0.668,0.414,,1.27,,,,,
0.375,,-0.0235,-0.0007,0.014,-0.06,-0.36,0.46,0.0,0.0026,-0.0028,-0.0051,0.668,0.414,,1.273,,,,,
0.43,,-0.0241,-0.0007,0.014,-0.06,-0.37,0.49,0.0,-0.0005,-0.0024,-0.0011,0.668,0.414,,1.273,,,,,
0.475,,-0.0233,-0.0003,0.012,-0.06,-0.38,0.44,0.0,0.0048,-0.0001,0.0008,0.668,0.414,,1.272,,,,,
0.525,,-0.0239,-0.0003,0.013,-0.06,-0.38,0.47,0.0,0.0008,-0.0001,-0.003,0.668,0.414,,1.272,,,,,
0.577,,-0.0218,-0.0011,0.01,-0.06,-0.34,0.39,0.0,0.0113,-0.0041,-0.0026,0.668,0.414,,1.276,,,,,
0.639,,-0.0249,-0.0009,0.012,-0.06,-0.35,0.53,0.0,-0.0064,-0.003,-0.0093,0.668,0.414,,1.276,,,,,
0.681,,-0.0249,-0.0007,0.011,-0.06,-0.36,0.52,0.0,-0.0057,-0.0016,-0.0086,0.668,0.415,,1.282,,,,,
0.726,,-0.0251,-0.001,0.013,-0.06,-0.35,0.53,0.0,-0.0067,-0.0026,-0.0087,0.669,0.415,,1.282,,,,,
0.786,,-0.0253,-0.0008,0.013,-0.06,-0.36,0.52,0.0,-0.0071,-0.001,-0.0046,0.669,0.414,,1.274,,,,,
0.828,,-0.0253,-0.0005,0.015,-0.07,-0.37,0.51,0.0,-0.0068,-0.0001,-0.002,0.671,0.414,,1.274,,,,,
0.882,,-0.0253,-0.0006,0.012,-0.07,-0.37,0.5,0.0,-0.0063,-0.0004,0.0033,0.671,0.413,,1.277,,,,,
0.926,,-0.0234,-0.0008,0.012,-0.07,-0.36,0.42,0.0,0.004,-0.0019,-0.0002,0.669,0.413,,1.277,,,,,
1.011,,-0.0232,-0.0008,0.012,-0.07,-0.36,0.41,0.0,0.0047,-0.0016,-0.0024,0.669,0.414,,1.278,,,,,
1.046,,-0.0232,-0.001,0.014,-0.07,-0.35,0.42,0.0,0.0041,-0.0021,-0.0038,0.67,0.414,,1.278,,,,,
1.084,,-0.025,-0.0008,0.014,-0.07,-0.36,0.49,0.0,-0.0048,-0.0012,-0.0002,0.67,0.411,,1.284,,,,,
1.14,,-0.0244,-0.0017,0.013,-0.07,-0.32,0.46,0.0,-0.0013,-0.0057,0.0021,0.67,0.411,,1.284,,,,,
1.175,,-0.0241,-0.0006,0.01,-0.07,-0.36,0.43,0.0,0.0004,-0.0002,0.0007,0.67,0.414,,1.276,,,,,
1.226,,-0.025,-0.0008,0.013,-0.07,-0.35,0.47,0.0,-0.0037,-0.0016,-0.0076,0.67,0.414,,1.276,,,,,
1.313,,-0.0246,-0.0016,0.012,-0.07,-0.32,0.44,0.0,-0.0007,-0.0056,-0.0054,0.67,0.412,2.465,,,,,,
1.349,,-0.0253,-0.0008,0.013,-0.07,-0.35,0.47,0.0,-0.0039,-0.0015,-0.0058,0.671,0.412,2.465,,,,,,
1.38,,-0.0246,-0.0008,0.013,-0.07,-0.36,0.44,0.0,-0.0006,-0.0015,-0.0033,0.671,0.415,,1.277,,,,,
1.445,,-0.0252,-0.0008,0.013,-0.07,-0.36,0.46,0.0,-0.0033,-0.0012,-0.0019,0.669,0.415,,1.277,,,,,
1.475,,-0.0243,-0.0008,0.013,-0.07,-0.36,0.43,0.0,0.0017,-0.001,-0.0011,0.669,0.416,,1.267,,,,,
1.525,,-0.0253,-0.0011,0.014,-0.07,-0.34,0.48,0.0,-0.0038,-0.0023,-0.0015,0.669,0.416,,1.267,,,,,
1.601,,-0.0246,0.0001,0.013,-0.07,-0.39,0.44,0.0,0.0008,0.0038,0.0006,0.669,0.413,,1.282,,,,,
1.651,,-0.025,-0.0013,0.014,-0.07,-0.33,0.46,0.0,-0.002,-0.0031,-0.0005,0.669,0.413,,1.282,,,,,
1.678,,-0.0243,-0.0009,0.013,-0.07,-0.34,0.44,0.0,0.001,-0.001,-0.0003,0.669,0.417,,1.275,,,,,
1.745,,-0.0238,-0.0011,0.013,-0.07,-0.33,0.41,0.0,0.0035,-0.0027,-0.0027,0.67,0.417,,1.275,,,,,
1.778,,-0.0252,-0.0011,0.012,-0.07,-0.33,0.47,0.0,-0.0038,-0.003,-0.0039,0.67,0.416,,1.283,,,,,
1.827,,-0.0252,-0.0011,0.013,-0.07,-0.33,0.46,0.0,-0.0037,-0.003,-0.0066,0.668,0.416,,1.283,,,,,
1.901,,-0.024,-0.0009,0.014,-0.07,-0.34,0.42,0.0,0.0021,-0.0018,-0.0064,0.668,0.413,,1.276,,,,,
1.936,,-0.025,-0.0014,0.012,-0.07,-0.31,0.46,0.0,-0.003,-0.0042,-0.0034,0.667,0.413,,1.276,,,,,
1.993,,-0.0243,-0.0,0.014,-0.08,-0.37,0.44,0.0,0.0008,0.0031,-0.0064,0.667,0.415,,1.271,,,,,
2.031,,-0.0251,-0.0007,0.013,-0.07,-0.34,0.47,0.0,-0.0036,-0.0007,-0.0026,0.668,0.415,,1.271,,,,,
2.075,,-0.0247,-0.0011,0.013,-0.07,-0.33,0.45,0.0,-0.0011,-0.0033,-0.0027,0.668,0.414,,1.28,,,,,
2.125,,-0.0251,-0.0014,0.013,-0.07,-0.32,0.46,0.0,-0.003,-0.0046,-0.0027,0.669,0.414,,1.28,,,,,
2.197,,-0.0252,-0.0008,0.015,-0.07,-0.35,0.46,0.0,-0.0029,-0.0015,-0.0029,0.669,0.413,,1.286,,,,,
2.234,,-0.0238,-0.0007,0.01,-0.08,-0.35,0.41,0.0,0.0049,-0.0019,0.0012,0.674,0.413,,1.286,,,,,
2.293,,-0.0245,-0.0012,0.012,-0.08,-0.33,0.44,0.0,0.0005,-0.0037,-0.0077,0.674,0.417,,1.279,,,,,
2.326,,-0.0234,-0.001,0.013,-0.08,-0.34,0.39,0.0,0.0066,-0.0029,-0.0079,0.668,0.417,,1.279,,,,,
2.375,,-0.0243,-0.001,0.012,-0.08,-0.34,0.43,0.0,0.0014,-0.0023,-0.0055,0.668,0.413,,1.277,,,,,
2.424,,-0.0231,-0.001,0.014,-0.08,-0.35,0.39,0.0,0.0063,-0.0023,-0.0065,0.668,0.413,,1.277,,,,,
2.491,,-0.0244,-0.001,0.012,-0.08,-0.35,0.45,0.0,-0.0009,-0.0016,-0.0025,0.668,0.414,,1.281,,,,,
2.53,,-0.0242,-0.0008,0.011,-0.08,-0.36,0.43,0.0,0.0008,-0.0011,-0.0043,0.666,0.414,,1.281,,,,,
2.585,,-0.0242,-0.001,0.012,-0.08,-0.35,0.43,0.0,0.0012,-0.0019,-0.0076,0.666,0.415,,1.283,,,,,
2.626,,-0.0233,-0.001,0.013,-0.08,-0.35,0.4,0.0,0.0056,-0.0019,-0.0064,0.673,0.415,,1.283,,,,,
2.675,,-0.024,-0.0004,0.015,-0.08,-0.38,0.42,0.0,0.002,0.0015,-0.0034,0.673,0.414,,1.276,,,,,
2.724,,-0.0238,-0.0001,0.013,-0.08,-0.39,0.42,0.0,0.003,0.0031,0.0032,0.672,0.414,,1.276,,,,,
2.784,,-0.0233,-0.001,0.012,-0.08,-0.35,0.4,0.0,0.0053,-0.0019,0.0022,0.672,0.414,,1.272,,,,,
2.842,,-0.0249,-0.001,0.013,-0.08,-0.35,0.47,0.0,-0.0029,-0.0015,-0.0012,0.67,0.414,,1.272,,,,,
2.878,,-0.0249,-0.001,0.014,-0.08,-0.36,0.47,0.0,-0.0026,-0.0013,-0.0009,0.67,0.414,,1.277,,,,,
2.926,,-0.0249,-0.001,0.012,-0.08,-0.35,0.46,0.0,-0.0024,-0.0011,0.0016,0.673,0.414,,1.277,,,,,
2.975,,-0.023,-0.001,0.013,-0.08,-0.35,0.38,0.0,0.008,-0.001,-0.0016,0.673,0.415,2.516,1.276,,,,,
3.025,,-0.023,-0.0012,0.014,-0.08,-0.34,0.39,0.0,0.0075,-0.0023,-0.0017,0.667,0.415,2.516,1.276,,,,,
3.082,,0.0002,-0.0,0.012,0.0,-0.02,-0.03,0.0,0.0073,-0.002,-0.0006,0.667,0.416,,1.288,,,,,
3.13,,-0.0001,-0.0001,0.014,0.0,-0.07,0.18,0.0,0.0011,-0.0036,-0.0027,0.672,0.416,,1.288,,,,,
3.191,,0.0006,-0.0005,0.013,0.0,0.01,0.01,0.0,0.0101,-0.0096,-0.0019,0.672,0.415,,1.284,,,,,
3.232,,-0.0001,-0.0005,0.013,0.0,-0.13,0.35,0.0,0.001,-0.0074,-0.0028,0.667,0.415,,1.284,,,,,
3.274,,0.0004,-0.0006,0.013,0.0,-0.2,0.26,0.0,0.0061,-0.0067,-0.0039,0.667,0.415,,1.277,,,,,
3.324,,0.0003,-0.0005,0.013,0.0,-0.26,0.35,0.0,0.0039,-0.0052,-0.004,0.668,0.415,,1.277,,,,,
3.377,,0.0005,-0.0012,0.014,-0.0,-0.2,0.36,0.0,0.0044,-0.0095,-0.0041,0.668,0.414,2.466,1.284,,,,,
3.439,,0.0007,-0.0004,0.014,0.0,-0.33,0.36,0.0,0.0055,-0.0026,-0.0012,0.666,0.414,2.466,1.284,,,,,
3.492,,-0.0006,-0.0004,0.013,-0.0,-0.35,0.51,0.0,-0.0037,-0.002,-0.0,0.666,0.411,2.473,1.274,,,,,
3.524,,0.0002,-0.0015,0.011,-0.0,-0.25,0.44,0.0,0.0011,-0.0088,-0.0018,0.671,0.411,2.473,1.274,,,,,
3.575,,0.0004,-0.0006,0.012,-0.0,-0.34,0.43,0.0,0.003,-0.0029,-0.0077,0.671,0.412,,1.277,,,,,
3.649,,0.0006,-0.0014,0.015,-0.01,-0.3,0.43,0.0,0.0037,-0.0066,-0.0085,0.666,0.412,,1.277,,,,,
3.675,,-0.0007,-0.0005,0.011,-0.01,-0.37,0.53,0.0,-0.0035,-0.0015,-0.0015,0.666,0.415,,1.274,,,,,
3.731,,0.0006,-0.0003,0.012,-0.01,-0.38,0.45,0.0,0.0036,-0.0002,-0.0066,0.671,0.415,,1.274,,,,,
3.79,,0.0014,-0.0003,0.012,-0.01,-0.38,0.42,0.0,0.0069,-0.0006,-0.0075,0.671,0.413,,1.279,,,,,
3.824,,-0.0005,-0.0005,0.013,-0.01,-0.37,0.53,0.0,-0.004,-0.002,-0.0068,0.669,0.413,,1.279,,,,,
3.874,,-0.0005,-0.0003,0.012,-0.01,-0.38,0.52,0.0,-0.0038,-0.0008,-0.0043,0.669,0.414,,1.274,,,,,
3.948,,-0.0,0.0007,0.014,-0.01,-0.42,0.5,0.0,-0.0013,0.0039,-0.005,0.67,0.414,,1.274,,,,,
4.002,,-0.0005,-0.0005,0.014,-0.01,-0.35,0.52,0.0,-0.0041,-0.002,-0.0008,0.67,0.417,,1.274,,,,,
