time_s,x_m,y_m,z_down_m
3.128,0.0006,-0.0008,0.011
3.178,0.0021,-0.0009,0.013
3.228,0.0006,-0.001,0.012
3.277,0.001,-0.0002,0.01
3.327,0.001,-0.0005,0.011
3.378,0.001,-0.0002,0.011
3.427,0.0006,-0.0002,0.011
3.477,0.0006,-0.0002,0.011
3.527,0.0021,-0.0002,0.013
3.577,0.0006,-0.0006,0.012
3.627,0.0006,-0.0002,0.011
3.677,0.0009,-0.0012,0.01
3.727,0.0006,-0.0008,0.01
3.778,0.0009,-0.0008,0.013
3.827,0.0019,-0.0005,0.01
3.877,0.0006,-0.0002,0.01
3.927,0.0006,-0.0005,0.013
3.977,0.0006,-0.0005,0.011
4.027,0.0006,-0.0005,0.013
4.077,0.0006,-0.0007,0.01
4.127,0.0003,0.0,0.011
4.177,0.0008,-0.0005,0.013
4.227,0.0005,-0.0008,0.011
4.277,0.0008,-0.0009,0.011
4.327,0.0002,-0.0,0.009
4.377,0.0008,-0.0003,0.012
4.426,0.0008,-0.0003,0.008
4.477,0.0008,-0.0006,0.012
4.527,0.0006,-0.0006,0.009
4.577,0.0005,-0.0007,0.01
4.627,0.0005,-0.0004,0.013
4.677,0.0005,-0.0004,0.011
4.726,0.0011,-0.0011,0.01
4.778,0.0008,-0.0011,0.01
4.827,0.0007,-0.0005,0.012
4.876,0.0004,-0.0008,0.01
4.927,0.0004,-0.0002,0.01
4.978,0.0004,-0.0005,0.011
5.027,0.0004,-0.0002,0.011
5.077,0.0014,-0.0005,0.011
5.127,0.0004,-0.0005,0.013
5.177,0.0004,0.0,0.012
5.227,0.0004,-0.0003,0.01
5.276,0.0007,-0.0003,0.01
5.328,0.0004,-0.0003,0.011
5.376,0.0004,-0.0009,0.011
5.427,0.0004,-0.0006,0.012
5.477,0.0006,-0.0012,0.01
5.527,0.0003,-0.0006,0.009
5.577,0.0004,-0.0009,0.012
5.627,0.0003,-0.0007,0.011
5.676,0.0001,-0.0007,0.011
5.727,0.0003,-0.0007,0.014
5.777,0.0003,-0.0007,0.011
5.827,0.0003,-0.001,0.01
5.877,0.0003,-0.0008,0.009
5.927,0.0003,-0.0008,0.01
5.977,0.0004,-0.0002,0.012
6.027,0.0005,-0.0005,0.011
6.077,0.0005,-0.0004,0.011
6.126,0.0018,-0.0008,0.011
6.177,0.0004,-0.0008,0.011
6.226,0.0001,-0.0005,0.011
6.277,0.0001,-0.0007,0.008
6.326,0.0002,-0.0012,0.011
6.377,-0.0,-0.0009,0.012
6.426,-0.0007,-0.0006,0.009
6.477,-0.001,-0.0001,0.009
6.527,-0.0045,0.0008,0.009
6.577,-0.0075,0.0018,0.008
6.626,-0.0095,0.0022,0.006
6.677,-0.0117,0.0027,0.007
6.726,-0.0132,0.0061,0.001
6.777,-0.0118,0.0047,0.0
6.827,-0.0081,0.0117,0.0
6.876,-0.008,0.0144,0.0
6.926,0.0067,0.009,0.0
6.976,0.0182,0.0025,0.0
7.026,0.0084,-0.0057,0.005
7.076,0.0133,-0.014,0.014
7.126,0.021,-0.0162,0.024
7.176,0.0207,-0.0187,0.036
7.227,0.024,-0.0152,0.045
7.276,0.0249,-0.0109,0.053
7.326,0.0203,-0.0104,0.06
7.377,0.0195,-0.0089,0.069
7.427,0.0164,-0.0074,0.076
7.477,0.0134,-0.0054,0.084
7.526,0.0112,-0.0041,0.092
7.576,0.0109,-0.0022,0.103
7.627,0.0109,-0.0011,0.113
7.675,0.0115,-0.0032,0.123
7.727,0.0143,-0.0042,0.136
7.775,0.0145,-0.005,0.139
7.826,0.0178,-0.0034,0.151
7.875,0.0202,-0.0033,0.156
7.926,0.0208,-0.003,0.166
7.976,0.0236,-0.0034,0.174
8.027,0.0234,-0.0031,0.19
8.075,0.0154,0.0031,0.2
8.126,0.0128,0.0033,0.209
8.176,0.0127,0.0044,0.224
8.225,0.0033,0.0077,0.232
8.276,0.0028,0.0091,0.243
8.326,-0.0016,0.0093,0.252
8.375,-0.0042,0.0096,0.259
8.426,-0.0052,0.0083,0.258
8.476,-0.0193,0.0166,0.268
8.526,-0.0192,0.0144,0.272
8.576,-0.017,0.0136,0.277
8.626,-0.0121,0.0124,0.284
8.676,-0.0088,0.0108,0.289
8.726,-0.0002,0.0077,0.291
8.776,0.0048,0.0051,0.293
8.826,0.0175,-0.0005,0.296
8.876,0.0264,-0.0058,0.298
8.925,0.0329,-0.0063,0.299
8.976,0.0378,-0.0083,0.307
9.026,0.0438,-0.0118,0.306
9.075,0.0496,-0.0148,0.306
9.126,0.0502,-0.0175,0.308
9.177,0.0499,-0.0177,0.307
9.225,0.0463,-0.0195,0.311
9.277,0.0429,-0.0179,0.308
9.325,0.0356,-0.0169,0.311
9.375,0.029,-0.0139,0.313
9.426,0.0172,-0.0072,0.315
9.475,0.0092,-0.0024,0.32
9.525,0.0018,0.0036,0.315
9.575,0.0011,0.0057,0.315
9.626,-0.0013,0.0114,0.319
9.676,-0.0055,0.0138,0.32
9.725,-0.006,0.0186,0.318
9.775,-0.0052,0.0208,0.319
9.825,-0.0036,0.022,0.32
9.877,0.0057,0.0219,0.32
9.925,0.0131,0.0187,0.32
9.976,0.0167,0.0164,0.32
10.026,0.0213,0.0133,0.322
10.075,0.0227,0.0106,0.321
10.126,0.0272,0.0062,0.323
10.175,0.0272,0.0028,0.326
10.225,0.0274,-0.0001,0.329
10.275,0.0274,-0.0034,0.325
10.325,0.0249,-0.0046,0.329
10.375,0.021,-0.0059,0.326
10.425,0.0166,-0.006,0.328
10.475,0.0133,-0.0063,0.325
10.526,0.0074,-0.0052,0.325
10.576,0.0025,-0.0053,0.324
10.625,-0.0021,-0.0056,0.329
10.675,-0.0059,-0.0024,0.33
10.726,-0.0075,-0.0018,0.33
10.776,-0.0117,0.0,0.327
10.825,-0.0138,0.005,0.328
10.875,-0.0127,0.0066,0.327
10.925,-0.0097,0.0109,0.323
10.976,-0.0092,0.0133,0.326
11.025,-0.0064,0.0148,0.328
11.076,-0.0005,0.0158,0.327
11.125,0.0038,0.0173,0.326
11.176,0.0082,0.0164,0.323
11.225,0.0127,0.0161,0.322
11.275,0.0156,0.0171,0.327
11.325,0.0225,0.0151,0.33
11.375,0.0264,0.0131,0.329
11.425,0.0335,0.0105,0.329
11.474,0.0382,0.0056,0.328
11.526,0.0386,0.0032,0.328
11.575,0.0389,0.0011,0.324
11.624,0.0395,-0.0011,0.327
11.675,0.0382,-0.0035,0.328
11.725,0.0365,-0.0043,0.33
11.774,0.035,-0.002,0.324
11.824,0.0302,-0.0025,0.325
11.875,0.0283,0.0009,0.329
11.925,0.0236,0.0039,0.327
11.975,0.0213,0.0088,0.326
12.024,0.0221,0.0112,0.323
12.075,0.0199,0.0158,0.328
12.125,0.0224,0.0195,0.326
12.175,0.0273,0.0204,0.329
12.227,0.0318,0.0223,0.326
12.274,0.0368,0.0223,0.326
12.326,0.0426,0.022,0.33
12.374,0.0486,0.0226,0.327
12.426,0.0555,0.0215,0.324
12.474,0.0677,0.0177,0.328
12.524,0.073,0.0176,0.327
12.575,0.0795,0.014,0.329
12.625,0.0856,0.0127,0.328
12.675,0.0944,0.0105,0.334
12.726,0.1022,0.0058,0.337
12.775,0.1059,0.006,0.335
12.826,0.1095,0.0061,0.336
12.875,0.1128,0.0073,0.334
12.924,0.1159,0.0081,0.333
12.974,0.118,0.0116,0.331
13.024,0.1216,0.0122,0.328
13.074,0.1229,0.0172,0.322
13.124,0.1246,0.0176,0.322
13.174,0.1266,0.02,0.321
13.224,0.1287,0.0223,0.321
13.275,0.1333,0.0253,0.321
13.325,0.1356,0.027,0.323
13.375,0.1433,0.0281,0.327
13.424,0.1473,0.0282,0.333
13.474,0.1551,0.0284,0.34
13.525,0.1637,0.0259,0.351
13.575,0.1692,0.0247,0.357
13.625,0.1787,0.0248,0.369
13.674,0.186,0.0223,0.379
13.724,0.1937,0.0214,0.369
13.775,0.2025,0.0213,0.366
13.824,0.2101,0.0194,0.348
13.874,0.2179,0.0177,0.34
13.925,0.2239,0.0167,0.322
13.974,0.2332,0.0125,0.312
14.024,0.2355,0.0112,0.3
14.074,0.2392,0.0052,0.289
14.124,0.2447,-0.0017,0.285
14.174,0.2492,-0.0076,0.287
14.224,0.2539,-0.0121,0.288
14.274,0.2572,-0.0166,0.285
14.324,0.2608,-0.0193,0.288
14.374,0.266,-0.0232,0.29
14.424,0.2734,-0.025,0.292
14.474,0.2814,-0.0258,0.297
14.524,0.2916,-0.0262,0.299
14.573,0.3034,-0.0257,0.302
14.624,0.3159,-0.0258,0.304
14.674,0.3304,-0.0236,0.306
14.724,0.3437,-0.0212,0.308
14.774,0.3582,-0.017,0.313
14.824,0.3731,-0.0146,0.311
14.873,0.3883,-0.0103,0.311
14.925,0.4075,-0.0051,0.276
14.975,0.4242,-0.0016,0.241
15.024,0.4401,0.0014,0.224
15.074,0.456,0.0046,0.228
15.123,0.4719,0.007,0.243
15.173,0.4885,0.0114,0.257
15.223,0.5014,0.0124,0.276
15.275,0.5128,0.0131,0.293
15.324,0.5243,0.0131,0.31
15.374,0.5344,0.0104,0.32
15.423,0.5433,0.0089,0.334
15.474,0.552,0.0081,0.343
15.524,0.5599,0.0058,0.35
15.574,0.5672,0.0042,0.357
15.624,0.5735,0.0035,0.356
15.673,0.5817,0.0054,0.357
15.724,0.5883,0.0064,0.357
15.774,0.5974,0.009,0.353
15.824,0.6063,0.0121,0.348
15.874,0.6148,0.0165,0.348
15.923,0.6239,0.0192,0.341
15.974,0.6339,0.0238,0.338
16.023,0.6462,0.0276,0.334
16.074,0.6576,0.0323,0.327
16.123,0.6674,0.036,0.323
16.173,0.6834,0.039,0.319
16.224,0.6934,0.0441,0.318
16.273,0.7081,0.0478,0.318
16.323,0.7184,0.0507,0.314
16.374,0.7287,0.052,0.314
16.424,0.7409,0.0531,0.314
16.473,0.7498,0.0541,0.317
16.524,0.7581,0.0567,0.32
16.573,0.7692,0.057,0.324
16.624,0.7785,0.0565,0.324
16.673,0.7856,0.0566,0.328
16.723,0.7925,0.0549,0.329
16.773,0.7998,0.0534,0.33
16.824,0.8062,0.0516,0.338
16.873,0.8155,0.0453,0.344
16.924,0.8207,0.0414,0.346
16.973,0.8282,0.0377,0.35
17.024,0.8348,0.0353,0.355
17.073,0.8434,0.0303,0.348
17.123,0.8537,0.0285,0.334
17.174,0.8613,0.0258,0.322
17.224,0.8707,0.0244,0.306
17.274,0.8791,0.0234,0.295
17.325,0.8903,0.022,0.28
17.374,0.9007,0.0189,0.272
17.424,0.9154,0.0174,0.263
17.473,0.9272,0.0169,0.258
17.524,0.9378,0.0164,0.257
17.573,0.9482,0.0148,0.259
17.623,0.9567,0.016,0.261
17.673,0.9648,0.0187,0.267
17.723,0.972,0.0207,0.269
17.774,0.9766,0.0238,0.271
17.823,0.9823,0.026,0.274
17.873,0.9839,0.0306,0.28
17.923,0.9867,0.0304,0.282
17.973,0.9867,0.0305,0.291
18.024,0.9862,0.0291,0.293
18.073,0.988,0.028,0.293
18.123,0.9893,0.0255,0.296
18.174,0.993,0.0211,0.299
18.224,0.997,0.0161,0.3
18.274,1.0028,0.0103,0.305
18.323,1.0092,0.0059,0.304
18.373,1.0171,0.0009,0.306
18.423,1.0235,-0.0032,0.307
18.472,1.0327,-0.0059,0.306
18.523,1.0435,-0.0074,0.31
18.572,1.054,-0.0081,0.316
18.623,1.0662,-0.0066,0.315
18.673,1.0783,-0.0045,0.317
18.723,1.0915,-0.0019,0.317
18.773,1.1059,0.0026,0.314
18.824,1.1222,0.0063,0.31
18.874,1.1361,0.0101,0.287
18.923,1.1479,0.013,0.249
18.973,1.1585,0.0155,0.23
19.023,1.1687,0.0172,0.223
19.073,1.1762,0.0178,0.23
19.122,1.1866,0.0227,0.246
19.173,1.1913,0.0261,0.262
19.222,1.1939,0.0253,0.287
19.272,1.1932,0.0112,0.301
19.322,1.1943,0.0083,0.322
19.373,1.1948,0.0087,0.337
19.423,1.1943,0.0086,0.347
19.472,1.1933,0.0006,0.355
19.523,1.1982,0.0065,0.36
19.573,1.1946,-0.0208,0.36
19.623,1.1974,-0.0223,0.354
19.673,1.2029,-0.0241,0.353
19.723,1.2085,-0.0247,0.351
19.772,1.2176,-0.0208,0.349
19.823,1.227,-0.0165,0.341
19.872,1.2368,-0.0102,0.338
19.922,1.2468,-0.0079,0.335
19.973,1.2549,0.0004,0.332
20.022,1.2665,0.0089,0.331
20.073,1.2743,0.0183,0.327
20.123,1.2801,0.0241,0.323
20.172,1.2856,0.0323,0.32
20.222,1.2917,0.0432,0.315
20.273,1.2941,0.0482,0.312
20.323,1.2979,0.0571,0.31
20.373,1.2986,0.0594,0.309
20.423,1.2971,0.0601,0.306
20.474,1.2951,0.0606,0.304
20.523,1.2926,0.0597,0.302
20.573,1.2926,0.0568,0.301
20.622,1.2932,0.0535,0.298
20.672,1.2926,0.0453,0.298
20.723,1.2918,0.0375,0.299
20.772,1.2918,0.0291,0.3
20.823,1.2933,0.0248,0.3
20.873,1.2935,0.0211,0.301
20.922,1.2941,0.0179,0.303
20.974,1.2949,0.0164,0.305
21.022,1.2954,0.0149,0.306
21.073,1.2999,0.0171,0.303
21.122,1.3001,0.021,0.305
21.172,1.3031,0.0223,0.299
21.223,1.3048,0.0294,0.299
21.273,1.3063,0.0342,0.299
21.322,1.3073,0.038,0.297
21.372,1.308,0.0434,0.296
21.422,1.3081,0.0488,0.297
21.473,1.3068,0.0504,0.294
21.522,1.304,0.0541,0.294
21.572,1.3017,0.0528,0.296
21.622,1.2996,0.0544,0.301
21.671,1.2984,0.0518,0.298
21.723,1.2941,0.0482,0.303
21.773,1.2918,0.0438,0.299
21.822,1.291,0.0395,0.3
21.872,1.2897,0.0333,0.305
21.923,1.2865,0.0258,0.304
21.972,1.2839,0.0213,0.299
22.023,1.2817,0.0186,0.3
22.072,1.2805,0.014,0.302
22.121,1.2765,0.0099,0.305
22.172,1.2721,0.0056,0.304
22.222,1.2692,0.0042,0.301
22.272,1.2648,0.0013,0.3
22.322,1.2613,0.0012,0.301
22.371,1.2583,0.0027,0.302
22.423,1.2535,0.0012,0.305
22.471,1.2505,0.0028,0.307
22.523,1.2512,0.0051,0.301
22.571,1.2484,0.0066,0.305
22.622,1.2491,0.0094,0.304
22.673,1.2489,0.0115,0.304
22.722,1.2496,0.0149,0.301
22.772,1.2503,0.0162,0.299
22.821,1.2517,0.0174,0.3
22.871,1.2542,0.0183,0.302
22.922,1.2566,0.0183,0.304
22.972,1.2577,0.0164,0.302
23.022,1.2593,0.015,0.302
23.072,1.2602,0.0128,0.304
23.121,1.2626,0.0077,0.303
23.172,1.2633,0.0045,0.301
23.222,1.2647,0.001,0.299
23.272,1.264,-0.0025,0.304
23.321,1.2654,-0.0071,0.303
23.372,1.2643,-0.0093,0.301
23.421,1.2649,-0.0109,0.301
23.472,1.2633,-0.0112,0.301
23.521,1.2603,-0.012,0.298
23.571,1.258,-0.0064,0.301
23.621,1.2583,-0.0031,0.302
23.672,1.2534,0.0005,0.302
23.721,1.253,0.0044,0.303
23.771,1.253,0.0049,0.301
23.822,1.251,0.0099,0.301
23.872,1.2523,0.0134,0.304
23.922,1.2519,0.0163,0.303
23.972,1.2527,0.0189,0.3
24.021,1.2537,0.021,0.301
24.071,1.254,0.0208,0.303
24.121,1.2556,0.021,0.3
24.173,1.2536,0.0177,0.303
24.222,1.2548,0.0166,0.304
24.271,1.2536,0.0137,0.303
24.321,1.2544,0.0123,0.305
24.371,1.252,0.0081,0.304
24.422,1.2499,0.0031,0.301
24.47,1.249,0.0014,0.303
24.522,1.2475,-0.0014,0.303
24.571,1.2461,-0.0023,0.305
24.622,1.2453,-0.0043,0.301
24.672,1.2441,-0.0049,0.304
24.722,1.2409,-0.0054,0.302
24.771,1.2413,-0.0025,0.302
24.821,1.2393,-0.0024,0.3
24.872,1.2387,0.0005,0.297
24.922,1.239,0.0036,0.299
24.973,1.2384,0.0061,0.299
25.022,1.238,0.0116,0.299
25.072,1.2385,0.0135,0.299
25.121,1.2378,0.0139,0.3
25.173,1.2364,0.016,0.3
25.221,1.235,0.0168,0.301
25.271,1.2325,0.0169,0.299
25.322,1.23,0.0166,0.299
25.371,1.2301,0.0112,0.3
25.421,1.2298,0.0093,0.3
25.472,1.2293,0.005,0.303
25.521,1.2272,0.0006,0.298
25.571,1.2246,-0.0019,0.296
25.62,1.2245,-0.0035,0.297
25.67,1.2229,-0.006,0.297
25.722,1.2198,-0.0076,0.299
25.771,1.2182,-0.0094,0.301
25.821,1.2126,-0.0113,0.297
25.871,1.209,-0.012,0.3
25.921,1.2037,-0.0118,0.302
25.971,1.2002,-0.0105,0.3
26.021,1.1949,-0.0088,0.303
26.07,1.1901,-0.0078,0.305
26.121,1.1864,-0.0056,0.311
26.171,1.1799,-0.0022,0.313
26.221,1.1759,-0.0012,0.322
26.271,1.17,0.0003,0.322
26.32,1.165,0.0017,0.327
26.371,1.1587,0.0034,0.329
26.42,1.1542,0.0046,0.333
26.471,1.1485,0.0034,0.332
26.52,1.1449,0.0045,0.336
26.571,1.1369,0.0041,0.334
26.621,1.1327,0.0046,0.333
26.671,1.1255,0.0005,0.328
26.721,1.1214,-0.0017,0.325
26.771,1.114,-0.0058,0.321
26.821,1.1111,-0.0082,0.316
26.871,1.107,-0.0129,0.305
26.923,1.1054,-0.0177,0.297
26.97,1.1009,-0.0228,0.288
27.02,1.0988,-0.0243,0.283
27.07,1.092,-0.0285,0.273
27.122,1.0888,-0.0311,0.267
27.173,1.0847,-0.0322,0.267
27.223,1.0789,-0.0331,0.264
27.271,1.0746,-0.0323,0.263
27.322,1.0712,-0.0312,0.264
27.37,1.065,-0.0315,0.268
27.421,1.0604,-0.029,0.267
27.471,1.0541,-0.0292,0.267
27.522,1.0467,-0.0279,0.267
27.57,1.0394,-0.0276,0.272
27.621,1.0311,-0.0271,0.27
27.671,1.0244,-0.0267,0.272
27.721,1.0162,-0.0266,0.275
27.771,1.0063,-0.0273,0.279
27.82,0.9963,-0.0273,0.281
27.87,0.9879,-0.0273,0.284
27.92,0.9782,-0.0273,0.288
27.971,0.9693,-0.0266,0.29
28.02,0.9606,-0.0258,0.29
28.072,0.9492,-0.0248,0.295
28.12,0.9398,-0.0233,0.3
28.171,0.9299,-0.0217,0.299
28.22,0.9199,-0.0187,0.303
28.271,0.9097,-0.0164,0.307
28.32,0.9003,-0.0133,0.307
28.37,0.8893,-0.0097,0.306
28.419,0.879,-0.0061,0.308
28.471,0.8692,-0.0026,0.309
28.52,0.8605,-0.0007,0.308
28.571,0.8511,0.0022,0.31
28.62,0.8418,0.0039,0.308
28.671,0.8313,0.0065,0.312
28.72,0.8215,0.0084,0.31
28.77,0.8113,0.0099,0.31
28.821,0.8011,0.0105,0.31
28.87,0.7904,0.0104,0.307
28.92,0.7753,0.0107,0.307
28.97,0.7633,0.0093,0.306
29.021,0.7477,0.0093,0.266
29.071,0.7346,0.0077,0.238
29.12,0.7219,0.006,0.219
29.169,0.7111,0.0041,0.222
29.221,0.6968,-0.0018,0.231
29.27,0.6861,-0.004,0.245
29.32,0.6754,-0.0054,0.26
29.37,0.6652,-0.0092,0.278
29.42,0.6569,-0.011,0.299
29.47,0.6462,-0.0133,0.311
29.52,0.6361,-0.0147,0.324
29.57,0.6268,-0.0155,0.335
29.619,0.6178,-0.0145,0.342
29.67,0.6078,-0.0132,0.35
29.72,0.5995,-0.0119,0.352
29.77,0.5895,-0.0095,0.352
29.82,0.58,-0.0077,0.351
29.87,0.5714,-0.0058,0.344
29.92,0.5597,-0.001,0.343
29.97,0.5492,0.0003,0.339
30.02,0.5389,0.0034,0.335
30.069,0.5312,0.0037,0.332
30.119,0.5202,0.0064,0.33
30.17,0.5082,0.0083,0.322
30.221,0.4988,0.0099,0.319
30.27,0.4892,0.0111,0.313
30.32,0.4799,0.0114,0.31
30.369,0.4708,0.0123,0.305
30.42,0.4616,0.0106,0.302
30.47,0.4519,0.012,0.303
30.521,0.4406,0.0112,0.302
30.569,0.4289,0.012,0.308
30.619,0.4211,0.0141,0.313
30.669,0.4107,0.0171,0.315
30.719,0.4037,0.0179,0.323
30.769,0.3967,0.0196,0.324
30.819,0.388,0.0215,0.33
30.869,0.3784,0.0237,0.334
30.92,0.3706,0.0255,0.348
30.969,0.3601,0.0272,0.354
31.02,0.3495,0.0289,0.357
31.07,0.3375,0.0321,0.352
31.119,0.3282,0.0333,0.335
31.17,0.3148,0.0358,0.321
31.22,0.306,0.0378,0.305
31.269,0.2952,0.0396,0.294
31.321,0.2864,0.0432,0.277
31.37,0.2787,0.045,0.272
31.42,0.2675,0.0466,0.262
31.47,0.2609,0.0471,0.259
31.519,0.2536,0.0477,0.259
31.57,0.2472,0.0466,0.262
31.619,0.2426,0.0462,0.26
31.669,0.2361,0.0447,0.261
31.719,0.2295,0.0419,0.267
31.769,0.2237,0.0385,0.268
31.819,0.2168,0.035,0.274
31.869,0.2103,0.0317,0.277
31.919,0.2028,0.0281,0.28
31.968,0.1943,0.024,0.285
32.019,0.185,0.0192,0.284
32.069,0.1762,0.0147,0.286
32.119,0.1671,0.0106,0.285
32.169,0.1588,0.007,0.29
32.219,0.1501,0.0034,0.292
32.269,0.1399,0.0004,0.295
32.319,0.1313,-0.0034,0.296
32.369,0.1223,-0.0052,0.282
32.42,0.1144,-0.0072,0.259
32.47,0.1072,-0.0078,0.244
32.519,0.0987,-0.0091,0.237
32.569,0.0909,-0.0091,0.233
32.619,0.083,-0.0073,0.239
32.668,0.0769,-0.0071,0.245
32.72,0.0721,-0.0072,0.258
32.771,0.0662,-0.0045,0.269
32.82,0.0669,-0.0085,0.282
32.869,0.061,-0.0113,0.293
32.919,0.0578,-0.0119,0.306
32.97,0.0571,-0.014,0.316
33.02,0.0573,-0.0131,0.327
33.069,0.0592,-0.0073,0.333
33.12,0.0583,-0.0072,0.339
33.168,0.0538,-0.0308,0.341
33.218,0.0518,-0.0307,0.344
33.269,0.0501,-0.0305,0.345
33.319,0.046,-0.027,0.344
33.369,0.0447,-0.0219,0.345
33.419,0.0412,-0.0157,0.342
33.469,0.0386,-0.0077,0.343
33.519,0.0365,-0.0001,0.347
33.569,0.0339,0.0076,0.353
33.618,0.0326,0.0157,0.361
33.669,0.0299,0.0247,0.362
33.718,0.0289,0.0344,0.367
33.768,0.027,0.0396,0.365
33.818,0.0246,0.0468,0.362
33.869,0.0211,0.0508,0.359
33.918,0.0198,0.0471,0.35
33.969,0.008,0.0384,0.335
34.019,0.0068,0.0384,0.315
34.068,0.0086,0.0353,0.296
34.119,0.0064,0.0362,0.269
34.169,0.0066,0.032,0.255
34.219,0.0071,0.0315,0.236
34.269,0.0066,0.0292,0.234
34.319,0.0074,0.0241,0.227
34.368,0.0087,0.0218,0.231
34.418,0.0097,0.0188,0.236
34.469,0.0121,0.0185,0.238
34.519,0.0078,0.0127,0.25
34.57,0.0076,0.0106,0.26
34.619,0.003,0.0133,0.273
34.669,0.0001,0.0096,0.284
34.721,-0.004,0.0128,0.291
34.768,-0.0022,0.0161,0.303
34.82,0.0,0.0179,0.312
34.87,0.0013,0.0208,0.316
34.92,0.0035,0.0223,0.329
34.97,0.0058,0.0255,0.333
35.021,0.0087,0.03,0.339
35.07,0.0136,0.0326,0.347
35.118,0.0151,0.0359,0.349
35.17,0.0172,0.0388,0.339
35.219,0.0197,0.0404,0.336
35.27,0.0205,0.0409,0.328
35.318,0.0203,0.0388,0.323
35.37,0.0193,0.0404,0.315
35.419,0.0208,0.0497,0.307
35.471,0.0193,0.049,0.296
35.519,0.0183,0.0465,0.287
35.569,0.0144,0.0445,0.282
35.619,0.0117,0.0416,0.263
35.67,0.0093,0.0374,0.26
35.719,0.0078,0.0328,0.243
35.77,0.0054,0.0304,0.233
35.819,0.0034,0.0247,0.233
35.868,0.0028,0.0198,0.227
35.918,0.0021,0.0183,0.234
35.968,0.0006,0.0157,0.241
36.018,-0.0016,0.0148,0.255
36.07,-0.0081,0.0138,0.267
36.12,-0.0104,0.0125,0.286
36.172,-0.017,0.0143,0.299
36.218,-0.0177,0.0148,0.31
36.269,-0.0179,0.0157,0.327
36.319,-0.0169,0.0198,0.338
36.368,-0.0147,0.0215,0.347
36.421,-0.0125,0.0255,0.353
36.467,-0.0095,0.0279,0.352
36.519,-0.0053,0.0284,0.351
36.569,-0.0022,0.0294,0.354
36.618,0.0027,0.0311,0.347
36.67,0.0081,0.0318,0.337
36.719,0.0138,0.0319,0.331
36.768,0.0193,0.0315,0.323
36.819,0.0216,0.0312,0.308
36.868,0.0266,0.0279,0.294
36.918,0.0283,0.0255,0.282
36.968,0.0293,0.0223,0.273
37.018,0.0274,0.0182,0.256
37.069,0.0266,0.016,0.242
37.122,0.0248,0.0138,0.233
37.17,0.0219,0.0118,0.228
37.219,0.0201,0.0126,0.221
37.27,0.0185,0.012,0.219
37.324,0.0164,0.0117,0.218
37.369,0.0144,0.0133,0.216
37.42,0.0123,0.0152,0.217
37.47,0.0098,0.0164,0.212
37.518,0.0078,0.0167,0.206
37.568,0.0066,0.0173,0.195
37.617,0.0069,0.0162,0.181
37.667,0.0175,0.0297,0.174
37.718,0.0162,0.0273,0.167
37.774,0.0129,0.0279,0.157
37.818,0.0142,0.0247,0.137
37.868,0.0213,0.0196,0.137
37.922,0.0227,0.0152,0.108
37.967,0.0197,0.0094,0.073
38.019,0.0228,0.0042,0.006
38.067,0.0287,0.0088,0.019
38.12,0.0225,0.0325,0.12
38.168,0.038,0.0768,0.109
38.218,0.0468,0.1085,0.113
