time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.232,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.435,,1.268,,,,,
0.237,,0.0158,-0.0164,0.013,-0.44,-0.15,0.31,0.0,0.0044,-0.0079,-0.0051,0.679,0.432,,1.268,,,,,
0.242,,0.0168,-0.0158,0.012,-0.44,-0.18,0.28,0.0,0.0061,0.0033,-0.0005,0.679,0.432,,1.268,,,,,
0.249,,0.0164,-0.0161,0.012,-0.44,-0.17,0.3,0.0,0.0066,-0.0061,0.0004,0.677,0.426,2.452,1.268,,,,,
0.311,,0.0159,-0.0158,0.011,-0.44,-0.18,0.32,0.0,0.005,-0.0074,0.001,0.677,0.426,2.452,1.276,,,,,
0.335,,0.0166,-0.0165,0.012,-0.44,-0.15,0.29,0.0,0.0026,-0.008,-0.0007,0.679,0.431,2.445,1.276,,,,,
0.384,,0.0154,-0.0156,0.014,-0.43,-0.19,0.33,0.0,0.0018,-0.0031,-0.0001,0.679,0.431,2.445,1.266,,,,,
0.434,,0.0164,-0.0164,0.012,-0.43,-0.16,0.29,0.0,0.0002,-0.0076,0.0043,0.679,0.425,2.454,1.266,,,,,
0.484,,0.0167,-0.0159,0.015,-0.43,-0.18,0.29,0.0,0.0047,-0.0077,0.0018,0.679,0.425,2.454,1.269,,,,,
0.534,,0.0172,-0.0167,0.013,-0.43,-0.16,0.27,0.0,0.0051,-0.0038,0.0069,0.681,0.434,,1.269,,,,,
0.592,,0.0162,-0.0157,0.014,-0.43,-0.2,0.31,0.0,0.0053,-0.0075,0.0045,0.681,0.434,,1.276,,,,,
0.643,,0.0153,-0.0164,0.013,-0.42,-0.17,0.35,0.0,0.0041,-0.0067,0.0039,0.678,0.432,,1.276,,,,,
0.698,,0.016,-0.016,0.013,-0.42,-0.19,0.32,0.0,0.0029,-0.0067,0.0014,0.678,0.432,,1.265,,,,,
0.737,,0.0173,-0.0168,0.012,-0.42,-0.16,0.27,0.0,0.0028,-0.007,-0.0002,0.679,0.433,,1.265,,,,,
0.784,,0.0161,-0.0168,0.011,-0.42,-0.17,0.32,0.0,0.0086,-0.0065,-0.0038,0.679,0.433,,1.27,,,,,
0.861,,0.0152,-0.0168,0.011,-0.42,-0.17,0.36,0.0,-0.0019,-0.0069,-0.0078,0.677,0.429,,1.27,,,,,
0.89,,0.0159,-0.0159,0.013,-0.42,-0.2,0.32,0.0,0.0023,-0.0028,-0.0096,0.677,0.429,,1.267,,,,,
0.948,,0.0164,-0.0169,0.012,-0.42,-0.15,0.3,0.0,0.004,-0.0076,-0.0051,0.677,0.434,,1.267,,,,,
0.985,,0.0176,-0.0171,0.013,-0.42,-0.15,0.25,0.0,0.0,-0.008,-0.0046,0.677,0.434,,1.265,,,,,
1.049,,0.0176,-0.0171,0.011,-0.42,-0.15,0.25,0.0,0.0107,-0.0084,-0.0021,0.678,0.433,,1.265,,,,,
1.092,,0.0166,-0.0166,0.015,-0.42,-0.17,0.29,0.0,0.0045,-0.0066,-0.005,0.678,0.433,,1.273,,,,,
1.142,,0.0176,-0.0171,0.012,-0.41,-0.16,0.26,0.0,0.0046,-0.0065,0.0031,0.68,0.425,,1.273,,,,,
1.191,,0.0155,-0.017,0.012,-0.41,-0.16,0.35,0.0,-0.0013,-0.0074,0.0004,0.68,0.425,,1.26,,,,,
1.233,,0.0163,-0.0163,0.014,-0.41,-0.19,0.31,0.0,0.0094,-0.0071,-0.0016,0.679,0.432,,1.26,,,,,
1.284,,0.0174,-0.017,0.013,-0.41,-0.16,0.27,0.0,0.0094,-0.0073,0.0015,0.679,0.432,,1.271,,,,,
1.344,,0.0156,-0.0171,0.013,-0.4,-0.16,0.35,0.0,0.0092,-0.0072,0.0004,0.682,0.427,,1.271,,,,,
1.392,,0.0156,-0.017,0.013,-0.4,-0.16,0.36,0.0,0.004,-0.0022,-0.0007,0.682,0.427,,1.261,,,,,
1.436,,0.0175,-0.0171,0.014,-0.4,-0.15,0.28,0.0,0.0039,-0.0034,-0.0013,0.68,0.432,,1.261,,,,,
1.491,,0.0154,-0.0172,0.011,-0.4,-0.15,0.36,0.0,-0.0015,-0.0072,0.0006,0.68,0.432,,1.266,,,,,
1.535,,0.0177,-0.0173,0.013,-0.4,-0.14,0.26,0.0,0.0105,-0.0076,-0.0055,0.68,0.428,,1.266,,,,,
1.583,,0.0179,-0.0174,0.015,-0.4,-0.14,0.26,0.0,0.0049,-0.0073,-0.0043,0.68,0.428,,1.266,,,,,
1.639,,0.017,-0.0174,0.013,-0.39,-0.14,0.3,0.0,0.0096,-0.0073,0.0009,0.679,0.434,,1.266,,,,,
1.697,,0.0178,-0.0173,0.011,-0.39,-0.15,0.28,0.0,0.001,-0.0068,-0.0006,0.679,0.434,,1.268,,,,,
1.737,,0.0177,-0.0173,0.014,-0.39,-0.15,0.27,0.0,0.0046,-0.0073,-0.0059,0.679,0.435,,1.268,,,,,
1.782,,0.0177,-0.0173,0.012,-0.39,-0.15,0.28,0.0,0.0074,-0.007,-0.0024,0.679,0.435,,1.279,,,,,
1.833,,0.0158,-0.0175,0.013,-0.39,-0.15,0.35,0.0,0.0105,-0.0071,-0.0044,0.683,0.425,,1.279,,,,,
1.909,,0.0155,-0.0175,0.014,-0.39,-0.15,0.37,0.0,0.0067,-0.007,-0.0025,0.683,0.425,,1.273,,,,,
1.935,,0.0166,-0.0175,0.012,-0.39,-0.15,0.33,0.0,0.01,-0.007,0.0007,0.682,0.432,,1.273,,,,,
1.995,,0.0166,-0.0164,0.012,-0.38,-0.19,0.33,0.0,0.004,-0.0071,-0.0017,0.682,0.432,,1.272,,,,,
2.036,,0.0159,-0.0175,0.012,-0.39,-0.15,0.36,0.0,-0.0021,-0.0078,-0.0039,0.68,0.421,,1.272,,,,,
2.083,,0.0179,-0.0175,0.015,-0.38,-0.15,0.28,0.0,0.002,-0.0075,-0.0051,0.68,0.421,,1.272,,,,,
2.133,,0.0174,-0.0168,0.012,-0.38,-0.18,0.3,0.0,0.0074,-0.0042,0.0015,0.679,0.432,,1.272,,,,,
2.222,,0.0173,-0.0175,0.012,-0.38,-0.16,0.3,0.0,0.0071,-0.0068,-0.002,0.679,0.432,,1.261,,,,,
2.234,,0.0162,-0.0166,0.011,-0.38,-0.19,0.34,0.0,0.0021,-0.0048,-0.0035,0.679,0.425,,1.261,,,,,
2.3,,0.0168,-0.0177,0.014,-0.38,-0.15,0.31,0.0,0.0045,-0.0034,-0.0056,0.679,0.425,,1.268,,,,,
2.339,,0.018,-0.0177,0.013,-0.38,-0.15,0.28,0.0,0.0051,-0.0074,-0.0003,0.68,0.431,,1.268,,,,,
2.383,,0.018,-0.0177,0.014,-0.38,-0.15,0.27,0.0,0.0078,-0.0076,-0.0004,0.68,0.431,,1.263,,,,,
2.434,,0.017,-0.0169,0.012,-0.38,-0.18,0.31,0.0,0.0039,-0.0075,0.003,0.679,0.432,,1.263,,,,,
2.523,,0.017,-0.0177,0.013,-0.37,-0.15,0.31,0.0,0.0035,-0.0076,-0.0006,0.679,0.432,,1.271,,,,,
2.552,,0.0168,-0.017,0.014,-0.37,-0.18,0.32,0.0,-0.0011,-0.0062,-0.0008,0.678,0.427,,1.271,,,,,
2.588,,0.0173,-0.0168,0.012,-0.37,-0.18,0.29,0.0,0.0016,-0.008,0.001,0.678,0.427,,1.272,,,,,
2.643,,0.018,-0.0177,0.013,-0.37,-0.15,0.27,0.0,0.0052,-0.004,-0.0021,0.682,0.434,,1.272,,,,,
2.684,,0.0168,-0.0171,0.013,-0.37,-0.17,0.32,0.0,-0.0001,-0.0086,-0.0019,0.682,0.434,,1.263,,,,,
2.733,,0.0172,-0.0171,0.013,-0.37,-0.18,0.3,0.0,0.005,-0.0049,-0.002,0.679,0.428,,1.263,,,,,
2.811,,0.0166,-0.0178,0.01,-0.36,-0.15,0.33,0.0,0.0044,-0.005,-0.0018,0.679,0.428,,1.268,,,,,
2.86,,0.0181,-0.0179,0.014,-0.36,-0.15,0.27,0.0,-0.0024,-0.0084,-0.0084,0.679,0.432,,1.268,,,,,
2.894,,0.0172,-0.018,0.012,-0.36,-0.15,0.3,0.0,-0.0007,-0.0071,-0.0033,0.679,0.432,,1.266,,,,,
2.953,,0.0172,-0.018,0.014,-0.36,-0.15,0.3,0.0,0.002,-0.0076,-0.004,0.678,0.427,,1.266,,,,,
2.983,,0.0167,-0.0172,0.013,-0.36,-0.18,0.32,0.0,-0.0001,-0.0038,0.0003,0.678,0.427,,1.27,,,,,
3.034,,0.017,-0.0173,0.011,-0.36,-0.18,0.31,0.0,0.0025,-0.0059,0.0011,0.676,0.432,,1.27,,,,,
