time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
3.643,,-0.0004,-0.001,0.011,0.19,-1.29,0.09,0.0,-0.0003,-0.0077,0.0039,0.674,0.408,0.79,0.232,,,
3.695,,-0.0019,-0.0009,0.011,0.2,-1.34,0.21,0.0,-0.0096,-0.007,0.0026,0.677,0.409,0.786,0.238,,,
3.736,,0.0004,-0.0008,0.011,0.23,-1.37,0.04,0.0,0.0045,-0.0056,0.0019,0.677,0.409,0.786,0.238,,,
3.78,,0.0001,0.0002,0.009,0.25,-1.47,0.07,0.0,0.0023,0.0008,0.0009,0.679,0.41,0.786,,,,
3.83,,-0.0009,-0.0008,0.012,0.27,-1.42,0.14,0.0,-0.0035,-0.0045,-0.0038,0.679,0.41,0.786,,,,
3.88,,-0.0001,-0.0008,0.011,0.29,-1.44,0.1,0.0,0.0011,-0.0033,0.0013,0.677,0.412,0.783,0.233,,,
3.938,,0.0004,-0.001,0.011,0.31,-1.45,0.08,0.0,0.0034,-0.0042,0.0021,0.677,0.412,0.783,0.233,,,
3.982,,-0.0011,0.0002,0.012,0.33,-1.52,0.16,0.0,-0.0039,0.002,0.0029,0.679,0.409,0.779,0.239,,,
4.033,,0.0004,-0.0007,0.01,0.35,-1.5,0.1,0.0,0.0032,-0.0015,0.0058,0.679,0.409,0.779,0.239,,,
4.08,,-0.0008,0.0002,0.011,0.37,-1.55,0.16,0.0,0.0027,0.0007,0.0028,0.68,0.409,0.784,0.242,,,
4.13,,0.0003,-0.0008,0.011,0.39,-1.52,0.12,0.0,0.002,-0.0007,0.0028,0.68,0.409,0.784,0.242,,,
4.18,,0.0001,-0.0008,0.011,0.41,-1.53,0.14,0.0,0.0004,0.0004,0.0035,0.677,0.408,0.781,0.232,,,
4.235,,-0.0005,-0.0005,0.012,0.42,-1.55,0.16,0.0,-0.0029,0.002,0.0035,0.677,0.408,0.781,0.232,,,
4.292,,0.0,-0.0002,0.01,0.44,-1.57,0.14,0.0,-0.0092,0.0081,0.0055,0.679,0.408,0.792,0.238,,,
4.352,,0.0,-0.0007,0.01,0.46,-1.56,0.14,0.0,-0.0009,0.0016,0.0023,0.679,0.408,0.792,0.238,,,
4.405,,-0.001,0.0004,0.012,0.48,-1.6,0.19,0.0,-0.0059,0.007,0.0007,0.678,0.407,0.819,0.239,,,
4.442,,-0.0007,-0.0004,0.012,0.5,-1.58,0.18,0.0,-0.0042,0.0034,0.0042,0.678,0.407,0.819,0.239,,,
4.499,,0.0005,-0.0032,0.012,0.52,-1.47,0.14,0.0,0.0011,-0.0101,0.006,0.679,0.406,0.836,0.234,,,
4.536,,0.0008,-0.0029,0.009,0.54,-1.51,0.13,0.0,0.0027,-0.0065,0.0062,0.679,0.406,0.836,0.234,,,
4.592,,-0.0009,-0.0018,0.01,0.56,-1.57,0.21,0.0,-0.0068,-0.0001,0.0008,0.679,0.408,0.847,,,,
4.632,,0.0005,-0.0028,0.012,0.58,-1.54,0.16,0.0,-0.0004,-0.0039,-0.0007,0.679,0.408,0.847,,,,
4.68,,0.0007,-0.0022,0.011,0.6,-1.58,0.16,0.0,0.0036,0.0022,0.0028,0.679,0.408,,0.242,,,
4.73,,0.001,-0.0027,0.012,0.62,-1.57,0.15,0.0,0.0002,-0.0014,0.0031,0.679,0.408,,0.242,,,
4.796,,0.0007,-0.0014,0.012,0.63,-1.62,0.16,0.0,-0.002,0.0057,0.005,0.679,0.409,,0.237,,,
4.831,,0.0003,-0.0033,0.011,0.65,-1.56,0.19,0.0,-0.0047,-0.0026,0.0063,0.679,0.409,,0.237,,,
4.883,,0.0005,-0.002,0.012,0.67,-1.61,0.17,0.0,-0.0029,0.0039,0.0042,0.682,0.408,,0.239,,,
4.929,,-0.0007,0.0003,0.01,0.68,-1.7,0.21,0.0,-0.0084,0.015,0.0047,0.682,0.408,,0.239,,,
4.98,,0.0004,-0.0004,0.01,0.7,-1.65,0.16,0.0,-0.0065,0.0149,0.0005,0.68,0.412,,0.24,,,
5.029,,-0.0012,0.0003,0.01,0.71,-1.68,0.22,0.0,-0.0104,0.0121,-0.0018,0.68,0.412,,0.24,,,
5.092,,-0.0003,0.001,0.012,0.73,-1.69,0.18,0.0,-0.0047,0.0146,-0.0019,0.679,0.408,,0.236,,,
5.136,,0.0002,-0.0003,0.012,0.75,-1.63,0.15,0.0,-0.0023,0.0068,0.0027,0.679,0.408,,0.236,,,
5.189,,-0.0003,0.0004,0.01,0.76,-1.65,0.18,0.0,-0.0049,0.0095,0.0054,0.679,0.409,,0.24,,,
5.232,,-0.0018,0.0,0.01,0.77,-1.63,0.22,0.0,-0.0123,0.0067,0.002,0.679,0.409,,0.24,,,
5.28,,-0.0008,0.0,0.013,0.79,-1.62,0.19,0.0,-0.0065,0.006,0.0005,0.679,0.408,,0.236,,,
5.33,,-0.0008,0.0003,0.012,0.81,-1.63,0.18,0.0,-0.0057,0.0068,0.0064,0.679,0.408,,0.236,,,
5.386,,0.0001,0.0002,0.012,0.83,-1.62,0.14,0.0,-0.0015,0.0058,0.0073,0.68,0.408,,0.239,,,
5.453,,-0.0002,0.0,0.013,0.84,-1.61,0.15,0.0,-0.0021,0.0044,0.007,0.68,0.408,,0.239,,,
5.484,,-0.0011,0.0005,0.011,0.86,-1.63,0.19,0.0,-0.0065,0.007,0.0084,0.678,0.407,,0.231,,,
5.53,,-0.0009,0.0003,0.011,0.88,-1.62,0.18,0.0,-0.0055,0.0062,0.004,0.678,0.407,,0.231,,,
5.579,,-0.0006,0.0015,0.013,0.89,-1.66,0.16,0.0,-0.0022,0.0134,0.0016,0.678,0.41,,0.238,,,
5.656,,-0.0013,0.0002,0.012,0.91,-1.6,0.19,0.0,-0.0071,0.0043,0.005,0.678,0.41,,0.238,,,
5.683,,-0.0001,0.0003,0.011,0.93,-1.6,0.14,0.0,-0.0006,0.0039,0.0041,0.679,0.408,,0.233,,,
5.74,,-0.0009,0.0006,0.012,0.94,-1.62,0.18,0.0,-0.0048,0.0059,0.0011,0.679,0.408,,0.233,,,
5.787,,-0.0012,0.0012,0.01,0.96,-1.64,0.19,0.0,-0.0059,0.0081,0.0014,0.678,0.408,,0.235,,,
5.83,,-0.0012,0.0007,0.013,0.97,-1.61,0.19,0.0,-0.0051,0.0051,-0.0027,0.678,0.408,,0.235,,,
5.879,,-0.0012,0.002,0.012,0.99,-1.66,0.18,0.0,-0.0053,0.0107,0.0018,0.68,0.408,,0.235,,,
5.969,,-0.0025,0.0005,0.012,1.01,-1.6,0.23,0.0,-0.0119,0.0033,0.003,0.68,0.408,,0.235,,,
5.98,,-0.0014,0.0022,0.012,1.02,-1.67,0.19,0.0,-0.0065,0.0112,0.0032,0.676,0.406,,0.237,,,
6.037,,-0.0017,0.0011,0.012,1.04,-1.62,0.2,0.0,-0.0077,0.0056,0.0038,0.676,0.406,,0.237,,,
6.095,,-0.0014,0.0008,0.009,1.06,-1.62,0.19,0.0,-0.0066,0.0045,0.0037,0.684,0.411,,0.238,,,
6.129,,-0.0003,0.0009,0.011,1.07,-1.61,0.14,0.0,-0.0003,0.0041,-0.0035,0.684,0.411,,0.238,,,
6.181,,-0.001,0.0022,0.01,1.08,-1.66,0.17,0.0,-0.0043,0.0108,-0.0024,0.679,0.408,,0.235,,,
6.269,,-0.001,0.0011,0.012,1.1,-1.61,0.18,0.0,-0.0038,0.0046,-0.0028,0.679,0.408,,0.235,,,
6.281,,-0.0004,0.001,0.011,1.11,-1.61,0.15,0.0,-0.0003,0.004,0.0016,0.677,0.411,,0.24,,,
6.331,,-0.0013,0.0008,0.012,1.13,-1.6,0.19,0.0,-0.0051,0.0029,0.0023,0.677,0.411,,0.24,,,
6.383,,-0.0004,0.0011,0.012,1.14,-1.61,0.16,0.0,-0.0008,0.0045,0.0049,0.681,0.408,,0.235,,,
6.45,,-0.0023,0.0009,0.013,1.16,-1.61,0.24,0.0,-0.0111,0.0035,0.0062,0.681,0.408,,0.235,,,
6.482,,-0.0009,0.0021,0.011,1.18,-1.65,0.18,0.0,-0.0034,0.0096,0.0086,0.681,0.408,,0.234,,,
6.556,,-0.0007,0.001,0.01,1.19,-1.61,0.18,0.0,-0.002,0.0038,0.0045,0.681,0.408,,0.234,,,
6.579,,-0.0018,0.0022,0.008,1.21,-1.65,0.22,0.0,-0.0066,0.0109,-0.0002,0.676,0.408,,0.239,,,
6.637,,-0.0026,0.0027,0.013,1.22,-1.67,0.24,0.0,-0.0086,0.0135,-0.007,0.676,0.408,,0.239,,,
6.68,,-0.0002,0.0014,0.01,1.23,-1.61,0.16,0.0,0.0035,0.007,0.0008,0.681,0.408,,0.237,,,
6.729,,-0.0019,0.0016,0.011,1.25,-1.62,0.25,0.0,-0.005,0.0084,-0.0014,0.681,0.408,,0.237,,,
6.779,,-0.001,0.0023,0.011,1.27,-1.64,0.21,0.0,-0.0004,0.0137,0.0005,0.679,0.41,,0.236,,,
6.855,,-0.0006,0.0015,0.011,1.28,-1.6,0.19,-0.0,0.002,0.0077,0.0015,0.679,0.41,,0.236,,,
6.886,,-0.0025,0.0018,0.013,1.28,-1.65,0.26,-0.0,-0.0091,0.0153,0.0024,0.678,0.408,,0.237,,,
6.937,,-0.0014,0.0035,0.012,1.26,-1.71,0.21,-0.0,-0.0048,0.0321,0.0073,0.678,0.408,,0.237,,,
6.988,,-0.0033,0.0092,0.011,1.25,-1.84,0.28,-0.0,-0.0155,0.0655,0.0049,0.676,0.409,,0.236,,,
7.05,,-0.0036,0.0182,0.007,1.17,-1.57,0.27,-0.0,-0.0153,0.1078,0.012,0.676,0.409,,0.236,,,
7.079,,-0.0033,0.03,0.0,1.04,-0.33,0.2,-0.0,-0.0121,0.1466,0.0023,0.68,0.409,,0.172,,,
7.15,,-0.0054,0.0363,0.0,0.92,1.13,0.37,-0.0,-0.0215,0.1386,0.0108,0.68,0.409,,0.172,,,
7.189,,-0.0093,0.032,0.0,0.85,2.0,0.7,-0.0,-0.0411,0.0727,0.0306,0.688,0.404,,0.149,,,
7.244,,-0.0194,0.0256,0.0,0.81,2.26,0.86,-0.0,-0.0862,0.0079,0.0499,0.688,0.404,,0.149,,,
7.287,,-0.0202,0.0098,0.008,0.76,2.57,0.42,-0.0,-0.0765,-0.0892,0.0831,0.687,0.411,,,,,
7.329,,-0.0229,-0.004,0.025,0.71,1.48,-0.15,-0.0,-0.0725,-0.1512,0.1164,0.687,0.411,,,,,
7.379,,-0.0317,-0.0078,0.035,0.8,-0.07,-0.16,-0.0,-0.0972,-0.137,0.1722,0.683,0.416,,1.386,,,
7.446,,-0.0352,-0.0164,0.055,0.78,-0.95,-0.46,-0.0,-0.0887,-0.1422,0.189,0.683,0.416,,1.386,,,
7.497,,-0.0328,-0.0262,0.069,0.75,-1.19,-1.26,-0.0,-0.0489,-0.1459,0.2336,0.685,0.438,,1.386,,,
7.53,,-0.0321,-0.0322,0.082,0.8,-1.71,-1.31,-0.0,-0.0232,-0.1279,0.241,0.685,0.438,,1.386,,,
7.58,,-0.028,-0.0354,0.091,0.88,-1.89,-1.27,-0.0,0.0122,-0.0977,0.2581,0.68,,,1.387,,,
7.629,,-0.0277,-0.0381,0.108,1.0,-1.71,-1.12,-0.0,0.0193,-0.0749,0.2381,0.68,,,1.387,,,
7.679,,-0.0238,-0.0394,0.114,1.1,-1.53,-0.91,-0.0,0.0411,-0.0497,0.2635,0.678,,,1.38,,,
7.744,,-0.0192,-0.0413,0.131,1.21,-1.22,-0.58,-0.0,0.0594,-0.0371,0.2428,0.678,,,1.38,,,
7.793,,-0.0148,-0.0416,0.139,1.25,-1.01,-0.2,-0.0,0.0691,-0.021,0.2631,0.671,,,1.378,,,
7.864,,-0.0088,-0.0421,0.146,1.3,-0.84,0.31,-0.0,0.0803,-0.0112,0.2464,0.671,,,1.378,,,
7.895,,-0.0024,-0.0425,0.154,1.34,-0.47,0.69,-0.0,0.0871,-0.0053,0.2346,0.662,,,1.376,,,
7.941,,0.0026,-0.0429,0.168,1.35,-0.26,1.06,-0.0,0.0836,-0.0026,0.2213,0.662,,,1.376,,,
7.979,,0.0078,-0.0436,0.174,1.32,-0.09,1.23,-0.0,0.0789,-0.0039,0.2296,0.652,,,1.386,,,
8.033,,0.0125,-0.0445,0.188,1.3,0.08,1.47,-0.0,0.0718,-0.0066,0.2145,0.652,,,1.386,,,
8.099,,0.0162,-0.0459,0.193,1.22,0.08,1.46,-0.0,0.0604,-0.0118,0.2228,0.642,,,1.386,,,
8.135,,0.0197,-0.0472,0.205,1.12,0.05,1.54,-0.0,0.0507,-0.0149,0.2047,0.642,,,1.386,,,
8.179,,0.0209,-0.049,0.217,1.01,0.01,1.39,-0.0,0.0342,-0.0193,0.2024,0.64,,1.207,1.379,,,
8.229,,0.0227,-0.0523,0.231,0.86,-0.1,1.21,-0.0,0.0242,-0.0272,0.206,0.64,,1.207,1.379,,,
8.307,,0.024,-0.055,0.245,0.74,-0.25,0.93,-0.0,0.0161,-0.0301,0.205,0.63,,1.216,1.376,,,
8.361,,0.0292,-0.0462,0.252,0.65,-0.5,0.59,-0.0,0.0234,0.0043,0.2057,0.63,,1.216,1.376,,,
8.397,,0.0308,-0.0482,0.257,0.61,-0.26,0.52,-0.0,0.0204,0.0008,0.1919,0.625,,1.22,1.37,,,
8.431,,0.0368,-0.0401,0.266,0.6,-0.26,0.37,-0.0,0.0316,0.0265,0.164,0.625,,1.22,1.37,,,
8.481,,0.0375,-0.0423,0.275,0.57,-0.05,0.48,-0.0,0.0261,0.0183,0.1607,0.619,,1.219,1.358,,,
8.529,,0.0391,-0.0428,0.286,0.49,0.18,0.43,-0.0,0.0231,0.0137,0.149,0.619,,1.219,1.358,,,
8.608,,0.04,-0.0562,0.292,0.47,0.39,0.61,-0.0,0.0185,-0.0256,0.1473,0.619,,1.221,1.35,,,
8.651,,0.0396,-0.0625,0.298,0.43,0.13,0.5,-0.0,0.0103,-0.041,0.1354,0.619,,1.221,1.35,,,
8.701,,0.04,-0.0678,0.299,0.44,-0.13,0.41,-0.0,0.0065,-0.0496,0.1222,0.615,,,1.347,,,
8.751,,0.0404,-0.0732,0.305,0.44,-0.52,0.29,-0.0,0.0039,-0.0544,0.1009,0.615,,,1.347,,,
8.785,,0.0401,-0.0778,0.314,0.5,-0.79,0.13,-0.0,0.0008,-0.0539,0.0944,0.615,,,1.339,,,
8.829,,0.0393,-0.0832,0.32,0.55,-0.91,0.04,-0.0,-0.0021,-0.0535,0.0967,0.615,,,1.339,,,
8.904,,0.0401,-0.0886,0.321,0.65,-1.04,0.02,-0.0,0.0003,-0.0537,0.0908,0.615,,1.237,1.335,,,
8.949,,0.0395,-0.0939,0.326,0.68,-0.96,-0.1,-0.0,-0.0014,-0.0501,0.0723,0.615,,1.237,1.335,,,
8.999,,0.0424,-0.0968,0.327,0.73,-1.14,-0.02,-0.0,0.0055,-0.0427,0.07,0.614,,1.257,1.328,,,
9.034,,0.0445,-0.0996,0.332,0.73,-1.09,-0.02,-0.0,0.0096,-0.0349,0.0561,0.614,,1.257,1.328,,,
9.081,,0.0454,-0.1047,0.333,0.78,-1.04,-0.08,-0.0,0.011,-0.0333,0.0542,0.61,,1.257,1.319,,,
9.128,,0.0477,-0.1065,0.338,0.78,-1.03,0.02,-0.0,0.0151,-0.0253,0.0461,0.61,,1.257,1.319,,,
9.198,,0.0508,-0.1072,0.335,0.82,-1.03,0.04,-0.0,0.0197,-0.0157,0.0459,0.608,,,1.314,,,
9.233,ROTATION_SCAN,0.0544,-0.1098,0.343,0.83,-0.79,0.05,-0.0,0.0245,-0.012,0.0314,0.608,,,1.314,,,
9.288,ROTATION_SCAN,0.0562,-0.1119,0.344,0.82,-0.82,0.19,15.0,0.0246,-0.0085,0.0403,0.604,,1.272,1.31,,,
9.333,ROTATION_SCAN,0.0596,-0.1115,0.348,0.8,-0.56,0.2,15.0,0.0269,-0.0014,0.0364,0.604,,1.272,1.31,,,
9.379,ROTATION_SCAN,0.0626,-0.1142,0.343,0.89,-0.48,0.39,15.0,0.0282,-0.0025,0.0344,0.598,,1.271,1.315,,,
9.428,ROTATION_SCAN,0.0675,-0.114,0.343,1.11,-0.34,0.49,15.0,0.0312,0.0015,0.0149,0.598,,1.271,1.315,,,
9.519,ROTATION_SCAN,0.0722,-0.1157,0.349,1.46,-0.37,0.67,15.0,0.0329,0.0008,0.0094,0.592,,,1.309,,,
9.552,ROTATION_SCAN,0.0752,-0.1171,0.348,1.9,-0.29,0.88,15.0,0.0293,0.0006,0.0202,0.592,,,1.309,,,
9.598,ROTATION_SCAN,0.0792,-0.1164,0.346,2.42,-0.38,1.09,15.0,0.0262,0.0041,0.0109,0.584,,,1.301,,,
9.628,ROTATION_SCAN,0.0819,-0.1192,0.347,3.05,-0.36,1.19,15.0,0.0191,0.001,0.0049,0.584,,,1.301,,,
9.687,ROTATION_SCAN,0.0871,-0.1194,0.347,3.75,-0.41,1.29,15.0,0.017,0.0031,0.0041,0.576,,1.263,1.297,,,
9.732,ROTATION_SCAN,0.0895,-0.1199,0.348,4.48,-0.44,1.33,15.0,0.009,0.0045,0.0038,0.576,,1.263,1.297,,,
