time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.229,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.422,,1.272,,,,,
0.23,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.419,,1.269,,,,,
0.232,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,0.419,,1.269,,,,,
0.235,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.42,,1.277,,,,,
0.327,,3.3899,-7.6812,0.014,7.43,-0.35,0.4,0.0,0.0012,0.0011,0.0014,0.667,0.42,,1.277,,,,,
0.333,,3.3902,-7.6811,0.013,7.39,-0.35,0.39,0.0,0.0026,0.0016,0.0017,0.667,0.422,,1.263,,,,,
0.384,,3.39,-7.6812,0.013,7.35,-0.36,0.4,0.0,0.001,0.0013,0.0021,0.667,0.422,,1.263,,,,,
0.432,,3.3897,-7.6812,0.013,7.32,-0.36,0.41,0.0,-0.0005,0.0003,0.0022,0.665,0.422,,1.269,,,,,
0.481,,3.3899,-7.6812,0.012,7.28,-0.37,0.41,0.0,0.0007,0.0011,-0.0,0.665,0.422,,1.269,,,,,
0.533,,3.3902,-7.6811,0.014,7.24,-0.37,0.4,0.0,0.0022,0.0015,0.0028,0.667,0.421,,1.258,,,,,
0.581,,3.3896,-7.6809,0.014,7.21,-0.38,0.42,0.0,-0.0005,0.0025,0.0042,0.667,0.421,,1.258,,,,,
0.638,,3.3899,-7.6811,0.014,7.17,-0.36,0.41,0.0,0.001,0.0008,0.0044,0.668,0.421,,1.264,,,,,
0.697,,3.3899,-7.6808,0.012,7.13,-0.38,0.41,0.0,0.0004,0.0018,0.0004,0.668,0.421,,1.264,,,,,
0.742,,3.3902,-7.6808,0.012,7.1,-0.37,0.4,0.0,0.0015,0.0022,-0.0022,0.671,0.425,,1.266,,,,,
0.782,,3.3894,-7.6812,0.013,7.06,-0.36,0.43,0.0,-0.0027,0.0007,-0.002,0.671,0.425,,1.266,,,,,
0.84,,3.3893,-7.6809,0.015,7.03,-0.38,0.43,0.0,-0.0027,0.0016,0.003,0.668,0.42,,1.264,,,,,
0.905,,3.3894,-7.6812,0.013,6.99,-0.37,0.42,0.0,-0.0016,0.0001,0.002,0.668,0.42,,1.264,,,,,
0.945,,3.3889,-7.6812,0.013,6.96,-0.37,0.44,0.0,-0.0038,-0.0001,0.0008,0.665,0.42,,1.264,,,,,
1.011,,3.3899,-7.6808,0.013,6.92,-0.38,0.39,0.0,0.0012,0.0022,0.0003,0.665,0.42,,1.264,,,,,
1.031,,3.3896,-7.6809,0.014,6.89,-0.38,0.4,0.0,-0.0001,0.0016,0.0021,0.667,0.42,,1.262,,,,,
1.113,,3.3899,-7.6811,0.012,6.85,-0.38,0.4,0.0,0.0018,0.0005,-0.0013,0.667,0.42,,1.262,,,,,
1.152,,3.3899,-7.6811,0.013,6.81,-0.38,0.4,0.0,0.0016,0.0008,-0.0014,0.669,0.418,,1.266,,,,,
1.186,,3.3889,-7.6814,0.014,6.78,-0.37,0.44,0.0,-0.003,-0.0006,0.0015,0.669,0.418,,1.266,,,,,
1.232,,3.3896,-7.6811,0.012,6.75,-0.39,0.41,0.0,0.0012,0.0012,-0.001,0.666,0.422,,1.258,,,,,
1.282,,3.3894,-7.6811,0.014,6.71,-0.38,0.43,0.0,-0.0003,0.0012,0.0022,0.666,0.422,,1.258,,,,,
1.358,,3.3899,-7.681,0.015,6.68,-0.39,0.41,0.0,0.0019,0.0019,0.0065,0.669,0.422,2.432,1.273,,,,,
1.402,,3.3897,-7.681,0.015,6.64,-0.39,0.41,0.0,0.0006,0.0021,0.0078,0.669,0.422,2.432,1.273,,,,,
1.45,,3.3906,-7.6809,0.011,6.61,-0.39,0.37,0.0,-0.0022,0.0004,-0.0016,0.666,0.422,,1.261,,,,,
1.5,,3.3891,-7.6811,0.013,6.58,-0.39,0.43,0.0,-0.0021,0.0023,-0.0024,0.666,0.422,,1.261,,,,,
1.531,,3.3894,-7.681,0.013,6.55,-0.39,0.42,0.0,-0.0007,0.0025,-0.0028,0.667,0.423,,1.256,,,,,
1.583,,3.3889,-7.6814,0.014,6.51,-0.38,0.44,0.0,-0.0028,0.0008,-0.0009,0.667,0.423,,1.256,,,,,
1.649,,3.3897,-7.681,0.013,6.48,-0.39,0.41,0.0,0.0007,0.0027,-0.0022,0.667,0.42,,1.266,,,,,
1.707,,3.3889,-7.6813,0.014,6.44,-0.37,0.43,0.0,-0.0027,0.0008,0.0,0.667,0.42,,1.266,,,,,
1.747,,3.3897,-7.681,0.012,6.41,-0.38,0.4,0.0,0.0014,0.0026,-0.0033,0.667,0.419,,1.269,,,,,
1.783,,3.3894,-7.681,0.013,6.38,-0.38,0.41,0.0,-0.0002,0.0021,-0.0024,0.667,0.419,,1.269,,,,,
1.831,,3.3889,-7.6811,0.011,6.35,-0.38,0.43,0.0,-0.0033,0.0017,-0.0067,0.668,0.422,,1.272,,,,,
1.881,,3.3892,-7.681,0.014,6.32,-0.38,0.42,0.0,-0.0016,0.0014,-0.0015,0.668,0.422,,1.272,,,,,
1.955,,3.3897,-7.6809,0.013,6.28,-0.38,0.4,0.0,0.0009,0.0014,-0.0007,0.667,0.419,,1.276,,,,,
2.008,,3.3892,-7.681,0.014,6.25,-0.38,0.42,0.0,-0.0016,0.0009,0.002,0.667,0.419,,1.276,,,,,
2.036,,3.39,-7.6809,0.013,6.22,-0.38,0.39,0.0,0.0026,0.002,0.0018,0.664,0.42,2.46,1.277,,,,,
2.102,,3.3907,-7.6808,0.014,6.19,-0.39,0.35,0.0,0.0065,0.0024,0.0036,0.664,0.42,2.46,1.277,,,,,
2.131,,3.3897,-7.6806,0.015,6.16,-0.39,0.4,0.0,0.0009,0.0032,0.0062,0.67,0.421,,1.275,,,,,
2.181,,3.3894,-7.6809,0.013,6.12,-0.38,0.41,0.0,0.0001,0.0018,0.0036,0.67,0.421,,1.275,,,,,
2.255,,3.3894,-7.6809,0.014,6.09,-0.38,0.41,0.0,0.0001,0.0024,0.0034,0.666,0.421,,1.274,,,,,
2.286,,3.3889,-7.6809,0.013,6.06,-0.38,0.43,0.0,-0.0023,0.0022,0.0011,0.666,0.421,,1.274,,,,,
2.351,,3.3892,-7.6812,0.013,6.03,-0.37,0.41,0.0,-0.0012,0.0007,-0.0008,0.667,0.422,,1.267,,,,,
2.389,,3.3895,-7.6809,0.012,6.01,-0.38,0.4,0.0,0.0005,0.0021,-0.0038,0.667,0.422,,1.267,,,,,
2.433,,3.3895,-7.6808,0.011,5.98,-0.38,0.41,0.0,-0.0004,0.0019,-0.0072,0.666,0.424,,1.273,,,,,
2.483,,3.3903,-7.6808,0.014,5.95,-0.38,0.38,0.0,0.0034,0.0021,-0.0021,0.666,0.424,,1.273,,,,,
2.551,,3.39,-7.6808,0.016,5.92,-0.38,0.4,0.0,0.0015,0.0017,0.0067,0.669,0.422,,1.27,,,,,
2.594,,3.3902,-7.6808,0.012,5.89,-0.38,0.39,0.0,0.0025,0.0016,0.0018,0.669,0.422,,1.27,,,,,
2.646,,3.3905,-7.6807,0.013,5.86,-0.38,0.39,0.0,0.0037,0.0011,0.0006,0.668,0.421,,1.269,,,,,
2.691,,3.3893,-7.6811,0.012,5.83,-0.38,0.44,0.0,-0.0032,-0.0003,-0.0021,0.668,0.421,,1.269,,,,,
2.731,,3.3893,-7.6811,0.012,5.8,-0.38,0.43,0.0,-0.0025,0.0003,-0.0038,0.668,0.421,,1.256,,,,,
2.781,,3.39,-7.6807,0.011,5.78,-0.39,0.4,0.0,0.0006,0.0023,-0.0067,0.668,0.421,,1.256,,,,,
2.848,,3.3894,-7.6807,0.013,5.75,-0.39,0.42,0.0,-0.0015,0.0024,-0.0025,0.67,0.421,,1.266,,,,,
2.895,,3.3888,-7.6811,0.014,5.72,-0.37,0.44,0.0,-0.0046,0.0002,0.0024,0.67,0.421,,1.266,,,,,
2.94,,3.3894,-7.6807,0.013,5.69,-0.38,0.42,0.0,-0.0013,0.0014,0.0027,0.666,0.425,,1.262,,,,,
3.018,,3.3909,-7.6805,0.014,5.66,-0.38,0.36,0.0,0.0063,0.0024,0.0054,0.666,0.425,,1.262,,,,,
3.039,,3.3902,-7.6803,0.013,5.64,-0.39,0.39,0.0,0.0027,0.0032,0.0042,0.665,0.423,,1.26,,,,,
3.08,,3.3902,-7.6806,0.012,5.61,-0.38,0.39,0.0,0.0024,0.0013,0.001,0.665,0.423,,1.26,,,,,
3.14,,3.3894,-7.6807,0.014,5.58,-0.37,0.41,0.0,-0.0016,0.0007,0.0036,0.67,0.422,,1.26,,,,,
3.222,,3.3891,-7.6814,0.013,5.55,-0.35,0.42,0.0,-0.0029,-0.003,0.0025,0.67,0.422,,1.26,,,,,
3.237,,3.39,-7.6806,0.015,5.53,-0.38,0.38,0.0,0.0016,0.0014,0.0057,0.666,0.421,,1.272,,,,,
3.305,,3.3897,-7.6806,0.014,5.5,-0.38,0.39,0.0,0.0009,0.0011,0.0047,0.666,0.421,,1.272,,,,,
3.33,,3.3904,-7.6805,0.014,5.47,-0.38,0.36,0.0,0.0045,0.0015,0.0034,0.664,0.422,,1.263,,,,,
3.38,,-0.0,-0.0,0.013,-0.0,-0.0,0.0,0.0,0.0002,-0.0009,-0.0002,0.664,0.422,,1.263,,,,,
3.469,,-0.0001,0.0,0.014,0.0,-0.07,0.03,0.0,0.0007,-0.0015,-0.0001,0.669,0.42,,1.27,,,,,
3.496,,0.0003,-0.0001,0.013,0.0,-0.1,-0.07,0.0,0.0077,-0.0032,-0.0008,0.669,0.42,,1.27,,,,,
3.552,,0.0006,-0.0002,0.014,-0.0,-0.12,-0.02,0.0,0.0098,-0.0036,0.0009,0.668,0.422,,1.268,,,,,
3.587,,0.0,-0.0002,0.012,0.0,-0.17,0.21,0.0,0.0038,-0.0033,-0.0031,0.668,0.422,,1.268,,,,,
3.629,,-0.0003,-0.0004,0.014,0.0,-0.16,0.32,0.0,0.0007,-0.0051,-0.0002,0.668,0.425,,1.271,,,,,
