time_s,x_m,y_m,z_down_m
5.225,0.0002,0.0005,0.012
5.281,0.0,0.0009,0.012
5.326,0.0,-0.0008,0.012
5.374,0.0002,-0.0002,0.013
5.426,0.0003,-0.0002,0.013
5.505,0.0003,0.0003,0.015
5.546,0.0003,0.0002,0.012
5.574,0.0,-0.0002,0.014
5.624,0.0005,0.0035,0.014
5.674,0.0005,0.0022,0.013
5.725,0.0005,0.0031,0.011
5.795,0.0007,0.0035,0.012
5.839,0.0003,0.0013,0.013
5.874,0.0001,0.005,0.012
5.924,0.0005,0.0038,0.013
5.974,0.0005,0.0024,0.013
6.024,0.0005,0.0047,0.011
6.084,0.0003,-0.0017,0.013
6.131,0.0003,0.0037,0.012
6.174,0.0006,0.0031,0.012
6.224,0.0006,0.0041,0.013
6.274,0.0006,0.0024,0.011
6.324,0.0006,0.0024,0.011
6.374,0.0003,0.0038,0.013
6.434,0.0006,0.0022,0.013
6.474,0.0006,-0.0011,0.013
6.524,0.0006,-0.001,0.015
6.574,0.0008,-0.0018,0.014
6.659,-0.0001,-0.0008,0.013
6.7,0.0006,-0.0005,0.012
6.73,0.0004,-0.0023,0.013
6.775,0.0006,-0.0012,0.014
6.825,0.0006,-0.0012,0.014
6.875,0.0006,-0.0015,0.014
6.946,0.0006,-0.0012,0.014
6.994,0.0004,-0.0015,0.013
7.024,0.0009,-0.0025,0.012
7.074,0.0006,-0.0015,0.014
7.123,0.0007,-0.001,0.013
7.173,0.0007,-0.0017,0.013
7.241,0.0011,-0.001,0.012
7.288,0.0009,-0.0006,0.015
7.323,0.0006,0.0012,0.014
7.373,0.0006,0.0004,0.014
7.424,0.0006,0.0024,0.014
7.473,0.0008,0.0009,0.015
7.528,0.0007,-0.0004,0.013
7.579,0.0011,-0.0004,0.014
7.624,0.0005,0.0023,0.012
7.674,0.0007,0.0029,0.015
7.724,0.0007,0.0016,0.014
7.809,0.0003,0.003,0.011
7.853,0.0005,0.0027,0.014
7.875,0.0007,0.0012,0.013
7.925,0.0005,0.0011,0.012
7.974,0.001,0.0032,0.014
8.023,0.0008,0.0016,0.013
8.104,0.001,0.0034,0.012
8.152,0.001,0.0019,0.013
8.174,0.0017,0.0031,0.01
8.223,0.0031,-0.002,0.012
8.274,0.0037,-0.0053,0.008
8.325,0.0056,-0.0019,0.01
8.393,0.0058,-0.0067,0.009
8.442,0.0061,-0.0064,0.004
8.474,0.0186,-0.0055,0.0
8.524,0.0389,-0.0068,0.0
8.574,0.0488,-0.003,0.0
8.624,0.0508,-0.0033,0.0
8.682,0.056,-0.0109,0.004
8.728,0.0368,-0.0118,0.01
8.774,0.0288,-0.0148,0.018
8.823,0.0063,-0.0133,0.027
8.873,-0.0044,-0.0207,0.037
8.924,-0.0192,-0.0202,0.043
9.0,-0.0195,-0.0222,0.054
9.029,-0.0329,-0.0171,0.06
9.073,-0.0453,-0.0105,0.064
9.123,-0.0487,-0.0002,0.068
9.173,-0.0487,0.0056,0.072
9.252,-0.0478,0.015,0.08
9.306,-0.0438,0.021,0.082
9.326,-0.0372,0.0244,0.094
9.374,-0.0321,0.0265,0.101
9.424,-0.0237,0.0262,0.115
9.472,-0.0151,0.0252,0.124
9.545,-0.0077,0.0225,0.136
9.591,0.0002,0.0186,0.14
9.623,0.0066,0.0142,0.151
9.673,0.0126,0.01,0.163
9.725,0.017,0.0053,0.174
9.773,0.0212,0.0,0.182
9.835,0.0239,-0.004,0.193
9.88,0.0243,-0.0073,0.203
9.923,0.0241,-0.0107,0.215
9.974,0.023,-0.0122,0.219
10.024,0.02,-0.0134,0.234
10.073,0.0176,-0.0133,0.244
10.124,0.0143,-0.0129,0.255
10.182,0.0126,-0.0118,0.259
10.223,0.0099,-0.0086,0.262
10.274,0.0081,-0.0062,0.263
10.324,0.0069,-0.0026,0.267
10.408,0.0058,-0.001,0.271
10.439,0.0061,0.004,0.277
10.474,0.007,0.0064,0.28
10.524,0.0086,0.0071,0.289
10.573,0.011,0.0099,0.29
10.623,0.0136,0.0099,0.294
10.724,0.0156,0.008,0.297
10.727,0.0183,0.0089,0.301
10.773,0.022,0.0071,0.304
10.824,0.0244,0.0037,0.304
10.873,0.0278,0.0004,0.305
10.923,0.0274,-0.0055,0.309
10.984,0.0296,-0.0089,0.312
11.041,0.0279,-0.0136,0.311
11.078,0.0271,-0.0159,0.312
11.124,0.023,-0.0205,0.316
11.174,0.0189,-0.022,0.317
11.223,0.0159,-0.0202,0.315
11.273,0.0138,-0.0182,0.316
11.35,0.0104,-0.017,0.318
11.379,0.0084,-0.0116,0.318
11.423,0.0067,-0.0076,0.314
11.473,0.0041,-0.0026,0.319
11.522,0.0027,0.0006,0.32
11.575,0.0048,0.0059,0.324
11.669,0.0039,0.0115,0.327
11.674,0.0045,0.014,0.327
11.722,0.0039,0.0187,0.331
11.772,0.0054,0.0208,0.33
11.823,0.0056,0.021,0.335
11.873,0.0022,0.0198,0.331
11.947,-0.0271,0.0272,0.332
11.984,-0.0286,0.0264,0.333
12.025,-0.0319,0.0213,0.332
12.072,-0.0317,0.0186,0.334
12.122,-0.0305,0.0176,0.336
12.172,-0.0259,0.011,0.332
12.222,-0.0194,0.009,0.331
12.299,-0.0094,0.0072,0.333
12.327,0.0004,0.0085,0.333
12.373,0.0098,0.0072,0.331
12.422,0.0168,0.0072,0.335
12.472,0.0277,0.0113,0.333
12.522,0.0318,0.013,0.336
12.614,0.0375,0.0152,0.331
12.622,0.0416,0.0174,0.331
12.671,0.043,0.0214,0.33
12.723,0.0446,0.027,0.329
12.772,0.0445,0.03,0.327
12.822,0.0419,0.0337,0.323
12.872,0.0386,0.0355,0.327
12.929,0.0352,0.0378,0.325
12.975,0.0315,0.0374,0.325
13.022,0.0245,0.0383,0.325
13.072,0.0183,0.0409,0.323
13.122,0.0132,0.0389,0.324
13.183,0.0083,0.0392,0.326
13.241,0.0048,0.0379,0.321
13.277,-0.0004,0.035,0.326
13.322,-0.0021,0.0335,0.323
13.372,-0.0028,0.0317,0.328
13.424,-0.0008,0.0308,0.323
13.473,0.0029,0.0287,0.323
13.553,0.0072,0.0289,0.324
13.577,0.0092,0.0295,0.32
13.622,0.0166,0.0301,0.319
13.673,0.0187,0.0324,0.321
13.722,0.0229,0.035,0.319
13.772,0.0263,0.0373,0.318
13.866,0.0303,0.0392,0.322
13.872,0.0322,0.0419,0.325
13.921,0.0338,0.0437,0.321
13.971,0.0336,0.0453,0.323
14.022,0.0336,0.0473,0.32
14.072,0.0313,0.0478,0.322
14.135,0.0278,0.047,0.32
14.186,0.0249,0.0466,0.322
14.229,0.0201,0.0447,0.322
14.271,0.0151,0.0437,0.323
14.321,0.0102,0.0412,0.322
14.372,0.0074,0.0404,0.324
14.422,0.0039,0.0398,0.324
14.498,0.0017,0.0372,0.326
14.527,0.0026,0.038,0.328
14.571,0.0178,0.0497,0.328
14.622,0.0183,0.0483,0.328
14.671,0.0201,0.0473,0.326
14.722,0.0226,0.0496,0.327
14.809,0.0246,0.0502,0.327
14.825,0.0244,0.047,0.324
14.871,0.0283,0.0453,0.326
14.922,0.0267,0.0398,0.321
14.971,0.0232,0.0353,0.325
15.022,0.0196,0.0302,0.323
15.105,0.0127,0.026,0.324
15.128,0.0071,0.0227,0.318
15.172,0.0005,0.0192,0.32
15.221,-0.008,0.0173,0.317
15.272,-0.0155,0.0136,0.317
15.321,-0.0202,0.0108,0.314
15.372,-0.0232,0.0089,0.316
15.445,-0.0259,0.0092,0.316
15.479,-0.0286,0.0062,0.314
15.522,-0.0275,0.0064,0.314
15.572,-0.0245,0.0087,0.313
15.622,-0.0215,0.0092,0.314
15.672,-0.0163,0.0153,0.313
15.76,-0.0118,0.0169,0.308
15.773,-0.0061,0.0214,0.31
15.821,-0.0017,0.0231,0.313
15.871,0.002,0.0254,0.312
15.921,0.0039,0.0289,0.309
15.971,0.0073,0.0321,0.313
16.042,0.011,0.0349,0.309
16.078,0.0105,0.0355,0.309
16.121,0.0118,0.0357,0.311
16.171,0.0097,0.0346,0.309
16.222,0.0063,0.0327,0.31
16.271,0.0019,0.0287,0.309
16.321,-0.0012,0.0281,0.31
16.396,-0.0038,0.0275,0.308
16.429,-0.0073,0.0258,0.311
16.472,-0.009,0.0242,0.309
16.521,-0.0121,0.0177,0.309
16.572,-0.0116,0.0174,0.309
16.622,-0.0103,0.0153,0.307
16.714,-0.0076,0.0137,0.309
16.724,0.0014,0.0155,0.312
16.771,0.0061,0.0163,0.312
16.822,0.0133,0.0171,0.309
16.871,0.0205,0.0197,0.312
16.92,0.0276,0.0233,0.31
16.985,0.0344,0.0259,0.313
17.032,0.0425,0.0282,0.312
17.072,0.0519,0.0306,0.31
17.121,0.0591,0.0316,0.31
17.171,0.0721,0.0336,0.312
17.222,0.0795,0.0344,0.311
17.27,0.0921,0.036,0.312
17.347,0.1004,0.0357,0.31
17.375,0.1114,0.0362,0.312
17.422,0.1215,0.035,0.303
17.471,0.1346,0.0313,0.309
17.521,0.1447,0.0315,0.308
17.571,0.1559,0.0292,0.308
17.663,0.1649,0.027,0.309
17.673,0.1769,0.026,0.309
17.721,0.1911,0.0239,0.323
17.772,0.2044,0.0225,0.325
17.821,0.2184,0.0211,0.343
17.87,0.2333,0.0187,0.36
17.939,0.2493,0.0165,0.389
17.98,0.27,0.0161,0.398
18.027,0.2908,0.0159,0.384
18.071,0.3095,0.0146,0.374
18.121,0.328,0.014,0.353
18.171,0.3454,0.0149,0.332
18.221,0.3624,0.0149,0.304
18.295,0.3828,0.0168,0.286
18.325,0.4026,0.0171,0.268
18.371,0.4213,0.019,0.263
18.42,0.4404,0.019,0.256
18.471,0.4601,0.0182,0.25
18.521,0.4787,0.0185,0.257
18.609,0.5027,0.0189,0.259
18.62,0.5232,0.0189,0.267
18.67,0.544,0.0179,0.277
18.721,0.5674,0.0187,0.284
18.771,0.589,0.0183,0.285
18.82,0.6105,0.0187,0.294
18.899,0.6353,0.0182,0.299
18.934,0.6551,0.0171,0.301
18.975,0.6769,0.0165,0.303
19.02,0.6953,0.0156,0.303
19.071,0.7131,0.0144,0.301
19.12,0.7301,0.0129,0.305
19.171,0.7475,0.0122,0.303
19.252,0.7626,0.0114,0.301
19.27,0.7766,0.0102,0.302
19.32,0.7913,0.0091,0.302
19.37,0.8048,0.008,0.306
19.421,0.8178,0.0082,0.303
19.47,0.8319,0.0088,0.305
19.567,0.8438,0.0096,0.306
19.57,0.8559,0.01,0.306
19.619,0.8675,0.01,0.304
19.67,0.8787,0.0114,0.306
19.72,0.8885,0.012,0.307
19.771,0.9005,0.0144,0.304
19.833,0.9096,0.0157,0.309
19.884,0.9196,0.0175,0.306
19.922,0.9281,0.0189,0.31
19.97,0.9361,0.0204,0.308
20.02,0.9437,0.0226,0.304
20.071,0.9515,0.023,0.306
20.121,0.9591,0.0253,0.307
20.205,0.9641,0.0265,0.308
20.22,0.97,0.0281,0.305
20.27,0.9748,0.0296,0.306
20.32,0.9791,0.0305,0.306
20.37,0.9835,0.0308,0.306
20.42,0.9868,0.0309,0.306
20.508,0.989,0.0306,0.309
20.548,0.9907,0.032,0.31
20.573,0.9936,0.0337,0.308
20.62,0.9978,0.0334,0.308
20.67,1.0003,0.0357,0.309
20.719,1.0017,0.0362,0.306
20.769,1.0026,0.0375,0.308
20.856,1.0049,0.0384,0.308
20.87,1.0051,0.0384,0.306
20.919,1.0038,0.0371,0.308
20.97,0.9998,0.0357,0.307
21.019,0.9966,0.0305,0.307
21.069,0.9917,0.0239,0.31
21.126,0.9874,0.0169,0.308
21.185,0.9826,0.0072,0.305
21.223,0.975,-0.0048,0.303
21.269,0.9709,-0.0163,0.302
21.32,0.9674,-0.0291,0.302
21.37,0.9651,-0.0443,0.302
21.42,0.9614,-0.0594,0.303
21.501,0.959,-0.0783,0.303
21.521,0.9581,-0.0952,0.304
21.57,0.9591,-0.1131,0.304
21.62,0.9594,-0.1302,0.305
21.67,0.9625,-0.1472,0.304
21.72,0.9657,-0.164,0.308
21.811,0.9691,-0.1818,0.307
21.82,0.9722,-0.1945,0.305
21.869,0.9753,-0.206,0.306
21.921,0.9785,-0.2164,0.307
21.97,0.9818,-0.2237,0.306
22.02,0.9843,-0.2303,0.303
22.08,0.987,-0.2358,0.301
22.134,0.9899,-0.2399,0.303
22.174,0.9921,-0.2429,0.301
22.22,0.9931,-0.2426,0.299
22.269,0.9916,-0.2419,0.299
22.32,0.9904,-0.2401,0.299
22.37,0.9863,-0.2392,0.299
22.449,0.9851,-0.2404,0.302
22.477,0.9833,-0.2387,0.302
22.519,0.9838,-0.2387,0.306
22.569,0.9864,-0.2387,0.306
22.62,0.9915,-0.2392,0.304
22.67,0.997,-0.2404,0.303
22.764,1.0028,-0.241,0.304
22.77,1.0124,-0.2419,0.301
22.818,1.0212,-0.244,0.3
22.87,1.0326,-0.2456,0.295
22.919,1.0416,-0.2481,0.294
22.969,1.0507,-0.2493,0.293
23.031,1.0598,-0.2505,0.293
23.085,1.0677,-0.2522,0.296
23.124,1.0736,-0.2534,0.295
23.17,1.0799,-0.2552,0.298
23.219,1.0833,-0.2557,0.299
23.269,1.0878,-0.2564,0.299
23.319,1.0909,-0.2563,0.3
23.397,1.0921,-0.2557,0.302
23.423,1.0886,-0.2568,0.301
23.468,1.0868,-0.2569,0.304
23.52,1.0834,-0.2563,0.301
23.569,1.0799,-0.2569,0.302
23.619,1.0761,-0.2574,0.305
23.72,1.0717,-0.2574,0.304
23.723,1.0671,-0.258,0.307
23.769,1.0651,-0.2587,0.307
23.819,1.0627,-0.2591,0.309
23.869,1.0627,-0.2596,0.309
23.918,1.0623,-0.2597,0.31
23.995,1.0643,-0.2581,0.308
24.034,1.0678,-0.255,0.31
24.07,1.0699,-0.25,0.306
24.119,1.0739,-0.2448,0.305
24.17,1.0796,-0.2388,0.305
24.22,1.0842,-0.2338,0.305
24.269,1.0873,-0.2257,0.304
24.353,1.093,-0.2168,0.307
24.372,1.0966,-0.2077,0.306
24.418,1.1,-0.197,0.307
24.469,1.1026,-0.1859,0.306
24.519,1.1047,-0.174,0.307
24.57,1.1085,-0.1581,0.305
24.667,1.11,-0.1452,0.307
24.673,1.1112,-0.13,0.31
24.719,1.1128,-0.1129,0.308
24.77,1.1132,-0.0963,0.303
24.819,1.114,-0.0799,0.307
24.87,1.1142,-0.0585,0.303
24.929,1.1165,-0.0396,0.309
24.988,1.1178,-0.0211,0.307
25.02,1.1192,-0.0023,0.307
25.068,1.1214,0.0175,0.309
25.119,1.1226,0.0407,0.309
25.169,1.1239,0.0611,0.308
25.219,1.1264,0.0787,0.305
25.301,1.1279,0.0956,0.307
25.323,1.1299,0.1129,0.306
25.368,1.1316,0.1283,0.306
25.418,1.1334,0.143,0.305
25.468,1.1339,0.1564,0.306
25.519,1.135,0.169,0.305
25.617,1.137,0.1797,0.305
25.622,1.1378,0.189,0.304
25.668,1.1383,0.2008,0.303
25.718,1.1384,0.2092,0.299
25.769,1.138,0.2181,0.3
25.818,1.1366,0.2263,0.298
25.89,1.135,0.2335,0.299
25.938,1.1337,0.2391,0.296
25.973,1.1315,0.2434,0.299
26.019,1.1278,0.2492,0.295
26.068,1.1238,0.2533,0.296
26.119,1.1213,0.2575,0.299
26.169,1.1194,0.2605,0.299
26.252,1.1167,0.264,0.301
26.274,1.1138,0.2668,0.303
26.318,1.1118,0.2694,0.305
26.368,1.1114,0.2711,0.305
26.418,1.1115,0.2738,0.302
26.468,1.1134,0.2757,0.304
26.563,1.1176,0.2778,0.306
26.568,1.124,0.2796,0.3
26.618,1.1305,0.2812,0.299
26.668,1.139,0.2826,0.298
26.719,1.1484,0.2827,0.299
26.768,1.1557,0.2843,0.299
26.83,1.165,0.2842,0.299
26.886,1.1731,0.2831,0.3
26.925,1.1794,0.2833,0.303
26.968,1.1851,0.2829,0.302
27.018,1.1887,0.2807,0.303
27.068,1.1939,0.2779,0.303
27.118,1.1956,0.275,0.301
27.204,1.1954,0.2734,0.302
27.225,1.1937,0.2719,0.301
27.271,1.1906,0.2703,0.299
27.318,1.1877,0.2712,0.3
27.368,1.1823,0.272,0.3
27.418,1.1783,0.2733,0.302
27.518,1.1756,0.2739,0.301
27.524,1.1717,0.2739,0.3
27.569,1.1695,0.2747,0.302
27.618,1.167,0.2748,0.303
27.668,1.1656,0.2753,0.3
27.718,1.1661,0.2751,0.301
27.768,1.1681,0.2737,0.303
27.841,1.1695,0.2725,0.306
27.872,1.1722,0.2714,0.305
27.917,1.1762,0.2694,0.304
27.968,1.1789,0.2658,0.305
28.018,1.1817,0.2619,0.307
28.067,1.1838,0.2564,0.306
28.159,1.1859,0.2508,0.305
28.167,1.1872,0.2444,0.305
28.217,1.189,0.2365,0.303
28.267,1.1897,0.2274,0.301
28.318,1.1901,0.2177,0.302
28.368,1.1897,0.2073,0.3
28.464,1.1884,0.1959,0.299
28.479,1.1866,0.1839,0.302
28.521,1.1845,0.1692,0.301
28.568,1.1829,0.1562,0.304
28.618,1.1817,0.1407,0.303
28.667,1.1812,0.1247,0.301
28.718,1.1806,0.1089,0.303
28.786,1.1794,0.0905,0.302
28.82,1.1792,0.0721,0.301
28.867,1.1788,0.0533,0.304
28.918,1.1786,0.0353,0.302
28.968,1.1788,0.0172,0.303
29.017,1.1776,-0.0005,0.303
29.094,1.1773,-0.0202,0.303
29.122,1.1762,-0.0378,0.301
29.167,1.1732,-0.0538,0.301
29.218,1.1711,-0.0695,0.303
29.267,1.1688,-0.0849,0.306
29.318,1.1656,-0.1021,0.303
29.389,1.1629,-0.1162,0.304
29.417,1.1608,-0.1308,0.304
29.466,1.1584,-0.1438,0.303
29.518,1.1555,-0.1567,0.307
29.567,1.1535,-0.1687,0.306
29.618,1.1515,-0.1801,0.305
29.685,1.1512,-0.1904,0.305
29.731,1.1518,-0.2007,0.3
29.77,1.1526,-0.2093,0.301
29.817,1.1545,-0.2173,0.301
29.867,1.1565,-0.2266,0.302
29.917,1.1591,-0.2336,0.299
29.967,1.161,-0.2401,0.297
30.046,1.1628,-0.2459,0.299
30.069,1.1642,-0.2505,0.3
30.117,1.1653,-0.2553,0.299
30.166,1.1666,-0.2593,0.3
30.217,1.1653,-0.2628,0.301
30.267,1.1648,-0.2661,0.303
30.356,1.163,-0.2683,0.303
30.37,1.161,-0.2694,0.302
30.423,1.159,-0.2698,0.306
30.467,1.1572,-0.2708,0.305
30.517,1.1566,-0.2705,0.302
30.568,1.1571,-0.27,0.306
30.642,1.1584,-0.2696,0.304
30.681,1.1611,-0.2679,0.303
30.72,1.1638,-0.2679,0.304
30.767,1.1671,-0.2677,0.3
30.817,1.1685,-0.2671,0.304
30.867,1.1713,-0.2671,0.304
30.917,1.1731,-0.2694,0.301
30.996,1.1736,-0.2705,0.304
31.021,1.174,-0.2716,0.298
31.066,1.1746,-0.2732,0.297
31.117,1.1738,-0.2747,0.302
31.167,1.173,-0.2758,0.301
31.217,1.1709,-0.2782,0.3
31.311,1.1686,-0.2796,0.302
31.317,1.166,-0.2805,0.306
31.366,1.1659,-0.2789,0.3
31.416,1.1675,-0.2777,0.304
31.467,1.1661,-0.2757,0.304
31.517,1.1698,-0.2737,0.3
31.577,1.1757,-0.2722,0.299
31.625,1.1801,-0.2742,0.299
31.668,1.1825,-0.2742,0.297
31.717,1.187,-0.2727,0.299
31.768,1.1926,-0.2722,0.299
31.817,1.1962,-0.2714,0.296
31.867,1.2008,-0.2708,0.298
31.942,1.2065,-0.2697,0.297
31.97,1.2114,-0.2677,0.3
32.017,1.2176,-0.2657,0.299
32.066,1.2228,-0.2645,0.297
32.116,1.2296,-0.2632,0.294
32.166,1.2355,-0.2603,0.296
32.256,1.2411,-0.2593,0.297
32.266,1.248,-0.2571,0.295
32.317,1.2532,-0.2544,0.296
32.367,1.26,-0.2522,0.294
32.417,1.2657,-0.2501,0.294
32.466,1.2721,-0.2488,0.297
32.531,1.2775,-0.2466,0.294
32.579,1.281,-0.2457,0.292
32.62,1.2847,-0.2448,0.294
32.667,1.2872,-0.2435,0.298
32.716,1.2899,-0.2429,0.296
32.766,1.2918,-0.2431,0.296
32.817,1.2946,-0.2431,0.297
32.889,1.2962,-0.2447,0.3
32.918,1.297,-0.2458,0.298
32.967,1.296,-0.2466,0.299
33.016,1.2945,-0.2468,0.297
33.066,1.293,-0.2467,0.299
33.117,1.2905,-0.246,0.296
33.207,1.289,-0.2456,0.297
33.22,1.2879,-0.2428,0.298
33.266,1.2871,-0.2403,0.299
33.317,1.2874,-0.2349,0.299
33.367,1.2902,-0.2303,0.299
33.416,1.2928,-0.2243,0.299
33.472,1.2961,-0.2182,0.299
33.527,1.2985,-0.2122,0.302
33.573,1.302,-0.2056,0.302
33.616,1.3057,-0.1977,0.302
33.666,1.3086,-0.1917,0.302
33.717,1.3099,-0.1835,0.305
33.767,1.3121,-0.1734,0.304
33.842,1.3136,-0.1631,0.303
33.872,1.3139,-0.1515,0.304
33.916,1.314,-0.1388,0.307
33.966,1.3131,-0.1225,0.304
34.017,1.3128,-0.1038,0.304
34.066,1.3101,-0.0882,0.307
34.156,1.3099,-0.0695,0.302
34.169,1.3083,-0.051,0.306
34.215,1.3067,-0.0301,0.304
34.266,1.3054,-0.0059,0.304
34.316,1.3043,0.0143,0.301
34.366,1.3041,0.0342,0.307
34.422,1.3046,0.0548,0.303
34.471,1.3036,0.0728,0.301
34.516,1.3048,0.0904,0.306
34.566,1.3047,0.1105,0.302
34.615,1.3056,0.126,0.299
34.665,1.3056,0.1401,0.302
34.716,1.305,0.1532,0.305
34.787,1.3042,0.1641,0.302
34.821,1.3041,0.1768,0.303
34.866,1.3026,0.1856,0.302
34.916,1.301,0.1943,0.304
34.966,1.298,0.2013,0.304
35.015,1.2967,0.2056,0.305
35.1,1.2951,0.2102,0.3
35.117,1.294,0.2145,0.3
35.166,1.2932,0.2208,0.299
35.216,1.2937,0.2246,0.299
35.266,1.2971,0.2272,0.297
35.316,1.2996,0.2282,0.299
35.399,1.3027,0.2301,0.302
35.424,1.3071,0.2313,0.299
35.467,1.3104,0.2327,0.301
35.516,1.3161,0.2329,0.299
35.565,1.3186,0.2354,0.301
35.615,1.323,0.2366,0.302
35.666,1.3287,0.2391,0.302
35.744,1.3333,0.2398,0.302
35.771,1.3395,0.2422,0.3
35.815,1.3489,0.2436,0.301
35.866,1.3555,0.245,0.302
35.916,1.3623,0.2464,0.299
35.966,1.3719,0.2477,0.298
36.057,1.3803,0.2497,0.299
36.068,1.3873,0.2516,0.297
36.115,1.3941,0.2511,0.299
36.166,1.4005,0.253,0.3
36.216,1.4049,0.2528,0.299
36.265,1.4105,0.2527,0.298
36.317,1.4135,0.2526,0.296
36.377,1.4169,0.2519,0.301
36.416,1.4177,0.2519,0.299
36.465,1.4174,0.2502,0.296
36.515,1.4149,0.251,0.297
36.566,1.4143,0.2501,0.297
36.616,1.4113,0.2507,0.295
36.696,1.4073,0.2498,0.294
36.715,1.4049,0.2497,0.293
36.765,1.4021,0.2484,0.294
36.815,1.4007,0.2462,0.292
36.866,1.4022,0.2444,0.29
36.915,1.4034,0.2392,0.294
37.01,1.4073,0.2347,0.292
37.015,1.4106,0.2279,0.293
37.064,1.415,0.2188,0.294
37.115,1.4183,0.2107,0.292
37.164,1.4222,0.1992,0.295
37.214,1.4253,0.1871,0.293
37.27,1.4271,0.175,0.297
37.33,1.4289,0.1622,0.296
37.366,1.4276,0.1461,0.298
37.414,1.4274,0.1313,0.295
37.465,1.4264,0.1161,0.293
37.514,1.424,0.0983,0.291
37.566,1.4212,0.0822,0.293
37.648,1.4173,0.0654,0.289
37.667,1.411,0.0457,0.289
37.715,1.4068,0.0293,0.29
37.764,1.4025,0.011,0.294
37.814,1.3991,-0.0073,0.291
37.866,1.3951,-0.0252,0.296
37.961,1.3928,-0.0452,0.295
37.966,1.3913,-0.0641,0.299
38.014,1.3903,-0.0805,0.299
38.064,1.3882,-0.0973,0.299
38.114,1.3878,-0.1127,0.3
38.165,1.3884,-0.1286,0.303
38.235,1.3872,-0.1438,0.299
38.283,1.3866,-0.1579,0.301
