time_s,x_m,y_m,z_down_m,vx_ms,vy_ms,vz_ms
20.46,1.234,0.0216,0.202,0.1876,0.0005,0.0017
20.511,1.2434,0.0219,0.203,0.1894,0.0026,-0.0013
20.559,1.2533,0.0216,0.199,0.1883,0.0026,0.0026
20.608,1.2629,0.022,0.201,0.188,0.0043,-0.0067
20.659,1.2728,0.0226,0.2,0.1878,0.0056,-0.0018
20.708,1.2824,0.0228,0.203,0.1867,0.0059,-0.0028
20.758,1.2914,0.0241,0.203,0.1839,0.0094,0.0015
20.808,1.3007,0.0246,0.201,0.1821,0.0094,0.0033
20.858,1.309,0.025,0.202,0.177,0.0077,-0.0018
20.907,1.3182,0.026,0.199,0.1747,0.0079,-0.0009
20.958,1.3272,0.0265,0.202,0.1722,0.007,-0.0075
21.008,1.3348,0.0268,0.2,0.1662,0.0049,0.001
21.058,1.3424,0.0275,0.205,0.161,0.0044,-0.0018
21.108,1.3507,0.0279,0.204,0.1594,0.0032,0.0073
21.158,1.3587,0.0286,0.2,0.1577,0.0027,0.0042
21.208,1.368,0.0291,0.201,0.16,0.0013,-0.01
21.26,1.3753,0.0289,0.201,0.1567,-0.0023,-0.0038
21.308,1.3829,0.0295,0.201,0.1544,-0.0021,-0.0037
21.358,1.3907,0.029,0.198,0.1543,-0.005,-0.0049
21.41,1.3993,0.0294,0.2,0.158,-0.0043,-0.0116
21.459,1.408,0.0297,0.201,0.1589,-0.0037,-0.0065
21.508,1.4164,0.0294,0.2,0.1582,-0.0039,-0.0019
21.562,1.4251,0.0302,0.198,0.1626,-0.0011,-0.0053
21.611,1.4335,0.0311,0.195,0.1626,0.0014,-0.0077
21.658,1.4423,0.0316,0.197,0.1635,0.0016,-0.0104
21.707,1.4504,0.0319,0.195,0.1616,-0.0002,-0.0051
21.759,1.458,0.0323,0.194,0.1551,0.0014,-0.0059
21.807,1.4659,0.0328,0.197,0.1522,0.0019,-0.0067
21.857,1.4728,0.0328,0.197,0.1456,0.0013,0.0026
21.909,1.4793,0.0331,0.198,0.1416,0.0013,0.0052
21.959,1.4856,0.033,0.197,0.1364,-0.0007,0.0048
22.008,1.4929,0.0328,0.196,0.1309,-0.0026,0.003
22.056,1.4985,0.0328,0.197,0.1285,-0.0052,0.0014
22.111,1.5055,0.0318,0.198,0.1244,-0.0091,0.0017
22.156,1.5113,0.0313,0.2,0.1263,-0.0093,0.0047
22.209,1.518,0.0306,0.197,0.1257,-0.0094,0.0114
22.257,1.5234,0.0305,0.198,0.1244,-0.0092,0.0056
22.307,1.5308,0.0306,0.197,0.1229,-0.0058,0.0058
22.361,1.5365,0.0304,0.196,0.1181,-0.0044,0.0032
22.407,1.5421,0.0301,0.198,0.1145,-0.0041,0.0021
22.457,1.5478,0.0304,0.198,0.1136,-0.0015,0.0067
22.507,1.5533,0.0307,0.201,0.1127,0.0007,0.0078
22.556,1.5585,0.0306,0.2,0.1135,0.0028,0.0142
22.609,1.5653,0.0314,0.199,0.1146,0.0042,0.0112
22.66,1.5708,0.0324,0.196,0.112,0.0078,0.0064
22.709,1.5774,0.0334,0.202,0.1149,0.0092,-0.0036
22.76,1.5826,0.0339,0.199,0.1146,0.0073,0.0124
22.811,1.5882,0.0347,0.201,0.1151,0.008,0.0068
22.857,1.5949,0.0359,0.202,0.1146,0.0112,0.0059
22.909,1.6007,0.0367,0.202,0.113,0.0084,0.0116
22.959,1.6066,0.0376,0.198,0.1122,0.0059,0.0043
23.007,1.6121,0.0387,0.202,0.1143,0.0049,-0.0072
23.057,1.6178,0.0395,0.2,0.1129,0.0019,0.002
23.107,1.6233,0.0404,0.2,0.1078,-0.0016,-0.0016
23.157,1.6298,0.0406,0.201,0.103,-0.005,-0.0048
23.211,1.6355,0.0407,0.201,0.1011,-0.0089,-0.0006
23.257,1.6411,0.041,0.197,0.0947,-0.0096,-0.0003
23.309,1.6461,0.0417,0.193,0.096,-0.0116,-0.0114
23.358,1.6513,0.0418,0.188,0.0921,-0.0138,-0.0168
23.407,1.6569,0.0411,0.2,0.0867,-0.0145,-0.0241
23.457,1.6614,0.041,0.199,0.0828,-0.014,0.0114
23.508,1.6667,0.0406,0.203,0.0811,-0.0135,0.0172
23.557,1.6705,0.0412,0.205,0.0766,-0.0111,0.018
23.607,1.6747,0.0408,0.204,0.076,-0.0133,0.0231
23.658,1.6795,0.0411,0.203,0.0705,-0.0129,0.0139
23.707,1.6817,0.0405,0.206,0.0606,-0.014,0.0049
23.757,1.6848,0.0406,0.204,0.0598,-0.013,0.0043
23.806,1.689,0.0412,0.203,0.0562,-0.0107,-0.0014
23.857,1.6929,0.0414,0.202,0.0556,-0.0089,-0.006
23.906,1.6956,0.0412,0.196,0.0508,-0.0081,-0.0058
23.957,1.6978,0.0423,0.198,0.0454,-0.0077,-0.0222
24.007,1.6991,0.0423,0.197,0.0436,-0.0106,-0.0128
24.056,1.7029,0.042,0.198,0.0417,-0.0128,-0.0082
24.106,1.7062,0.0412,0.199,0.0434,-0.0182,-0.0076
24.156,1.7077,0.0405,0.197,0.04,-0.0246,0.0011
24.206,1.7095,0.0395,0.198,0.0319,-0.0287,-0.0035
24.257,1.7107,0.0377,0.198,0.0267,-0.0299,-0.0055
24.306,1.7112,0.0347,0.196,0.0186,-0.0338,0.0063
24.357,1.7116,0.0326,0.2,0.0111,-0.0345,0.005
24.407,1.7118,0.0308,0.2,-0.0001,-0.036,0.0162
24.457,1.7107,0.0273,0.2,-0.0053,-0.0341,0.0155
24.507,1.7097,0.0253,0.204,-0.008,-0.0287,0.0091
24.556,1.7089,0.026,0.202,-0.0103,-0.0227,0.0181
24.608,1.7075,0.0254,0.202,-0.0073,-0.0149,0.0037
24.656,1.7064,0.0249,0.2,-0.0045,-0.0076,-0.0001
24.707,1.7057,0.0263,0.201,-0.002,0.0009,-0.0073
24.76,1.706,0.0286,0.201,0.0048,0.0113,-0.0019
24.807,1.7067,0.0291,0.201,0.0182,0.0159,-0.0013
24.856,1.7099,0.0312,0.2,0.028,0.0193,0.0001
24.907,1.7131,0.0337,0.202,0.0393,0.0202,0.0024
24.956,1.7185,0.0348,0.199,0.0502,0.0175,0.0097
25.007,1.7212,0.0353,0.201,0.0563,0.0128,0.0027
25.058,1.7261,0.0365,0.203,0.0594,0.0074,0.0039
25.106,1.7299,0.0358,0.201,0.0622,0.0019,0.0118
25.156,1.7344,0.0342,0.2,0.0629,-0.0105,0.0045
25.206,1.7389,0.033,0.202,0.0621,-0.0145,0.0067
25.256,1.7441,0.0328,0.199,0.0614,-0.0152,0.0082
25.306,1.7457,0.0321,0.199,0.0511,-0.0143,0.0029
25.357,1.7487,0.0311,0.199,0.0483,-0.0125,0.0021
25.406,1.7523,0.0312,0.201,0.0415,-0.0121,0.0029
25.455,1.7545,0.0314,0.202,0.0351,-0.0075,0.0075
25.507,1.7584,0.0314,0.2,0.0341,-0.0048,0.0056
25.555,1.7605,0.0322,0.205,0.0253,-0.001,-0.0007
25.606,1.7609,0.0328,0.204,0.0169,0.0011,0.0104
25.656,1.7622,0.0334,0.205,0.0102,-0.0002,0.0067
25.706,1.7623,0.033,0.204,-0.002,0.0011,0.0062
25.755,1.7613,0.035,0.207,-0.0073,-0.0011,0.0012
25.806,1.7612,0.0345,0.204,-0.0119,-0.0025,0.0039
25.856,1.7598,0.0345,0.208,-0.0198,-0.0066,-0.0079
25.908,1.759,0.0334,0.21,-0.0188,-0.013,0.0001
25.956,1.7577,0.0327,0.208,-0.0231,-0.0147,0.0045
26.007,1.758,0.0315,0.211,-0.0188,-0.0194,-0.0058
26.056,1.7587,0.0297,0.21,-0.0122,-0.022,-0.0002
26.105,1.7577,0.0282,0.207,-0.0111,-0.0218,-0.0031
26.156,1.7585,0.0269,0.204,-0.0051,-0.0203,-0.0156
26.206,1.7606,0.0248,0.199,0.0036,-0.0188,-0.0184
26.259,1.7622,0.024,0.198,0.0091,-0.0134,-0.029
26.307,1.7647,0.0232,0.195,0.0172,-0.0034,-0.023
26.356,1.7683,0.0259,0.192,0.0249,0.0061,-0.0213
26.406,1.7718,0.0263,0.195,0.0253,0.0141,-0.0195
26.455,1.7735,0.0286,0.191,0.0263,0.0235,-0.0027
26.506,1.7766,0.0312,0.193,0.0221,0.0278,-0.0082
26.555,1.7783,0.0348,0.199,0.0129,0.0405,0.0024
26.607,1.7799,0.0389,0.202,0.006,0.0426,0.0195
26.657,1.7801,0.0408,0.205,-0.0031,0.0383,0.0182
26.706,1.7812,0.0462,0.209,-0.0075,0.0412,0.0211
26.757,1.7809,0.0479,0.204,-0.0157,0.0356,0.0259
26.807,1.7816,0.0506,0.205,-0.0231,0.0263,0.0051
26.855,1.7802,0.0516,0.205,-0.0335,0.0143,0.0054
26.906,1.7785,0.0506,0.205,-0.0437,-0.0027,0.0029
26.957,1.7773,0.0498,0.209,-0.0504,-0.0175,-0.0002
27.006,1.7749,0.0463,0.204,-0.0529,-0.0375,0.0086
27.058,1.7739,0.0436,0.207,-0.0551,-0.0428,-0.0063
27.107,1.7721,0.0408,0.205,-0.052,-0.0515,-0.0005
27.16,1.77,0.0369,0.204,-0.0511,-0.0548,-0.0075
27.21,1.7689,0.0344,0.199,-0.0493,-0.0525,-0.0111
27.258,1.7677,0.0314,0.202,-0.0436,-0.0541,-0.0195
27.315,1.7668,0.0295,0.199,-0.0393,-0.0461,-0.0088
27.357,1.7655,0.0281,0.2,-0.0369,-0.0369,-0.012
27.406,1.7642,0.027,0.203,-0.0317,-0.0297,-0.0096
27.465,1.7627,0.0265,0.205,-0.0293,-0.017,0.0027
27.507,1.7619,0.0268,0.201,-0.0228,-0.0051,0.0038
27.556,1.7625,0.0284,0.201,-0.013,0.0068,-0.0089
27.61,1.7643,0.0308,0.197,-0.0004,0.0202,-0.0096
27.655,1.7668,0.0332,0.197,0.0044,0.0366,-0.0178
27.705,1.7686,0.0393,0.2,0.0076,0.0448,-0.0166
27.759,1.77,0.042,0.202,0.0081,0.043,-0.0047
27.806,1.7702,0.0453,0.199,0.0006,0.0436,-0.0014
27.855,1.7718,0.0481,0.197,-0.0001,0.0376,-0.0078
27.905,1.7719,0.0517,0.198,-0.005,0.0333,-0.0099
27.958,1.7731,0.0544,0.196,-0.0062,0.0264,-0.0051
28.008,1.7732,0.0554,0.199,-0.0108,0.0145,-0.0039
28.056,1.773,0.0574,0.197,-0.016,0.0068,0.0023
28.106,1.772,0.0574,0.2,-0.0222,-0.0049,-0.0023
28.155,1.7715,0.0562,0.197,-0.0253,-0.0179,0.0033
28.207,1.7713,0.0543,0.196,-0.0261,-0.0294,-0.0035
28.258,1.7726,0.0526,0.196,-0.02,-0.0357,-0.0045
28.306,1.773,0.0503,0.196,-0.0187,-0.043,-0.002
28.354,1.7748,0.0486,0.193,-0.0117,-0.0444,-0.0025
28.405,1.7761,0.047,0.195,-0.0088,-0.0458,-0.0056
28.456,1.7757,0.0454,0.194,-0.0079,-0.0447,0.0006
28.505,1.7779,0.0432,0.193,-0.0061,-0.0403,0.0003
28.555,1.7784,0.043,0.199,-0.0111,-0.0358,-0.0034
28.605,1.7792,0.0417,0.194,-0.0159,-0.0317,0.0127
28.656,1.7791,0.0418,0.195,-0.0203,-0.0264,0.0022
28.708,1.778,0.0406,0.196,-0.0297,-0.0221,0.0056
28.754,1.777,0.0417,0.197,-0.0355,-0.0164,0.0079
28.807,1.7743,0.0421,0.197,-0.0444,-0.0123,0.0124
28.855,1.7711,0.0418,0.197,-0.0529,-0.0106,0.0109
28.904,1.7705,0.0431,0.199,-0.0528,-0.0061,0.011
28.956,1.7661,0.0438,0.203,-0.0599,-0.0066,0.0127
29.005,1.7639,0.0448,0.201,-0.0618,-0.0068,0.0165
29.056,1.7607,0.0452,0.199,-0.0573,-0.0056,0.0089
29.105,1.7587,0.0457,0.201,-0.052,-0.0063,-0.0006
29.155,1.7578,0.0464,0.199,-0.0431,-0.0068,0.0062
29.205,1.7566,0.0459,0.201,-0.0371,-0.0116,0.0014
29.256,1.7554,0.0456,0.201,-0.0279,-0.0141,0.0054
29.305,1.7557,0.0447,0.203,-0.0232,-0.0201,0.0073
29.355,1.7562,0.0424,0.202,-0.0152,-0.0305,0.0097
29.405,1.7573,0.0401,0.2,-0.0068,-0.0329,0.0052
29.456,1.7591,0.0409,0.198,-0.002,-0.0348,-0.0023
29.509,1.7596,0.0381,0.199,-0.0036,-0.0384,-0.0058
29.56,1.7603,0.0345,0.198,-0.0026,-0.0433,-0.0032
29.604,1.7602,0.032,0.195,-0.0077,-0.0418,-0.0043
29.655,1.7596,0.029,0.194,-0.0155,-0.0409,-0.011
29.704,1.7593,0.0281,0.199,-0.0186,-0.0339,-0.0082
29.755,1.7572,0.0277,0.197,-0.0248,-0.0262,0.0041
29.805,1.7562,0.0271,0.2,-0.0303,-0.0157,0.0005
29.855,1.7521,0.0262,0.202,-0.0391,-0.011,0.0071
29.904,1.7495,0.0264,0.205,-0.046,0.0031,0.0127
29.954,1.748,0.0281,0.206,-0.045,0.009,0.0148
30.005,1.7449,0.0303,0.206,-0.0433,0.0144,0.0137
30.055,1.7437,0.0318,0.205,-0.0379,0.0166,0.0076
30.105,1.7421,0.0328,0.207,-0.0309,0.0177,0.0013
30.155,1.7398,0.0336,0.204,-0.0302,0.0184,0.0061
30.205,1.7383,0.0354,0.208,-0.0278,0.0192,-0.0037
30.255,1.7372,0.0369,0.205,-0.0231,0.0184,0.0043
30.304,1.7367,0.0389,0.203,-0.0171,0.0189,-0.0064
30.355,1.7357,0.0404,0.2,-0.014,0.0169,-0.0128
30.405,1.7353,0.0418,0.201,-0.0096,0.0139,-0.0166
30.454,1.7342,0.042,0.197,-0.0087,0.0069,-0.01
30.505,1.7331,0.0422,0.198,-0.0118,-0.0005,-0.0147
30.555,1.7316,0.0397,0.2,-0.0091,-0.0111,-0.0087
30.605,1.7305,0.0381,0.197,-0.0082,-0.0182,-0.0037
30.654,1.7291,0.0362,0.197,-0.0071,-0.0233,-0.0095
30.705,1.7298,0.0334,0.197,-0.0013,-0.0277,-0.0041
30.755,1.7301,0.032,0.198,0.0005,-0.0293,-0.002
30.806,1.73,0.0297,0.196,-0.0005,-0.028,0.0007
30.854,1.729,0.0266,0.195,0.0036,-0.0284,-0.0029
30.904,1.7301,0.0267,0.196,0.0039,-0.0201,-0.001
30.955,1.7308,0.027,0.196,0.0046,-0.0108,0.0029
31.004,1.7316,0.0287,0.197,0.0028,-0.0003,0.0058
31.054,1.7322,0.029,0.198,-0.0017,0.0038,0.0075
31.104,1.7303,0.0305,0.199,-0.0116,0.0138,0.0077
31.155,1.7297,0.0344,0.201,-0.0184,0.0205,0.012
31.206,1.7281,0.0366,0.199,-0.0264,0.0237,0.0153
31.255,1.7262,0.0376,0.199,-0.0339,0.0259,0.0059
31.305,1.7236,0.0395,0.2,-0.0414,0.02,0.001
31.355,1.7205,0.041,0.2,-0.0471,0.0184,0.0022
31.404,1.7187,0.0432,0.202,-0.0458,0.0171,0.0024
31.456,1.7164,0.0441,0.202,-0.0453,0.0109,0.0041
31.505,1.7145,0.0434,0.199,-0.045,0.0025,0.0004
31.556,1.7126,0.0428,0.2,-0.0432,-0.0058,-0.0093
31.605,1.7104,0.042,0.204,-0.0411,-0.0166,-0.0056
31.655,1.7096,0.0413,0.204,-0.0384,-0.0177,0.0025
31.705,1.7084,0.0402,0.197,-0.0362,-0.0234,0.004
31.756,1.7075,0.039,0.196,-0.0315,-0.026,-0.0136
31.805,1.7071,0.0361,0.197,-0.0328,-0.0325,-0.0117
31.854,1.706,0.0335,0.197,-0.0351,-0.0361,-0.005
31.904,1.7048,0.0304,0.198,-0.0374,-0.0382,-0.0025
31.954,1.7043,0.0286,0.196,-0.0387,-0.036,0.0016
32.004,1.704,0.0281,0.198,-0.0404,-0.0291,-0.002
32.055,1.7021,0.0289,0.198,-0.0478,-0.0172,0.0029
32.104,1.7009,0.0302,0.197,-0.0523,-0.0073,0.0063
32.154,1.6984,0.0314,0.198,-0.0613,0.0012,0.0039
32.204,1.6962,0.0326,0.2,-0.0662,0.0073,0.0056
32.255,1.6936,0.0342,0.203,-0.0719,0.0137,0.0097
32.305,1.6897,0.0358,0.198,-0.0839,0.0197,0.0143
32.354,1.6859,0.0374,0.199,-0.0904,0.0187,0.0007
32.406,1.6823,0.0395,0.202,-0.0965,0.0171,0.0016
32.456,1.6783,0.0415,0.2,-0.0983,0.0168,0.0085
32.506,1.6729,0.0429,0.197,-0.1025,0.0167,0.0027
32.556,1.6688,0.0443,0.202,-0.1023,0.0124,-0.0025
32.605,1.6651,0.0459,0.204,-0.102,0.0086,0.0085
32.655,1.6599,0.0465,0.202,-0.105,0.0033,0.0114
32.705,1.6553,0.0469,0.203,-0.1074,-0.0011,0.0035
32.754,1.6504,0.0471,0.202,-0.1026,-0.007,0.0049
32.804,1.646,0.0473,0.2,-0.1004,-0.0108,0.0008
32.854,1.6414,0.0468,0.198,-0.0988,-0.0157,-0.0052
32.904,1.6368,0.0462,0.2,-0.097,-0.0199,-0.0107
32.954,1.6323,0.0452,0.201,-0.0981,-0.0245,-0.0044
33.004,1.6273,0.0447,0.201,-0.0982,-0.026,-0.0024
33.055,1.6236,0.0436,0.198,-0.0989,-0.0295,-0.0057
33.104,1.6193,0.0426,0.197,-0.0996,-0.0298,-0.0113
33.155,1.6138,0.0423,0.196,-0.1027,-0.0283,-0.0159
33.204,1.6094,0.0418,0.198,-0.107,-0.0284,-0.0148
33.253,1.6039,0.0405,0.197,-0.1099,-0.0286,-0.0081
33.305,1.5997,0.0402,0.192,-0.1139,-0.0253,-0.0098
33.354,1.5936,0.0405,0.194,-0.1161,-0.0215,-0.0167
33.404,1.5888,0.0406,0.193,-0.1175,-0.0177,-0.0059
33.454,1.5841,0.0405,0.192,-0.1211,-0.0154,-0.0045
33.504,1.5782,0.0405,0.194,-0.1305,-0.0147,-0.0007
33.554,1.5717,0.0401,0.196,-0.1346,-0.0133,0.0079
33.605,1.5653,0.04,0.193,-0.1389,-0.0111,0.0144
33.653,1.5585,0.0406,0.192,-0.1457,-0.0077,0.0063
33.704,1.5513,0.0406,0.192,-0.1464,-0.0066,0.0027
33.754,1.5444,0.041,0.194,-0.1503,-0.0042,0.0061
33.805,1.537,0.0413,0.192,-0.1552,-0.0019,0.0121
33.853,1.5302,0.0421,0.192,-0.1541,-0.0002,0.0086
33.904,1.5223,0.0417,0.194,-0.1544,-0.0021,0.0079
33.953,1.5147,0.0424,0.197,-0.1521,-0.0008,0.0164
34.004,1.5077,0.0423,0.199,-0.152,-0.0015,0.019
34.054,1.5005,0.0428,0.199,-0.1496,-0.0025,0.022
34.104,1.4935,0.0433,0.199,-0.1522,-0.002,0.0186
34.154,1.4853,0.0441,0.198,-0.1534,-0.0006,0.0148
34.204,1.4777,0.0444,0.198,-0.1536,-0.002,0.0107
34.254,1.4708,0.0443,0.202,-0.1534,-0.0048,0.0071
34.305,1.4631,0.0451,0.202,-0.1549,-0.0047,0.0149
34.353,1.4553,0.0444,0.203,-0.1567,-0.0084,0.0124
34.406,1.4477,0.0449,0.202,-0.1572,-0.0087,0.013
34.453,1.4403,0.0447,0.201,-0.1569,-0.0105,0.0079
34.505,1.4329,0.0446,0.203,-0.1568,-0.0118,0.0035
34.554,1.4259,0.0444,0.205,-0.1563,-0.0133,0.0082
34.604,1.4172,0.0439,0.203,-0.1602,-0.0154,0.0109
34.654,1.4087,0.0434,0.203,-0.1674,-0.0178,0.0002
34.704,1.4007,0.0435,0.207,-0.17,-0.0175,-0.0
34.753,1.3929,0.0434,0.206,-0.1702,-0.0178,0.007
34.805,1.3851,0.043,0.204,-0.1701,-0.018,0.0031
34.854,1.3768,0.0429,0.206,-0.1708,-0.018,-0.0009
34.904,1.3681,0.0426,0.207,-0.1727,-0.0186,0.0026
34.954,1.36,0.0419,0.205,-0.1728,-0.0201,0.0023
35.005,1.3527,0.0412,0.201,-0.1739,-0.0199,-0.0023
35.054,1.3447,0.0408,0.201,-0.1707,-0.021,-0.0108
35.103,1.3366,0.0408,0.203,-0.1716,-0.0191,-0.007
35.154,1.3282,0.0401,0.206,-0.1741,-0.0188,-0.0001
35.204,1.3194,0.0403,0.201,-0.1789,-0.0169,0.0072
35.254,1.3113,0.0399,0.202,-0.1806,-0.0168,-0.0046
35.304,1.3023,0.0391,0.204,-0.1852,-0.018,-0.0002
35.354,1.294,0.0387,0.199,-0.1869,-0.018,0.005
35.404,1.2855,0.0379,0.202,-0.1882,-0.0186,-0.006
35.454,1.2762,0.038,0.2,-0.191,-0.0157,0.0014
35.504,1.2656,0.0381,0.202,-0.1981,-0.0132,-0.0021
35.553,1.257,0.0376,0.204,-0.1974,-0.0132,0.0028
35.604,1.2464,0.0376,0.201,-0.2025,-0.0118,0.0078
35.654,1.2363,0.0373,0.204,-0.2054,-0.0117,-0.0026
35.703,1.226,0.0368,0.204,-0.2071,-0.0127,0.0045
35.754,1.2165,0.037,0.2,-0.2061,-0.011,0.0045
35.803,1.2071,0.0366,0.203,-0.2046,-0.0118,-0.0072
35.853,1.1968,0.0362,0.201,-0.2057,-0.0126,-0.0009
35.907,1.1863,0.0355,0.204,-0.2082,-0.0141,-0.0022
35.954,1.1759,0.035,0.202,-0.2097,-0.0146,0.0048
36.004,1.1669,0.035,0.202,-0.2067,-0.0138,0.0008
36.053,1.1571,0.0342,0.201,-0.2067,-0.015,-0.0018
36.105,1.1471,0.0337,0.202,-0.2074,-0.0153,-0.0015
36.154,1.1357,0.0327,0.204,-0.2129,-0.0163,-0.0003
36.205,1.1255,0.0318,0.205,-0.2143,-0.0168,0.0057
36.253,1.116,0.0307,0.198,-0.213,-0.0176,0.0056
36.303,1.1059,0.03,0.202,-0.2139,-0.017,-0.0121
36.353,1.0961,0.0298,0.202,-0.2131,-0.0148,-0.0009
36.405,1.0863,0.029,0.196,-0.2121,-0.0148,0.0005
36.455,1.075,0.0275,0.205,-0.2159,-0.0173,-0.0135
36.504,1.066,0.0269,0.2,-0.2128,-0.017,0.0128
36.553,1.0552,0.0265,0.203,-0.2147,-0.0152,0.0021
36.604,1.0447,0.026,0.198,-0.2151,-0.0129,0.0037
36.653,1.0341,0.0259,0.202,-0.2154,-0.009,-0.0077
36.702,1.0216,0.0257,0.202,-0.2212,-0.006,0.0012
36.752,1.0114,0.026,0.197,-0.219,-0.0019,0.0029
36.804,1.0009,0.0256,0.198,-0.2164,-0.0016,-0.0138
36.853,0.9905,0.0255,0.199,-0.2174,-0.0009,-0.0089
36.902,0.9791,0.0257,0.2,-0.2196,0.0002,-0.0039
36.958,0.969,0.0259,0.198,-0.2172,0.0002,-0.0029
37.002,0.957,0.0264,0.2,-0.2209,0.0015,-0.0053
37.052,0.9466,0.0258,0.199,-0.2195,-0.0016,-0.0019
37.102,0.9361,0.0259,0.199,-0.2178,-0.0025,-0.0004
37.152,0.9261,0.0253,0.198,-0.2153,-0.0044,-0.0018
37.202,0.9158,0.0254,0.201,-0.2143,-0.0029,-0.0031
37.253,0.9049,0.0249,0.201,-0.2161,-0.003,0.0034
37.304,0.8943,0.0251,0.198,-0.2175,-0.0012,0.0028
37.352,0.8845,0.0253,0.201,-0.216,0.0004,-0.0034
37.403,0.8738,0.0257,0.198,-0.2217,0.0033,0.0054
37.453,0.863,0.0262,0.196,-0.2173,0.0063,-0.0022
37.503,0.8522,0.027,0.197,-0.2171,0.0102,-0.0059
37.554,0.8396,0.0282,0.197,-0.2231,0.0144,-0.0027
37.602,0.8287,0.0295,0.2,-0.2196,0.0178,-0.0019
37.652,0.8179,0.0305,0.2,-0.2224,0.0209,0.006
37.703,0.8073,0.0319,0.198,-0.226,0.0234,0.0057
37.752,0.7964,0.0331,0.198,-0.2253,0.0235,-0.0022
37.803,0.7853,0.0346,0.201,-0.2248,0.0225,-0.0011
37.852,0.7725,0.0361,0.2,-0.2226,0.0199,0.0037
37.902,0.7613,0.0376,0.199,-0.2222,0.0192,0.0044
37.953,0.7497,0.0389,0.197,-0.2226,0.0174,-0.0009
38.004,0.7384,0.0394,0.197,-0.2217,0.0158,-0.0037
38.054,0.7278,0.0404,0.199,-0.2175,0.011,-0.003
38.104,0.7149,0.0414,0.202,-0.2154,0.0094,0.0033
38.153,0.7042,0.0418,0.202,-0.2146,0.0073,0.0064
38.203,0.6931,0.0426,0.201,-0.2124,0.0038,0.0055
38.252,0.6817,0.0428,0.201,-0.2205,0.0006,-0.0012
38.302,0.6705,0.0432,0.201,-0.2189,-0.0029,-0.0004
38.352,0.6595,0.0436,0.199,-0.218,-0.0062,-0.004
38.403,0.6461,0.0429,0.199,-0.2165,-0.0094,-0.0076
38.452,0.6352,0.0433,0.199,-0.2136,-0.0097,-0.0074
38.502,0.6243,0.0431,0.195,-0.2094,-0.012,-0.0095
38.552,0.6139,0.0425,0.195,-0.2078,-0.0142,-0.0155
38.602,0.6041,0.0421,0.195,-0.1991,-0.0178,-0.0116
38.652,0.5939,0.0416,0.196,-0.1925,-0.0184,-0.0088
38.713,0.5836,0.0418,0.198,-0.1875,-0.0164,-0.0016
38.753,0.5759,0.0415,0.198,-0.1816,-0.0185,0.0027
38.803,0.5672,0.0406,0.197,-0.1755,-0.02,0.0035
38.853,0.5582,0.0399,0.196,-0.1792,-0.0228,-0.0016
38.903,0.5489,0.0387,0.196,-0.1793,-0.0244,-0.004
38.953,0.5384,0.0376,0.196,-0.1777,-0.0241,-0.0031
39.003,0.5282,0.0366,0.192,-0.1808,-0.0253,0.001
39.053,0.5193,0.0355,0.195,-0.1769,-0.0253,-0.0069
39.104,0.5095,0.0341,0.197,-0.1832,-0.0278,0.0026
39.153,0.5004,0.0336,0.197,-0.1807,-0.0233,0.0123
39.203,0.4916,0.0329,0.196,-0.1777,-0.0178,0.0101
39.253,0.4818,0.0327,0.198,-0.1755,-0.0116,0.0056
39.303,0.4726,0.0327,0.196,-0.1733,-0.0086,0.0122
39.353,0.4632,0.0324,0.195,-0.1688,-0.0043,0.0044
39.404,0.4542,0.0323,0.197,-0.1721,-0.0028,0.0002
39.453,0.4453,0.0327,0.199,-0.1724,-0.0002,0.0098
39.503,0.4355,0.0337,0.2,-0.1689,0.0033,0.0121
39.552,0.4273,0.0337,0.2,-0.1673,0.0016,0.0109
39.602,0.418,0.0341,0.201,-0.1659,0.0016,0.0076
39.651,0.4091,0.0341,0.199,-0.1705,-0.001,0.0076
39.702,0.4012,0.0338,0.196,-0.1673,-0.0044,0.0035
39.751,0.393,0.0337,0.2,-0.1627,-0.0068,-0.0043
39.802,0.3836,0.0332,0.2,-0.1584,-0.0116,0.0082
39.853,0.3753,0.0324,0.198,-0.1602,-0.0139,0.007
39.902,0.3667,0.0312,0.2,-0.1571,-0.0169,-0.0005
39.952,0.359,0.0302,0.201,-0.1597,-0.0201,0.0061
40.001,0.3512,0.0287,0.201,-0.1553,-0.022,0.0091
40.051,0.3426,0.0266,0.198,-0.1542,-0.0246,0.0067
40.102,0.3346,0.0252,0.2,-0.1501,-0.0228,-0.0014
40.152,0.3276,0.0245,0.201,-0.144,-0.0197,0.0054
40.202,0.3201,0.0228,0.198,-0.1445,-0.0205,0.0094
40.252,0.3131,0.0211,0.203,-0.1427,-0.0167,-0.0016
40.302,0.3056,0.0205,0.199,-0.1417,-0.0133,0.0085
40.352,0.2979,0.0195,0.204,-0.1415,-0.0089,0.0001
40.402,0.2898,0.0192,0.201,-0.1411,-0.0042,0.0055
40.453,0.2832,0.0184,0.203,-0.1376,-0.0012,-0.0003
40.501,0.2739,0.0182,0.201,-0.1488,0.0042,-0.002
40.552,0.2671,0.0182,0.197,-0.1434,0.0084,-0.0058
40.601,0.259,0.0191,0.199,-0.1395,0.0129,-0.0165
40.651,0.2521,0.0196,0.202,-0.1355,0.0161,-0.0082
40.703,0.2458,0.021,0.201,-0.1312,0.0209,0.0027
