time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.22,,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.413,,1.374,,,,,
0.262,,-0.3266,1.514,0.009,52.66,-0.73,0.61,0.0,-0.0076,-0.0094,0.0016,0.683,0.413,,1.374,,,,,
0.312,,-0.3268,1.5138,0.009,52.41,-0.73,0.6,0.0,-0.0071,-0.0091,0.0019,0.685,0.411,,1.375,,,,,
0.362,,-0.3276,1.5142,0.01,52.16,-0.76,0.59,0.0,-0.0095,-0.0058,0.0017,0.685,0.411,,1.375,,,,,
0.412,,-0.3266,1.5143,0.01,51.91,-0.72,0.54,0.0,-0.0026,-0.0041,0.0034,0.683,0.41,,1.375,,,,,
0.461,,-0.3271,1.5133,0.007,51.66,-0.71,0.57,0.0,-0.0042,-0.008,0.0035,0.683,0.41,,1.375,,,,,
0.515,,-0.3262,1.5133,0.007,51.41,-0.68,0.54,0.0,0.0016,-0.0073,-0.0068,0.683,0.413,,1.369,,,,,
0.565,,-0.3263,1.5143,0.007,51.17,-0.71,0.5,0.0,0.0019,-0.0012,-0.006,0.683,0.413,,1.369,,,,,
0.611,,-0.3277,1.514,0.007,50.92,-0.75,0.54,0.0,-0.005,-0.0021,-0.0071,0.684,0.408,,1.378,,,,,
0.663,,-0.3256,1.5137,0.006,50.68,-0.67,0.49,0.0,0.0071,-0.0033,-0.0064,0.684,0.408,,1.378,,,,,
0.72,,-0.3265,1.5136,0.006,50.44,-0.7,0.52,0.0,0.0028,-0.003,-0.0044,0.685,0.414,,1.372,,,,,
0.764,,-0.326,1.514,0.006,50.2,-0.69,0.49,0.0,0.0052,-0.0009,-0.0043,0.685,0.414,,1.372,,,,,
0.811,,-0.3265,1.513,0.006,49.96,-0.69,0.53,0.0,0.0029,-0.006,-0.003,0.687,0.411,,1.371,,,,,
0.866,,-0.3278,1.5138,0.006,49.72,-0.75,0.54,0.0,-0.0035,-0.0014,-0.0032,0.687,0.411,,1.371,,,,,
0.912,,-0.327,1.5134,0.006,49.48,-0.72,0.53,0.0,0.0012,-0.0035,-0.0025,0.685,0.412,,1.366,,,,,
0.967,,-0.3261,1.5131,0.006,49.25,-0.69,0.51,0.0,0.0056,-0.0049,-0.0022,0.685,0.412,,1.366,,,,,
1.011,,-0.3264,1.514,0.006,49.01,-0.72,0.49,0.0,0.0031,-0.0,-0.0014,0.685,0.411,,1.376,,,,,
1.062,,-0.3261,1.514,0.011,48.78,-0.71,0.49,0.0,0.0047,0.0003,-0.0013,0.685,0.411,,1.376,,,,,
1.111,,-0.327,1.5133,0.011,48.54,-0.72,0.54,0.0,-0.0001,-0.0034,0.01,0.686,0.411,,1.377,,,,,
1.161,,-0.326,1.5132,0.007,48.31,-0.68,0.51,0.0,0.0061,-0.004,0.0104,0.686,0.411,,1.377,,,,,
1.216,,-0.3269,1.5131,0.007,48.08,-0.71,0.55,0.0,0.0011,-0.0037,0.006,0.682,0.408,,1.378,,,,,
