time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.257,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.422,1.07,1.164,,,,,
0.26,,1.4512,-1.3383,0.013,92.57,-0.52,0.38,0.0,0.0,0.0,0.0,0.675,0.422,1.07,1.164,,,,,
0.262,,1.4515,-1.3388,0.013,92.16,-0.5,0.4,0.0,0.0,0.0,0.0,0.676,0.424,1.073,1.174,,,,,
0.265,,1.4513,-1.3388,0.014,91.75,-0.51,0.4,0.0,0.0,0.0,0.0,0.676,0.424,1.073,1.174,,,,,
0.285,,1.4512,-1.3383,0.015,91.34,-0.51,0.38,0.0,0.0,0.0,0.0,0.677,0.423,1.063,1.174,,,,,
0.348,,1.4512,-1.3388,0.013,90.93,-0.5,0.39,0.0,0.0004,-0.0006,0.0023,0.677,0.423,1.063,1.174,,,,,
0.39,,1.4513,-1.3394,0.013,90.52,-0.5,0.41,0.0,0.0005,-0.0003,-0.0001,0.676,0.423,1.066,1.165,,,,,
0.435,,1.4512,-1.3389,0.013,90.12,-0.5,0.39,0.0,0.0013,-0.0031,-0.0012,0.676,0.423,1.066,1.165,,,,,
0.486,,1.4513,-1.3383,0.015,89.71,-0.5,0.37,0.0,0.0012,-0.0087,-0.0017,0.675,0.424,1.07,1.164,,,,,
0.538,,1.4513,-1.3383,0.012,89.31,-0.5,0.37,0.0,0.0012,-0.0015,0.0027,0.675,0.424,1.07,1.164,,,,,
0.587,,1.4512,-1.3395,0.013,88.91,-0.5,0.42,0.0,0.0006,-0.0039,-0.0012,0.677,0.424,,1.168,,,,,
0.639,,1.4512,-1.3386,0.015,88.51,-0.5,0.39,0.0,0.001,-0.0027,-0.0011,0.677,0.424,,1.168,,,,,
0.692,,1.4512,-1.3386,0.014,88.11,-0.5,0.39,0.0,0.0048,0.002,0.0032,0.676,0.423,,1.167,,,,,
0.739,,1.4512,-1.3388,0.012,87.71,-0.51,0.4,0.0,0.0021,0.0019,0.003,0.676,0.423,,1.167,,,,,
0.786,,1.4512,-1.3389,0.014,87.32,-0.51,0.4,0.0,0.0007,-0.0059,-0.0014,0.679,0.426,1.068,1.159,,,,,
0.836,,1.4512,-1.3386,0.013,86.92,-0.51,0.39,0.0,0.0011,0.001,0.0001,0.679,0.426,1.068,1.159,,,,,
0.897,,1.4521,-1.3384,0.013,86.52,-0.48,0.37,0.0,0.0024,-0.0004,-0.0011,0.679,0.432,1.058,1.177,,,,,
0.955,,1.4513,-1.3383,0.013,86.14,-0.51,0.37,0.0,0.0016,-0.0018,-0.0023,0.679,0.432,1.058,1.177,,,,,
0.988,,1.4515,-1.3389,0.015,85.75,-0.5,0.39,0.0,0.0011,-0.0023,-0.0023,0.675,0.439,1.063,1.166,,,,,
1.064,,1.4516,-1.3384,0.014,85.36,-0.5,0.37,0.0,0.0014,-0.0014,0.0022,0.675,0.439,1.063,1.166,,,,,
1.098,,1.4512,-1.3389,0.015,84.97,-0.52,0.39,0.0,0.0047,0.0031,0.0019,0.679,0.433,1.072,1.163,,,,,
1.141,,1.4515,-1.3389,0.014,84.58,-0.51,0.4,0.0,0.0011,0.0005,0.0042,0.679,0.433,1.072,1.163,,,,,
1.185,,1.4515,-1.339,0.014,84.2,-0.51,0.4,0.0,0.0011,-0.0028,0.0024,0.679,0.434,1.06,1.158,,,,,
1.236,,1.4513,-1.338,0.014,83.81,-0.52,0.37,0.0,0.0001,0.0016,0.0008,0.679,0.434,1.06,1.158,,,,,
1.286,,1.4512,-1.339,0.014,83.43,-0.52,0.42,0.0,0.0037,0.0027,0.0004,0.677,0.428,1.057,1.162,,,,,
1.348,,1.4516,-1.3384,0.012,83.05,-0.51,0.4,0.0,-0.0005,-0.0003,0.0,0.677,0.428,1.057,1.162,,,,,
1.395,,1.4513,-1.3387,0.014,82.67,-0.51,0.4,0.0,0.0008,0.001,-0.0043,0.675,0.432,1.061,1.173,,,,,
1.435,,1.4513,-1.3386,0.013,82.29,-0.51,0.4,0.0,-0.0004,-0.0008,-0.0019,0.675,0.432,1.061,1.173,,,,,
1.494,,1.4517,-1.3378,0.013,81.92,-0.5,0.37,0.0,0.0004,-0.0035,-0.0028,0.677,0.43,,1.164,,,,,
1.537,,1.4516,-1.3384,0.014,81.55,-0.5,0.38,0.0,0.0001,-0.0036,-0.003,0.677,0.43,,1.164,,,,,
1.584,,1.4513,-1.3386,0.013,81.17,-0.51,0.39,0.0,-0.0012,-0.0046,-0.0011,0.678,0.432,1.067,1.167,,,,,
1.655,,1.4513,-1.3386,0.011,80.8,-0.51,0.39,0.0,-0.0007,-0.003,-0.0019,0.678,0.432,1.067,1.167,,,,,
1.691,,1.4512,-1.3389,0.013,80.43,-0.51,0.4,0.0,-0.0007,-0.0038,-0.0065,0.679,0.433,1.069,1.164,,,,,
1.747,,1.4512,-1.3389,0.012,80.06,-0.51,0.39,0.0,-0.0004,-0.0049,-0.0045,0.679,0.433,1.069,1.164,,,,,
1.79,,1.4513,-1.3383,0.013,79.69,-0.51,0.37,0.0,-0.0001,-0.0029,-0.0054,0.676,0.426,1.07,1.169,,,,,
1.836,,1.4512,-1.339,0.013,79.33,-0.51,0.4,0.0,-0.0013,-0.0089,-0.0033,0.676,0.426,1.07,1.169,,,,,
1.929,,1.4512,-1.339,0.013,78.96,-0.5,0.39,0.0,0.0068,-0.0031,-0.0014,0.676,0.423,1.06,1.164,,,,,
1.977,,1.4511,-1.339,0.013,78.6,-0.51,0.39,0.0,0.0009,-0.0002,-0.0003,0.676,0.423,1.06,1.164,,,,,
2.004,,1.451,-1.3396,0.015,78.23,-0.51,0.41,0.0,0.0007,-0.0032,0.0006,0.677,0.424,1.061,1.178,,,,,
2.039,,1.4513,-1.3384,0.014,77.87,-0.52,0.37,0.0,0.0016,-0.0001,0.0051,0.677,0.424,1.061,1.178,,,,,
2.094,,1.4515,-1.3385,0.014,77.51,-0.51,0.37,0.0,0.002,-0.0017,0.0053,0.675,0.424,,1.179,,,,,
2.135,,1.4515,-1.3383,0.012,77.16,-0.51,0.36,0.0,0.0015,-0.0006,0.0051,0.675,0.424,,1.179,,,,,
2.222,,1.4515,-1.3385,0.014,76.8,-0.51,0.36,0.0,0.0012,0.0011,0.0007,0.676,0.423,,1.166,,,,,
2.258,,1.4512,-1.3387,0.014,76.44,-0.53,0.38,0.0,-0.0013,-0.0012,0.0016,0.676,0.423,,1.166,,,,,
2.291,,1.4511,-1.339,0.014,76.09,-0.52,0.39,0.0,0.0005,0.0037,0.0021,0.677,0.42,1.06,1.169,,,,,
2.344,,1.4511,-1.3389,0.011,75.74,-0.52,0.39,0.0,0.0095,-0.0015,0.0018,0.677,0.42,1.06,1.169,,,,,
2.386,,1.4514,-1.3386,0.014,75.39,-0.52,0.37,0.0,-0.0001,-0.0004,-0.004,0.677,0.421,1.061,1.166,,,,,
2.435,,1.4514,-1.3385,0.013,75.04,-0.52,0.37,0.0,-0.0011,0.0003,-0.0009,0.677,0.421,1.061,1.166,,,,,
2.52,,1.4514,-1.3388,0.014,74.69,-0.52,0.39,0.0,-0.0007,-0.0014,-0.001,0.675,0.421,1.06,1.18,,,,,
2.547,,1.4512,-1.3387,0.014,74.34,-0.52,0.39,0.0,-0.0007,0.0011,0.0013,0.675,0.421,1.06,1.18,,,,,
2.59,,1.4511,-1.3389,0.013,74.0,-0.52,0.4,0.0,-0.0008,-0.0004,0.0024,0.675,0.421,1.067,1.164,,,,,
2.647,,1.4511,-1.3389,0.015,73.66,-0.52,0.4,0.0,0.005,0.0018,0.0006,0.675,0.421,1.067,1.164,,,,,
2.685,,1.4518,-1.3382,0.012,73.31,-0.49,0.36,0.0,0.001,-0.0002,0.0035,0.678,0.422,1.063,1.163,,,,,
2.736,,1.4516,-1.3381,0.014,72.98,-0.51,0.36,0.0,-0.0002,-0.0027,-0.0016,0.678,0.422,1.063,1.163,,,,,
2.818,,1.4513,-1.3391,0.012,72.57,-0.51,0.41,0.0,-0.0002,-0.0031,-0.0001,0.678,0.421,1.061,1.159,,,,,
2.853,,1.4514,-1.3388,0.012,72.3,-0.51,0.39,0.0,-0.0002,-0.0021,-0.0033,0.678,0.421,1.061,1.159,,,,,
2.886,,1.4512,-1.3385,0.013,71.96,-0.52,0.38,0.0,-0.0002,-0.0026,-0.0049,0.677,0.42,1.059,1.155,,,,,
2.947,,1.4515,-1.3386,0.014,71.56,-0.51,0.37,0.0,0.0003,-0.0003,-0.0026,0.677,0.42,1.059,1.155,,,,,
