time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.225,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.393,,1.386,,,,,
0.264,,-2.2385,-2.5148,0.011,26.85,-0.86,0.44,0.0,-0.0022,0.0025,0.0007,0.688,0.393,,1.377,,,,,
0.315,,-2.2385,-2.5149,0.012,26.98,-0.86,0.45,0.0,-0.0025,0.0026,-0.0035,0.688,0.399,,1.377,,,,,
0.364,,-2.2388,-2.515,0.013,27.12,-0.86,0.46,0.0,-0.0038,0.0023,-0.0034,0.688,0.399,,1.385,,,,,
0.414,,-2.2391,-2.5146,0.013,27.25,-0.88,0.47,0.0,-0.0054,0.0039,-0.0003,0.689,0.402,,1.385,,,,,
0.464,,-2.2389,-2.5149,0.012,27.39,-0.86,0.46,0.0,-0.0035,0.002,0.0015,0.689,0.402,,1.385,,,,,
0.521,,-2.2389,-2.5156,0.012,27.52,-0.84,0.47,0.0,-0.0032,-0.0014,-0.0001,0.692,0.393,,1.385,,,,,
0.571,,-2.2389,-2.5149,0.014,27.66,-0.86,0.46,0.0,-0.0038,0.0022,-0.001,0.692,0.393,,1.382,,,,,
0.614,,-2.2384,-2.5147,0.012,27.79,-0.86,0.44,0.0,-0.0006,0.0035,0.0031,0.69,0.399,,1.382,,,,,
0.663,,-2.2389,-2.515,0.014,27.93,-0.86,0.46,0.0,-0.0034,0.0014,0.0009,0.69,0.399,,1.38,,,,,
0.714,,-2.2385,-2.5145,0.012,28.07,-0.87,0.44,0.0,-0.0015,0.0038,0.004,0.685,0.389,,1.38,,,,,
0.765,,-2.2387,-2.5148,0.011,28.21,-0.87,0.45,0.0,-0.002,0.0028,0.0009,0.685,0.389,,1.386,,,,,
0.815,,-2.2389,-2.515,0.012,28.34,-0.87,0.46,0.0,-0.0025,0.0025,-0.004,0.687,0.4,,1.386,,,,,
0.888,,-2.2391,-2.5151,0.014,28.48,-0.86,0.47,0.0,-0.004,0.002,-0.0038,0.687,0.4,,1.384,,,,,
0.916,,-2.239,-2.5148,0.015,28.62,-0.87,0.46,0.0,-0.0033,0.0037,0.001,0.69,0.394,,1.384,,,,,
0.968,,-2.2391,-2.5151,0.012,28.76,-0.86,0.47,0.0,-0.0039,0.0019,0.0059,0.69,0.394,,1.38,,,,,
1.014,,-2.2392,-2.5154,0.014,28.9,-0.85,0.48,0.0,-0.0046,0.0001,0.0017,0.689,0.4,,1.38,,,,,
1.064,,-2.239,-2.5149,0.013,29.04,-0.86,0.46,0.0,-0.0032,0.0024,0.0033,0.689,0.4,2.462,1.381,,,,,
1.114,,-2.239,-2.5148,0.014,29.19,-0.87,0.47,0.0,-0.0035,0.0027,0.0018,0.691,0.391,2.462,1.381,,,,,
1.178,,-2.2394,-2.5154,0.011,29.33,-0.85,0.49,0.0,-0.005,-0.0004,0.0028,0.691,0.391,,1.386,,,,,
1.219,,-2.2394,-2.5152,0.012,29.47,-0.86,0.48,0.0,-0.0048,0.001,-0.0036,0.688,0.401,,1.386,,,,,
1.266,,-2.239,-2.5149,0.013,29.62,-0.86,0.46,0.0,-0.0025,0.0024,-0.0046,0.688,0.401,,1.379,,,,,
1.314,,-2.2391,-2.5147,0.012,29.76,-0.87,0.46,0.0,-0.003,0.0036,-0.0025,0.692,0.389,,1.379,,,,,
1.364,,-2.239,-2.5149,0.014,29.91,-0.86,0.46,0.0,-0.0028,0.0021,-0.0029,0.692,0.389,,1.384,,,,,
1.426,,-2.239,-2.5149,0.011,30.06,-0.86,0.46,0.0,-0.0027,0.0021,0.0015,0.689,0.397,,1.384,,,,,
1.474,,-2.2392,-2.5146,0.013,30.2,-0.87,0.46,0.0,-0.0037,0.0031,-0.0028,0.689,0.397,,1.382,,,,,
1.529,,-2.2388,-2.5148,0.012,30.35,-0.86,0.45,0.0,-0.0017,0.0031,-0.0007,0.69,0.392,,1.382,,,,,
1.564,,-2.2392,-2.5152,0.011,30.5,-0.85,0.48,0.0,-0.0032,0.0005,-0.0011,0.69,0.392,,1.379,,,,,
1.616,,-2.239,-2.5155,0.013,30.65,-0.84,0.47,0.0,-0.0023,-0.001,-0.0044,0.685,0.403,,1.379,,,,,
1.665,,-2.2391,-2.5152,0.011,30.8,-0.85,0.47,0.0,-0.0031,0.0003,-0.0006,0.685,0.403,,1.375,,,,,
1.724,,-2.2391,-2.5152,0.012,30.95,-0.85,0.47,0.0,-0.0027,0.0008,-0.0032,0.686,0.39,,1.375,,,,,
1.778,,-2.239,-2.5149,0.013,31.11,-0.86,0.46,0.0,-0.0024,0.0029,-0.0024,0.686,0.39,,1.379,,,,,
1.815,,-2.2392,-2.5146,0.012,31.27,-0.87,0.46,0.0,-0.0034,0.0045,0.0006,0.687,0.4,,1.379,,,,,
1.863,,-2.2391,-2.5149,0.011,31.42,-0.85,0.46,0.0,-0.0027,0.0035,0.0002,0.687,0.4,,1.373,,,,,
1.914,,-2.239,-2.5154,0.011,31.57,-0.83,0.47,0.0,-0.0027,0.0002,-0.0016,0.687,0.401,,1.373,,,,,
1.986,,0.0,-0.0,0.012,-0.0,-0.0,-0.0,0.0,0.0001,-0.0001,0.0,0.687,0.401,,1.372,,,,,
2.019,,0.0002,-0.0,0.01,-0.0,-0.04,-0.02,0.0,0.0058,-0.0035,0.0002,0.692,0.389,,1.372,,,,,
2.074,,0.0003,-0.0002,0.011,-0.0,-0.12,0.05,0.0,0.0063,-0.0071,-0.0007,0.692,0.389,,1.381,,,,,
2.113,,0.0003,-0.0005,0.012,0.0,-0.17,0.17,0.0,0.0048,-0.0105,-0.0005,0.686,0.4,,1.381,,,,,
2.163,,0.0004,-0.001,0.012,0.0,-0.21,0.23,0.0,0.0049,-0.0141,0.001,0.686,0.4,,1.383,,,,,
2.213,,0.001,-0.0009,0.013,-0.0,-0.36,0.15,0.0,0.0096,-0.0115,0.0026,0.69,0.394,,1.383,,,,,
2.264,,0.0004,-0.0011,0.012,-0.01,-0.42,0.31,0.0,0.0029,-0.0114,0.0055,0.69,0.394,,1.381,,,,,
2.314,,0.0003,-0.0008,0.014,-0.0,-0.53,0.34,0.0,0.002,-0.0082,0.0037,0.688,0.398,,1.381,,,,,
2.363,,0.0002,-0.0006,0.013,-0.0,-0.59,0.36,0.0,0.001,-0.0061,0.007,0.688,0.398,,1.379,,,,,
2.413,,0.0005,-0.0005,0.014,-0.01,-0.62,0.34,0.0,0.0027,-0.0047,0.0061,0.69,0.392,,1.379,,,,,
2.463,,0.0008,-0.0001,0.013,-0.01,-0.66,0.33,0.0,0.0042,-0.0021,0.0068,0.69,0.392,,1.378,,,,,
