time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
0.237,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.37,,0.23,,,
0.239,,0.0008,0.0091,0.016,0.02,-1.46,-0.12,0.0,0.0,0.0,0.0,0.702,0.384,,0.23,,,
0.242,,0.0017,0.0101,0.016,0.02,-1.52,-0.16,0.0,0.0,0.0,0.0,0.702,0.384,,0.231,,,
0.246,,0.0023,0.0093,0.015,0.02,-1.48,-0.19,0.0,0.0,0.0,0.0,0.703,0.383,,0.231,,,
0.306,,0.0023,0.0102,0.013,0.02,-1.52,-0.2,0.0,0.006,0.0035,-0.0,0.703,0.383,,0.229,,,
0.341,,0.0022,0.0102,0.011,0.02,-1.52,-0.18,0.0,0.007,0.0018,-0.0075,0.701,0.382,,0.229,,,
0.39,,0.0024,0.0097,0.013,0.02,-1.51,-0.19,0.0,0.0049,0.0043,-0.007,0.701,0.382,,0.226,,,
0.438,,0.002,0.0101,0.013,0.02,-1.53,-0.17,0.0,0.0058,0.0038,-0.0062,0.696,0.387,,0.226,,,
0.491,,0.0022,0.0101,0.014,0.02,-1.52,-0.18,0.0,0.0053,0.0048,-0.0025,0.696,0.387,,0.225,,,
0.548,,0.002,0.0104,0.013,0.02,-1.53,-0.18,0.0,0.0038,0.0003,-0.0032,0.701,0.383,,0.225,,,
0.591,,0.0019,0.0096,0.014,0.02,-1.49,-0.17,0.0,0.0027,0.0035,-0.0004,0.701,0.383,,0.228,,,
0.652,,0.0017,0.0102,0.014,0.02,-1.51,-0.16,0.0,0.0064,-0.006,0.0006,0.701,0.37,,0.228,,,
0.696,,0.0023,0.0087,0.014,0.02,-1.43,-0.19,0.0,0.0037,0.0029,0.0012,0.701,0.37,,0.23,,,
0.743,,0.002,0.0103,0.014,0.01,-1.5,-0.18,0.0,0.0074,0.0003,0.0013,0.7,0.385,,0.23,,,
0.805,,0.0026,0.0097,0.011,0.02,-1.47,-0.21,0.0,0.0072,-0.0006,-0.0051,0.7,0.385,,0.233,,,
0.851,,0.0026,0.0095,0.016,0.02,-1.47,-0.2,0.0,0.0075,-0.0014,0.0024,0.702,0.379,,0.233,,,
0.895,,0.0026,0.0093,0.011,0.02,-1.46,-0.21,0.0,0.0079,0.0009,-0.0047,0.702,0.379,,0.228,,,
0.939,,0.0026,0.0097,0.015,0.02,-1.48,-0.21,0.0,0.0066,0.0026,0.0002,0.702,0.385,,0.228,,,
1.001,,0.0025,0.0101,0.015,0.02,-1.5,-0.19,0.0,0.0065,0.0037,0.0033,0.702,0.385,,0.231,,,
1.051,,0.0025,0.0104,0.014,0.02,-1.51,-0.19,0.0,0.0078,0.0047,0.0026,0.701,0.384,,0.231,,,
1.093,,0.0027,0.0106,0.014,0.02,-1.52,-0.2,0.0,0.0083,0.0027,0.002,0.701,0.384,,0.226,,,
1.159,,0.003,0.0102,0.014,0.02,-1.5,-0.21,0.0,-0.0004,-0.0026,0.0017,0.7,0.383,,0.226,,,
1.188,,0.0014,0.0092,0.014,0.02,-1.45,-0.13,0.0,0.0065,-0.0006,0.0007,0.7,0.383,,0.224,,,
1.239,,0.0026,0.0096,0.014,0.02,-1.47,-0.18,0.0,0.004,0.0038,0.0001,0.702,0.386,,0.224,,,
1.294,,0.0023,0.0104,0.015,0.02,-1.5,-0.17,0.0,0.0066,0.0006,0.002,0.702,0.386,,0.236,,,
1.356,,0.0029,0.0101,0.012,0.02,-1.48,-0.19,0.0,-0.0015,-0.001,-0.0028,0.702,0.384,,0.236,,,
1.394,,0.0015,0.0098,0.013,0.02,-1.47,-0.13,0.0,0.0075,-0.0008,-0.004,0.702,0.384,,0.228,,,
1.438,,0.003,0.0099,0.014,0.02,-1.47,-0.2,0.0,0.006,0.0026,-0.0019,0.699,0.369,,0.228,,,
1.49,,0.0028,0.0104,0.013,0.01,-1.49,-0.19,0.0,0.0075,-0.0032,-0.0027,0.699,0.369,,0.232,,,
1.582,,0.003,0.0094,0.014,0.01,-1.45,-0.2,0.0,0.0076,-0.0019,-0.0007,0.701,0.386,,0.232,,,
1.607,,0.0031,0.0097,0.015,0.01,-1.46,-0.19,0.0,0.0053,0.005,0.0031,0.701,0.386,,0.23,,,
1.644,,0.0027,0.0107,0.013,0.01,-1.52,-0.17,0.0,0.0087,-0.0018,0.0002,0.704,0.372,,0.23,,,
1.705,,0.0033,0.0095,0.011,0.01,-1.47,-0.2,0.0,0.0073,0.0009,-0.0059,0.704,0.372,,0.227,,,
1.739,,0.0031,0.0101,0.013,0.01,-1.49,-0.18,0.0,0.0037,-0.0024,-0.0049,0.699,0.379,,0.227,,,
1.79,,0.0026,0.0095,0.012,0.01,-1.46,-0.16,0.0,0.0065,0.0011,-0.0053,0.699,0.379,,0.228,,,
1.876,,0.0032,0.0101,0.012,0.01,-1.48,-0.18,0.0,0.0056,0.0035,-0.0055,0.701,0.373,,0.228,,,
1.906,,0.003,0.0105,0.013,0.01,-1.5,-0.17,0.0,0.0063,0.001,-0.0026,0.701,0.373,,0.228,,,
1.957,,0.0033,0.0101,0.013,0.02,-1.48,-0.18,0.0,0.0061,0.0002,-0.001,0.701,0.381,,0.228,,,
1.996,,0.0033,0.01,0.013,0.02,-1.48,-0.18,0.0,0.0027,-0.0021,0.0,0.701,0.381,,0.229,,,
2.038,,0.0027,0.0095,0.014,0.02,-1.46,-0.15,0.0,0.0075,-0.001,0.0027,0.697,0.382,,0.229,,,
2.09,,0.0036,0.0098,0.013,0.01,-1.47,-0.2,0.0,0.0058,-0.0023,0.0013,0.697,0.382,,0.231,,,
2.165,,0.0034,0.0096,0.015,0.01,-1.47,-0.19,0.0,0.0064,0.0042,0.0041,0.702,0.383,,0.231,,,
2.214,,0.0034,0.0109,0.014,0.01,-1.52,-0.19,0.0,0.0069,0.0012,0.0039,0.702,0.383,,0.229,,,
2.244,,0.0035,0.0103,0.012,0.01,-1.5,-0.19,0.0,0.0061,0.0023,-0.0008,0.701,0.385,,0.229,,,
2.305,,0.0035,0.0105,0.014,0.02,-1.51,-0.18,0.0,0.0058,0.0037,0.0004,0.701,0.385,,0.228,,,
2.339,,0.0035,0.0108,0.015,0.02,-1.52,-0.18,0.0,0.005,0.003,0.0033,0.703,0.371,,0.228,,,
2.388,,0.0035,0.0108,0.017,0.02,-1.51,-0.18,0.0,0.0052,0.0025,0.0092,0.703,0.371,,0.227,,,
2.465,,0.0035,0.0106,0.016,0.01,-1.51,-0.18,0.0,0.0042,0.0042,0.0094,0.699,0.383,,0.227,,,
2.497,,0.0033,0.0108,0.015,0.02,-1.52,-0.18,0.0,0.0063,0.0054,0.0058,0.699,0.383,,0.229,,,
2.555,,0.0036,0.0111,0.013,0.01,-1.53,-0.2,0.0,0.0072,0.0026,-0.0003,0.701,0.369,,0.229,,,
2.6,,0.0038,0.0106,0.015,0.01,-1.5,-0.21,0.0,0.0003,-0.0044,-0.0,0.701,0.369,,0.23,,,
2.639,,0.0026,0.0094,0.012,0.02,-1.45,-0.15,0.0,0.0074,-0.0029,-0.0065,0.701,0.386,,0.23,,,
2.689,,0.0038,0.0096,0.013,0.02,-1.46,-0.21,0.0,0.0061,0.0035,-0.0081,0.701,0.386,,0.229,,,
2.764,,0.0036,0.0108,0.013,0.02,-1.52,-0.2,0.0,-0.0012,-0.0021,-0.0085,0.705,0.371,,0.229,,,
2.794,,0.0023,0.0098,0.013,0.02,-1.48,-0.13,0.0,0.0076,-0.0001,-0.0078,0.705,0.371,,0.231,,,
2.855,,0.0039,0.0102,0.014,0.02,-1.5,-0.21,0.0,0.0077,-0.0001,-0.0042,0.701,0.388,,0.231,,,
2.891,,0.0039,0.0103,0.014,0.02,-1.5,-0.21,0.0,0.0076,-0.0045,-0.0018,0.701,0.388,,0.234,,,
2.938,,0.0039,0.0095,0.013,0.02,-1.47,-0.21,0.0,0.007,0.0019,-0.0023,0.698,0.368,,0.234,,,
2.988,,0.004,0.0107,0.012,0.02,-1.52,-0.2,0.0,0.0073,0.0002,-0.004,0.698,0.368,,0.233,,,
3.061,,0.004,0.0103,0.012,0.02,-1.51,-0.2,0.0,0.006,0.0041,-0.0052,0.696,0.384,,0.233,,,
3.096,,0.0039,0.0111,0.012,0.02,-1.54,-0.19,0.0,0.0005,-0.0064,-0.0048,0.696,0.384,,0.228,,,
3.152,,0.0029,0.0091,0.012,0.02,-1.45,-0.15,0.0,0.0046,0.0007,-0.0049,0.7,0.382,,0.228,,,
3.196,,0.0035,0.0103,0.014,0.02,-1.51,-0.18,0.0,0.0065,0.0038,0.0005,0.7,0.382,,0.226,,,
3.238,,0.0038,0.011,0.014,0.02,-1.53,-0.2,0.0,0.0014,-0.007,0.0001,0.701,0.37,,0.226,,,
3.288,,0.0,-0.0002,0.013,0.0,0.01,-0.01,0.0,0.0018,-0.0055,-0.0003,0.701,0.37,,0.228,,,
3.358,,0.0001,0.0,0.012,-0.0,-0.3,-0.08,0.0,0.0021,-0.0128,-0.0015,0.7,0.381,,0.228,,,
3.4,,0.0002,-0.0003,0.014,-0.0,-0.38,-0.13,0.0,0.0023,-0.0109,0.0008,0.7,0.381,,0.229,,,
3.454,,0.0003,-0.0001,0.014,-0.0,-0.66,-0.14,0.0,0.0018,-0.0081,0.0028,0.7,0.383,,0.229,,,
3.493,,0.0001,0.0002,0.015,-0.0,-0.89,-0.11,0.0,-0.0019,-0.0077,0.0067,0.7,0.383,,0.228,,,
3.538,,-0.0003,0.0003,0.015,-0.0,-1.0,-0.02,0.0,-0.0033,-0.0119,0.0078,0.7,0.382,,0.228,,,
3.587,,-0.0006,-0.0003,0.014,-0.0,-1.01,-0.0,0.0,0.0007,-0.0068,0.0046,0.7,0.382,,0.228,,,
3.653,,-0.0,0.0003,0.013,-0.0,-1.17,-0.09,0.0,-0.0023,-0.0056,0.0007,0.702,0.373,,0.228,,,
3.694,,-0.0005,0.0004,0.015,-0.01,-1.23,-0.04,0.0,0.0013,-0.0046,0.0029,0.702,0.373,,0.23,,,
3.755,,-0.0,0.0006,0.016,-0.01,-1.29,-0.1,0.0,0.0015,-0.0161,0.0061,0.704,0.383,,0.23,,,
3.791,,0.0,-0.0012,0.014,-0.0,-1.17,-0.1,0.0,0.0018,-0.002,0.0029,0.704,0.383,,0.233,,,
3.838,,0.0,0.0007,0.014,-0.0,-1.36,-0.11,0.0,0.0037,-0.0005,0.0006,0.699,0.372,,0.233,,,
3.888,,0.0002,0.001,0.013,-0.01,-1.39,-0.13,0.0,0.0008,-0.0041,-0.0044,0.699,0.372,,0.225,,,
3.949,,-0.0002,0.0003,0.014,-0.01,-1.36,-0.11,0.0,0.0052,-0.003,-0.0043,0.702,0.382,,0.225,,,
4.007,,0.0005,0.0006,0.014,-0.01,-1.38,-0.15,0.0,0.007,-0.0095,-0.0036,0.702,0.382,,0.226,,,
4.045,,0.0008,-0.0007,0.013,-0.01,-1.33,-0.17,0.0,0.0065,-0.0023,-0.0057,0.703,0.382,,0.226,,,
4.095,,0.0008,0.0003,0.015,-0.01,-1.41,-0.17,0.0,0.0048,-0.0063,-0.001,0.703,0.382,,0.229,,,
4.138,,0.0006,-0.0004,0.014,-0.01,-1.38,-0.15,0.0,0.0047,-0.0038,-0.001,0.698,0.383,,0.229,,,
4.187,,0.0006,0.0001,0.013,-0.01,-1.41,-0.15,0.0,0.0035,0.0023,-0.0033,0.698,0.383,,0.233,,,
4.243,,0.0003,0.0011,0.015,-0.01,-1.46,-0.14,0.0,0.0023,0.0021,0.0,0.698,0.381,,0.233,,,
4.295,,0.0001,0.0011,0.013,-0.01,-1.46,-0.13,0.0,0.0001,-0.0022,-0.0028,0.698,0.381,,0.236,,,
