time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.237,,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.382,,,,,,,
0.239,,0.0656,-0.0077,0.014,-0.87,-0.32,0.57,0.0,0.0,0.0,0.0,0.685,0.382,,,,,,,
0.242,,0.0656,-0.0077,0.015,-0.87,-0.31,0.57,0.0,0.0,0.0,0.0,0.685,0.382,,0.259,,,,,
0.244,,0.0656,-0.007,0.015,-0.87,-0.34,0.57,0.0,0.0,0.0,0.0,0.682,0.38,,0.259,,,,,
0.304,,0.0649,-0.0076,0.014,-0.87,-0.3,0.6,0.0,0.0,0.0,0.0,0.682,0.38,,0.256,,,,,
0.337,,0.0658,-0.0088,0.014,-0.87,-0.27,0.55,0.0,-0.0003,-0.0111,-0.0035,0.683,0.383,,0.256,,,,,
0.383,,0.0658,-0.0112,0.014,-0.87,-0.19,0.55,0.0,0.0002,-0.022,-0.0045,0.683,0.383,,0.255,,,,,
0.433,,0.0639,-0.0111,0.014,-0.87,-0.21,0.61,0.0,-0.0087,-0.0198,-0.0039,0.684,0.381,,0.255,,,,,
0.49,,0.0637,-0.0093,0.013,-0.87,-0.3,0.61,0.0,-0.0091,-0.0093,-0.0047,0.684,0.381,,,,,,,
0.538,,0.0648,-0.0078,0.013,-0.87,-0.37,0.57,0.0,-0.0029,-0.0003,-0.006,0.683,0.383,,,,,,,
0.602,,0.0641,-0.008,0.015,-0.87,-0.34,0.58,0.0,-0.0054,-0.0025,-0.0071,0.683,0.383,,0.26,,,,,
0.634,,0.064,-0.0078,0.015,-0.87,-0.34,0.59,0.0,-0.005,-0.0022,-0.0039,0.683,0.383,,0.26,,,,,
0.697,,0.064,-0.0078,0.013,-0.87,-0.33,0.58,0.0,-0.0038,-0.0031,-0.0045,0.683,0.383,,0.261,,,,,
0.738,,0.0645,-0.0083,0.013,-0.87,-0.31,0.56,0.0,-0.0009,-0.0062,-0.0058,0.684,0.381,,0.261,,,,,
0.782,,0.0645,-0.0081,0.012,-0.87,-0.32,0.56,0.0,-0.001,-0.0053,-0.0074,0.684,0.381,,0.259,,,,,
0.839,,0.0635,-0.0071,0.012,-0.87,-0.36,0.59,0.0,-0.006,0.0,-0.0124,0.683,0.379,,0.259,,,,,
0.893,,0.0645,-0.0084,0.014,-0.88,-0.3,0.54,0.0,-0.0003,-0.0068,-0.0137,0.683,0.379,,,,,,,
0.935,,0.0658,-0.0114,0.014,-0.88,-0.19,0.49,0.0,0.0066,-0.0209,-0.0025,0.679,0.378,,,,,,,
0.982,,0.064,-0.0092,0.014,-0.88,-0.3,0.56,0.0,-0.0028,-0.0082,-0.0033,0.679,0.378,,0.262,,,,,
1.064,,0.064,-0.0086,0.014,-0.88,-0.34,0.56,0.0,-0.0028,-0.0033,0.0007,0.683,0.383,,0.262,,,,,
1.095,,0.0646,-0.0107,0.012,-0.88,-0.25,0.53,0.0,0.0005,-0.0137,-0.0008,0.683,0.383,,,,,,,
1.149,,0.0637,-0.0093,0.012,-0.88,-0.31,0.57,0.0,-0.0038,-0.0051,-0.0092,0.679,0.38,,,,,,,
1.186,,0.0659,-0.0116,0.013,-0.88,-0.22,0.48,0.0,0.0071,-0.0171,-0.0101,0.679,0.38,,0.255,,,,,
1.232,,0.0659,-0.0117,0.013,-0.88,-0.23,0.49,0.0,0.0066,-0.0167,-0.0069,0.685,0.379,,0.255,,,,,
1.283,,0.0644,-0.0106,0.014,-0.89,-0.27,0.55,0.0,-0.0007,-0.0112,-0.0081,0.685,0.379,,0.252,,,,,
1.359,,0.0657,-0.0095,0.014,-0.89,-0.32,0.5,0.0,0.0058,-0.0053,-0.0006,0.682,0.378,,0.252,,,,,
1.401,,0.0644,-0.0105,0.016,-0.89,-0.28,0.55,0.0,-0.0008,-0.0094,-0.0015,0.682,0.378,,,,,,,
1.436,,0.0646,-0.0095,0.016,-0.89,-0.32,0.54,0.0,0.0011,-0.0039,0.003,0.685,0.379,,,,,,,
1.492,,0.0646,-0.0105,0.012,-0.89,-0.28,0.53,0.0,0.001,-0.0088,0.0019,0.685,0.379,,0.254,,,,,
1.537,,0.0639,-0.0096,0.012,-0.89,-0.32,0.56,0.0,-0.0029,-0.0042,-0.0059,0.685,0.381,,0.254,,,,,
1.582,,0.0644,-0.0113,0.012,-0.89,-0.25,0.54,0.0,-0.0009,-0.0127,-0.0074,0.685,0.381,,,,,,,
1.648,,0.0639,-0.0091,0.012,-0.89,-0.34,0.56,0.0,-0.0034,-0.0011,-0.0093,0.684,0.38,,,,,,,
1.69,,0.0649,-0.011,0.01,-0.89,-0.27,0.52,0.0,0.0021,-0.0107,-0.0103,0.684,0.38,,0.255,,,,,
1.744,,0.0641,-0.0096,0.01,-0.89,-0.33,0.55,0.0,-0.002,-0.0037,-0.0119,0.683,0.381,,0.255,,,,,
1.787,,0.0639,-0.0097,0.011,-0.89,-0.32,0.56,0.0,-0.003,-0.0039,-0.0126,0.683,0.381,,0.257,,,,,
1.834,,0.0641,-0.0113,0.011,-0.89,-0.26,0.55,0.0,-0.0021,-0.0121,-0.007,0.681,0.381,,0.257,,,,,
1.883,,0.0645,-0.0117,0.014,-0.89,-0.25,0.53,0.0,0.0004,-0.0137,-0.0081,0.681,0.381,,,,,,,
1.948,,0.0641,-0.0097,0.014,-0.89,-0.33,0.55,0.0,-0.0016,-0.0029,0.0001,0.682,0.379,,,,,,,
1.988,,0.0646,-0.0113,0.013,-0.89,-0.26,0.52,0.0,0.001,-0.0112,-0.0009,0.682,0.379,,0.261,,,,,
2.038,,0.0646,-0.0106,0.013,-0.89,-0.29,0.52,0.0,0.0012,-0.0074,-0.0005,0.684,0.379,,0.261,,,,,
2.085,,0.0638,-0.0111,0.015,-0.89,-0.27,0.55,0.0,-0.0025,-0.0098,-0.0013,0.684,0.379,,,,,,,
2.133,,0.0643,-0.011,0.015,-0.89,-0.28,0.53,0.0,-0.0006,-0.0097,0.0033,0.681,0.384,2.44,,,,,,
2.181,,0.0658,-0.0116,0.013,-0.89,-0.26,0.47,0.0,0.0067,-0.0122,0.0031,0.681,0.384,2.44,,,,,,
2.243,,0.0648,-0.0099,0.013,-0.89,-0.32,0.51,0.0,0.0011,-0.0031,0.0001,0.679,0.381,,,,,,,
2.286,,0.0643,-0.0111,0.015,-0.89,-0.27,0.54,0.0,-0.0009,-0.009,-0.0003,0.679,0.381,,0.256,,,,,
2.346,,0.0648,-0.0111,0.015,-0.89,-0.27,0.51,0.0,0.0019,-0.0092,0.002,0.679,0.381,,0.256,,,,,
2.386,,0.0657,-0.0122,0.015,-0.89,-0.23,0.47,0.0,0.0067,-0.0146,0.0015,0.679,0.381,,0.258,,,,,
2.432,,0.0638,-0.0102,0.015,-0.89,-0.31,0.55,0.0,-0.0029,-0.0043,0.0001,0.682,0.381,,0.258,,,,,
2.483,,0.0629,-0.0085,0.014,-0.89,-0.36,0.58,0.0,-0.0065,0.003,-0.0002,0.682,0.381,,,,,,,
2.539,,0.0632,-0.0074,0.014,-0.89,-0.38,0.56,0.0,-0.0044,0.0068,-0.0037,0.682,0.379,,,,,,,
2.588,,0.0634,-0.0081,0.016,-0.9,-0.34,0.55,0.0,-0.0026,0.0018,-0.0045,0.682,0.379,,0.261,,,,,
2.657,,0.0636,-0.0088,0.016,-0.9,-0.29,0.53,0.0,-0.0012,-0.0036,0.003,0.683,0.38,,0.261,,,,,
2.689,,0.0625,-0.0088,0.013,-0.9,-0.28,0.57,0.0,-0.0062,-0.0048,0.0017,0.683,0.38,,0.261,,,,,
2.732,,0.0636,-0.0084,0.013,-0.9,-0.29,0.52,0.0,0.0002,-0.0039,-0.0071,0.68,0.379,,0.261,,,,,
2.823,,0.0624,-0.0069,0.013,-0.9,-0.34,0.57,0.0,-0.0065,0.0032,-0.0079,0.68,0.379,,0.257,,,,,
2.849,,0.0636,-0.0086,0.013,-0.9,-0.27,0.51,0.0,0.0006,-0.0066,-0.0089,0.685,0.376,,0.257,,,,,
2.887,,0.064,-0.0089,0.013,-0.9,-0.26,0.49,0.0,0.0032,-0.008,-0.01,0.685,0.376,,,,,,,
2.95,,0.0625,-0.0087,0.013,-0.9,-0.27,0.56,0.0,-0.0048,-0.0071,-0.0061,0.683,0.379,,,,,,,
2.982,,0.0625,-0.0089,0.014,-0.9,-0.26,0.56,0.0,-0.0044,-0.0079,-0.007,0.683,0.379,,0.258,,,,,
3.032,,0.0636,-0.0081,0.014,-0.9,-0.3,0.52,0.0,0.0011,-0.0035,-0.0022,0.683,0.381,,0.258,,,,,
3.118,,0.0642,-0.0087,0.014,-0.9,-0.27,0.49,0.0,0.0044,-0.0077,-0.0031,0.683,0.381,,0.262,,,,,
3.149,,0.0632,-0.0071,0.014,-0.9,-0.34,0.54,0.0,-0.001,0.0012,-0.0036,0.683,0.38,,0.262,,,,,
3.199,,0.0636,-0.0088,0.013,-0.9,-0.27,0.52,0.0,0.0008,-0.0081,-0.0042,0.683,0.38,,0.256,,,,,
3.252,,0.064,-0.009,0.013,-0.91,-0.26,0.5,0.0,0.003,-0.009,-0.0059,0.685,0.379,,0.256,,,,,
