time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.253,,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.36,,0.234,,,,,
0.256,,-0.0562,-0.056,0.016,-0.38,-0.4,0.34,0.0,0.0035,-0.0042,0.003,0.689,0.36,,0.234,,,,,
0.259,,-0.055,-0.055,0.015,-0.39,-0.44,0.28,0.0,0.0011,-0.0003,0.0041,0.689,0.36,,0.234,,,,,
0.263,,-0.056,-0.0561,0.015,-0.38,-0.4,0.32,0.0,0.0016,-0.0005,0.0024,0.692,0.363,,0.234,,,,,
0.284,,-0.0562,-0.0555,0.012,-0.38,-0.41,0.32,0.0,-0.0049,-0.003,0.0015,0.692,0.363,,0.234,,,,,
0.368,,-0.0562,-0.056,0.013,-0.38,-0.4,0.32,0.0,-0.0046,-0.0052,-0.0059,0.692,0.363,,0.234,,,,,
0.387,,-0.0553,-0.055,0.013,-0.39,-0.44,0.27,0.0,-0.0033,-0.0021,-0.0072,0.692,0.363,,0.235,,,,,
0.434,,-0.0546,-0.0553,0.012,-0.4,-0.43,0.24,0.0,0.0021,-0.0003,-0.0067,0.691,0.361,,0.235,,,,,
0.489,,-0.0548,-0.0564,0.015,-0.39,-0.39,0.26,0.0,-0.0045,-0.0031,-0.008,0.691,0.361,,0.238,,,,,
0.534,,-0.0551,-0.0555,0.014,-0.4,-0.42,0.27,0.0,0.0016,-0.0006,-0.0014,0.694,0.363,,0.238,,,,,
0.584,,-0.0553,-0.0559,0.011,-0.4,-0.41,0.28,0.0,0.0002,-0.0006,0.0006,0.694,0.363,,0.233,,,,,
0.636,,-0.0546,-0.0561,0.013,-0.4,-0.41,0.25,0.0,0.0014,-0.0001,-0.0042,0.69,0.363,,0.233,,,,,
0.685,,-0.0559,-0.0551,0.014,-0.4,-0.45,0.31,0.0,-0.0048,-0.0038,-0.0027,0.69,0.363,,0.242,,,,,
0.734,,-0.0552,-0.0551,0.014,-0.41,-0.44,0.28,0.0,0.0012,-0.0002,0.0009,0.691,0.366,,0.242,,,,,
0.797,,-0.0559,-0.0551,0.013,-0.4,-0.44,0.32,0.0,-0.0001,-0.0002,0.0027,0.691,0.366,,0.233,,,,,
0.839,,-0.0548,-0.056,0.015,-0.4,-0.41,0.26,0.0,-0.0046,-0.0025,0.0018,0.691,0.359,,0.233,,,,,
0.898,,-0.0553,-0.0551,0.013,-0.41,-0.45,0.28,0.0,-0.0007,-0.0,0.005,0.691,0.359,,0.235,,,,,
0.934,,-0.0555,-0.056,0.013,-0.4,-0.41,0.28,0.0,0.0015,-0.0038,0.0022,0.69,0.364,,0.235,,,,,
0.985,,-0.056,-0.0551,0.015,-0.4,-0.45,0.3,0.0,-0.0043,-0.0008,0.0004,0.69,0.364,2.443,0.235,,,,,
1.034,,-0.0562,-0.0561,0.012,-0.4,-0.41,0.3,0.0,0.002,-0.0002,0.0035,0.693,0.361,2.443,0.235,,,,,
