time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.235,,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.417,,1.272,,,,,
0.238,,-2.9742,-4.1937,0.015,-1.82,-0.21,0.32,0.0,0.005,-0.0075,-0.0047,0.677,0.419,,1.272,,,,,
0.242,,-2.9745,-4.1937,0.013,-1.81,-0.22,0.33,0.0,0.0037,-0.0073,0.0002,0.677,0.419,2.447,1.283,,,,,
0.246,,-2.9741,-4.1938,0.016,-1.8,-0.21,0.32,0.0,0.0055,-0.0071,-0.0002,0.679,0.419,2.447,1.283,,,,,
0.308,,-2.9744,-4.1942,0.015,-1.8,-0.2,0.34,0.0,0.0038,-0.0083,0.0054,0.679,0.419,,1.276,,,,,
0.331,,-2.9743,-4.1939,0.016,-1.79,-0.21,0.34,0.0,0.0035,-0.0064,0.0061,0.677,0.418,,1.276,,,,,
0.381,,-2.9743,-4.194,0.014,-1.78,-0.21,0.33,0.0,0.0035,-0.0065,0.0083,0.677,0.418,,1.276,,,,,
0.43,,-2.9738,-4.1942,0.012,-1.78,-0.2,0.32,0.0,0.0054,-0.0075,0.0045,0.678,0.417,,1.276,,,,,
0.481,,-2.9742,-4.1942,0.017,-1.77,-0.2,0.33,0.0,0.0035,-0.0071,-0.0019,0.678,0.417,,1.281,,,,,
0.531,,-2.9735,-4.194,0.016,-1.76,-0.21,0.31,0.0,0.0067,-0.0066,0.0054,0.676,0.419,,1.281,,,,,
0.581,,-2.9739,-4.1937,0.014,-1.75,-0.22,0.32,0.0,0.0053,-0.0056,0.0072,0.676,0.419,,1.287,,,,,
0.642,,-2.9741,-4.1938,0.013,-1.75,-0.21,0.32,0.0,0.0036,-0.0068,0.0028,0.679,0.416,,1.287,,,,,
0.68,,-2.9737,-4.1938,0.013,-1.74,-0.21,0.31,0.0,0.0053,-0.0065,-0.0018,0.679,0.416,,1.29,,,,,
0.741,,-2.9737,-4.1939,0.016,-1.73,-0.21,0.31,0.0,0.0055,-0.0073,-0.0042,0.677,0.417,,1.29,,,,,
0.785,,-2.9735,-4.1941,0.014,-1.72,-0.2,0.31,0.0,0.0066,-0.0077,0.0011,0.677,0.417,,1.285,,,,,
0.842,,-2.9739,-4.1939,0.015,-1.71,-0.21,0.32,0.0,0.0047,-0.0071,0.0001,0.677,0.415,,1.285,,,,,
0.884,,-2.974,-4.1935,0.015,-1.71,-0.22,0.32,0.0,0.0048,-0.0057,0.0021,0.677,0.415,,1.285,,,,,
0.93,,-2.9743,-4.1935,0.015,-1.7,-0.22,0.33,0.0,0.003,-0.0062,0.0027,0.679,0.416,,1.285,,,,,
0.981,,-2.9738,-4.1938,0.015,-1.7,-0.21,0.31,0.0,0.0054,-0.0062,0.0028,0.679,0.416,,1.273,,,,,
1.038,,-2.9734,-4.1941,0.014,-1.69,-0.2,0.3,0.0,0.0067,-0.0078,0.0032,0.675,0.415,,1.273,,,,,
1.099,,-2.9731,-4.1938,0.013,-1.68,-0.21,0.29,0.0,0.0086,-0.0065,0.0015,0.675,0.415,,1.284,,,,,
1.13,,-2.9742,-4.1936,0.015,-1.68,-0.21,0.33,0.0,0.0031,-0.0055,-0.002,0.679,0.416,,1.284,,,,,
1.179,,-2.9735,-4.1937,0.013,-1.67,-0.21,0.31,0.0,0.0063,-0.0064,0.0005,0.679,0.416,,1.273,,,,,
1.23,,-2.9735,-4.1938,0.013,-1.66,-0.21,0.31,0.0,0.0059,-0.0064,-0.0025,0.679,0.419,,1.273,,,,,
1.28,,-2.9742,-4.1937,0.014,-1.66,-0.21,0.33,0.0,0.0023,-0.0061,-0.0033,0.679,0.419,,1.277,,,,,
1.334,,-2.9739,-4.1936,0.015,-1.65,-0.21,0.33,0.0,0.0035,-0.0056,-0.0013,0.674,0.416,,1.277,,,,,
