time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
10.324,-0.0026,0.0007,0.008,0.38,0.6,-0.81,0.0,-0.0048,0.0014,0.0037,0.613,0.723,1.094,0.151,
10.354,-0.0023,0.0015,0.006,0.38,0.57,-0.82,0.0,-0.0051,0.0028,0.004,0.613,0.723,1.095,0.152,
10.399,-0.0033,0.0002,0.008,0.38,0.63,-0.78,0.0,-0.0065,0.0042,0.0022,,0.718,1.095,0.152,
10.449,-0.0028,0.0014,0.007,0.39,0.58,-0.81,0.0,-0.0075,0.0028,0.0024,,0.718,1.103,0.156,
10.499,-0.0029,0.0008,0.009,0.38,0.61,-0.81,0.0,-0.0075,0.0076,0.0049,0.619,0.726,1.103,0.156,
10.548,-0.0027,0.0011,0.006,0.38,0.6,-0.82,0.0,-0.007,0.0023,0.0047,0.619,0.726,1.095,0.158,
10.636,-0.0036,0.0005,0.009,0.39,0.62,-0.79,0.0,-0.0069,0.0036,0.0038,,0.726,1.095,0.158,
10.65,-0.003,0.0011,0.008,0.39,0.59,-0.81,0.0,-0.0071,0.0072,0.0043,,0.726,1.096,0.152,
10.698,-0.0031,0.0012,0.009,0.39,0.59,-0.81,0.0,-0.0076,0.0027,0.0054,0.604,0.711,1.096,0.152,
10.748,-0.003,0.0015,0.006,0.39,0.59,-0.81,0.0,-0.0068,0.0043,0.0057,0.604,0.711,1.099,0.152,
10.799,-0.0035,0.0005,0.006,0.39,0.62,-0.8,0.0,-0.0069,0.0041,-0.0044,0.609,,1.099,0.152,
10.848,-0.003,0.0012,0.007,0.39,0.59,-0.82,0.0,-0.0065,0.0045,-0.0046,0.609,,,0.151,
10.902,-0.0031,0.0015,0.007,0.39,0.58,-0.82,0.0,-0.0066,-0.002,-0.0026,0.608,0.725,,0.151,
10.968,-0.003,0.0015,0.009,0.4,0.58,-0.82,0.0,-0.0063,0.0038,-0.0017,0.608,0.725,1.1,0.151,
11.003,-0.0026,0.0017,0.009,0.4,0.57,-0.84,0.0,-0.0049,0.0052,0.0065,0.612,0.716,1.1,0.151,
11.048,-0.003,0.0015,0.007,0.4,0.58,-0.83,0.0,-0.0068,0.004,0.0064,0.612,0.716,1.091,0.153,
11.097,-0.0032,0.0023,0.009,0.4,0.56,-0.82,0.0,-0.0071,0.0049,0.005,0.627,0.715,1.091,0.153,
11.147,-0.0032,0.0016,0.007,0.4,0.58,-0.82,0.0,-0.0048,0.0014,0.0054,0.627,0.715,,0.15,
11.198,-0.003,0.0018,0.008,0.4,0.57,-0.83,0.0,-0.0061,0.005,0.0015,0.616,0.723,,0.15,
11.283,-0.0038,0.0015,0.008,0.4,0.58,-0.81,0.0,-0.006,0.0019,0.0018,0.616,0.723,1.102,0.154,
11.298,-0.0038,0.0005,0.007,0.41,0.62,-0.81,0.0,-0.0056,0.0017,-0.0005,0.615,0.722,1.102,0.154,
11.348,-0.0031,0.0017,0.008,0.41,0.58,-0.83,0.0,-0.0047,0.003,-0.0008,0.615,0.722,1.095,0.154,
11.397,-0.0031,0.0017,0.008,0.41,0.58,-0.83,0.0,-0.0043,0.0055,0.0006,0.62,0.712,1.095,0.154,
11.447,-0.003,0.0019,0.009,0.41,0.57,-0.83,0.0,-0.0039,0.0036,0.0003,0.62,0.712,,0.155,
11.498,-0.0031,0.0012,0.007,0.41,0.6,-0.83,0.0,-0.005,0.0013,-0.0006,0.62,,,0.155,
11.548,-0.0032,0.0006,0.007,0.41,0.62,-0.82,0.0,-0.0037,0.0016,-0.0002,0.62,,1.099,0.152,
