time_s,x_m,y_m,z_down_m
0.241,0.1192,-0.2277,0.011
0.244,0.1203,-0.2264,0.011
0.326,0.1191,-0.226,0.014
0.424,0.1185,-0.2253,0.01
0.532,0.1188,-0.2254,0.01
0.627,0.1187,-0.2264,0.011
0.724,0.1185,-0.2244,0.01
0.862,0.1186,-0.2255,0.01
0.929,0.1182,-0.2255,0.012
1.025,0.1178,-0.2258,0.01
1.157,0.1193,-0.2252,0.01
1.225,0.1188,-0.2254,0.011
1.326,0.1188,-0.2252,0.008
1.453,0.1183,-0.2253,0.01
1.548,0.12,-0.2272,0.01
1.626,0.1218,-0.2254,0.012
1.743,0.123,-0.2246,0.01
1.824,0.1228,-0.2243,0.01
1.926,0.1234,-0.2243,0.012
2.034,0.1243,-0.2274,0.01
2.124,0.1249,-0.2255,0.012
2.225,0.1254,-0.2243,0.01
2.324,0.1265,-0.2232,0.01
2.424,0.1307,-0.2251,0.011
2.524,0.1322,-0.2288,0.01
2.649,0.1327,-0.2271,0.011
2.725,0.1353,-0.229,0.011
2.824,0.0001,0.0004,0.01
2.939,0.0017,0.0008,0.01
3.023,-0.0044,0.0021,0.011
3.124,-0.0013,0.0013,0.01
3.23,-0.0025,0.001,0.009
3.324,-0.0024,0.001,0.008
3.424,-0.002,0.0013,0.009
3.533,-0.0025,0.0017,0.011
3.625,-0.0022,0.0017,0.012
3.754,-0.0033,0.0017,0.008
3.824,-0.0031,-0.0002,0.007
3.924,-0.0031,-0.0001,0.011
4.048,-0.0028,0.0001,0.01
4.127,-0.0031,-0.0006,0.012
4.223,-0.006,0.0022,0.01
4.341,-0.0072,0.0025,0.01
4.423,-0.0046,-0.0006,0.011
4.523,-0.0055,0.0001,0.009
4.629,-0.0008,-0.0004,0.012
4.724,-0.0008,-0.002,0.009
4.824,-0.0007,-0.0002,0.011
4.961,-0.0009,-0.0002,0.011
5.024,0.0001,-0.0003,0.011
5.123,-0.0003,-0.001,0.01
5.252,-0.0003,-0.0003,0.009
5.324,-0.0014,-0.0003,0.01
5.424,-0.0006,-0.0005,0.01
5.529,-0.0008,-0.0001,0.011
5.624,-0.0004,-0.0003,0.012
5.724,0.0032,0.0,0.01
5.825,0.0036,-0.001,0.012
5.923,0.0041,-0.0014,0.009
6.024,0.0038,-0.0016,0.01
6.122,0.0028,-0.0017,0.01
6.223,0.0038,0.0003,0.01
6.358,0.0096,0.002,0.012
6.422,0.0045,0.0018,0.009
6.523,0.0033,0.0023,0.011
6.646,0.0038,0.0018,0.009
6.722,0.0038,0.0029,0.008
6.823,0.0056,0.005,0.011
6.936,0.0047,0.0016,0.009
7.022,0.0038,0.0018,0.011
7.122,0.005,0.0019,0.011
7.225,0.004,0.0018,0.01
7.322,0.0056,0.002,0.009
7.422,0.0056,0.0018,0.011
7.552,0.0047,0.0018,0.01
7.623,0.0055,0.002,0.011
7.723,0.0053,0.0018,0.011
7.825,0.0055,0.0038,0.009
7.923,0.0035,0.0034,0.011
8.023,0.0027,0.0042,0.009
8.141,0.0025,0.0044,0.009
8.222,0.0024,0.0035,0.009
8.323,0.0026,0.0075,0.009
8.426,0.003,0.0058,0.012
8.523,0.0062,0.001,0.01
8.622,0.0075,0.0011,0.009
8.725,0.0115,-0.0048,0.01
8.824,0.011,0.0075,0.0
8.954,0.0109,0.0109,0.0
9.022,0.0063,0.0045,0.0
9.122,0.0122,-0.0009,0.019
9.243,0.0063,-0.02,0.05
9.322,-0.0004,-0.0256,0.077
9.422,-0.006,-0.0232,0.097
9.529,-0.0123,-0.0132,0.113
9.623,-0.0144,-0.0029,0.126
9.722,-0.0114,0.0075,0.136
9.855,-0.0054,0.0144,0.15
9.922,0.0046,0.0168,0.169
10.022,0.0145,0.0148,0.188
10.15,0.0235,0.0103,0.21
10.222,0.0296,0.0015,0.226
10.322,0.0321,-0.0049,0.239
10.434,0.0309,-0.0091,0.25
10.547,0.0271,-0.0102,0.257
10.714,0.022,-0.0087,0.261
10.725,0.0208,-0.0025,0.271
10.821,0.0193,0.0029,0.275
10.924,0.018,0.0071,0.281
11.029,0.0206,0.0083,0.287
11.121,0.0261,0.0062,0.295
11.222,0.0278,0.0016,0.302
11.342,0.0293,-0.0053,0.308
11.421,0.0301,-0.01,0.312
11.522,0.0307,-0.0124,0.317
11.651,0.0278,-0.014,0.317
11.722,0.0256,-0.0058,0.321
11.821,0.0236,0.0042,0.324
11.96,0.024,0.0122,0.329
12.021,0.0209,0.0224,0.335
12.122,0.0244,0.0274,0.336
12.268,0.0341,0.0331,0.338
12.32,0.0446,0.0329,0.338
12.421,0.0514,0.0253,0.338
12.532,0.0553,0.017,0.34
12.63,0.0561,0.0097,0.336
12.72,0.0492,0.0058,0.33
12.821,0.0422,0.0085,0.328
12.928,0.0363,0.0194,0.327
13.022,0.0304,0.0304,0.327
13.12,0.0306,0.0405,0.33
13.221,0.0326,0.0455,0.33
13.32,0.037,0.045,0.333
13.421,0.0454,0.0364,0.326
13.533,0.0491,0.0265,0.328
13.621,0.0498,0.0179,0.328
13.721,0.0492,0.0091,0.328
13.836,0.044,0.0041,0.328
13.921,0.0366,0.0015,0.329
