time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.482,,-12.0969,-18.1747,0.013,-0.82,-0.35,0.55,0.0,0.0003,-0.0027,-0.0025,1.6,,,0.644,,,
1.532,,-12.0965,-18.1741,0.013,-0.82,-0.37,0.54,0.0,0.0025,0.0006,0.0006,1.604,,,0.643,,,
1.621,,-12.0969,-18.1747,0.011,-0.82,-0.34,0.55,0.0,-0.0002,-0.0025,0.0024,1.604,,,0.643,,,
1.639,,-12.0967,-18.1743,0.012,-0.82,-0.36,0.54,0.0,0.0009,-0.0008,-0.0013,1.606,,,0.646,,,
1.696,,-12.0971,-18.1747,0.013,-0.81,-0.34,0.56,0.0,-0.0015,-0.003,-0.0013,1.606,,,0.646,,,
1.741,,-12.0969,-18.1748,0.011,-0.81,-0.34,0.55,0.0,-0.0003,-0.0033,0.0003,1.606,,,0.64,,,
1.806,,-12.0975,-18.175,0.01,-0.81,-0.34,0.57,0.0,-0.0041,-0.0041,-0.0026,1.606,,,0.64,,,
1.831,,-12.0971,-18.1748,0.012,-0.81,-0.35,0.55,0.0,-0.0015,-0.003,-0.0063,1.609,,,0.641,,,
1.917,,-12.0976,-18.1751,0.011,-0.8,-0.33,0.57,0.0,-0.004,-0.0048,-0.004,1.609,,,0.641,,,
1.949,,-12.0965,-18.1733,0.011,-0.8,-0.41,0.53,0.0,0.0022,0.0059,-0.0048,1.604,,,0.641,,,
1.983,,-12.0965,-18.1751,0.01,-0.8,-0.33,0.53,0.0,0.0015,-0.0036,-0.0046,1.604,,,0.641,,,
2.036,,-12.0965,-18.1733,0.011,-0.8,-0.41,0.53,0.0,0.0019,0.0065,-0.0065,1.608,,,0.643,,,
2.081,,-12.0965,-18.1733,0.014,-0.8,-0.4,0.54,0.0,0.0014,0.0057,-0.0051,1.608,,,0.643,,,
2.132,,-12.0965,-18.1733,0.011,-0.8,-0.4,0.54,0.0,0.001,0.005,0.002,1.603,,,0.641,,,
2.215,,-12.0972,-18.1748,0.012,-0.79,-0.33,0.56,0.0,-0.0025,-0.0036,-0.0006,1.603,,,0.641,,,
2.266,,-12.0966,-18.1734,0.011,-0.8,-0.4,0.53,0.0,0.0009,0.0045,0.0003,1.603,,,0.648,,,
2.317,,-12.0976,-18.1748,0.011,-0.79,-0.33,0.57,0.0,-0.005,-0.0036,-0.0021,1.603,,,0.648,,,
2.345,,-12.097,-18.1748,0.012,-0.79,-0.33,0.54,0.0,-0.0012,-0.0032,-0.0032,1.601,,,0.639,,,
2.394,,-12.0974,-18.174,0.01,-0.79,-0.37,0.55,0.0,-0.0029,0.0011,-0.0022,1.601,,,0.639,,,
2.431,,-12.0972,-18.1748,0.012,-0.79,-0.33,0.54,0.0,-0.0019,-0.0044,-0.0055,1.605,,,0.643,,,
2.494,,-12.097,-18.174,0.01,-0.79,-0.36,0.54,0.0,-0.0008,-0.0001,-0.0024,1.605,,,0.643,,,
2.546,,-12.0977,-18.174,0.012,-0.78,-0.36,0.56,0.0,-0.0043,-0.0,-0.0057,1.615,,,0.641,,,
2.583,,-12.0975,-18.1743,0.012,-0.79,-0.35,0.54,0.0,-0.0031,-0.0014,-0.0027,1.615,,,0.641,,,
2.632,,-12.0971,-18.1734,0.01,-0.78,-0.39,0.51,0.0,0.0002,0.003,-0.001,1.598,,,0.642,,,
2.681,,-12.0967,-18.1734,0.013,-0.79,-0.39,0.5,0.0,0.0027,0.0025,-0.0045,1.598,,,0.642,,,
2.733,,-12.0971,-18.1753,0.013,-0.78,-0.31,0.52,0.0,-0.0003,-0.0071,-0.0001,1.605,,,0.644,,,
2.791,,-12.0974,-18.175,0.012,-0.78,-0.33,0.53,0.0,-0.0013,-0.0052,0.0029,1.605,,,0.644,,,
2.853,,-12.0981,-18.1752,0.012,-0.78,-0.33,0.56,0.0,-0.0051,-0.0058,0.0016,1.618,,,0.642,,,
2.884,,-12.0967,-18.1741,0.012,-0.78,-0.38,0.5,0.0,0.0024,0.0007,0.0003,1.618,,,0.642,,,
2.932,,-12.0965,-18.1735,0.01,-0.77,-0.41,0.5,0.0,0.0034,0.0034,-0.0005,1.608,,,0.637,,,
2.981,,-12.0979,-18.1752,0.013,-0.77,-0.33,0.55,0.0,-0.0042,-0.0064,-0.0059,1.608,,,0.637,,,
3.032,,-12.0972,-18.175,0.012,-0.77,-0.35,0.53,0.0,-0.0011,-0.0047,-0.0026,1.606,,,0.639,,,
3.085,,-12.0972,-18.1752,0.013,-0.77,-0.35,0.53,0.0,-0.001,-0.0056,-0.0021,1.606,,,0.639,,,
3.136,,-12.0972,-18.175,0.011,-0.77,-0.36,0.52,0.0,-0.0005,-0.0041,-0.0002,1.608,,,0.637,,,
3.194,,-12.0973,-18.1744,0.009,-0.77,-0.39,0.52,0.0,0.0002,-0.0001,-0.0038,1.608,,,0.637,,,
3.234,,-12.0968,-18.1738,0.011,-0.77,-0.41,0.51,0.0,0.0031,0.0033,-0.0098,1.611,,,0.644,,,
3.28,,-12.0977,-18.175,0.011,-0.76,-0.36,0.54,0.0,-0.0018,-0.0035,-0.0078,1.611,,,0.644,,,
3.38,,-0.0,-0.0,0.01,0.0,0.0,0.0,0.0,-0.0003,-0.0008,-0.0001,1.617,,,0.646,,,
3.397,,0.0002,0.0002,0.011,-0.0,-0.12,-0.02,0.0,0.0062,0.0023,-0.0005,1.617,,,0.646,,,
3.45,,0.0004,-0.0003,0.01,-0.0,0.04,0.07,0.0,0.0075,-0.0071,-0.0005,1.612,,,0.643,,,
3.497,,0.0011,0.0001,0.013,-0.01,-0.2,-0.06,0.0,0.0154,-0.0022,-0.0018,1.612,,,0.643,,,
3.538,,0.001,0.0,0.012,-0.01,-0.24,0.15,0.0,0.011,-0.0025,0.0022,1.617,,,0.645,,,
3.582,,0.0008,-0.0004,0.012,-0.01,-0.2,0.3,0.0,0.0067,-0.0061,0.0037,1.617,,,0.645,,,
3.668,,0.0008,0.0004,0.011,-0.01,-0.36,0.36,0.0,0.0052,0.0007,0.0033,1.608,,,0.64,,,
3.703,,0.0009,-0.0006,0.013,-0.01,-0.25,0.38,0.0,0.0061,-0.0059,-0.0004,1.608,,,0.64,,,
3.736,,0.0011,0.0004,0.012,-0.01,-0.38,0.4,0.0,0.0066,0.0016,0.0021,1.615,,2.44,0.642,,,
3.786,,0.0006,0.0004,0.011,-0.01,-0.38,0.47,0.0,0.0024,0.0015,0.0007,1.615,,2.44,0.642,,,
3.832,,0.0006,-0.0006,0.012,-0.02,-0.29,0.48,0.0,0.0019,-0.0052,-0.0024,1.602,,,0.641,,,
3.881,,0.0008,-0.0003,0.013,-0.02,-0.32,0.47,0.0,0.0033,-0.004,-0.002,1.602,,,0.641,,,
3.967,,0.0006,-0.0003,0.012,-0.02,-0.32,0.49,0.0,0.0021,-0.0039,-0.0003,1.611,,2.433,0.639,,,
4.0,,-0.0004,-0.0005,0.014,-0.02,-0.31,0.56,0.0,-0.0038,-0.0051,-0.0014,1.611,,2.433,0.639,,,
4.035,,0.0006,-0.0005,0.012,-0.03,-0.32,0.5,0.0,0.0009,-0.0051,0.0025,1.608,,,0.644,,,
4.085,,0.0003,-0.0005,0.013,-0.03,-0.32,0.52,0.0,-0.0006,-0.0049,-0.0004,1.608,,,0.644,,,
4.131,,-0.0002,-0.0003,0.012,-0.03,-0.34,0.56,0.0,-0.0034,-0.0035,-0.0003,1.614,,,0.637,,,
4.182,,0.0005,0.0016,0.011,-0.03,-0.43,0.52,0.0,0.001,0.0067,-0.0031,1.614,,,0.637,,,
4.262,,0.0008,-0.0004,0.012,-0.04,-0.33,0.52,0.0,0.0017,-0.0039,-0.0071,1.607,,,0.64,,,
4.316,,0.0008,-0.0003,0.012,-0.04,-0.34,0.53,0.0,0.0014,-0.0033,-0.0057,1.607,,,0.64,,,
4.34,,0.0012,0.0017,0.012,-0.03,-0.43,0.5,0.0,0.0037,0.0067,-0.0048,1.607,,,0.641,,,
4.389,,0.0005,-0.0003,0.012,-0.04,-0.34,0.54,0.0,0.0001,-0.0036,-0.0044,1.607,,,0.641,,,
4.436,,-0.0,0.0007,0.012,-0.04,-0.37,0.57,0.0,-0.0027,0.0008,-0.0041,1.619,,,0.644,,,
4.483,,0.0007,0.0007,0.013,-0.04,-0.37,0.55,0.0,0.0012,0.0008,-0.0034,1.619,,,0.644,,,
4.548,,0.0007,0.0007,0.011,-0.04,-0.37,0.55,0.0,0.0005,0.0003,-0.0004,1.616,,,0.641,,,
4.583,,-0.0,-0.0002,0.011,-0.05,-0.34,0.57,0.0,-0.0029,-0.0041,-0.0033,1.616,,,0.641,,,
4.644,,0.0004,0.0007,0.01,-0.05,-0.38,0.55,0.0,-0.0002,0.0008,-0.0052,1.611,,,0.641,,,
4.681,,0.0004,-0.0004,0.012,-0.05,-0.33,0.55,0.0,-0.0002,-0.0047,-0.0083,1.611,,,0.641,,,
4.731,,0.0002,-0.0002,0.011,-0.06,-0.34,0.57,0.0,-0.0021,-0.004,-0.0056,1.605,,,0.643,,,
4.821,,0.0002,0.0007,0.012,-0.06,-0.38,0.57,0.0,-0.0015,0.0011,-0.0057,1.605,,,0.643,,,
4.832,,0.0011,0.0002,0.012,-0.06,-0.36,0.53,0.0,0.0029,-0.0015,-0.0033,1.608,,,0.641,,,
4.889,,0.0006,-0.0005,0.01,-0.06,-0.33,0.55,0.0,0.0004,-0.0051,-0.0017,1.608,,,0.641,,,
4.949,,0.0004,0.0007,0.011,-0.06,-0.39,0.57,0.0,-0.0009,0.0009,-0.005,1.603,,,0.643,,,
4.984,,0.0006,-0.0005,0.011,-0.06,-0.34,0.56,0.0,0.0003,-0.005,-0.0042,1.603,,,0.643,,,
5.031,,0.0004,0.0016,0.013,-0.06,-0.42,0.57,0.0,-0.0011,0.0054,-0.0037,1.596,,,0.64,,,
5.11,,0.0001,0.0014,0.011,-0.07,-0.41,0.58,0.0,-0.0023,0.0041,0.0013,1.596,,,0.64,,,
5.149,,0.001,0.0016,0.014,-0.07,-0.42,0.54,0.0,0.0031,0.005,-0.0009,1.603,,,0.641,,,
5.207,,0.0001,0.0014,0.013,-0.07,-0.41,0.58,0.0,-0.0019,0.0044,0.0048,1.603,,,0.641,,,
5.249,,0.0003,-0.0003,0.011,-0.07,-0.34,0.58,0.0,-0.0019,-0.0047,0.0044,1.601,,,0.643,,,
5.285,,0.0003,-0.0003,0.013,-0.07,-0.34,0.57,0.0,-0.0018,-0.0044,-0.0011,1.601,,,0.643,,,
5.33,,0.0003,-0.0002,0.012,-0.07,-0.35,0.57,0.0,-0.0017,-0.0042,0.0004,1.606,,,0.641,,,
5.414,,0.001,-0.0003,0.015,-0.07,-0.35,0.55,0.0,0.002,-0.0029,-0.0008,1.606,,,0.641,,,
5.461,,-0.0003,-0.0006,0.012,-0.07,-0.35,0.59,0.0,-0.0044,-0.0042,0.0047,1.604,,2.428,0.643,,,
5.481,,-0.0003,0.0002,0.011,-0.07,-0.38,0.6,0.0,-0.0042,-0.0005,0.0004,1.604,,2.428,0.643,,,
5.545,,0.0002,0.0002,0.013,-0.08,-0.37,0.57,0.0,-0.0015,-0.0009,-0.004,1.603,,,0.641,,,
5.584,,0.0002,0.0002,0.015,-0.08,-0.37,0.57,0.0,-0.0014,-0.0005,-0.002,1.603,,,0.641,,,
5.63,,0.0007,-0.0003,0.012,-0.08,-0.35,0.55,0.0,0.0013,-0.0031,0.0024,1.614,,,0.64,,,
5.713,,0.0004,-0.0003,0.012,-0.09,-0.35,0.57,0.0,-0.0003,-0.0032,-0.0015,1.614,,,0.64,,,
5.739,,0.0002,0.0006,0.012,-0.09,-0.39,0.58,0.0,-0.0017,0.0016,-0.004,1.601,,,0.643,,,
5.797,,-0.0001,0.0004,0.012,-0.09,-0.38,0.59,0.0,-0.0029,0.0007,-0.0052,1.601,,,0.643,,,
5.835,,-0.0003,-0.0003,0.013,-0.09,-0.35,0.6,0.0,-0.0044,-0.0028,-0.0053,1.61,,,0.64,,,
5.882,,0.0004,0.0004,0.011,-0.09,-0.38,0.57,0.0,-0.0004,0.0008,-0.0031,1.61,,,0.64,,,
5.931,,0.0006,0.0001,0.01,-0.1,-0.36,0.56,0.0,0.0003,-0.0008,-0.0058,1.605,,,0.641,,,
6.007,,0.0002,0.0003,0.011,-0.1,-0.37,0.58,0.0,-0.0023,0.0004,-0.0096,1.605,,,0.641,,,
6.031,,0.0006,-0.0006,0.011,-0.1,-0.33,0.57,0.0,-0.0001,-0.0048,-0.0092,1.603,,2.418,0.644,,,
6.09,,-0.0001,-0.0006,0.011,-0.1,-0.33,0.6,0.0,-0.0034,-0.0049,-0.0081,1.603,,2.418,0.644,,,
6.133,,0.0003,0.0013,0.014,-0.1,-0.41,0.58,0.0,-0.001,0.0052,-0.0072,1.609,,,0.642,,,
6.181,,-0.0001,-0.0005,0.013,-0.11,-0.34,0.59,0.0,-0.0032,-0.0049,0.001,1.609,,,0.642,,,
6.231,,-0.0001,-0.0003,0.012,-0.11,-0.35,0.58,0.0,-0.0031,-0.0037,0.0033,1.608,,,0.642,,,
6.301,,-0.0004,-0.0005,0.013,-0.11,-0.34,0.59,0.0,-0.0039,-0.0043,0.0018,1.608,,,0.642,,,
6.335,,-0.001,0.0003,0.011,-0.11,-0.38,0.61,0.0,-0.0077,0.0009,0.0021,1.609,,,0.64,,,
6.39,,-0.0002,0.0003,0.011,-0.12,-0.38,0.57,0.0,-0.0022,0.0012,-0.003,1.609,,,0.64,,,
6.433,,0.0007,0.0011,0.011,-0.12,-0.42,0.54,0.0,0.0028,0.0059,-0.0054,1.606,,,0.643,,,
6.482,,0.0003,0.0005,0.011,-0.12,-0.4,0.56,0.0,0.0004,0.0029,-0.0063,1.606,,,0.643,,,
6.53,,0.0002,0.0003,0.01,-0.12,-0.38,0.57,0.0,-0.0002,0.0014,-0.0069,1.602,,,0.645,,,
6.596,,0.0,0.0001,0.013,-0.13,-0.37,0.58,0.0,-0.0013,0.0006,-0.0086,1.602,,,0.645,,,
6.65,,0.0002,-0.0004,0.014,-0.13,-0.35,0.58,0.0,0.0003,-0.0021,-0.0029,1.608,,,0.645,,,
6.682,,-0.0003,-0.0006,0.012,-0.13,-0.34,0.6,0.0,-0.0018,-0.0037,0.0031,1.608,,,0.645,,,
6.73,,-0.0006,-0.0004,0.012,-0.13,-0.35,0.61,0.0,-0.0036,-0.0022,0.0015,1.605,,,0.641,,,
6.78,,0.0004,-0.0006,0.013,-0.14,-0.34,0.56,0.0,0.0018,-0.0033,0.0,1.605,,,0.641,,,
6.831,,-0.0004,-0.0007,0.014,-0.14,-0.34,0.59,0.0,-0.0015,-0.0032,0.0006,1.599,,,0.642,,,
6.889,,0.0001,-0.0004,0.013,-0.14,-0.35,0.57,0.0,0.0017,-0.0017,0.0027,1.599,,,0.642,,,
6.965,,0.0001,0.0001,0.013,-0.14,-0.37,0.57,0.0,0.0021,0.001,0.0014,1.597,,,0.639,,,
6.996,,0.0001,-0.0004,0.013,-0.14,-0.34,0.58,0.0,0.003,-0.0014,-0.0003,1.597,,,0.639,,,
7.036,,-0.0018,-0.0006,0.012,-0.15,-0.33,0.66,0.0,-0.0063,-0.0024,-0.0012,1.615,,,0.641,,,
7.08,,-0.0004,-0.0006,0.011,-0.14,-0.32,0.61,-0.0,-0.0007,-0.0024,-0.0044,1.615,,,0.641,,,
7.131,,-0.0005,0.0003,0.013,-0.13,-0.4,0.72,-0.0,-0.0063,0.0055,-0.0071,1.606,,,0.645,,,
7.191,,-0.0014,-0.0006,0.012,-0.12,-0.36,0.79,-0.0,-0.0142,0.003,-0.0066,1.606,,,0.645,,,
7.247,,-0.0008,0.0001,0.012,-0.13,-0.25,0.74,-0.0,-0.0145,0.0079,-0.0075,1.6,,2.473,0.645,,,
7.299,,-0.0026,-0.0015,0.006,-0.17,0.04,0.5,-0.0,-0.025,-0.0004,0.0105,1.6,,2.473,0.645,,,
7.332,,-0.0099,-0.0055,0.0,-0.2,0.01,1.01,-0.0,-0.0618,-0.0196,0.0271,1.607,,,0.678,,,
7.38,,-0.0171,-0.0069,0.0,-0.18,0.36,1.0,-0.0,-0.0915,-0.0226,0.0471,1.607,,,0.678,,,
7.431,,-0.0233,-0.0047,0.0,-0.15,-0.2,-0.46,-0.0,-0.1033,-0.0083,0.0796,1.621,,,0.764,,,
7.499,,-0.0285,0.0,0.011,-0.21,-0.44,-0.88,-0.0,-0.1007,0.0196,0.1111,1.621,,,0.764,,,
7.535,,-0.0274,-0.0048,0.025,-0.34,0.14,-1.64,-0.0,-0.0624,-0.0058,0.1442,1.609,,,0.764,,,
7.581,,-0.0259,-0.0078,0.045,-0.47,0.14,-2.02,-0.0,-0.0264,-0.0203,0.1775,1.609,,,0.764,,,
7.638,,-0.0258,-0.0046,0.062,-0.68,-0.19,-1.93,-0.0,-0.0032,-0.0005,0.2195,1.628,,,0.761,,,
7.68,,-0.023,-0.0054,0.079,-0.79,0.02,-1.57,-0.0,0.0246,-0.0032,0.235,1.628,,,0.761,,,
7.774,,-0.0221,-0.0031,0.09,-0.93,0.1,-0.75,-0.0,0.0328,0.0076,0.2517,1.645,,,0.761,,,
7.805,,-0.0151,-0.0061,0.104,-1.02,0.23,-0.48,-0.0,0.0643,-0.0102,0.2386,1.645,,,0.761,,,
7.854,,-0.0093,-0.0074,0.111,-1.18,0.32,-0.02,-0.0,0.0795,-0.016,0.2444,1.658,,2.403,0.76,,,
7.902,,-0.0032,-0.0095,0.128,-1.33,0.31,0.26,-0.0,0.0891,-0.0247,0.2232,1.658,,2.403,0.76,,,
7.939,,0.0016,-0.0115,0.134,-1.43,0.16,0.99,-0.0,0.0859,-0.03,0.2495,1.667,,2.376,0.758,,,
7.98,,0.0064,-0.0139,0.146,-1.42,0.14,1.39,-0.0,0.0796,-0.0352,0.2303,1.667,,2.376,0.758,,,
8.06,,0.0112,-0.0168,0.153,-1.34,-0.2,1.62,-0.0,0.0711,-0.0399,0.2475,1.677,,2.332,0.75,,,
8.105,,0.0139,-0.0184,0.167,-1.17,-0.27,1.71,-0.0,0.055,-0.0361,0.2355,1.677,,2.332,0.75,,,
8.132,,0.0168,-0.0209,0.171,-0.92,-0.51,1.63,-0.0,0.043,-0.0364,0.2445,1.669,,,0.745,,,
8.196,,0.0197,-0.0238,0.188,-0.61,-0.62,1.43,-0.0,0.0338,-0.0362,0.2191,1.669,,,0.745,,,
8.235,,0.021,-0.026,0.196,-0.3,-0.68,1.18,-0.0,0.0222,-0.0323,0.2384,1.645,,2.379,0.743,,,
8.279,,0.0211,-0.0281,0.21,-0.0,-0.84,0.96,-0.0,0.0097,-0.0286,0.2196,1.645,,2.379,0.743,,,
8.356,,0.0209,-0.0295,0.223,0.21,-0.92,0.7,-0.0,0.0006,-0.0214,0.2226,1.608,,2.407,0.741,,,
8.412,,0.0179,-0.0314,0.235,0.43,-0.83,0.37,-0.0,-0.0135,-0.0173,0.2158,1.608,,2.407,0.741,,,
8.443,,0.017,-0.0312,0.248,0.64,-0.73,0.11,-0.0,-0.0165,-0.008,0.2115,1.58,,,0.745,,,
8.484,,0.0167,-0.0303,0.256,0.77,-0.5,0.0,-0.0,-0.0151,0.0011,0.2019,1.58,,,0.745,,,
8.529,,0.0204,-0.0248,0.263,0.85,-0.44,-0.35,-0.0,-0.001,0.0212,0.1879,1.559,,2.4,0.744,,,
8.58,,0.0191,-0.0243,0.27,0.84,-0.19,-0.13,-0.0,-0.0024,0.0221,0.1645,1.559,,2.4,0.744,,,
8.654,,0.02,-0.0227,0.279,0.73,-0.08,-0.11,-0.0,0.0013,0.0246,0.155,1.551,,2.361,0.746,,,
8.687,,0.0207,-0.0228,0.286,0.61,0.14,-0.04,-0.0,0.0038,0.021,0.1451,1.551,,2.361,0.746,,,
8.746,,0.0167,-0.0348,0.292,0.49,0.43,0.07,-0.0,-0.0071,-0.0148,0.1343,1.563,,2.382,0.747,,,
8.784,,0.0163,-0.0357,0.301,0.35,0.03,0.09,-0.0,-0.0078,-0.0175,0.1189,1.563,,2.382,0.747,,,
8.83,,0.0181,-0.0353,0.304,0.29,-0.05,0.05,-0.0,-0.0027,-0.0141,0.1171,1.592,,2.385,0.75,,,
8.879,,0.017,-0.0357,0.311,0.25,-0.18,0.05,-0.0,-0.0057,-0.0127,0.0956,1.592,,2.385,0.75,,,
8.956,,0.0141,-0.0367,0.317,0.24,-0.34,-0.02,-0.0,-0.0117,-0.0112,0.0934,1.574,,2.384,0.749,,,
9.004,,0.012,-0.0552,0.324,0.24,-0.17,-0.02,-0.0,-0.0148,-0.0495,0.0845,1.574,,2.384,0.749,,,
9.032,,0.0138,-0.0565,0.328,0.23,-0.6,-0.13,-0.0,-0.0086,-0.0445,0.0783,1.583,,2.386,0.752,,,
9.095,,0.0151,-0.0554,0.331,0.28,-0.9,-0.11,-0.0,-0.0038,-0.0315,0.0678,1.583,,2.386,0.752,,,
9.13,,0.0141,-0.0544,0.334,0.28,-0.94,-0.03,-0.0,-0.0051,-0.0187,0.0588,1.562,,2.38,0.755,,,
9.179,,0.0171,-0.0476,0.336,0.26,-0.9,-0.1,-0.0,0.0017,0.0043,0.0483,1.562,,2.38,0.755,,,
9.234,,0.0196,-0.0387,0.343,0.24,-0.8,0.04,-0.0,0.0072,0.0284,0.0384,1.547,,2.349,0.763,,,
9.289,,0.0224,-0.0334,0.341,0.2,-0.51,0.3,-0.0,0.0106,0.0417,0.0407,1.547,,2.349,0.763,,,
9.351,,0.0257,-0.0266,0.344,0.09,-0.33,0.22,-0.0,0.0138,0.0541,0.0224,1.534,,2.339,0.771,,,
9.387,,0.0242,-0.0217,0.343,-0.1,0.1,0.27,-0.0,0.0082,0.0596,0.022,1.534,,2.339,0.771,,,
9.429,,0.0266,-0.0156,0.342,-0.29,0.61,0.3,-0.0,0.0094,0.063,0.0113,1.52,,2.32,0.778,,,
9.527,ROTATION_SCAN,0.0292,-0.0106,0.345,-0.49,0.91,0.17,-0.0,0.0113,0.0603,0.003,1.52,,2.32,0.778,,,
9.539,ROTATION_SCAN,0.0281,-0.0061,0.343,-0.69,1.09,0.23,-0.0,0.0067,0.0549,0.0065,1.512,,2.317,0.788,,,
9.599,ROTATION_SCAN,0.0299,-0.0027,0.345,-0.92,1.13,0.44,-0.0,0.0068,0.0473,-0.0054,1.512,,2.317,0.788,,,
9.634,ROTATION_SCAN,0.0326,0.0013,0.343,-1.09,1.04,0.25,15.0,0.0079,0.0412,-0.0031,1.535,,2.315,0.792,,,
9.679,ROTATION_SCAN,0.0335,0.0051,0.346,-1.13,1.02,0.26,15.0,0.0068,0.0361,-0.0079,1.535,,2.315,0.792,,,
9.73,ROTATION_SCAN,0.0335,0.0097,0.345,-0.93,1.15,0.33,15.0,0.0035,0.0326,-0.0049,1.535,,2.299,0.798,,,
9.79,ROTATION_SCAN,0.0344,0.0126,0.342,-0.6,1.23,0.18,15.0,0.0024,0.025,-0.0095,1.535,,2.299,0.798,,,
9.858,ROTATION_SCAN,0.0329,0.0142,0.343,-0.11,1.23,0.18,15.0,-0.0016,0.0158,-0.0178,1.488,,2.306,0.802,,,
9.89,ROTATION_SCAN,0.034,0.0146,0.342,0.45,1.16,0.26,15.0,-0.001,0.0051,-0.0112,1.488,,2.306,0.802,,,
9.942,ROTATION_SCAN,0.0354,0.0146,0.339,1.16,1.13,0.24,15.0,-0.0008,-0.0047,-0.0132,1.435,,2.304,0.805,,,
10.012,ROTATION_SCAN,0.0362,0.0129,0.34,1.95,1.15,0.13,15.0,-0.0005,-0.0166,-0.0176,1.435,,2.304,0.805,,,
