time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.26,,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.414,2.462,1.227,,,,,
0.263,,-0.0679,-0.0846,0.018,0.15,-0.26,0.42,0.0,-0.0045,-0.0135,-0.001,0.692,0.414,2.48,1.218,,,,,
0.266,,-0.068,-0.0834,0.015,0.15,-0.3,0.43,0.0,-0.0047,-0.0077,0.0013,0.693,0.421,2.48,1.218,,,,,
0.269,,-0.068,-0.0849,0.018,0.15,-0.26,0.42,0.0,-0.0049,-0.0143,-0.0041,0.693,0.421,,1.224,,,,,
0.285,,-0.068,-0.083,0.017,0.14,-0.32,0.42,0.0,-0.0041,-0.0062,-0.0007,0.691,0.409,,1.224,,,,,
0.354,,-0.068,-0.0838,0.016,0.14,-0.29,0.42,0.0,-0.0037,-0.0095,-0.0005,0.691,0.409,,1.224,,,,,
0.399,,-0.068,-0.0833,0.015,0.14,-0.31,0.41,0.0,-0.0037,-0.0068,-0.003,0.696,0.421,,1.224,,,,,
0.436,,-0.0681,-0.083,0.015,0.14,-0.32,0.41,0.0,-0.0043,-0.006,-0.0065,0.696,0.421,,1.231,,,,,
0.485,,-0.0681,-0.0821,0.018,0.14,-0.34,0.41,0.0,-0.0036,-0.0019,-0.0081,0.69,0.414,,1.231,,,,,
0.535,,-0.0681,-0.0833,0.017,0.15,-0.3,0.41,0.0,-0.0036,-0.0071,-0.0017,0.69,0.414,,1.23,,,,,
0.593,,-0.068,-0.0832,0.016,0.15,-0.3,0.4,0.0,-0.0032,-0.0067,-0.0002,0.692,0.42,,1.23,,,,,
0.642,,-0.068,-0.0832,0.017,0.15,-0.3,0.4,0.0,-0.0029,-0.0072,-0.0018,0.692,0.42,,1.23,,,,,
0.693,,-0.0681,-0.0829,0.016,0.15,-0.31,0.4,0.0,-0.003,-0.0063,-0.0002,0.694,0.415,,1.23,,,,,
0.747,,-0.0682,-0.0836,0.016,0.15,-0.29,0.41,0.0,-0.0033,-0.0091,-0.0023,0.694,0.415,2.476,1.234,,,,,
0.801,,-0.0682,-0.0833,0.017,0.15,-0.3,0.41,0.0,-0.0031,-0.0076,-0.0033,0.697,0.419,2.476,1.234,,,,,
0.835,,-0.0682,-0.0833,0.016,0.15,-0.3,0.41,0.0,-0.0032,-0.0078,-0.0015,0.697,0.419,,1.226,,,,,
0.886,,-0.0682,-0.0829,0.017,0.15,-0.32,0.41,0.0,-0.0036,-0.0057,-0.0028,0.692,0.414,,1.226,,,,,
0.95,,-0.0683,-0.0833,0.014,0.15,-0.3,0.41,0.0,-0.0036,-0.0077,-0.0013,0.692,0.414,,1.224,,,,,
1.004,,-0.0683,-0.083,0.016,0.15,-0.32,0.41,0.0,-0.0033,-0.0065,-0.0077,0.692,0.417,,1.224,,,,,
1.049,,-0.0682,-0.084,0.016,0.15,-0.29,0.4,0.0,-0.0026,-0.0107,-0.0063,0.692,0.417,,1.226,,,,,
1.085,,-0.0683,-0.0829,0.017,0.15,-0.32,0.4,0.0,-0.0022,-0.0057,-0.0049,0.694,0.414,,1.226,,,,,
1.162,,-0.0683,-0.0831,0.017,0.15,-0.32,0.4,0.0,-0.002,-0.0067,-0.0015,0.694,0.414,,1.217,,,,,
1.19,,-0.0683,-0.083,0.017,0.15,-0.32,0.41,0.0,-0.0023,-0.0062,0.0007,0.697,0.42,,1.217,,,,,
1.255,,-0.0684,-0.0833,0.017,0.15,-0.3,0.41,0.0,-0.0027,-0.0077,0.0011,0.697,0.42,,1.226,,,,,
1.285,,-0.0684,-0.0826,0.017,0.15,-0.33,0.4,0.0,-0.0021,-0.0047,0.0009,0.696,0.412,,1.226,,,,,
1.335,,-0.0684,-0.0837,0.015,0.16,-0.29,0.4,0.0,-0.0027,-0.0101,0.0005,0.696,0.412,,1.226,,,,,
1.416,,-0.0684,-0.0835,0.016,0.15,-0.31,0.41,0.0,-0.0027,-0.0088,-0.0044,0.693,0.418,,1.226,,,,,
1.466,,-0.0685,-0.084,0.016,0.15,-0.29,0.41,0.0,-0.0028,-0.0105,-0.0046,0.693,0.418,,1.218,,,,,
1.503,,-0.0686,-0.0833,0.017,0.15,-0.32,0.41,0.0,-0.0027,-0.0071,-0.0041,0.697,0.412,,1.218,,,,,
