time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.439,,-0.0286,0.0013,0.013,-0.23,-1.56,0.32,0.0,-0.007,0.0074,0.0011,0.67,0.416,,0.239,,,
1.491,,-0.0288,-0.0009,0.017,-0.23,-1.48,0.32,0.0,-0.0071,-0.0037,-0.0032,0.67,0.416,,0.24,,,
1.557,,-0.0275,0.0004,0.015,-0.23,-1.53,0.26,0.0,-0.0006,0.0034,0.0032,0.675,0.419,,0.24,,,
1.611,,-0.0287,-0.0008,0.016,-0.22,-1.48,0.32,0.0,-0.0079,-0.0034,0.0023,0.675,0.419,,0.242,,,
1.645,,-0.0285,-0.0008,0.016,-0.23,-1.47,0.32,0.0,-0.0066,-0.0045,0.0045,0.674,0.419,,0.242,,,
1.69,,-0.0268,0.0007,0.017,-0.23,-1.53,0.25,0.0,0.0021,0.0025,0.0049,0.674,0.419,0.906,0.242,,,
1.74,,-0.0268,0.0014,0.013,-0.23,-1.55,0.25,0.0,0.0019,0.0057,0.0062,0.675,0.421,0.906,0.242,,,
1.79,,-0.0288,0.0014,0.014,-0.23,-1.54,0.33,0.0,-0.0083,0.0049,-0.0026,0.675,0.421,,0.239,,,
1.881,,-0.0287,-0.0008,0.014,-0.22,-1.45,0.33,0.0,-0.008,-0.0066,-0.0048,0.67,0.418,,0.239,,,
1.906,,-0.0287,0.0014,0.012,-0.23,-1.54,0.33,0.0,-0.0079,0.0043,-0.0056,0.67,0.418,,0.244,,,
1.961,,-0.0287,0.0014,0.014,-0.23,-1.53,0.32,0.0,-0.008,0.0038,-0.0103,0.674,0.419,,0.244,,,
1.989,,-0.0278,0.0002,0.015,-0.22,-1.49,0.28,0.0,-0.0029,-0.0025,-0.0069,0.674,0.419,,0.241,,,
2.041,,-0.0281,0.0004,0.014,-0.22,-1.5,0.28,0.0,-0.0034,-0.0007,-0.0026,0.669,0.418,,0.241,,,
2.103,,-0.0288,-0.0008,0.014,-0.22,-1.46,0.33,0.0,-0.0078,-0.0067,-0.0017,0.669,0.418,,0.236,,,
2.151,,-0.0269,0.0014,0.016,-0.23,-1.55,0.25,0.0,0.0023,0.0051,-0.0011,0.675,0.417,,0.236,,,
2.197,,-0.027,0.0014,0.013,-0.22,-1.55,0.26,0.0,0.0013,0.0053,0.0038,0.675,0.417,,0.241,,,
2.24,,-0.027,-0.0007,0.014,-0.22,-1.47,0.26,0.0,0.0009,-0.0049,-0.0,0.674,0.417,,0.241,,,
2.29,,-0.0268,0.0005,0.016,-0.23,-1.52,0.26,0.0,0.0019,0.0011,-0.0004,0.674,0.417,,0.241,,,
2.339,,-0.027,0.0016,0.016,-0.23,-1.57,0.26,0.0,0.0014,0.0067,0.0036,0.674,0.417,,0.241,,,
2.422,,-0.0281,0.0006,0.015,-0.23,-1.52,0.31,0.0,-0.0048,0.0011,0.0057,0.674,0.417,,0.239,,,
2.453,,-0.0276,0.0004,0.014,-0.23,-1.5,0.28,0.0,-0.0023,-0.001,0.0042,0.673,0.418,,0.239,,,
2.49,,-0.0271,0.0016,0.014,-0.23,-1.56,0.27,0.0,-0.0001,0.0053,0.0005,0.673,0.418,,0.241,,,
2.54,,-0.0271,0.0016,0.015,-0.23,-1.56,0.26,0.0,0.0002,0.0052,-0.0015,0.678,0.418,,0.241,,,
2.59,,-0.0276,0.0004,0.014,-0.22,-1.52,0.28,0.0,-0.0018,-0.0006,-0.0003,0.678,0.418,,0.24,,,
2.65,,0.0003,0.0002,0.018,0.0,-0.03,-0.08,0.0,0.0096,0.0007,-0.0001,0.671,0.416,,0.24,,,
2.713,,0.0007,-0.0008,0.017,-0.0,0.19,-0.04,0.0,0.0095,-0.0225,0.0017,0.671,0.416,,0.245,,,
2.752,,0.001,-0.0002,0.012,-0.0,-0.44,-0.09,0.0,0.0109,-0.0121,0.003,0.672,0.415,,0.245,,,
2.79,,0.0002,-0.0011,0.014,-0.0,-0.44,0.22,0.0,0.0001,-0.022,-0.0062,0.672,0.415,,0.239,,,
2.84,,0.0013,-0.0008,0.013,-0.0,-0.76,-0.01,0.0,0.01,-0.0171,-0.0078,0.674,0.416,,0.239,,,
2.889,,0.0007,-0.0014,0.015,-0.0,-0.85,0.15,0.0,0.0036,-0.0194,-0.0108,0.674,0.416,,0.24,,,
2.968,,0.0004,-0.0014,0.013,-0.0,-1.01,0.21,0.0,0.0003,-0.0166,-0.0061,0.673,0.416,,0.24,,,
2.995,,-0.0006,-0.002,0.016,-0.01,-1.03,0.35,0.0,-0.0077,-0.0193,-0.0078,0.673,0.416,,0.241,,,
3.039,,0.0009,-0.0008,0.017,-0.0,-1.22,0.17,0.0,0.0032,-0.0106,-0.001,0.675,0.421,,0.241,,,
3.089,,0.0007,-0.0008,0.016,-0.0,-1.27,0.2,0.0,0.0015,-0.0095,0.0049,0.675,0.421,,0.241,,,
3.14,,0.0006,-0.0009,0.015,-0.0,-1.29,0.21,0.0,0.0017,-0.01,0.0058,0.675,0.416,,0.241,,,
3.194,,0.0014,-0.0003,0.015,-0.0,-1.36,0.16,0.0,0.0059,-0.0059,0.0044,0.675,0.416,,0.242,,,
3.247,,0.0004,-0.0003,0.016,-0.01,-1.38,0.23,0.0,-0.0004,-0.0051,0.0027,0.673,0.416,,0.242,,,
3.301,,-0.0006,-0.0015,0.014,-0.01,-1.32,0.3,0.0,-0.0062,-0.0119,0.0033,0.673,0.416,,0.245,,,
3.339,,0.0013,0.0007,0.012,-0.0,-1.46,0.19,0.0,0.0053,0.0004,-0.0013,0.675,0.417,,0.245,,,
3.391,,0.0013,-0.0014,0.014,-0.0,-1.36,0.19,0.0,0.005,-0.0106,-0.0084,0.675,0.417,,0.242,,,
3.45,,0.0006,0.0003,0.014,-0.0,-1.45,0.24,0.0,0.0004,-0.0011,-0.0069,0.674,0.418,,0.242,,,
3.511,,0.0013,0.0008,0.013,-0.0,-1.48,0.2,0.0,0.004,0.0017,-0.0053,0.674,0.418,,0.24,,,
3.545,,-0.0013,0.0038,0.015,-0.01,-1.62,0.33,0.0,-0.0094,0.0165,-0.0061,0.669,0.421,,0.24,,,
3.589,,0.0006,0.0035,0.014,-0.0,-1.57,0.24,0.0,0.0001,0.0114,-0.0017,0.669,0.421,,0.239,,,
3.64,,0.0006,0.004,0.015,-0.01,-1.57,0.24,0.0,0.0006,0.0115,-0.0014,0.671,0.415,,0.239,,,
3.69,,-0.0004,0.0035,0.016,-0.01,-1.53,0.28,0.0,-0.0042,0.0071,0.001,0.671,0.415,,0.24,,,
3.751,,-0.0006,0.0042,0.015,-0.01,-1.55,0.29,0.0,-0.0048,0.0091,0.0047,0.672,0.417,,0.24,,,
3.794,,-0.0014,0.0033,0.015,-0.01,-1.49,0.34,0.0,-0.0091,0.0031,0.0042,0.672,0.417,,0.242,,,
3.842,,0.0005,0.0038,0.013,-0.01,-1.51,0.25,0.0,0.0001,0.0047,0.0032,0.671,0.415,,0.242,,,
3.891,,0.0003,0.0044,0.015,-0.01,-1.53,0.27,0.0,-0.0006,0.0069,-0.0011,0.671,0.415,,0.237,,,
3.941,,-0.0013,0.0035,0.013,-0.01,-1.48,0.34,0.0,-0.009,0.0017,-0.0001,0.672,0.419,,0.237,,,
3.99,,-0.0007,0.0031,0.014,-0.01,-1.46,0.31,0.0,-0.0062,-0.0013,-0.0031,0.672,0.419,,0.245,,,
4.064,,0.0005,0.0038,0.014,-0.01,-1.49,0.26,0.0,0.0004,0.002,-0.0019,0.674,0.417,,0.245,,,
4.097,,0.0004,0.004,0.014,-0.01,-1.5,0.27,0.0,-0.0001,0.0023,-0.001,0.674,0.417,,0.236,,,
4.139,,-0.0007,0.0044,0.014,-0.01,-1.51,0.32,0.0,-0.0058,0.0044,-0.0006,0.668,0.415,,0.236,,,
4.19,,0.0004,0.0038,0.014,-0.01,-1.48,0.28,0.0,0.0002,0.0005,0.0001,0.668,0.415,0.911,0.24,,,
4.239,,-0.0001,0.0036,0.012,-0.01,-1.47,0.3,0.0,-0.0033,-0.001,0.0001,0.672,0.419,0.911,0.24,,,
4.297,,0.0004,0.0038,0.012,-0.01,-1.48,0.28,0.0,-0.0004,-0.0002,-0.0047,0.672,0.419,,0.241,,,
4.349,,-0.0003,0.0038,0.016,-0.01,-1.49,0.31,0.0,-0.0044,0.0001,-0.0068,0.673,0.419,,0.241,,,
4.409,,0.0003,0.0045,0.017,-0.01,-1.53,0.28,0.0,-0.0005,0.0041,0.0023,0.673,0.419,,0.242,,,
4.44,,-0.0006,0.003,0.015,-0.01,-1.46,0.32,0.0,-0.0053,-0.0041,0.0097,0.672,0.416,,0.242,,,
4.489,,0.0003,0.0039,0.017,-0.01,-1.51,0.29,0.0,-0.0008,0.0008,0.0074,0.672,0.416,,0.241,,,
4.54,,-0.0005,0.004,0.013,-0.01,-1.51,0.33,0.0,-0.0046,0.0013,0.0097,0.671,0.422,,0.241,,,
4.614,,0.0002,0.0046,0.015,-0.01,-1.54,0.29,0.0,-0.0005,0.0049,0.0016,0.671,0.422,,0.24,,,
4.648,,-0.0019,0.0032,0.015,-0.02,-1.47,0.38,0.0,-0.0119,-0.0027,0.0006,0.673,0.417,,0.24,,,
4.689,,0.0002,0.0044,0.013,-0.02,-1.53,0.28,0.0,-0.0006,0.0041,0.0002,0.673,0.417,0.905,0.239,,,
4.739,,0.0002,0.0032,0.014,-0.02,-1.48,0.28,0.0,-0.0005,-0.0027,-0.0045,0.671,0.417,0.905,0.239,,,
4.79,,-0.0017,0.0037,0.014,-0.02,-1.49,0.38,0.0,-0.0109,-0.001,-0.0047,0.671,0.417,,0.238,,,
4.842,,-0.0018,0.0035,0.016,-0.02,-1.48,0.37,0.0,-0.0109,-0.0022,-0.0038,0.672,0.416,,0.238,,,
4.895,,0.0001,0.0044,0.014,-0.02,-1.53,0.29,0.0,-0.0006,0.0031,0.0014,0.672,0.416,,0.238,,,
4.94,,0.0001,0.004,0.014,-0.02,-1.51,0.29,0.0,-0.0006,0.0003,-0.001,0.674,0.418,,0.238,,,
4.989,,0.0001,0.0037,0.014,-0.02,-1.5,0.3,0.0,-0.0012,-0.0007,-0.0021,0.674,0.418,,0.242,,,
5.039,,-0.0006,0.0035,0.013,-0.02,-1.49,0.32,0.0,-0.0051,-0.0024,-0.003,0.674,0.419,,0.242,,,
5.115,,-0.002,0.004,0.011,-0.02,-1.52,0.38,0.0,-0.0119,0.0001,-0.0058,0.674,0.419,,0.241,,,
5.163,,-0.0002,0.004,0.015,-0.02,-1.52,0.3,0.0,-0.0018,0.0006,-0.0112,0.673,0.417,,0.241,,,
5.194,,-0.0002,0.0038,0.014,-0.02,-1.51,0.3,0.0,-0.0021,0.0,-0.0045,0.673,0.417,,,,,
5.24,,-0.0,0.0047,0.016,-0.02,-1.55,0.29,0.0,-0.0005,0.0047,-0.0017,0.669,0.418,,,,,
5.289,,-0.0,0.0047,0.015,-0.02,-1.55,0.29,0.0,-0.0003,0.0046,0.0045,0.669,0.418,,0.24,,,
5.34,,-0.0001,0.0039,0.015,-0.02,-1.51,0.29,0.0,-0.0,-0.0004,0.0056,0.671,0.417,,0.24,,,
5.39,,-0.0022,0.0036,0.014,-0.02,-1.5,0.38,0.0,-0.0115,-0.0018,0.006,0.671,0.417,,0.245,,,
5.458,,-0.0001,0.0034,0.013,-0.02,-1.5,0.29,0.0,0.0003,-0.0025,0.003,0.676,0.414,,0.245,,,
5.489,,-0.0003,0.0048,0.014,-0.03,-1.56,0.31,0.0,-0.0018,0.0045,-0.0012,0.676,0.414,,0.242,,,
5.539,,-0.0001,0.0032,0.016,-0.03,-1.49,0.3,0.0,-0.0007,-0.0031,-0.0017,0.673,0.421,,0.242,,,
5.589,,-0.0002,0.0035,0.012,-0.03,-1.5,0.3,0.0,-0.0008,-0.0017,0.0023,0.673,0.421,,0.24,,,
5.658,,-0.002,0.003,0.015,-0.03,-1.48,0.38,0.0,-0.0113,-0.0047,-0.0049,0.674,0.414,,0.24,,,
5.711,,-0.0002,0.0029,0.014,-0.02,-1.47,0.31,0.0,-0.0022,-0.0054,-0.0016,0.674,0.414,,0.244,,,
5.746,,-0.0009,0.0044,0.014,-0.03,-1.54,0.34,0.0,-0.0063,0.0028,-0.002,0.673,0.419,,0.244,,,
5.789,,-0.0003,0.0052,0.014,-0.03,-1.57,0.29,0.0,-0.0021,0.0074,-0.0024,0.673,0.419,,0.241,,,
5.84,,-0.0003,0.0042,0.016,-0.03,-1.52,0.29,0.0,-0.0021,0.0016,-0.0017,0.674,0.419,,0.241,,,
5.889,,-0.0005,0.0045,0.012,-0.03,-1.53,0.29,0.0,-0.003,0.0023,0.003,0.674,0.419,,0.245,,,
5.975,,-0.0014,0.0045,0.013,-0.03,-1.53,0.33,0.0,-0.0078,0.0022,-0.0032,0.668,0.419,,0.245,,,
5.992,,-0.0016,0.004,0.014,-0.03,-1.5,0.34,0.0,-0.0083,0.0004,-0.0041,0.668,0.419,0.914,0.24,,,
6.038,,-0.0008,0.0036,0.014,-0.03,-1.49,0.3,0.0,-0.0028,-0.0018,-0.0021,0.674,0.419,0.914,0.24,,,
6.089,,-0.0003,0.0043,0.014,-0.04,-1.52,0.28,0.0,0.0002,0.0022,-0.0007,0.674,0.419,,0.24,,,
6.139,,-0.0003,0.0041,0.014,-0.04,-1.51,0.29,0.0,0.0009,0.0016,0.0001,0.676,0.417,,0.24,,,
6.205,,-0.0014,0.0047,0.014,-0.04,-1.53,0.34,0.0,-0.0048,0.0045,0.0002,0.676,0.417,,0.239,,,
6.262,,-0.0004,0.005,0.015,-0.04,-1.54,0.3,0.0,0.0008,0.0061,0.0008,0.675,0.416,,0.239,,,
6.298,,-0.0004,0.0051,0.014,-0.04,-1.53,0.31,-0.0,0.0007,0.0064,0.0038,0.675,0.416,,0.24,,,
6.373,,-0.0004,0.0041,0.017,-0.04,-1.49,0.34,-0.0,-0.0001,0.0013,0.0026,0.673,0.416,,0.24,,,
6.393,,-0.0005,0.0045,0.015,-0.04,-1.53,0.43,-0.0,-0.003,0.0119,0.008,0.673,0.416,,0.244,,,
6.438,,-0.0007,0.0074,0.013,-0.13,-1.54,0.48,-0.0,-0.0057,0.0355,0.0088,0.675,0.419,,0.244,,,
6.489,,0.0004,0.0077,0.012,-0.28,-1.11,0.44,-0.0,-0.0026,0.039,0.0125,0.675,0.419,,,,,
6.563,,-0.001,0.0044,0.0,-0.39,0.4,0.19,-0.0,-0.0112,0.018,0.0499,0.678,0.42,,,,,
6.589,,-0.0033,0.0076,0.0,-0.47,0.39,-0.42,-0.0,-0.0184,0.0247,0.055,0.678,0.42,,0.194,,,
6.638,,-0.004,0.0066,0.001,-0.52,0.79,-0.81,-0.0,-0.0115,0.0124,0.0919,0.678,0.432,,0.194,,,
6.69,,-0.0071,0.0066,0.013,-0.48,0.74,-0.48,-0.0,-0.0158,0.0007,0.1288,0.678,0.432,,1.348,,,
6.761,,-0.0145,0.0039,0.03,-0.43,0.4,0.01,-0.0,-0.0489,-0.014,0.1576,0.676,0.447,,1.348,,,
6.822,,-0.0188,0.0042,0.047,-0.45,0.4,-0.12,-0.0,-0.0599,-0.0119,0.2045,0.676,0.447,,1.389,,,
6.854,,-0.0162,0.0033,0.068,-0.49,0.2,-0.35,-0.0,-0.0313,-0.0153,0.2347,0.671,0.542,,1.389,,,
6.889,,-0.0169,0.0003,0.08,-0.51,0.42,-0.76,-0.0,-0.0216,-0.0294,0.2589,0.671,0.542,,1.4,,,
6.939,,-0.0144,-0.0029,0.096,-0.51,0.28,-1.02,-0.0,0.0019,-0.0405,0.244,0.662,1.671,,1.4,,,
6.989,,-0.0087,-0.0065,0.107,-0.55,-0.07,-0.78,-0.0,0.0363,-0.0485,0.2574,0.662,1.671,,1.397,,,
7.047,,-0.0034,-0.0079,0.122,-0.65,-0.41,-0.44,-0.0,0.0582,-0.0425,0.2454,0.65,1.691,,1.397,,,
7.099,,0.0013,-0.0104,0.129,-0.68,-0.51,0.07,-0.0,0.0686,-0.0405,0.2552,0.65,1.691,,1.4,,,
7.141,,0.0069,-0.0122,0.14,-0.72,-0.53,0.53,-0.0,0.0768,-0.0358,0.2387,0.64,,,1.4,,,
7.188,,0.0117,-0.0139,0.145,-0.75,-0.62,1.01,-0.0,0.0754,-0.0313,0.2466,0.64,,,1.398,,,
7.239,,0.0166,-0.0157,0.159,-0.77,-0.49,1.24,-0.0,0.0719,-0.028,0.2332,0.627,1.722,,1.398,,,
7.289,,0.0216,-0.0174,0.17,-0.78,-0.61,1.41,-0.0,0.0676,-0.0248,0.2554,0.627,1.722,,1.389,,,
7.368,,0.027,-0.019,0.183,-0.82,-0.5,1.42,-0.0,0.0651,-0.0214,0.2472,0.619,1.715,,1.389,,,
7.416,,0.029,-0.0193,0.196,-0.87,-0.5,1.39,-0.0,0.0494,-0.0144,0.2531,0.619,1.715,,1.391,,,
7.446,,0.0327,-0.0218,0.211,-0.9,-0.43,1.4,-0.0,0.0428,-0.0171,0.243,0.613,1.715,,1.391,,,
7.488,,0.0356,-0.0226,0.222,-0.97,-0.34,1.28,-0.0,0.0351,-0.014,0.2471,0.613,1.715,,1.398,,,
7.538,,0.038,-0.0204,0.238,-1.01,-0.3,1.13,-0.0,0.0282,-0.0015,0.2264,0.604,,,1.398,,,
7.602,,0.0398,-0.019,0.248,-1.04,-0.23,1.04,-0.0,0.0211,0.0057,0.2273,0.604,,,1.384,,,
7.644,,0.0406,-0.0155,0.256,-1.14,-0.04,0.93,-0.0,0.0129,0.0176,0.2037,0.604,,,1.384,,,
7.718,,0.0417,-0.0138,0.265,-1.16,0.13,0.68,-0.0,0.0081,0.02,0.1862,0.604,,,1.391,,,
7.739,,0.0425,-0.0133,0.273,-1.18,0.26,0.58,-0.0,0.0044,0.0172,0.1664,0.599,1.713,,1.391,,,
7.788,,0.0443,-0.0086,0.277,-1.19,0.42,0.25,-0.0,0.0055,0.0259,0.1538,0.599,1.713,,1.393,,,
7.838,,0.0456,-0.0073,0.284,-1.1,0.46,0.21,-0.0,0.0065,0.0223,0.1289,0.6,1.706,,1.393,,,
7.918,,0.0448,-0.01,0.294,-1.02,0.5,0.33,-0.0,0.0014,0.0088,0.123,0.6,1.706,2.1,1.401,,,
7.955,,0.0481,-0.0046,0.299,-0.95,0.58,0.03,-0.0,0.0078,0.0172,0.1178,0.601,1.718,2.1,1.401,,,
8.011,,0.0444,-0.0123,0.304,-0.78,0.6,0.04,-0.0,-0.0025,-0.0083,0.105,0.601,1.718,,1.389,,,
8.038,,0.0571,0.0109,0.311,-0.61,0.15,-0.23,-0.0,0.0281,0.0443,0.092,0.593,,,1.389,,,
8.089,,0.0574,0.0061,0.319,-0.48,0.43,-0.07,-0.0,0.0273,0.0263,0.0916,0.593,,,1.384,,,
8.154,,0.0587,0.0026,0.324,-0.4,0.73,0.18,-0.0,0.0268,0.0111,0.0842,0.594,,,1.384,,,
8.221,,0.0587,-0.0036,0.327,-0.32,0.63,0.29,-0.0,0.0219,-0.009,0.0738,0.594,,,1.381,,,
8.258,,0.0607,-0.0096,0.329,-0.25,0.51,0.4,-0.0,0.0212,-0.0257,0.0588,0.588,,,1.381,,,
8.288,,0.0585,-0.0169,0.327,-0.19,0.33,0.55,-0.0,0.0106,-0.042,0.0478,0.588,,,1.366,,,
8.337,,0.0599,-0.0238,0.33,-0.13,-0.15,0.43,-0.0,0.0085,-0.053,0.0293,0.585,,,1.366,,,
8.388,,0.0592,-0.0316,0.335,-0.07,-0.53,0.28,-0.0,0.0033,-0.0605,0.0293,0.585,,,1.36,,,
8.438,,0.0591,-0.0421,0.338,-0.02,-0.63,0.31,-0.0,0.0006,-0.0709,0.0318,0.579,,,1.36,,,
8.494,,0.0612,-0.0482,0.335,0.02,-0.77,0.22,-0.0,0.0024,-0.0707,0.0261,0.579,,,1.349,,,
8.561,,0.0598,-0.0548,0.339,0.07,-1.01,0.21,-0.0,-0.0023,-0.0697,0.0118,0.578,,,1.349,,,
8.588,,0.0596,-0.0615,0.34,0.07,-1.27,0.23,-0.0,-0.0042,-0.067,0.0155,0.578,,,1.332,,,
8.638,,0.0608,-0.0675,0.339,-0.02,-1.37,0.07,-0.0,-0.0029,-0.0615,0.0126,0.575,1.759,,1.332,,,
8.707,TAKEOFF,0.0635,-0.0741,0.338,-0.02,-1.4,0.02,-0.0,0.0022,-0.0573,0.0046,0.575,1.759,,1.324,,,
8.778,ROTATION_SCAN,0.0629,-0.0783,0.342,-0.09,-1.23,-0.02,15.0,0.0007,-0.0489,0.0002,0.577,,,1.324,,,
8.788,ROTATION_SCAN,0.0654,-0.0804,0.341,-0.12,-1.22,-0.04,15.0,0.0058,-0.0382,0.0081,0.577,,,1.333,,,
8.84,ROTATION_SCAN,0.0676,-0.0835,0.341,-0.17,-1.03,-0.1,15.0,0.0099,-0.031,0.0013,0.573,1.741,,1.333,,,
8.888,ROTATION_SCAN,0.0694,-0.0871,0.338,-0.05,-0.96,-0.02,15.0,0.0131,-0.0269,0.0012,0.573,1.741,,1.308,,,
8.939,ROTATION_SCAN,0.0731,-0.0924,0.342,0.19,-0.82,0.15,15.0,0.0185,-0.0271,-0.0075,0.568,,,1.308,,,
9.024,ROTATION_SCAN,0.0748,-0.0956,0.343,0.57,-1.02,0.26,15.0,0.0182,-0.0234,-0.0006,0.568,,,1.315,,,
9.049,ROTATION_SCAN,0.0789,-0.0972,0.342,1.06,-1.09,0.4,15.0,0.0215,-0.0157,0.0024,0.563,,,1.315,,,
9.107,ROTATION_SCAN,0.0834,-0.0982,0.342,1.65,-1.15,0.5,15.0,0.0238,-0.0072,-0.0035,0.563,,,1.312,,,
9.139,ROTATION_SCAN,0.0868,-0.0982,0.343,2.33,-1.12,0.67,15.0,0.0231,0.0027,-0.0017,0.555,,,1.312,,,
9.188,ROTATION_SCAN,0.0919,-0.0985,0.343,3.17,-1.07,0.82,15.0,0.0237,0.0105,0.0,0.555,,,1.306,,,
9.238,ROTATION_SCAN,0.0945,-0.0989,0.343,4.06,-1.12,0.82,15.0,0.0191,0.0172,-0.0019,0.554,,,1.306,,,
9.29,ROTATION_SCAN,0.0962,-0.0981,0.341,4.93,-0.99,0.92,15.0,0.0126,0.0253,-0.0031,0.554,,,1.309,,,
9.342,ROTATION_SCAN,0.1042,-0.0945,0.341,5.81,-1.08,0.88,15.0,0.0181,0.0373,-0.0101,0.553,,,1.309,,,
9.403,ROTATION_SCAN,0.1051,-0.0926,0.342,6.7,-0.85,1.05,15.0,0.0096,0.0445,-0.0093,0.553,,,1.313,,,
9.438,ROTATION_SCAN,0.1079,-0.0915,0.343,7.6,-0.71,1.08,15.0,0.0045,0.0476,-0.0069,0.552,,,1.313,,,
9.489,ROTATION_SCAN,0.1095,-0.0893,0.346,8.45,-0.47,1.22,15.0,-0.0025,0.0511,-0.0072,0.552,,1.018,1.322,,,
9.538,ROTATION_SCAN,0.1112,-0.0842,0.343,9.25,-0.36,1.35,15.0,-0.0099,0.0574,-0.0024,0.548,,1.018,1.322,,,
9.619,ROTATION_SCAN,0.1128,-0.0809,0.344,10.05,-0.12,1.41,15.0,-0.017,0.0587,-0.0112,0.548,,0.999,1.335,,,
9.676,ROTATION_SCAN,0.1136,-0.0781,0.341,10.8,0.06,1.48,15.0,-0.0255,0.0566,-0.0109,0.553,,0.999,1.335,,,
9.705,ROTATION_SCAN,0.1119,-0.0736,0.34,11.55,0.28,1.48,15.0,-0.0378,0.0564,-0.0172,0.553,,0.986,1.34,,,
9.738,ROTATION_SCAN,0.1116,-0.0705,0.337,12.25,0.32,1.49,15.0,-0.0466,0.052,-0.0183,0.561,,0.986,1.34,,,
