time_s,x_m,y_m,z_down_m
0.079,0.0,0.0,0.012
0.13,-0.0066,0.0119,0.012
0.179,-0.0072,0.0111,0.011
0.23,-0.007,0.0109,0.012
0.28,-0.0072,0.0111,0.01
0.33,-0.0066,0.0111,0.012
0.381,-0.008,0.0115,0.012
0.429,-0.0066,0.0115,0.012
0.478,-0.0066,0.012,0.013
0.529,-0.007,0.0118,0.011
0.578,-0.0074,0.011,0.015
0.629,-0.0064,0.0118,0.011
0.679,-0.0063,0.0121,0.012
0.728,-0.0063,0.0119,0.01
0.778,-0.0063,0.0121,0.011
0.828,-0.0063,0.0121,0.01
0.878,-0.0063,0.0121,0.012
0.928,-0.0063,0.0121,0.014
0.978,-0.0068,0.0112,0.012
1.029,-0.0063,0.0121,0.01
1.079,-0.0063,0.0117,0.014
1.129,-0.0072,0.011,0.012
1.179,-0.0063,0.0121,0.012
1.229,-0.0063,0.0122,0.012
1.278,-0.0063,0.0117,0.011
1.329,-0.0063,0.0119,0.013
1.378,-0.0063,0.0115,0.012
1.432,-0.0073,0.0126,0.014
1.478,-0.0063,0.0117,0.012
1.528,-0.0063,0.0124,0.011
1.578,-0.007,0.0113,0.012
1.628,-0.0072,0.0113,0.013
1.678,-0.0064,0.0115,0.014
1.728,-0.0066,0.012,0.011
1.779,-0.007,0.0117,0.013
1.827,-0.0064,0.0118,0.011
1.878,-0.0066,0.0118,0.01
1.928,-0.0072,0.0114,0.012
1.978,-0.0064,0.0118,0.011
2.029,0.0002,0.0001,0.011
2.078,0.001,-0.0001,0.011
2.127,0.0018,0.0003,0.013
2.178,0.0022,0.0,0.013
2.227,0.0019,0.001,0.011
2.279,0.0023,-0.0002,0.011
2.328,0.0023,0.0005,0.011
2.378,0.0018,-0.0007,0.011
2.427,0.0021,0.0003,0.013
2.478,0.0023,-0.0002,0.013
2.527,0.0018,-0.0006,0.012
2.578,0.0018,-0.0006,0.013
2.628,0.0023,0.0004,0.013
2.678,0.0023,0.0008,0.01
2.728,0.0021,0.0003,0.01
2.777,0.0023,0.0008,0.013
2.828,0.0023,0.0008,0.013
2.878,0.0023,0.0004,0.014
2.927,0.0023,0.0001,0.012
2.979,0.0016,-0.0005,0.011
3.027,0.0023,0.0004,0.012
3.079,0.0023,0.0004,0.011
