time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
1.432,0.0002,0.006,0.008,0.03,-1.25,-0.31,0.0,0.0061,0.0017,0.001,,1.58,,0.186,
1.48,0.0002,0.0058,0.006,0.03,-1.23,-0.3,0.0,0.0052,0.0009,0.0005,,1.58,,0.185,
1.567,-0.001,-0.0003,0.007,0.03,-0.99,-0.23,0.0,0.0015,-0.03,-0.0044,,1.59,,0.185,
1.623,-0.0007,-0.0007,0.009,0.04,-1.03,-0.23,0.0,0.0044,-0.0281,-0.004,,1.59,,0.184,
1.639,-0.0003,-0.0006,0.007,0.03,-1.09,-0.25,0.0,0.0027,-0.0279,0.0007,,1.589,,0.184,
1.68,-0.0003,-0.001,0.01,0.04,-1.12,-0.24,0.0,0.0031,-0.0182,-0.0008,,1.589,,0.187,
1.73,-0.0003,-0.0009,0.006,0.04,-1.16,-0.24,0.0,-0.0021,-0.0185,0.0048,,1.587,,0.187,
1.78,-0.0001,-0.0006,0.006,0.04,-1.2,-0.25,0.0,-0.0001,-0.018,-0.0002,,1.587,,0.185,
1.865,-0.0012,-0.0012,0.012,0.03,-1.21,-0.21,0.0,0.0011,-0.0105,-0.0039,,1.596,,0.185,
1.904,-0.0007,-0.0015,0.009,0.04,-1.21,-0.23,0.0,-0.0013,-0.0098,0.007,,1.596,,0.183,
1.933,-0.0005,-0.0008,0.008,0.04,-1.26,-0.24,0.0,-0.0011,-0.0104,0.0063,,1.582,,0.183,
1.98,-0.0005,-0.0014,0.008,0.04,-1.25,-0.24,0.0,0.0023,-0.0062,0.0036,,1.582,,0.188,
2.031,-0.0005,-0.0018,0.009,0.04,-1.24,-0.24,0.0,0.0018,-0.0013,0.0018,,1.588,,0.188,
2.08,-0.0003,-0.0012,0.008,0.04,-1.28,-0.24,0.0,0.0007,-0.0045,0.0023,,1.588,,0.184,
2.155,-0.0005,-0.001,0.011,0.04,-1.29,-0.23,0.0,-0.0003,-0.0021,0.0008,,1.592,,0.184,
2.201,-0.001,-0.0008,0.009,0.04,-1.3,-0.2,0.0,0.002,-0.0006,0.0071,,1.592,,0.184,
2.229,-0.0001,-0.0005,0.007,0.04,-1.31,-0.24,0.0,-0.0006,-0.0064,0.0058,,1.586,,0.184,
2.281,-0.001,-0.0008,0.008,0.04,-1.3,-0.2,0.0,0.0015,-0.0019,0.0007,,1.586,,0.189,
2.332,-0.0006,-0.0008,0.008,0.04,-1.3,-0.22,0.0,-0.0009,-0.0002,-0.0007,,1.594,,0.189,
2.381,-0.0008,-0.007,0.007,0.04,-1.05,-0.21,0.0,0.0003,-0.0281,-0.0013,,1.594,,0.179,
2.447,-0.001,-0.0068,0.009,0.04,-1.11,-0.2,0.0,-0.0073,-0.0225,-0.0036,,1.585,,0.179,
2.483,-0.0015,-0.0069,0.008,0.04,-1.15,-0.19,0.0,0.0001,-0.0194,-0.0001,,1.585,,0.189,
2.529,-0.0008,-0.0066,0.009,0.05,-1.19,-0.22,0.0,-0.0059,-0.0168,-0.0,,1.589,,0.189,
2.579,0.0001,-0.0059,0.009,0.05,-1.25,-0.27,0.0,0.0001,-0.0119,0.0019,,1.589,,0.185,
2.63,-0.0,-0.0002,0.007,0.0,0.0,-0.01,0.0,-0.0015,-0.0075,-0.0001,,1.586,,0.185,
2.68,-0.0003,-0.0006,0.006,0.0,-0.05,0.02,0.0,0.0007,-0.0152,-0.0009,,1.586,,0.184,
2.741,-0.0002,-0.0011,0.007,0.0,-0.26,-0.09,0.0,-0.0052,-0.0128,-0.003,,1.589,,0.184,
2.785,-0.0009,-0.0016,0.007,0.0,-0.4,0.05,0.0,0.0015,-0.0087,-0.0027,,1.589,,0.186,
2.83,0.0,0.0037,0.008,0.0,-1.62,-0.25,0.0,-0.0052,0.0277,-0.0028,,1.597,,0.186,
2.88,-0.0004,0.006,0.009,0.0,-1.73,-0.19,0.0,-0.0027,0.0356,0.0004,,1.597,,0.189,
2.93,-0.0014,0.0037,0.006,0.01,-1.18,-0.08,0.0,-0.0011,0.0113,0.0051,,1.588,,0.189,
2.98,-0.0013,0.0048,0.011,0.01,-1.26,-0.12,0.0,0.0011,0.0111,-0.0004,,1.588,,0.186,
3.033,-0.0003,0.0045,0.008,0.01,-1.18,-0.26,0.0,-0.0051,0.008,0.0078,,1.586,,0.186,
3.083,-0.0003,0.0054,0.009,0.01,-1.21,-0.26,0.0,0.002,0.0123,0.0058,,1.586,,0.182,
3.13,-0.0005,0.0039,0.009,0.01,-1.07,-0.26,0.0,-0.0107,-0.0041,0.0058,,1.592,,0.182,
3.18,-0.0004,0.0047,0.007,0.01,-1.14,-0.27,0.0,-0.0088,-0.0058,0.0051,,1.592,,0.184,
3.229,-0.0011,0.0029,0.007,0.02,-1.04,-0.24,0.0,0.0024,-0.0045,-0.0006,,1.577,,0.184,
3.316,-0.0004,0.004,0.008,0.02,-1.13,-0.28,0.0,0.0023,-0.0018,-0.0029,,1.577,,0.184,
3.33,-0.0004,0.0042,0.008,0.02,-1.15,-0.27,0.0,-0.0042,-0.0121,-0.0022,,1.592,,0.184,
3.385,-0.0024,0.0037,0.008,0.02,-1.13,-0.17,0.0,0.0033,0.001,-0.0009,,1.592,,0.19,
3.43,-0.0004,0.0023,0.008,0.02,-1.06,-0.28,0.0,-0.0015,-0.0128,-0.0004,,1.591,,0.19,
3.48,-0.0016,0.0041,0.007,0.02,-1.17,-0.22,0.0,-0.005,-0.0005,0.0004,,1.591,,0.189,
3.529,-0.0013,0.0039,0.008,0.02,-1.17,-0.23,0.0,0.0035,-0.003,-0.0015,,1.6,,0.189,
3.611,-0.0008,0.0044,0.007,0.02,-1.19,-0.26,0.0,0.0045,-0.0019,-0.0004,,1.6,,0.184,
3.647,-0.0004,0.0046,0.008,0.03,-1.2,-0.28,0.0,-0.0005,-0.0033,-0.0016,,1.59,,0.184,
3.68,-0.002,0.0037,0.009,0.03,-1.17,-0.21,0.0,0.0036,-0.0022,0.0004,,1.59,,0.185,
3.729,-0.0011,0.0042,0.008,0.03,-1.19,-0.25,0.0,-0.0005,-0.0198,0.0036,,1.596,,0.185,
3.779,-0.0011,0.0038,0.009,0.03,-1.19,-0.25,0.0,-0.0047,-0.0008,0.0037,,1.596,,0.187,
3.829,-0.002,0.0045,0.006,0.03,-1.22,-0.21,0.0,0.0016,-0.0002,0.005,,1.593,,0.187,
3.903,-0.0013,0.0038,0.01,0.03,-1.19,-0.23,0.0,0.0038,-0.012,-0.0011,,1.593,,0.188,
3.954,-0.0004,0.0047,0.007,0.03,-1.23,-0.27,0.0,-0.0012,-0.0004,0.0036,,1.598,,0.188,
3.994,-0.0011,0.0066,0.008,0.03,-1.3,-0.24,0.0,0.0033,0.008,0.0,,1.598,,0.184,
4.029,-0.0009,0.0069,0.008,0.03,-1.29,-0.25,0.0,0.003,0.0075,-0.0001,,1.585,,0.184,
4.079,-0.0011,0.0071,0.007,0.03,-1.28,-0.24,0.0,0.0016,0.0089,-0.0,,1.585,,0.186,
4.13,-0.0006,0.0069,0.011,0.03,-1.25,-0.26,0.0,0.0014,0.0073,-0.0024,,1.599,,0.186,
4.196,-0.0011,0.0064,0.009,0.03,-1.22,-0.24,0.0,0.005,0.0011,0.0055,,1.599,,0.186,
4.24,-0.0004,0.0076,0.007,0.03,-1.26,-0.26,0.0,-0.0012,0.0035,0.0048,,1.593,,0.186,
4.279,-0.0016,0.009,0.011,0.03,-1.29,-0.22,0.0,0.0023,0.0087,-0.0,,1.593,,0.184,
4.33,-0.0011,0.0085,0.008,0.03,-1.25,-0.24,0.0,0.0027,0.0047,0.0063,,1.59,,0.184,
4.379,-0.0004,0.0096,0.005,0.03,-1.27,-0.26,0.0,0.0026,0.0107,0.0027,,1.59,,0.188,
4.429,-0.0004,0.0086,0.008,0.03,-1.22,-0.25,0.0,0.0027,0.0011,-0.007,,1.601,,0.188,
4.49,-0.0019,0.0081,0.009,0.03,-1.19,-0.19,0.0,0.0036,0.0016,-0.0055,,1.601,,0.185,
4.545,-0.0004,0.0084,0.011,0.03,-1.19,-0.25,0.0,-0.0026,0.0,-0.0006,,,,0.185,
4.582,-0.0009,0.0084,0.007,0.03,-1.18,-0.22,0.0,0.0022,-0.0171,0.0058,,,,0.187,
4.629,-0.0011,0.0057,0.008,0.03,-1.1,-0.21,0.0,-0.0003,-0.0115,0.0005,,1.603,,0.187,
4.679,-0.0004,0.0064,0.009,0.03,-1.16,-0.24,0.0,0.0063,-0.014,-0.0005,,1.603,,0.182,
4.73,-0.0004,0.0056,0.008,0.04,-1.15,-0.24,0.0,0.0004,-0.0119,0.0013,,1.581,,0.182,
4.781,-0.0007,0.0058,0.009,0.04,-1.17,-0.24,0.0,0.0014,-0.0092,-0.0,,1.581,,0.186,
4.834,-0.0007,0.0053,0.008,0.04,-1.18,-0.24,0.0,0.0003,-0.0122,0.0016,,1.593,,0.186,
4.878,-0.0011,0.0058,0.011,0.04,-1.21,-0.22,0.0,-0.0016,-0.0071,0.0003,,1.593,,0.188,
4.93,-0.0011,0.0056,0.008,0.04,-1.21,-0.22,0.0,-0.0002,-0.004,0.0062,,1.58,,0.188,
4.98,-0.0009,0.0065,0.01,0.04,-1.26,-0.24,0.0,-0.0005,-0.0052,0.0034,,1.58,,0.182,
5.059,-0.0009,0.0056,0.008,0.04,-1.22,-0.24,0.0,-0.0013,-0.0061,0.0059,,1.591,,0.182,
5.08,-0.0013,0.0052,0.007,0.04,-1.2,-0.23,0.0,-0.0021,-0.0057,0.0029,,1.591,,0.187,
5.14,-0.0009,0.0066,0.009,0.04,-1.27,-0.25,0.0,-0.002,-0.0064,-0.0018,,1.599,,0.187,
5.182,-0.0007,0.0058,0.009,0.04,-1.24,-0.26,0.0,-0.0003,-0.0079,0.0005,,1.599,,0.187,
5.229,-0.0007,0.0064,0.009,0.04,-1.27,-0.25,0.0,0.0022,-0.0065,0.0023,,1.593,,0.187,
5.279,-0.0009,0.005,0.008,0.04,-1.21,-0.24,0.0,0.0025,0.0017,0.0031,,1.593,,0.189,
5.362,-0.0005,0.005,0.007,0.04,-1.22,-0.25,0.0,-0.0011,-0.0056,0.001,,1.596,,0.189,
5.4,-0.0009,0.0048,0.008,0.04,-1.21,-0.23,0.0,0.0011,-0.007,-0.0026,,1.596,,0.184,
5.43,-0.0013,0.0053,0.008,0.05,-1.24,-0.21,0.0,-0.0018,-0.0066,-0.0015,,1.604,,0.184,
5.479,-0.0007,0.0051,0.006,0.04,-1.23,-0.25,0.0,-0.0003,-0.0025,-0.0006,,1.604,,0.186,
5.529,-0.0011,0.0053,0.009,0.04,-1.24,-0.22,0.0,0.0004,-0.0014,-0.0045,,1.606,,0.186,
5.578,-0.0014,0.0055,0.007,0.04,-1.25,-0.21,0.0,0.0016,-0.0062,0.0002,,1.606,,0.186,
5.652,-0.0007,0.0098,0.01,0.05,-1.42,-0.24,0.0,0.0018,0.0203,-0.0019,,1.591,,0.186,
5.679,-0.0006,0.0088,0.009,0.05,-1.33,-0.25,0.0,0.0014,0.0081,0.004,,1.591,,,
5.728,-0.0004,0.0087,0.009,0.05,-1.31,-0.26,0.0,-0.0033,0.0047,0.005,,1.603,,,
5.779,-0.0004,0.0101,0.008,0.05,-1.34,-0.26,0.0,0.0001,0.007,0.0054,,1.603,,0.184,
5.828,-0.0016,0.009,0.008,0.04,-1.27,-0.21,0.0,0.0017,0.0134,0.0028,,1.587,,0.184,
5.879,-0.0019,0.0083,0.007,0.04,-1.23,-0.2,0.0,-0.002,-0.005,0.0015,,1.587,,0.186,
5.946,-0.0004,0.0087,0.009,0.04,-1.23,-0.26,0.0,-0.0017,0.0013,-0.0017,,1.597,,0.186,
5.989,-0.0011,0.0087,0.01,0.05,-1.23,-0.23,0.0,0.003,0.0024,0.0007,,1.597,,0.187,
6.029,-0.0004,0.0085,0.006,0.05,-1.22,-0.25,0.0,0.0038,0.0036,0.0046,,1.589,,0.187,
6.079,-0.0004,0.0097,0.006,0.05,-1.26,-0.25,0.0,0.0036,0.0002,-0.0019,,1.589,,0.184,
6.128,-0.0013,0.0094,0.007,0.05,-1.24,-0.22,0.0,0.0023,0.0,-0.006,,1.587,,0.184,
6.179,-0.0013,0.0094,0.008,0.05,-1.23,-0.21,0.0,0.0051,-0.0019,-0.0051,,1.587,,,
6.24,-0.0004,0.009,0.008,0.05,-1.2,-0.24,0.0,0.0039,0.0053,-0.0015,,1.602,,,
6.309,-0.0006,0.0087,0.01,0.05,-1.18,-0.23,0.0,0.0033,-0.001,0.0001,,1.602,,0.188,
6.335,-0.0004,0.0097,0.008,0.05,-1.23,-0.2,-0.0,0.0042,0.0012,0.0069,,1.587,,0.188,
6.378,-0.0006,0.0095,0.008,0.06,-1.18,-0.09,-0.0,0.0084,0.0361,0.0029,,1.587,,0.19,
6.43,0.0014,0.0154,0.005,0.12,-1.2,-0.12,-0.0,0.0156,0.0463,0.0081,,1.608,,0.19,
6.479,0.0078,0.0255,0.0,0.04,-0.77,-0.05,-0.0,0.0431,0.1013,0.0258,,1.608,,0.176,
6.541,0.0129,0.0459,0.0,-0.06,-0.27,0.43,-0.0,0.0531,0.1654,0.0599,,1.621,,0.176,
6.584,0.0119,0.0696,0.0,-0.18,0.61,0.86,-0.0,0.0335,0.2375,0.09,,1.621,,0.178,
6.628,0.0091,0.0784,0.009,-0.31,2.23,1.34,-0.0,-0.0039,0.2024,0.1388,,1.624,,0.178,
6.678,0.0085,0.0728,0.024,-0.39,3.84,1.0,-0.0,-0.0072,0.0997,0.1754,,1.624,,,
6.728,0.0094,0.0611,0.04,-0.53,4.28,0.58,-0.0,-0.0102,-0.0022,0.1945,,1.628,,,
6.778,0.0093,0.0529,0.054,-0.61,3.37,0.49,-0.0,-0.0171,-0.0724,0.2194,,1.628,,,
6.842,0.0065,0.04,0.072,-0.62,2.63,0.47,-0.0,-0.0279,-0.1458,0.2269,,1.636,,,
6.898,0.0035,0.0274,0.085,-0.59,1.2,0.23,-0.0,-0.0352,-0.1752,0.2512,,1.636,,,
6.927,0.0015,0.017,0.096,-0.58,-0.24,0.03,-0.0,-0.0364,-0.1892,0.2396,,1.655,,,
6.979,0.001,0.007,0.108,-0.61,-1.67,-0.39,-0.0,-0.0298,-0.1849,0.2268,,1.655,,1.944,
7.028,0.0004,-0.0029,0.12,-0.66,-2.56,-0.7,-0.0,-0.0225,-0.1752,0.2062,,1.696,,1.944,
7.078,-0.0005,-0.0127,0.124,-0.67,-2.95,-0.59,-0.0,-0.0157,-0.1613,0.191,,1.696,,2.03,
7.141,-0.001,-0.0199,0.129,-0.63,-3.05,-0.56,-0.0,-0.01,-0.1337,0.1526,,1.747,,2.03,
7.183,-0.0012,-0.0263,0.137,-0.56,-2.98,-0.36,-0.0,-0.0045,-0.1065,0.1382,,1.747,,2.038,
7.228,-0.0006,-0.0306,0.135,-0.52,-2.83,-0.26,-0.0,0.0012,-0.0838,0.1236,,1.818,,2.038,
7.278,-0.0,-0.0346,0.139,-0.48,-2.63,-0.25,-0.0,0.0038,-0.064,0.0959,,1.818,,2.016,
7.328,0.0002,-0.037,0.145,-0.49,-2.3,-0.18,-0.0,0.0079,-0.0393,0.0891,,1.935,,2.016,
7.378,0.0011,-0.0381,0.15,-0.48,-1.91,-0.03,-0.0,0.0103,-0.0199,0.0919,,1.935,,1.985,
7.443,0.0029,-0.0384,0.157,-0.43,-1.47,0.02,-0.0,0.0104,-0.0033,0.087,,1.995,,1.985,
7.478,0.0049,-0.0356,0.161,-0.39,-1.04,0.1,-0.0,0.0207,0.0156,0.0907,,1.995,,2.019,
7.528,0.0065,-0.0346,0.164,-0.38,-0.62,0.35,-0.0,0.0194,0.0184,0.0852,,,,2.019,
7.578,0.007,-0.0328,0.167,-0.33,-0.31,0.29,-0.0,0.0156,0.0301,0.0816,,,,2.006,
7.627,0.0081,-0.032,0.174,-0.33,-0.09,0.3,-0.0,0.0141,0.0318,0.0751,,,,2.006,
7.678,0.0089,-0.0281,0.176,-0.35,0.13,0.31,-0.0,0.0119,0.0366,0.0817,,,,2.03,
7.746,0.0096,-0.0268,0.184,-0.33,0.44,0.3,-0.0,0.0106,0.0338,0.0718,,2.096,,2.03,
7.794,0.0109,-0.0246,0.186,-0.28,0.7,0.23,-0.0,0.0106,0.031,0.0778,,2.096,,2.014,
7.848,0.012,-0.0244,0.19,-0.22,0.73,0.34,-0.0,0.0101,0.0211,0.0695,,,,2.014,
7.878,0.0126,-0.022,0.19,-0.13,0.48,0.23,-0.0,0.0131,0.0103,0.065,,,,2.068,
7.929,0.0159,-0.0251,0.194,-0.06,0.47,0.07,-0.0,0.0174,0.0055,0.0502,,2.163,,2.068,
7.979,0.0182,-0.0259,0.198,0.01,0.39,0.05,-0.0,0.0177,-0.0028,0.0527,,2.163,,2.045,
8.039,0.0187,-0.0278,0.199,0.09,0.34,0.17,-0.0,0.0177,-0.0102,0.0524,,2.2,,2.045,
8.086,0.019,-0.0302,0.205,0.13,0.24,0.33,-0.0,0.0129,-0.0176,0.0425,,2.2,,2.057,
8.128,0.0201,-0.0326,0.207,0.14,0.02,0.34,-0.0,0.0145,-0.021,0.0488,,2.225,,2.057,
8.179,0.0222,-0.0341,0.208,0.12,-0.17,0.26,-0.0,0.0133,-0.0231,0.0468,,2.225,,2.051,
8.228,0.0231,-0.0356,0.21,0.12,-0.33,0.33,-0.0,0.0145,-0.0239,0.0381,2.149,2.232,,2.051,
8.278,0.0244,-0.0393,0.215,0.06,-0.46,0.35,-0.0,0.012,-0.0274,0.0378,2.149,2.232,,2.065,
8.343,0.0261,-0.0406,0.216,-0.05,-0.57,0.42,-0.0,0.0122,-0.021,0.0429,2.135,2.223,,2.065,
8.402,0.0269,-0.0417,0.216,-0.17,-0.5,0.4,-0.0,0.0084,-0.0188,0.0351,2.135,2.223,,,
8.432,0.0286,-0.0422,0.217,-0.27,-0.35,0.31,-0.0,0.0088,-0.0131,0.0223,,2.207,,,
8.478,0.029,-0.0432,0.219,-0.3,-0.39,0.26,-0.0,0.0061,-0.0109,0.0237,,2.207,,2.043,
8.528,0.029,-0.0441,0.223,-0.32,-0.4,0.13,-0.0,0.0034,-0.0067,0.0236,,2.215,,2.043,
8.577,0.0304,-0.0437,0.221,-0.31,-0.34,0.14,-0.0,0.0088,-0.0033,0.0248,,2.215,,2.046,
8.656,0.0328,-0.0433,0.224,-0.22,-0.26,0.28,-0.0,0.0092,0.0005,0.0158,,2.215,,2.046,
8.677,0.0339,-0.0441,0.221,-0.11,-0.17,0.26,-0.0,0.0084,0.0002,0.02,,2.215,,2.06,
8.727,0.0344,-0.0432,0.224,-0.01,-0.15,0.13,-0.0,0.0073,0.0035,0.0083,,2.231,,2.06,
8.777,0.0362,-0.0433,0.225,0.0,-0.07,0.21,-0.0,0.0083,0.0056,0.0175,,2.231,,2.039,
8.828,0.0375,-0.0417,0.221,-0.01,-0.05,0.29,-0.0,0.0095,0.0052,0.0135,2.122,2.244,,2.039,
8.878,0.038,-0.0418,0.224,-0.04,-0.01,0.21,0.0,0.0074,0.0068,-0.0002,2.122,2.244,,2.052,
8.98,0.0377,-0.0435,0.228,-0.04,-0.06,0.04,0.0,0.0066,0.0022,0.0081,,2.238,,2.052,
8.984,0.0389,-0.0436,0.228,-0.01,-0.06,0.06,0.0,0.0063,0.0026,0.0146,,2.238,,2.063,
9.03,0.0403,-0.0435,0.227,0.08,-0.05,-0.03,0.0,0.0084,0.0029,0.0107,2.117,2.243,,2.063,
9.077,0.0416,-0.0436,0.228,0.14,-0.08,-0.0,0.0,0.0105,0.0031,0.0056,2.117,2.243,,2.062,
9.129,0.0445,-0.0435,0.226,0.22,-0.07,-0.06,0.0,0.0157,0.0006,0.0048,2.133,2.247,,2.062,
9.178,0.0476,-0.0448,0.23,0.28,-0.02,-0.16,0.0,0.0244,0.0015,-0.0023,2.133,2.247,,2.074,
9.238,0.051,-0.0444,0.228,0.28,-0.07,-0.27,0.0,0.0322,0.002,0.0063,,2.259,,2.074,
9.303,0.0533,-0.0425,0.227,0.25,-0.04,-0.13,0.0,0.032,0.0058,0.0001,,2.259,,2.073,
9.332,0.0558,-0.0418,0.227,0.2,0.01,-0.07,0.0,0.0354,0.007,-0.0035,,2.251,,2.073,
9.377,0.0599,-0.0418,0.226,0.16,-0.01,-0.14,0.0,0.0397,0.0064,-0.0032,,2.251,,2.091,
9.427,0.0618,-0.0409,0.224,0.15,-0.02,-0.1,0.0,0.0403,0.0069,-0.0043,2.103,2.248,,2.091,
9.477,0.0649,-0.0398,0.227,0.14,0.01,0.05,0.0,0.0427,0.0086,-0.007,2.103,2.248,,2.09,
9.528,0.0663,-0.0391,0.224,0.13,0.02,0.2,0.0,0.0405,0.0095,0.0038,,2.24,,2.09,
9.624,0.0696,-0.0387,0.226,0.11,-0.08,0.1,0.0,0.0421,0.0093,-0.0036,,2.24,,2.094,
9.633,0.0731,-0.0382,0.223,0.2,-0.2,0.03,0.0,0.0438,0.0104,0.0025,,2.253,,2.094,
9.677,0.0743,-0.0364,0.226,0.26,-0.28,-0.14,0.0,0.0424,0.0151,-0.0036,,2.253,,2.11,
9.728,0.0776,-0.035,0.226,0.31,-0.23,-0.0,0.0,0.045,0.0179,0.0032,2.097,2.258,,2.11,
9.777,0.0795,-0.0336,0.226,0.3,-0.3,0.09,0.0,0.0444,0.0229,0.0028,2.097,2.258,,2.116,
9.828,0.0811,-0.032,0.226,0.27,-0.28,0.19,0.0,0.0438,0.0263,0.0043,2.092,2.252,,2.116,
9.883,0.0839,-0.0302,0.224,0.22,-0.27,0.26,0.0,0.042,0.0287,0.0043,2.092,2.252,,2.129,
9.945,0.0859,-0.0264,0.227,0.12,-0.32,0.17,0.0,0.0401,0.0363,0.0019,2.078,2.193,,2.129,
9.979,0.0871,-0.0221,0.229,0.03,-0.24,0.09,0.0,0.0371,0.0444,0.0091,2.078,2.193,,2.137,
10.027,0.0889,-0.0186,0.23,-0.03,-0.12,0.08,0.0,0.0348,0.0504,0.0109,2.084,2.141,,2.137,
10.078,0.09,-0.016,0.227,-0.14,-0.03,0.05,0.0,0.0346,0.0477,0.0067,2.084,2.141,,2.121,
10.128,0.0923,-0.0122,0.229,-0.25,-0.04,0.03,0.0,0.0334,0.0527,0.0005,2.064,2.088,,2.121,
10.178,0.0926,-0.0103,0.23,-0.37,0.03,-0.06,0.0,0.0304,0.0511,0.0052,2.064,2.088,,2.118,
10.261,0.0936,-0.0081,0.232,-0.52,0.08,-0.03,0.0,0.0295,0.05,0.0044,2.094,1.82,,2.118,
10.277,0.095,-0.0054,0.228,-0.64,0.15,-0.06,0.0,0.0284,0.0528,0.0022,2.094,1.82,,2.13,
10.328,0.0941,-0.0012,0.227,-0.81,0.16,-0.14,0.0,0.0252,0.0525,-0.0096,2.082,1.743,,2.13,
10.377,0.0945,0.0024,0.226,-0.97,0.19,-0.14,0.0,0.0243,0.0498,-0.0247,2.082,1.743,,2.127,
10.428,0.0962,0.0049,0.222,-1.4,0.53,0.49,0.0,0.0246,0.0414,-0.2507,2.076,1.701,,2.127,
10.476,0.0917,0.0099,0.197,-2.03,1.07,1.75,0.0,0.0097,0.0492,-0.6,2.076,1.701,,2.124,
10.547,0.0822,0.0234,0.146,-2.77,1.57,3.46,0.0,-0.0158,0.0754,-1.0129,2.08,1.661,,2.124,
10.595,0.0727,0.0259,0.086,-3.59,2.25,5.35,0.0,-0.0145,0.117,-1.4893,2.08,1.661,,,
10.632,0.135,0.0834,0.002,-4.27,-1.55,1.7,0.0,0.0516,0.2673,-1.4313,2.086,,,,
10.676,0.0584,0.0851,0.001,-16.18,-1.67,15.14,0.0,-0.0255,0.1424,-0.2293,2.086,,,,
10.728,0.0555,0.0759,0.003,-28.51,-2.39,22.0,0.0,0.0098,0.1059,-0.3725,,0.032,,,
10.777,0.0947,0.0814,0.001,-35.97,-4.37,-0.81,0.0,0.0642,0.1404,-0.5742,,0.032,,,
10.827,0.0984,0.0999,0.008,-40.72,-1.84,-0.39,0.0,0.042,0.1586,-0.3019,,,,,
