time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
2.054,,-5.2105,5.0301,0.012,-50.27,-1.38,0.25,0.0,-0.0024,-0.0021,-0.0059,1.508,0.13,,0.609,,,
2.089,,-5.2106,5.0303,0.013,-50.02,-1.38,0.26,0.0,-0.0029,-0.0008,-0.0035,1.515,0.128,0.996,0.61,,,
2.119,,-5.2112,5.0309,0.012,-49.77,-1.38,0.29,0.0,-0.0054,0.0031,0.0003,1.515,0.128,0.996,0.61,,,
2.17,,-5.2106,5.0303,0.012,-49.53,-1.38,0.26,0.0,-0.0021,-0.0004,0.0006,1.516,0.128,,0.61,,,
2.22,,-5.2108,5.0301,0.012,-49.29,-1.37,0.26,0.0,-0.0032,-0.0015,0.0004,1.516,0.128,,0.61,,,
2.276,,-5.2102,5.0298,0.011,-49.05,-1.37,0.23,0.0,-0.0004,-0.0033,0.0002,1.51,0.131,,0.609,,,
2.352,,-5.2107,5.0317,0.012,-48.81,-1.41,0.3,0.0,-0.0029,0.0067,-0.0023,1.51,0.131,,0.609,,,
2.37,,-5.2103,5.0297,0.011,-48.57,-1.35,0.21,0.0,-0.0012,-0.0052,-0.0011,1.508,0.131,1.003,0.612,,,
2.419,,-5.2103,5.0306,0.013,-48.32,-1.39,0.24,0.0,-0.0008,0.0004,-0.0034,1.508,0.131,1.003,0.612,,,
2.47,,-5.2102,5.0297,0.012,-48.08,-1.36,0.21,0.0,-0.0009,-0.0044,0.0001,1.517,0.129,0.999,0.613,,,
2.519,,-5.2094,5.0272,0.011,-47.85,-1.32,0.11,0.0,0.0033,-0.018,0.0003,1.517,0.129,0.999,0.613,,,
2.589,,0.0001,-0.0002,0.012,0.0,-0.06,-0.04,0.0,0.0035,-0.0093,-0.0002,1.495,0.128,,0.607,,,
2.656,,0.0,-0.001,0.014,0.01,0.0,0.03,0.0,0.0022,-0.0229,-0.0004,1.495,0.128,,0.607,,,
2.674,,0.0001,-0.001,0.01,0.01,-0.39,0.05,0.0,0.0035,-0.0192,0.0019,1.507,0.129,0.992,0.61,,,
2.72,,0.0002,-0.0021,0.012,0.02,-0.44,0.09,0.0,0.0033,-0.0268,-0.0036,1.507,0.129,0.992,0.61,,,
2.769,,0.0008,-0.0015,0.012,0.02,-0.83,0.03,0.0,0.0081,-0.0167,-0.0023,1.516,0.126,,0.61,,,
2.824,,0.0011,-0.0011,0.01,0.02,-1.04,0.03,0.0,0.0093,-0.0111,-0.0017,1.516,0.126,,0.61,,,
2.879,,0.0001,-0.0011,0.011,0.03,-1.11,0.21,0.0,0.0007,-0.0098,-0.0059,1.509,0.132,0.99,0.616,,,
2.919,,0.0005,-0.001,0.012,0.03,-1.18,0.18,0.0,0.0036,-0.0086,-0.006,1.509,0.132,0.99,0.616,,,
2.969,,0.0007,-0.0009,0.011,0.04,-1.23,0.19,0.0,0.0039,-0.0072,-0.0028,1.504,0.13,,0.61,,,
3.019,,0.0009,-0.0013,0.01,0.04,-1.22,0.18,0.0,0.0045,-0.009,-0.0036,1.504,0.13,,0.61,,,
3.079,,0.0009,-0.002,0.01,0.05,-1.19,0.19,0.0,0.004,-0.0132,-0.0058,1.512,0.131,,0.607,,,
3.145,,-0.0001,-0.0005,0.014,0.05,-1.32,0.26,0.0,-0.0021,-0.0042,-0.0061,1.512,0.131,,0.607,,,
3.18,,-0.0001,-0.0005,0.011,0.05,-1.32,0.26,0.0,-0.0017,-0.004,0.0024,1.515,0.133,0.991,0.604,,,
3.219,,-0.0001,-0.0009,0.012,0.06,-1.3,0.27,0.0,-0.0022,-0.0064,0.001,1.515,0.133,0.991,0.604,,,
3.269,,-0.0001,-0.0007,0.011,0.07,-1.32,0.26,0.0,-0.0012,-0.0047,0.0018,1.509,0.13,,0.608,,,
3.319,,0.0004,-0.0007,0.012,0.07,-1.33,0.23,0.0,0.002,-0.004,-0.0004,1.509,0.13,,0.608,,,
3.371,,0.001,-0.0012,0.012,0.08,-1.3,0.22,0.0,0.0038,-0.0069,0.0002,1.505,0.129,,0.608,,,
3.44,,-0.0001,-0.0011,0.011,0.08,-1.31,0.27,0.0,-0.0021,-0.0066,0.0006,1.505,0.129,,0.608,,,
3.468,,-0.0001,-0.0006,0.011,0.08,-1.33,0.27,0.0,-0.0025,-0.0036,-0.0021,1.506,0.13,0.984,0.611,,,
3.519,,-0.0001,-0.0005,0.012,0.08,-1.34,0.27,0.0,-0.0027,-0.003,-0.0033,1.506,0.13,0.984,0.611,,,
3.569,,0.0018,-0.0003,0.011,0.09,-1.35,0.18,0.0,0.0084,-0.0014,-0.0014,1.509,0.131,,0.609,,,
3.641,,0.0018,-0.0003,0.011,0.1,-1.35,0.19,0.0,0.008,-0.0018,-0.003,1.509,0.131,,0.609,,,
3.699,,-0.0001,-0.0013,0.012,0.1,-1.31,0.27,0.0,-0.002,-0.0072,-0.0038,1.507,0.127,,0.61,,,
3.73,,0.0001,-0.0003,0.011,0.11,-1.36,0.27,0.0,-0.0002,-0.0017,-0.0015,1.507,0.127,,0.61,,,
3.784,,-0.0002,-0.0006,0.011,0.11,-1.34,0.28,0.0,-0.0018,-0.0042,-0.0024,1.512,0.13,,0.611,,,
3.818,,0.0001,-0.0003,0.012,0.11,-1.35,0.26,0.0,-0.0002,-0.0029,-0.003,1.512,0.13,,0.611,,,
3.869,,-0.0002,-0.0013,0.013,0.12,-1.31,0.28,0.0,-0.0018,-0.0082,-0.0008,1.513,0.129,0.998,0.61,,,
3.922,,0.0008,-0.0007,0.012,0.13,-1.34,0.24,0.0,0.0026,-0.0053,0.0034,1.513,0.129,0.998,0.61,,,
3.986,,-0.0002,-0.0003,0.01,0.13,-1.37,0.29,0.0,-0.003,-0.0026,0.003,1.508,0.128,,0.611,,,
4.022,,-0.0003,-0.0003,0.013,0.13,-1.36,0.29,0.0,-0.0027,-0.0033,-0.0032,1.508,0.128,,0.611,,,
4.068,,0.0003,-0.0001,0.011,0.13,-1.37,0.26,0.0,0.0009,-0.0028,0.0008,1.506,0.129,0.984,0.61,,,
4.118,,-0.0003,-0.0016,0.01,0.14,-1.31,0.28,0.0,-0.0021,-0.0104,-0.0023,1.506,0.129,0.984,0.61,,,
4.187,,-0.0002,-0.0009,0.009,0.14,-1.35,0.27,0.0,-0.0012,-0.0058,-0.0062,1.514,0.129,,0.609,,,
4.241,,-0.0002,-0.0006,0.011,0.15,-1.36,0.27,0.0,-0.001,-0.0042,-0.0098,1.514,0.129,,0.609,,,
4.28,,0.0008,-0.0006,0.012,0.15,-1.37,0.23,0.0,0.004,-0.0037,-0.0065,1.512,0.13,,0.615,,,
4.319,,0.0008,-0.0008,0.009,0.15,-1.35,0.24,0.0,0.0033,-0.0048,-0.0011,1.512,0.13,,0.615,,,
4.369,,-0.0002,-0.0006,0.011,0.15,-1.36,0.3,0.0,-0.0024,-0.0037,-0.0056,1.509,0.13,,0.615,,,
4.419,,0.0,-0.0003,0.013,0.16,-1.37,0.29,0.0,-0.0009,-0.0026,-0.0028,1.509,0.13,,0.615,,,
4.502,,0.0,-0.0003,0.013,0.16,-1.37,0.28,0.0,0.0001,-0.0026,0.0031,1.508,0.128,0.989,0.614,,,
4.522,,-0.0,-0.0005,0.012,0.16,-1.36,0.28,0.0,0.0002,-0.0023,0.0065,1.508,0.128,0.989,0.614,,,
4.568,,-0.0003,-0.0003,0.012,0.17,-1.36,0.29,0.0,-0.001,-0.0013,0.0052,1.508,0.129,,0.612,,,
4.618,,-0.0,-0.0003,0.013,0.17,-1.37,0.29,0.0,0.0001,-0.0012,0.0038,1.508,0.129,,0.612,,,
4.668,,-0.0005,-0.0003,0.009,0.18,-1.37,0.31,0.0,-0.0026,-0.0017,0.0045,1.505,0.128,0.993,0.61,,,
4.737,,-0.0003,-0.0003,0.011,0.18,-1.37,0.29,0.0,-0.0013,-0.0019,-0.0044,1.505,0.128,0.993,0.61,,,
4.781,,-0.0003,-0.0013,0.011,0.18,-1.32,0.3,0.0,-0.0023,-0.0069,-0.0047,1.505,0.129,0.997,0.61,,,
4.82,,-0.001,0.0019,0.011,0.19,-1.45,0.33,0.0,-0.0059,0.0093,-0.0041,1.505,0.129,0.997,0.61,,,
4.868,,0.0012,0.0018,0.012,0.19,-1.42,0.24,0.0,0.0056,0.0063,-0.0037,1.508,0.128,0.986,0.61,,,
4.919,,-0.001,0.0023,0.012,0.2,-1.42,0.33,0.0,-0.0065,0.0068,-0.001,1.508,0.128,0.986,0.61,,,
4.969,,0.0011,0.0013,0.013,0.2,-1.36,0.24,0.0,0.0043,0.0005,0.0007,1.512,0.131,,0.61,,,
5.052,,-0.0,0.0027,0.011,0.2,-1.41,0.3,0.0,-0.0019,0.0069,0.0039,1.512,0.131,,0.61,,,
5.086,,0.0011,0.0022,0.012,0.2,-1.38,0.26,0.0,0.0038,0.0034,0.0007,1.508,0.129,,0.609,,,
5.118,,0.0002,0.0026,0.013,0.21,-1.39,0.29,0.0,-0.001,0.0044,0.001,1.508,0.129,,0.609,,,
5.168,,-0.0,0.0018,0.011,0.21,-1.34,0.31,0.0,-0.002,-0.0016,0.0028,1.514,0.131,,0.612,,,
5.218,,0.0008,0.0017,0.01,0.21,-1.34,0.28,0.0,0.0024,-0.0017,-0.0014,1.514,0.131,,0.612,,,
5.285,,-0.0007,0.0007,0.01,0.22,-1.29,0.34,0.0,-0.0058,-0.0082,-0.0055,1.517,0.13,,0.608,,,
5.336,,0.0007,0.0013,0.013,0.22,-1.32,0.28,0.0,0.0023,-0.0052,-0.0077,1.517,0.13,,0.608,,,
5.402,,0.0007,0.0019,0.011,0.22,-1.34,0.27,0.0,0.0025,-0.002,-0.0024,1.506,0.126,,0.609,,,
5.422,,0.0007,0.0006,0.011,0.23,-1.29,0.27,0.0,0.0026,-0.0085,-0.0028,1.506,0.126,,0.609,,,
5.468,,-0.0009,0.0014,0.012,0.23,-1.32,0.34,0.0,-0.0066,-0.0047,-0.0032,1.494,0.129,,0.612,,,
5.518,,-0.0008,0.0025,0.011,0.24,-1.37,0.34,0.0,-0.0056,0.0011,-0.001,1.494,0.129,,0.612,,,
5.592,,-0.001,0.0024,0.012,0.24,-1.38,0.34,0.0,-0.0065,0.001,-0.0022,1.505,0.131,0.992,0.61,,,
5.625,,-0.0008,0.0022,0.01,0.24,-1.37,0.33,0.0,-0.0053,-0.0006,-0.0002,1.505,0.131,0.992,0.61,,,
5.668,,-0.001,0.002,0.011,0.24,-1.36,0.33,0.0,-0.0063,-0.0019,-0.0033,1.505,0.128,0.987,0.613,,,
5.717,,0.0009,0.0015,0.012,0.24,-1.34,0.25,0.0,0.0046,-0.004,-0.0032,1.505,0.128,0.987,0.613,,,
5.767,,-0.0011,0.0019,0.01,0.25,-1.35,0.34,0.0,-0.0062,-0.0023,-0.001,1.505,0.13,,0.611,,,
5.818,,-0.0009,0.0012,0.012,0.25,-1.33,0.33,0.0,-0.005,-0.0057,-0.0044,1.505,0.13,,0.611,,,
5.868,,0.0,0.001,0.013,0.25,-1.33,0.29,0.0,0.0008,-0.0055,-0.002,1.515,0.128,,0.609,,,
5.919,,-0.0,0.0004,0.01,0.26,-1.29,0.28,0.0,0.0012,-0.0083,0.0023,1.515,0.128,,0.609,,,
5.968,,-0.0,0.0003,0.011,0.26,-1.28,0.29,0.0,0.0018,-0.0078,-0.0013,1.501,0.129,,0.613,,,
6.018,,0.0006,0.0023,0.01,0.26,-1.37,0.27,0.0,0.0066,0.0036,-0.002,1.501,0.129,,0.613,,,
6.084,,-0.0,0.0023,0.011,0.27,-1.37,0.31,0.0,0.0022,0.0037,-0.0039,1.5,0.13,,0.61,,,
6.13,,-0.0009,0.0012,0.012,0.27,-1.31,0.36,0.0,-0.003,-0.0021,-0.0028,1.5,0.13,,0.61,,,
6.172,,0.0009,0.0014,0.011,0.27,-1.32,0.28,0.0,0.0066,-0.0013,0.0001,1.504,0.129,0.992,0.612,,,
6.218,,0.0007,0.0009,0.011,0.27,-1.29,0.29,-0.0,0.0052,-0.004,-0.0006,1.504,0.129,0.992,0.612,,,
6.269,,-0.0002,0.0005,0.012,0.18,-1.41,0.27,-0.0,-0.0023,0.0032,0.0011,1.508,0.128,0.994,0.606,,,
6.319,,0.0012,0.0015,0.009,0.11,-1.48,-0.03,-0.0,0.0032,0.018,0.0036,1.508,0.128,0.994,0.606,,,
6.38,,0.0013,0.0018,0.006,-0.05,-0.99,-0.05,-0.0,0.0037,0.0249,0.006,1.515,0.128,0.986,0.627,,,
6.432,,0.0002,0.0006,0.001,-0.24,-0.04,-0.5,-0.0,-0.0014,0.0177,0.0173,1.515,0.128,0.986,0.627,,,
6.496,,0.0081,0.0039,0.0,-0.38,-0.19,-1.32,-0.0,0.0432,0.0314,0.0514,1.532,0.139,,0.583,,,
6.521,,0.0139,0.0114,0.0,-0.49,0.39,-0.42,-0.0,0.0679,0.0581,0.0995,1.532,0.139,,0.583,,,
6.567,,0.0179,0.0145,0.008,-0.5,0.7,0.21,-0.0,0.0718,0.055,0.1008,1.537,,,0.749,,,
6.642,,0.0187,0.011,0.021,-0.4,1.33,0.96,-0.0,0.0542,0.0177,0.1317,1.537,,,0.749,,,
6.686,,0.0169,0.0059,0.035,-0.28,1.24,1.31,-0.0,0.0217,-0.0213,0.1691,1.54,,,0.754,,,
6.747,,0.0174,0.0008,0.057,-0.21,0.68,1.29,-0.0,0.0095,-0.0483,0.195,1.54,,,0.754,,,
6.77,,0.0154,-0.0019,0.07,-0.17,0.31,1.32,-0.0,-0.0126,-0.0552,0.2264,1.547,,1.016,0.753,,,
6.818,,0.0126,-0.0024,0.083,-0.16,-0.19,0.8,-0.0,-0.0314,-0.0441,0.2226,1.547,,1.016,0.753,,,
6.868,,0.0107,-0.0053,0.095,-0.15,-0.52,0.59,-0.0,-0.0387,-0.0439,0.2188,1.549,,,0.75,,,
6.922,,0.0104,-0.0079,0.106,-0.14,-0.57,-0.0,-0.0,-0.0332,-0.0419,0.199,1.549,,,0.75,,,
6.976,,0.0097,-0.0087,0.114,-0.13,-0.89,-0.33,-0.0,-0.028,-0.0304,0.1836,1.551,,1.006,0.746,,,
7.025,,0.0092,-0.0118,0.12,-0.14,-0.67,-0.51,-0.0,-0.0209,-0.0315,0.1556,1.551,,1.006,0.746,,,
7.067,,0.0082,-0.013,0.126,-0.13,-0.59,-0.48,-0.0,-0.0168,-0.0252,0.1374,1.554,,1.011,0.743,,,
7.118,,0.0073,-0.0138,0.131,-0.12,-0.56,-0.46,-0.0,-0.0138,-0.0192,0.1164,1.554,,1.011,0.743,,,
7.195,,0.0044,-0.0137,0.13,-0.08,-0.54,-0.27,-0.0,-0.0205,-0.0101,0.1044,1.558,,,0.742,,,
7.242,,0.0041,-0.0135,0.135,-0.02,-0.32,-0.41,-0.0,-0.0153,-0.0038,0.0792,1.558,,,0.742,,,
7.276,,0.0052,-0.0131,0.142,0.0,-0.15,-0.28,-0.0,-0.0056,0.0002,0.0823,1.558,,,0.744,,,
7.318,,0.0056,-0.0124,0.144,0.12,-0.06,-0.17,-0.0,-0.0011,0.0034,0.0822,1.558,,,0.744,,,
7.368,,0.0068,-0.0126,0.144,0.3,0.03,-0.15,-0.0,0.0048,0.0025,0.0754,1.558,,1.005,0.745,,,
7.418,,0.0103,-0.013,0.147,0.47,0.18,-0.01,-0.0,0.0164,-0.0002,0.0663,1.558,,1.005,0.745,,,
7.478,,0.0135,-0.0136,0.151,0.62,0.25,0.21,-0.0,0.0238,-0.0036,0.0711,1.529,,1.007,0.744,,,
7.524,,0.0158,-0.0147,0.157,0.73,0.23,0.24,-0.0,0.0259,-0.0087,0.0712,1.529,,1.007,0.744,,,
7.588,,0.0175,-0.0158,0.162,0.84,0.14,0.32,-0.0,0.0244,-0.0124,0.0776,1.527,,,0.741,,,
7.617,,0.0176,-0.0165,0.164,0.87,0.13,0.43,-0.0,0.0183,-0.014,0.0784,1.527,,,0.741,,,
7.667,,0.0218,-0.0184,0.167,0.82,0.1,0.5,-0.0,0.0244,-0.0183,0.0729,1.503,,,0.742,,,
7.718,,0.023,-0.0214,0.174,0.75,-0.07,0.46,-0.0,0.0204,-0.0247,0.07,1.503,,,0.742,,,
7.793,,0.0236,-0.0228,0.176,0.71,-0.17,0.52,-0.0,0.0153,-0.0245,0.0777,1.505,,,0.74,,,
7.846,,0.024,-0.0243,0.183,0.6,-0.18,0.43,-0.0,0.0105,-0.024,0.0698,1.505,,,0.74,,,
7.867,,0.0231,-0.027,0.185,0.48,-0.24,0.4,-0.0,0.003,-0.0269,0.0741,1.52,,1.008,0.739,,,
7.917,,0.0228,-0.0285,0.188,0.33,-0.38,0.18,-0.0,-0.0009,-0.025,0.0645,1.52,,1.008,0.739,,,
7.967,,0.0225,-0.0296,0.194,0.18,-0.35,0.15,-0.0,-0.0027,-0.0217,0.0632,1.539,,1.008,0.736,,,
8.034,,0.0224,-0.0319,0.197,0.06,-0.43,0.04,-0.0,-0.0035,-0.022,0.0633,1.539,,1.008,0.736,,,
8.103,,0.0219,-0.0333,0.199,-0.07,-0.53,-0.14,-0.0,-0.004,-0.0192,0.0606,1.574,,,0.733,,,
8.134,,0.0211,-0.0343,0.202,-0.17,-0.45,-0.08,-0.0,-0.0047,-0.0155,0.0523,1.574,,,0.733,,,
8.167,,0.021,-0.0346,0.203,-0.37,-0.55,-0.1,-0.0,-0.0036,-0.0104,0.0527,1.585,,,0.735,,,
8.218,,0.0191,-0.0334,0.208,-0.56,-0.52,-0.17,-0.0,-0.007,-0.0015,0.0459,1.585,,,0.735,,,
8.267,ROTATION_SCAN,0.0197,-0.0315,0.211,-0.71,-0.34,-0.11,15.0,-0.0035,0.0069,0.0475,1.597,,,0.734,,,
8.39,ROTATION_SCAN,0.0203,-0.0288,0.215,-0.84,-0.2,-0.13,15.0,-0.0006,0.0151,0.0443,1.597,,,0.734,,,
8.4,ROTATION_SCAN,0.021,-0.0265,0.214,-0.75,-0.0,-0.05,15.0,0.002,0.02,0.0441,1.618,,,0.738,,,
8.421,ROTATION_SCAN,0.0208,-0.0248,0.215,-0.52,0.27,0.01,15.0,0.0014,0.0207,0.0314,1.618,,,0.738,,,
8.476,ROTATION_SCAN,0.0228,-0.0226,0.215,-0.15,0.27,0.12,15.0,0.0057,0.0212,0.0276,1.605,,,0.743,,,
8.541,ROTATION_SCAN,0.0226,-0.0212,0.222,0.33,0.48,0.3,15.0,0.003,0.0192,0.0225,1.605,,,0.743,,,
8.577,ROTATION_SCAN,0.0218,-0.0195,0.22,0.96,0.63,0.32,15.0,-0.0018,0.0166,0.0306,1.556,,,0.744,,,
8.618,ROTATION_SCAN,0.022,-0.0191,0.223,1.65,0.69,0.3,15.0,-0.0035,0.0103,0.017,1.556,,,0.744,,,
8.691,ROTATION_SCAN,0.0218,-0.0181,0.225,2.42,0.7,0.32,15.0,-0.0057,0.0058,0.0217,1.482,,,0.745,,,
8.721,ROTATION_SCAN,0.0202,-0.018,0.225,3.3,0.71,0.29,15.0,-0.0114,-0.0004,0.0206,1.482,,,0.745,,,
8.778,ROTATION_SCAN,0.019,-0.0188,0.223,4.21,0.69,0.2,15.0,-0.0146,-0.0081,0.013,1.434,,0.98,0.747,,,
8.817,ROTATION_SCAN,0.0204,-0.0235,0.23,5.09,0.56,0.11,15.0,-0.0105,-0.0234,0.005,1.434,,0.98,0.747,,,
8.868,ROTATION_SCAN,0.0207,-0.0236,0.227,5.98,0.31,0.13,15.0,-0.0092,-0.0247,0.0177,1.393,,0.966,0.746,,,
8.918,ROTATION_SCAN,0.0142,-0.0478,0.228,6.88,0.38,0.18,15.0,-0.0236,-0.08,0.006,1.393,,0.966,0.746,,,
9.002,ROTATION_SCAN,0.0148,-0.0474,0.225,7.79,-0.26,-0.04,15.0,-0.0201,-0.0707,0.0089,1.378,,0.966,0.752,,,
9.021,ROTATION_SCAN,0.0152,-0.0475,0.226,8.64,-0.97,-0.38,15.0,-0.0163,-0.0582,0.0006,1.378,,0.966,0.752,,,
9.074,ROTATION_SCAN,0.0158,-0.0471,0.229,9.47,-1.31,-0.53,15.0,-0.0106,-0.0411,0.0033,1.362,,0.97,0.752,,,
9.117,ROTATION_SCAN,0.0174,-0.0476,0.229,10.3,-1.37,-0.68,15.0,-0.0028,-0.0257,0.0103,1.362,,0.97,0.752,,,
9.169,ROTATION_SCAN,0.0184,-0.045,0.231,11.18,-1.28,-0.73,15.0,0.0035,-0.0052,0.0047,1.359,,0.976,0.763,,,
9.217,ROTATION_SCAN,0.0206,-0.0426,0.233,12.04,-1.04,-0.55,15.0,0.0114,0.0113,0.0077,1.359,,0.976,0.763,,,
9.268,ROTATION_SCAN,0.0236,-0.0375,0.235,12.87,-0.84,-0.33,15.0,0.0191,0.0303,0.0086,1.359,,0.974,0.78,,,
9.324,ROTATION_SCAN,0.0248,-0.0336,0.23,13.72,-0.55,-0.1,15.0,0.0202,0.042,0.0073,1.359,,0.974,0.78,,,
9.412,ROTATION_SCAN,0.029,-0.0304,0.231,14.54,-0.22,0.03,15.0,0.0272,0.048,-0.0056,1.371,,0.973,0.804,,,
9.433,ROTATION_SCAN,0.0307,-0.0254,0.233,15.26,0.09,0.34,15.0,0.0266,0.0545,-0.0023,1.371,,0.973,0.804,,,
9.467,ROTATION_SCAN,0.0318,-0.0226,0.231,15.97,0.43,0.71,15.0,0.0224,0.0518,-0.0022,1.376,,0.973,0.832,,,
9.517,ROTATION_SCAN,0.0362,-0.0181,0.225,16.63,0.63,0.97,15.0,0.026,0.0509,-0.0089,1.376,,0.973,0.832,,,
9.567,ROTATION_SCAN,0.0386,-0.014,0.23,17.28,0.81,1.14,15.0,0.0224,0.0469,-0.0161,1.376,,0.972,0.869,,,
