time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
0.714,-0.0024,0.011,0.006,0.08,-1.32,-0.19,0.0,0.0017,0.0095,-0.0008,2.025,1.489,,0.168,
0.764,-0.0032,0.0114,0.006,0.08,-1.33,-0.15,0.0,0.0025,-0.0036,-0.0006,2.025,1.489,,0.168,
0.872,-0.0024,0.011,0.007,0.08,-1.31,-0.18,0.0,0.0026,0.0029,-0.0016,2.02,1.484,,0.168,
0.877,-0.0021,0.0106,0.006,0.08,-1.29,-0.19,0.0,0.0025,0.0026,0.0001,2.02,1.484,,0.168,
0.946,-0.0013,0.0103,0.009,0.08,-1.28,-0.22,0.0,0.0007,-0.0028,-0.0015,2.019,1.485,,0.167,
0.992,-0.0022,0.0108,0.008,0.08,-1.3,-0.19,0.0,0.0017,-0.0,0.004,2.019,1.485,,0.167,
1.014,-0.0024,0.011,0.009,0.09,-1.3,-0.18,0.0,0.0008,-0.0053,0.0052,2.019,1.485,,0.171,
1.068,-0.0024,0.0087,0.009,0.09,-1.21,-0.18,0.0,0.0029,-0.023,0.0075,2.019,1.485,,0.171,
1.157,-0.0021,0.0105,0.008,0.09,-1.32,-0.19,0.0,0.0034,-0.0067,0.0084,2.01,1.484,,0.172,
1.18,-0.0013,0.0103,0.006,0.09,-1.31,-0.22,0.0,0.0009,-0.0034,0.0049,2.01,1.484,,0.172,
1.219,-0.0013,0.0098,0.006,0.09,-1.29,-0.22,0.0,0.0007,0.0028,-0.0018,2.019,1.485,,0.167,
1.264,-0.0013,0.011,0.005,0.09,-1.33,-0.21,0.0,0.0008,-0.0198,-0.0058,2.019,1.485,,0.167,
1.316,-0.0023,0.0072,0.006,0.09,-1.2,-0.17,0.0,0.0032,-0.019,-0.0097,2.027,1.489,,0.169,
1.366,-0.0023,0.0062,0.006,0.1,-1.19,-0.17,0.0,0.0036,-0.0116,-0.0087,2.027,1.489,,0.169,
1.414,-0.002,0.007,0.006,0.09,-1.24,-0.18,0.0,0.0054,-0.0128,-0.0078,2.028,1.484,,0.168,
1.499,-0.002,0.0066,0.006,0.1,-1.25,-0.17,0.0,-0.0032,-0.0105,-0.0064,2.028,1.484,,0.168,
1.527,-0.0011,0.0067,0.007,0.09,-1.26,-0.2,0.0,-0.0035,-0.009,-0.0049,2.043,1.487,,0.169,
1.565,-0.002,0.0043,0.008,0.09,-1.18,-0.17,0.0,0.002,-0.0107,-0.0009,2.043,1.487,,0.169,
1.614,-0.002,0.0068,0.004,0.1,-1.3,-0.16,0.0,0.0021,-0.0071,0.0035,2.043,1.477,,0.168,
1.664,-0.002,0.0072,0.005,0.1,-1.32,-0.16,0.0,0.0053,-0.0079,-0.0041,2.043,1.477,,0.168,
1.727,-0.0019,0.0067,0.009,0.1,-1.31,-0.16,0.0,0.0058,-0.0083,-0.0056,,1.482,,0.162,
1.799,-0.0019,0.0072,0.004,0.1,-1.33,-0.15,0.0,0.002,-0.0054,0.0026,,1.482,,0.162,
1.82,-0.0003,0.0059,0.007,0.1,-1.28,-0.22,0.0,-0.0041,-0.0094,-0.0039,2.0,1.48,,0.17,
1.863,-0.0019,0.0053,0.005,0.1,-1.27,-0.15,0.0,0.0048,-0.0061,-0.0011,2.0,1.48,,0.17,
1.919,-0.0013,0.0061,0.007,0.1,-1.31,-0.17,0.0,-0.0013,-0.0057,-0.0036,1.999,1.482,,0.168,
1.966,-0.002,0.0069,0.008,0.1,-1.36,-0.14,0.0,0.0033,-0.0047,-0.0004,1.999,1.482,,0.168,
2.055,-0.002,0.0061,0.006,0.1,-1.32,-0.15,0.0,0.0034,-0.0041,0.0033,2.023,1.485,,0.168,
2.104,-0.002,0.0056,0.008,0.1,-1.3,-0.15,0.0,-0.0006,-0.0033,0.0008,2.023,1.485,,0.168,
2.125,-0.0003,0.0061,0.007,0.1,-1.32,-0.21,0.0,-0.0068,-0.0005,0.0036,1.997,1.485,,0.167,
2.163,-0.002,0.0052,0.006,0.1,-1.28,-0.14,0.0,-0.0012,-0.0012,0.0028,1.997,1.485,,0.167,
2.218,-0.002,0.0056,0.005,0.1,-1.29,-0.14,0.0,0.0001,-0.0014,-0.0003,2.03,1.49,,0.163,
2.268,-0.0021,0.0051,0.005,0.1,-1.27,-0.14,0.0,0.0035,-0.0015,-0.0046,2.03,1.49,,0.163,
2.347,-0.0021,0.0064,0.008,0.11,-1.33,-0.14,0.0,0.0045,-0.0032,-0.0068,2.016,1.483,,0.169,
2.394,-0.002,0.006,0.008,0.11,-1.31,-0.14,0.0,0.0004,-0.0006,-0.0007,2.016,1.483,,0.169,
2.413,-0.0003,0.006,0.006,0.11,-1.3,-0.21,0.0,-0.0035,0.0005,0.0023,2.029,1.484,,0.167,
2.463,-0.0021,0.0064,0.007,0.11,-1.32,-0.14,0.0,-0.0022,-0.0023,-0.0003,2.029,1.484,,0.167,
2.514,-0.0013,0.0064,0.008,0.11,-1.31,-0.17,0.0,-0.0052,-0.0023,0.0001,2.027,1.486,,0.168,
2.565,-0.0021,0.0066,0.007,0.11,-1.32,-0.14,0.0,0.0047,-0.0026,0.0025,2.027,1.486,,0.168,
2.652,-0.0021,0.0068,0.007,0.11,-1.32,-0.14,0.0,-0.0002,-0.0039,0.001,2.038,1.485,,0.171,
2.692,-0.0021,0.0064,0.008,0.11,-1.3,-0.14,0.0,-0.001,-0.0044,-0.0002,2.038,1.485,,0.171,
2.714,-0.0004,0.0059,0.006,0.11,-1.28,-0.21,0.0,-0.0027,-0.0066,0.001,2.038,1.487,,0.169,
2.764,-0.0021,0.0057,0.009,0.11,-1.28,-0.14,0.0,-0.0003,-0.0038,-0.0027,2.038,1.487,,0.169,
2.813,-0.0021,0.0059,0.007,0.11,-1.28,-0.15,0.0,-0.0044,-0.0016,0.0013,2.032,1.479,,0.169,
2.864,-0.0022,0.007,0.006,0.11,-1.33,-0.15,0.0,0.0046,-0.0019,-0.0002,2.032,1.479,,0.169,
2.944,-0.0021,0.007,0.008,0.11,-1.33,-0.15,0.0,0.0038,-0.0047,-0.003,2.016,1.48,,0.166,
2.98,-0.0021,0.0066,0.007,0.11,-1.31,-0.15,0.0,-0.0006,-0.0038,-0.0003,2.016,1.48,,0.166,
3.014,-0.0004,0.0059,0.007,0.11,-1.28,-0.22,0.0,-0.0008,-0.0052,-0.0015,2.026,1.484,,0.168,
3.063,-0.0022,0.007,0.008,0.11,-1.33,-0.14,0.0,-0.0014,-0.0065,-0.0019,2.026,1.484,,0.168,
3.117,-0.0011,0.0056,0.008,0.11,-1.27,-0.19,0.0,-0.0012,-0.003,-0.0001,2.023,1.486,,0.166,
3.166,-0.0022,0.0059,0.009,0.11,-1.28,-0.14,0.0,0.0037,-0.0005,0.0012,2.023,1.486,,0.166,
3.238,-0.0017,0.0056,0.008,0.11,-1.27,-0.17,0.0,0.0049,-0.0031,0.004,2.023,1.482,,0.165,
3.276,-0.0022,0.0059,0.006,0.11,-1.28,-0.16,0.0,-0.0055,-0.0031,0.0027,2.023,1.482,,0.165,
3.313,-0.0002,0.0061,0.007,0.1,-1.3,-0.24,0.0,0.0,-0.0024,-0.0024,2.01,1.486,,0.167,
3.364,-0.0021,0.0068,0.007,0.1,-1.33,-0.16,0.0,0.0037,-0.0028,-0.0035,2.01,1.486,,0.167,
3.413,-0.0001,-0.0001,0.006,-0.0,-0.0,-0.02,0.0,-0.0049,-0.0111,-0.0003,2.049,1.485,,0.17,
3.463,-0.0006,-0.0004,0.008,0.0,-0.15,0.08,0.0,0.0026,-0.0176,-0.0016,2.049,1.485,,0.17,
3.529,-0.001,-0.0012,0.005,0.0,-0.17,0.09,0.0,0.0072,-0.0206,-0.0,2.028,1.482,,0.168,
3.571,-0.0013,-0.0019,0.004,0.0,-0.35,0.09,0.0,0.004,-0.0195,-0.0041,2.028,1.482,,0.168,
3.612,-0.0014,-0.0016,0.005,0.0,-0.67,0.03,0.0,0.0063,-0.0181,-0.0091,2.009,1.484,,0.173,
3.663,-0.0014,-0.0008,0.005,0.0,-0.97,-0.03,0.0,-0.0012,-0.0158,-0.0089,2.009,1.484,,0.173,
3.715,0.0001,-0.0014,0.006,0.0,-0.98,-0.28,0.0,-0.0099,-0.0118,-0.0084,2.052,1.487,,0.172,
3.763,-0.0015,-0.0018,0.007,0.0,-1.02,-0.1,0.0,0.0089,-0.0115,-0.004,2.052,1.487,,0.172,
3.824,-0.0014,-0.0009,0.006,0.0,-1.17,-0.12,0.0,0.0069,-0.007,0.0004,,1.485,,0.17,
3.877,-0.0014,-0.0013,0.005,0.0,-1.15,-0.14,0.0,0.0064,-0.0091,0.0009,,1.485,,0.17,
3.913,-0.0015,-0.0013,0.006,0.0,-1.19,-0.14,0.0,0.0068,-0.0068,-0.0013,2.026,1.489,,0.17,
3.963,-0.0015,-0.0004,0.004,0.0,-1.27,-0.15,0.0,0.0001,-0.0046,-0.0006,2.026,1.489,,0.17,
4.017,-0.0002,-0.0011,0.008,0.0,-1.23,-0.24,0.0,-0.0006,-0.0023,-0.0048,2.038,1.48,,0.165,
4.067,-0.0015,-0.0011,0.007,0.0,-1.24,-0.16,0.0,0.0073,-0.0053,0.0014,2.038,1.48,,0.165,
4.12,-0.0015,-0.0011,0.005,0.0,-1.26,-0.17,0.0,0.0059,-0.0018,0.0034,,1.483,,0.167,
4.169,-0.0015,-0.0011,0.008,0.0,-1.26,-0.17,0.0,0.0074,-0.0047,0.0001,,1.483,,0.167,
4.22,-0.0015,-0.0011,0.005,0.0,-1.27,-0.17,0.0,0.0013,-0.0015,0.0041,1.996,1.482,,0.166,
4.263,-0.0013,-0.0002,0.006,0.0,-1.3,-0.18,0.0,0.0001,-0.0016,-0.0005,1.996,1.482,,0.166,
4.313,0.0009,-0.0008,0.007,0.0,-1.28,-0.27,0.0,-0.0059,-0.0042,-0.0011,2.012,1.486,,0.169,
4.363,-0.0015,0.0003,0.005,0.0,-1.32,-0.17,0.0,0.0009,-0.0045,0.0007,2.012,1.486,,0.169,
4.431,-0.0014,-0.0005,0.006,0.0,-1.28,-0.18,0.0,0.0045,-0.0087,-0.0028,2.0,1.488,,0.169,
4.462,-0.0015,-0.0002,0.005,0.01,-1.3,-0.18,0.0,0.0058,-0.0024,-0.0022,2.0,1.488,,0.169,
4.513,-0.0014,0.0003,0.006,0.01,-1.32,-0.18,0.0,0.0009,-0.0052,-0.0037,2.02,1.478,,0.171,
4.562,-0.0015,-0.0004,0.005,0.01,-1.29,-0.18,0.0,-0.0003,-0.0032,-0.0018,2.02,1.478,,0.171,
4.613,-0.0002,-0.0007,0.006,0.01,-1.28,-0.22,0.0,-0.0044,-0.002,-0.0034,2.003,1.478,,0.167,
4.701,-0.0015,-0.0002,0.005,0.01,-1.3,-0.18,0.0,0.0054,-0.0058,-0.0018,2.003,1.478,,0.167,
4.732,-0.0014,-0.0001,0.008,0.02,-1.3,-0.18,0.0,0.0041,-0.0017,-0.0031,2.007,1.482,,0.174,
4.763,-0.0014,0.0004,0.005,0.02,-1.32,-0.18,0.0,0.0056,-0.0046,0.0027,2.007,1.482,,0.174,
4.813,-0.0014,-0.0018,0.003,0.02,-1.23,-0.19,0.0,0.0023,-0.0037,-0.0006,2.022,1.484,,0.17,
4.862,-0.0014,-0.0014,0.005,0.02,-1.26,-0.18,0.0,-0.0002,-0.0046,-0.0066,2.022,1.484,,0.17,
4.913,0.0008,-0.0004,0.006,0.02,-1.29,-0.27,0.0,-0.0038,-0.007,-0.0054,,1.486,,0.167,
4.993,-0.0013,-0.0017,0.008,0.02,-1.24,-0.18,0.0,0.0047,-0.0034,-0.0013,,1.486,,0.167,
5.052,-0.0006,-0.0003,0.007,0.02,-1.3,-0.22,0.0,-0.0033,-0.0034,0.0054,,1.492,,0.169,
5.072,-0.0013,-0.001,0.007,0.02,-1.27,-0.19,0.0,0.0057,-0.0028,0.006,,1.492,,0.169,
5.113,-0.0012,0.0003,0.008,0.03,-1.33,-0.19,0.0,0.0011,-0.0043,0.0054,2.023,1.485,,0.168,
5.164,-0.0012,-0.0009,0.005,0.03,-1.27,-0.19,0.0,-0.0003,-0.0053,0.0064,2.023,1.485,,0.168,
5.212,0.0,-0.0007,0.005,0.03,-1.29,-0.24,0.0,0.0006,-0.0046,-0.0001,2.066,1.483,,0.168,
5.285,-0.0013,-0.0006,0.006,0.03,-1.3,-0.18,0.0,0.0044,-0.0033,-0.0043,2.066,1.483,,0.168,
5.33,-0.0013,-0.0004,0.007,0.03,-1.31,-0.18,0.0,0.0021,-0.0047,-0.0032,,1.484,,0.166,
5.362,-0.0013,0.0003,0.008,0.03,-1.33,-0.18,0.0,0.006,-0.0041,-0.0005,,1.484,,0.166,
5.412,-0.0013,0.0003,0.007,0.03,-1.34,-0.17,0.0,0.0015,-0.0051,0.0032,,1.486,,0.171,
5.462,-0.0013,-0.0017,0.007,0.03,-1.25,-0.17,0.0,0.0006,-0.001,0.0028,,1.486,,0.171,
5.513,0.0,-0.0004,0.007,0.03,-1.31,-0.22,0.0,-0.0014,-0.0026,0.0019,,1.483,,0.17,
5.578,-0.0013,-0.0006,0.007,0.03,-1.3,-0.17,0.0,0.0042,-0.0037,0.0013,,1.483,,0.17,
5.617,-0.0015,-0.0012,0.006,0.03,-1.27,-0.17,0.0,0.0,-0.0034,0.0007,,1.485,,0.169,
5.662,-0.0013,-0.0012,0.007,0.03,-1.28,-0.17,0.0,0.005,-0.0043,-0.0026,,1.485,,0.169,
5.713,-0.0013,-0.0008,0.005,0.04,-1.29,-0.17,0.0,0.0055,-0.0043,-0.0022,2.065,1.483,,0.169,
5.762,-0.0013,-0.0013,0.006,0.03,-1.28,-0.16,0.0,0.0009,-0.0029,-0.0057,2.065,1.483,,0.169,
5.812,0.0,-0.0012,0.006,0.04,-1.28,-0.21,0.0,0.0034,-0.0023,-0.0054,,1.488,,0.17,
5.87,-0.0013,-0.0017,0.007,0.04,-1.27,-0.16,0.0,0.004,-0.0041,-0.0042,,1.488,,0.17,
5.912,-0.0006,-0.0002,0.007,0.04,-1.33,-0.19,0.0,0.0041,-0.0052,-0.0018,2.119,1.487,,0.17,
5.962,-0.0013,-0.0002,0.01,0.04,-1.33,-0.16,0.0,0.0051,-0.0026,0.0006,2.119,1.487,,0.17,
6.012,-0.0013,-0.0004,0.006,0.04,-1.32,-0.15,0.0,0.0016,-0.0028,0.0088,2.111,1.483,,0.167,
6.062,-0.0014,-0.0006,0.008,0.04,-1.3,-0.15,0.0,0.0016,-0.002,0.0021,2.111,1.483,,0.167,
6.111,0.0002,-0.0008,0.005,0.04,-1.29,-0.22,0.0,-0.0002,0.0,0.0038,,1.48,,0.167,
6.164,-0.0015,0.0037,0.007,0.04,-1.49,-0.15,0.0,-0.001,0.0082,-0.0036,,1.48,,0.167,
6.218,-0.0013,-0.001,0.006,0.04,-1.26,-0.16,0.0,-0.0053,-0.0074,-0.002,,1.481,,0.166,
6.265,-0.0017,-0.0021,0.008,0.04,-1.23,-0.15,0.0,0.0006,-0.0059,-0.0037,,1.481,,0.166,
6.312,-0.0013,-0.0012,0.006,0.04,-1.28,-0.18,0.0,-0.0032,-0.0042,-0.0001,,1.482,,0.166,
6.362,-0.0013,-0.005,0.007,0.04,-1.11,-0.18,0.0,0.002,-0.0327,-0.0028,,1.482,,0.166,
6.449,-0.0004,-0.0056,0.008,0.05,-1.14,-0.22,0.0,0.0001,-0.0237,-0.0011,2.079,1.487,,0.171,
6.491,-0.0013,0.0016,0.007,0.04,-1.53,-0.17,0.0,0.0003,0.0225,0.0022,2.079,1.487,,0.171,
6.512,-0.0011,-0.0019,0.007,0.05,-1.31,-0.18,0.0,-0.0021,-0.0039,0.0017,2.085,1.482,,0.166,
6.563,-0.0013,-0.0023,0.006,0.05,-1.29,-0.17,0.0,0.0017,-0.0039,0.0003,2.085,1.482,,0.166,
6.612,-0.0013,-0.0019,0.008,0.05,-1.31,-0.18,0.0,-0.0018,-0.0026,-0.0035,,1.486,,0.17,
6.662,-0.0013,0.0,0.006,0.05,-1.42,-0.18,0.0,-0.0008,-0.0038,0.0001,,1.486,,0.17,
6.741,-0.0005,-0.0022,0.005,0.05,-1.3,-0.22,0.0,0.008,-0.0023,-0.0032,,1.477,,0.167,
6.772,-0.0015,-0.002,0.005,0.05,-1.31,-0.16,0.0,-0.0016,0.0029,-0.0069,,1.477,,0.167,
6.812,-0.0013,-0.0013,0.006,0.04,-1.34,-0.19,0.0,-0.0002,0.0017,-0.009,2.051,1.483,,0.165,
6.862,-0.0013,-0.0024,0.006,0.04,-1.28,-0.2,0.0,0.0033,-0.004,-0.0062,2.051,1.483,,0.165,
6.912,-0.0013,-0.002,0.005,0.04,-1.31,-0.2,0.0,0.0008,0.0015,-0.0046,,1.482,,0.17,
6.961,-0.0013,-0.002,0.005,0.04,-1.31,-0.19,0.0,0.0033,0.0003,-0.0053,,1.482,,0.17,
7.038,-0.0009,-0.0024,0.007,0.04,-1.28,-0.19,0.0,0.0059,-0.0005,-0.0049,2.043,1.48,,0.169,
7.098,-0.0016,-0.0018,0.006,0.04,-1.3,-0.15,0.0,0.0055,-0.0032,0.0001,2.043,1.48,,0.169,
7.116,-0.0011,-0.0018,0.004,0.06,-1.28,-0.14,-0.0,0.0009,0.0083,0.0019,,1.48,,0.171,
7.162,-0.0016,-0.0018,0.005,0.08,-1.27,-0.03,-0.0,0.009,0.0135,-0.0036,,1.48,,0.171,
7.212,0.0005,-0.0012,0.001,0.03,-1.2,-0.09,-0.0,0.0077,0.015,0.0166,,1.48,,0.163,
7.261,0.0023,0.0004,0.0,-0.02,-0.28,0.44,-0.0,0.0468,0.0253,0.0575,,1.48,,0.163,
7.338,0.0062,0.0075,0.0,-0.14,-0.44,0.71,-0.0,0.0049,0.0712,0.0865,2.085,1.462,,0.186,
7.398,-0.0021,0.0124,0.002,-0.2,0.06,1.48,-0.0,-0.061,0.0711,0.1182,2.085,1.462,,0.186,
7.415,-0.0131,0.0125,0.013,-0.3,0.87,1.11,-0.0,-0.0819,0.0372,0.1336,2.109,1.472,,,
7.461,-0.0074,0.012,0.028,-0.47,1.04,-0.14,-0.0,-0.0388,0.0535,0.1653,2.109,1.472,,,
7.512,-0.0106,0.0122,0.047,-0.55,1.21,-0.63,-0.0,-0.0779,-0.0471,0.1999,2.101,1.452,,,
7.562,-0.018,0.0049,0.063,-0.57,1.3,-0.63,-0.0,-0.0712,-0.049,0.2357,2.101,1.452,,,
7.645,-0.023,-0.0017,0.076,-0.59,0.63,-0.78,-0.0,-0.0573,-0.0784,0.2519,2.076,1.448,,,
7.673,-0.0233,-0.0074,0.093,-0.63,0.18,-1.2,-0.0,-0.04,-0.0859,0.2447,2.076,1.448,,,
7.711,-0.0234,-0.0126,0.099,-0.67,-0.45,-1.35,-0.0,-0.0127,-0.0856,0.2498,,1.455,,1.846,
7.762,-0.0219,-0.0176,0.119,-0.71,-0.97,-1.15,-0.0,0.0056,-0.0785,0.2102,,1.455,,1.846,
7.811,-0.0202,-0.0213,0.124,-0.74,-1.15,-0.84,-0.0,0.0185,-0.0731,0.2185,2.083,1.444,,2.022,
7.861,-0.0192,-0.0251,0.128,-0.74,-1.19,-0.52,-0.0,0.0247,-0.0646,0.1764,2.083,1.444,,2.022,
7.948,-0.0175,-0.0283,0.134,-0.73,-1.24,-0.3,-0.0,0.0318,-0.0538,0.1533,2.082,1.441,,2.02,
7.981,-0.0149,-0.0307,0.138,-0.73,-1.35,-0.09,-0.0,0.0364,-0.0396,0.131,2.082,1.441,,2.02,
8.011,-0.0126,-0.0325,0.144,-0.68,-1.25,0.15,-0.0,0.0369,-0.0279,0.1167,2.072,1.445,,,
8.062,-0.0101,-0.0333,0.147,-0.65,-1.15,0.33,-0.0,0.0354,-0.0181,0.1065,2.072,1.445,,,
8.111,-0.0081,-0.0342,0.152,-0.66,-0.93,0.58,-0.0,0.0348,-0.0092,0.0978,2.064,1.44,,,
8.161,-0.0063,-0.0352,0.155,-0.65,-0.71,0.68,-0.0,0.0292,-0.0035,0.0886,2.064,1.44,,,
8.245,-0.0046,-0.0353,0.162,-0.64,-0.48,0.55,-0.0,0.0236,-0.001,0.0844,2.071,1.443,,,
8.276,-0.0041,-0.0363,0.166,-0.61,-0.32,0.54,-0.0,0.017,0.0003,0.0854,2.071,1.443,,,
8.311,-0.0037,-0.0367,0.169,-0.53,-0.17,0.44,-0.0,0.0125,-0.0017,0.0807,2.06,1.445,,2.015,
8.361,-0.0037,-0.0376,0.178,-0.46,-0.01,0.42,-0.0,0.0051,-0.0043,0.0736,2.06,1.445,,2.015,
8.411,-0.0039,-0.0381,0.18,-0.42,-0.02,0.31,-0.0,0.0028,-0.0044,0.0827,2.061,1.453,,2.055,
8.461,-0.0003,-0.0385,0.186,-0.36,0.09,0.31,-0.0,0.0118,-0.0053,0.0708,2.061,1.453,,2.055,
8.553,-0.0003,-0.0396,0.19,-0.31,0.14,0.2,-0.0,0.0042,-0.0113,0.0712,2.067,1.449,,2.054,
8.606,-0.0016,-0.041,0.19,-0.28,0.16,0.27,-0.0,0.0005,-0.0132,0.0647,2.067,1.449,,2.054,
8.634,-0.0025,-0.0423,0.191,-0.21,0.16,0.35,-0.0,-0.0057,-0.0159,0.0528,2.064,1.451,,2.02,
8.665,-0.0048,-0.0456,0.199,-0.23,0.14,0.15,-0.0,-0.0124,-0.0256,0.0427,2.064,1.451,,2.02,
8.712,-0.0065,-0.047,0.199,-0.2,-0.05,0.09,-0.0,-0.017,-0.0234,0.0528,2.068,1.45,,,
8.761,-0.0072,-0.0481,0.201,-0.22,-0.36,-0.08,-0.0,-0.0176,-0.0264,0.042,2.068,1.45,,,
8.849,-0.0093,-0.0508,0.205,-0.27,-0.46,-0.12,-0.0,-0.0169,-0.0238,0.0371,2.052,1.444,,1.974,
8.88,-0.0101,-0.0521,0.208,-0.37,-0.51,-0.34,-0.0,-0.0147,-0.02,0.0399,2.052,1.444,,1.974,
8.914,-0.0107,-0.0529,0.208,-0.44,-0.58,-0.38,-0.0,-0.0121,-0.0148,0.035,2.077,1.467,,1.959,
8.96,-0.0113,-0.0539,0.209,-0.49,-0.63,-0.44,-0.0,-0.0077,-0.0108,0.0267,2.077,1.467,,1.959,
9.011,-0.012,-0.0542,0.207,-0.5,-0.6,-0.53,-0.0,-0.0047,-0.0041,0.0248,2.075,1.472,,,
9.061,-0.0118,-0.0539,0.215,-0.49,-0.45,-0.42,-0.0,0.0036,0.0009,0.0187,2.075,1.472,,,
9.114,-0.0104,-0.0539,0.211,-0.47,-0.36,-0.24,15.0,0.0091,0.0033,0.03,2.062,1.48,,1.943,
9.173,-0.0072,-0.0518,0.215,-0.34,-0.21,-0.19,15.0,0.019,0.0138,0.0113,2.062,1.48,,1.943,
9.214,-0.005,-0.0495,0.213,-0.06,-0.12,-0.02,15.0,0.0174,0.0165,0.0197,2.07,1.463,,1.907,
9.261,-0.0004,-0.0484,0.216,0.29,-0.13,0.21,15.0,0.0256,0.0171,0.013,2.07,1.463,,1.907,
9.312,0.0026,-0.0473,0.217,0.8,-0.09,0.33,15.0,0.0257,0.0205,0.0191,2.058,1.459,,2.058,
9.362,0.0025,-0.0452,0.219,1.36,-0.05,0.31,15.0,0.0245,0.0229,0.0187,2.058,1.459,,2.058,
9.411,0.0051,-0.0443,0.219,1.93,0.12,0.38,15.0,0.0224,0.0197,0.0199,2.068,1.446,,2.091,
9.498,0.0064,-0.0436,0.219,2.47,0.28,0.57,15.0,0.017,0.0218,0.0192,2.068,1.446,,2.091,
9.513,0.0073,-0.0415,0.221,2.98,0.33,0.62,15.0,0.013,0.0176,0.0169,2.059,1.296,,2.115,
9.56,0.007,-0.039,0.221,3.54,0.42,0.54,15.0,0.004,0.0169,0.0172,2.059,1.296,,2.115,
9.61,0.0066,-0.0398,0.222,4.15,0.41,0.35,15.0,0.0,0.0061,0.0142,2.064,,,2.141,
9.66,0.0068,-0.0425,0.223,4.87,0.41,0.2,15.0,-0.0079,0.0023,0.013,2.064,,,2.141,
9.71,0.003,-0.0434,0.226,5.63,0.22,0.16,15.0,-0.0118,-0.0045,0.0116,,0.975,,2.166,
9.764,-0.0005,-0.0424,0.225,6.42,0.01,0.11,15.0,-0.0149,-0.0037,0.0164,,0.975,,2.166,
9.85,0.0154,-0.058,0.228,7.19,0.03,-0.25,15.0,0.0218,-0.0362,0.0108,,0.969,,2.179,
9.861,0.0165,-0.0594,0.226,7.92,-0.12,-0.19,15.0,0.0241,-0.0356,0.017,,0.969,,2.179,
9.919,0.0161,-0.0598,0.225,8.63,-0.42,0.24,15.0,0.0187,-0.0285,0.0128,,0.973,,2.191,
9.96,0.0173,-0.0598,0.228,9.36,-0.46,0.38,15.0,0.0157,-0.0223,0.0065,,0.973,,2.191,
10.011,0.0175,-0.0587,0.23,10.08,-0.35,0.35,15.0,0.0067,-0.0108,0.0127,,0.973,,2.197,
10.06,0.0133,-0.0557,0.232,10.82,-0.22,0.44,15.0,-0.0026,-0.0022,0.0142,,0.973,,2.197,
10.117,0.0107,-0.0554,0.23,11.58,-0.08,0.3,15.0,-0.0108,-0.003,0.0173,,0.977,,2.202,
10.182,0.0109,-0.0548,0.231,12.43,0.1,0.17,15.0,-0.0107,-0.0042,0.0072,,0.977,,2.202,
10.215,0.0078,-0.0504,0.229,13.33,0.21,-0.01,15.0,-0.0186,0.0076,0.0074,,0.999,,2.202,
10.268,0.0064,-0.0479,0.229,14.28,0.27,-0.07,15.0,-0.0162,0.0089,-0.0007,,0.999,,2.202,
10.311,0.0053,-0.0481,0.231,15.24,0.48,-0.19,15.0,-0.0153,0.0033,-0.0021,,1.055,,2.197,
10.36,0.0045,-0.048,0.232,16.23,0.54,-0.19,15.0,-0.0111,-0.0026,0.0016,,1.055,,2.197,
