time_s,x_m,y_m,z_down_m
0.19,-0.0031,0.0003,0.009
0.216,-0.0022,0.0003,0.009
0.319,-0.0039,0.0005,0.008
0.426,-0.0025,-0.0003,0.009
0.517,-0.004,0.0005,0.01
0.617,-0.0031,-0.0005,0.01
0.717,-0.0025,-0.0007,0.009
0.822,-0.0029,0.0003,0.011
0.921,-0.0025,-0.0009,0.01
1.018,-0.0033,0.0001,0.011
1.117,-0.0023,-0.0009,0.008
1.237,-0.0041,0.0004,0.009
1.318,-0.0024,-0.0009,0.009
1.432,-0.0024,-0.0016,0.01
1.516,-0.0043,0.0006,0.009
1.617,-0.0028,-0.0004,0.009
1.728,-0.0042,0.0004,0.008
1.818,-0.0025,-0.0006,0.008
1.918,-0.0024,0.0003,0.011
2.023,-0.0031,-0.0002,0.01
2.117,-0.0024,-0.0007,0.009
2.217,-0.0026,-0.0002,0.01
2.32,-0.0041,0.0004,0.011
2.418,-0.003,0.0,0.008
2.552,-0.0026,0.0002,0.01
2.616,-0.0031,-0.0001,0.009
2.717,-0.0027,-0.0003,0.007
2.841,-0.0033,0.0001,0.01
2.923,-0.0001,0.0002,0.006
3.017,-0.0012,0.0019,0.008
3.128,-0.0011,0.0025,0.008
3.217,-0.002,0.0023,0.008
3.317,-0.0013,0.0023,0.008
3.417,-0.0026,0.0028,0.008
3.516,-0.0005,0.0013,0.009
3.616,-0.0005,0.0021,0.009
3.74,-0.0013,0.0026,0.01
3.816,-0.0005,0.0026,0.01
3.916,-0.0005,0.0021,0.009
4.017,-0.0005,0.0014,0.008
4.115,-0.0003,0.0022,0.008
4.216,-0.0005,0.0029,0.009
4.328,-0.0005,0.001,0.009
4.417,-0.0003,0.0007,0.009
4.516,-0.0012,0.0026,0.009
4.624,-0.0012,0.0022,0.011
4.717,-0.0006,0.0014,0.01
4.843,-0.0015,0.0024,0.011
4.916,-0.0013,0.0024,0.01
5.017,-0.0006,0.0007,0.01
5.14,-0.0015,0.0026,0.009
5.224,-0.0025,0.0029,0.008
5.316,-0.0006,0.0019,0.008
5.427,-0.0011,0.0022,0.008
5.515,-0.0016,0.0019,0.009
5.616,-0.0024,0.0028,0.008
5.717,-0.002,0.0021,0.012
5.815,-0.0006,0.0021,0.01
5.916,-0.0013,0.0021,0.009
6.045,-0.0024,0.0028,0.011
6.115,-0.0011,0.0021,0.01
6.215,-0.0023,0.0027,0.009
6.325,-0.0023,0.0027,0.01
6.415,-0.0006,0.0018,0.01
6.516,-0.0022,0.0027,0.01
6.621,-0.0014,0.0016,0.009
6.715,-0.0007,0.002,0.01
6.815,-0.0012,0.0022,0.01
6.921,-0.0023,0.0026,0.01
7.015,-0.0006,0.0018,0.009
7.135,-0.0015,0.002,0.009
7.219,-0.0015,0.0022,0.01
7.315,-0.0013,0.0024,0.01
7.441,-0.0013,0.0022,0.01
7.514,-0.0013,0.0021,0.008
7.615,-0.0013,0.0023,0.011
7.735,-0.002,0.0019,0.01
7.816,-0.0015,0.0019,0.009
7.916,-0.0025,0.0028,0.008
8.022,-0.0024,0.0027,0.01
8.114,-0.0013,0.0024,0.01
8.214,-0.0027,0.0028,0.009
8.314,-0.0015,0.0023,0.011
8.414,-0.0013,0.0028,0.009
8.514,-0.0023,0.0028,0.012
8.635,-0.0011,0.0023,0.01
8.714,-0.0013,0.0021,0.009
8.814,-0.0022,0.0027,0.009
8.918,-0.0023,0.0027,0.009
9.015,-0.0015,0.0026,0.01
9.115,-0.0007,0.0018,0.01
9.22,-0.0011,0.0026,0.009
9.314,-0.0011,0.0026,0.01
9.414,-0.002,0.0018,0.011
9.52,-0.0008,0.002,0.009
9.614,-0.0008,0.002,0.011
9.732,-0.0014,0.0029,0.01
9.817,-0.0008,0.0025,0.01
9.914,-0.0026,0.003,0.011
10.014,-0.0025,0.0029,0.01
10.118,-0.0008,0.0029,0.008
10.214,-0.0012,0.0025,0.012
10.315,-0.0016,0.0021,0.009
10.416,-0.0007,0.0031,0.01
10.515,-0.002,0.0031,0.011
10.614,-0.0007,0.0008,0.009
10.715,-0.0007,0.0021,0.009
10.814,-0.0016,0.0021,0.008
10.914,-0.0006,0.001,0.01
11.025,-0.0014,0.0023,0.01
11.113,-0.0028,0.003,0.011
11.214,-0.0008,0.0016,0.011
11.338,-0.0012,0.0019,0.01
11.413,-0.0012,0.0025,0.01
11.515,-0.0008,0.0021,0.009
11.651,-0.0025,0.003,0.008
11.713,-0.0023,0.0024,0.009
11.813,-0.0008,0.0019,0.01
11.962,-0.0015,0.0026,0.01
12.013,-0.0009,0.0026,0.009
12.114,-0.0009,0.0018,0.009
12.258,-0.0025,0.003,0.009
12.326,-0.0017,0.0024,0.011
12.413,-0.0009,0.0022,0.01
12.513,-0.0021,0.0024,0.009
12.623,-0.0009,0.0018,0.011
12.713,-0.0009,0.0012,0.011
12.812,-0.0009,0.0022,0.011
12.913,-0.0011,0.0025,0.011
13.013,-0.0008,0.0021,0.01
