time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.364,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.39,,,,,,,
0.384,,0.0039,-0.0127,0.014,0.2,-0.29,0.9,0.0,-0.0553,-0.0082,-0.0035,0.673,0.39,,0.263,,,,,
0.434,,0.005,-0.0166,0.014,0.2,-0.15,0.73,0.0,-0.0375,-0.0264,-0.0006,0.676,0.391,,0.263,,,,,
0.482,,0.0039,-0.0179,0.013,0.2,-0.13,0.69,0.0,-0.0346,-0.0289,0.0,0.676,0.391,,,,,,,
0.547,,0.01,-0.0193,0.013,0.2,-0.12,0.36,0.0,0.0056,-0.031,-0.0012,0.673,0.391,,,,,,,
0.582,,0.0101,-0.0141,0.013,0.2,-0.4,0.38,0.0,0.0054,0.0032,-0.0003,0.673,0.391,,,,,,,
0.634,,0.0096,-0.0215,0.013,0.2,-0.05,0.41,0.0,0.0033,-0.038,-0.0012,0.671,0.384,,,,,,,
0.697,,0.0082,-0.0189,0.012,0.2,-0.24,0.48,0.0,-0.0046,-0.0167,-0.0005,0.671,0.384,,,,,,,
0.736,,0.009,-0.0192,0.012,0.21,-0.26,0.43,0.0,0.0018,-0.0139,-0.0046,0.673,0.396,,,,,,,
0.781,,0.0095,-0.0196,0.013,0.21,-0.27,0.42,0.0,0.0039,-0.013,-0.0053,0.673,0.396,,,,,,,
0.835,,0.0088,-0.0208,0.013,0.21,-0.24,0.45,0.0,0.0003,-0.0169,-0.0014,0.671,0.394,,,,,,,
0.886,,0.0093,-0.0207,0.011,0.21,-0.26,0.43,0.0,0.0029,-0.014,-0.0023,0.671,0.394,,0.263,,,,,
0.939,,0.0097,-0.0204,0.011,0.21,-0.28,0.42,0.0,0.0053,-0.0107,-0.0069,0.669,0.391,,0.263,,,,,
0.982,,0.0079,-0.0169,0.01,0.21,-0.45,0.49,0.0,-0.0042,0.01,-0.0071,0.669,0.391,,,,,,,
1.067,,0.008,-0.0217,0.01,0.21,-0.21,0.48,0.0,-0.0028,-0.0176,-0.0082,0.67,0.387,,,,,,,
1.112,,0.0086,-0.0198,0.014,0.21,-0.31,0.44,0.0,0.0016,-0.0048,-0.0083,0.67,0.387,,0.26,,,,,
1.166,,0.008,-0.0214,0.014,0.21,-0.24,0.47,0.0,-0.0019,-0.0128,0.0005,0.672,0.392,,0.26,,,,,
1.201,,0.0098,-0.0206,0.015,0.21,-0.27,0.39,0.0,0.0082,-0.0079,0.0003,0.672,0.392,,0.268,,,,,
1.236,,0.0093,-0.0177,0.015,0.21,-0.41,0.41,0.0,0.0062,0.009,0.006,0.676,0.393,,0.268,,,,,
1.282,,0.0089,-0.0249,0.012,0.21,-0.09,0.45,0.0,0.0027,-0.0282,0.0068,0.676,0.393,,0.264,,,,,
1.358,,0.0108,-0.0247,0.012,0.21,-0.15,0.38,0.0,0.0116,-0.0226,-0.0011,0.672,0.392,,0.264,,,,,
1.389,,0.0096,-0.0237,0.014,0.21,-0.22,0.45,0.0,0.0039,-0.014,-0.0009,0.672,0.392,,,,,,,
1.436,,0.0107,-0.0246,0.014,0.21,-0.2,0.41,0.0,0.0095,-0.0168,-0.0002,0.67,0.394,,,,,,,
1.489,,0.0087,-0.028,0.015,0.21,-0.07,0.5,0.0,-0.0018,-0.0331,-0.0013,0.67,0.394,,0.264,,,,,
1.532,,0.0091,-0.0247,0.015,0.21,-0.25,0.49,0.0,0.0001,-0.0113,0.0032,0.673,0.396,,0.264,,,,,
1.582,,0.011,-0.0248,0.015,0.21,-0.26,0.41,0.0,0.0094,-0.0104,0.0026,0.673,0.396,,0.265,,,,,
1.66,,0.0098,-0.025,0.015,0.22,-0.26,0.47,0.0,0.0023,-0.0095,0.0004,0.671,0.391,,0.265,,,,,
1.694,,0.0105,-0.0239,0.014,0.22,-0.32,0.45,0.0,0.0055,-0.0019,-0.0004,0.671,0.391,,0.257,,,,,
1.751,,0.0103,-0.0249,0.014,0.22,-0.28,0.47,0.0,0.0039,-0.0061,-0.0052,0.672,0.392,,0.257,,,,,
1.786,,0.0101,-0.0271,0.012,0.22,-0.18,0.48,0.0,0.002,-0.0171,-0.0055,0.672,0.392,,,,,,,
1.831,,0.0098,-0.0249,0.012,0.22,-0.28,0.49,0.0,0.0009,-0.0044,-0.0045,0.67,0.391,,,,,,,
1.884,,0.0092,-0.0254,0.013,0.22,-0.26,0.52,0.0,-0.0031,-0.0065,-0.0047,0.67,0.391,,0.263,,,,,
1.953,,0.0098,-0.0261,0.013,0.22,-0.22,0.49,0.0,0.0006,-0.0098,-0.0037,0.675,0.393,,0.263,,,,,
1.991,,0.0104,-0.0264,0.013,0.22,-0.21,0.46,0.0,0.003,-0.0108,-0.0041,0.675,0.393,,0.257,,,,,
