time_s,x_m,y_m,z_down_m
50.324,1.6112,0.119,0.499
50.412,1.6058,0.0828,0.495
50.514,1.5988,0.0452,0.495
50.645,1.5928,0.0043,0.501
50.712,1.5885,-0.0359,0.501
50.813,1.5848,-0.0722,0.501
50.945,1.5805,-0.1061,0.503
51.013,1.5779,-0.1289,0.5
51.112,1.5758,-0.1524,0.501
51.23,1.5741,-0.1717,0.501
51.318,1.5757,-0.1899,0.497
51.414,1.576,-0.2042,0.494
51.513,1.5815,-0.2173,0.498
51.618,1.5859,-0.2226,0.498
51.713,1.5927,-0.224,0.498
51.813,1.6001,-0.2191,0.498
51.912,1.5977,-0.2129,0.498
52.012,1.5949,-0.2123,0.499
52.112,1.5858,-0.2162,0.496
52.222,1.5831,-0.2199,0.496
52.312,1.5898,-0.2302,0.495
52.413,1.6142,-0.2403,0.497
52.538,1.6424,-0.2521,0.471
52.612,1.6767,-0.2637,0.453
52.712,1.6996,-0.2724,0.454
52.854,1.7141,-0.2766,0.478
52.911,1.7166,-0.2804,0.505
53.012,1.7139,-0.2821,0.526
53.159,1.6968,-0.2846,0.543
53.217,1.6827,-0.278,0.551
53.313,1.6711,-0.2705,0.541
53.412,1.665,-0.2595,0.527
53.522,1.6626,-0.2503,0.505
53.612,1.67,-0.2396,0.484
53.712,1.6808,-0.2315,0.461
53.819,1.6993,-0.2153,0.452
53.912,1.7126,-0.2002,0.457
54.013,1.7214,-0.1767,0.481
54.116,1.7265,-0.1529,0.507
54.212,1.7241,-0.1223,0.527
54.312,1.7164,-0.0834,0.538
54.424,1.7106,-0.0448,0.546
54.511,1.7037,-0.0044,0.563
54.612,1.6938,0.042,0.579
54.736,1.6841,0.084,0.58
54.812,1.6786,0.1217,0.545
54.912,1.6761,0.1561,0.505
55.047,1.6748,0.184,0.467
55.111,1.676,0.203,0.458
55.212,1.6843,0.2232,0.458
55.352,1.6913,0.2324,0.464
55.414,1.6982,0.2429,0.472
55.512,1.6996,0.2554,0.481
55.613,1.6965,0.2685,0.484
55.717,1.6892,0.282,0.487
55.812,1.6829,0.2932,0.491
55.912,1.6849,0.3029,0.492
56.015,1.6938,0.3087,0.492
56.111,1.7066,0.3124,0.495
56.211,1.7209,0.3155,0.498
56.317,1.7385,0.3146,0.503
56.411,1.7556,0.3121,0.501
56.511,1.7656,0.3077,0.499
56.632,1.7752,0.2994,0.499
56.711,1.7765,0.292,0.496
56.811,1.7703,0.2888,0.501
56.941,1.7605,0.2945,0.501
57.01,1.7499,0.2997,0.499
57.111,1.7432,0.308,0.5
57.25,1.7412,0.3118,0.501
57.31,1.7486,0.3105,0.498
57.41,1.7555,0.3037,0.497
57.539,1.7618,0.2987,0.5
57.614,1.7705,0.2905,0.501
57.711,1.7751,0.2839,0.501
57.811,1.7793,0.2751,0.499
57.916,1.7841,0.2667,0.501
58.01,1.7785,0.2591,0.501
58.111,1.7729,0.2611,0.501
58.213,1.7651,0.2625,0.503
58.311,1.761,0.2636,0.501
58.41,1.764,0.256,0.504
58.521,1.7692,0.2398,0.505
58.611,1.7714,0.2267,0.503
58.711,1.771,0.2055,0.505
58.835,1.7712,0.1827,0.503
58.911,1.7732,0.1549,0.501
59.011,1.7759,0.1208,0.503
59.15,1.7773,0.0874,0.5
59.21,1.78,0.0522,0.462
59.311,1.7807,0.0164,0.43
59.454,1.7829,-0.0145,0.429
59.514,1.7802,-0.0456,0.463
59.61,1.7774,-0.0816,0.505
59.711,1.7776,-0.1174,0.544
59.818,1.7763,-0.1541,0.562
59.909,1.7782,-0.1818,0.566
60.01,1.7775,-0.2051,0.555
60.117,1.7799,-0.2247,0.535
60.21,1.7812,-0.2285,0.516
60.31,1.7844,-0.2251,0.503
60.44,1.787,-0.2225,0.493
60.51,1.7853,-0.2231,0.496
60.61,1.7805,-0.2294,0.503
60.762,1.7767,-0.2402,0.515
60.817,1.7812,-0.2542,0.52
60.91,1.7944,-0.2673,0.51
61.02,1.8173,-0.2774,0.501
61.114,1.8338,-0.2865,0.499
61.21,1.8603,-0.2868,0.496
61.31,1.8784,-0.2882,0.49
61.411,1.8915,-0.2843,0.482
61.511,1.8968,-0.279,0.477
61.609,1.896,-0.2707,0.477
61.733,1.8887,-0.2699,0.486
61.809,1.8844,-0.2684,0.498
61.91,1.8821,-0.2686,0.508
62.056,1.8863,-0.2726,0.513
62.113,1.8958,-0.2767,0.514
62.21,1.9088,-0.2732,0.51
62.345,1.9215,-0.2712,0.505
62.41,1.9319,-0.2608,0.489
62.509,1.9413,-0.25,0.476
62.609,1.9429,-0.2356,0.473
62.732,1.9446,-0.2141,0.48
62.809,1.9375,-0.1863,0.488
62.909,1.9376,-0.1645,0.496
63.05,1.9373,-0.1394,0.504
63.111,1.9368,-0.1116,0.507
63.209,1.9293,-0.08,0.503
63.359,1.9181,-0.041,0.505
63.416,1.91,-0.0067,0.514
63.509,1.9016,0.0293,0.537
63.609,1.896,0.0681,0.56
63.71,1.8938,0.1043,0.577
63.809,1.8967,0.1325,0.552
63.908,1.8967,0.1619,0.513
64.02,1.9007,0.1808,0.476
64.109,1.8998,0.2,0.461
64.209,1.9043,0.2149,0.451
64.343,1.9089,0.2261,0.454
64.408,1.9138,0.2343,0.466
64.509,1.9152,0.2445,0.479
64.651,1.915,0.2551,0.485
64.72,1.9153,0.2637,0.487
64.808,1.9134,0.2748,0.493
64.909,1.9174,0.2817,0.494
65.014,1.9289,0.287,0.5
65.108,1.9452,0.2916,0.496
65.209,1.9604,0.2923,0.498
65.318,1.9757,0.2934,0.499
65.408,1.9902,0.2898,0.499
65.508,1.9974,0.2824,0.499
65.639,1.9945,0.2762,0.5
65.708,1.9816,0.2748,0.501
65.809,1.9688,0.2779,0.499
65.958,1.9565,0.2859,0.501
66.017,1.9465,0.2919,0.501
66.108,1.945,0.2973,0.503
66.218,1.9517,0.2967,0.505
66.315,1.9616,0.2953,0.505
66.408,1.9699,0.2912,0.508
66.508,1.9768,0.2827,0.508
66.61,1.982,0.2687,0.507
66.708,1.9822,0.2517,0.505
66.808,1.9778,0.2337,0.501
66.927,1.9707,0.2101,0.5
67.007,1.9643,0.1874,0.501
67.109,1.9621,0.1614,0.501
67.25,1.9588,0.1293,0.501
67.308,1.9595,0.0957,0.497
67.408,1.9632,0.0546,0.453
67.547,1.9699,0.019,0.419
67.62,1.9741,-0.0159,0.433
67.708,1.986,-0.0489,0.47
67.807,1.9959,-0.0828,0.515
67.91,2.0032,-0.1104,0.544
68.007,2.0054,-0.1412,0.56
68.108,2.0031,-0.1709,0.558
68.211,2.0009,-0.1934,0.548
68.309,1.9937,-0.2148,0.536
68.408,1.9813,-0.2332,0.522
68.538,1.9622,-0.2516,0.515
68.608,1.9526,-0.2602,0.512
68.708,1.9534,-0.2664,0.501
68.858,1.9653,-0.2686,0.501
68.913,1.9732,-0.2693,0.504
69.008,1.9748,-0.2676,0.503
69.121,1.9789,-0.2517,0.493
69.215,1.9668,-0.234,0.478
69.307,1.9485,-0.2157,0.475
69.407,1.918,-0.1923,0.479
69.523,1.8908,-0.1712,0.494
69.608,1.876,-0.1496,0.504
69.707,1.8676,-0.1334,0.505
69.856,1.8651,-0.1214,0.503
69.914,1.8751,-0.1169,0.509
70.007,1.8851,-0.1142,0.505
70.131,1.8945,-0.1162,0.5
70.212,1.9001,-0.1174,0.498
70.307,1.8998,-0.1137,0.495
70.408,1.893,-0.1074,0.493
70.517,1.8829,-0.1011,0.493
70.607,1.8705,-0.0956,0.496
70.707,1.8608,-0.0871,0.49
70.82,1.8543,-0.0829,0.492
70.907,1.8531,-0.0754,0.496
71.007,1.8564,-0.0719,0.492
71.145,1.8647,-0.0704,0.496
71.207,1.8709,-0.072,0.499
71.307,1.8759,-0.0758,0.503
71.438,1.8776,-0.0804,0.505
71.513,1.8742,-0.0847,0.499
71.606,1.8658,-0.0862,0.499
71.707,1.8548,-0.0858,0.496
71.813,1.8487,-0.0795,0.498
71.908,1.8435,-0.0709,0.498
72.007,1.843,-0.061,0.497
72.106,1.8502,-0.0537,0.497
72.207,1.8601,-0.0495,0.501
72.307,1.8693,-0.0479,0.5
72.434,1.881,-0.0502,0.5
72.521,1.8855,-0.0554,0.497
72.608,1.8844,-0.0602,0.497
72.759,1.883,-0.0668,0.497
72.809,1.878,-0.068,0.497
72.906,1.8693,-0.0658,0.498
73.017,1.8657,-0.0616,0.494
73.113,1.8578,-0.057,0.492
73.208,1.8551,-0.0542,0.485
73.306,1.854,-0.0664,0.471
73.418,1.8188,-0.057,0.45
73.509,1.8472,-0.0391,0.421
73.606,1.8689,-0.0563,0.386
73.742,1.8919,-0.062,0.347
73.805,1.8966,-0.0732,0.304
73.906,1.9229,-0.0814,0.26
74.068,1.8797,-0.1249,0.214
74.116,1.866,-0.1089,0.163
74.206,1.8509,-0.0976,0.121
74.306,1.8574,-0.0887,0.084
74.412,1.8579,-0.0802,0.044
74.506,1.8606,-0.0691,0.023
74.606,1.885,-0.0471,0.006
74.735,1.8923,-0.0221,0.015
74.806,1.8858,-0.0321,0.011
74.906,1.8862,-0.0345,0.014
75.051,1.8869,-0.0349,0.011
75.11,1.8908,-0.0325,0.011
75.205,1.8935,-0.0319,0.013
75.305,1.8954,-0.0303,0.015
75.418,1.8961,-0.0286,0.016
75.506,1.8949,-0.0313,0.014
75.606,1.8923,-0.0389,0.014
75.709,1.8922,-0.0508,0.013
75.806,1.8974,-0.0547,0.006
