time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.166,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.427,,1.256,,,,,
0.167,,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.427,,1.256,,,,,
0.171,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674,0.426,,1.255,,,,,
0.224,,0.0011,-0.0003,0.01,0.09,-0.37,0.21,0.0,0.003,-0.0026,-0.0018,0.674,0.426,,1.255,,,,,
0.269,,0.0012,-0.0005,0.011,0.09,-0.37,0.21,0.0,0.0036,-0.0026,-0.0,0.671,0.43,,1.261,,,,,
0.319,,0.0014,-0.0006,0.009,0.08,-0.37,0.2,0.0,0.0045,-0.0025,-0.0036,0.671,0.43,,1.261,,,,,
0.37,,0.0013,0.0002,0.01,0.09,-0.39,0.21,0.0,0.0041,0.0014,-0.0036,0.67,0.426,,1.252,,,,,
0.43,,0.0015,0.0003,0.01,0.09,-0.39,0.21,0.0,0.0046,0.0016,-0.0037,0.67,0.426,,1.252,,,,,
0.48,,0.0018,0.0003,0.011,0.09,-0.39,0.2,0.0,0.005,0.0019,-0.0007,0.67,0.43,,1.251,,,,,
0.531,,0.0021,0.0005,0.01,0.09,-0.39,0.2,0.0,0.0061,0.0027,-0.0021,0.67,0.43,,1.251,,,,,
0.57,,0.0024,0.0006,0.009,0.09,-0.39,0.2,0.0,0.0066,0.0027,-0.0052,0.671,0.43,,1.254,,,,,
0.633,,0.0027,0.0007,0.012,0.09,-0.39,0.2,0.0,0.0072,0.0025,-0.0006,0.671,0.43,,1.254,,,,,
0.673,,0.0031,0.0009,0.009,0.08,-0.39,0.2,0.0,0.0081,0.0026,-0.0045,0.67,0.428,2.516,1.259,,,,,
0.728,,0.0022,0.0007,0.012,0.08,-0.38,0.22,0.0,0.0051,0.0015,-0.0008,0.67,0.428,2.516,1.259,,,,,
