time_s,x_m,y_m,z_down_m
0.09,0.0,0.0,0.008
0.14,0.8836,-3.7989,0.011
0.191,0.8834,-3.7999,0.01
0.239,0.8834,-3.7999,0.009
0.291,0.8836,-3.7989,0.008
0.34,0.8834,-3.7987,0.011
0.389,0.8834,-3.7992,0.01
0.44,0.8831,-3.7989,0.01
0.49,0.8839,-3.7997,0.01
0.539,0.8834,-3.7999,0.009
0.59,0.8834,-3.7992,0.012
0.639,0.8834,-3.7997,0.01
0.69,0.8833,-3.7992,0.011
0.74,0.8834,-3.7997,0.011
0.789,0.8834,-3.7995,0.011
0.838,0.8831,-3.7999,0.012
0.889,0.8833,-3.7992,0.01
0.939,0.8831,-3.7997,0.011
0.989,0.8833,-3.7993,0.01
1.04,0.8833,-3.798,0.01
1.09,0.8833,-3.7992,0.009
1.139,0.8835,-3.7995,0.011
1.19,0.8833,-3.7995,0.009
1.241,0.8833,-3.7993,0.011
1.29,0.8832,-3.7992,0.011
1.34,0.8833,-3.7997,0.009
1.389,0.8833,-3.799,0.01
1.44,0.8833,-3.7993,0.012
1.489,0.8832,-3.799,0.009
1.539,0.8832,-3.7997,0.009
1.59,0.8832,-3.8,0.007
1.64,0.8832,-3.7997,0.011
1.688,0.8832,-3.7981,0.012
1.74,0.8825,-3.8,0.012
1.789,0.8832,-3.798,0.011
1.838,0.8832,-3.7995,0.009
1.889,0.883,-3.7997,0.011
1.939,0.8832,-3.7995,0.01
1.989,0.0001,-0.0,0.012
2.039,0.0,0.0,0.011
2.089,-0.0,0.0002,0.011
2.139,-0.0001,-0.0,0.009
2.19,-0.0001,0.0004,0.012
2.239,-0.0001,0.0002,0.008
2.289,-0.0001,0.0004,0.011
2.339,-0.0003,-0.0001,0.01
2.39,0.0,0.0015,0.011
2.439,-0.0,-0.0002,0.009
2.489,-0.0,-0.0005,0.01
2.54,-0.0,-0.0002,0.012
2.588,-0.0,0.0,0.01
2.639,0.0,-0.0006,0.01
2.689,0.0,-0.0003,0.009
2.738,0.0006,-0.0006,0.011
2.789,-0.0002,-0.0006,0.01
2.84,0.0001,-0.0001,0.01
2.889,0.0003,-0.0006,0.01
2.938,0.0001,-0.0005,0.012
2.988,0.0001,-0.0006,0.013
3.039,0.0001,-0.0006,0.011
3.089,-0.0001,-0.0006,0.011
3.139,-0.0001,-0.0006,0.01
3.189,0.0001,0.0002,0.01
3.238,0.0001,-0.0003,0.01
3.289,-0.0007,-0.0006,0.009
3.339,-0.0,-0.0006,0.01
3.389,-0.0002,0.0002,0.011
3.439,0.0,0.0002,0.01
3.489,0.0,0.0004,0.009
3.539,0.0,0.0002,0.009
3.588,0.0,-0.0006,0.011
3.638,0.0001,0.0001,0.011
3.689,0.0,0.0002,0.013
3.739,-0.0004,-0.0007,0.009
3.788,0.0,-0.0004,0.01
3.839,-0.0,0.0002,0.011
3.889,0.0,0.0005,0.012
3.939,0.0,0.0005,0.011
3.988,0.0,-0.0001,0.011
4.039,0.0,0.0002,0.01
4.088,0.0,-0.0006,0.011
4.139,0.0,-0.0006,0.01
4.188,-0.0002,-0.0004,0.011
4.238,-0.0002,0.0012,0.012
4.288,-0.0002,-0.0004,0.01
4.338,-0.0,0.0001,0.01
4.39,-0.0,0.0001,0.011
4.439,-0.0,-0.0006,0.011
4.49,-0.0007,-0.0006,0.011
4.539,-0.0005,-0.0004,0.01
4.589,-0.0001,0.0001,0.011
4.639,-0.0001,0.0004,0.011
4.688,-0.0004,-0.0006,0.011
4.738,-0.0001,0.0002,0.009
4.788,-0.0004,-0.0004,0.012
4.839,-0.0004,-0.0004,0.01
4.888,-0.0001,-0.0004,0.008
4.938,0.0001,-0.0006,0.012
4.988,-0.0004,-0.0004,0.013
5.039,-0.0001,-0.0004,0.012
5.089,0.0001,0.0003,0.01
5.14,0.0001,-0.0003,0.01
5.188,-0.0002,0.0003,0.013
5.238,-0.0001,0.0011,0.011
5.289,-0.0002,0.0003,0.014
5.339,-0.0002,-0.0001,0.013
5.389,-0.0002,-0.0003,0.011
5.438,-0.0002,-0.0006,0.009
5.489,-0.0003,0.0003,0.011
5.539,-0.0003,-0.0001,0.011
5.588,-0.0003,-0.0001,0.011
5.638,-0.0003,0.0001,0.01
5.687,-0.0003,0.0001,0.01
5.738,-0.0003,0.0004,0.011
5.788,-0.0003,-0.0007,0.01
5.838,-0.0003,-0.0002,0.012
5.887,-0.0003,0.0001,0.013
5.937,-0.0006,-0.0005,0.013
5.987,-0.0006,-0.0008,0.01
6.038,-0.0,0.0002,0.01
6.089,-0.0003,-0.0005,0.012
6.138,-0.0003,-0.0002,0.012
6.188,-0.0003,0.0001,0.009
6.239,-0.0006,-0.0004,0.01
6.288,-0.0004,-0.0002,0.011
6.339,0.0036,-0.0048,0.01
6.389,0.0089,-0.0132,0.008
6.438,0.0137,-0.0228,0.007
6.488,0.0258,-0.038,0.0
6.539,0.033,-0.0501,0.0
6.588,0.0414,-0.0569,0.0
6.637,0.0423,-0.0589,0.0
6.688,0.0234,-0.0423,0.0
6.738,0.0213,-0.0293,0.0
6.788,-0.0073,0.003,0.001
6.838,-0.0295,0.0246,0.008
6.888,-0.0498,0.0498,0.019
6.938,-0.0642,0.0655,0.023
6.988,-0.0733,0.0738,0.028
7.037,-0.074,0.0729,0.027
7.087,-0.0683,0.0553,0.025
7.138,-0.0562,0.0334,0.027
7.188,-0.05,0.024,0.023
7.237,-0.0474,0.0111,0.026
7.288,-0.026,-0.0144,0.03
7.338,-0.0127,-0.0278,0.035
7.388,-0.0013,-0.0405,0.045
7.438,-0.0003,-0.0391,0.054
7.488,0.0132,-0.0425,0.059
7.538,0.024,-0.0401,0.064
7.588,0.0328,-0.036,0.07
7.638,0.037,-0.0281,0.075
7.687,0.0406,-0.0181,0.082
7.738,0.0435,-0.0096,0.083
7.788,0.044,-0.0026,0.091
7.838,0.0428,0.0031,0.098
7.887,0.0406,0.008,0.108
7.938,0.0374,0.0116,0.114
7.988,0.0326,0.0144,0.121
8.037,0.0255,0.0158,0.127
8.087,0.0199,0.0163,0.129
8.138,0.014,0.0153,0.135
8.188,0.0079,0.0133,0.138
8.237,0.0039,0.0117,0.14
8.288,0.0013,0.0084,0.145
8.337,-0.0012,0.005,0.155
8.387,-0.003,0.0024,0.158
8.438,-0.0037,-0.001,0.167
8.488,-0.0038,-0.0031,0.168
8.537,-0.0032,-0.0057,0.166
8.587,-0.001,-0.0067,0.171
8.637,0.0008,-0.0068,0.174
8.687,0.0032,-0.0061,0.179
8.738,0.0056,-0.0046,0.182
8.787,0.0065,-0.0028,0.184
8.837,0.009,-0.0003,0.187
8.887,0.01,0.0018,0.187
8.937,0.011,0.0048,0.189
8.987,0.0118,0.0075,0.19
9.037,0.0122,0.0095,0.196
9.087,0.0123,0.0122,0.195
9.137,0.0124,0.0145,0.197
9.187,0.0104,0.0163,0.198
9.237,0.009,0.0174,0.198
9.287,0.0071,0.0176,0.199
9.338,0.0038,0.0176,0.2
9.388,0.0023,0.0181,0.202
9.437,0.0013,0.0171,0.204
9.487,0.0006,0.0161,0.204
9.536,0.0,0.0128,0.203
9.587,0.0013,0.0107,0.206
9.637,0.0031,0.0089,0.206
9.686,0.0039,0.0064,0.206
9.737,0.0053,0.005,0.206
9.787,0.0084,0.0034,0.208
9.837,0.0109,0.0028,0.212
9.887,0.0125,0.0017,0.212
9.937,0.0152,0.0019,0.214
9.987,0.0168,0.002,0.213
10.036,0.0177,0.0029,0.215
10.087,0.0178,0.0037,0.217
10.136,0.0182,0.0048,0.211
10.187,0.0178,0.0064,0.212
10.237,0.0172,0.0073,0.217
10.287,0.0154,0.0087,0.213
10.337,0.0138,0.0095,0.214
10.386,0.0116,0.0092,0.215
10.438,0.0099,0.0079,0.219
10.487,0.0059,0.0067,0.218
10.537,0.0045,0.0048,0.218
10.587,-0.0003,0.0029,0.218
10.637,-0.0008,0.0003,0.217
10.686,-0.0016,-0.0029,0.22
10.737,-0.0017,-0.0054,0.22
10.787,-0.0008,-0.0066,0.219
10.836,0.0006,-0.0091,0.221
10.886,0.0024,-0.0112,0.222
10.936,0.0053,-0.0127,0.221
10.987,0.0087,-0.0121,0.225
11.037,0.0117,-0.0123,0.222
11.087,0.0154,-0.0105,0.224
