time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.251,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.414,,1.294,,,,,
0.255,,1.3505,-0.0706,0.012,0.31,-0.39,0.4,0.0,0.0018,0.0014,0.0002,0.684,0.414,,1.294,,,,,
0.26,,1.35,-0.0714,0.014,0.31,-0.36,0.43,0.0,-0.0006,-0.0022,-0.0049,0.684,0.414,,1.29,,,,,
0.264,,1.3497,-0.0711,0.012,0.31,-0.37,0.43,0.0,-0.0018,-0.0015,-0.0033,0.682,0.417,,1.29,,,,,
0.281,,1.3504,-0.0714,0.015,0.31,-0.36,0.4,0.0,0.0021,-0.0019,-0.0063,0.682,0.417,,1.292,,,,,
0.332,,1.3497,-0.0719,0.013,0.3,-0.34,0.43,0.0,-0.0021,-0.0043,-0.0011,0.687,0.409,,1.292,,,,,
0.382,,1.3505,-0.0714,0.011,0.3,-0.36,0.4,0.0,0.0026,-0.0017,-0.0027,0.687,0.409,,1.289,,,,,
0.433,,1.3502,-0.0704,0.012,0.3,-0.4,0.41,0.0,0.0013,0.0035,-0.0077,0.686,0.412,,1.289,,,,,
0.481,,1.3504,-0.0707,0.014,0.3,-0.38,0.41,0.0,0.0029,0.002,-0.008,0.686,0.412,,1.293,,,,,
0.531,,1.3502,-0.0717,0.013,0.3,-0.35,0.42,0.0,0.0015,-0.0025,-0.0027,0.685,0.409,,1.293,,,,,
0.583,,1.3505,-0.0715,0.014,0.3,-0.35,0.41,0.0,0.0028,-0.0014,-0.0022,0.685,0.409,,1.302,,,,,
0.639,,1.3505,-0.0715,0.012,0.3,-0.35,0.42,0.0,0.0022,-0.0015,0.001,0.684,0.417,,1.302,,,,,
0.695,,1.3505,-0.0715,0.013,0.3,-0.35,0.42,0.0,0.0021,-0.0015,-0.0024,0.684,0.417,,1.295,,,,,
0.753,,1.3502,-0.0707,0.012,0.3,-0.38,0.44,0.0,0.0005,0.0032,-0.0021,0.684,0.412,,1.295,,,,,
0.791,,1.3504,-0.0705,0.013,0.3,-0.39,0.44,0.0,0.0018,0.0035,-0.0038,0.684,0.412,,1.29,,,,,
0.846,,1.3495,-0.0717,0.015,0.3,-0.34,0.48,0.0,-0.0033,-0.0027,-0.0026,0.683,0.418,,1.29,,,,,
0.882,,1.3497,-0.0715,0.013,0.3,-0.35,0.46,0.0,-0.0022,-0.0014,0.0024,0.683,0.418,,1.299,,,,,
0.931,,1.3502,-0.0717,0.014,0.3,-0.34,0.44,0.0,0.0003,-0.003,0.0009,0.683,0.412,,1.299,,,,,
0.982,,1.3504,-0.0715,0.012,0.3,-0.35,0.43,0.0,0.0017,-0.0024,0.0014,0.683,0.412,,1.295,,,,,
1.031,,1.3505,-0.0708,0.015,0.3,-0.37,0.43,0.0,0.0018,0.0013,-0.003,0.684,0.415,,1.295,,,,,
1.081,,1.3497,-0.0715,0.013,0.3,-0.34,0.47,0.0,-0.0025,-0.0024,0.0015,0.684,0.415,,1.291,,,,,
1.163,,1.3504,-0.0718,0.013,0.3,-0.33,0.43,0.0,0.0014,-0.0033,-0.0005,0.685,0.41,,1.291,,,,,
1.201,,1.3504,-0.0708,0.014,0.3,-0.37,0.44,0.0,0.0004,0.0019,-0.0021,0.685,0.41,,1.298,,,,,
1.234,,1.3504,-0.0715,0.013,0.3,-0.35,0.43,0.0,0.0001,-0.0018,-0.0006,0.684,0.416,,1.298,,,,,
1.293,,1.3496,-0.0718,0.014,0.3,-0.33,0.46,0.0,-0.0036,-0.0029,-0.0024,0.684,0.416,,1.302,,,,,
1.333,,1.3504,-0.0713,0.015,0.3,-0.36,0.43,0.0,0.0005,0.0003,-0.0009,0.685,0.41,,1.302,,,,,
1.383,,1.3504,-0.0706,0.013,0.3,-0.38,0.43,0.0,0.0007,0.0036,0.0016,0.685,0.41,,1.29,,,,,
1.459,,1.3495,-0.0716,0.014,0.3,-0.33,0.46,0.0,-0.0034,-0.0017,-0.0013,0.687,0.416,,1.29,,,,,
1.482,,1.3504,-0.0708,0.013,0.29,-0.36,0.43,0.0,0.0011,0.0016,-0.0009,0.687,0.416,,1.292,,,,,
1.541,,1.3503,-0.0721,0.011,0.29,-0.32,0.44,0.0,0.0003,-0.0045,-0.0032,0.679,0.409,,1.292,,,,,
1.597,,1.3501,-0.0716,0.011,0.29,-0.34,0.44,0.0,-0.0006,-0.0019,-0.0086,0.679,0.409,,1.301,,,,,
1.657,,1.3501,-0.0707,0.012,0.29,-0.37,0.44,0.0,-0.0,0.0028,-0.0112,0.686,0.416,,1.301,,,,,
1.684,,1.3504,-0.0716,0.014,0.29,-0.34,0.43,0.0,0.0013,-0.0026,-0.0092,0.686,0.416,,1.282,,,,,
1.75,,1.3504,-0.0726,0.013,0.29,-0.3,0.43,0.0,0.0009,-0.0075,-0.0027,0.686,0.408,,1.282,,,,,
1.783,,1.3503,-0.0721,0.013,0.29,-0.33,0.43,0.0,0.0009,-0.0042,-0.0013,0.686,0.408,,1.288,,,,,
1.845,,1.3503,-0.0721,0.012,0.29,-0.33,0.43,0.0,0.0006,-0.0039,-0.001,0.683,0.416,,1.288,,,,,
1.881,,1.3503,-0.0716,0.016,0.29,-0.35,0.44,0.0,0.0009,-0.0015,-0.0028,0.683,0.416,,1.296,,,,,
1.932,,1.3503,-0.0729,0.014,0.29,-0.3,0.44,0.0,0.0006,-0.0082,0.0054,0.686,0.409,,1.296,,,,,
2.024,,1.3495,-0.0717,0.015,0.29,-0.36,0.46,0.0,-0.0031,-0.0017,0.0046,0.686,0.409,,1.297,,,,,
2.035,,1.35,-0.0719,0.012,0.28,-0.34,0.44,0.0,-0.0002,-0.0027,0.0061,0.683,0.417,,1.297,,,,,
2.098,,1.3503,-0.0729,0.014,0.28,-0.3,0.43,0.0,0.0015,-0.0082,-0.001,0.683,0.417,,1.288,,,,,
2.138,,1.3498,-0.0719,0.014,0.28,-0.35,0.45,0.0,-0.0011,-0.0032,-0.0002,0.683,0.41,,1.288,,,,,
2.181,,1.3498,-0.0724,0.014,0.27,-0.33,0.44,0.0,-0.0012,-0.0054,-0.0006,0.683,0.41,,1.293,,,,,
2.232,,1.3502,-0.0717,0.013,0.28,-0.36,0.42,0.0,0.0017,-0.0015,-0.001,0.685,0.416,,1.293,,,,,
2.317,,1.3502,-0.0719,0.015,0.27,-0.35,0.43,0.0,0.0013,-0.003,-0.0036,0.685,0.416,,1.292,,,,,
2.332,,1.35,-0.0719,0.016,0.27,-0.35,0.43,0.0,0.0008,-0.0026,-0.0005,0.684,0.409,,1.292,,,,,
2.398,,1.3498,-0.0719,0.015,0.27,-0.35,0.44,0.0,0.0001,-0.0022,0.0036,0.684,0.409,,1.298,,,,,
2.45,,1.3495,-0.0717,0.015,0.27,-0.37,0.46,0.0,-0.0014,-0.0007,0.0031,0.68,0.419,,1.298,,,,,
2.481,,1.3504,-0.071,0.013,0.27,-0.39,0.42,0.0,0.003,0.0025,0.0018,0.68,0.419,,1.289,,,,,
2.531,,1.3497,-0.0717,0.017,0.27,-0.36,0.45,0.0,-0.0002,-0.0014,-0.0035,0.683,0.41,2.479,1.289,,,,,
2.619,,1.3495,-0.0719,0.012,0.27,-0.35,0.46,0.0,-0.0015,-0.0026,0.0022,0.683,0.41,2.479,1.288,,,,,
2.658,,1.35,-0.0717,0.015,0.27,-0.36,0.44,0.0,0.0012,-0.0018,-0.0057,0.684,0.415,,1.288,,,,,
2.701,,1.3491,-0.0718,0.014,0.27,-0.36,0.47,0.0,-0.0037,-0.0021,-0.003,0.684,0.415,,1.293,,,,,
2.751,,1.3495,-0.0718,0.012,0.27,-0.36,0.45,0.0,-0.001,-0.0016,-0.0041,0.686,0.409,,1.293,,,,,
2.814,,1.3502,-0.0711,0.015,0.27,-0.4,0.42,0.0,0.0025,0.0029,-0.0085,0.686,0.409,,1.299,,,,,
2.833,,1.3495,-0.0718,0.013,0.27,-0.36,0.45,0.0,-0.0021,-0.002,-0.0039,0.685,0.418,,1.299,,,,,
2.916,,1.3502,-0.0721,0.014,0.27,-0.35,0.42,0.0,0.0017,-0.0036,-0.0055,0.685,0.418,,1.285,,,,,
2.966,,1.3494,-0.0721,0.013,0.27,-0.35,0.45,0.0,-0.0028,-0.0032,-0.0037,0.686,0.409,,1.285,,,,,
3.014,,1.3495,-0.0718,0.013,0.27,-0.36,0.44,0.0,-0.0021,-0.0021,-0.0042,0.686,0.409,,1.296,,,,,
3.053,,1.3497,-0.0719,0.014,0.27,-0.36,0.43,0.0,-0.0009,-0.002,-0.0045,0.682,0.418,,1.296,,,,,
3.087,,1.3502,-0.0732,0.012,0.27,-0.31,0.41,0.0,0.0017,-0.0083,-0.0019,0.682,0.418,,1.287,,,,,
3.132,,1.3502,-0.0719,0.015,0.27,-0.36,0.41,0.0,0.0018,-0.0018,-0.0051,0.687,0.412,,1.287,,,,,
3.211,,1.3505,-0.0732,0.013,0.27,-0.31,0.39,0.0,0.0033,-0.0082,-0.0002,0.687,0.412,,1.286,,,,,
3.253,,0.0,-0.0,0.011,-0.0,0.01,0.0,0.0,0.0013,-0.0026,0.0001,0.683,0.424,,1.286,,,,,
3.291,,0.0001,0.0002,0.012,-0.0,-0.16,0.01,0.0,0.0046,0.002,-0.0008,0.683,0.424,,1.297,,,,,
3.347,,0.0003,-0.0008,0.016,-0.0,0.21,-0.04,0.0,0.008,-0.0137,-0.0009,0.685,0.422,,1.297,,,,,
3.381,,-0.001,0.0003,0.015,0.0,-0.26,0.48,0.0,-0.0076,0.0004,0.0052,0.685,0.422,,1.287,,,,,
3.431,,-0.0,-0.0003,0.012,-0.0,-0.15,0.22,0.0,0.0034,-0.0058,0.008,0.684,0.419,,1.287,,,,,
3.505,,0.0006,-0.0002,0.012,-0.0,-0.23,0.15,0.0,0.009,-0.0049,0.0021,0.684,0.419,,1.297,,,,,
3.542,,0.0007,-0.0013,0.013,-0.0,-0.1,0.21,0.0,0.0079,-0.0129,-0.0023,0.683,0.427,,1.297,,,,,
3.608,,0.0003,-0.0004,0.013,-0.0,-0.28,0.29,0.0,0.0047,-0.0049,-0.0016,0.683,0.427,,1.287,,,,,
3.635,,0.0005,-0.0014,0.014,0.0,-0.21,0.29,0.0,0.0056,-0.0104,-0.001,0.687,0.435,,1.287,,,,,
3.685,,0.0005,-0.0003,0.014,0.0,-0.33,0.3,0.0,0.0057,-0.0027,0.0013,0.687,0.435,,1.286,,,,,
3.731,,0.0003,-0.0003,0.013,0.0,-0.34,0.34,0.0,0.0036,-0.0027,0.0023,0.685,0.434,,1.286,,,,,
3.797,,0.0005,-0.0005,0.015,0.0,-0.33,0.33,0.0,0.0045,-0.0038,-0.0002,0.685,0.434,,1.293,,,,,
3.835,,0.0005,-0.0,0.014,0.0,-0.37,0.34,0.0,0.004,-0.0007,0.0025,0.684,0.433,,1.293,,,,,
3.89,,0.0004,-0.0003,0.011,0.0,-0.35,0.35,0.0,0.0035,-0.0023,0.0021,0.684,0.433,,1.289,,,,,
3.931,,0.0004,-0.0013,0.012,0.0,-0.3,0.36,0.0,0.0035,-0.0073,-0.0054,0.682,0.432,,1.289,,,,,
3.981,,0.0004,-0.0015,0.013,0.0,-0.29,0.37,0.0,0.0029,-0.0084,-0.0073,0.682,0.432,,1.291,,,,,
4.074,,0.0004,-0.0013,0.013,0.0,-0.31,0.37,0.0,0.0026,-0.0069,-0.0053,0.685,0.432,,1.291,,,,,
4.121,,0.0004,-0.0013,0.013,0.0,-0.32,0.37,0.0,0.0025,-0.0069,-0.0036,0.685,0.432,,1.292,,,,,
4.15,,0.0004,-0.0008,0.013,0.0,-0.34,0.37,0.0,0.0026,-0.0038,-0.0024,0.682,0.433,,1.292,,,,,
4.193,,0.0004,-0.0003,0.013,0.01,-0.37,0.38,0.0,0.0023,-0.0014,-0.0018,0.682,0.433,,1.29,,,,,
4.246,,0.0007,-0.0005,0.015,0.01,-0.36,0.37,0.0,0.0033,-0.0031,-0.0019,0.687,0.431,,1.29,,,,,
4.281,,0.0004,-0.0012,0.014,0.01,-0.33,0.38,0.0,0.0021,-0.0064,0.0024,0.687,0.431,,1.291,,,,,
4.359,,0.0004,-0.0015,0.014,0.01,-0.32,0.38,0.0,0.0021,-0.008,0.0023,0.685,0.428,,1.291,,,,,
4.384,,0.0006,0.0011,0.014,0.01,-0.43,0.37,0.0,0.0032,0.0051,0.0023,0.685,0.428,,1.289,,,,,
4.446,,-0.0007,0.0003,0.016,0.01,-0.4,0.42,0.0,-0.0036,0.001,0.0018,0.686,0.43,,1.289,,,,,
4.489,,0.0004,0.0003,0.012,0.01,-0.39,0.38,0.0,0.0015,0.0009,0.0054,0.686,0.43,,1.297,,,,,
4.531,,-0.0016,0.0008,0.012,0.01,-0.41,0.45,0.0,-0.0085,0.0038,-0.0027,0.686,0.43,,1.297,,,,,
4.581,,-0.0001,-0.0002,0.013,0.01,-0.37,0.39,0.0,-0.0002,-0.0018,-0.0069,0.686,0.43,,1.283,,,,,
4.656,,-0.0004,-0.0002,0.014,0.02,-0.36,0.4,0.0,-0.001,-0.0018,-0.0067,0.682,0.431,,1.283,,,,,
4.688,,-0.0001,-0.0002,0.015,0.02,-0.36,0.38,0.0,0.0003,-0.0011,-0.0033,0.682,0.431,,1.295,,,,,
4.748,,0.0003,0.0,0.012,0.02,-0.37,0.38,0.0,0.0029,0.0002,0.0019,0.683,0.43,,1.295,,,,,
4.81,,-0.0001,0.0,0.015,0.02,-0.37,0.4,0.0,-0.0,-0.0003,-0.0037,0.683,0.43,,1.296,,,,,
4.83,,0.0004,-0.0013,0.013,0.02,-0.32,0.37,0.0,0.0032,-0.0075,0.0016,0.683,0.43,,1.296,,,,,
4.881,,-0.0001,0.0,0.014,0.02,-0.37,0.4,0.0,0.0008,-0.0003,-0.0008,0.683,0.43,,1.297,,,,,
4.951,,-0.0004,-0.0002,0.013,0.02,-0.35,0.42,0.0,0.0002,-0.0021,0.0002,0.679,0.43,,1.297,,,,,
4.985,,0.0003,0.0007,0.015,0.02,-0.4,0.39,0.0,0.0041,0.0034,-0.0023,0.679,0.43,,1.294,,,,,
5.037,,0.0003,-0.0003,0.014,0.02,-0.35,0.4,0.0,0.0036,-0.002,0.0015,0.682,0.432,,1.294,,,,,
5.081,,-0.0006,-0.0002,0.014,0.02,-0.35,0.44,0.0,-0.0022,-0.0019,0.0007,0.682,0.432,,1.299,,,,,
5.131,,0.0003,0.0007,0.013,0.02,-0.4,0.4,0.0,0.0028,0.0031,-0.0003,0.686,0.43,,1.299,,,,,
5.18,,-0.0006,-0.0,0.014,0.02,-0.36,0.44,0.0,-0.0019,-0.0009,-0.0035,0.686,0.43,,1.294,,,,,
5.246,,0.0004,-0.0,0.016,0.03,-0.36,0.4,0.0,0.0039,-0.0009,-0.0021,0.685,0.43,,1.294,,,,,
5.289,,-0.0004,-0.0004,0.014,0.03,-0.34,0.44,0.0,-0.0012,-0.0033,0.0027,0.685,0.43,,1.293,,,,,
5.349,,0.0005,-0.0004,0.015,0.03,-0.35,0.41,0.0,0.0038,-0.0031,0.0005,0.685,0.426,,1.293,,,,,
5.385,,-0.0002,-0.0,0.012,0.03,-0.36,0.44,0.0,-0.0001,-0.0009,0.0015,0.685,0.426,,1.283,,,,,
5.43,,0.0004,-0.0014,0.015,0.03,-0.3,0.42,0.0,0.0025,-0.0073,-0.0056,0.685,0.431,,1.283,,,,,
5.48,,0.0004,-0.0,0.016,0.03,-0.36,0.42,0.0,0.0022,-0.0007,-0.0025,0.685,0.431,,1.294,,,,,
5.54,,0.0004,-0.0001,0.013,0.03,-0.36,0.42,0.0,0.0022,-0.0003,0.0024,0.684,0.429,,1.294,,,,,
5.599,,0.0004,0.0008,0.015,0.03,-0.39,0.42,0.0,0.0021,0.0037,-0.0023,0.684,0.429,,1.289,,,,,
5.637,,0.0004,-0.0001,0.016,0.03,-0.35,0.43,0.0,0.0014,-0.0012,-0.0002,0.684,0.423,,1.289,,,,,
5.68,,-0.0002,0.0002,0.014,0.03,-0.36,0.45,0.0,-0.0017,-0.0002,0.0029,0.684,0.423,,1.288,,,,,
5.73,,0.0001,0.0011,0.012,0.03,-0.4,0.44,0.0,0.0002,0.0041,-0.0003,0.686,0.432,,1.288,,,,,
5.78,,-0.0001,-0.0001,0.014,0.04,-0.35,0.45,0.0,-0.0014,-0.0015,-0.0067,0.686,0.432,,1.3,,,,,
5.835,,0.0004,0.0002,0.013,0.04,-0.36,0.42,0.0,0.0014,-0.0001,-0.0052,0.681,0.431,,1.3,,,,,
5.896,,-0.0002,-0.0001,0.014,0.04,-0.35,0.45,0.0,-0.0018,-0.0015,-0.0066,0.681,0.431,,1.291,,,,,
5.934,,0.0004,-0.0004,0.015,0.04,-0.34,0.42,0.0,0.0012,-0.0032,-0.0039,0.685,0.432,,1.291,,,,,
5.98,,0.0004,-0.0001,0.014,0.04,-0.35,0.43,0.0,0.0014,-0.0019,-0.0006,0.685,0.432,,1.289,,,,,
6.03,,0.0004,-0.0001,0.014,0.04,-0.35,0.43,0.0,0.0012,-0.0018,-0.0011,0.687,0.431,,1.289,,,,,
6.116,,-0.0002,-0.0001,0.014,0.04,-0.35,0.45,0.0,-0.0011,-0.0016,-0.0011,0.687,0.431,,1.298,,,,,
6.133,,-0.0017,-0.0004,0.013,0.04,-0.35,0.51,0.0,-0.0085,-0.0028,-0.0013,0.683,0.429,,1.298,,,,,
6.195,,-0.0002,-0.0001,0.013,0.04,-0.36,0.45,0.0,-0.0004,-0.0013,-0.0035,0.683,0.429,,1.298,,,,,
6.235,,-0.0002,-0.0001,0.015,0.04,-0.36,0.46,0.0,-0.0008,-0.0016,-0.0049,0.684,0.431,,1.298,,,,,
6.28,,0.0003,-0.0006,0.014,0.04,-0.34,0.44,0.0,0.0015,-0.0044,-0.0012,0.684,0.431,,1.289,,,,,
6.33,,0.0002,0.0006,0.012,0.04,-0.39,0.44,0.0,0.0016,0.0016,-0.0009,0.686,0.434,,1.289,,,,,
6.42,,-0.0004,-0.0003,0.015,0.04,-0.36,0.47,0.0,-0.0019,-0.0031,-0.0053,0.686,0.434,,1.287,,,,,
6.43,,-0.0007,-0.0001,0.014,0.04,-0.37,0.49,0.0,-0.0034,-0.002,-0.0003,0.685,0.432,,1.287,,,,,
6.492,,-0.0005,-0.0001,0.013,0.04,-0.37,0.47,0.0,-0.0019,-0.0015,0.0002,0.685,0.432,,1.295,,,,,
6.532,,0.0003,-0.0004,0.014,0.04,-0.36,0.44,0.0,0.002,-0.0022,-0.0021,0.684,0.431,,1.295,,,,,
6.582,,0.0003,-0.0016,0.016,0.04,-0.31,0.44,0.0,0.0028,-0.008,-0.0018,0.684,0.431,,1.29,,,,,
6.63,,-0.0006,0.0001,0.015,0.05,-0.38,0.48,0.0,-0.0019,0.0007,0.0036,0.682,0.433,,1.29,,,,,
6.708,,-0.0005,-0.0002,0.013,0.05,-0.37,0.47,0.0,0.0003,-0.0003,0.0032,0.682,0.433,,1.294,,,,,
6.733,,-0.0008,-0.0005,0.016,0.05,-0.35,0.48,0.0,-0.0002,-0.0014,-0.0017,0.682,0.428,,1.294,,,,,
6.797,,0.0003,-0.0015,0.014,0.05,-0.31,0.45,0.0,0.005,-0.0067,0.0015,0.682,0.428,,1.29,,,,,
6.835,,-0.0002,-0.0002,0.016,0.05,-0.37,0.48,0.0,0.0027,0.0011,-0.0001,0.686,0.432,,1.29,,,,,
