time_s,x_m,y_m,z_down_m
17.674,1.0015,0.0252,0.327
17.728,1.0072,0.0233,0.324
17.778,1.0135,0.0233,0.325
17.826,1.0212,0.0224,0.327
17.876,1.0282,0.0227,0.33
17.929,1.0343,0.0213,0.337
17.975,1.0432,0.0205,0.344
18.025,1.0499,0.0198,0.356
18.075,1.057,0.0186,0.368
18.124,1.0638,0.0172,0.364
18.176,1.0725,0.0159,0.358
18.224,1.0781,0.0155,0.343
18.276,1.0828,0.0167,0.331
18.336,1.0905,0.0167,0.316
18.377,1.0932,0.018,0.299
18.424,1.1014,0.0177,0.287
18.475,1.1062,0.0166,0.278
18.525,1.1123,0.0153,0.272
18.574,1.118,0.0156,0.264
18.624,1.1244,0.0158,0.265
18.678,1.1279,0.0151,0.269
18.725,1.1324,0.0144,0.273
18.775,1.1359,0.0123,0.278
18.825,1.14,0.0129,0.283
18.879,1.1437,0.0112,0.288
18.932,1.1458,0.0096,0.293
18.974,1.1469,0.0081,0.294
19.023,1.1477,0.0054,0.299
19.074,1.1492,0.0033,0.301
19.124,1.1502,0.0007,0.297
19.176,1.1515,-0.0014,0.3
19.224,1.1535,-0.0032,0.299
19.273,1.1577,-0.0056,0.302
19.324,1.1631,-0.0049,0.3
19.375,1.1675,-0.0041,0.302
19.424,1.1723,-0.0029,0.299
19.473,1.1765,-0.0015,0.303
19.523,1.1816,-0.0003,0.304
19.573,1.1858,0.0024,0.305
19.623,1.1895,0.003,0.305
19.674,1.1925,0.0059,0.306
19.725,1.1967,0.0085,0.306
19.774,1.1999,0.0093,0.307
19.823,1.2046,0.01,0.305
19.874,1.2075,0.0105,0.308
19.923,1.2099,0.009,0.31
19.975,1.2114,0.0089,0.31
20.025,1.2145,0.0085,0.307
20.075,1.2162,0.0056,0.308
20.126,1.2174,0.003,0.31
20.173,1.2176,0.0003,0.306
20.226,1.2172,-0.0048,0.309
20.273,1.2167,-0.0065,0.306
20.33,1.2172,-0.0074,0.308
20.375,1.2152,-0.0109,0.308
20.425,1.2131,-0.012,0.305
20.475,1.2131,-0.0123,0.309
20.523,1.2141,-0.0117,0.309
20.573,1.2148,-0.0074,0.305
20.624,1.2176,-0.0036,0.307
20.672,1.2204,-0.0009,0.306
20.723,1.2232,0.0027,0.303
20.775,1.227,0.004,0.305
20.823,1.2301,0.0085,0.306
20.874,1.2334,0.0085,0.303
20.924,1.2374,0.0098,0.308
20.981,1.2401,0.0121,0.308
21.023,1.2416,0.0134,0.308
21.074,1.2447,0.0156,0.306
21.125,1.2468,0.0183,0.307
21.175,1.2482,0.0208,0.305
21.225,1.2499,0.0247,0.305
21.279,1.2503,0.0265,0.303
21.324,1.2497,0.0276,0.305
21.376,1.2498,0.0308,0.303
21.425,1.2473,0.0311,0.298
21.475,1.2472,0.0311,0.298
21.523,1.245,0.0303,0.298
21.575,1.2406,0.0273,0.297
21.623,1.2385,0.0243,0.295
21.673,1.2386,0.021,0.295
21.723,1.2383,0.018,0.292
21.773,1.2398,0.0152,0.295
21.823,1.2397,0.0123,0.297
21.873,1.2413,0.0085,0.298
21.924,1.2396,0.0055,0.296
21.974,1.2389,0.0013,0.299
22.026,1.2359,-0.0013,0.299
22.077,1.2341,0.0005,0.299
22.123,1.2335,0.0023,0.3
22.173,1.232,0.0055,0.3
22.226,1.2312,0.0086,0.304
22.272,1.23,0.0124,0.303
22.323,1.2276,0.0123,0.302
22.373,1.2264,0.0124,0.305
22.423,1.2251,0.0112,0.305
22.473,1.2242,0.0105,0.304
22.524,1.2243,0.0091,0.305
22.573,1.2229,0.0069,0.305
22.623,1.2206,0.0053,0.305
22.673,1.2204,0.0027,0.302
22.722,1.2203,0.0006,0.301
22.777,1.2207,-0.0014,0.304
22.822,1.2233,-0.0038,0.303
22.874,1.2258,-0.0047,0.304
22.923,1.229,-0.0063,0.305
22.977,1.2322,-0.0074,0.305
23.022,1.2357,-0.0092,0.307
23.072,1.2382,-0.0104,0.306
23.125,1.2404,-0.0116,0.309
23.175,1.2409,-0.0113,0.305
23.223,1.2379,-0.0117,0.308
23.274,1.2358,-0.0104,0.308
23.323,1.2324,-0.0091,0.306
23.374,1.2274,-0.0074,0.305
23.425,1.2233,-0.0054,0.308
23.474,1.2174,-0.0048,0.303
23.523,1.2135,-0.0045,0.308
23.573,1.2084,-0.0036,0.306
23.624,1.205,-0.0036,0.303
23.675,1.1986,-0.0032,0.3
23.726,1.1966,-0.0036,0.301
23.773,1.195,-0.0042,0.303
23.823,1.1922,-0.0039,0.302
23.872,1.1928,-0.0029,0.302
23.923,1.1969,-0.0015,0.301
23.973,1.2,-0.0015,0.299
24.023,1.2038,-0.0028,0.302
24.073,1.208,-0.0031,0.305
24.132,1.2123,-0.0026,0.303
24.172,1.2163,-0.0019,0.304
24.222,1.2203,-0.0028,0.304
24.277,1.2222,-0.002,0.305
24.329,1.2248,-0.0001,0.306
24.383,1.2269,0.0011,0.305
24.422,1.2279,0.0019,0.305
24.473,1.227,0.0044,0.31
24.524,1.2269,0.0069,0.308
24.573,1.2248,0.0091,0.314
24.622,1.2228,0.0102,0.31
24.679,1.2205,0.0107,0.312
24.727,1.2167,0.011,0.312
24.772,1.2121,0.0109,0.307
24.822,1.2091,0.0086,0.308
24.873,1.2048,0.0052,0.305
24.923,1.2024,0.0018,0.309
24.973,1.2009,-0.0007,0.31
25.023,1.201,-0.0036,0.309
25.072,1.1998,-0.0057,0.308
25.122,1.1981,-0.0093,0.307
25.172,1.1959,-0.0107,0.307
25.222,1.1929,-0.0127,0.305
25.272,1.1905,-0.0129,0.304
25.322,1.1917,-0.0124,0.303
25.373,1.1919,-0.0117,0.304
25.422,1.1911,-0.0107,0.303
25.472,1.1938,-0.009,0.303
25.523,1.195,-0.0055,0.304
25.573,1.1976,-0.004,0.303
25.622,1.1971,0.0006,0.301
25.673,1.1975,0.0044,0.299
25.721,1.1955,0.0101,0.302
25.774,1.1924,0.0126,0.296
25.823,1.1896,0.016,0.3
25.875,1.1838,0.0176,0.3
25.925,1.1779,0.0186,0.301
25.975,1.172,0.019,0.302
26.021,1.165,0.0158,0.302
26.072,1.1585,0.0142,0.301
26.122,1.1522,0.0126,0.302
26.173,1.1464,0.0101,0.301
26.223,1.1406,0.006,0.302
26.271,1.1361,0.0024,0.302
26.323,1.1317,-0.0009,0.303
26.371,1.1257,-0.0054,0.301
26.422,1.1204,-0.009,0.301
26.471,1.1157,-0.0108,0.298
26.522,1.1099,-0.013,0.296
26.572,1.1052,-0.0129,0.296
26.624,1.099,-0.0127,0.293
26.672,1.0934,-0.0102,0.294
26.722,1.0874,-0.0067,0.293
26.771,1.0801,-0.0047,0.291
26.822,1.072,-0.0007,0.293
26.874,1.0636,0.0023,0.291
26.922,1.0545,0.006,0.293
26.972,1.0439,0.009,0.288
27.024,1.0304,0.0121,0.248
27.073,1.0214,0.0141,0.225
27.123,1.0098,0.0154,0.206
27.173,1.0004,0.0169,0.205
27.221,0.9915,0.0167,0.221
27.272,0.9826,0.0143,0.236
27.321,0.9747,0.0121,0.259
27.373,0.9728,0.0219,0.273
27.421,0.9647,0.02,0.296
27.471,0.955,0.019,0.314
27.522,0.9474,0.0177,0.331
27.574,0.9377,0.0152,0.343
27.621,0.9288,0.0126,0.351
27.674,0.9197,0.011,0.354
27.723,0.9107,0.0089,0.356
27.773,0.9026,0.0073,0.353
27.82,0.8911,0.0055,0.348
27.872,0.8819,0.0032,0.341
27.922,0.8723,0.0021,0.335
27.972,0.8624,0.0007,0.331
28.021,0.8534,0.0009,0.318
28.073,0.8431,0.001,0.315
28.122,0.8342,-0.0001,0.312
28.177,0.8248,0.0002,0.31
28.224,0.8165,0.0009,0.307
28.274,0.8074,0.0022,0.304
28.321,0.7988,0.0034,0.303
28.372,0.7883,0.0059,0.303
28.422,0.778,0.0057,0.3
28.471,0.7695,0.0059,0.302
28.521,0.7599,0.0061,0.301
28.572,0.7501,0.0039,0.303
28.621,0.7393,0.0037,0.3
28.672,0.7307,0.0034,0.302
28.722,0.7219,0.0047,0.308
28.773,0.7137,0.0042,0.314
28.823,0.7049,0.002,0.317
28.872,0.697,0.0008,0.32
28.922,0.6834,-0.0028,0.326
28.97,0.6735,-0.0042,0.332
29.021,0.6634,-0.0053,0.344
29.072,0.6539,-0.0064,0.354
29.122,0.6437,-0.0083,0.371
29.174,0.6333,-0.0089,0.364
29.224,0.622,-0.0104,0.36
29.271,0.6102,-0.012,0.348
29.321,0.5986,-0.0154,0.329
29.371,0.5892,-0.0176,0.314
29.421,0.5773,-0.018,0.288
29.47,0.5674,-0.0189,0.278
29.52,0.5567,-0.0199,0.263
29.571,0.5455,-0.019,0.254
29.621,0.5362,-0.0178,0.255
29.671,0.5258,-0.0158,0.254
29.723,0.5149,-0.014,0.257
29.771,0.5053,-0.0125,0.258
29.82,0.4924,-0.0115,0.262
29.87,0.4801,-0.0095,0.267
29.92,0.4683,-0.008,0.272
29.97,0.456,-0.0063,0.274
30.021,0.4446,-0.0057,0.279
30.071,0.4331,-0.0053,0.281
30.121,0.4207,-0.0043,0.285
30.171,0.4096,-0.0032,0.289
30.22,0.3984,-0.0024,0.287
30.271,0.3869,-0.0024,0.29
30.32,0.3766,-0.0017,0.291
30.374,0.366,-0.0016,0.291
30.42,0.3549,-0.0008,0.289
30.47,0.3473,-0.001,0.29
30.522,0.3373,-0.0014,0.289
30.57,0.3296,-0.0013,0.29
30.62,0.3202,-0.0022,0.295
30.671,0.3128,-0.0003,0.295
30.72,0.306,0.0007,0.299
30.77,0.3004,0.002,0.299
30.822,0.2932,0.0029,0.302
30.87,0.2877,0.0053,0.3
30.921,0.2812,0.0054,0.299
30.971,0.2745,0.0065,0.298
31.022,0.2677,0.0058,0.298
31.071,0.2601,0.0049,0.301
31.12,0.2543,0.0034,0.299
31.17,0.2472,0.0014,0.304
31.22,0.2379,-0.0015,0.3
31.27,0.2289,-0.0062,0.299
31.321,0.2223,-0.01,0.303
31.37,0.2148,-0.0147,0.299
31.421,0.2059,-0.0183,0.301
31.471,0.1984,-0.0215,0.288
31.522,0.1894,-0.0254,0.263
31.573,0.1835,-0.0273,0.245
31.621,0.1789,-0.0288,0.239
31.677,0.1744,-0.0284,0.235
31.729,0.171,-0.0286,0.242
31.77,0.1645,-0.0279,0.247
31.821,0.1629,-0.0283,0.265
31.87,0.1634,-0.0354,0.282
31.921,0.1596,-0.0395,0.296
31.971,0.1548,-0.0382,0.309
32.02,0.1524,-0.0398,0.319
32.071,0.148,-0.0445,0.326
32.121,0.1422,-0.0405,0.331
32.17,0.1352,-0.0364,0.335
32.22,0.1268,-0.0307,0.336
32.27,0.1191,-0.0226,0.336
32.32,0.1102,-0.0153,0.337
32.37,0.0995,-0.0082,0.337
32.421,0.0904,0.0016,0.332
32.47,0.0807,0.0093,0.326
32.52,0.0713,0.0159,0.324
32.57,0.0611,0.0232,0.324
32.621,0.0523,0.029,0.324
32.67,0.0449,0.0346,0.319
32.721,0.0376,0.0359,0.318
32.769,0.0325,0.0388,0.318
32.822,0.0244,0.0382,0.313
32.871,0.0221,0.0376,0.311
32.921,0.0196,0.0346,0.308
32.97,0.0175,0.0294,0.302
33.02,0.0171,0.024,0.297
33.07,0.0174,0.0219,0.296
33.12,0.0185,0.0183,0.296
33.17,0.0186,0.014,0.297
33.221,0.0191,0.0108,0.296
33.27,0.0195,0.0096,0.299
33.32,0.0203,0.0072,0.299
33.37,0.0193,0.0072,0.304
33.42,0.0235,0.007,0.304
33.47,0.0219,0.011,0.304
33.52,0.0229,0.0141,0.305
33.57,0.0214,0.0171,0.309
33.621,0.0169,0.0216,0.31
33.669,0.0159,0.0249,0.306
33.721,0.0136,0.027,0.311
33.771,0.0101,0.03,0.306
33.82,0.0084,0.0326,0.307
33.87,0.003,0.035,0.302
33.92,0.0002,0.0349,0.302
33.97,-0.001,0.0334,0.299
34.021,-0.0017,0.03,0.297
34.069,-0.0011,0.0252,0.294
34.121,0.0009,0.0196,0.29
34.17,0.0032,0.015,0.29
34.221,0.0056,0.0062,0.292
34.27,0.0112,0.0011,0.292
34.32,0.0128,-0.0017,0.296
34.37,0.0152,-0.0044,0.298
34.42,0.0186,-0.0073,0.303
34.47,0.0211,-0.0083,0.303
34.52,0.0222,-0.0078,0.303
34.57,0.0217,-0.0044,0.3
34.62,0.0222,-0.0016,0.302
34.672,0.0204,0.0035,0.297
34.721,0.0189,0.0064,0.3
34.77,0.0152,0.0097,0.298
34.82,0.0113,0.0119,0.302
34.871,0.0081,0.0141,0.303
34.921,0.0039,0.0177,0.302
34.971,0.0005,0.0176,0.302
35.02,-0.003,0.0182,0.303
35.071,-0.0037,0.0153,0.299
35.119,-0.0072,0.0107,0.299
35.169,-0.0058,0.006,0.299
35.221,-0.0047,-0.0022,0.297
35.27,-0.0039,-0.0065,0.299
35.321,-0.0035,-0.0115,0.299
35.37,-0.0007,-0.0181,0.299
35.42,0.0005,-0.0222,0.299
35.47,0.0028,-0.0238,0.3
35.52,0.0067,-0.0266,0.304
35.57,0.0075,-0.0259,0.303
35.62,0.008,-0.0249,0.302
35.669,0.0122,-0.0217,0.303
35.719,0.0127,-0.0184,0.3
35.77,0.0142,-0.0147,0.299
35.82,0.0138,-0.0112,0.3
35.871,0.0138,-0.0079,0.298
35.919,0.0123,-0.0043,0.299
35.97,0.0094,-0.0003,0.301
36.019,0.0093,0.0017,0.299
36.07,0.004,0.0048,0.299
36.12,0.0023,0.0063,0.299
36.169,0.0012,0.0075,0.301
36.219,-0.0029,0.0087,0.301
36.269,-0.0046,0.0083,0.302
36.319,-0.0086,0.0086,0.303
36.37,-0.011,0.0069,0.306
36.42,-0.013,0.0062,0.302
36.47,-0.0142,0.0048,0.306
36.519,-0.0132,0.0032,0.301
36.569,-0.0133,0.0013,0.302
36.619,-0.0095,0.0001,0.3
36.669,-0.0093,-0.0023,0.299
36.719,-0.0077,-0.0024,0.299
36.768,-0.0042,-0.0033,0.299
36.819,-0.0021,-0.0036,0.298
36.869,0.0015,-0.0053,0.299
36.918,0.0043,-0.004,0.294
36.969,0.0077,-0.0041,0.291
37.019,0.0114,-0.0054,0.286
37.069,0.0132,-0.0048,0.277
37.119,0.0172,-0.0046,0.268
37.17,0.0199,-0.0048,0.26
37.219,0.0184,-0.0043,0.246
37.27,0.0178,-0.002,0.247
37.319,0.007,0.0012,0.232
37.369,0.002,0.0016,0.219
37.419,0.0015,0.0032,0.206
37.469,-0.0037,0.0031,0.192
37.519,-0.0077,0.0052,0.178
37.57,-0.0061,-0.0022,0.163
37.618,-0.0022,-0.0081,0.144
37.67,-0.0008,-0.0044,0.136
37.721,-0.0102,0.0063,0.121
37.769,-0.008,0.0091,0.111
37.819,-0.0069,0.0042,0.098
37.871,-0.0134,0.0088,0.083
37.919,-0.0104,0.0072,0.073
37.969,-0.0099,0.0068,0.062
