time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m
1.492,,-4.3808,-4.413,0.009,2.37,-0.76,0.53,0.0,-0.003,0.0094,-0.0039,0.672,0.416,,,,,
1.531,,-4.3809,-4.4131,0.01,2.38,-0.75,0.54,0.0,-0.0041,0.0083,-0.0029,0.674,0.421,,,,,
1.625,,-4.38,-4.4129,0.01,2.39,-0.76,0.51,0.0,0.0004,0.0092,0.0004,0.674,0.421,,,,,
1.656,,-4.3814,-4.4131,0.011,2.4,-0.75,0.57,0.0,-0.0071,0.0077,0.0033,0.674,0.413,,,,,
1.688,,-4.3818,-4.4133,0.01,2.41,-0.74,0.59,0.0,-0.0091,0.0065,0.0065,0.674,0.413,,,,,
1.756,,-4.378,-4.4111,0.011,2.41,-0.82,0.45,0.0,0.0089,0.0169,0.0062,0.671,0.417,,,,,
1.782,,-4.3773,-4.4112,0.008,2.43,-0.8,0.46,0.0,0.0093,0.0157,0.0078,0.671,0.417,,,,,
1.832,,-4.3767,-4.4109,0.009,2.44,-0.8,0.47,0.0,0.0096,0.0156,0.0014,0.671,0.415,,,,,
1.919,,-4.3774,-4.4118,0.009,2.45,-0.76,0.51,0.0,0.0045,0.0101,0.0001,0.671,0.415,,,,,
1.961,,-4.3773,-4.4109,0.012,2.46,-0.79,0.53,0.0,0.0031,0.0148,-0.0006,0.671,0.42,,,,,
1.993,,-4.3773,-4.4108,0.011,2.47,-0.79,0.54,0.0,0.0012,0.015,0.0058,0.671,0.42,,,,,
2.05,,-4.377,-4.412,0.01,2.48,-0.73,0.54,0.0,0.0014,0.0076,0.0075,0.67,0.415,,,,,
2.082,,-4.3762,-4.4106,0.007,2.49,-0.79,0.51,0.0,0.0047,0.0145,0.0054,0.67,0.415,,,,,
2.132,,-4.3773,-4.4122,0.01,2.5,-0.72,0.57,0.0,-0.0018,0.0054,-0.0031,0.672,0.419,,,,,
2.212,,-4.3782,-4.4122,0.009,2.52,-0.72,0.61,0.0,-0.0074,0.0048,-0.0009,0.672,0.419,,,,,
2.255,,-4.3767,-4.4106,0.011,2.52,-0.78,0.54,0.0,-0.0003,0.0126,-0.0019,0.674,0.416,,,,,
2.295,,-4.3781,-4.4123,0.01,2.53,-0.71,0.6,0.0,-0.0075,0.0031,0.0027,0.674,0.416,,,,,
2.339,,-4.3772,-4.4113,0.009,2.54,-0.75,0.56,0.0,-0.0031,0.0086,0.003,0.671,0.422,,,,,
2.4,,-4.3783,-4.412,0.01,2.55,-0.72,0.61,0.0,-0.0092,0.0047,0.0012,0.671,0.422,2.449,,,,
2.432,,-4.3776,-4.4121,0.01,2.55,-0.71,0.58,0.0,-0.0064,0.0044,0.0023,0.668,0.416,2.449,,,,
2.499,,-4.3771,-4.411,0.01,2.56,-0.75,0.55,0.0,-0.0029,0.0095,0.0027,0.668,0.416,2.517,,,,
2.537,,-4.3769,-4.411,0.009,2.57,-0.75,0.54,0.0,-0.002,0.0089,0.0028,0.671,0.42,2.517,,,,
2.593,,-4.3782,-4.4104,0.01,2.58,-0.78,0.58,0.0,-0.0085,0.0119,0.0003,0.671,0.42,,,,,
2.633,,-4.378,-4.4103,0.009,2.58,-0.78,0.57,0.0,-0.0076,0.0122,0.0015,0.67,0.413,,,,,
2.682,,-4.3784,-4.412,0.008,2.59,-0.71,0.58,0.0,-0.0089,0.0029,0.0002,0.67,0.413,2.454,,,,
2.731,,-4.3784,-4.4119,0.011,2.6,-0.7,0.57,0.0,-0.0087,0.0035,-0.0023,0.67,0.419,2.454,,,,
2.793,,-4.3772,-4.4108,0.009,2.6,-0.75,0.51,0.0,-0.0025,0.0095,0.003,0.67,0.419,,,,,
2.848,,-4.3764,-4.41,0.008,2.61,-0.77,0.48,0.0,0.0022,0.0125,0.0017,0.673,0.416,,,,,
2.884,,-4.3773,-4.4101,0.009,2.62,-0.77,0.51,0.0,-0.0034,0.012,-0.001,0.673,0.416,,,,,
2.932,,-4.3777,-4.4115,0.009,2.63,-0.71,0.53,0.0,-0.0053,0.0035,0.0001,0.673,0.419,,,,,
2.983,,-4.3779,-4.4106,0.01,2.64,-0.74,0.53,0.0,-0.0057,0.0077,0.0007,0.673,0.419,2.455,,,,
3.031,,-4.3782,-4.4099,0.01,2.64,-0.76,0.54,0.0,-0.0064,0.0112,0.0029,0.672,0.416,2.455,,,,
3.088,,-4.3782,-4.4113,0.009,2.65,-0.71,0.53,0.0,-0.0058,0.0041,0.0039,0.672,0.416,,,,,
3.152,,-4.378,-4.4098,0.009,2.66,-0.77,0.52,0.0,-0.0047,0.0124,0.0018,0.672,0.422,,,,,
3.188,,-4.3805,-4.4107,0.011,2.67,-0.73,0.6,0.0,-0.0164,0.0077,0.0007,0.672,0.422,2.496,,,,
3.23,,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.416,2.496,,,,
3.28,,0.0,-0.0001,0.009,0.02,-0.07,0.07,0.0,0.0018,-0.0029,0.0001,0.675,0.416,,,,,
3.331,,0.0001,-0.0002,0.012,0.04,-0.14,0.09,0.0,0.0042,-0.0044,0.0006,0.672,0.418,,,,,
3.385,,0.0007,-0.0003,0.012,0.06,-0.22,-0.0,0.0,0.0106,-0.0048,0.0037,0.672,0.418,,,,,
3.443,,0.0008,-0.0006,0.01,0.08,-0.27,0.11,0.0,0.0096,-0.0065,0.0074,0.671,0.415,,,,,
3.507,,-0.0003,-0.0017,0.011,0.1,-0.15,0.42,0.0,-0.0017,-0.0145,0.0051,0.671,0.415,,,,,
3.539,,0.0008,-0.0005,0.012,0.12,-0.43,0.24,0.0,0.0077,-0.0033,0.0052,0.669,0.422,,,,,
3.58,,0.0003,0.0001,0.009,0.14,-0.55,0.34,0.0,0.0034,0.0015,0.007,0.669,0.422,,,,,
3.677,,0.0008,-0.0006,0.009,0.16,-0.49,0.32,0.0,0.0059,-0.0026,0.0003,0.673,0.413,,,,,
3.705,,0.0007,-0.0008,0.011,0.18,-0.5,0.36,0.0,0.0046,-0.0035,-0.0027,0.673,0.413,,,,,
3.736,,-0.0008,-0.0005,0.011,0.2,-0.54,0.52,0.0,-0.0054,-0.0013,0.0005,0.672,0.421,,,,,
3.796,,0.0007,-0.0007,0.009,0.22,-0.56,0.4,0.0,0.0039,-0.0017,0.0023,0.672,0.421,,,,,
3.83,,-0.0001,-0.0004,0.009,0.24,-0.6,0.47,0.0,-0.0009,0.0008,-0.0008,0.667,0.414,,,,,
3.881,,0.0004,0.0005,0.008,0.26,-0.66,0.44,0.0,0.0019,0.0057,-0.0026,0.667,0.414,2.453,,,,
3.973,,-0.0002,0.0004,0.009,0.28,-0.67,0.49,0.0,-0.0021,0.0063,-0.0052,0.672,0.418,2.453,,,,
4.008,,-0.0007,0.0005,0.011,0.3,-0.68,0.53,0.0,-0.0054,0.0074,-0.0041,0.672,0.418,,,,,
4.039,,0.0,-0.0,0.008,0.32,-0.66,0.49,0.0,-0.0021,0.0046,0.002,0.672,0.414,,,,,
4.099,,-0.0002,-0.0003,0.01,0.34,-0.66,0.51,0.0,-0.0037,0.0036,-0.001,0.672,0.414,2.463,,,,
4.13,,0.0005,-0.0002,0.01,0.36,-0.67,0.47,0.0,0.0002,0.0045,0.0017,0.67,0.421,2.463,,,,
4.181,,-0.0006,0.0006,0.009,0.38,-0.71,0.53,0.0,-0.0056,0.0088,0.0036,0.67,0.421,2.453,0.536,,,
4.268,,-0.0008,-0.0007,0.011,0.4,-0.66,0.54,0.0,-0.0068,0.0026,0.0021,0.671,0.411,2.453,0.536,,,
4.313,,-0.0003,-0.0001,0.007,0.42,-0.69,0.51,0.0,-0.0044,0.006,0.0051,0.671,0.411,,,,,
4.343,,0.0008,-0.0004,0.011,0.44,-0.69,0.47,0.0,0.0013,0.0052,-0.0018,0.673,0.42,,,,,
4.382,,-0.0001,0.0008,0.009,0.46,-0.74,0.5,0.0,-0.0032,0.0111,0.0033,0.673,0.42,2.429,,,,
4.47,,-0.0019,-0.0004,0.01,0.47,-0.69,0.58,0.0,-0.0123,0.0054,0.0017,0.675,0.416,2.429,,,,
4.487,,-0.001,0.0008,0.011,0.49,-0.75,0.55,0.0,-0.0078,0.011,0.0028,0.675,0.416,,,,,
4.543,,-0.0006,0.0007,0.009,0.51,-0.74,0.53,0.0,-0.0065,0.0105,0.0061,0.669,0.419,,,,,
4.587,,-0.007,-0.0025,0.009,0.52,-0.64,0.75,0.0,-0.0342,-0.0041,0.0032,0.669,0.419,,,,,
4.636,,-0.0069,-0.0024,0.011,0.55,-0.66,0.7,0.0,-0.0297,-0.0024,0.0008,0.674,0.415,,,,,
4.691,,-0.006,-0.0018,0.008,0.57,-0.7,0.63,0.0,-0.0206,0.0022,0.004,0.674,0.415,,,,,
4.73,,-0.007,-0.0013,0.01,0.59,-0.73,0.63,0.0,-0.0221,0.0059,-0.0017,0.674,0.419,,,,,
4.78,,-0.005,-0.0023,0.01,0.61,-0.7,0.53,0.0,-0.0095,0.0016,0.0007,0.674,0.419,2.495,,,,
4.841,,-0.0064,-0.0023,0.01,0.63,-0.71,0.56,0.0,-0.0143,0.0022,0.0019,0.67,0.421,2.495,,,,
4.902,,-0.0061,-0.0022,0.009,0.65,-0.72,0.54,0.0,-0.0108,0.0033,0.0021,0.67,0.421,,,,,
4.935,,-0.0086,-0.0027,0.009,0.66,-0.71,0.62,0.0,-0.0211,0.0012,0.0001,0.67,0.416,,,,,
4.981,,-0.007,-0.0022,0.01,0.68,-0.74,0.53,0.0,-0.0109,0.004,-0.0003,0.67,0.416,2.467,,,,
5.031,,-0.0074,-0.0026,0.009,0.7,-0.73,0.52,0.0,-0.0112,0.0027,0.0018,0.675,0.418,2.467,,,,
5.081,,-0.0076,-0.0025,0.009,0.72,-0.74,0.52,0.0,-0.0107,0.0035,0.0007,0.675,0.418,,,,,
5.136,,-0.0074,-0.0025,0.008,0.74,-0.75,0.5,0.0,-0.0075,0.004,0.0004,0.673,0.413,,,,,
5.216,,-0.0072,-0.0016,0.008,0.75,-0.8,0.48,0.0,-0.0049,0.0097,-0.0019,0.673,0.413,2.514,0.538,,,
5.24,,-0.0074,-0.0013,0.008,0.77,-0.8,0.5,0.0,-0.0049,0.0109,-0.0027,0.669,0.419,2.514,0.538,,,
5.296,,-0.0085,-0.0022,0.007,0.78,-0.77,0.54,0.0,-0.0094,0.0065,-0.0035,0.669,0.419,,,,,
5.33,,-0.0066,-0.0006,0.007,0.8,-0.83,0.46,0.0,0.0007,0.0153,-0.005,0.672,0.414,,,,,
5.39,,-0.0075,-0.0022,0.009,0.82,-0.77,0.49,0.0,-0.003,0.0069,-0.0054,0.672,0.414,,,,,
5.432,,-0.0097,-0.0022,0.007,0.83,-0.78,0.57,0.0,-0.0124,0.0075,-0.0003,0.672,0.419,,,,,
5.487,,-0.0109,-0.0019,0.011,0.85,-0.79,0.61,0.0,-0.017,0.0103,-0.0015,0.672,0.419,,,,,
5.547,,-0.0104,-0.0029,0.01,0.87,-0.75,0.56,0.0,-0.0122,0.0049,0.0071,0.672,0.416,,,,,
5.58,,-0.011,-0.0013,0.01,0.88,-0.82,0.56,0.0,-0.0133,0.0142,0.0086,0.672,0.416,2.434,,,,
5.63,,-0.0107,-0.0027,0.012,0.9,-0.76,0.53,0.0,-0.0103,0.0065,0.0093,0.673,0.422,2.434,,,,
5.722,,-0.0114,-0.0018,0.011,0.92,-0.8,0.55,0.0,-0.0127,0.0115,0.012,0.673,0.422,,,,,
5.755,,-0.0109,-0.0004,0.008,0.94,-0.84,0.51,0.0,-0.009,0.0179,0.0107,0.671,0.413,,,,,
5.784,,-0.0111,-0.0019,0.007,0.95,-0.79,0.51,0.0,-0.0083,0.0106,0.0035,0.671,0.413,,,,,
5.842,,-0.0107,-0.001,0.01,0.97,-0.82,0.5,0.0,-0.0061,0.0147,-0.0044,0.672,0.421,,,,,
5.88,,-0.0105,-0.0026,0.008,0.98,-0.76,0.49,0.0,-0.0044,0.0073,-0.0011,0.672,0.421,,0.509,,,
5.93,,-0.0103,-0.0026,0.008,1.0,-0.75,0.49,0.0,-0.004,0.0076,-0.0032,0.671,0.416,,0.509,,,
6.011,,-0.0098,-0.002,0.01,1.02,-0.77,0.48,0.0,-0.0019,0.0105,-0.0047,0.671,0.416,,,,,
6.066,,-0.0104,-0.0024,0.011,1.03,-0.75,0.5,0.0,-0.0041,0.008,0.0,0.671,0.419,,,,,
6.082,,-0.011,-0.0023,0.012,1.05,-0.76,0.52,0.0,-0.007,0.0083,0.0045,0.671,0.419,,,,,
6.146,,-0.011,-0.0023,0.009,1.06,-0.75,0.53,0.0,-0.0068,0.0082,0.009,0.671,0.415,,,,,
6.186,,-0.0116,-0.0016,0.008,1.08,-0.77,0.55,0.0,-0.0091,0.0117,0.0051,0.671,0.415,,,,,
6.23,,-0.0102,-0.0021,0.009,1.09,-0.75,0.49,0.0,-0.0006,0.0087,-0.0005,0.674,0.419,,,,,
6.308,,-0.0102,-0.0015,0.009,1.11,-0.77,0.49,0.0,-0.0003,0.0113,-0.0012,0.674,0.419,,,,,
6.334,,-0.0112,-0.0023,0.009,1.12,-0.74,0.53,0.0,-0.0049,0.0081,-0.0014,0.672,0.42,,,,,
6.396,,-0.0105,-0.0016,0.008,1.14,-0.77,0.5,0.0,-0.0008,0.0121,-0.0014,0.672,0.42,2.45,,,,
6.436,,-0.0105,-0.0016,0.01,1.15,-0.76,0.51,0.0,-0.0013,0.0119,-0.0029,0.673,0.412,2.45,,,,
6.48,,-0.0108,-0.0021,0.009,1.17,-0.73,0.53,0.0,-0.0035,0.0078,0.0008,0.673,0.412,2.454,,,,
6.53,,-0.0111,-0.002,0.01,1.18,-0.74,0.54,0.0,-0.005,0.0076,0.001,0.67,0.421,2.454,,,,
6.604,,-0.0112,-0.0019,0.009,1.19,-0.74,0.55,0.0,-0.0052,0.008,0.0035,0.67,0.421,,,,,
6.634,,-0.0112,-0.0002,0.011,1.21,-0.81,0.55,0.0,-0.005,0.016,0.0022,0.67,0.415,,,,,
6.694,,-0.0114,-0.0018,0.009,1.22,-0.73,0.57,0.0,-0.0049,0.007,0.0067,0.67,0.415,2.434,,,,
6.733,,-0.011,0.0,0.009,1.24,-0.8,0.55,0.0,-0.0028,0.0159,0.0032,0.671,0.423,2.434,,,,
6.78,,-0.0105,-0.0013,0.009,1.25,-0.74,0.54,0.0,0.0005,0.0087,0.0016,0.671,0.423,,,,,
6.83,,-0.0105,-0.0015,0.007,1.27,-0.74,0.55,0.0,0.0008,0.0082,0.0005,0.676,0.413,,,,,
6.9,,-0.0123,0.0001,0.008,1.29,-0.81,0.63,0.0,-0.0087,0.0175,-0.0045,0.676,0.413,,,,,
6.94,,-0.0112,-0.0006,0.009,1.3,-0.79,0.57,-0.0,-0.0057,0.0161,-0.004,0.672,0.423,,,,,
6.99,,-0.0111,-0.0015,0.013,1.31,-0.74,0.58,-0.0,-0.0082,0.0135,-0.0041,0.672,0.423,2.493,0.598,,,
7.032,,-0.0117,0.0006,0.014,1.34,-0.79,0.61,-0.0,-0.0144,0.0261,0.0081,0.673,0.414,2.493,0.598,,,
7.079,,-0.0118,0.0007,0.009,1.41,-0.72,0.62,-0.0,-0.0168,0.0256,0.0161,0.673,0.414,,,,,
7.13,,-0.016,0.0019,0.011,1.4,-0.64,0.68,-0.0,-0.0374,0.0305,0.0111,0.668,0.419,,,,,
7.191,,-0.017,0.0049,0.009,1.4,-0.55,0.65,-0.0,-0.0383,0.0409,0.0076,0.668,0.419,,,,,
7.245,,-0.0166,0.0111,0.007,1.41,-0.43,0.69,-0.0,-0.0331,0.0653,0.0118,0.675,0.413,,,,,
7.285,,-0.0213,0.014,0.0,1.37,0.54,0.79,-0.0,-0.054,0.0633,0.0225,0.675,0.413,,,,,
7.334,,-0.0316,0.0095,0.0,1.3,1.52,1.22,-0.0,-0.099,0.0192,0.0147,0.672,0.417,,,,,
7.379,,-0.0305,0.0101,0.0,1.2,1.2,-0.17,-0.0,-0.0756,0.004,0.0656,0.672,0.417,2.437,0.25,,,
7.43,,-0.0305,-0.0052,0.0,1.12,1.47,-0.77,-0.0,-0.0544,-0.0811,0.0834,0.672,0.419,2.437,0.25,,,
7.489,,-0.0314,-0.0007,0.009,0.98,0.61,-1.09,-0.0,-0.0381,-0.0497,0.1102,0.672,0.419,2.462,1.379,,,
7.544,,-0.0318,-0.0073,0.027,0.92,0.29,-1.18,-0.0,-0.023,-0.0726,0.1472,0.669,0.427,2.462,1.379,,,
7.582,,-0.0365,-0.0181,0.042,0.99,0.02,-0.83,-0.0,-0.0322,-0.1089,0.1866,0.669,0.427,,1.376,,,
7.629,,-0.0344,-0.0249,0.06,0.95,-0.49,-1.13,-0.0,-0.0069,-0.1121,0.2213,0.673,,,1.376,,,
7.68,,-0.0276,-0.0327,0.077,0.94,-0.79,-0.83,-0.0,0.038,-0.1186,0.2499,0.673,,,1.386,,,
7.73,,-0.0251,-0.0389,0.089,0.91,-1.2,-0.53,-0.0,0.0458,-0.1119,0.2607,0.663,,,1.386,,,
7.788,,-0.0218,-0.0435,0.098,0.85,-1.64,-0.11,-0.0,0.0532,-0.0962,0.2709,0.663,,,1.368,,,
7.851,,-0.0198,-0.0457,0.114,0.84,-1.9,0.29,-0.0,0.0497,-0.0708,0.254,0.659,,,1.368,,,
7.884,,-0.0163,-0.0473,0.125,0.76,-1.72,0.39,-0.0,0.0523,-0.0476,0.269,0.659,,2.523,1.376,,,
7.93,,-0.0146,-0.0485,0.137,0.68,-1.61,0.61,-0.0,0.0444,-0.0301,0.2471,0.65,,2.523,1.376,,,
7.981,,-0.0118,-0.0491,0.142,0.59,-1.39,0.63,-0.0,0.0423,-0.014,0.248,0.65,,2.434,1.374,,,
8.03,,-0.0082,-0.0484,0.155,0.53,-1.09,0.59,-0.0,0.0441,0.0017,0.2191,0.645,,2.434,1.374,,,
8.083,,-0.0047,-0.0484,0.161,0.51,-0.72,0.66,-0.0,0.0447,0.009,0.2286,0.645,,2.419,1.371,,,
8.146,,-0.0031,-0.0472,0.173,0.5,-0.41,0.7,-0.0,0.0373,0.0166,0.2042,0.639,,2.419,1.371,,,
8.18,,0.0003,-0.0455,0.185,0.47,-0.08,0.67,-0.0,0.0374,0.0221,0.2116,0.639,,,1.377,,,
8.229,,0.0026,-0.045,0.195,0.43,0.07,0.67,-0.0,0.0342,0.0199,0.207,0.632,,,1.377,,,
8.28,,0.0063,-0.0416,0.208,0.42,0.06,0.51,-0.0,0.0363,0.0282,0.203,0.632,,2.406,1.383,,,
8.374,,0.0083,-0.0405,0.218,0.38,0.26,0.57,-0.0,0.033,0.0259,0.2023,0.63,,2.406,1.383,,,
8.385,,0.0098,-0.0396,0.229,0.29,0.28,0.54,-0.0,0.0283,0.0225,0.1948,0.63,,2.43,1.386,,,
8.431,,0.0135,-0.0372,0.237,0.28,0.36,0.51,-0.0,0.0311,0.024,0.185,0.625,,2.43,1.386,,,
8.483,,0.0153,-0.0378,0.245,0.25,0.38,0.54,-0.0,0.0278,0.0156,0.176,0.625,,2.387,1.379,,,
8.529,,0.0163,-0.0393,0.258,0.23,0.41,0.57,-0.0,0.0221,0.0056,0.1599,0.624,,2.387,1.379,,,
8.579,,0.0217,-0.0363,0.262,0.19,0.24,0.47,-0.0,0.0307,0.0109,0.1658,0.624,,2.391,1.378,,,
8.67,,0.0232,-0.0376,0.264,0.16,0.23,0.55,-0.0,0.0266,0.0041,0.1403,0.621,,2.391,1.378,,,
8.699,,0.0244,-0.0397,0.27,0.15,0.27,0.53,-0.0,0.0219,-0.0042,0.1299,0.621,,2.405,1.379,,,
8.74,,0.0252,-0.044,0.279,0.13,0.18,0.5,-0.0,0.0169,-0.017,0.119,0.621,,2.405,1.379,,,
8.794,,0.0262,-0.0468,0.288,0.12,0.04,0.4,-0.0,0.014,-0.0229,0.1223,0.621,,2.414,1.369,,,
8.83,,0.0268,-0.0521,0.289,0.09,-0.02,0.31,-0.0,0.0107,-0.0335,0.116,0.613,,2.414,1.369,,,
8.879,,0.0297,-0.0549,0.296,0.07,-0.26,0.21,-0.0,0.0145,-0.0352,0.1021,0.613,,2.397,1.369,,,
8.964,,0.0288,-0.0618,0.306,0.06,-0.45,0.2,-0.0,0.0088,-0.0448,0.1022,0.612,,2.397,1.369,,,
9.004,,0.0312,-0.0633,0.312,0.05,-0.64,0.1,-0.0,0.0123,-0.0389,0.1036,0.612,,2.418,1.36,,,
9.042,,0.0312,-0.0707,0.315,0.03,-0.75,0.19,-0.0,0.0098,-0.0459,0.0919,0.613,,2.418,1.36,,,
9.081,,0.0337,-0.0716,0.32,0.02,-0.86,0.17,-0.0,0.013,-0.0364,0.0847,0.613,,2.425,1.349,,,
9.129,,0.0346,-0.0781,0.323,0.04,-0.86,0.25,-0.0,0.012,-0.04,0.0778,0.609,,2.425,1.349,,,
9.18,,0.0356,-0.0807,0.327,0.08,-0.87,0.22,-0.0,0.0111,-0.0343,0.0699,0.609,,2.421,1.348,,,
9.267,,0.0375,-0.0824,0.327,0.11,-0.94,0.25,-0.0,0.0122,-0.0271,0.0627,0.609,,2.421,1.348,,,
9.281,ROTATION_SCAN,0.0394,-0.0842,0.332,0.11,-0.85,0.15,-0.0,0.0133,-0.021,0.0508,0.609,,,1.34,,,
9.347,ROTATION_SCAN,0.0411,-0.0893,0.337,0.15,-0.77,0.24,15.0,0.0139,-0.0229,0.0534,0.605,,,1.34,,,
9.38,ROTATION_SCAN,0.0438,-0.0897,0.334,0.21,-0.74,0.18,15.0,0.0162,-0.0152,0.0501,0.605,,2.425,1.338,,,
9.429,ROTATION_SCAN,0.0475,-0.0904,0.34,0.42,-0.63,0.11,15.0,0.0212,-0.0097,0.0294,0.6,,2.425,1.338,,,
9.479,ROTATION_SCAN,0.0501,-0.0936,0.339,0.72,-0.64,0.24,15.0,0.0229,-0.0102,0.0421,0.6,,2.419,1.332,,,
9.529,ROTATION_SCAN,0.0537,-0.0948,0.34,1.14,-0.58,0.44,15.0,0.0253,-0.0069,0.0266,0.59,,2.419,1.332,,,
9.597,ROTATION_SCAN,0.0581,-0.0946,0.342,1.66,-0.59,0.56,15.0,0.0276,-0.0011,0.0259,0.59,,2.423,1.334,,,
9.63,ROTATION_SCAN,0.062,-0.0961,0.346,2.29,-0.48,0.74,15.0,0.0275,0.0,0.0254,0.583,,2.423,1.334,,,
9.697,ROTATION_SCAN,0.0664,-0.0952,0.343,3.02,-0.42,0.85,15.0,0.027,0.0053,0.026,0.583,,2.433,1.33,,,
9.736,ROTATION_SCAN,0.0694,-0.0967,0.347,3.76,-0.33,1.02,15.0,0.0227,0.0043,0.0117,0.575,,2.433,1.33,,,
9.798,ROTATION_SCAN,0.0733,-0.098,0.349,4.56,-0.37,1.15,15.0,0.0193,0.0032,0.0224,0.575,,2.421,1.332,,,
9.829,ROTATION_SCAN,0.076,-0.0979,0.346,5.42,-0.38,1.2,15.0,0.0132,0.0055,0.0197,0.573,,2.421,1.332,,,
9.894,ROTATION_SCAN,0.0791,-0.0972,0.35,6.28,-0.43,1.14,15.0,0.0086,0.0085,0.0073,0.573,,2.428,1.329,,,
9.959,ROTATION_SCAN,0.0802,-0.099,0.348,7.17,-0.39,1.24,15.0,-0.0002,0.0065,0.0164,0.573,,2.428,1.329,,,
9.988,ROTATION_SCAN,0.0857,-0.1001,0.349,8.06,-0.43,1.18,15.0,0.0008,0.0055,0.0052,0.573,,2.431,1.326,,,
10.05,ROTATION_SCAN,0.0889,-0.1005,0.347,8.96,-0.51,1.12,15.0,-0.003,0.0065,0.0065,0.572,,2.431,1.326,,,
