time_s,x_m,y_m,z_down_m
6.776,0.0158,-0.0247,0.009
6.826,0.0162,-0.0244,0.008
6.876,0.0162,-0.0257,0.009
6.925,0.0163,-0.0161,0.01
6.976,0.0178,-0.0027,0.01
7.031,0.0173,-0.0027,0.011
7.076,0.0169,-0.002,0.01
7.126,0.0176,-0.0019,0.012
7.175,0.0155,-0.0066,0.013
7.261,0.016,-0.0126,0.01
7.306,0.0149,-0.0124,0.011
7.328,0.0149,-0.0115,0.01
7.376,0.0122,-0.0081,0.011
7.426,0.0139,-0.0069,0.011
7.475,0.0134,-0.0068,0.011
7.55,0.0127,-0.0017,0.01
7.586,0.0132,-0.0016,0.011
7.625,0.0134,-0.0019,0.011
7.676,0.0084,-0.0069,0.01
7.725,0.0125,-0.0097,0.012
7.775,0.008,-0.0091,0.01
7.838,0.0103,-0.0122,0.007
7.876,0.0085,-0.0061,0.008
7.925,0.0076,-0.0034,0.01
7.976,0.0078,-0.0011,0.011
8.025,0.0088,-0.0032,0.012
8.076,0.0085,-0.0024,0.009
8.128,0.0075,-0.0035,0.011
8.181,0.0077,0.0026,0.012
8.226,0.0135,0.0096,0.011
8.274,0.0136,0.0067,0.01
8.325,0.0155,0.0003,0.009
8.405,0.0151,-0.0007,0.008
8.455,0.0156,-0.0064,0.012
8.479,0.0146,-0.0075,0.01
8.524,0.0183,-0.0185,0.009
8.575,0.0106,-0.021,0.011
8.625,0.0103,-0.0217,0.008
8.699,0.0038,-0.0204,0.007
8.747,0.0059,-0.0294,0.008
8.774,0.01,-0.0391,0.0
8.825,0.0165,-0.0503,0.0
8.874,0.0278,-0.052,0.0
8.924,0.0244,-0.0391,0.0
8.994,0.0272,-0.0321,0.0
9.035,0.0179,-0.0029,0.004
9.073,0.0147,0.0085,0.016
9.124,0.0043,0.022,0.025
9.175,-0.003,0.0294,0.043
9.224,-0.0056,0.0299,0.055
9.282,-0.0094,0.0302,0.065
9.332,-0.0169,0.0262,0.072
9.375,-0.0215,0.0183,0.079
9.425,-0.026,0.0108,0.082
9.475,-0.028,0.002,0.092
9.525,-0.0306,-0.0049,0.099
9.598,-0.0298,-0.0133,0.106
9.626,-0.028,-0.0193,0.115
9.674,-0.0259,-0.0243,0.128
9.725,-0.0232,-0.0269,0.131
9.774,-0.0186,-0.0284,0.138
9.856,-0.0138,-0.0277,0.143
9.894,-0.0094,-0.0263,0.154
9.924,-0.0035,-0.0234,0.161
9.975,0.0022,-0.02,0.171
10.024,0.0069,-0.0157,0.178
10.075,0.0102,-0.0115,0.189
10.144,0.0121,-0.007,0.199
10.186,0.0147,-0.0034,0.208
10.224,0.0157,0.0008,0.218
10.274,0.0164,0.0042,0.225
10.325,0.016,0.006,0.231
10.374,0.0158,0.0072,0.238
10.435,0.0153,0.0099,0.245
10.478,0.0127,0.0091,0.25
10.523,0.011,0.0091,0.258
10.574,0.0084,0.0045,0.267
10.625,0.0072,0.0012,0.259
10.673,0.0048,-0.0017,0.262
10.749,0.0055,-0.0056,0.268
10.776,0.0036,-0.0095,0.272
10.823,0.0029,-0.0124,0.27
10.874,0.0048,-0.0161,0.278
10.924,0.005,-0.0184,0.283
10.974,0.006,-0.0201,0.286
11.062,0.01,-0.0194,0.292
11.074,0.0107,-0.0188,0.295
11.13,0.0136,-0.0174,0.297
11.174,0.0158,-0.0143,0.301
11.224,0.0177,-0.0111,0.3
11.273,0.0186,-0.0073,0.305
11.336,0.0194,-0.004,0.306
11.38,0.0193,-0.0003,0.308
11.424,0.0189,0.0021,0.309
11.473,0.02,0.0048,0.314
11.524,0.021,0.0076,0.314
11.573,0.0203,0.009,0.313
11.623,0.0199,0.0095,0.316
11.688,0.0192,0.0091,0.318
11.725,0.0208,0.0064,0.318
11.774,0.0211,0.0027,0.318
11.823,0.022,0.0003,0.32
11.873,0.0218,-0.0047,0.323
11.923,0.0247,-0.007,0.321
11.996,0.0267,-0.0095,0.328
12.028,0.0287,-0.0145,0.325
12.074,0.0305,-0.0143,0.328
12.125,0.0319,-0.015,0.327
12.174,0.0345,-0.0155,0.329
12.223,0.0367,-0.0145,0.331
12.304,0.0403,-0.0119,0.332
12.326,0.0412,-0.0083,0.336
12.373,0.0406,-0.0051,0.332
12.425,0.0415,-0.0004,0.334
12.473,0.0397,0.004,0.335
12.523,0.0397,0.0113,0.332
12.625,0.0386,0.0146,0.337
12.628,0.0422,0.0193,0.34
12.675,0.0382,0.0221,0.341
12.723,0.0353,0.0212,0.341
12.773,0.0378,0.0296,0.343
12.823,0.0344,0.0286,0.341
12.895,0.0334,0.0284,0.343
12.94,0.0188,0.0047,0.346
12.981,0.017,0.0012,0.343
13.023,0.0175,-0.0028,0.341
13.073,0.0175,-0.0101,0.345
13.122,0.0219,-0.0133,0.343
13.173,0.0231,-0.0172,0.34
13.253,0.0286,-0.0168,0.345
13.277,0.0354,-0.0099,0.343
13.323,0.0427,-0.0041,0.347
13.374,0.0467,0.0015,0.346
13.423,0.0508,0.0094,0.343
13.474,0.0547,0.0174,0.344
13.568,0.0578,0.026,0.347
13.573,0.0599,0.0348,0.342
13.623,0.0616,0.0421,0.34
13.673,0.0613,0.048,0.339
13.723,0.0566,0.0503,0.339
13.773,0.0554,0.0524,0.337
13.827,0.0493,0.0563,0.338
13.881,0.0451,0.0546,0.338
13.923,0.0405,0.0525,0.334
13.973,0.0357,0.0473,0.334
14.023,0.028,0.0404,0.335
14.073,0.0282,0.0379,0.332
14.123,0.0245,0.0307,0.332
14.198,0.0252,0.0265,0.334
14.229,0.0223,0.0222,0.33
14.273,0.0239,0.0208,0.331
14.323,0.0234,0.017,0.33
14.373,0.0266,0.0181,0.329
14.423,0.0281,0.0188,0.329
14.512,0.0328,0.022,0.328
14.529,0.0356,0.026,0.329
14.573,0.0361,0.03,0.329
14.623,0.0387,0.0352,0.329
14.673,0.0379,0.0407,0.33
14.723,0.0369,0.0439,0.327
14.821,0.0342,0.0474,0.326
14.826,0.0336,0.0506,0.326
14.872,0.0289,0.0514,0.323
14.923,0.0243,0.0526,0.322
14.972,0.0192,0.0508,0.326
15.022,0.0166,0.0495,0.322
15.089,0.0125,0.0473,0.324
15.165,0.008,0.0445,0.323
15.173,0.0059,0.0404,0.321
15.23,0.0041,0.035,0.323
15.273,0.0024,0.029,0.324
15.323,0.0006,0.0271,0.326
15.372,0.0005,0.0255,0.324
15.423,0.002,0.0233,0.323
15.481,0.0038,0.0228,0.324
15.525,0.0072,0.0207,0.321
15.574,0.0089,0.0229,0.322
15.623,0.0119,0.024,0.322
15.672,0.0128,0.0282,0.322
15.723,0.0149,0.0307,0.321
15.801,0.0164,0.0339,0.321
15.825,0.0152,0.0365,0.322
15.873,0.0156,0.0396,0.325
15.922,0.0154,0.0414,0.322
15.973,0.0126,0.0438,0.321
16.023,0.0091,0.0439,0.323
16.116,0.006,0.0417,0.324
16.122,0.0049,0.0393,0.322
16.172,0.0042,0.0378,0.323
16.222,0.0005,0.0345,0.323
16.273,0.0025,0.0298,0.319
16.323,0.0017,0.0266,0.32
16.393,0.0034,0.0212,0.321
16.437,0.0079,0.0162,0.316
16.473,0.0102,0.0136,0.323
16.524,0.0159,0.0108,0.32
16.573,0.0212,0.008,0.322
16.622,0.0291,0.0073,0.318
16.673,0.0367,0.0069,0.319
16.751,0.0422,0.0062,0.32
16.777,0.049,0.0064,0.324
16.823,0.0567,0.007,0.324
16.872,0.0656,0.0091,0.324
16.923,0.0734,0.0103,0.324
16.972,0.0818,0.0119,0.323
17.067,0.0898,0.0126,0.322
17.071,0.0983,0.0139,0.321
17.121,0.1082,0.0165,0.322
17.171,0.1176,0.0181,0.322
17.223,0.1281,0.0183,0.319
17.273,0.1392,0.0184,0.322
17.369,0.1511,0.0189,0.32
17.383,0.1673,0.0178,0.32
17.425,0.1811,0.0176,0.318
17.472,0.1958,0.0171,0.324
17.523,0.2108,0.0154,0.33
17.572,0.227,0.0155,0.344
17.622,0.2443,0.0153,0.369
17.698,0.263,0.0151,0.396
17.729,0.2849,0.0146,0.4
17.772,0.3047,0.0147,0.399
17.823,0.3231,0.0165,0.382
17.873,0.3422,0.0182,0.363
17.922,0.3595,0.0201,0.347
18.007,0.3786,0.023,0.318
18.027,0.4003,0.0278,0.299
18.072,0.4192,0.0315,0.282
18.123,0.4378,0.0339,0.273
18.173,0.4578,0.0351,0.273
18.222,0.4769,0.0354,0.276
18.313,0.5022,0.0375,0.274
18.324,0.5225,0.0377,0.279
18.371,0.5423,0.0372,0.287
18.422,0.5632,0.0356,0.286
18.472,0.5846,0.0336,0.292
18.522,0.6062,0.0317,0.294
18.577,0.6301,0.0295,0.297
18.636,0.6511,0.0277,0.296
18.674,0.6704,0.0244,0.297
18.723,0.6894,0.022,0.3
18.771,0.7069,0.021,0.304
18.822,0.7286,0.0189,0.304
18.872,0.7455,0.0186,0.303
18.95,0.7622,0.0177,0.305
18.977,0.7776,0.0172,0.305
19.021,0.7918,0.0169,0.307
19.072,0.8066,0.0171,0.305
19.122,0.8216,0.0176,0.303
19.171,0.8345,0.0187,0.307
19.263,0.8472,0.0181,0.309
19.272,0.8592,0.019,0.31
19.321,0.8704,0.0193,0.309
19.372,0.8812,0.0201,0.306
19.422,0.8915,0.0206,0.309
19.472,0.9022,0.0202,0.309
19.527,0.9118,0.0194,0.308
19.585,0.9196,0.0196,0.304
19.626,0.9296,0.0178,0.31
19.671,0.937,0.0174,0.31
19.721,0.9444,0.017,0.307
19.771,0.951,0.0154,0.309
19.821,0.9578,0.0146,0.308
19.903,0.9635,0.0143,0.309
19.922,0.9696,0.0142,0.309
19.978,0.973,0.0154,0.309
20.021,0.9765,0.0167,0.308
20.071,0.9802,0.0168,0.31
20.121,0.9828,0.0173,0.311
20.221,0.9866,0.0176,0.308
20.226,0.9889,0.0189,0.31
20.27,0.9934,0.019,0.312
20.321,0.9973,0.0191,0.31
20.371,0.9993,0.0179,0.309
20.421,1.0019,0.0179,0.31
20.47,1.0032,0.0174,0.314
20.562,1.0038,0.0162,0.312
20.572,1.0028,0.0152,0.311
20.621,1.0003,0.0132,0.313
20.671,0.9947,0.0101,0.313
20.721,0.9927,0.0067,0.314
20.772,0.9897,0.0034,0.312
20.829,0.9873,-0.0043,0.309
20.879,0.9841,-0.0125,0.31
20.921,0.9821,-0.0213,0.311
20.971,0.9793,-0.0337,0.308
21.021,0.9788,-0.0471,0.308
21.07,0.9778,-0.0622,0.304
21.121,0.9794,-0.0782,0.307
21.199,0.9811,-0.0963,0.303
21.222,0.9851,-0.1169,0.302
21.271,0.9882,-0.1351,0.298
21.32,0.993,-0.1514,0.301
21.371,0.9971,-0.1685,0.3
21.422,1.0013,-0.1831,0.3
21.505,1.0048,-0.1972,0.301
21.522,1.0089,-0.208,0.304
21.57,1.0115,-0.2183,0.307
21.62,1.0134,-0.2266,0.307
21.671,1.0136,-0.2322,0.307
21.72,1.0135,-0.2383,0.307
21.824,1.0115,-0.2417,0.306
21.826,1.0093,-0.2444,0.307
21.874,1.0065,-0.2461,0.306
21.922,1.0036,-0.2473,0.307
21.97,0.9994,-0.2494,0.309
22.021,0.9972,-0.2499,0.314
22.081,0.9954,-0.2507,0.315
22.141,0.9956,-0.2509,0.317
22.18,0.9972,-0.2517,0.321
22.221,1.0035,-0.2528,0.319
22.27,1.0114,-0.254,0.316
22.321,1.0218,-0.2547,0.316
22.371,1.0331,-0.2572,0.309
22.458,1.0467,-0.2583,0.307
22.473,1.0602,-0.2591,0.303
22.52,1.0795,-0.2605,0.299
22.571,1.093,-0.261,0.299
22.62,1.1072,-0.2619,0.302
22.67,1.1188,-0.2634,0.302
22.769,1.1289,-0.2637,0.304
22.774,1.1368,-0.2642,0.305
22.82,1.1442,-0.265,0.307
22.87,1.1498,-0.2663,0.304
22.92,1.1539,-0.2668,0.307
22.97,1.1554,-0.2665,0.307
23.03,1.155,-0.2669,0.304
23.091,1.152,-0.2671,0.305
23.127,1.1476,-0.2648,0.304
23.17,1.145,-0.2634,0.305
23.219,1.1422,-0.2615,0.308
23.27,1.1391,-0.2602,0.305
23.321,1.1362,-0.2584,0.305
23.407,1.1338,-0.2546,0.308
23.421,1.1345,-0.2515,0.308
23.47,1.1361,-0.2494,0.306
23.52,1.1403,-0.2465,0.308
23.57,1.144,-0.2438,0.3
23.62,1.1478,-0.2407,0.302
23.724,1.1531,-0.237,0.304
23.726,1.1568,-0.2333,0.304
23.77,1.1592,-0.2283,0.302
23.82,1.1621,-0.2231,0.305
23.87,1.1638,-0.2164,0.306
23.919,1.1657,-0.2069,0.305
23.981,1.166,-0.197,0.303
24.041,1.1652,-0.1871,0.303
24.074,1.1644,-0.1745,0.305
24.12,1.162,-0.1623,0.302
24.17,1.1612,-0.1444,0.302
24.221,1.1603,-0.1271,0.301
24.269,1.1588,-0.1097,0.301
24.359,1.1567,-0.0924,0.302
24.371,1.1562,-0.0723,0.3
24.419,1.1565,-0.0538,0.303
24.469,1.1562,-0.0337,0.299
24.519,1.1561,-0.0106,0.302
24.569,1.1576,0.0073,0.301
24.625,1.1587,0.0262,0.3
24.678,1.1596,0.0437,0.303
24.72,1.1608,0.0604,0.301
24.769,1.1611,0.0768,0.301
24.819,1.1616,0.0947,0.302
24.869,1.1627,0.1093,0.3
24.92,1.1638,0.1227,0.304
24.992,1.1637,0.1364,0.3
25.025,1.1647,0.1492,0.303
25.069,1.1645,0.1645,0.303
25.119,1.1643,0.1742,0.302
25.17,1.1642,0.185,0.302
25.219,1.164,0.1946,0.3
25.307,1.1641,0.2032,0.301
25.319,1.1639,0.2108,0.301
25.369,1.1638,0.2206,0.299
25.419,1.1642,0.2269,0.302
25.469,1.1636,0.233,0.301
25.518,1.1642,0.2375,0.299
25.579,1.1642,0.2425,0.304
25.624,1.165,0.246,0.299
25.669,1.165,0.2486,0.3
25.719,1.1644,0.2512,0.303
25.77,1.1635,0.2532,0.3
25.82,1.1622,0.2549,0.304
25.869,1.1625,0.2564,0.302
25.939,1.1626,0.2569,0.303
25.971,1.164,0.257,0.302
26.02,1.1688,0.2577,0.303
26.07,1.1774,0.2596,0.3
26.119,1.1876,0.2606,0.299
26.169,1.2002,0.2636,0.299
26.252,1.2161,0.2646,0.297
26.272,1.23,0.267,0.298
26.318,1.2438,0.2684,0.299
26.37,1.2564,0.2694,0.299
26.419,1.269,0.2725,0.301
26.468,1.2789,0.2737,0.3
26.568,1.2899,0.2755,0.302
26.571,1.2975,0.2759,0.301
26.619,1.3029,0.2787,0.299
26.67,1.3074,0.2797,0.303
26.719,1.3094,0.28,0.3
26.77,1.308,0.2817,0.301
26.854,1.3056,0.2826,0.299
26.878,1.3005,0.2836,0.3
26.92,1.2953,0.2837,0.3
26.97,1.2928,0.2841,0.301
27.019,1.2888,0.2837,0.3
27.068,1.2849,0.2828,0.302
27.119,1.2816,0.2823,0.3
27.194,1.2795,0.2803,0.304
27.227,1.2788,0.2772,0.3
27.269,1.2785,0.2728,0.302
27.319,1.2812,0.2709,0.301
27.369,1.2849,0.2663,0.302
27.418,1.2883,0.2635,0.299
27.506,1.2926,0.2594,0.301
27.523,1.2977,0.2547,0.299
27.568,1.3018,0.2493,0.302
27.619,1.3068,0.2437,0.299
27.669,1.3116,0.2358,0.301
27.719,1.315,0.2268,0.302
27.786,1.3176,0.2166,0.301
27.827,1.3197,0.2072,0.302
27.869,1.3208,0.1952,0.303
27.919,1.3209,0.1833,0.304
27.968,1.3208,0.1671,0.302
28.018,1.3192,0.1534,0.304
28.069,1.3175,0.1372,0.304
28.148,1.3153,0.1207,0.305
28.17,1.3122,0.1037,0.301
28.218,1.3088,0.087,0.306
28.269,1.3058,0.064,0.303
28.319,1.3023,0.0467,0.303
28.369,1.2997,0.0283,0.301
28.471,1.298,0.0069,0.303
28.474,1.2955,-0.0123,0.303
28.52,1.2938,-0.0353,0.301
28.569,1.2939,-0.0542,0.302
28.618,1.2942,-0.0728,0.301
28.668,1.2947,-0.0904,0.303
28.735,1.2936,-0.1076,0.301
28.786,1.2956,-0.1243,0.305
28.826,1.2951,-0.1418,0.302
28.868,1.2963,-0.1558,0.306
28.918,1.297,-0.1689,0.307
28.968,1.2979,-0.1808,0.304
29.018,1.2989,-0.1915,0.302
29.102,1.2989,-0.2013,0.303
29.12,1.2978,-0.2114,0.303
29.167,1.2975,-0.2196,0.303
29.218,1.2974,-0.2273,0.305
29.268,1.2973,-0.2337,0.305
29.318,1.2977,-0.2398,0.304
29.409,1.2965,-0.2444,0.302
29.42,1.2955,-0.2486,0.3
29.468,1.2962,-0.2523,0.299
29.518,1.2958,-0.256,0.299
29.568,1.2965,-0.2579,0.299
29.618,1.2966,-0.2602,0.299
29.683,1.2971,-0.2611,0.299
29.73,1.2967,-0.2624,0.304
29.771,1.2981,-0.2625,0.304
29.818,1.3024,-0.2619,0.308
29.868,1.3087,-0.2617,0.307
29.918,1.3188,-0.2608,0.303
29.968,1.3284,-0.261,0.302
30.041,1.3391,-0.261,0.302
30.078,1.351,-0.2592,0.299
30.122,1.3677,-0.2601,0.297
30.167,1.3804,-0.2598,0.273
30.217,1.401,-0.2586,0.245
30.269,1.4098,-0.261,0.223
30.366,1.4207,-0.2614,0.219
30.369,1.4266,-0.2627,0.222
30.427,1.432,-0.2634,0.233
30.468,1.4388,-0.2639,0.257
30.517,1.4365,-0.2673,0.272
30.567,1.4342,-0.2603,0.301
30.636,1.431,-0.2586,0.323
30.693,1.4265,-0.2593,0.352
30.727,1.4229,-0.2593,0.362
30.786,1.4196,-0.2596,0.381
30.818,1.4172,-0.2587,0.386
30.868,1.4148,-0.2585,0.387
30.917,1.4138,-0.259,0.382
31.015,1.4141,-0.2588,0.369
31.018,1.4147,-0.2594,0.352
31.077,1.4185,-0.2564,0.327
31.118,1.4237,-0.2557,0.311
31.167,1.4287,-0.2566,0.287
31.22,1.435,-0.2559,0.276
31.273,1.4355,-0.2562,0.265
31.341,1.4402,-0.255,0.263
31.374,1.4407,-0.2528,0.266
31.417,1.4438,-0.2477,0.278
31.468,1.4456,-0.2454,0.281
31.517,1.4451,-0.2397,0.292
31.567,1.4456,-0.2332,0.303
31.664,1.4444,-0.2233,0.316
31.669,1.4446,-0.214,0.321
31.721,1.4432,-0.2031,0.329
31.767,1.4425,-0.1918,0.334
31.817,1.441,-0.1744,0.33
31.867,1.44,-0.1629,0.331
31.927,1.4388,-0.1419,0.329
31.996,1.4379,-0.1289,0.328
32.022,1.4364,-0.1069,0.324
32.067,1.4373,-0.0923,0.32
32.117,1.4362,-0.0715,0.314
32.167,1.4376,-0.054,0.312
32.217,1.4381,-0.0337,0.316
32.317,1.4398,-0.0203,0.322
32.32,1.4416,0.0029,0.335
32.37,1.4422,0.017,0.362
32.418,1.4442,0.0407,0.361
32.467,1.4461,0.0584,0.353
32.517,1.4471,0.0814,0.345
32.576,1.4474,0.0932,0.328
32.642,1.4491,0.114,0.309
32.669,1.449,0.1274,0.295
32.716,1.4507,0.1479,0.28
32.767,1.4507,0.1624,0.265
32.817,1.4513,0.1766,0.263
32.868,1.4515,0.1847,0.258
32.963,1.4517,0.1942,0.256
32.966,1.4512,0.2027,0.259
33.019,1.4508,0.211,0.262
33.067,1.45,0.2192,0.264
33.12,1.45,0.2248,0.267
33.168,1.4487,0.2291,0.276
33.24,1.4481,0.2352,0.279
33.281,1.4473,0.239,0.28
33.323,1.4472,0.244,0.28
33.366,1.4462,0.2477,0.282
33.418,1.4459,0.253,0.285
33.466,1.4456,0.2557,0.284
33.518,1.4465,0.2582,0.287
33.608,1.4474,0.2601,0.288
33.617,1.448,0.2627,0.291
33.667,1.4486,0.2639,0.288
33.718,1.4497,0.2642,0.291
33.768,1.45,0.265,0.292
33.817,1.4511,0.2644,0.292
33.874,1.4519,0.2636,0.295
33.941,1.4508,0.2627,0.292
33.972,1.4501,0.259,0.291
34.016,1.4491,0.2548,0.291
34.066,1.4488,0.2491,0.29
34.117,1.4462,0.243,0.293
34.168,1.4458,0.235,0.295
34.263,1.444,0.2216,0.294
34.268,1.4427,0.2096,0.292
34.32,1.4414,0.1952,0.294
34.367,1.441,0.1797,0.293
34.417,1.4416,0.1618,0.298
34.468,1.4416,0.1417,0.296
34.543,1.4409,0.1182,0.3
34.586,1.4406,0.0979,0.299
34.62,1.4412,0.0769,0.298
34.667,1.439,0.0553,0.299
34.717,1.4377,0.0337,0.267
34.768,1.437,0.0073,0.239
34.817,1.4352,-0.0115,0.225
34.911,1.4353,-0.028,0.234
34.919,1.4345,-0.0423,0.243
34.968,1.4352,-0.0538,0.261
35.017,1.4351,-0.064,0.276
35.067,1.4352,-0.0713,0.299
35.117,1.4359,-0.0781,0.319
35.172,1.4355,-0.0881,0.331
35.237,1.4359,-0.0939,0.339
35.27,1.4369,-0.097,0.347
35.316,1.4362,-0.1008,0.349
35.367,1.4342,-0.1038,0.349
35.416,1.4317,-0.1053,0.347
35.465,1.4313,-0.1057,0.347
35.557,1.4303,-0.1059,0.341
35.568,1.4289,-0.1057,0.337
35.622,1.4254,-0.1039,0.338
35.666,1.423,-0.1032,0.334
35.717,1.4209,-0.1047,0.329
35.766,1.4171,-0.1062,0.324
35.826,1.4142,-0.1067,0.319
35.892,1.4117,-0.1111,0.318
35.922,1.4112,-0.1153,0.311
35.966,1.4123,-0.1195,0.305
36.016,1.4145,-0.1246,0.299
36.066,1.4171,-0.1286,0.293
36.117,1.4188,-0.132,0.28
36.217,1.423,-0.135,0.274
36.221,1.4259,-0.1368,0.269
36.273,1.4289,-0.1389,0.269
36.315,1.4326,-0.1409,0.27
36.367,1.4376,-0.1411,0.277
36.416,1.4402,-0.1402,0.283
36.465,1.442,-0.139,0.29
36.545,1.4409,-0.1382,0.295
36.573,1.4393,-0.1356,0.303
36.615,1.4354,-0.1341,0.309
36.666,1.4343,-0.1334,0.321
36.716,1.4299,-0.1299,0.325
36.766,1.4275,-0.1305,0.33
36.866,1.4238,-0.1296,0.331
36.871,1.4211,-0.1297,0.333
36.92,1.4183,-0.1306,0.327
36.966,1.4156,-0.1323,0.324
37.016,1.4139,-0.1331,0.318
37.066,1.4124,-0.1339,0.307
37.121,1.416,-0.1324,0.3
37.207,1.4194,-0.134,0.291
37.22,1.4192,-0.1405,0.279
37.27,1.4235,-0.1423,0.277
37.317,1.4269,-0.1431,0.271
37.365,1.4318,-0.1443,0.272
37.415,1.4351,-0.1441,0.275
37.496,1.4405,-0.1443,0.279
37.536,1.4445,-0.1436,0.283
37.574,1.4485,-0.1426,0.293
37.617,1.45,-0.1406,0.296
37.666,1.4516,-0.1391,0.3
37.717,1.4502,-0.1389,0.301
37.765,1.4495,-0.1357,0.306
37.864,1.4482,-0.1339,0.307
37.868,1.446,-0.1326,0.305
37.92,1.4409,-0.1295,0.306
37.966,1.4377,-0.1281,0.303
38.016,1.4346,-0.1259,0.298
38.066,1.4319,-0.1247,0.298
38.127,1.4339,-0.1175,0.29
