time_s,x_m,y_m,z_down_m
6.025,-0.0009,-0.0151,0.012
6.124,-0.0007,-0.0128,0.009
6.253,-0.0007,-0.0124,0.011
6.325,-0.0007,-0.0138,0.012
6.423,-0.0007,-0.0129,0.011
6.546,-0.0009,-0.0103,0.01
6.624,-0.001,-0.0133,0.012
6.724,-0.0012,-0.0131,0.01
6.831,-0.0013,-0.0126,0.011
6.924,-0.001,-0.0087,0.01
7.024,-0.001,-0.0096,0.011
7.134,-0.001,-0.0098,0.009
7.223,-0.0008,-0.008,0.012
7.324,-0.0013,-0.0112,0.014
7.429,-0.0008,-0.0108,0.011
7.524,-0.0008,-0.0103,0.01
7.658,-0.001,-0.009,0.008
7.723,-0.0013,-0.0132,0.011
7.824,-0.0015,-0.0125,0.011
7.947,-0.0013,-0.0142,0.011
8.024,-0.0015,-0.0197,0.01
8.123,-0.0012,-0.0137,0.011
8.234,-0.0004,-0.0129,0.01
8.325,0.0012,-0.0222,0.009
8.423,0.0026,-0.0278,0.011
8.524,0.0046,-0.036,0.009
8.623,0.0073,-0.0496,0.003
8.723,0.0208,-0.061,0.0
8.857,0.0375,-0.0551,0.0
8.923,0.0322,-0.0321,0.0
9.023,0.0154,-0.0043,0.012
9.136,0.0001,0.0138,0.03
9.222,-0.0246,0.0196,0.05
9.323,-0.047,0.0152,0.074
9.43,-0.0535,0.0052,0.084
9.523,-0.0486,-0.0057,0.098
9.623,-0.0338,-0.0113,0.117
9.729,-0.0131,-0.0141,0.129
9.822,0.0086,-0.0135,0.154
9.954,0.0277,-0.0116,0.167
10.024,0.0367,-0.0091,0.185
10.122,0.0401,-0.0055,0.198
10.248,0.0329,-0.0032,0.216
10.322,0.0208,-0.0033,0.232
10.422,0.0115,-0.0055,0.248
10.543,0.0033,-0.0083,0.259
10.622,-0.0004,-0.0111,0.265
10.722,0.0028,-0.0138,0.271
10.856,0.0088,-0.0149,0.278
10.922,0.0188,-0.0142,0.285
11.023,0.0278,-0.0124,0.296
11.169,0.0331,-0.0093,0.302
11.221,0.0375,-0.0075,0.305
11.323,0.036,-0.006,0.306
11.459,0.0304,-0.0061,0.311
11.524,0.0233,-0.0062,0.314
11.623,0.0163,-0.0111,0.32
11.723,0.0064,-0.0149,0.326
11.827,-0.0004,-0.0182,0.332
11.922,-0.0046,-0.0208,0.336
12.022,0.0117,-0.0197,0.336
12.122,0.0213,-0.0123,0.339
12.221,0.031,-0.0006,0.337
12.322,0.04,0.0099,0.337
12.425,0.0383,0.019,0.335
12.522,0.0315,0.0222,0.335
12.622,0.022,0.0218,0.336
12.736,0.0081,0.0132,0.336
12.821,0.0034,0.0112,0.339
12.922,-0.004,0.0021,0.333
13.05,-0.0048,-0.0047,0.335
13.122,-0.0004,-0.0049,0.333
13.223,0.0102,-0.0012,0.334
13.363,0.0233,0.0079,0.335
13.421,0.0304,0.0177,0.334
13.522,0.0361,0.0244,0.33
13.623,0.0351,0.0275,0.334
13.721,0.0288,0.0238,0.331
13.822,0.0202,0.0123,0.327
13.922,0.0192,0.0067,0.328
14.025,0.0153,-0.0035,0.33
14.121,0.013,-0.0093,0.33
14.221,0.0197,-0.0006,0.33
14.322,0.0373,0.0144,0.329
14.422,0.0452,0.0245,0.332
14.522,0.0486,0.0327,0.335
14.622,0.0435,0.0289,0.335
14.721,0.0324,0.0245,0.332
14.821,0.0164,0.018,0.33
14.933,0.0017,0.0064,0.331
15.02,-0.0073,0.0003,0.326
15.122,-0.0164,-0.0073,0.327
15.241,-0.0151,-0.0068,0.325
15.321,-0.0107,0.0013,0.33
15.421,-0.0038,0.0138,0.328
15.552,0.0006,0.0218,0.33
15.621,0.0062,0.0285,0.33
15.721,0.0072,0.0299,0.327
15.846,0.0016,0.0269,0.322
15.92,-0.0048,0.0223,0.32
16.021,-0.0142,0.0135,0.321
16.13,-0.0178,0.0069,0.323
16.226,-0.0228,-0.0012,0.323
16.321,-0.0206,-0.0076,0.323
16.421,-0.0132,-0.01,0.324
16.521,-0.0045,-0.0099,0.32
16.622,0.0064,-0.0048,0.323
16.721,0.0185,0.0003,0.323
16.827,0.024,0.0068,0.322
16.92,0.0346,0.0078,0.321
17.02,0.0413,0.0078,0.32
17.143,0.0499,0.0029,0.317
17.221,0.0588,-0.0032,0.319
17.321,0.0737,-0.0057,0.318
17.459,0.0952,-0.0105,0.315
17.521,0.1231,-0.01,0.317
17.62,0.1556,-0.0074,0.318
17.752,0.1891,-0.0041,0.326
17.82,0.2241,-0.0014,0.339
17.92,0.2572,0.0012,0.391
18.055,0.298,0.0031,0.407
18.135,0.3391,0.0041,0.379
18.22,0.3768,0.0062,0.341
18.321,0.4189,0.0084,0.296
18.421,0.4587,0.0105,0.274
18.52,0.4981,0.012,0.271
18.62,0.545,0.0127,0.276
18.727,0.5893,0.0159,0.279
18.82,0.6329,0.0168,0.287
18.92,0.6783,0.0191,0.291
19.041,0.7196,0.0206,0.298
19.12,0.76,0.0231,0.303
19.22,0.7943,0.0239,0.306
19.36,0.8255,0.0253,0.307
19.427,0.854,0.0272,0.308
19.52,0.878,0.0281,0.309
19.636,0.8988,0.0292,0.315
19.729,0.9177,0.0294,0.306
19.82,0.9347,0.0305,0.31
19.94,0.9496,0.0309,0.309
20.024,0.9639,0.0308,0.309
20.12,0.9741,0.0313,0.314
20.22,0.9825,0.0309,0.31
20.33,0.9894,0.0318,0.314
20.419,0.9929,0.0351,0.313
20.519,0.9935,0.038,0.315
20.62,0.9923,0.0397,0.311
20.719,0.99,0.0404,0.311
20.819,0.9874,0.0423,0.311
20.931,0.9879,0.0429,0.31
21.019,0.988,0.0439,0.311
21.12,1.02,0.046,0.311
21.243,1.0266,0.0475,0.313
21.319,1.0252,0.044,0.31
21.42,1.005,0.0426,0.31
21.555,0.991,0.0418,0.311
21.619,0.9775,0.0411,0.312
21.72,0.9659,0.0413,0.312
21.869,0.9558,0.0384,0.31
21.919,0.9495,0.0384,0.314
22.02,0.9518,0.043,0.308
22.128,0.9596,0.0507,0.304
22.225,0.9661,0.0555,0.303
22.319,0.972,0.0596,0.301
22.418,0.9758,0.0594,0.302
22.519,0.9748,0.0566,0.301
22.618,0.9704,0.0536,0.302
22.719,0.9639,0.0505,0.299
22.822,0.9572,0.0503,0.297
22.919,0.9503,0.0512,0.301
23.018,0.9432,0.052,0.3
23.126,0.9405,0.0534,0.303
23.219,0.9401,0.0531,0.302
23.319,0.9445,0.0504,0.308
23.44,0.9413,0.0511,0.31
23.518,0.9506,0.0486,0.308
23.619,0.9502,0.0503,0.309
23.748,0.9513,0.0571,0.305
23.819,0.9481,0.0586,0.31
23.919,0.9407,0.0481,0.305
24.058,0.9363,0.0402,0.309
24.119,0.9355,0.0314,0.308
24.219,0.9358,0.0235,0.309
24.347,0.9385,0.0176,0.305
24.423,0.9448,0.0168,0.306
24.518,0.9468,0.0195,0.302
24.618,0.949,0.0248,0.299
24.724,0.9487,0.0313,0.299
24.823,0.9448,0.0361,0.299
24.919,0.9395,0.0377,0.299
25.017,0.9339,0.0386,0.294
25.119,0.9276,0.037,0.297
25.218,0.9257,0.0338,0.295
25.32,0.9237,0.0311,0.294
25.418,0.9267,0.0274,0.295
25.518,0.9301,0.0284,0.296
25.632,0.9348,0.0275,0.298
25.717,0.9383,0.0311,0.299
25.818,0.9418,0.0346,0.301
25.944,0.9427,0.0411,0.299
26.018,0.9423,0.0464,0.301
26.118,0.9402,0.0522,0.302
26.253,0.9357,0.0541,0.306
26.318,0.9201,0.0463,0.305
26.417,0.913,0.0426,0.306
26.559,0.9129,0.0376,0.308
26.617,0.9155,0.0392,0.31
26.718,0.9177,0.0358,0.309
26.833,0.9241,0.0339,0.305
26.923,0.9278,0.035,0.304
27.018,0.9337,0.0385,0.303
27.118,0.927,0.0436,0.301
27.22,0.9209,0.0408,0.303
27.317,0.9159,0.0372,0.303
27.417,0.9122,0.0332,0.299
27.518,0.9115,0.0286,0.299
27.618,0.9156,0.0244,0.3
27.717,0.9206,0.0212,0.297
27.817,0.9258,0.0205,0.299
27.917,0.9328,0.0217,0.296
28.018,0.9391,0.0229,0.299
28.135,0.9463,0.0265,0.298
28.216,0.951,0.029,0.302
28.317,0.955,0.0326,0.303
28.449,0.9567,0.0348,0.304
28.517,0.9577,0.0313,0.31
28.617,0.9555,0.0283,0.311
28.763,0.9514,0.0222,0.31
28.816,0.9451,0.0138,0.309
28.917,0.938,0.0109,0.313
29.032,0.9337,0.0115,0.307
29.129,0.9386,0.0145,0.307
29.217,0.952,0.0158,0.309
29.317,0.9629,0.0152,0.309
29.419,0.974,0.013,0.307
29.517,0.9821,0.0091,0.303
29.618,0.9847,0.0041,0.301
29.724,0.9807,0.0002,0.296
29.816,0.973,-0.0022,0.294
29.916,0.9657,-0.004,0.294
30.037,0.9587,-0.0035,0.297
30.116,0.9525,0.002,0.294
30.216,0.9522,0.0049,0.295
30.347,0.9568,0.0113,0.299
30.416,0.9621,0.016,0.294
30.517,0.9662,0.0167,0.3
30.654,0.9717,0.0188,0.305
30.716,0.9761,0.0187,0.303
30.816,0.9759,0.0202,0.302
30.943,0.9788,0.0243,0.303
31.02,0.9717,0.0359,0.303
31.117,0.9652,0.0381,0.304
31.216,0.978,0.025,0.305
31.325,0.9835,0.0167,0.308
31.417,0.988,0.0077,0.306
31.517,0.9906,0.0011,0.31
31.615,0.9951,-0.0049,0.307
31.716,0.9962,-0.0075,0.302
31.817,0.9974,-0.0095,0.302
31.927,0.9939,-0.0052,0.298
32.016,0.9951,-0.0096,0.295
32.116,0.9888,-0.0002,0.293
32.239,0.9861,0.0029,0.296
32.315,0.9821,0.0048,0.294
32.416,0.9783,0.0021,0.293
32.552,0.9818,-0.0049,0.293
32.616,0.989,-0.0103,0.294
32.715,0.9972,-0.0134,0.294
32.861,1.0035,-0.0162,0.295
32.916,1.0074,-0.0171,0.297
33.015,1.0097,-0.0152,0.295
33.135,1.0037,-0.0114,0.299
33.219,0.9962,-0.007,0.302
33.316,0.9906,-0.002,0.305
33.416,0.9841,0.0023,0.302
33.522,0.9831,0.0089,0.304
33.617,0.9813,0.0157,0.305
33.715,0.9845,0.0215,0.306
33.818,0.9914,0.0238,0.302
33.915,0.9972,0.0198,0.301
34.016,1.0013,0.0142,0.3
34.118,1.0003,0.005,0.303
34.216,0.996,-0.0013,0.304
34.316,0.9892,-0.0038,0.3
34.432,0.9819,-0.0019,0.3
34.516,0.9744,0.0034,0.299
34.616,0.971,0.011,0.297
34.744,0.9697,0.0193,0.297
34.815,0.9722,0.0273,0.295
34.914,0.9791,0.0333,0.297
35.044,0.9866,0.0385,0.299
35.114,0.9923,0.0398,0.298
35.216,0.9989,0.0383,0.296
35.33,1.0029,0.0346,0.296
35.417,1.0016,0.0325,0.3
35.514,0.9939,0.0277,0.297
35.616,0.9858,0.0286,0.299
35.715,0.9779,0.0325,0.304
35.816,0.9705,0.0383,0.304
35.915,0.9691,0.0401,0.308
36.019,0.9753,0.0451,0.308
36.115,0.9861,0.0452,0.306
36.214,0.9963,0.0411,0.304
36.322,1.0052,0.0346,0.305
36.414,1.0123,0.0268,0.307
36.514,1.0125,0.018,0.307
36.638,1.0088,0.011,0.304
36.714,1.0022,0.0061,0.3
36.815,0.9939,0.0043,0.3
36.949,0.9866,0.0055,0.298
37.014,0.9796,0.0085,0.3
37.114,0.9752,0.0134,0.3
37.251,0.9732,0.0181,0.299
37.314,0.975,0.0192,0.3
37.414,0.9792,0.0181,0.299
37.541,0.984,0.0117,0.299
37.616,0.9871,0.0058,0.298
37.715,0.9879,-0.0009,0.296
37.814,0.985,-0.005,0.295
37.919,0.9773,-0.0075,0.299
38.014,0.9685,-0.005,0.301
38.115,0.9579,0.0011,0.301
38.219,0.9533,0.0049,0.302
38.315,0.9557,0.0113,0.301
38.414,0.9622,0.015,0.303
38.52,0.9699,0.0188,0.303
38.615,0.9765,0.0193,0.3
38.715,0.9821,0.0185,0.301
38.833,0.9811,0.0159,0.301
38.914,0.9711,0.0098,0.301
39.014,0.9598,0.0086,0.302
39.153,0.9522,0.0099,0.299
39.214,0.9469,0.012,0.297
39.314,0.9464,0.0168,0.298
39.433,0.9513,0.0213,0.297
39.514,0.9579,0.0262,0.296
39.613,0.9661,0.027,0.297
39.713,0.9712,0.0276,0.295
39.818,0.9754,0.0225,0.294
39.914,0.9732,0.0198,0.293
40.015,0.9678,0.0182,0.295
40.12,0.9597,0.0184,0.293
40.214,0.953,0.0188,0.296
40.314,0.9467,0.0231,0.293
40.446,0.9451,0.0253,0.295
40.515,0.9517,0.0273,0.295
40.613,0.9589,0.0275,0.295
40.755,0.9638,0.0245,0.298
40.818,0.9698,0.0196,0.297
40.913,0.9728,0.0135,0.299
41.013,0.9695,0.0067,0.299
41.115,0.9635,0.0029,0.304
41.213,0.9577,-0.0007,0.31
41.313,0.9533,-0.0019,0.31
41.419,0.9459,-0.0007,0.31
41.513,0.9453,0.0061,0.309
41.613,0.9469,0.011,0.303
41.738,0.9537,0.0163,0.3
41.813,0.961,0.0199,0.3
41.913,0.9649,0.0214,0.299
42.049,0.9678,0.0215,0.295
42.113,0.964,0.0192,0.297
42.213,0.9558,0.0153,0.296
42.342,0.947,0.0133,0.295
42.413,0.9415,0.0105,0.297
42.513,0.9378,0.0098,0.294
42.623,0.9386,0.0102,0.296
42.713,0.9447,0.0086,0.292
42.812,0.953,0.0077,0.296
42.913,0.9583,0.0083,0.295
43.02,0.9652,0.0092,0.295
43.113,0.9688,0.0089,0.296
43.213,0.9655,0.0107,0.293
43.315,0.9586,0.014,0.288
43.413,0.9588,0.0205,0.283
43.512,0.9431,0.0222,0.281
43.617,0.9295,0.0114,0.277
43.712,0.9269,0.0158,0.267
43.812,0.9576,0.0209,0.255
43.925,0.9732,0.0116,0.237
44.013,0.9647,-0.0209,0.216
44.113,0.9568,0.0006,0.19
44.234,0.9509,-0.0036,0.164
44.314,0.9588,0.017,0.13
44.412,0.9748,0.0267,0.091
44.548,0.9817,0.0183,0.063
44.612,0.9942,0.0178,0.033
44.712,0.9965,0.0237,0.013
44.849,0.9998,0.0297,0.003
44.922,1.006,0.046,0.0
45.012,0.9935,0.0586,0.005
45.113,0.9866,0.0741,0.004
45.217,0.9795,0.0912,0.003
45.312,0.9727,0.0792,0.005
