time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
0.229,,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.43,,1.255,,,,,
0.233,,11.4256,-6.4614,0.011,55.1,-0.41,0.38,0.0,0.0005,-0.0009,0.0002,0.68,0.432,,1.255,,,,,
0.238,,11.4267,-6.4624,0.012,54.84,-0.35,0.39,0.0,0.0067,-0.0067,-0.0044,0.68,0.432,2.483,1.252,,,,,
0.243,,11.4256,-6.4627,0.014,54.58,-0.38,0.43,0.0,0.0012,-0.0082,-0.0043,0.684,0.427,2.483,1.252,,,,,
0.306,,11.4256,-6.4625,0.014,54.32,-0.38,0.42,0.0,0.0012,-0.0064,-0.0001,0.684,0.427,,1.246,,,,,
0.335,,11.426,-6.462,0.015,54.06,-0.39,0.39,0.0,0.0029,-0.0042,0.0028,0.684,0.435,,1.246,,,,,
0.384,,11.4258,-6.4629,0.014,53.8,-0.37,0.43,0.0,0.002,-0.0091,0.0062,0.684,0.435,,1.257,,,,,
0.434,,11.4252,-6.4617,0.014,53.54,-0.42,0.4,0.0,-0.0017,-0.0023,0.0055,0.682,0.428,,1.257,,,,,
0.486,,11.4256,-6.4626,0.012,53.28,-0.38,0.42,0.0,0.0008,-0.0069,0.0044,0.682,0.428,,1.26,,,,,
0.542,,11.4259,-6.4628,0.013,53.02,-0.37,0.42,0.0,0.0027,-0.0078,-0.0013,0.68,0.43,,1.26,,,,,
0.585,,11.426,-6.4624,0.013,52.77,-0.37,0.41,0.0,0.0025,-0.0054,-0.0016,0.68,0.43,,1.249,,,,,
0.648,,11.4256,-6.4618,0.015,52.51,-0.41,0.4,0.0,-0.0008,-0.0019,-0.0022,0.686,0.426,,1.249,,,,,
0.69,,11.4255,-6.4619,0.012,52.26,-0.4,0.4,0.0,0.0002,-0.0026,0.0025,0.686,0.426,,1.258,,,,,
0.752,,11.4266,-6.4628,0.013,52.01,-0.34,0.39,0.0,0.0064,-0.0072,-0.0021,0.679,0.433,,1.258,,,,,
0.784,,11.4253,-6.4622,0.014,51.76,-0.41,0.41,0.0,-0.0013,-0.0042,-0.0022,0.679,0.433,,1.253,,,,,
0.843,,11.4263,-6.4623,0.016,51.51,-0.38,0.39,0.0,0.0041,-0.0045,0.0001,0.681,0.425,,1.253,,,,,
0.889,,11.4261,-6.4625,0.014,51.26,-0.39,0.4,0.0,0.0021,-0.0057,0.0052,0.681,0.425,,1.254,,,,,
0.941,,11.426,-6.4626,0.015,51.01,-0.39,0.41,0.0,0.001,-0.0059,0.0031,0.683,0.433,,1.254,,,,,
0.998,,11.4256,-6.4631,0.014,50.77,-0.4,0.43,0.0,-0.0007,-0.0086,0.004,0.683,0.433,2.486,1.252,,,,,
1.035,,11.426,-6.4627,0.013,50.52,-0.39,0.4,0.0,0.0013,-0.0054,0.0024,0.686,0.431,2.486,1.252,,,,,
1.108,,11.426,-6.463,0.012,50.28,-0.39,0.41,0.0,0.0021,-0.007,-0.0017,0.686,0.431,,,,,,,
1.14,,11.4265,-6.4635,0.013,50.04,-0.36,0.41,0.0,0.0045,-0.0087,-0.006,0.682,0.432,,,,,,,
1.194,,11.4261,-6.4627,0.014,49.8,-0.4,0.4,0.0,0.0022,-0.004,-0.0053,0.682,0.432,,1.248,,,,,
1.233,,11.4256,-6.4633,0.012,49.56,-0.4,0.43,0.0,-0.0012,-0.0068,-0.002,0.683,0.429,,1.248,,,,,
1.284,,11.4262,-6.463,0.012,49.32,-0.38,0.4,0.0,0.0027,-0.0054,-0.0041,0.683,0.429,,1.243,,,,,
1.367,,11.4267,-6.4635,0.012,49.08,-0.34,0.4,0.0,0.0058,-0.0083,-0.0051,0.68,0.433,,1.243,,,,,
1.423,,11.4254,-6.4624,0.014,48.85,-0.42,0.4,0.0,-0.0021,-0.0018,-0.005,0.68,0.433,,1.249,,,,,
1.445,,11.4259,-6.4629,0.015,48.61,-0.39,0.39,0.0,0.0007,-0.004,-0.0001,0.679,0.427,,1.249,,,,,
1.496,,11.4265,-6.4637,0.011,48.37,-0.34,0.4,0.0,0.0042,-0.0087,0.005,0.679,0.427,,1.245,,,,,
1.562,,11.4261,-6.4631,0.015,48.14,-0.38,0.39,0.0,0.0021,-0.005,-0.0012,0.68,0.433,,1.245,,,,,
1.59,,11.4262,-6.4633,0.015,47.91,-0.36,0.39,0.0,0.0031,-0.0065,0.0037,0.68,0.433,,1.261,,,,,
1.637,,11.4261,-6.4635,0.016,47.68,-0.37,0.4,0.0,0.002,-0.0072,0.0064,0.681,0.427,,1.261,,,,,
1.72,,11.4261,-6.4635,0.012,47.44,-0.37,0.39,0.0,0.002,-0.0068,0.0093,0.681,0.427,,1.254,,,,,
1.752,,11.4256,-6.4628,0.012,47.21,-0.41,0.39,0.0,-0.0003,-0.0029,0.0011,0.685,0.435,,1.254,,,,,
1.793,,11.4267,-6.4637,0.016,46.99,-0.34,0.39,0.0,0.0051,-0.0082,-0.0033,0.685,0.435,,1.256,,,,,
1.834,,11.4262,-6.4642,0.014,46.76,-0.35,0.43,0.0,0.002,-0.0101,0.0037,0.68,0.427,,1.256,,,,,
1.883,,11.4262,-6.4642,0.015,46.53,-0.35,0.42,0.0,0.0024,-0.01,0.0023,0.68,0.427,,1.259,,,,,
1.971,,11.4262,-6.4632,0.014,46.31,-0.39,0.39,0.0,0.0024,-0.0036,0.0032,0.682,0.431,,1.259,,,,,
2.022,,11.4262,-6.4643,0.012,46.08,-0.36,0.42,0.0,0.0026,-0.0106,0.0018,0.682,0.431,,1.25,,,,,
2.038,,11.4259,-6.4635,0.015,45.86,-0.39,0.4,0.0,0.0009,-0.0057,-0.0038,0.681,0.428,,1.25,,,,,
