time_s,state,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,target_x_m,target_y_m,frontier_x_m,frontier_y_m
1.73,,-0.0148,-0.0153,0.009,-0.1,-0.02,-0.35,0.0,0.0104,0.0113,0.0027,0.481,0.159,2.235,,,,,,
1.772,,-0.0155,-0.0149,0.011,-0.11,-0.03,-0.33,0.0,0.0066,0.0122,-0.0,0.48,0.159,2.235,,,,,,
1.824,,-0.0154,-0.0152,0.009,-0.11,-0.0,-0.33,0.0,0.0072,0.0096,0.0027,0.48,0.16,2.235,,,,,,
1.873,,-0.0159,-0.015,0.01,-0.11,-0.0,-0.31,0.0,0.0048,0.0097,0.0008,0.481,0.16,2.235,,,,,,
1.936,,-0.0163,-0.0157,0.012,-0.11,0.04,-0.29,0.0,0.0027,0.0055,0.0005,0.481,0.164,2.247,,,,,,
1.994,,-0.0156,-0.0155,0.01,-0.11,0.03,-0.33,0.0,0.0061,0.0065,0.0052,0.482,0.164,2.247,,,,,,
2.024,,-0.0156,-0.0159,0.009,-0.11,0.05,-0.32,0.0,0.006,0.0037,0.0032,0.482,0.156,2.234,,,,,,
2.078,,-0.0154,-0.0151,0.009,-0.11,0.02,-0.32,0.0,0.0071,0.0083,-0.0,0.479,0.156,2.234,,,,,,
2.123,,-0.0156,-0.0149,0.009,-0.11,0.02,-0.31,0.0,0.0055,0.0086,-0.0023,0.479,0.16,2.23,,,,,,
2.174,,-0.0156,-0.0163,0.011,-0.11,0.09,-0.3,0.0,0.0053,0.0009,-0.0035,0.483,0.16,2.23,,,,,,
2.229,,-0.0153,-0.0154,0.01,-0.11,0.05,-0.31,0.0,0.0061,0.0052,0.0007,0.483,0.166,2.228,,,,,,
2.296,,-0.0151,-0.0152,0.01,-0.11,0.04,-0.32,0.0,0.007,0.0059,0.0016,0.483,0.166,2.228,,,,,,
2.326,,-0.0153,-0.015,0.008,-0.11,0.04,-0.31,0.0,0.006,0.0072,0.0017,0.483,0.16,2.249,,,,,,
2.372,,-0.0148,-0.0149,0.009,-0.11,0.04,-0.33,0.0,0.0084,0.0067,-0.0031,0.482,0.16,2.249,,,,,,
2.424,,-0.0151,-0.0157,0.009,-0.11,0.08,-0.31,0.0,0.0059,0.0017,-0.0029,0.482,0.161,2.232,,,,,,
2.509,,-0.0162,-0.0155,0.011,-0.11,0.06,-0.27,0.0,0.0007,0.003,-0.0029,0.483,0.161,2.232,,,,,,
2.528,,-0.0153,-0.0161,0.009,-0.11,0.09,-0.3,0.0,0.005,0.0002,0.0022,0.483,0.158,2.246,,,,,,
2.591,,-0.0152,-0.015,0.011,-0.11,0.04,-0.31,0.0,0.005,0.0058,0.0009,0.482,0.158,2.246,,,,,,
2.627,,-0.0152,-0.0155,0.011,-0.11,0.06,-0.31,0.0,0.0054,0.0039,0.0046,0.482,0.161,2.243,,,,,,
2.673,,-0.0154,-0.0152,0.01,-0.11,0.05,-0.3,0.0,0.0041,0.0047,0.0067,0.481,0.161,2.243,,,,,,
2.724,,-0.0145,-0.015,0.01,-0.11,0.04,-0.34,0.0,0.0086,0.0055,0.0051,0.481,0.16,2.235,,,,,,
2.812,,-0.0145,-0.015,0.012,-0.11,0.04,-0.33,0.0,0.0085,0.0056,0.0039,0.48,0.16,2.235,,,,,,
2.845,,-0.0185,-0.0156,0.012,-0.11,0.07,-0.16,0.0,-0.014,0.0025,0.0067,0.48,0.161,2.234,,,,,,
2.88,,-0.0183,-0.017,0.011,-0.11,0.12,-0.18,0.0,-0.011,-0.0045,0.009,0.482,0.161,2.234,,,,,,
2.941,,-0.0131,-0.0135,0.01,-0.11,-0.05,-0.44,0.0,0.0202,0.0162,0.006,0.482,0.161,2.235,,,,,,
2.973,,-0.0139,-0.0139,0.01,-0.11,-0.01,-0.38,0.0,0.0135,0.0114,0.0019,0.476,0.161,2.235,,,,,,
3.024,,-0.0132,-0.0135,0.011,-0.11,-0.01,-0.39,0.0,0.0144,0.0122,-0.0014,0.476,0.156,2.242,,,,,,
3.108,,-0.013,-0.0137,0.011,-0.12,0.01,-0.38,0.0,0.0135,0.0099,-0.0002,0.478,0.156,2.242,,,,,,
3.141,,-0.0137,-0.0138,0.01,-0.12,0.03,-0.32,0.0,0.0078,0.007,0.0005,0.478,0.163,2.238,,,,,,
3.184,,-0.0131,-0.0126,0.011,-0.12,-0.01,-0.35,0.0,0.0101,0.012,-0.0011,0.481,0.163,2.238,,,,,,
3.239,,-0.0127,-0.0134,0.01,-0.12,0.03,-0.36,0.0,0.0114,0.0072,0.0001,0.481,0.161,2.238,,,,,,
3.274,,-0.0132,-0.0134,0.012,-0.12,0.04,-0.32,0.0,0.0075,0.0065,-0.0015,0.478,0.161,2.238,,,,,,
3.323,,-0.0126,-0.0133,0.01,-0.12,0.04,-0.33,0.0,0.0103,0.0059,0.002,0.478,0.158,2.246,,,,,,
3.406,,-0.0007,-0.0002,0.009,-0.0,0.05,0.16,0.0,-0.0225,-0.0049,0.0003,0.483,0.158,2.246,,,,,,
3.444,,-0.0007,-0.0003,0.009,-0.0,-0.04,-0.2,0.0,-0.0079,-0.0017,0.0001,0.483,0.159,2.237,,,,,,
3.478,,-0.001,-0.0002,0.012,-0.0,-0.12,-0.27,0.0,-0.0056,0.0023,-0.0001,0.48,0.159,2.237,,,,,,
3.536,,-0.0007,-0.0002,0.012,-0.0,-0.08,-0.42,0.0,0.0007,0.0024,0.0046,0.48,0.162,2.244,,,,,,
3.572,,-0.0005,-0.0004,0.01,-0.01,-0.02,-0.46,0.0,0.0046,0.0013,0.0076,0.482,0.162,2.244,,,,,,
3.623,,-0.0002,-0.0002,0.01,-0.0,-0.04,-0.48,0.0,0.0076,0.0039,0.0036,0.482,0.159,2.255,,,,,,
3.706,,0.0015,-0.0007,0.01,0.0,0.03,-0.66,0.0,0.0196,0.001,0.0014,0.481,0.159,2.255,,,,,,
3.745,,0.003,-0.0001,0.01,-0.0,-0.04,-0.72,0.0,0.0266,0.0054,-0.0,0.481,0.163,2.233,,,,,,
3.78,,0.0049,-0.0002,0.009,-0.0,-0.0,-0.76,0.0,0.0341,0.0049,-0.0009,0.481,0.163,2.233,,,,,,
3.83,,0.0056,-0.0,0.009,-0.0,0.0,-0.67,0.0,0.0324,0.0059,-0.0034,0.481,0.159,2.235,,,,,,
3.872,,0.0072,-0.0029,0.011,0.0,0.23,-0.69,0.0,0.0374,-0.0113,-0.0043,0.484,0.159,2.235,,,,,,
3.923,,0.0061,-0.0026,0.01,0.0,0.15,-0.5,0.0,0.0256,-0.0059,0.0007,0.484,0.159,2.24,,,,,,
4.001,,0.0053,-0.0043,0.011,0.0,0.22,-0.38,0.0,0.0173,-0.0129,0.0013,0.481,0.159,2.24,,,,,,
4.035,,0.0057,-0.0026,0.01,0.0,0.06,-0.36,0.0,0.0164,0.0003,0.0036,0.481,0.16,2.232,,,,,,
4.076,,0.0061,-0.0037,0.01,0.0,0.1,-0.35,0.0,0.0159,-0.0034,0.0025,0.481,0.16,2.232,,,,,,
4.131,,0.0051,-0.0028,0.01,0.0,0.05,-0.27,0.0,0.008,0.0026,0.0006,0.481,0.161,2.237,,,,,,
4.173,,0.0064,-0.0025,0.011,0.0,0.02,-0.33,0.0,0.0141,0.0054,0.0006,0.482,0.161,2.237,,,,,,
4.223,,0.0057,-0.0025,0.009,0.0,0.02,-0.29,0.0,0.0092,0.0061,0.0022,0.482,0.159,2.242,,,,,,
4.298,,0.0068,-0.0028,0.01,0.0,0.03,-0.33,0.0,0.0141,0.0052,-0.0016,0.48,0.159,2.242,,,,,,
4.339,,0.0067,-0.0025,0.009,0.01,0.02,-0.31,0.0,0.0117,0.0063,-0.0011,0.48,0.162,2.232,,,,,,
4.412,,0.0061,-0.0025,0.011,0.0,0.02,-0.26,0.0,0.0074,0.0064,-0.0024,0.476,0.162,2.232,,,,,,
4.432,,0.005,-0.0045,0.011,0.0,0.1,-0.21,0.0,0.0001,-0.0034,0.0015,0.476,0.16,2.24,,,,,,
4.473,,0.0059,-0.0036,0.01,0.0,0.06,-0.26,0.0,0.0054,0.0016,0.0028,0.484,0.16,2.24,,,,,,
4.523,,0.0064,-0.0028,0.009,0.0,0.02,-0.28,0.0,0.0081,0.0068,0.0019,0.484,0.156,2.244,,,,,,
4.593,,0.0059,-0.0025,0.008,0.0,0.01,-0.27,0.0,0.0065,0.0082,-0.0007,0.479,0.156,2.244,,,,,,
4.629,,0.0053,-0.0047,0.009,0.0,0.1,-0.24,0.0,0.0032,-0.0031,-0.0047,0.479,0.162,2.238,,,,,,
4.689,,0.0067,-0.0027,0.009,0.0,-0.0,-0.31,0.0,0.0108,0.0091,-0.0042,0.483,0.162,2.238,,,,,,
4.725,,0.0051,-0.0047,0.01,0.0,0.08,-0.24,0.0,0.0016,-0.0016,-0.0032,0.483,0.161,2.235,,,,,,
4.773,,0.0056,-0.0031,0.011,0.01,0.01,-0.26,0.0,0.0041,0.0072,-0.0002,0.479,0.161,2.235,,,,,,
4.823,,0.0062,-0.0038,0.01,0.0,0.04,-0.29,0.0,0.0074,0.0032,0.0037,0.479,0.16,2.241,,,,,,
4.889,,0.0121,0.001,0.008,0.01,-0.13,-0.49,0.0,0.0344,0.027,0.0031,0.48,0.16,2.241,,,,,,
4.93,,0.0117,0.0002,0.009,0.0,-0.06,-0.41,0.0,0.026,0.0191,-0.0006,0.48,0.16,2.232,,,,,,
4.988,,0.009,-0.0046,0.01,0.0,0.15,-0.27,0.0,0.0083,-0.0075,0.0004,0.481,0.16,2.232,,,,,,
5.026,,0.009,-0.0031,0.009,0.0,0.08,-0.26,0.0,0.0079,0.0017,0.002,0.481,0.159,2.237,,,,,,
5.073,,0.0093,-0.0072,0.01,-0.0,0.21,-0.27,0.0,0.008,-0.0168,0.0005,0.479,0.159,2.237,,,,,,
5.123,,0.0094,-0.0073,0.008,0.0,0.17,-0.27,0.0,0.0073,-0.0139,0.0014,0.479,0.162,2.243,,,,,,
5.183,,0.0096,-0.0073,0.011,0.0,0.14,-0.28,0.0,0.0079,-0.01,-0.0018,0.479,0.162,2.243,,,,,,
5.231,,0.0086,-0.0074,0.009,0.0,0.11,-0.23,0.0,0.0014,-0.0074,0.0028,0.479,0.163,2.229,,,,,,
5.289,,0.0096,-0.0076,0.01,0.0,0.09,-0.27,0.0,0.0072,-0.0056,0.0002,0.486,0.163,2.229,,,,,,
5.326,,0.0104,-0.0074,0.01,0.0,0.07,-0.3,0.0,0.0103,-0.0027,0.002,0.486,0.158,2.235,,,,,,
5.372,,0.0104,-0.0076,0.012,0.01,0.06,-0.29,0.0,0.0098,-0.0021,0.0027,0.481,0.158,2.235,,,,,,
5.422,,0.0089,-0.0076,0.009,0.0,0.05,-0.22,0.0,0.001,-0.0009,0.0071,0.481,0.162,2.242,,,,,,
5.48,,0.0093,-0.0067,0.01,0.0,0.01,-0.25,0.0,0.003,0.0046,0.0026,0.481,0.162,2.242,,,,,,
5.542,,0.0104,-0.0074,0.01,0.0,0.03,-0.29,0.0,0.0089,0.0018,0.0019,0.481,0.163,2.231,,,,,,
5.581,,0.0085,-0.0084,0.011,0.0,0.06,-0.22,0.0,-0.0006,-0.0036,0.0013,0.478,0.163,2.231,,,,,,
5.622,,0.0112,-0.0071,0.009,-0.0,0.01,-0.33,0.0,0.0141,0.0035,0.0032,0.478,0.161,2.241,,,,,,
5.673,,0.0071,-0.0063,0.007,-0.0,-0.01,-0.16,0.0,-0.008,0.0076,-0.0006,0.481,0.161,2.241,,,,,,
5.722,,0.0067,-0.0063,0.012,-0.01,-0.01,-0.18,0.0,-0.0074,0.0072,-0.0069,0.481,0.161,2.247,,,,,,
5.775,,0.007,-0.0062,0.01,-0.01,-0.01,-0.21,0.0,-0.0035,0.0076,0.0001,0.484,0.161,2.247,,,,,,
5.832,,0.007,-0.0061,0.01,-0.01,-0.01,-0.23,0.0,-0.002,0.0072,0.0003,0.484,0.159,2.238,,,,,,
5.879,,0.007,-0.0068,0.01,-0.01,0.03,-0.24,0.0,-0.0004,0.0032,0.0001,0.481,0.159,2.238,,,,,,
5.921,,0.0068,-0.0059,0.01,-0.01,0.0,-0.25,0.0,0.0001,0.0077,-0.0004,0.481,0.159,2.233,,,,,,
5.972,,0.0059,-0.006,0.012,-0.01,0.01,-0.22,0.0,-0.0038,0.0066,-0.0005,0.48,0.159,2.233,,,,,,
6.061,,0.0075,-0.0054,0.01,-0.01,0.0,-0.3,0.0,0.0054,0.0091,0.004,0.48,0.161,2.231,,,,,,
6.072,,0.0069,-0.006,0.009,-0.01,0.03,-0.27,0.0,0.0026,0.006,0.002,0.482,0.161,2.231,,,,,,
6.131,,0.0059,-0.006,0.011,-0.01,0.04,-0.24,0.0,-0.0021,0.0057,-0.0016,0.482,0.159,2.249,,,,,,
6.186,,0.0071,-0.0058,0.01,-0.01,0.03,-0.28,0.0,0.004,0.0065,0.0007,0.483,0.159,2.249,,,,,,
6.222,,0.0069,-0.0056,0.011,-0.01,0.02,-0.28,0.0,0.0034,0.007,-0.0001,0.483,0.159,2.245,,,,,,
6.272,,0.0069,-0.0057,0.009,-0.01,0.03,-0.28,0.0,0.0042,0.0058,0.0019,0.48,0.159,2.245,,,,,,
6.359,,0.0067,-0.0057,0.01,-0.01,0.03,-0.28,0.0,0.0032,0.0052,-0.0012,0.48,0.161,2.242,,,,,,
6.389,,0.0072,-0.0016,0.011,-0.02,-0.13,-0.3,0.0,0.0057,0.0256,-0.0011,0.481,0.161,2.242,,,,,,
6.426,,0.001,-0.0019,0.009,-0.02,-0.08,-0.06,0.0,-0.0249,0.0204,0.0017,0.481,0.159,2.242,,,,,,
6.48,,0.0004,-0.0011,0.011,-0.01,-0.08,-0.11,0.0,-0.0221,0.0214,-0.0012,0.482,0.159,2.242,,,,,,
6.523,,0.0011,-0.0014,0.009,-0.02,-0.04,-0.19,0.0,-0.013,0.0173,0.0017,0.482,0.156,2.233,,,,,,
6.572,,-0.0082,-0.0061,0.01,-0.02,0.15,0.11,0.0,-0.0544,-0.0073,-0.0027,0.478,0.156,2.233,,,,,,
6.649,,-0.0019,-0.0048,0.011,-0.02,0.08,-0.27,0.0,-0.0102,0.0012,0.0014,0.478,0.158,2.241,,,,,,
6.683,,-0.0023,-0.0046,0.012,-0.01,0.06,-0.28,0.0,-0.0084,0.0032,0.0037,0.483,0.158,2.241,,,,,,
6.722,,-0.0032,-0.0069,0.011,-0.01,0.15,-0.26,0.0,-0.0099,-0.0088,0.0063,0.483,0.163,2.247,,,,,,
6.775,,-0.0032,-0.0071,0.008,-0.02,0.12,-0.31,0.0,-0.0054,-0.0063,0.0058,0.48,0.163,2.247,,,,,,
6.823,,-0.0036,-0.0092,0.008,-0.02,0.18,-0.32,0.0,-0.0025,-0.0145,-0.0019,0.48,0.164,2.236,,,,,,
6.872,,-0.0026,-0.01,0.011,-0.02,0.19,-0.37,0.0,0.0064,-0.0165,-0.0059,0.483,0.164,2.236,,,,,,
6.951,,-0.0034,-0.0062,0.011,-0.02,0.0,-0.35,0.0,0.0044,0.007,-0.0013,0.483,0.16,2.239,,,,,,
6.98,,-0.0037,-0.0089,0.011,-0.02,0.1,-0.34,0.0,0.0033,-0.0069,0.0021,0.482,0.16,2.239,,,,,,
7.023,,-0.0009,-0.008,0.01,-0.02,0.05,-0.44,0.0,0.0188,-0.0001,0.0037,0.482,0.161,2.232,,,,,,
7.074,,-0.0017,-0.0075,0.01,-0.02,0.03,-0.38,-0.0,0.0126,0.003,0.0021,0.477,0.161,2.232,,,,,,
7.122,,-0.0006,-0.0069,0.01,-0.02,-0.02,-0.37,-0.0,0.0178,0.0061,0.0032,0.477,0.157,2.233,,,,,,
7.172,,0.0002,-0.0078,0.009,0.03,-0.0,-0.34,-0.0,0.0207,-0.0002,0.0004,0.482,0.157,2.233,,,,,,
7.245,,0.0001,-0.0079,0.005,0.12,0.01,-0.27,-0.0,0.018,-0.0007,-0.0004,0.482,0.156,2.235,,,,,,
7.272,,0.009,-0.0099,0.002,0.23,0.13,-0.56,-0.0,0.0611,-0.0112,-0.0038,0.481,0.156,2.235,,,,,,
7.334,,0.0142,-0.0153,0.0,0.14,0.09,-0.84,-0.0,0.0782,-0.0371,0.0108,0.481,0.162,2.238,,,,,,
7.374,,0.0186,-0.014,0.0,-0.01,-0.32,0.07,-0.0,0.0868,-0.0209,0.0565,0.498,0.162,2.238,,,,,,
7.422,,0.0291,-0.0218,0.0,-0.13,0.24,0.23,-0.0,0.117,-0.0562,0.0715,0.498,0.203,2.24,,,,,,
7.471,,0.0332,-0.0228,0.011,-0.21,-0.26,1.02,-0.0,0.1034,-0.0462,0.1056,,0.203,2.24,,,,,,
7.544,,0.0383,-0.0227,0.022,-0.21,-0.75,1.87,-0.0,0.0917,-0.0302,0.1404,,,2.239,,,,,,
7.581,,0.0349,-0.0228,0.043,-0.29,-0.53,2.38,-0.0,0.0345,-0.0154,0.1739,1.663,,2.239,,,,,,
7.639,,0.0287,-0.0217,0.058,-0.49,-0.9,2.58,-0.0,-0.0256,-0.0017,0.2226,1.663,,2.237,,,,,,
7.672,,0.0229,-0.023,0.072,-0.66,-0.31,2.39,-0.0,-0.0679,-0.0018,0.243,1.675,,2.237,,,,,,
7.721,,0.0162,-0.0232,0.085,-0.75,-0.19,1.1,-0.0,-0.0985,-0.0005,0.2477,1.675,,2.237,,,,,,
7.772,,0.0095,-0.0246,0.1,-0.85,0.15,-0.26,-0.0,-0.1104,-0.007,0.2458,1.673,,2.237,,,,,,
7.84,,0.0052,-0.0248,0.106,-0.86,-0.05,-0.8,-0.0,-0.0999,-0.0068,0.2512,1.673,,2.231,,,,,,
7.885,,-0.0008,-0.0259,0.119,-0.9,-0.03,-1.15,-0.0,-0.0981,-0.0095,0.2346,1.682,,2.231,,,,,,
7.956,,-0.0057,-0.0272,0.133,-0.93,-0.09,-1.45,-0.0,-0.0881,-0.0129,0.2392,1.682,,2.239,,,,,,
7.988,,-0.0087,-0.0277,0.137,-0.95,-0.19,-1.6,-0.0,-0.0696,-0.0118,0.2485,1.691,,2.239,,,,,,
8.032,,-0.0111,-0.0278,0.145,-0.97,-0.21,-1.69,-0.0,-0.0525,-0.0084,0.2336,1.691,,2.24,,,,,,
8.071,,-0.0127,-0.0281,0.157,-0.94,-0.29,-1.57,-0.0,-0.0352,-0.0059,0.2317,1.69,,2.24,,,,,,
8.127,,-0.0166,-0.0293,0.169,-0.95,-0.16,-1.35,-0.0,-0.0326,-0.0081,0.2321,1.69,,2.241,,,,,,
8.186,,-0.0161,-0.0305,0.176,-0.99,-0.27,-1.18,-0.0,-0.0137,-0.01,0.2325,1.696,,2.241,,,,,,
8.229,,-0.0127,-0.0307,0.191,-1.04,-0.15,-1.07,-0.0,0.0107,-0.0071,0.2204,1.696,,2.246,,,,,,
8.271,,-0.011,-0.0319,0.202,-1.13,-0.23,-0.6,-0.0,0.0222,-0.009,0.2317,1.687,,2.246,,,,,,
8.321,,-0.0085,-0.0328,0.216,-1.19,-0.15,-0.32,-0.0,0.0304,-0.0092,0.2252,1.687,,2.244,,,,,,
8.371,,-0.0067,-0.0339,0.233,-1.23,-0.21,-0.01,-0.0,0.033,-0.0101,0.2243,1.692,,2.244,,,,,,
8.429,,-0.0108,-0.0306,0.239,-1.26,-0.23,0.29,-0.0,0.0131,0.0042,0.2295,1.692,,2.25,,,,,,
8.489,,-0.0117,-0.0294,0.248,-1.24,-0.17,0.38,-0.0,0.0059,0.009,0.2035,1.681,,2.25,,,,,,
8.524,,-0.0229,-0.0285,0.258,-1.19,-0.16,0.32,-0.0,-0.0311,0.0117,0.1889,1.681,,2.244,,,,,,
8.571,,-0.0244,-0.0275,0.262,-1.14,0.1,-0.01,-0.0,-0.0323,0.0133,0.1807,1.688,,2.244,,,,,,
8.622,,-0.0262,-0.0286,0.268,-1.08,0.09,-0.32,-0.0,-0.0319,0.0076,0.1555,1.688,,2.254,,,,,,
8.671,,-0.0299,-0.0277,0.278,-1.02,0.07,-0.41,-0.0,-0.0347,0.0083,0.1424,1.684,,2.254,,,,,,
8.725,,-0.0275,-0.0302,0.288,-0.93,0.17,-0.48,-0.0,-0.0206,-0.0002,0.1385,1.684,,2.254,,,,,,
8.78,,-0.0327,-0.0288,0.293,-0.84,-0.09,-0.42,-0.0,-0.0277,0.0029,0.1369,1.682,,2.254,,,,,,
8.831,,-0.0228,-0.0359,0.299,-0.76,0.07,-0.43,-0.0,0.0036,-0.0149,0.1233,1.682,,2.248,,,,,,
8.881,,-0.0193,-0.0384,0.312,-0.66,-0.07,-0.38,-0.0,0.0148,-0.0197,0.1113,1.669,,2.248,,,,,,
8.921,,-0.0194,-0.0401,0.313,-0.6,-0.26,-0.18,-0.0,0.0154,-0.0202,0.1191,1.669,,2.26,,,,,,
9.001,,-0.0128,-0.0434,0.319,-0.47,-0.26,0.17,-0.0,0.0288,-0.0232,0.0983,1.673,,2.26,,,,,,
9.038,,-0.0116,-0.045,0.325,-0.38,-0.43,0.32,-0.0,0.0266,-0.0218,0.088,1.673,1.363,2.256,,,,,,
9.073,,-0.0055,-0.0478,0.326,-0.33,-0.5,0.58,-0.0,0.0334,-0.0217,0.0836,1.667,1.363,2.256,,,,,,
9.137,,-0.0022,-0.0512,0.328,-0.29,-0.5,0.56,-0.0,0.0325,-0.0229,0.0647,1.667,,2.257,,,,,,
9.17,,0.0006,-0.0526,0.335,-0.32,-0.57,0.64,-0.0,0.0303,-0.0188,0.052,1.666,,2.257,,,,,,
9.222,,0.0011,-0.0549,0.337,-0.3,-0.44,0.64,-0.0,0.023,-0.0175,0.0551,1.666,,2.265,,,,,,
9.315,,0.0021,-0.0557,0.338,-0.26,-0.4,0.67,-0.0,0.0175,-0.0138,0.0463,1.665,,2.265,,,,,,
9.322,,0.0018,-0.0568,0.339,-0.24,-0.46,0.54,-0.0,0.0101,-0.0112,0.036,1.665,,2.265,,,,,,
9.383,,0.0011,-0.0583,0.341,-0.2,-0.41,0.42,-0.0,0.0039,-0.0092,0.029,1.666,,2.265,,,,,,
9.438,,-0.0002,-0.058,0.342,-0.22,-0.36,0.39,-0.0,-0.0021,-0.0048,0.0222,1.666,,2.261,,,,,,
9.47,TAKEOFF,-0.0067,-0.0609,0.348,-0.23,-0.29,0.28,-0.0,-0.0166,-0.007,0.0195,1.669,,2.261,,,,,,
9.521,TAKEOFF,-0.0084,-0.064,0.345,-0.22,-0.17,0.07,-0.0,-0.0196,-0.0103,0.0266,1.669,1.364,2.268,,,,,,
9.574,TAKEOFF,-0.0176,-0.0583,0.344,-0.21,-0.15,-0.03,-0.0,-0.0347,0.0021,0.0098,1.673,1.364,2.268,,,,,,
