time_s,x_m,y_m,z_down_m,yaw_deg,roll_deg,pitch_deg,yaw_ref_deg,vx_ms,vy_ms,vz_ms,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m
1.33,-0.0003,-0.0016,0.011,0.02,-1.16,-0.12,0.0,-0.0005,-0.0077,-0.0003,,0.57,,,
1.379,-0.0007,-0.0006,0.009,0.02,-1.2,-0.11,0.0,-0.0023,-0.0076,-0.0044,,0.57,,,
1.43,-0.0007,-0.0009,0.009,0.02,-1.19,-0.11,0.0,0.0041,-0.0023,-0.0063,,0.572,,,
1.518,-0.0003,-0.0022,0.01,0.02,-1.13,-0.13,0.0,-0.0049,-0.0086,-0.0049,,0.572,,,
1.546,-0.0007,-0.0015,0.01,0.02,-1.16,-0.11,0.0,-0.0023,-0.0059,-0.0036,,0.571,,,
1.58,-0.0007,-0.0024,0.011,0.02,-1.13,-0.11,0.0,0.0002,0.0027,-0.0071,,0.571,,,
1.629,-0.0007,-0.0011,0.011,0.02,-1.18,-0.12,0.0,-0.0022,-0.0025,-0.0025,,0.569,,,
1.679,-0.0001,-0.0017,0.01,0.02,-1.15,-0.14,0.0,-0.0037,-0.0081,-0.004,,0.569,,,
1.729,-0.0001,-0.0018,0.01,0.02,-1.16,-0.14,0.0,0.0046,-0.0028,-0.0025,,0.569,,,
1.811,-0.0003,-0.0018,0.011,0.02,-1.15,-0.13,0.0,-0.0015,0.0014,-0.0058,,0.569,,,
1.853,-0.0005,-0.0018,0.011,0.02,-1.16,-0.12,0.0,-0.0029,-0.0091,-0.0013,,0.571,,0.193,
1.882,-0.0001,-0.0008,0.011,0.02,-1.2,-0.14,0.0,-0.0037,-0.0006,-0.0027,,0.571,,0.193,
1.931,-0.0001,-0.0008,0.011,0.02,-1.2,-0.14,0.0,-0.0034,-0.0094,0.0007,,0.57,,,
1.979,-0.0007,-0.0006,0.011,0.02,-1.21,-0.11,0.0,-0.0034,-0.0027,-0.0039,,0.57,,,
2.03,-0.0008,-0.0008,0.011,0.02,-1.19,-0.11,0.0,0.0026,-0.0009,0.0006,,0.571,,0.198,
2.102,-0.0001,-0.0017,0.01,0.02,-1.16,-0.14,0.0,-0.0011,-0.0104,0.0009,,0.571,,0.198,
2.146,-0.001,-0.0015,0.01,0.02,-1.17,-0.1,0.0,-0.0001,-0.0053,0.0005,1.223,0.575,,0.196,
2.18,0.0008,0.0,0.009,0.02,-1.24,-0.17,0.0,-0.0007,-0.01,0.0048,1.223,0.575,,0.196,
2.23,-0.0001,-0.0011,0.009,0.02,-1.19,-0.13,0.0,-0.002,-0.0096,-0.0003,,0.577,,,
2.28,-0.0003,-0.002,0.01,0.02,-1.16,-0.13,0.0,-0.0018,-0.0091,-0.0037,,0.577,,,
2.33,-0.0001,-0.0002,0.01,-0.0,-0.03,-0.02,0.0,0.0005,-0.0136,-0.0005,,0.571,,,
2.407,-0.0002,-0.0008,0.012,0.0,-0.13,-0.03,0.0,-0.0045,-0.0193,-0.0006,,0.571,,,
2.446,-0.0005,-0.0019,0.012,-0.0,-0.11,0.03,0.0,0.0027,-0.0188,0.0014,1.248,0.572,,0.194,
2.479,-0.0007,-0.0024,0.01,-0.0,-0.34,0.0,0.0,-0.0081,-0.027,0.0019,1.248,0.572,,0.194,
2.529,-0.0011,-0.0011,0.01,0.0,-0.93,0.03,0.0,-0.0063,-0.0219,-0.0018,,0.571,,0.194,
2.579,-0.0007,-0.0006,0.009,-0.0,-1.12,-0.11,0.0,-0.007,-0.0156,-0.0091,,0.571,,0.194,
2.63,-0.0004,-0.0008,0.009,0.0,-1.14,-0.17,0.0,0.0089,-0.0026,-0.0101,,0.57,,,
2.697,-0.0012,-0.0029,0.011,0.0,-0.92,-0.07,0.0,-0.0045,-0.01,-0.0095,,0.57,,,
2.735,-0.0007,-0.0028,0.011,0.0,-1.0,-0.14,0.0,-0.0051,-0.0156,-0.0042,,0.572,,0.19,
2.779,-0.0012,-0.0027,0.01,0.0,-1.05,-0.1,0.0,-0.0034,-0.0136,-0.003,,0.572,,0.19,
2.829,-0.0002,-0.0016,0.01,0.0,-1.17,-0.18,0.0,0.0014,-0.0005,-0.0025,,0.571,,,
2.88,-0.0007,-0.0025,0.01,0.0,-1.11,-0.14,0.0,0.0062,-0.0014,-0.0,,0.571,,,
2.928,-0.0009,-0.0022,0.01,0.0,-1.15,-0.12,0.0,-0.0014,-0.0092,0.0,,0.573,,,
2.99,-0.0007,-0.0014,0.009,0.0,-1.21,-0.13,0.0,-0.0005,-0.0008,0.0017,,0.573,,,
3.031,-0.0005,-0.0014,0.009,0.0,-1.21,-0.14,0.0,-0.0023,-0.0052,-0.0026,,0.557,,,
3.079,-0.0007,-0.0009,0.008,0.0,-1.24,-0.12,0.0,-0.0049,-0.0105,-0.0046,,0.557,,,
3.13,-0.0002,-0.0022,0.008,0.0,-1.18,-0.15,0.0,0.0056,-0.0042,-0.0079,1.244,0.558,,0.195,
3.179,-0.0015,-0.0012,0.008,0.0,-1.23,-0.08,0.0,-0.0036,-0.0091,-0.0047,1.244,0.558,,0.195,
3.229,0.0007,-0.0007,0.008,0.0,-1.25,-0.19,0.0,-0.0051,-0.0039,-0.0069,,0.565,,0.195,
3.281,-0.0013,-0.0017,0.012,0.0,-1.2,-0.1,0.0,-0.005,-0.009,-0.0011,,0.565,,0.195,
3.334,-0.0012,-0.0006,0.012,0.0,-1.25,-0.11,0.0,-0.0009,-0.0083,0.0046,,0.571,,,
3.378,-0.0012,-0.0023,0.011,0.01,-1.17,-0.11,0.0,0.005,-0.0029,0.0074,,0.571,,,
3.429,-0.0005,-0.0001,0.011,0.01,-1.26,-0.14,0.0,-0.0015,-0.0079,0.006,,0.576,,,
3.479,-0.0008,-0.0022,0.01,0.01,-1.16,-0.13,0.0,-0.0025,-0.0073,0.0035,,0.576,,,
3.567,-0.0002,-0.0001,0.01,0.01,-1.25,-0.15,0.0,-0.005,-0.0101,0.0003,1.223,0.571,,0.194,
3.612,-0.0005,-0.0024,0.014,0.01,-1.16,-0.14,0.0,-0.0011,-0.0103,-0.0016,1.223,0.571,,0.194,
3.638,0.0,-0.0001,0.014,0.01,-1.24,-0.15,0.0,-0.0028,-0.0104,0.0062,,0.573,,0.19,
3.679,-0.0005,-0.0023,0.012,0.01,-1.16,-0.13,0.0,0.003,-0.0066,-0.0012,,0.573,,0.19,
3.729,0.0,-0.0011,0.012,0.01,-1.21,-0.15,0.0,-0.0057,-0.0044,0.001,,0.567,,,
3.778,-0.001,-0.0023,0.009,0.01,-1.16,-0.11,0.0,-0.0037,-0.0003,0.0002,,0.567,,,
3.858,-0.0007,-0.0001,0.009,0.01,-1.25,-0.12,0.0,-0.0022,-0.0098,-0.0049,,0.561,,0.193,
3.91,-0.0007,-0.0008,0.011,0.01,-1.22,-0.12,0.0,-0.002,-0.0093,-0.0074,,0.561,,0.193,
3.938,0.0,-0.0001,0.011,0.01,-1.24,-0.15,0.0,-0.0026,-0.0102,-0.0044,,0.56,,0.201,
3.979,-0.0007,-0.0023,0.01,0.0,-1.16,-0.12,0.0,-0.0038,-0.0092,-0.0021,,0.56,,0.201,
4.028,-0.0002,-0.0004,0.01,0.01,-1.24,-0.13,0.0,-0.0005,-0.0078,-0.0027,1.241,0.557,,0.192,
4.079,-0.0005,0.0012,0.01,0.01,-1.3,-0.12,0.0,-0.0056,-0.0087,-0.0053,1.241,0.557,,0.192,
4.153,-0.0007,-0.002,0.01,0.01,-1.17,-0.12,0.0,-0.0069,-0.0022,-0.0039,1.233,0.552,,,
4.184,-0.0011,-0.0026,0.009,0.01,-1.14,-0.1,0.0,-0.0045,-0.001,-0.0053,1.233,0.552,,,
4.228,-0.0003,-0.0009,0.009,0.01,-1.21,-0.14,0.0,-0.0028,-0.002,-0.0054,,0.552,,0.197,
4.279,-0.0005,-0.0023,0.009,0.01,-1.14,-0.13,0.0,-0.0073,-0.0111,-0.0052,,0.552,,0.197,
4.329,-0.0001,-0.0024,0.009,0.01,-1.15,-0.14,0.0,0.0018,-0.0084,-0.0051,,0.556,,0.197,
4.378,0.0004,-0.0019,0.012,0.01,-1.18,-0.16,0.0,-0.0043,-0.01,-0.0018,,0.556,,0.197,
4.443,-0.0012,-0.0009,0.012,0.01,-1.22,-0.1,0.0,-0.0026,0.0005,0.0043,,0.556,,0.194,
4.479,-0.0011,-0.0018,0.011,0.01,-1.18,-0.1,0.0,-0.004,-0.0048,0.0048,,0.556,,0.194,
4.528,-0.0011,-0.0016,0.011,0.01,-1.19,-0.1,0.0,0.0028,-0.0041,0.0046,,0.559,,,
4.578,-0.0007,-0.0024,0.01,0.01,-1.16,-0.12,0.0,-0.0025,-0.0059,-0.0008,,0.559,,,
4.628,-0.0007,-0.0014,0.01,0.01,-1.21,-0.12,0.0,-0.0023,-0.0083,-0.0021,,0.557,,0.195,
4.678,-0.0007,-0.0012,0.009,0.01,-1.22,-0.12,0.0,-0.001,-0.0047,-0.0003,,0.557,,0.195,
4.739,-0.0009,-0.0023,0.009,0.02,-1.17,-0.1,0.0,0.001,0.0012,-0.0033,,0.553,,0.196,
4.784,-0.0011,-0.0014,0.011,0.02,-1.21,-0.09,0.0,-0.0022,-0.0042,-0.0055,,0.553,,0.196,
4.828,-0.0,-0.0013,0.011,0.02,-1.21,-0.14,0.0,-0.0013,0.0018,-0.0017,1.224,0.561,,0.195,
4.879,-0.0007,-0.0024,0.012,0.02,-1.16,-0.11,0.0,-0.008,-0.0074,-0.0059,1.224,0.561,,0.195,
4.928,-0.0011,-0.0017,0.012,0.02,-1.18,-0.1,0.0,-0.0046,-0.0037,0.0004,,0.558,,,
4.978,-0.0013,-0.0006,0.009,0.02,-1.23,-0.09,0.0,-0.001,0.001,0.0019,,0.558,,,
5.032,0.0006,-0.0019,0.009,0.01,-1.17,-0.18,0.0,-0.005,-0.0052,-0.0022,1.244,0.565,,,
5.08,-0.0011,-0.0015,0.01,0.01,-1.19,-0.1,0.0,-0.0032,-0.0042,-0.0026,1.244,0.565,,,
5.132,-0.0007,-0.0007,0.01,0.01,-1.22,-0.11,0.0,0.0035,-0.0048,-0.0031,,0.558,,,
5.179,-0.0003,-0.0022,0.009,0.01,-1.16,-0.13,0.0,-0.0009,0.0007,-0.0007,,0.558,,,
5.228,-0.0009,-0.0007,0.009,0.01,-1.22,-0.09,0.0,-0.0013,-0.0053,-0.0036,1.233,0.56,,0.197,
5.321,-0.0009,-0.0007,0.01,0.01,-1.22,-0.1,0.0,-0.0043,-0.0081,-0.0075,1.233,0.56,,0.197,
5.328,-0.0011,-0.0014,0.01,0.01,-1.19,-0.09,0.0,-0.0039,-0.0084,-0.0045,,0.558,,0.192,
5.391,-0.0005,-0.0016,0.01,0.01,-1.19,-0.12,0.0,-0.0037,-0.0037,-0.0029,,0.558,,0.192,
5.431,-0.0011,-0.0012,0.01,0.01,-1.21,-0.09,0.0,-0.0038,-0.0045,-0.0019,,0.558,,0.198,
5.478,-0.0001,-0.0022,0.013,0.01,-1.16,-0.14,0.0,-0.0019,-0.0014,-0.0044,,0.558,,0.198,
5.528,-0.0011,-0.002,0.013,0.02,-1.17,-0.1,0.0,-0.0007,-0.0087,0.0037,,0.561,,0.195,
5.612,-0.0013,-0.0027,0.01,0.01,-1.15,-0.1,0.0,-0.003,-0.0101,-0.0012,,0.561,,0.195,
5.655,-0.0001,-0.0012,0.01,0.01,-1.21,-0.15,0.0,0.0001,0.0008,-0.0015,,0.557,,,
5.68,-0.0005,-0.002,0.012,0.01,-1.17,-0.14,0.0,0.0002,-0.0081,-0.0,,0.557,,,
5.728,-0.0007,-0.0025,0.012,0.02,-1.16,-0.1,0.0,0.0057,0.0024,0.0029,1.225,0.56,,0.191,
5.778,0.0005,-0.0016,0.011,0.03,-1.19,-0.13,0.0,-0.0003,-0.0067,0.0002,1.225,0.56,,0.191,
5.828,0.0001,-0.0006,0.011,0.03,-1.23,-0.11,0.0,-0.003,-0.0027,0.0003,,0.558,,0.198,
5.902,-0.0008,-0.0015,0.012,0.03,-1.19,-0.06,0.0,-0.0036,-0.0012,-0.0003,,0.558,,0.198,
5.947,-0.0004,-0.0021,0.012,0.02,-1.16,-0.08,0.0,0.001,0.0025,0.0023,,0.561,,0.193,
5.984,-0.0014,-0.0007,0.012,0.03,-1.22,-0.04,0.0,-0.0013,-0.0076,-0.0062,,0.561,,0.193,
6.028,-0.0014,-0.0023,0.012,0.01,-1.15,-0.05,-0.0,0.0018,0.0103,-0.0018,,0.56,,0.193,
6.078,-0.001,-0.0007,0.006,0.01,-1.2,-0.05,-0.0,0.0002,0.0084,-0.0059,,0.56,,0.193,
6.128,-0.0013,-0.0008,0.006,0.06,-1.1,0.02,-0.0,-0.0017,0.0263,-0.0047,,0.561,,0.195,
6.2,-0.0021,0.0047,0.0,0.06,-0.53,0.37,-0.0,0.0003,0.0818,0.0211,,0.561,,0.195,
6.236,-0.0043,0.0222,0.0,0.06,-0.74,0.99,-0.0,-0.053,0.1158,0.051,,0.567,,0.211,
6.277,-0.0163,0.0333,0.001,0.01,0.49,1.74,-0.0,-0.0876,0.1515,0.083,,0.567,,0.211,
6.327,-0.0291,0.0363,0.001,0.03,1.21,1.0,-0.0,-0.1402,0.1082,0.125,,0.612,,,
6.377,-0.0359,0.0309,0.033,-0.07,2.4,-0.14,-0.0,-0.14,0.0398,0.1665,,0.612,,,
6.428,-0.0393,0.0304,0.033,-0.18,2.18,-1.19,-0.0,-0.1378,-0.0219,0.2093,,0.605,,,
6.499,-0.0426,0.0185,0.069,-0.26,2.08,-1.8,-0.0,-0.0876,-0.0585,0.2369,,0.605,,,
6.553,-0.0398,0.0165,0.069,-0.41,1.02,-2.42,-0.0,-0.0312,-0.0752,0.2595,,0.563,,,
6.586,-0.0379,0.0088,0.099,-0.49,0.29,-2.23,-0.0,0.0026,-0.1005,0.259,,0.563,,,
6.628,-0.0344,0.0028,0.099,-0.58,-0.09,-1.67,-0.0,0.0359,-0.1015,0.2443,1.268,0.57,,1.302,
6.678,-0.0314,-0.0031,0.118,-0.62,-0.8,-1.1,-0.0,0.0522,-0.1008,0.2161,1.268,0.57,,1.302,
6.728,-0.0266,-0.0102,0.118,-0.62,-1.23,-0.47,-0.0,0.0656,-0.0985,0.1927,,0.583,,,
6.797,-0.0223,-0.0159,0.129,-0.66,-1.58,0.08,-0.0,0.0702,-0.0887,0.1658,,0.583,,,
6.831,-0.0175,-0.0192,0.129,-0.71,-1.91,0.69,-0.0,0.074,-0.0708,0.1402,,0.595,,,
6.877,-0.0137,-0.0212,0.137,-0.77,-1.9,1.04,-0.0,0.0708,-0.0504,0.1203,,0.595,,,
6.927,-0.01,-0.023,0.137,-0.86,-1.79,1.23,-0.0,0.0625,-0.0336,0.1024,,0.609,,,
6.978,-0.0066,-0.0241,0.142,-0.97,-1.54,1.3,-0.0,0.0509,-0.0177,0.0818,,0.609,,,
7.028,-0.0035,-0.0245,0.142,-1.09,-1.25,1.12,-0.0,0.0443,-0.0045,0.0779,,0.609,,,
7.097,-0.0005,-0.0243,0.151,-1.19,-0.8,1.04,-0.0,0.0375,0.0053,0.0773,,0.609,,,
7.152,0.001,-0.0247,0.151,-1.26,-0.39,1.06,-0.0,0.0292,0.0088,0.0781,,0.617,,1.502,
7.186,0.0021,-0.0238,0.164,-1.29,-0.17,0.98,-0.0,0.0205,0.0109,0.0779,,0.617,,1.502,
7.228,0.0036,-0.0235,0.164,-1.39,-0.06,0.79,-0.0,0.0136,0.0131,0.091,,0.611,,1.592,
7.278,0.0036,-0.0223,0.171,-1.45,0.03,0.75,-0.0,0.0055,0.0157,0.0914,,0.611,,1.592,
7.328,0.0041,-0.0183,0.171,-1.47,0.04,0.55,-0.0,0.0014,0.0248,0.0812,,0.606,,,
7.403,0.0031,-0.0183,0.181,-1.47,0.25,0.34,-0.0,-0.0067,0.0188,0.0789,,0.606,,,
7.454,0.0017,-0.018,0.181,-1.44,0.26,0.08,-0.0,-0.0112,0.0146,0.0762,,0.608,,,
7.479,0.0014,-0.0176,0.188,-1.43,0.35,-0.07,-0.0,-0.0106,0.0113,0.0622,,0.608,,,
7.532,-0.0004,-0.0179,0.188,-1.4,0.48,-0.08,-0.0,-0.0112,0.0049,0.0636,,0.597,,,
7.578,-0.0019,-0.0181,0.194,-1.33,0.58,-0.05,-0.0,-0.0148,-0.0017,0.0649,,0.597,,,
7.628,-0.0031,-0.0186,0.194,-1.29,0.51,-0.09,-0.0,-0.016,-0.006,0.0567,,0.601,,1.517,
7.698,-0.0044,-0.0207,0.199,-1.28,0.39,-0.2,-0.0,-0.0187,-0.0139,0.0461,,0.601,,1.517,
7.734,-0.0067,-0.0211,0.199,-1.27,0.31,-0.2,-0.0,-0.0212,-0.0159,0.0487,,0.599,,,
7.777,-0.01,-0.0233,0.2,-1.27,0.31,-0.23,-0.0,-0.0244,-0.022,0.0483,,0.599,,,
7.827,-0.012,-0.0238,0.2,-1.27,0.24,-0.31,-0.0,-0.0242,-0.0258,0.0339,,0.595,,,
7.878,-0.013,-0.0261,0.208,-1.29,0.1,-0.49,-0.0,-0.0197,-0.0279,0.0377,,0.595,,,
7.927,-0.0143,-0.0284,0.208,-1.26,-0.04,-0.53,-0.0,-0.0155,-0.0307,0.0425,,0.594,,1.378,
7.986,-0.0148,-0.0311,0.212,-1.24,-0.03,-0.59,-0.0,-0.0105,-0.0331,0.0337,,0.594,,1.378,
8.037,-0.0144,-0.0323,0.212,-1.18,-0.14,-0.43,-0.0,-0.0023,-0.0314,0.0357,,0.594,,,
8.076,-0.0136,-0.0339,0.217,-1.05,-0.32,-0.41,-0.0,0.0016,-0.0295,0.0333,,0.594,,,
8.127,-0.0136,-0.0363,0.217,-0.89,-0.32,-0.33,-0.0,0.0046,-0.0291,0.0305,,0.599,,,
8.177,-0.0112,-0.0373,0.221,-0.74,-0.4,-0.06,-0.0,0.0085,-0.0238,0.0267,,0.599,,,
8.227,-0.011,-0.038,0.221,-0.56,-0.49,0.03,-0.0,0.0133,-0.0189,0.0263,,0.603,,,
8.326,-0.0083,-0.0406,0.221,-0.37,-0.51,-0.02,-0.0,0.0153,-0.0196,0.0174,,0.603,,,
8.333,-0.006,-0.0409,0.221,-0.22,-0.48,0.08,-0.0,0.0188,-0.0136,0.0135,,0.605,,1.9,
8.379,-0.005,-0.0404,0.223,-0.19,-0.4,0.25,-0.0,0.0174,-0.0058,0.0113,,0.605,,1.9,
8.427,-0.0043,-0.04,0.223,-0.19,-0.33,0.36,-0.0,0.0139,-0.003,0.0124,,0.61,,1.879,
8.478,-0.004,-0.0387,0.226,-0.17,-0.27,0.4,-0.0,0.0098,0.0029,0.0184,,0.61,,1.879,
8.529,-0.004,-0.0381,0.226,-0.18,-0.21,0.24,0.0,0.006,0.0058,0.0164,,0.612,,,
8.588,-0.0052,-0.038,0.226,-0.22,-0.17,0.06,0.0,0.0018,0.0068,0.0045,,0.612,,,
8.653,-0.0047,-0.0373,0.226,-0.27,-0.11,0.07,0.0,0.0021,0.0103,0.0084,,0.611,,1.893,
8.679,-0.0045,-0.0371,0.222,-0.25,-0.09,0.1,0.0,0.0015,0.0088,0.0042,,0.611,,1.893,
8.727,-0.0055,-0.036,0.222,-0.22,-0.13,0.01,0.0,-0.0013,0.0112,-0.0027,,0.608,,,
8.777,-0.006,-0.0349,0.229,-0.12,-0.07,0.03,0.0,-0.0021,0.015,0.0133,,0.608,,,
8.827,-0.0059,-0.0333,0.229,-0.06,-0.09,-0.02,0.0,0.0005,0.0148,0.0169,,0.608,,1.91,
8.877,-0.0032,-0.0333,0.226,-0.05,-0.08,0.01,0.0,0.0055,0.0142,0.0102,,0.608,,1.91,
8.977,-0.0022,-0.0328,0.226,-0.05,-0.09,-0.05,0.0,0.0056,0.015,0.0003,,0.613,,,
8.986,-0.0009,-0.0324,0.23,-0.12,-0.14,-0.11,0.0,0.0137,0.0121,0.0158,,0.613,,,
9.026,0.0032,-0.0335,0.23,-0.21,-0.21,-0.09,0.0,0.0156,0.0148,0.0106,,0.614,,,
9.077,0.0062,-0.0328,0.229,-0.32,-0.19,-0.06,0.0,0.0232,0.0136,-0.0035,,0.614,,,
9.127,0.0078,-0.0322,0.229,-0.38,-0.17,-0.05,0.0,0.0232,0.0158,0.0008,,0.613,,1.877,
9.177,0.0099,-0.0321,0.232,-0.41,-0.12,-0.17,0.0,0.0259,0.0157,-0.0029,,0.613,,1.877,
9.238,0.0121,-0.0342,0.232,-0.39,-0.17,-0.28,0.0,0.0297,0.0113,0.0058,,0.619,,1.835,
9.295,0.0146,-0.0304,0.231,-0.34,-0.16,-0.25,0.0,0.0378,0.0177,0.0019,,0.619,,1.835,
9.326,0.0183,-0.0326,0.231,-0.27,-0.15,-0.14,0.0,0.0398,0.0134,0.0013,,0.621,,1.757,
9.376,0.0229,-0.0327,0.231,-0.2,-0.08,-0.11,0.0,0.0456,0.0136,-0.0043,,0.621,,1.757,
9.427,0.0256,-0.0308,0.231,-0.08,-0.06,-0.08,0.0,0.0469,0.0163,0.0001,,0.626,,,
9.476,0.0272,-0.0298,0.229,0.01,-0.03,-0.19,0.0,0.047,0.0186,-0.0034,,0.626,,,
9.527,0.0299,-0.029,0.229,0.1,-0.01,-0.29,0.0,0.0501,0.0162,-0.0051,,0.631,,1.948,
9.617,0.0324,-0.0292,0.231,0.18,0.08,-0.33,0.0,0.0545,0.0139,0.0003,,0.631,,1.948,
9.626,0.0369,-0.028,0.231,0.24,0.12,-0.24,0.0,0.0583,0.0149,-0.0,,0.636,,1.931,
9.676,0.0414,-0.0279,0.23,0.29,0.18,-0.14,0.0,0.0628,0.0125,-0.0006,,0.636,,1.931,
9.727,0.0454,-0.027,0.23,0.33,0.16,-0.09,0.0,0.0656,0.0115,-0.0056,,0.64,,1.98,
9.776,0.0494,-0.0274,0.232,0.3,0.07,-0.05,0.0,0.0669,0.0101,0.0007,,0.64,,1.98,
9.827,0.0523,-0.027,0.232,0.23,-0.03,-0.05,0.0,0.0686,0.0081,-0.0028,,0.644,,,
9.877,0.0563,-0.0272,0.231,0.14,0.01,-0.12,0.0,0.0683,0.0085,-0.0086,,0.644,,,
9.944,0.0606,-0.0258,0.231,0.03,0.08,-0.21,0.0,0.0736,0.0087,-0.0098,,0.649,,,
9.984,0.0646,-0.0259,0.231,-0.06,0.08,-0.14,0.0,0.0737,0.0064,-0.0146,,0.649,,,
10.027,0.0682,-0.025,0.231,-0.12,0.15,-0.08,0.0,0.0753,0.0017,-0.0261,,0.65,,,
10.076,0.0731,-0.0245,0.209,-0.27,0.17,0.01,0.0,0.0764,0.0013,-0.2516,,0.65,,,
10.127,0.0783,-0.0218,0.209,-0.55,0.18,0.37,0.0,0.0832,0.0038,-0.6272,,0.654,,1.904,
10.176,0.0988,-0.0275,0.118,-0.9,0.23,0.85,0.0,0.1198,-0.0092,-1.0263,,0.654,,1.904,
10.262,0.0884,-0.0278,0.118,-1.3,0.12,2.32,0.0,0.0876,-0.0597,-1.5088,,0.672,,1.999,
10.276,0.0737,-0.0383,0.0,-1.8,0.24,4.41,0.0,0.1658,-0.0215,-1.5223,,0.672,,1.999,
10.326,0.096,-0.0691,0.0,-3.11,6.22,6.39,0.0,0.1648,-0.2691,-0.862,,0.325,0.583,,
10.377,0.0796,-0.0844,0.0,-5.35,13.5,15.13,0.0,0.1474,-0.253,-1.0259,,0.325,0.583,,
10.427,0.1051,-0.1003,0.0,-6.74,0.27,1.24,0.0,0.148,-0.2273,-0.868,,,,,
10.477,0.1339,-0.1281,0.012,-8.99,-9.43,-14.69,0.0,0.3481,-0.298,-0.6624,,,,,
10.527,0.1538,-0.1669,0.012,-10.29,-11.96,-15.11,0.0,0.3811,-0.3937,-0.5326,0.501,,0.069,,
10.594,0.1772,-0.2027,0.022,-4.61,2.68,-21.54,0.0,0.2446,-0.5451,-0.0607,0.501,,0.069,,
10.631,0.1935,-0.2344,0.022,0.73,11.62,-16.72,0.0,0.211,-0.477,-0.084,0.318,0.767,,0.033,
10.677,0.2054,-0.258,0.025,2.62,-2.32,-12.11,0.0,0.3239,-0.4406,0.1339,0.318,0.767,,0.033,
10.726,0.2276,-0.2834,0.025,2.66,-0.83,-12.81,0.0,0.3509,-0.5052,0.1338,0.522,0.786,0.217,,
10.776,0.2459,-0.3088,0.028,2.54,-0.12,-14.12,0.0,0.3572,-0.5219,0.1485,0.522,0.786,0.217,,
10.826,0.2638,-0.3348,0.028,2.8,2.38,-14.08,0.0,0.3617,-0.5291,0.155,,0.795,,,
